cur1_63	cur1_64	cur1_65	cur1_66	cur1_67	jlap1_63	jlap1_64	jlap1_65	jlap1_66	jlap1_67	rp5462	rp6367	rp6878	sub	sub3	tbasej3
-0.00508621	-0.00467842	-0.00346153	-0.00458502	-0.00611793	0.0601902	0.0802877	0.12074	0.1694	0.317845						
-0.00383296	-0.00589338	-0.00290053	-0.0040887	-0.00523544	0.0575344	0.0765534	0.116266	0.16853	0.32383						
-0.00837064	-0.00605193	-0.00667442	-0.0036726	-0.00775534	0.0574017	0.0808711	0.118434	0.16709	0.322066						
-0.00684727	-0.00562263	-0.0042658	-0.00710527	-0.00538752	0.0536538	0.0862159	0.120495	0.159891	0.307723						
-0.00656735	-0.00605042	-0.0070826	-0.00597342	-0.00738535	0.0601284	0.0843194	0.11452	0.167736	0.32284						
-0.0065114	-0.00407355	-0.00592594	-0.00535124	-0.00559103	0.0515072	0.0864098	0.109008	0.154374	0.329918						
-0.00481831	-0.00533653	-0.00760668	-0.0026333	-0.00319744	0.0567769	0.0812188	0.125309	0.157871	0.310691						
-0.00628922	-0.00536783	-0.00553681	-0.00358131	-0.00506615	0.0561013	0.0884273	0.118245	0.172152	0.321267						
-0.00668333	-0.00433135	-0.0065893	-0.00370899	-0.00435746	0.0655776	0.0845821	0.109596	0.163921	0.313991						
-0.00592207	-0.0056219	-0.00556527	-0.00554945	-0.00666991	0.0555978	0.0776791	0.118805	0.158605	0.305291						
-0.00307934	-0.00850338	-0.00339265	-0.00625864	-0.00609369	0.0595753	0.0833768	0.121848	0.14814	0.322867						
-0.00563091	-0.00529565	-0.00400146	-0.00622371	-0.00526867	0.0603501	0.0761552	0.110609	0.170678	0.323989						
-0.00594738	-0.00449159	-0.00614161	-0.00431919	-0.00539621	0.0467975	0.0824163	0.118433	0.153986	0.321209						
-0.00481055	-0.00709115	-0.00362408	-0.00367869	-0.00738452	0.0506395	0.0849121	0.112279	0.163023	0.309562						
-0.00729147	-0.00696064	-0.00373074	-0.00547791	-0.0042212	0.0568496	0.0812538	0.108899	0.164605	0.30689						
-0.00359424	-0.00378732	-0.00550569	-0.0034616	-0.00508248	0.0689034	0.0828028	0.122305	0.158803	0.308135						
-0.00443361	-0.00631311	-0.00631134	-0.00513956	-0.0068323	0.0519803	0.0740769	0.1233	0.17379	0.315144						
-0.00498859	-0.0069971	-0.0060558	-0.00517327	-0.005125	0.0502481	0.0772252	0.121231	0.161246	0.314243						
-0.00587094	-0.00567449	-0.00211437	-0.00592782	-0.00511228	0.0493974	0.0806636	0.120737	0.155694	0.310543						
-0.00560323	-0.00707484	-0.00473448	-0.00431126	-0.00609283	0.0550979	0.0793048	0.126556	0.1575	0.314758						
-0.00789378	-0.00248171	-0.00472834	-0.00816366	-0.00601435	0.063404	0.0823805	0.106693	0.156214	0.312733						
-0.00548404	-0.00651754	-0.00499251	-0.00264691	-0.00704942	0.0590766	0.0799934	0.111853	0.166145	0.3166						
-0.00385513	-0.00489076	-0.00532434	-0.00442787	-0.00368993	0.0611987	0.0850376	0.114397	0.162708	0.307981						
-0.00411685	-0.00452936	-0.00712858	-0.005206	-0.00572566	0.0478651	0.0852598	0.115949	0.15664	0.325911						
-0.00177066	-0.00512873	-0.00467476	-0.00320825	-0.00713263	0.0491115	0.0868097	0.119126	0.159402	0.33077						
-0.00382804	-0.00575843	-0.00314787	-0.00411083	-0.00630054	0.0575635	0.079825	0.116591	0.166404	0.331496						
-0.00663432	-0.00616296	-0.00551001	-0.00664904	-0.00532004	0.0517818	0.0761379	0.121044	0.164783	0.316904						
-0.00601133	-0.00682579	-0.00472265	-0.00416808	-0.00499261	0.0523134	0.0805071	0.11373	0.175058	0.307987						
-0.00333463	-0.00361208	-0.00297687	-0.00537755	-0.00454716	0.0586484	0.0801841	0.131338	0.148625	0.305285						
-0.00374199	-0.00723078	-0.00671032	-0.00482426	-0.00771275	0.0492003	0.0746692	0.108231	0.153014	0.309183						
-0.00466324	-0.00304025	-0.00413623	-0.00551836	-0.00606242	0.0499415	0.0800059	0.112889	0.161605	0.311221						
-0.00600971	-0.00575473	-0.00133098	-0.00395907	-0.00473169	0.0605854	0.0800461	0.117669	0.16273	0.316705						
-0.00629623	-0.00620674	-0.00465592	-0.00550096	-0.00442186	0.0457823	0.083733	0.110826	0.156912	0.311635						
-0.00404302	-0.0052993	-0.00269995	-0.00516587	-0.0049654	0.05911	0.0811214	0.106017	0.155534	0.32592						
-0.00617052	-0.00528711	-0.00472535	-0.00470743	-0.00402862	0.0585241	0.078521	0.115339	0.163321	0.336356						
-0.00635216	-0.00717	-0.00428693	-0.0070979	-0.00464749	0.055163	0.0804896	0.106825	0.147305	0.318686						
-0.00408764	-0.00808411	-0.00291443	-0.00543305	-0.00420292	0.0508556	0.0820513	0.115807	0.161554	0.318378						
-0.00551599	-0.00500476	-0.00563585	-0.00591882	-0.00698158	0.0548537	0.0779574	0.119399	0.15416	0.31922						
-0.0058125	-0.00539322	-0.0058572	-0.00568247	-0.00555113	0.0526327	0.0844755	0.120251	0.166414	0.316451						
-0.00501768	-0.00502398	-0.00608747	-0.00214125	-0.00534082	0.0633323	0.087658	0.109451	0.159085	0.308603						
-0.00800298	-0.00509109	-0.00603932	-0.00549002	-0.00272224	0.0506459	0.0844644	0.119018	0.166536	0.311423						
-0.00563809	-0.00660092	-0.00531959	-0.00413385	-0.00514171	0.0496361	0.0811427	0.112592	0.168816	0.317657						
-0.0043784	-0.00688652	-0.00564965	-0.00738682	-0.00508508	0.0552369	0.0717957	0.1139	0.168575	0.318896						
-0.00473021	-0.00568122	-0.00533912	-0.00623282	-0.00801829	0.0513553	0.0836028	0.110737	0.153167	0.312981						
-0.00533159	-0.0047389	-0.003636	-0.00837154	-0.0043539	0.0461873	0.0759391	0.125705	0.165813	0.312662						
-0.00505608	-0.00521565	-0.00470449	-0.00432791	-0.00553111	0.0485061	0.0801806	0.11654	0.168552	0.321247						
-0.00703152	-0.00558057	-0.00439627	-0.0049862	-0.00753259	0.0638506	0.0787866	0.10898	0.176007	0.311409						
-0.00288954	-0.00433073	-0.00426792	-0.00599844	-0.00620946	0.0498767	0.0819126	0.109657	0.16099	0.312995						
-0.00649507	-0.00589404	-0.00519249	-0.00581032	-0.0066889	0.0616717	0.0879383	0.106277	0.166293	0.314086						
-0.00677028	-0.00510675	-0.00556594	-0.00533914	-0.00574566	0.0560427	0.067411	0.119885	0.171046	0.320524						
-0.00311782	-0.00759956	-0.00526942	-0.00576974	-0.00615272	0.0514287	0.0835701	0.112463	0.170003	0.305781						
-0.00672622	-0.00271005	-0.00256242	-0.00480111	-0.00668211	0.0541213	0.075184	0.111826	0.169719	0.322787						
-0.00702963	-0.00714563	-0.0060911	-0.00569438	-0.00396843	0.0521355	0.0790024	0.122457	0.157484	0.314917						
-0.00685547	-0.00672718	-0.0057838	-0.00688759	-0.00452601	0.0439606	0.077531	0.112129	0.160472	0.310178						
-0.00665152	-0.00430493	-0.00647373	-0.00568356	-0.00524421	0.0548889	0.082002	0.118462	0.159081	0.315482						
-0.00641893	-0.00438522	-0.00550025	-0.00472148	-0.00502769	0.0521392	0.0839386	0.110291	0.162707	0.303						
-0.00617876	-0.00724217	-0.00564469	-0.00318671	-0.00598036	0.0550162	0.0860743	0.115201	0.172491	0.313926						
-0.00735327	-0.0038865	-0.00418644	-0.00623962	-0.00456894	0.0560586	0.0842907	0.113954	0.161024	0.303224						
-0.00614726	-0.00625032	-0.00643547	-0.00440897	-0.00560821	0.0682939	0.0703793	0.111316	0.159483	0.300485						
-0.00714094	-0.00444846	-0.00505866	-0.00537534	-0.00851319	0.0601829	0.0812828	0.101612	0.176134	0.32067						
-0.00563839	-0.00684162	-0.00619263	-0.00797439	-0.00569506	0.0446114	0.0762142	0.115225	0.16512	0.307117						
-0.00433017	-0.00439742	-0.00633329	-0.00661481	-0.00776966	0.0561639	0.086886	0.112268	0.152787	0.329485						
-0.00704078	-0.00613297	-0.00446043	-0.00545789	-0.00708328	0.0548908	0.0800454	0.109531	0.167331	0.319						
-0.0048235	-0.00354933	-0.0041653	-0.005993	-0.00544065	0.0554948	0.0820811	0.111845	0.157491	0.316691						
-0.00350166	-0.00664479	-0.00484165	-0.00456895	-0.00572151	0.0476717	0.0814714	0.115985	0.162464	0.310213						
-0.00592969	-0.0057795	-0.00624539	-0.00765154	-0.00436611	0.0565771	0.0800489	0.105048	0.161498	0.330733						
-0.00257531	-0.00773	-0.00576111	-0.00506784	-0.00621292	0.0544199	0.0735536	0.114433	0.154175	0.312497						
-0.00629313	-0.00382438	-0.00217311	-0.00491535	-0.00710751	0.0506651	0.0846841	0.114295	0.161709	0.319489						
-0.00683346	-0.0072652	-0.00652861	-0.00621895	-0.00402531	0.0508249	0.0826031	0.108605	0.164684	0.318696						
-0.00541492	-0.00477159	-0.00587729	-0.00526553	-0.00349329	0.0586217	0.0744637	0.117411	0.150721	0.315728						
-0.00527168	-0.00587279	-0.00398451	-0.00519688	-0.00524161	0.0582124	0.0841714	0.104481	0.163282	0.326004						
-0.00688384	-0.00531854	-0.00390417	-0.00626378	-0.0053508	0.048979	0.0904894	0.11456	0.163115	0.306237						
-0.00475948	-0.00570641	-0.00369333	-0.00848431	-0.00714283	0.0625156	0.0764361	0.12608	0.157787	0.316821						
-0.00477313	-0.0041965	-0.00588911	-0.00712325	-0.00571772	0.0608713	0.0912156	0.1202	0.157093	0.311014						
-0.00528526	-0.00664392	-0.0029937	-0.0059452	-0.00618256	0.0514471	0.0876544	0.122976	0.169152	0.317276						
-0.00460399	-0.00683868	-0.00540221	-0.00367614	-0.00608229	0.0513073	0.0718948	0.109068	0.171022	0.304045						
-0.00463496	-0.00707218	-0.00567502	-0.00672114	-0.00721955	0.0576056	0.0759653	0.111171	0.16469	0.307881						
-0.00275167	-0.00519907	-0.00474972	-0.00364115	-0.00478444	0.0584304	0.083803	0.116678	0.166492	0.315206						
-0.00724448	-0.00626638	-0.00427686	-0.00459421	-0.00390754	0.069388	0.070654	0.113342	0.173109	0.314081						
-0.00530705	-0.00571501	-0.0061924	-0.00710823	-0.00499795	0.0576472	0.0794375	0.120997	0.162528	0.310507						
-0.00677322	-0.0042081	-0.00596561	-0.00693042	-0.00586408	0.0585791	0.0775337	0.10704	0.168354	0.327329						
-0.00670455	-0.00277925	-0.00504657	-0.0063165	-0.00529572	0.0606183	0.0773006	0.112246	0.157581	0.321709						
-0.005084	-0.00579911	-0.00538653	-0.00830179	-0.005675	0.056681	0.0796868	0.124906	0.160981	0.309845						
-0.0044436	-0.0072434	-0.00812075	-0.00636603	-0.00674651	0.0511375	0.0788374	0.113502	0.154816	0.320394						
-0.00548568	-0.00406417	-0.00484306	-0.00422997	-0.00295772	0.0530898	0.0848951	0.117923	0.158871	0.333352						
-0.00438452	-0.00731246	-0.00564923	-0.00841953	-0.00490091	0.0555396	0.0810676	0.116918	0.169655	0.326432						
-0.00724776	-0.00517353	-0.00216008	-0.00573733	-0.00571089	0.0540574	0.0819107	0.134678	0.16818	0.322219						
-0.00718023	-0.00570286	-0.0065042	-0.00680705	-0.00747708	0.0612224	0.085247	0.115726	0.162386	0.32013						
-0.00480547	-0.00368759	-0.00426166	-0.00407736	-0.00773747	0.052807	0.0798247	0.115498	0.16134	0.307948						
-0.00509238	-0.00780778	-0.00581776	-0.0054875	-0.00665006	0.0671701	0.0820584	0.116082	0.169868	0.311601						
-0.00383986	-0.00730418	-0.00456487	-0.00565739	-0.00918608	0.0568664	0.0879113	0.109655	0.164078	0.320457						
-0.00346328	-0.00436625	-0.0057879	-0.00327091	-0.00470483	0.0508643	0.0751344	0.118862	0.164646	0.30846						
-0.00418556	-0.00612832	-0.00540423	-0.00281429	-0.00665644	0.0585575	0.0750089	0.124104	0.149832	0.31644						
-0.00534802	-0.00730789	-0.00614389	-0.00461343	-0.00546571	0.0600349	0.0889482	0.110674	0.153684	0.320437						
-0.0057305	-0.00680383	-0.0050321	-0.00470986	-0.00673187	0.0447444	0.0795361	0.112618	0.167197	0.314104						
-0.00414344	-0.0057324	-0.0064555	-0.00471817	-0.00709547	0.0573892	0.0777961	0.119777	0.158363	0.328431						
-0.0056595	-0.00406964	-0.0043318	-0.00823401	-0.00434906	0.0589369	0.0722661	0.106338	0.152091	0.332429						
-0.00447801	-0.00704838	-0.00512486	-0.00473298	-0.00540433	0.0640444	0.0866825	0.102707	0.160412	0.307298						
-0.00712109	-0.00199943	-0.00505216	-0.00619443	-0.00542921	0.0534725	0.0856444	0.111919	0.153502	0.300419						
-0.00395151	-0.00743913	-0.00433888	-0.00654422	-0.00483267	0.0628525	0.0866281	0.115948	0.156732	0.320984						
-0.00557543	-0.0057113	-0.0065514	-0.0057043	-0.00452925	0.0641022	0.0848725	0.114453	0.162054	0.313003						
-0.00610188	-0.00631713	-0.00422696	-0.00576483	-0.00599495	0.0613775	0.0826534	0.120682	0.157779	0.311486						
-0.0056087	-0.00680095	-0.00562975	-0.00490318	-0.00440849	0.0519506	0.0710692	0.114578	0.159758	0.32319						
-0.00678032	-0.00518239	-0.00413635	-0.00467587	-0.00498255	0.0581702	0.0856037	0.117938	0.166675	0.313703						
-0.00564864	-0.00586258	-0.0036397	-0.00635174	-0.00475512	0.0516024	0.0869106	0.124907	0.173704	0.318116						
-0.00720301	-0.00430828	-0.00519648	-0.0056907	-0.00454371	0.0541155	0.0892532	0.127483	0.158024	0.320446						
-0.00493558	-0.00515495	-0.00454524	-0.00556195	-0.00583906	0.0687829	0.0755827	0.127659	0.165988	0.323831						
-0.00600306	-0.00429454	-0.00613424	-0.00362688	-0.00480777	0.0625369	0.0800633	0.119261	0.1627	0.331392						
-0.00589901	-0.0018488	-0.00551947	-0.00594672	-0.00486453	0.0533016	0.0764389	0.117635	0.150451	0.328054						
-0.00345554	-0.00561259	-0.00883237	-0.00458199	-0.00523297	0.0542346	0.0877486	0.120781	0.155884	0.316208						
-0.00624454	-0.00459108	-0.0030802	-0.00726507	-0.00520801	0.0538112	0.081747	0.106051	0.169182	0.320301						
-0.00371429	-0.0056848	-0.00489868	-0.00639937	-0.00457199	0.0533711	0.0747801	0.110367	0.162262	0.311747						
-0.00470368	-0.00692327	-0.00746988	-0.00447285	-0.00605929	0.0534831	0.0789233	0.107514	0.148445	0.315923						
-0.00556068	-0.00624985	-0.00338793	-0.00626939	-0.0063036	0.0534263	0.0891983	0.111669	0.165285	0.315606						
-0.00593222	-0.00677452	-0.00633157	-0.00474591	-0.00576574	0.0550132	0.0828451	0.117968	0.164382	0.309736						
-0.00569257	-0.00456118	-0.00655307	-0.00494821	-0.00742309	0.0581457	0.0806512	0.122353	0.158036	0.315902						
-0.00462841	-0.00500986	-0.0053903	-0.00425512	-0.00384581	0.0550393	0.0742622	0.12169	0.171318	0.317187						
-0.00384812	-0.00653881	-0.00707053	-0.00458718	-0.00651516	0.0540993	0.0939311	0.112119	0.162762	0.326511						
-0.00695376	-0.00652253	-0.0073292	-0.00587034	-0.00772616	0.0495499	0.0765579	0.114967	0.169471	0.307306						
-0.00624124	-0.00669781	-0.00591232	-0.00446373	-0.00511685	0.0574153	0.0792408	0.108833	0.163079	0.330131						
-0.00719075	-0.004531	-0.00740046	-0.00673248	-0.00593	0.0533871	0.0833844	0.115107	0.153432	0.310968						
-0.00558444	-0.00677323	-0.00468499	-0.007066	-0.00460882	0.0503306	0.0822145	0.109745	0.1645	0.321193						
-0.00557266	-0.00531017	-0.00493482	-0.00501782	-0.00561449	0.0559548	0.0919197	0.11185	0.155381	0.31269						
-0.00499266	-0.0042198	-0.00399033	-0.00705504	-0.00498446	0.0572032	0.0731214	0.115063	0.161035	0.307771						
-0.00614308	-0.00528304	-0.00657442	-0.00570437	-0.00669595	0.0592887	0.0846625	0.109084	0.16528	0.308985						
-0.00602804	-0.00508685	-0.00358888	-0.0076226	-0.00729636	0.0558742	0.0806314	0.114958	0.165948	0.325737						
-0.0059643	-0.00548173	-0.00725582	-0.00726111	-0.00395926	0.0590438	0.0824605	0.130147	0.161049	0.324651						
-0.00392013	-0.0062973	-0.00677867	-0.00673639	-0.00415568	0.0607211	0.0849454	0.115941	0.165844	0.315968						
-0.00459817	-0.0052023	-0.00585522	-0.00495479	-0.00222115	0.0512164	0.0776833	0.109116	0.154954	0.318314						
-0.00444961	-0.00817096	-0.00642021	-0.0063694	-0.00435228	0.0600829	0.0732932	0.109301	0.162534	0.319712						
-0.00678569	-0.00728438	-0.00264803	-0.00805484	-0.00679387	0.0587861	0.0905052	0.113066	0.155828	0.315988						
-0.00515416	-0.00580166	-0.00598544	-0.00484418	-0.00491435	0.0576379	0.0834044	0.111292	0.164805	0.305318						
-0.00703663	-0.00788115	-0.00599244	-0.00553359	-0.0059048	0.0634441	0.0880726	0.109291	0.158499	0.333612						
-0.00483322	-0.00509086	-0.0055198	-0.00775128	-0.00415353	0.064562	0.0826314	0.122477	0.165349	0.320482						
-0.0045641	-0.00321969	-0.00335824	-0.00516887	-0.0049209	0.053224	0.082786	0.117372	0.168465	0.323262						
-0.0057957	-0.00684265	-0.00473937	-0.00655058	-0.00525738	0.0649195	0.0799371	0.115785	0.166354	0.325236						
-0.00445039	-0.00554279	-0.00409748	-0.00459313	-0.00528046	0.0518667	0.0731722	0.117059	0.17211	0.308259						
-0.00549734	-0.0057407	-0.00525523	-0.00556923	-0.00512663	0.0559745	0.0853053	0.106571	0.163935	0.320413						
-0.00237366	-0.00443247	-0.00463543	-0.00659787	-0.00442255	0.0517613	0.0803793	0.123975	0.164773	0.324327						
-0.00575836	-0.00309708	-0.00230666	-0.00645195	-0.00617226	0.0507893	0.0736169	0.126142	0.158054	0.32479						
-0.00610739	-0.00507648	-0.00517456	-0.00653315	-0.00520691	0.0637834	0.0757599	0.119232	0.162333	0.315084						
-0.00727513	-0.0039334	-0.00454341	-0.00628093	-0.005756	0.0599847	0.0796066	0.115105	0.164012	0.317074						
-0.00488942	-0.0063381	-0.00462316	-0.00639089	-0.00557706	0.0514302	0.0839119	0.119577	0.16843	0.32007						
-0.00481017	-0.00525247	-0.00483926	-0.00526493	-0.0055606	0.05105	0.0800688	0.115924	0.165034	0.308818						
-0.00496545	-0.00397384	-0.0045147	-0.00664952	-0.0058065	0.0574907	0.0840345	0.103096	0.160718	0.311316						
-0.00637631	-0.00392154	-0.0036365	-0.00720971	-0.00525974	0.055946	0.0807552	0.118075	0.161928	0.299899						
-0.00491174	-0.00627388	-0.00348318	-0.00602085	-0.00812768	0.0544303	0.0817435	0.116208	0.163034	0.308803						
-0.0054142	-0.00445812	-0.00502091	-0.00568063	-0.00554399	0.0623217	0.0828627	0.106594	0.169396	0.317955						
-0.00545689	-0.00509507	-0.00627431	-0.0067955	-0.00719506	0.0572394	0.0762367	0.113402	0.160725	0.309446						
-0.00803467	-0.00599441	-0.00352811	-0.00674741	-0.00536084	0.0578736	0.0725149	0.115139	0.161034	0.311009						
-0.00634188	-0.00707945	-0.00580099	-0.00457648	-0.00479681	0.0522175	0.07136	0.113389	0.157967	0.32453						
-0.00652285	-0.00593637	-0.0049079	-0.00731221	-0.00652848	0.0574536	0.076817	0.114848	0.160012	0.317923						
-0.00391656	-0.00529195	-0.00345502	-0.00559187	-0.00426343	0.0498265	0.0778021	0.129704	0.157045	0.30539						
-0.00395192	-0.00463282	-0.00472801	-0.00645212	-0.00734819	0.0455281	0.0847656	0.115925	0.164233	0.311836						
-0.00705913	-0.00681091	-0.00427017	-0.0040309	-0.00491721	0.0566323	0.0788721	0.111846	0.159195	0.325287						
-0.00530685	-0.00488482	-0.00376861	-0.00321154	-0.0052032	0.0459462	0.0780512	0.122473	0.155964	0.31885						
-0.00518125	-0.00652614	-0.00419542	-0.00475121	-0.00579752	0.0597844	0.0722121	0.106349	0.169784	0.316147						
-0.00446297	-0.00581479	-0.00444499	-0.00672203	-0.00573912	0.060742	0.0817383	0.117425	0.161175	0.313543						
-0.00811842	-0.00545138	-0.0047746	-0.00803499	-0.00486014	0.0650855	0.0801593	0.110913	0.165583	0.306057						
-0.00598254	-0.0059479	-0.00559966	-0.00439813	-0.00507018	0.0549554	0.087969	0.121869	0.16175	0.327582						
-0.00456105	-0.00455783	-0.00817234	-0.00407663	-0.00428825	0.0598337	0.0813774	0.118858	0.163254	0.331819						
-0.00718176	-0.00623931	-0.00596962	-0.00663812	-0.00658011	0.0590915	0.0756687	0.112369	0.155503	0.312012						
-0.00688868	-0.00519629	-0.00687878	-0.00343756	-0.00231234	0.0571595	0.0710216	0.106433	0.16577	0.303693						
-0.00449896	-0.00393068	-0.00637921	-0.00502058	-0.00494821	0.0477106	0.0758134	0.106896	0.166336	0.308463						
-0.00671067	-0.00718527	-0.00454017	-0.00553139	-0.00668576	0.0499271	0.0860702	0.110013	0.161171	0.305509						
-0.00661716	-0.00564546	-0.00343792	-0.00795125	-0.0041919	0.0462174	0.0866528	0.112045	0.153791	0.30752						
-0.00565767	-0.00328736	-0.00520805	-0.00478126	-0.00508491	0.0509288	0.08046	0.116069	0.158316	0.303014						
-0.00568488	-0.00745239	-0.00432835	-0.00720303	-0.00734353	0.0619153	0.0903438	0.108279	0.166429	0.314499						
-0.00412898	-0.00507304	-0.00480833	-0.00407035	-0.00472875	0.0576326	0.0794418	0.124719	0.14696	0.320389						
-0.00360287	-0.00342104	-0.00747263	-0.00663282	-0.00712847	0.0569586	0.0753189	0.118885	0.166913	0.316452						
-0.00734038	-0.00494784	-0.00472838	-0.00617514	-0.00570475	0.0555389	0.075964	0.10504	0.16175	0.312074						
-0.00472176	-0.00470922	-0.00630599	-0.00489249	-0.00465433	0.0591407	0.0836194	0.10793	0.154491	0.313933						
-0.00610905	-0.00502242	-0.00661132	-0.00673204	-0.00341441	0.0496556	0.0837283	0.124514	0.165593	0.323325						
-0.00415419	-0.00404031	-0.00389404	-0.00561477	-0.00458062	0.056897	0.0772431	0.116273	0.163053	0.311945						
-0.00791481	-0.00524037	-0.00495246	-0.00610338	-0.0041266	0.0576975	0.0849128	0.115995	0.162816	0.329099						
-0.00557519	-0.0046467	-0.00514933	-0.00707384	-0.00627937	0.0466633	0.0786706	0.117639	0.156839	0.311326						
-0.00715262	-0.00342168	-0.00508494	-0.00545327	-0.00746562	0.0544191	0.0860104	0.10666	0.165149	0.312818						
-0.00476044	-0.00723979	-0.00375731	-0.005938	-0.00467917	0.048438	0.0784943	0.108422	0.158605	0.322503						
-0.00480608	-0.0051275	-0.00647127	-0.00500158	-0.00383202	0.0582277	0.0814527	0.114238	0.156809	0.311733						
-0.00521132	-0.00659446	-0.00500818	-0.00614521	-0.00480652	0.0537533	0.0706798	0.122157	0.158273	0.319187						
-0.00394149	-0.00436329	-0.0055417	-0.00759993	-0.00550112	0.0569056	0.0789672	0.107426	0.154012	0.320019						
-0.00539206	-0.00406235	-0.00474165	-0.00439532	-0.00646078	0.0637324	0.0904099	0.121159	0.157606	0.316997						
-0.00582116	-0.0045048	-0.00697027	-0.00390662	-0.00410397	0.0578828	0.0695684	0.111349	0.167693	0.304893						
-0.00736544	-0.005935	-0.00617099	-0.00729599	-0.00609622	0.0543052	0.0801624	0.119134	0.163711	0.312961						
-0.00547647	-0.00350919	-0.00568804	-0.00654011	-0.00536413	0.0598296	0.0838364	0.112879	0.162249	0.315183						
-0.00545833	-0.00497273	-0.005066	-0.00703279	-0.00436011	0.0610354	0.0809014	0.112302	0.166148	0.308988						
-0.00472358	-0.00546634	-0.00709918	-0.00786908	-0.00479789	0.0567641	0.0904757	0.127112	0.156202	0.315904						
-0.00644932	-0.00438489	-0.00503849	-0.0053821	-0.00591595	0.0542971	0.0830185	0.117109	0.157426	0.302579						
-0.00604047	-0.00474416	-0.00395487	-0.00473451	-0.00653252	0.0564367	0.0837843	0.110617	0.17092	0.310227						
-0.00493477	-0.00421748	-0.00363265	-0.00563302	-0.0044678	0.058887	0.0758765	0.11839	0.164142	0.310678						
-0.0053989	-0.00450007	-0.00551034	-0.00645686	-0.0065001	0.0493342	0.0773675	0.121943	0.173395	0.311473						
-0.00627147	-0.00645763	-0.0051598	-0.00538662	-0.00555892	0.0624437	0.0802458	0.114804	0.163799	0.321506						
-0.00491447	-0.00510699	-0.00334732	-0.00671509	-0.00586928	0.0686883	0.08275	0.112577	0.16318	0.307315						
-0.00530337	-0.00488299	-0.00653132	-0.00628708	-0.00675444	0.0517658	0.0792958	0.116928	0.167955	0.329734						
-0.00882906	-0.00663151	-0.00643317	-0.0077703	-0.00574032	0.0467791	0.0700202	0.110246	0.163447	0.328179						
-0.0064742	-0.00602166	-0.00533668	-0.0063717	-0.005275	0.0592917	0.0724869	0.111932	0.166812	0.31641						
-0.00659867	-0.0032954	-0.00368454	-0.00464671	-0.00492186	0.045447	0.0767567	0.104417	0.165569	0.324682						
-0.00759908	-0.00475645	-0.00552517	-0.00606742	-0.00401181	0.0518898	0.0751623	0.120062	0.154677	0.316517						
-0.00541591	-0.00349359	-0.00591765	-0.00475368	-0.00480831	0.0588795	0.0770951	0.11967	0.171457	0.321089						
-0.00799754	-0.00478676	-0.00782453	-0.00787216	-0.00590948	0.0564829	0.0720963	0.102219	0.156758	0.311531						
-0.00729289	-0.0045379	-0.00236141	-0.00635047	-0.00356961	0.0528692	0.075297	0.110224	0.156071	0.329402						
-0.00610564	-0.00500632	-0.00442502	-0.00509209	-0.00448802	0.0536758	0.0821049	0.12045	0.155116	0.333106						
-0.00824908	-0.00555221	-0.00570562	-0.00571755	-0.00389104	0.0516082	0.0806788	0.110625	0.142863	0.323674						
-0.00575415	-0.00505123	-0.00727992	-0.00625144	-0.00514369	0.0579133	0.0911854	0.104507	0.154915	0.307706						
-0.00593511	-0.00435857	-0.00368714	-0.00788693	-0.00331089	0.0538712	0.075425	0.115557	0.163348	0.311752						
-0.00540453	-0.00446292	-0.00238304	-0.00474495	-0.00446947	0.0536425	0.0826327	0.1162	0.156319	0.322814						
-0.00647233	-0.0026535	-0.00525868	-0.00650188	-0.00676414	0.0570728	0.076769	0.114731	0.163818	0.321366						
-0.00520987	-0.00797308	-0.00446293	-0.00543907	-0.00567755	0.0686084	0.0789576	0.112191	0.156975	0.305376						
-0.00410206	-0.00658916	-0.00798551	-0.00795189	-0.00732784	0.0531579	0.0836475	0.113201	0.159759	0.320821						
-0.00574004	-0.00688156	-0.00529816	-0.00623836	-0.00563204	0.0666423	0.0781402	0.117205	0.165251	0.323097						
-0.00513639	-0.00543207	-0.00487106	-0.00655719	-0.00359049	0.0587668	0.0634455	0.115537	0.170188	0.32287						
-0.00829685	-0.00330858	-0.00545416	-0.00427607	-0.00510513	0.0627687	0.0981938	0.119887	0.162685	0.311204						
-0.00620385	-0.00647787	-0.00402819	-0.00624312	-0.00720055	0.0486771	0.0747214	0.111271	0.153754	0.310043						
-0.00618722	-0.00632418	-0.00709463	-0.00575974	-0.00484053	0.0572477	0.0883474	0.105038	0.164012	0.326355						
-0.00478528	-0.00627269	-0.00487888	-0.00681054	-0.00518184	0.0639895	0.08989	0.116212	0.175293	0.324925						
-0.00743157	-0.00594167	-0.00714934	-0.00526779	-0.0067142	0.056299	0.0730217	0.117227	0.147141	0.321874						
-0.00488903	-0.00546564	-0.00406286	-0.00584982	-0.00433094	0.0550711	0.0743595	0.115749	0.16515	0.321647						
-0.00655442	-0.0056271	-0.00548179	-0.00427996	-0.00580672	0.0569397	0.0814971	0.118236	0.166025	0.323835						
-0.00836562	-0.00627696	-0.00529638	-0.00455274	-0.0022395	0.053853	0.0879374	0.117148	0.163895	0.327499						
-0.00278483	-0.00447125	-0.00546124	-0.00705172	-0.00360581	0.0616448	0.0869884	0.111991	0.16297	0.320921						
-0.00377487	-0.00666289	-0.00519456	-0.00724982	-0.00450019	0.0584165	0.0801364	0.112683	0.162087	0.313641						
