jlap1_34	jlap1_35	cur1_34	cur1_35
1.92162	7.08241	0.0134234	0.0135491
1.91106	7.06749	0.0128546	0.0150974
1.90043	7.08401	0.0136001	0.0129346
1.91463	7.09445	0.0136839	0.014841
1.91157	7.08041	0.0133493	0.0122048
1.908	7.09471	0.0152274	0.0145235
1.92242	7.1056	0.014901	0.0139628
1.9246	7.08739	0.013725	0.0131302
1.91611	7.09886	0.0149203	0.0162429
1.91905	7.10617	0.0157272	0.0154569
1.92948	7.10639	0.0132641	0.0145524
1.94726	7.09962	0.0169798	0.0133241
1.94301	7.11567	0.0146	0.0153785
1.94102	7.12635	0.0132689	0.0174795
1.95408	7.145	0.0139482	0.0137773
1.93989	7.13069	0.013699	0.0136883
1.95284	7.14641	0.0160827	0.0151782
1.94252	7.146	0.0120092	0.0148385
1.95279	7.1388	0.0149049	0.0152256
1.96443	7.1455	0.0127647	0.0137665
1.96107	7.14141	0.0148322	0.0141386
1.96741	7.15016	0.0125023	0.0105903
1.95469	7.16489	0.0146742	0.0134429
1.9663	7.15843	0.0143063	0.0133094
1.98733	7.15911	0.0156179	0.0140503
1.97268	7.16912	0.0155874	0.0152143
1.96963	7.18353	0.0136714	0.0155238
1.98734	7.17904	0.0139307	0.014149
1.98621	7.18091	0.0150235	0.0141692
1.96561	7.19868	0.0139012	0.0151816
1.97897	7.18388	0.0132703	0.0149373
1.98923	7.20493	0.01571	0.0114848
1.99827	7.18436	0.01682	0.0119576
1.98699	7.20829	0.0140286	0.0143805
1.97921	7.19872	0.012342	0.014642
2.00191	7.21393	0.0152727	0.012209
2.00905	7.22271	0.0132859	0.0127273
2.00172	7.24101	0.0140479	0.0125004
1.99899	7.22933	0.0143698	0.0137919
1.99519	7.2312	0.0141453	0.014394
1.99538	7.22993	0.0159528	0.0112744
2.02245	7.23273	0.0147403	0.014475
2.02623	7.25238	0.0150271	0.0118983
2.02332	7.24324	0.014046	0.0147156
2.03448	7.25016	0.0148775	0.0143316
2.03064	7.24136	0.014781	0.0125153
2.0583	7.24923	0.0154384	0.012437
2.03972	7.28034	0.0154374	0.0125525
2.03274	7.27239	0.0157122	0.0125877
2.05221	7.26422	0.0147496	0.0114978
2.02659	7.25681	0.0134092	0.0128812
2.04897	7.25869	0.0161569	0.0134515
2.04975	7.2682	0.0138154	0.0111186
2.06777	7.28579	0.0131446	0.0116641
2.04598	7.28361	0.0148249	0.0140859
2.05597	7.29333	0.0161931	0.0128306
2.03574	7.31521	0.0140142	0.0137292
2.07802	7.2854	0.0136233	0.0145322
2.07753	7.31255	0.01242	0.0145149
2.08147	7.30454	0.0142593	0.0113919
2.09225	7.31618	0.0145414	0.0158434
2.07648	7.32234	0.0151111	0.0149703
2.07483	7.32486	0.0130356	0.0148462
2.05917	7.32112	0.0134482	0.0143362
2.08244	7.33529	0.0112256	0.0138967
2.08117	7.34024	0.0150809	0.0132419
2.09904	7.33329	0.0160771	0.0127003
2.08499	7.34143	0.014467	0.0147392
2.10288	7.34881	0.0144135	0.0142936
2.09089	7.35345	0.0138503	0.014332
2.11117	7.35024	0.0122885	0.0139373
2.0936	7.35434	0.0158138	0.0139407
2.10733	7.36408	0.0163721	0.0147586
2.10784	7.3733	0.0135584	0.0135884
2.11351	7.35023	0.0141839	0.0134368
2.10346	7.36611	0.0144377	0.0173662
2.11047	7.37709	0.0158615	0.0146796
2.11262	7.38862	0.0141316	0.012644
2.13676	7.39734	0.0142177	0.0163847
2.12259	7.39598	0.0146882	0.0151148
2.12593	7.39121	0.0137473	0.0149764
2.12374	7.40943	0.0143349	0.0136858
2.13456	7.40493	0.013711	0.0152741
2.13682	7.40275	0.0164256	0.0128426
2.14282	7.40869	0.0129388	0.0143588
2.15387	7.41222	0.0156367	0.0145811
2.1357	7.41266	0.0144685	0.0154587
2.15859	7.41035	0.0137026	0.0117338
2.15411	7.4143	0.012939	0.0142839
2.14043	7.43913	0.0135901	0.0150682
2.16139	7.4472	0.0161272	0.0126671
2.16424	7.43843	0.0129584	0.0146376
2.15355	7.44448	0.0152463	0.0154453
2.16875	7.43717	0.0132689	0.0133535
2.16401	7.45579	0.0139885	0.0153597
2.17703	7.46057	0.0133897	0.0115517
2.18344	7.44559	0.0139668	0.0144974
2.18378	7.45465	0.0110235	0.0153548
2.1841	7.46716	0.0127325	0.0126191
2.19027	7.47392	0.0148685	0.0123151
2.18222	7.47343	0.0130318	0.0157751
2.20726	7.4586	0.0146756	0.015248
2.20273	7.47438	0.0138398	0.011677
2.19887	7.4867	0.0121464	0.0102596
2.19846	7.48052	0.0127963	0.013277
2.18989	7.50786	0.0126983	0.0151414
2.20718	7.50979	0.0156713	0.0140473
2.21049	7.49066	0.0133184	0.0142316
2.19833	7.50468	0.0145719	0.0152821
2.18726	7.50091	0.0127474	0.0142107
2.21218	7.50913	0.0141745	0.0154144
2.21005	7.53201	0.0154422	0.0145041
2.22814	7.52556	0.0134048	0.0136886
2.21679	7.51636	0.0146916	0.0137161
2.216	7.53019	0.0146662	0.0143523
2.22599	7.53649	0.0120972	0.0164805
2.23895	7.54158	0.0133825	0.0123602
2.23794	7.54356	0.0136179	0.0128154
2.24891	7.53454	0.0119665	0.0170282
2.24337	7.56671	0.0113006	0.014173
2.25662	7.55539	0.0141348	0.0137571
2.23741	7.56819	0.015219	0.0173058
2.24273	7.54945	0.0121913	0.0147889
2.25843	7.55989	0.0133131	0.015005
2.2585	7.57673	0.0157777	0.0165383
2.2586	7.58483	0.0137383	0.0141391
2.25735	7.56472	0.0141698	0.0161973
2.26201	7.57405	0.0135942	0.0145687
2.27633	7.58247	0.0133125	0.0124637
2.28777	7.57829	0.0124646	0.01626
2.26788	7.5951	0.0137313	0.0154521
2.28358	7.60447	0.0155669	0.0139681
2.29241	7.61863	0.0126258	0.0135147
2.28305	7.60368	0.0163779	0.0137055
2.2872	7.61274	0.0127047	0.0154419
2.30129	7.61044	0.0135309	0.0137702
2.28941	7.62071	0.013882	0.0130708
2.30974	7.60723	0.0144345	0.0119138
2.30342	7.641	0.0146256	0.0149298
2.30661	7.64118	0.0137574	0.0116365
2.33023	7.64938	0.0138396	0.0156275
2.30563	7.63859	0.0128456	0.0126318
2.30538	7.65031	0.0139153	0.0113356
2.32953	7.64774	0.014033	0.0159148
2.32424	7.64474	0.0133153	0.01443
2.33181	7.67561	0.0144156	0.0145337
2.31897	7.65059	0.0163574	0.0140874
2.31697	7.66599	0.0117723	0.0134781
2.34081	7.67963	0.0143104	0.0125682
2.33898	7.6834	0.0147394	0.0134955
2.34048	7.6913	0.0132428	0.0134061
2.35427	7.68804	0.0161253	0.0152264
2.3416	7.68566	0.0137572	0.0119949
2.33411	7.68031	0.0145886	0.0152045
2.34166	7.69672	0.0138935	0.0133427
2.359	7.72118	0.0158521	0.0142422
2.36077	7.69467	0.0144685	0.0146279
2.36319	7.7061	0.0152919	0.0154514
2.36468	7.70765	0.0132643	0.0150331
2.3667	7.70518	0.0132722	0.0144184
2.37622	7.73231	0.0163552	0.0169103
2.37244	7.73028	0.0138201	0.0129899
2.38392	7.73592	0.0139624	0.015281
2.38728	7.72206	0.0140467	0.0141067
2.387	7.72362	0.0157412	0.0122676
2.37948	7.74203	0.0174131	0.0132147
2.39751	7.74327	0.0123236	0.0124662
2.39859	7.74086	0.0135527	0.0122249
2.38825	7.73425	0.0120056	0.0158417
2.40993	7.74793	0.0150282	0.0142802
2.41683	7.74893	0.0139892	0.013661
2.41619	7.73365	0.0145911	0.0153515
2.41654	7.74281	0.015298	0.0132255
2.41084	7.78402	0.0140895	0.0142625
2.40931	7.77249	0.0124058	0.0144499
2.41393	7.76637	0.0149878	0.0143348
2.42693	7.77012	0.0129918	0.0147099
2.42411	7.78305	0.0146588	0.0139429
2.4213	7.77559	0.0159382	0.0153762
2.41959	7.79772	0.0134373	0.0134319
2.42526	7.78344	0.0123584	0.0151837
2.43789	7.78703	0.0159281	0.015204
2.4435	7.82701	0.0116219	0.0119499
2.45857	7.78895	0.0144652	0.0130239
2.46234	7.8083	0.0155887	0.0132112
2.45676	7.81781	0.0121013	0.012853
2.44684	7.82929	0.0158158	0.0157172
2.46111	7.81955	0.0136253	0.0141079
2.46428	7.82784	0.015716	0.0137355
2.45556	7.82472	0.0157891	0.013384
2.46269	7.82619	0.0147581	0.0163391
2.46582	7.82586	0.015761	0.014583
2.47979	7.81696	0.0137345	0.0137685
2.46089	7.81599	0.0144348	0.013364
2.46972	7.85008	0.0150262	0.0154579
2.48054	7.85095	0.0137948	0.0164599
2.49459	7.84885	0.0147627	0.0170255
2.47933	7.8658	0.0160716	0.0124002
2.50747	7.84977	0.0157686	0.0129188
2.50572	7.88378	0.0135321	0.01321
2.4931	7.85456	0.012972	0.0136146
2.50962	7.86041	0.0138713	0.0144724
2.5193	7.88475	0.0132612	0.0145197
2.49972	7.88419	0.0153052	0.014547
2.5056	7.89068	0.0129094	0.0129659
2.5173	7.87953	0.014632	0.012503
2.52552	7.88447	0.0150526	0.012206
2.53071	7.90631	0.0160699	0.0137176
2.53833	7.89832	0.0155008	0.0155658
2.55341	7.91962	0.0167029	0.0142572
2.53961	7.91176	0.0166967	0.0154487
2.53236	7.91823	0.0164657	0.0134265
2.53639	7.93467	0.0156222	0.0139267
2.56023	7.92387	0.0142378	0.0117817
2.55019	7.91646	0.0141216	0.0119234
2.55074	7.91596	0.0138319	0.0133052
2.54936	7.93645	0.0142301	0.0128137
2.56082	7.93053	0.0144064	0.014063
2.56958	7.93178	0.015423	0.0116799
2.56555	7.94499	0.0149624	0.0151679
2.57513	7.94078	0.0153166	0.0138357
2.59502	7.93059	0.012281	0.0123647
2.58456	7.95781	0.0139988	0.0149432
2.57661	7.95256	0.0148323	0.0133729
2.59177	7.95778	0.0134864	0.0150086
2.57509	7.98166	0.013707	0.0140257
2.59593	7.98337	0.0138458	0.017016
2.5795	7.96918	0.0126049	0.0128232
2.5917	7.96727	0.0153845	0.0153921
2.61761	7.98153	0.01402	0.0156157
2.61	7.98551	0.0140506	0.0142643
2.60737	7.96906	0.0155985	0.0141034
2.61964	8.01232	0.0132903	0.0136908
2.60976	7.999	0.0156283	0.0157431
2.62031	8.00953	0.0173053	0.0139158
2.62755	8.01245	0.0155071	0.0135152
2.6316	8.00838	0.0134111	0.0158449
2.60911	8.02285	0.0146445	0.0152421
2.62656	8.00543	0.0136963	0.0150312
2.64147	8.02054	0.0142297	0.0125973
2.6209	8.03506	0.0149664	0.0131004
2.64229	8.03991	0.0159424	0.0142455
2.64768	8.01529	0.0160053	0.0163861
2.65699	8.03815	0.0134135	0.0161345
2.65384	8.02603	0.0154655	0.0137881
2.64707	8.0384	0.0127873	0.0133435
2.66107	8.06058	0.0149322	0.0161437
2.66691	8.05961	0.014529	0.0132436
2.67792	8.06267	0.0137517	0.0130359
2.68432	8.06496	0.0145734	0.0136768
2.66875	8.07194	0.0135146	0.0159458
2.67717	8.0643	0.012969	0.0129272
2.68232	8.06462	0.0149345	0.0121636
2.68935	8.07377	0.0120205	0.0153908
2.70018	8.07466	0.0143527	0.0152791
2.69194	8.08261	0.0126573	0.013901
2.69732	8.09074	0.0157877	0.0163659
2.71602	8.07723	0.0118475	0.0150305
2.69767	8.11533	0.0160447	0.012965
2.70496	8.10747	0.0134197	0.0130168
2.71185	8.10902	0.017023	0.0150513
2.71798	8.10847	0.014418	0.0149682
2.70351	8.11521	0.014436	0.0148336
2.72366	8.13777	0.0131532	0.0132641
2.72935	8.1283	0.0133389	0.0145699
2.71477	8.12814	0.0143304	0.012381
2.72912	8.12247	0.0143619	0.0127054
2.73231	8.14144	0.0130006	0.0137419
2.74489	8.13602	0.0137392	0.0156361
2.7335	8.14772	0.0133822	0.0145669
2.74115	8.14367	0.0154158	0.0155204
2.74362	8.1599	0.0162888	0.0156936
2.75293	8.15606	0.0131163	0.014807
2.77583	8.15445	0.0150896	0.0168953
2.77845	8.153	0.0135775	0.0151634
2.78569	8.1701	0.0131875	0.0131503
2.76323	8.16861	0.0140883	0.0123336
2.78597	8.18019	0.0122166	0.0139485
2.77658	8.18029	0.0135053	0.0134794
2.77008	8.19605	0.0137003	0.0122294
2.76336	8.19486	0.0158499	0.0131565
2.78155	8.2146	0.0138488	0.0119322
2.7819	8.18814	0.015429	0.0144255
2.79146	8.20245	0.0127287	0.0133238
2.80459	8.19798	0.0143177	0.016793
2.79866	8.21149	0.0154626	0.0139178
2.80955	8.19247	0.0127403	0.0123915
2.80514	8.23235	0.0124867	0.0147231
2.82276	8.22612	0.0140821	0.0143741
2.8111	8.21412	0.0133038	0.0150188
2.82256	8.23125	0.0157504	0.0137553
2.83695	8.24793	0.0134592	0.0154205
2.82998	8.25259	0.014689	0.0145294
2.82276	8.22892	0.015237	0.0148431
2.84246	8.25291	0.0145736	0.0147092
2.83237	8.24474	0.0129405	0.0159728
2.8292	8.25635	0.0129884	0.0135469
2.83961	8.24932	0.0133877	0.0136752
2.84659	8.26692	0.0151815	0.0126062
2.84796	8.26858	0.0153849	0.014166
2.85934	8.27719	0.0120365	0.0146157
2.84286	8.26501	0.0118385	0.0125582
2.85926	8.28791	0.0124217	0.0139562
2.84887	8.28567	0.0144005	0.015252
2.86745	8.28183	0.0126416	0.0141272
2.85904	8.29327	0.0127946	0.0151995
2.86148	8.30018	0.0156944	0.0130176
2.8644	8.29766	0.0134533	0.0135564
2.8796	8.31075	0.0143383	0.0145535
2.89421	8.33044	0.0145418	0.0174018
2.87406	8.3273	0.0161542	0.0138775
2.88657	8.3412	0.0141601	0.0131491
2.88135	8.3291	0.0158041	0.0158315
2.89467	8.31512	0.086134	0.0158738
2.89168	8.33751	0.690386	0.0132194
2.90031	8.32569	0.691894	0.0150662
2.90796	8.34232	0.6912	0.0144212
2.89662	8.32541	0.692371	0.0123564
2.90762	8.35373	0.69525	0.0142366
2.90797	8.36017	0.69338	0.0111919
2.92131	8.36489	0.692301	0.01576
2.91756	8.36276	0.693438	0.0144679
2.91788	8.3572	0.692153	0.016723
2.91576	8.38209	0.693878	0.0143826
2.91576	8.37461	0.694422	0.0135041
2.94672	8.36112	0.693817	0.0140167
2.94016	8.37299	0.695929	0.0148807
2.9321	8.39721	0.692927	0.0152007
2.94691	8.40033	0.693902	0.0141186
2.9474	8.39586	0.692577	0.0143137
2.95128	8.39187	0.692797	0.012022
2.95088	8.40517	0.693629	0.0149338
2.94143	8.39696	0.691703	0.0132599
2.97716	8.40803	0.694917	0.0150398
2.96077	8.41932	0.691421	0.0149818
2.97703	8.40534	0.692966	0.0125025
2.94883	8.42431	0.693996	0.0134989
2.96808	8.44511	0.694478	0.0133387
2.96455	8.41425	0.694968	0.0136335
2.96932	8.44157	0.692556	0.0131972
2.95637	8.42618	0.694652	0.015097
2.97734	8.44925	0.694895	0.0127201
2.96742	8.46405	0.69362	0.0149376
3.00684	8.44677	0.693414	0.014208
2.99165	8.4514	0.693145	0.0115175
2.99329	8.47818	0.693467	0.0113084
2.99227	8.46819	0.693475	0.0151044
3.0017	8.47089	0.692753	0.0136074
2.99834	8.46242	0.693085	0.0140157
3.01698	8.47679	0.694957	0.014853
3.00458	8.48051	0.69595	0.0137301
2.98773	8.48926	0.695377	0.0125171
3.013	8.50427	0.693318	0.0141131
2.99443	8.49113	0.693845	0.0129479
3.02051	8.4952	0.694111	0.0154775
3.03102	8.49343	0.69244	0.0126856
3.03195	8.49544	0.694231	0.0137137
3.0296	8.50318	0.694018	0.0133865
3.0379	8.52475	0.695079	0.0139062
3.03323	8.51368	0.695764	0.0137076
3.04987	8.51999	0.693921	0.0121925
3.0403	8.54983	0.693521	0.0157885
3.06174	8.53099	0.69568	0.0127644
3.04416	8.53111	0.693677	0.014392
3.05236	8.53328	0.69538	0.0141819
3.06105	8.519	0.69313	0.0146501
3.04905	8.55016	0.692333	0.0129022
3.07558	8.54319	0.693492	0.013655
3.05954	8.56799	0.69362	0.0113337
3.06074	8.568	0.693995	0.014338
3.09438	8.5694	0.696904	0.0135757
3.08266	8.58483	0.691912	0.0129353
3.0856	8.59248	0.69213	0.0139173
3.08745	8.5727	0.695216	0.015929
3.09274	8.58803	0.69496	0.015253
3.08522	8.59686	0.694753	0.0116755
3.09613	8.58486	0.695632	0.0131625
3.10937	8.59318	0.695453	0.0126022
3.10991	8.60062	0.692026	0.0128865
3.1124	8.61036	0.692777	0.01447
3.11192	8.62298	0.69599	0.0124877
3.13485	8.59622	0.695518	0.01549
3.12697	8.61442	0.692167	0.0153317
3.1141	8.6149	0.693292	0.0145641
3.1268	8.63075	0.694834	0.0120328
3.12069	8.61282	0.695919	0.0141473
3.1402	8.6448	0.694476	0.016911
3.12594	8.62271	0.692951	0.0135331
3.13563	8.64037	0.693506	0.0132082
3.1441	8.65764	0.692787	0.0140852
3.15464	8.65127	0.695408	0.0135106
3.1478	8.65115	0.694664	0.0137143
3.14566	8.66273	0.695112	0.0127774
3.15529	8.66308	0.693302	0.0129926
3.15892	8.67198	0.694822	0.0146447
3.16427	8.66684	0.693768	0.0131511
3.17315	8.66686	0.693173	0.0156477
3.18635	8.66796	0.696109	0.0137081
3.17673	8.68869	0.694651	0.0169602
3.1764	8.68187	0.694854	0.0134051
3.18714	8.66811	0.69358	0.0154526
3.2041	8.68433	0.694077	0.017418
3.18432	8.70099	0.695587	0.0125882
3.19744	8.70313	0.69533	0.013983
3.19898	8.69829	0.694132	0.0140126
3.20948	8.70285	0.695949	0.0132595
3.20988	8.70579	0.694458	0.0164927
3.21613	8.70428	0.693022	0.0155421
3.219	8.70084	0.695768	0.0150752
3.2084	8.71659	0.693847	0.0136392
3.20724	8.73832	0.697016	0.0137564
3.24055	8.74307	0.694179	0.013256
3.24068	8.72779	0.695786	0.0151347
3.2407	8.75799	0.694387	0.0156199
3.24077	8.74753	0.694773	0.0143425
3.25584	8.7457	0.694454	0.0142275
3.24051	8.73811	0.693674	0.0136943
3.25341	8.7368	0.692667	0.0112441
3.27105	8.76179	0.691889	0.0162787
3.25949	8.75571	0.693905	0.012644
3.25195	8.75181	0.694351	0.0156771
3.25502	8.77435	0.694795	0.014548
3.25265	8.76583	0.694025	0.0136882
3.28854	8.7842	0.692155	0.0140873
3.28317	8.78274	0.692246	0.0138755
3.28515	8.77656	0.695715	0.0133105
3.28475	8.79543	0.693956	0.0139948
3.30559	8.7877	0.696808	0.0127461
3.30054	8.78736	0.692571	0.0160887
3.28326	8.77722	0.692116	0.0127563
3.29408	8.79963	0.694719	0.0148062
3.31606	8.82501	0.69337	0.0152478
3.30678	8.82741	0.695088	0.0166628
3.30085	8.81064	0.694817	0.0129114
3.32433	8.82589	0.69333	0.0157717
3.32251	8.80685	0.694831	0.0148309
3.33767	8.82564	0.6932	0.01405
3.34109	8.82031	0.693949	0.0132282
3.3517	8.8565	0.696025	0.013649
3.32806	8.82394	0.698062	0.0122842
3.34727	8.85412	0.693428	0.0147583
3.33684	8.83582	0.693587	0.015623
3.35381	8.81874	0.694895	0.0146248
3.34154	8.84551	0.689759	0.0146511
3.36867	8.87061	0.696277	0.0140145
3.35548	8.83395	0.694664	0.0148953
3.35957	8.85249	0.694492	0.0145904
3.39063	8.86702	0.695541	0.0125358
3.35495	8.86609	0.693975	0.0134316
3.36897	8.88593	0.69402	0.0149074
3.3727	8.87287	0.692205	0.0131889
3.39996	8.86319	0.694347	0.0143481
3.38464	8.88059	0.694823	0.0129844
3.37186	8.87398	0.694384	0.0125648
3.39923	8.87232	0.695343	0.0139148
3.40823	8.88564	0.693336	0.0123606
3.39386	8.89465	0.692859	0.0152459
3.40528	8.9056	0.693231	0.0169274
3.4183	8.90313	0.69575	0.0159261
3.40256	8.91274	0.69219	0.0123549
3.42783	8.91294	0.695293	0.0133318
3.42452	8.91624	0.694912	0.0149087
3.43481	8.9324	0.694399	0.0157519
3.4399	8.91454	0.695388	0.0150353
3.43491	8.90467	0.694107	0.0138335
3.43922	8.93931	0.69618	0.0138692
3.46428	8.939	0.695878	0.0141047
3.46519	8.94231	0.694898	0.0132973
3.44796	8.93786	0.693289	0.0138378
3.45798	8.94349	0.696253	0.0153469
3.46156	8.94553	0.697145	0.0134612
3.45921	8.98281	0.69297	0.0151532
3.47686	8.96319	0.695592	0.0146069
3.46771	8.95518	0.695327	0.0131624
3.47484	8.9773	0.693228	0.015683
3.5042	8.97812	0.693472	0.0143472
3.50121	8.99109	0.69525	0.0157033
3.50501	8.98052	0.692668	0.0121339
3.51118	8.9806	0.695562	0.0114567
3.48989	8.97876	0.695061	0.0138228
3.50869	8.97788	0.695012	0.0154296
3.50807	8.9907	0.693872	0.0146622
3.50219	8.99831	0.696379	0.0131253
3.49386	9.0088	0.694013	0.0151203
3.51508	9.02533	0.692772	0.0154992
3.52817	8.9995	0.693354	0.0126252
3.53409	9.01436	0.695718	0.0147064
3.51223	9.02193	0.698188	0.0127365
3.53974	9.03698	0.693792	0.0144028
3.53914	9.01881	0.690967	0.012868
3.54995	9.03923	0.694233	0.0125925
3.54254	9.02838	0.694543	0.0131902
3.54074	9.03423	0.694627	0.0133414
3.55385	9.02621	0.694909	0.0129272
3.54684	9.03429	0.694738	0.0140044
3.55943	9.03206	0.693685	0.0140636
3.55567	9.06646	0.693746	0.0157611
3.58519	9.05939	0.695845	0.0133081
3.5879	9.06076	0.692762	0.0133894
3.57091	9.06669	0.692472	0.0146056
3.5947	9.08068	0.69346	0.0138815
3.59038	9.07234	0.694263	0.0129682
3.60509	9.0816	0.696162	0.0164172
3.60111	9.06025	0.696241	0.0137372
3.58807	9.09684	0.692429	0.0132716
3.5833	9.0719	0.696299	0.0139352
3.59456	9.09102	0.692277	0.0124711
3.58529	9.10569	0.694675	0.01511
3.60172	9.09476	0.693937	0.014993
3.62154	9.11374	0.692436	0.0153054
3.62793	9.09809	0.694389	0.0140117
3.64609	9.10252	0.695012	0.0113956
3.62906	9.11238	0.693544	0.0151342
3.62486	9.12281	0.694283	0.0147963
3.63819	9.11061	0.696494	0.015592
3.647	9.1351	0.694134	0.0149133
3.65159	9.10818	0.696884	0.0157182
3.65126	9.10556	0.695211	0.0131077
3.65481	9.12748	0.693166	0.015108
3.65978	9.12755	0.69294	0.0165663
3.64818	9.13009	0.694079	0.0139186
3.67202	9.15844	0.694161	0.0150108
3.66061	9.1504	0.693686	0.0133925
3.6642	9.15787	0.692114	0.0138158
3.68146	9.15468	0.695098	0.0124711
3.67823	9.15362	0.694475	0.0139147
3.68956	9.16724	0.693607	0.0147329
3.67816	9.17488	0.696921	0.0164562
3.69479	9.17438	0.695154	0.0139312
3.72651	9.17074	0.694172	0.0149003
3.69611	9.17769	0.694378	0.011188
3.70365	9.17803	0.69643	0.015982
3.69678	9.18688	0.69468	0.0151856
3.71502	9.1882	0.69542	0.0156344
3.72093	9.22104	0.694849	0.0144962
3.72665	9.21726	0.695492	0.0138442
3.72226	9.20385	0.692639	0.0146484
3.72157	9.20546	0.693922	0.0124634
3.71969	9.21278	0.695033	0.0118629
3.74354	9.23269	0.693745	0.0135886
3.74214	9.22804	0.695465	0.0145357
3.76406	9.23686	0.696057	0.0133999
3.7536	9.23583	0.695035	0.0123899
3.75005	9.2569	0.696493	0.0124136
3.75527	9.2288	0.694829	0.014032
3.74268	9.23984	0.694106	0.0139613
3.77309	9.24132	0.69714	0.015475
3.76876	9.25952	0.697639	0.0144505
3.77141	9.24944	0.694167	0.0146377
3.78487	9.26267	0.694344	0.0138099
3.7772	9.25511	0.694458	0.0144523
3.79024	9.2815	0.693961	0.0118452
3.79114	9.25508	0.694276	0.0135051
3.79177	9.27492	0.694256	0.0142512
3.80314	9.30325	0.69577	0.0139502
3.80313	9.28011	0.695575	0.0121796
3.79116	9.27082	0.692866	0.0141341
3.80572	9.28756	0.693678	0.0123792
3.78808	9.27724	0.695005	0.0140438
3.8073	9.30002	0.694981	0.0156267
3.80404	9.29985	0.695151	0.0136354
3.8252	9.29924	0.696155	0.0148414
3.83155	9.31006	0.694993	0.0113645
3.83813	9.30309	0.695911	0.0129907
3.84978	9.31121	0.693583	0.0152882
3.84692	9.32474	0.69654	0.0151217
3.85015	9.32807	0.694671	0.0173038
3.84131	9.33739	0.695136	0.0137473
3.84212	9.33741	0.693124	0.0144652
3.85127	9.32754	0.694557	0.0146751
3.85944	9.34209	0.69351	0.0122655
3.85011	9.34042	0.69259	0.0128877
3.87226	9.33223	0.693925	0.014397
3.86021	9.35134	0.694209	0.0134499
3.87549	9.3739	0.693676	0.0132006
3.88176	9.36205	0.69444	0.0147381
3.86011	9.37234	0.696542	0.0128565
3.88052	9.36703	0.694898	0.0148228
3.89925	9.34593	0.697686	0.0133238
3.87946	9.3614	0.692345	0.0149043
3.89395	9.35938	0.694184	0.0154816
3.9075	9.3603	0.695136	0.0122123
3.90831	9.36648	0.697506	0.0140439
3.91028	9.40237	0.695842	0.0136322
3.92076	9.39604	0.693877	0.014004
3.91283	9.38673	0.692736	0.0119461
3.92803	9.40227	0.693231	0.0144426
3.93021	9.40351	0.695405	0.0132341
3.92846	9.42156	0.693004	0.0143729
3.92654	9.41557	0.693572	0.0145504
3.93804	9.4215	0.693464	0.0124006
3.9599	9.41599	0.693237	0.0116123
3.94408	9.40722	0.693459	0.0151572
3.93861	9.40315	0.695045	0.0149333
3.95135	9.41324	0.696223	0.0155575
3.96636	9.43196	0.695766	0.0144367
3.97594	9.44542	0.693712	0.0146779
3.96075	9.45841	0.695379	0.0148366
3.9595	9.45157	0.695771	0.0152012
3.96903	9.46236	0.694794	0.0156219
3.9974	9.45656	0.693949	0.0121479
3.97126	9.45476	0.695064	0.0151593
3.97543	9.45912	0.692909	0.0138338
3.99498	9.44217	0.692385	0.0150374
4.00191	9.4744	0.69526	0.0130887
4.00831	9.45969	0.693907	0.0142985
3.99407	9.46469	0.693544	0.0126557
4.01784	9.48071	0.696359	0.0137347
4.01162	9.46819	0.695286	0.0156211
4.02462	9.50624	0.694591	0.0159989
4.01734	9.48054	0.693489	0.0147924
4.01016	9.50125	0.694781	0.0155715
4.02394	9.47484	0.693968	0.0166931
4.02614	9.48822	0.622882	0.0149403
4.04743	9.47755	0.0141761	0.0141119
4.02937	9.48841	0.0140258	0.0149623
4.00716	9.51747	0.0152064	0.011874
4.05078	9.49352	0.013597	0.0134793
4.0432	9.53758	0.0141517	0.015055
4.04588	9.52016	0.014161	0.0134484
4.0511	9.53111	0.0131439	0.0134596
4.07673	9.51792	0.0126128	0.0147804
4.07276	9.52488	0.0116763	0.0142606
4.07275	9.53316	0.0150552	0.0130288
4.06933	9.5446	0.0145906	0.013424
4.08005	9.55193	0.0138528	0.0145955
4.08129	9.53901	0.0136808	0.0128736
4.09991	9.5474	0.0144819	0.0144713
4.10251	9.56219	0.015049	0.0151368
4.08019	9.56681	0.014123	0.0134964
4.09967	9.57941	0.0154954	0.0166528
4.08698	9.57619	0.0143352	0.0152237
4.1108	9.56058	0.0157472	0.0169455
4.1007	9.58698	0.0155361	0.0123208
4.11001	9.5745	0.0160698	0.0152097
4.11183	9.58058	0.0127064	0.0122128
4.12977	9.58833	0.0146715	0.0130262
4.142	9.57399	0.0150132	0.0148607
4.14601	9.57671	0.0148691	0.011749
4.13722	9.57443	0.0125831	0.0129838
4.13845	9.58322	0.0117906	0.0142485
4.15393	9.59707	0.0104942	0.0142936
4.152	9.59287	0.0160282	0.0143791
4.14077	9.61003	0.013881	0.0150208
4.16754	9.61211	0.0141108	0.0117089
4.1647	9.6136	0.0145369	0.0146116
4.17965	9.61698	0.0148427	0.0181336
4.18675	9.61221	0.0133924	0.0149482
4.18421	9.62201	0.0159059	0.0137521
4.17595	9.62185	0.0142759	0.0175763
4.20515	9.62739	0.0151155	0.0152823
4.18878	9.64106	0.0146029	0.013728
4.18215	9.63887	0.0126518	0.0149644
4.19903	9.64069	0.0133735	0.0124495
