rp1214	rp2232	sub1	lap1_20_samp	lap1_19_samp	lap1_18_samp	lap1_17_samp	cur1_21_samp	cur1_20_samp	cur1_19_samp	cur1_18_samp	cur1_17_samp	lap1_21_samp
			3.3384	1.91564	1.82482	1.90474	-0.00062178	-0.000755356	-0.00100791	-0.000906573	-0.000674758	2.25832
			3.34063	1.91422	1.82438	1.90383	-0.000795694	-0.000857337	-0.000772668	-0.000691866	-0.000860032	2.26065
			3.34285	1.91281	1.82394	1.90291	-0.000798444	-0.000953231	-0.0007464	-0.000808484	-0.000762269	2.26298
			3.34507	1.91139	1.8235	1.90199	-0.000760045	-0.000704133	-0.000815626	-0.000763173	-0.000706479	2.26531
			3.34729	1.90997	1.82306	1.90107	-0.000739746	-0.00109346	-0.000738047	-0.000621075	-0.000987487	2.26765
			3.34951	1.90855	1.82262	1.89997	-0.000767502	-0.000922171	-0.000663139	-0.000640622	-0.000827195	2.26998
			3.35174	1.90713	1.82217	1.89873	-0.000850606	-0.0010105	-0.000695717	-0.000913741	-0.000598183	2.27231
			3.35396	1.90571	1.82173	1.89749	-0.000718394	-0.000617364	-0.000947909	-0.000843916	-0.000619445	2.27464
			3.35618	1.9043	1.82129	1.89624	-0.000838127	-0.000784089	-0.00070911	-0.000755392	-0.000832837	2.27697
			3.3584	1.90288	1.82085	1.895	-0.000689885	-0.000845079	-0.000864598	-0.000847065	-0.000893745	2.2793
			3.36058	1.90146	1.82041	1.89376	-0.000677589	-0.00074241	-0.000951833	-0.000909325	-0.000697717	2.28155
			3.36264	1.90004	1.81997	1.89252	-0.000944145	-0.000915543	-0.000757245	-0.00081434	-0.000824563	2.28364
			3.36469	1.89862	1.81952	1.89128	-0.00082708	-0.000849228	-0.000658862	-0.000833507	-0.000919671	2.28572
			3.36675	1.8972	1.81863	1.89003	-0.00097495	-0.000835044	-0.00079204	-0.000782078	-0.000865016	2.2878
			3.3688	1.89579	1.8176	1.88879	-0.000550104	-0.000763847	-0.00074906	-0.000555692	-0.000864966	2.28989
			3.37086	1.89437	1.81658	1.88755	-0.000651156	-0.000737494	-0.00079252	-0.000628353	-0.000767642	2.29197
			3.37291	1.89308	1.81555	1.88631	-0.000711891	-0.000973874	-0.000823382	-0.000920506	-0.00057005	2.29405
			3.37497	1.89184	1.81452	1.88507	-0.000714638	-0.000725811	-0.000724528	-0.00113504	-0.000831349	2.29614
			3.37702	1.8906	1.81349	1.88382	-0.000621984	-0.000802058	-0.00082471	-0.000730658	-0.000750081	2.29822
			3.37908	1.88936	1.81247	1.88258	-0.000664132	-0.000916513	-0.000835016	-0.000824531	-0.000869902	2.30031
			3.38113	1.88813	1.81144	1.88134	-0.000843461	-0.00066011	-0.000834109	-0.000818689	-0.000811973	2.30239
			3.38319	1.88689	1.81041	1.8801	-0.000826428	-0.000754633	-0.000863142	-0.000876364	-0.000707404	2.30447
			3.38524	1.88565	1.80938	1.87886	-0.000794723	-0.000701366	-0.000609781	-0.000832433	-0.000887293	2.30656
			3.3873	1.88441	1.80836	1.87762	-0.000734474	-0.00104597	-0.00102985	-0.000700297	-0.000782989	2.30864
			3.38935	1.88318	1.80733	1.87637	-0.000714601	-0.000638052	-0.000730976	-0.000637391	-0.000884009	2.31072
			3.39141	1.88194	1.8063	1.87513	-0.000680514	-0.00108695	-0.000876276	-0.00109425	-0.000866225	2.31281
			3.39345	1.8807	1.80527	1.87389	-0.000709005	-0.000768313	-0.000861379	-0.000656345	-0.000742565	2.31489
			3.39543	1.87946	1.80425	1.87264	-0.000806491	-0.000755477	-0.000910867	-0.000837978	-0.000813088	2.31698
			3.39742	1.87823	1.80322	1.87126	-0.000946585	-0.000613672	-0.000897339	-0.000998323	-0.000979109	2.31887
			3.3994	1.87699	1.80219	1.86985	-0.000802696	-0.000682061	-0.000814157	-0.000764025	-0.000710295	2.32068
			3.40139	1.87575	1.80116	1.86844	-0.0007837	-0.000883186	-0.000813842	-0.000929203	-0.000859948	2.32249
			3.40337	1.87452	1.80014	1.86704	-0.00084064	-0.000571218	-0.000733454	-0.000755859	-0.000633057	2.32429
			3.40535	1.87328	1.79911	1.86563	-0.00112655	-0.000856608	-0.000697877	-0.000875127	-0.000855153	2.3261
			3.40734	1.87204	1.79808	1.86422	-0.000815838	-0.000679722	-0.000743759	-0.000944046	-0.00100775	2.32791
			3.40932	1.8708	1.79705	1.86282	-0.000853288	-0.000855845	-0.000671513	-0.000965586	-0.00097434	2.32971
			3.41131	1.86957	1.79583	1.86141	-0.000843297	-0.000769981	-0.000849858	-0.000807601	-0.00072799	2.33152
			3.41329	1.86833	1.79439	1.86	-0.000655914	-0.000679004	-0.000853537	-0.000751009	-0.000864438	2.33333
			3.41527	1.86709	1.79296	1.8586	-0.000944501	-0.000662998	-0.000989902	-0.000858976	-0.000859358	2.33514
			3.41726	1.86585	1.79153	1.85719	-0.000942663	-0.000822717	-0.00102469	-0.00079883	-0.000877936	2.33694
			3.41924	1.86462	1.7901	1.85578	-0.000974158	-0.000927284	-0.000673936	-0.00057207	-0.0010093	2.33875
			3.42122	1.86338	1.78866	1.85438	-0.000869967	-0.00107433	-0.00090554	-0.00090837	-0.000857296	2.34056
			3.42321	1.86214	1.78723	1.85297	-0.000752626	-0.00101798	-0.00084481	-0.000871975	-0.000708147	2.34237
			3.42519	1.8609	1.7858	1.85156	-0.000612627	-0.000709968	-0.000740723	-0.000633692	-0.000805501	2.34417
			3.42717	1.8597	1.78436	1.85016	-0.000685887	-0.000723129	-0.000926558	-0.000660725	-0.000727098	2.34598
			3.42915	1.85852	1.78293	1.84875	-0.000915789	-0.000930618	-0.000745334	-0.000732949	-0.000709707	2.34779
			3.43113	1.85735	1.7815	1.84734	-0.000888954	-0.000692287	-0.000831814	-0.000801166	-0.00082668	2.34959
			3.43311	1.85617	1.78007	1.84594	-0.000613556	-0.000882245	-0.000539935	-0.000882362	-0.000680361	2.3514
			3.43509	1.855	1.77863	1.84453	-0.000796913	-0.00101128	-0.000585114	-0.000819656	-0.00102919	2.35321
			3.43707	1.85382	1.7772	1.84312	-0.000831062	-0.000931533	-0.000829331	-0.000933269	-0.000835904	2.35502
			3.43904	1.85265	1.77577	1.84172	-0.000814188	-0.000813281	-0.000961562	-0.000650815	-0.000946482	2.35667
			3.44102	1.85147	1.77433	1.84031	-0.000912412	-0.000840018	-0.000906832	-0.000886427	-0.000869401	2.35818
			3.443	1.8503	1.7729	1.83891	-0.000899047	-0.000942795	-0.000991718	-0.000760884	-0.000713614	2.35969
			3.44498	1.84912	1.77147	1.83757	-0.00100647	-0.000812151	-0.000903872	-0.00110974	-0.00085549	2.3612
			3.44696	1.84795	1.77004	1.83622	-0.000939583	-0.000816125	-0.000897384	-0.000877729	-0.00105199	2.3627
			3.44894	1.84677	1.7686	1.83488	-0.000706451	-0.000912685	-0.000905772	-0.00106778	-0.000749659	2.36421
			3.45092	1.8456	1.76717	1.83353	-0.00071491	-0.000823438	-0.000824504	-0.000815773	-0.000751986	2.36572
			3.4529	1.84442	1.76566	1.83219	-0.000757759	-0.000911323	-0.000848041	-0.000690893	-0.000811323	2.36723
			3.45487	1.84324	1.76412	1.83084	-0.000927822	-0.00077031	-0.000855238	-0.000655695	-0.0007109	2.36874
			3.45685	1.84207	1.76258	1.8295	-0.000938802	-0.000828403	-0.000753734	-0.000880867	-0.000696073	2.37024
			3.45883	1.84089	1.76104	1.82815	-0.000975815	-0.00091827	-0.000663383	-0.000593473	-0.000757144	2.37175
			3.46081	1.83972	1.7595	1.82681	-0.000771365	-0.000684754	-0.00048768	-0.000600904	-0.000693054	2.37326
			3.46279	1.83854	1.75796	1.82547	-0.000681588	-0.000929355	-0.000779903	-0.0010173	-0.000565991	2.37477
			3.46477	1.83737	1.75643	1.82412	-0.000952863	-0.000839764	-0.000646036	-0.000861546	-0.000812621	2.37628
			3.46675	1.83619	1.75489	1.82278	-0.000857078	-0.000885798	-0.000938206	-0.000715757	-0.000760942	2.37778
			3.46873	1.83502	1.75335	1.82143	-0.000943216	-0.000914401	-0.000708444	-0.000804511	-0.000930409	2.37929
			3.47071	1.83384	1.75181	1.82009	-0.000678985	-0.000773423	-0.000583936	-0.000700791	-0.00110581	2.3808
			3.47268	1.83267	1.75027	1.81874	-0.00082882	-0.000742604	-0.000783125	-0.000635367	-0.000862366	2.38231
			3.47466	1.83149	1.74873	1.8174	-0.000818839	-0.000765217	-0.000804907	-0.000702376	-0.000778875	2.38382
			3.47664	1.83031	1.74719	1.81605	-0.000651747	-0.000888228	-0.000734304	-0.000853834	-0.000637355	2.38532
			3.47862	1.82907	1.74565	1.81471	-0.000827542	-0.000746683	-0.000809513	-0.000784063	-0.000794749	2.38683
			3.4806	1.82783	1.74411	1.81336	-0.000957192	-0.000986483	-0.000525537	-0.000755039	-0.000576011	2.38834
			3.48258	1.82658	1.74258	1.81202	-0.000750163	-0.000911321	-0.00079603	-0.000816077	-0.000919659	2.38985
			3.48456	1.82533	1.74104	1.81067	-0.000823894	-0.000967777	-0.000778743	-0.00103649	-0.000788426	2.39135
			3.48654	1.82408	1.7395	1.80933	-0.000737614	-0.00082997	-0.00072667	-0.000847759	-0.000787645	2.39286
			3.48852	1.82284	1.73796	1.80798	-0.000520558	-0.000707909	-0.000873549	-0.000966234	-0.000702768	2.39437
			3.49048	1.82159	1.73642	1.80664	-0.000779397	-0.000715972	-0.00110738	-0.000583856	-0.000907461	2.39588
			3.49241	1.82034	1.73488	1.8053	-0.000928529	-0.000885023	-0.000911625	-0.000763742	-0.000669876	2.39739
			3.49433	1.8191	1.73335	1.80395	-0.00061547	-0.000632185	-0.000732107	-0.000892078	-0.000938113	2.39889
			3.49626	1.81785	1.73182	1.80261	-0.00087882	-0.00101896	-0.000746577	-0.000842844	-0.000840873	2.4004
			3.49818	1.8166	1.73029	1.80126	-0.000868468	-0.000425373	-0.00109239	-0.000766952	-0.000913165	2.40191
			3.50011	1.81536	1.72876	1.79992	-0.000756752	-0.000814083	-0.000810518	-0.000929429	-0.000849603	2.40342
			3.50204	1.81411	1.72723	1.79857	-0.000678435	-0.000793247	-0.000937228	-0.000828989	-0.000994629	2.40492
			3.50396	1.81286	1.7257	1.7974	-0.000976898	-0.000959813	-0.000927564	-0.000893728	-0.000668979	2.40643
			3.50589	1.81162	1.72417	1.79636	-0.000803092	-0.000968997	-0.000731092	-0.000925119	-0.000759681	2.40794
			3.50781	1.81037	1.72263	1.79531	-0.000917075	-0.0010447	-0.000602209	-0.000637612	-0.000835035	2.40907
			3.50974	1.80912	1.7211	1.79427	-0.00078683	-0.000818116	-0.000723342	-0.00109512	-0.000796221	2.40999
			3.51167	1.80787	1.71957	1.79322	-0.000853376	-0.000773177	-0.000548977	-0.00075706	-0.000822253	2.4109
			3.51359	1.80663	1.71804	1.79218	-0.000838794	-0.000756882	-0.000541507	-0.000780932	-0.000956775	2.41182
			3.51552	1.80538	1.71651	1.79113	-0.000802155	-0.000755508	-0.000647102	-0.000712208	-0.000578251	2.41273
			3.51744	1.80413	1.71498	1.79009	-0.000826068	-0.000610514	-0.000872204	-0.000861382	-0.000671763	2.41365
			3.51937	1.80289	1.71345	1.78905	-0.000886916	-0.000851481	-0.000937024	-0.000579284	-0.000762747	2.41456
			3.5213	1.80164	1.71192	1.788	-0.000942935	-0.000733531	-0.000517539	-0.00062075	-0.000714193	2.41548
			3.52322	1.80037	1.71039	1.78696	-0.000726013	-0.000653182	-0.000611739	-0.000913556	-0.000893649	2.4164
			3.52508	1.79903	1.70886	1.78591	-0.000873992	-0.00063811	-0.000968996	-0.000681093	-0.00105036	2.41731
			3.52688	1.79768	1.70733	1.78487	-0.000684682	-0.000718988	-0.000692569	-0.000770146	-0.000642609	2.41823
			3.52869	1.79634	1.7058	1.78382	-0.000673631	-0.000630515	-0.000916609	-0.000699622	-0.000817689	2.41914
			3.53049	1.79499	1.70427	1.78278	-0.000959897	-0.000812541	-0.000736006	-0.000671172	-0.000723692	2.42006
			3.53229	1.79365	1.70274	1.78174	-0.000649944	-0.000698328	-0.000825647	-0.000860413	-0.000833959	2.42097
			3.53409	1.79231	1.70121	1.78069	-0.000805162	-0.000877283	-0.000881199	-0.000935032	-0.000814686	2.42189
			3.5359	1.79096	1.6997	1.77965	-0.000883071	-0.000582446	-0.000789118	-0.00109712	-0.000928871	2.42281
			3.5377	1.78962	1.69829	1.7786	-0.000807773	-0.000731055	-0.000691088	-0.000762801	-0.000807098	2.42372
			3.5395	1.78827	1.69689	1.77756	-0.000918602	-0.000860218	-0.00081553	-0.000870546	-0.000922246	2.42464
			3.5413	1.78693	1.69548	1.77651	-0.000605569	-0.00116569	-0.000786432	-0.000791539	-0.000572315	2.42555
			3.54311	1.78558	1.69407	1.77547	-0.000900396	-0.000648507	-0.000761944	-0.000898071	-0.000867508	2.42647
			3.54491	1.78424	1.69267	1.77443	-0.000929877	-0.000918374	-0.00079899	-0.000806084	-0.000779027	2.42738
			3.54671	1.78289	1.69126	1.77338	-0.000833957	-0.000653077	-0.000705543	-0.000903332	-0.00101428	2.4283
			3.54851	1.78155	1.68985	1.77234	-0.000779168	-0.000653968	-0.00093088	-0.000740564	-0.000781014	2.42921
			3.55032	1.7802	1.68845	1.77129	-0.000763364	-0.000779971	-0.000739991	-0.000637541	-0.000768828	2.43013
			3.55212	1.77886	1.68704	1.77025	-0.000559634	-0.0007701	-0.000819093	-0.000835144	-0.00091866	2.43104
			3.55392	1.77751	1.68563	1.7692	-0.000674312	-0.000932277	-0.000713845	-0.000758301	-0.000907088	2.43196
			3.55572	1.77617	1.68423	1.76816	-0.000804106	-0.000773151	-0.000718312	-0.000571215	-0.000966741	2.43288
			3.55752	1.77482	1.68282	1.76712	-0.000858476	-0.000846135	-0.000729488	-0.000693376	-0.000827696	2.43379
			3.55925	1.77348	1.68141	1.76607	-0.000642624	-0.000785062	-0.00076227	-0.000817958	-0.000755236	2.43471
			3.56097	1.77213	1.68001	1.76503	-0.000788347	-0.000625412	-0.000778959	-0.000740276	-0.000798807	2.43562
			3.56268	1.77079	1.6786	1.76398	-0.000760504	-0.000766441	-0.000628455	-0.000929154	-0.000831338	2.43654
			3.5644	1.76945	1.67719	1.76294	-0.000686247	-0.000901973	-0.000762305	-0.000663956	-0.000941614	2.43745
			3.56611	1.76809	1.67579	1.76189	-0.000946299	-0.000966531	-0.000761419	-0.000906135	-0.000733942	2.43837
			3.56783	1.76673	1.67438	1.76085	-0.00101152	-0.00110871	-0.000902716	-0.000905569	-0.000798549	2.43928
			3.56955	1.76537	1.67297	1.75981	-0.000764885	-0.000911638	-0.000874408	-0.000919202	-0.00076683	2.4402
			3.57126	1.76401	1.67157	1.75876	-0.000801399	-0.000844811	-0.00090242	-0.0009723	-0.00101354	2.44112
			3.57298	1.76265	1.67016	1.75772	-0.000823362	-0.000949186	-0.000848573	-0.000899065	-0.000727587	2.44203
			3.5747	1.76129	1.66875	1.75667	-0.000986533	-0.000877963	-0.00102918	-0.00066127	-0.0008089	2.44295
			3.57641	1.75994	1.66735	1.75563	-0.000816778	-0.000788211	-0.000763825	-0.000776205	-0.000782488	2.44386
			3.57813	1.75858	1.66594	1.75458	-0.000698295	-0.000824616	-0.000855363	-0.000849095	-0.000887727	2.44478
			3.57985	1.75722	1.66453	1.75354	-0.00107997	-0.000633117	-0.000909341	-0.00084816	-0.0007165	2.44569
			3.58156	1.75586	1.66313	1.7525	-0.000815218	-0.000825329	-0.000994499	-0.000814489	-0.000932937	2.44661
			3.58328	1.7545	1.66174	1.75145	-0.000874937	-0.000734126	-0.000746571	-0.000853846	-0.000871285	2.44752
			3.585	1.75314	1.66055	1.75041	-0.000628732	-0.000655569	-0.000783114	-0.000779818	-0.000692111	2.44844
			3.58671	1.75178	1.65937	1.7495	-0.000708653	-0.000684751	-0.000883969	-0.000775186	-0.000651828	2.44935
			3.58843	1.75042	1.6582	1.74881	-0.000735326	-0.000790068	-0.000961139	-0.000678053	-0.000788648	2.45027
			3.59014	1.74906	1.65702	1.74812	-0.000706243	-0.00107897	-0.000751901	-0.000589692	-0.000631556	2.45119
			3.59185	1.7477	1.65585	1.74743	-0.000886796	-0.000802335	-0.00100551	-0.000963989	-0.000861488	2.4521
			3.59356	1.74634	1.65467	1.74674	-0.000944906	-0.000457181	-0.00102132	-0.000772059	-0.000714989	2.45302
			3.59527	1.74498	1.6535	1.74604	-0.000734955	-0.000841504	-0.000831966	-0.000944005	-0.000798034	2.45393
			3.59697	1.74363	1.65232	1.74535	-0.000809971	-0.000897644	-0.000786146	-0.000770974	-0.000643694	2.45485
			3.59868	1.74227	1.65114	1.74466	-0.000644928	-0.000870697	-0.000941627	-0.000827535	-0.000760386	2.45576
			3.60039	1.74091	1.64997	1.74397	-0.000765814	-0.000886587	-0.000711712	-0.000876316	-0.000947853	2.45668
			3.60209	1.73955	1.64879	1.74328	-0.000774845	-0.000825774	-0.000794542	-0.000954914	-0.00101802	2.4576
			3.6038	1.73819	1.64762	1.74259	-0.000966008	-0.000723189	-0.00091157	-0.000692814	-0.000938622	2.45851
			3.60551	1.73683	1.64644	1.7419	-0.000918842	-0.000591872	-0.00087913	-0.000660835	-0.000642811	2.45943
			3.60722	1.73547	1.64527	1.7412	-0.000606876	-0.000653167	-0.000801088	-0.000599482	-0.000515745	2.46034
			3.60892	1.73411	1.64409	1.74051	-0.000745944	-0.000836755	-0.000912074	-0.000828721	-0.00113735	2.46126
			3.61063	1.73275	1.64292	1.73982	-0.000673859	-0.000621802	-0.000683747	-0.000667768	-0.000664622	2.46217
			3.61234	1.73139	1.64174	1.73913	-0.000703787	-0.000794671	-0.000752072	-0.000714054	-0.000502229	2.46309
			3.61404	1.73018	1.64057	1.73844	-0.000872771	-0.000839583	-0.000990799	-0.000893742	-0.000938805	2.464
			3.61575	1.72905	1.63939	1.73775	-0.00094121	-0.000806617	-0.000893364	-0.00048555	-0.00076859	2.46492
			3.61746	1.72791	1.63822	1.73706	-0.000679327	-0.000897034	-0.000835323	-0.000699914	-0.000924097	2.46583
			3.61916	1.72677	1.63704	1.73636	-0.000882777	-0.000963726	-0.000766065	-0.000726423	-0.000441044	2.46675
			3.62087	1.72564	1.63587	1.73567	-0.000928114	-0.000953738	-0.00073211	-0.000757847	-0.000844461	2.46767
			3.62259	1.7245	1.63469	1.73498	-0.000738666	-0.000844707	-0.00084167	-0.00102244	-0.000610958	2.46858
			3.62431	1.72336	1.63352	1.73429	-0.000801825	-0.000754854	-0.000930383	-0.000960071	-0.000689346	2.4695
			3.62604	1.72222	1.63234	1.7336	-0.000879763	-0.000609974	-0.000854683	-0.000823079	-0.000744601	2.47041
			3.62776	1.72108	1.63117	1.73291	-0.000690046	-0.000812824	-0.000709106	-0.00060371	-0.000802591	2.47133
			3.62949	1.71995	1.62999	1.73222	-0.000738904	-0.000730139	-0.000785009	-0.000699018	-0.000884722	2.47224
			3.63121	1.71881	1.62881	1.73152	-0.000500807	-0.000870598	-0.000783011	-0.000892454	-0.000877667	2.47316
			3.63293	1.71767	1.62764	1.73083	-0.000920286	-0.000911021	-0.00069541	-0.000799134	-0.000881105	2.47407
			3.63466	1.71653	1.62646	1.73014	-0.000847324	-0.000542174	-0.000892207	-0.000676072	-0.000993509	2.47499
			3.63638	1.7154	1.62529	1.72945	-0.000889549	-0.000874057	-0.000786375	-0.000873198	-0.000851581	2.47591
			3.63811	1.71426	1.62415	1.72876	-0.000802681	-0.000841185	-0.00058541	-0.000657354	-0.000871437	2.47682
			3.63983	1.71312	1.62314	1.72807	-0.000700003	-0.000901651	-0.000786708	-0.000605092	-0.000805101	2.47774
			3.64156	1.71198	1.62214	1.72738	-0.000775747	-0.000846408	-0.000989687	-0.000792855	-0.000942738	2.47865
			3.64328	1.71085	1.62114	1.72668	-0.000690355	-0.000780648	-0.000787836	-0.000881711	-0.000572464	2.47957
			3.645	1.70971	1.62014	1.72599	-0.00093894	-0.000932379	-0.000790345	-0.000877846	-0.00070763	2.48048
			3.64673	1.70857	1.61914	1.7253	-0.00092559	-0.000729344	-0.00086291	-0.000865261	-0.00074657	2.4814
			3.64845	1.70743	1.61813	1.72461	-0.000913436	-0.000918855	-0.000906887	-0.000905889	-0.000974078	2.48231
			3.65018	1.7063	1.61713	1.72392	-0.000639797	-0.000764761	-0.000689472	-0.000803767	-0.000609407	2.48323
			3.6519	1.70516	1.61613	1.72323	-0.000566764	-0.001027	-0.000598975	-0.000913097	-0.000617801	2.48414
			3.65364	1.70402	1.61513	1.72254	-0.000867922	-0.000835135	-0.000874448	-0.00070936	-0.000703629	2.48506
			3.65539	1.70288	1.61413	1.72184	-0.000712571	-0.00062398	-0.00075371	-0.000838409	-0.000847397	2.48598
			3.65715	1.70175	1.61313	1.72115	-0.000789654	-0.000933655	-0.000478291	-0.000637828	-0.000761687	2.48689
			3.6589	1.70061	1.61213	1.72046	-0.00103126	-0.000566451	-0.000860055	-0.000941138	-0.00102051	2.48781
			3.66066	1.69947	1.61112	1.71977	-0.00092612	-0.000909582	-0.000809639	-0.000760606	-0.000905927	2.48872
			3.66241	1.69833	1.61012	1.71908	-0.000791477	-0.000863752	-0.000984169	-0.0007618	-0.000794826	2.48964
			3.66417	1.6972	1.60912	1.71839	-0.000907396	-0.000785711	-0.000674117	-0.000849768	-0.000643587	2.49055
			3.66592	1.69606	1.60812	1.7177	-0.000768142	-0.000791087	-0.000733584	-0.000601277	-0.000873581	2.49147
			3.66768	1.69492	1.60712	1.717	-0.000756611	-0.000768732	-0.000863096	-0.000864377	-0.000859902	2.49238
			3.66943	1.69378	1.60612	1.71631	-0.000733037	-0.000864663	-0.000938815	-0.000795924	-0.000811774	2.4933
			3.67119	1.69265	1.60512	1.71562	-0.000681887	-0.000861222	-0.00077554	-0.000876414	-0.000707212	2.49422
			3.67294	1.69151	1.60411	1.71493	-0.000929818	-0.000937779	-0.000707356	-0.000897403	-0.000784036	2.49513
			3.6747	1.69037	1.60311	1.71424	-0.000714205	-0.000936253	-0.000700818	-0.000796175	-0.000532496	2.49605
			3.67645	1.68923	1.60211	1.71355	-0.000608174	-0.000949236	-0.000891472	-0.00078226	-0.000812442	2.49696
			3.67821	1.6881	1.60111	1.71286	-0.000609243	-0.000746233	-0.000690332	-0.000792755	-0.000717912	2.49788
			3.67996	1.68696	1.60011	1.71216	-0.000895986	-0.000562932	-0.000795698	-0.000672373	-0.00102497	2.49879
			3.68172	1.68603	1.59911	1.71147	-0.00059362	-0.000916582	-0.000853272	-0.000944177	-0.000750883	2.49971
			3.68348	1.68521	1.59811	1.71078	-0.000751949	-0.000835425	-0.000755559	-0.00079532	-0.000638807	2.5
			3.6853	1.6844	1.5971	1.71009	-0.0005678	-0.000713639	-0.000836574	-0.000740995	-0.00095444	2.5
			3.68713	1.68358	1.5961	1.7094	-0.000773023	-0.000759456	-0.000831146	-0.00102975	-0.000850098	2.5
			3.68896	1.68276	1.5951	1.70871	-0.000743336	-0.000788386	-0.000759703	-0.000911981	-0.00100157	2.5
			3.69079	1.68194	1.5941	1.70802	-0.000616104	-0.000752726	-0.000752841	-0.000808867	-0.000674069	2.5
			3.69263	1.68113	1.5931	1.70732	-0.000900236	-0.000621087	-0.000844956	-0.000819576	-0.00089274	2.5
			3.69446	1.68031	1.5921	1.70663	-0.000922357	-0.000888323	-0.000894147	-0.0008352	-0.000669565	2.5
			3.69629	1.67949	1.59111	1.70594	-0.000953524	-0.000729537	-0.000797592	-0.000671752	-0.000796364	2.5
			3.69812	1.67867	1.59013	1.70525	-0.000679043	-0.000815184	-0.00095209	-0.000695427	-0.000403402	2.5
			3.69995	1.67786	1.58916	1.70456	-0.000932352	-0.000993388	-0.000789149	-0.00109652	-0.000857569	2.5
			3.70178	1.67704	1.58818	1.70387	-0.000887712	-0.000843241	-0.000849454	-0.000650508	-0.000602674	2.5
			3.70361	1.67622	1.58721	1.70318	-0.000707599	-0.000884972	-0.000842695	-0.000789453	-0.000962384	2.5
			3.70544	1.6754	1.58623	1.70248	-0.000694721	-0.00065224	-0.000874876	-0.00066482	-0.00095515	2.5
			3.70727	1.67458	1.58526	1.70179	-0.000808131	-0.000727869	-0.000874595	-0.00105641	-0.000923423	2.5
			3.70911	1.67377	1.58428	1.7011	-0.000900876	-0.000867068	-0.000858993	-0.000907916	-0.000943791	2.5
			3.71094	1.67295	1.58331	1.70041	-0.000673811	-0.00057231	-0.000922415	-0.000918774	-0.000668789	2.5
			3.71277	1.67213	1.58233	1.69972	-0.000978903	-0.00093451	-0.000764548	-0.00100008	-0.000681992	2.5
			3.71462	1.67131	1.58136	1.69903	-0.000780121	-0.000789472	-0.0010039	-0.000923825	-0.00100745	2.5
			3.71652	1.67049	1.58038	1.69834	-0.00096885	-0.000785749	-0.000938999	-0.000666163	-0.000920207	2.5
			3.71843	1.66968	1.57941	1.69765	-0.000876873	-0.00083069	-0.000743734	-0.000844403	-0.00100812	2.5
			3.72034	1.66886	1.57843	1.69695	-0.000795467	-0.000849495	-0.000618038	-0.000737372	-0.000814702	2.5
			3.72224	1.66804	1.57746	1.69626	-0.000840662	-0.000989681	-0.00096772	-0.000838024	-0.000777677	2.5
			3.72415	1.66722	1.57648	1.69557	-0.000790977	-0.000960695	-0.000830526	-0.000910709	-0.000599214	2.5
			3.72606	1.66641	1.57551	1.69488	-0.000885106	-0.000943896	-0.000933428	-0.000702583	-0.000750436	2.5
			3.72796	1.66559	1.57453	1.69419	-0.00091463	-0.000860302	-0.000785103	-0.000811536	-0.000878104	2.5
			3.72987	1.66477	1.57356	1.6935	-0.000742887	-0.000826014	-0.000954268	-0.000988168	-0.000830293	2.5
			3.73178	1.66395	1.57258	1.69281	-0.000750403	-0.000951467	-0.00104617	-0.000705637	-0.000702586	2.5
			3.73369	1.66313	1.57161	1.69211	-0.000577243	-0.00091222	-0.000664743	-0.000848072	-0.000851568	2.5
			3.73559	1.66232	1.57063	1.69142	-0.000752527	-0.00080708	-0.000849532	-0.000830645	-0.000483325	2.5
			3.7375	1.6615	1.56965	1.69073	-0.000510867	-0.000722143	-0.000739871	-0.000827461	-0.000609407	2.5
			3.73941	1.66068	1.56868	1.69004	-0.00059832	-0.000866332	-0.000913389	-0.000831938	-0.000856133	2.5
			3.74131	1.65986	1.56771	1.68935	-0.000591666	-0.000831581	-0.000812127	-0.000905106	-0.000686422	2.5
			3.74322	1.65905	1.56673	1.68866	-0.000833773	-0.00089088	-0.000770719	-0.000789	-0.000865062	2.5
			3.74515	1.65823	1.56575	1.68797	-0.000877901	-0.000759022	-0.000725035	-0.000878558	-0.000931551	2.5
			3.74715	1.65741	1.56478	1.68727	-0.000888376	-0.000793278	-0.000924365	-0.00074244	-0.000747799	2.5
			3.74916	1.65659	1.5638	1.68658	-0.000960032	-0.000784468	-0.000586863	-0.000971137	-0.000742616	2.5
			3.75116	1.65577	1.56283	1.68589	-0.000703256	-0.000883951	-0.000550921	-0.000856116	-0.00087177	2.5
			3.75316	1.65496	1.56185	1.6852	-0.000846509	-0.000815382	-0.000781895	-0.000997931	-0.000787672	2.5
			3.75516	1.65414	1.56088	1.68451	-0.00107568	-0.00094426	-0.000758841	-0.000720789	-0.000670983	2.5
			3.75716	1.65332	1.5599	1.68382	-0.000868657	-0.000719633	-0.00102279	-0.000908052	-0.000743407	2.5
			3.75916	1.6525	1.55893	1.68313	-0.00065381	-0.00114184	-0.000755864	-0.000725441	-0.000768094	2.5
			3.76117	1.65169	1.55795	1.68243	-0.00066307	-0.000839603	-0.000668664	-0.000727864	-0.000884944	2.5
			3.76317	1.65087	1.55698	1.68174	-0.000940304	-0.000865291	-0.000789088	-0.000780595	-0.000819843	2.5
			3.76517	1.65005	1.556	1.68105	-0.000912964	-0.000464419	-0.0010449	-0.000797623	-0.000809751	2.5
