jlap1_66	jlap1_67	cur1_66	cur1_67
0.108211	2.00166	-0.100778	-0.100969
0.102379	1.99669	-0.10029	-0.103368
0.106318	1.99103	-0.102161	-0.102969
0.1064	1.98068	-0.103069	-0.102287
0.105311	2.00067	-0.102052	-0.101634
0.114419	1.9879	-0.101003	-0.103846
0.108492	1.99886	-0.100506	-0.101186
0.11034	2.01248	-0.104883	-0.10404
0.110344	2.00243	-0.104147	-0.100179
0.0904826	2.02309	-0.100752	-0.104249
0.105816	2.02228	-0.103037	-0.104966
0.107043	2.02046	-0.101018	-0.104834
0.111799	2.02115	-0.101617	-0.102871
0.101633	2.00994	-0.101463	-0.101556
0.113671	2.01811	-0.10024	-0.10149
0.102865	2.03295	-0.102756	-0.102087
0.106909	2.02055	-0.10247	-0.101255
0.104724	2.03597	-0.102838	-0.103192
0.0942103	2.03565	-0.102326	-0.103576
0.1005	2.0329	-0.103035	-0.100627
0.104497	2.04048	-0.102084	-0.101656
0.0954367	2.04974	-0.103857	-0.103879
0.108315	2.03718	-0.101443	-0.100492
0.106447	2.01647	-0.102136	-0.101324
0.10467	2.04484	-0.103154	-0.104471
0.0967927	2.05227	-0.10162	-0.104518
0.110761	2.02271	-0.103073	-0.101805
0.113848	2.04208	-0.103758	-0.101184
0.11253	2.05403	-0.102758	-0.102458
0.0976682	2.07189	-0.102528	-0.102331
0.101238	2.05895	-0.102461	-0.102253
0.108998	2.05911	-0.103427	-0.101265
0.103842	2.06992	-0.102098	-0.102286
0.109127	2.06934	-0.102637	-0.101262
0.100285	2.06856	-0.099898	-0.102682
0.103472	2.07296	-0.103948	-0.102345
0.105611	2.07047	-0.100878	-0.101196
0.112422	2.0727	-0.10132	-0.101886
0.101491	2.08673	-0.102521	-0.102161
0.104138	2.08296	-0.101286	-0.102435
0.0971575	2.08452	-0.102761	-0.0996806
0.103593	2.08387	-0.103824	-0.104282
0.106276	2.0735	-0.102639	-0.104195
0.107129	2.0761	-0.100908	-0.103121
0.112911	2.08752	-0.101688	-0.102754
0.107147	2.10476	-0.102394	-0.102955
0.10837	2.11346	-0.10312	-0.104635
0.10447	2.10023	-0.103293	-0.103112
0.107616	2.09841	-0.104009	-0.101156
0.113708	2.1054	-0.102219	-0.102728
0.10449	2.12465	-0.104068	-0.102381
0.105554	2.12673	-0.100523	-0.101951
0.106329	2.11951	-0.099974	-0.101257
0.109177	2.12768	-0.101085	-0.102142
0.102059	2.12085	-0.102317	-0.102566
0.103892	2.12691	-0.100407	-0.10258
0.11153	2.13012	-0.100594	-0.103043
0.111268	2.12365	-0.100792	-0.103095
0.102895	2.13746	-0.101922	-0.102073
0.11101	2.15162	-0.0996872	-0.0995716
0.100311	2.15168	-0.102233	-0.102709
0.103822	2.14375	-0.104266	-0.101033
0.100606	2.15793	-0.102008	-0.103997
0.095858	2.14469	-0.103123	-0.103277
0.10424	2.14825	-0.100724	-0.102209
0.113937	2.13739	-0.103068	-0.103666
0.104554	2.15563	-0.101647	-0.104732
0.106373	2.15943	-0.100335	-0.101904
0.101651	2.15346	-0.101577	-0.102537
0.103823	2.1665	-0.100326	-0.102958
0.106945	2.16165	-0.102242	-0.104275
0.101216	2.19205	-0.103688	-0.103277
0.103004	2.15728	-0.102381	-0.103745
0.104068	2.15136	-0.10113	-0.100424
0.105935	2.16772	-0.105348	-0.102172
0.116817	2.18127	-0.10467	-0.101678
0.114626	2.16719	-0.102304	-0.102981
0.108826	2.17286	-0.102231	-0.103663
0.111931	2.18201	-0.101866	-0.103384
0.107098	2.18778	-0.101264	-0.103361
0.0984778	2.19057	-0.1025	-0.102742
0.104132	2.18205	-0.101456	-0.102006
0.101164	2.19004	-0.102351	-0.10314
0.101072	2.19519	-0.102944	-0.101026
0.106212	2.2025	-0.102673	-0.100665
0.105802	2.22353	-0.101153	-0.103403
0.102743	2.20731	-0.103627	-0.101087
0.115452	2.21696	-0.101547	-0.102583
0.108762	2.21599	-0.101336	-0.10482
0.106698	2.20945	-0.104421	-0.102424
0.103667	2.2223	-0.102314	-0.100327
0.107465	2.21983	-0.10449	-0.102989
0.110543	2.23259	-0.102007	-0.102735
0.107794	2.19299	-0.10288	-0.100505
0.103376	2.21502	-0.101478	-0.100688
0.100084	2.24733	-0.103228	-0.101389
0.109573	2.2427	-0.101347	-0.100989
0.116556	2.23868	-0.102458	-0.0988237
0.105585	2.23573	-0.102351	-0.104022
0.108079	2.23859	-0.102704	-0.102909
0.100842	2.24456	-0.101549	-0.101628
0.104976	2.24018	-0.103599	-0.103174
0.113247	2.24718	-0.102143	-0.100548
0.104372	2.25411	-0.103731	-0.102228
0.103296	2.25119	-0.100896	-0.104019
0.0980417	2.26154	-0.103655	-0.102599
0.0999567	2.26372	-0.102771	-0.102275
0.109935	2.25815	-0.1025	-0.100649
0.104078	2.28094	-0.102585	-0.103286
0.106417	2.26396	-0.101793	-0.102949
0.107525	2.26663	-0.102653	-0.101472
0.105306	2.26787	-0.102781	-0.101883
0.105245	2.27134	-0.102887	-0.102375
0.102613	2.28004	-0.10433	-0.101852
0.103167	2.28791	-0.101479	-0.102676
0.105412	2.27748	-0.100383	-0.101802
0.11639	2.29283	-0.102265	-0.103879
0.104601	2.29441	-0.102955	-0.10132
0.110221	2.28893	-0.101469	-0.102907
0.108879	2.27437	-0.10094	-0.101959
0.10286	2.30305	-0.103392	-0.101018
0.111966	2.31522	-0.103291	-0.10064
0.102481	2.30344	-0.10302	-0.102972
0.103767	2.29615	-0.104421	-0.102009
0.1045	2.29306	-0.100106	-0.10227
0.105131	2.30883	-0.102913	-0.101699
0.109809	2.3242	-0.103227	-0.100659
0.105672	2.30544	-0.102632	-0.102261
0.113296	2.32233	-0.101363	-0.103908
0.107256	2.32906	-0.1021	-0.101593
0.105024	2.31301	-0.100546	-0.101555
0.105193	2.34355	-0.103224	-0.103645
0.103403	2.3255	-0.101949	-0.101307
0.106247	2.34379	-0.103217	-0.100827
0.0970849	2.33825	-0.104888	-0.102193
0.101701	2.33175	-0.102515	-0.101053
0.09809	2.36479	-0.101818	-0.103023
0.11747	2.33806	-0.101062	-0.0984196
0.114752	2.32535	-0.101372	-0.100679
0.110886	2.31941	-0.103286	-0.102011
0.105776	2.34807	-0.102052	-0.102414
0.104794	2.35455	-0.103843	-0.104355
0.113324	2.32986	-0.103053	-0.10367
0.109749	2.35157	-0.102184	-0.103889
0.123133	2.35031	-0.102092	-0.102781
0.111114	2.35101	-0.10135	-0.100876
0.107962	2.35181	-0.103164	-0.104795
0.111943	2.34294	-0.102637	-0.104354
0.108332	2.35876	-0.104412	-0.101567
0.103223	2.37444	-0.102912	-0.104438
0.0984282	2.35738	-0.102483	-0.102888
0.100525	2.36805	-0.101458	-0.103421
0.0982657	2.37463	-0.102206	-0.102436
0.112036	2.37109	-0.0999148	-0.101881
0.109626	2.39012	-0.101932	-0.103472
0.103453	2.39015	-0.102491	-0.101989
0.107835	2.3782	-0.101467	-0.101819
0.111558	2.39904	-0.102496	-0.100681
0.101868	2.40176	-0.100314	-0.100535
0.100589	2.39213	-0.101549	-0.100371
0.103901	2.38331	-0.103125	-0.100319
0.107109	2.38513	-0.103362	-0.100683
0.107216	2.41182	-0.103133	-0.102046
0.102274	2.38932	-0.101451	-0.102503
0.103203	2.40195	-0.100368	-0.10358
0.105465	2.40112	-0.100335	-0.102572
0.111028	2.41723	-0.101919	-0.103622
0.104839	2.40971	-0.100394	-0.101819
0.0990919	2.41048	-0.102596	-0.100519
0.0977318	2.40687	-0.101875	-0.102792
0.112267	2.41212	-0.103816	-0.102814
0.111101	2.40289	-0.103596	-0.101387
0.103847	2.41005	-0.103126	-0.103137
0.0996514	2.40267	-0.10104	-0.101858
0.100107	2.42083	-0.102273	-0.101534
0.102848	2.43941	-0.101539	-0.103658
0.11286	2.43488	-0.102596	-0.101796
0.099213	2.42199	-0.103024	-0.104334
0.0960782	2.42171	-0.101684	-0.103263
0.1145	2.43814	-0.102934	-0.101555
0.102901	2.43989	-0.102229	-0.10195
0.0988446	2.45547	-0.102666	-0.103041
0.105334	2.42465	-0.102274	-0.102085
0.107715	2.4359	-0.0996323	-0.101163
0.10247	2.44202	-0.102702	-0.101178
0.10581	2.45236	-0.105544	-0.101171
0.0970648	2.44028	-0.101705	-0.1027
0.0994096	2.46069	-0.102531	-0.101785
0.110629	2.44623	-0.102132	-0.10243
0.106918	2.45841	-0.101281	-0.10181
0.10182	2.4577	-0.101359	-0.104721
0.102087	2.46279	-0.101901	-0.102432
0.0994856	2.45856	-0.100512	-0.101223
0.10266	2.45606	-0.100947	-0.1023
0.10043	2.46374	-0.103226	-0.0993208
0.110987	2.46754	-0.100397	-0.102087
0.106969	2.49192	-0.102657	-0.101451
0.109609	2.48608	-0.0997652	-0.10118
0.102139	2.47394	-0.102214	-0.103469
0.105016	2.4891	-0.102473	-0.102848
0.115245	2.48018	-0.103408	-0.103542
0.097054	2.49045	-0.102395	-0.101781
0.108121	2.47518	-0.101162	-0.101525
0.099807	2.4967	-0.103914	-0.102186
0.111522	2.49284	-0.102724	-0.103108
0.10942	2.47776	-0.102137	-0.102759
0.105221	2.48579	-0.103548	-0.101361
0.102205	2.49141	-0.101015	-0.101977
0.107821	2.51316	-0.103879	-0.101038
0.102786	2.51752	-0.103328	-0.100859
0.118502	2.50853	-0.105093	-0.1014
0.110818	2.48656	-0.105169	-0.103801
0.104784	2.50903	-0.104672	-0.100996
0.114296	2.49681	-0.101925	-0.102963
0.109331	2.49985	-0.103207	-0.101215
0.106617	2.50515	-0.103638	-0.102751
0.119412	2.51352	-0.10133	-0.102085
0.112062	2.53835	-0.102262	-0.101934
0.10462	2.53131	-0.103002	-0.100316
0.103537	2.51093	-0.100526	-0.102012
0.105189	2.52392	-0.101846	-0.10251
0.111883	2.54463	-0.101379	-0.102334
0.108164	2.53384	-0.10473	-0.100842
0.0979377	2.52308	-0.101726	-0.103212
0.107906	2.53616	-0.101972	-0.104474
0.102063	2.51672	-0.102442	-0.104417
0.10301	2.53756	-0.101488	-0.101466
0.11187	2.53521	-0.101417	-0.101906
0.107434	2.52976	-0.104773	-0.100189
0.110668	2.53712	-0.103051	-0.104945
0.106538	2.54149	-0.101455	-0.101753
0.107402	2.55251	-0.103691	-0.103266
0.0990451	2.56986	-0.103676	-0.104724
0.0995097	2.5492	-0.103618	-0.104858
0.110174	2.55037	-0.1001	-0.101911
0.106642	2.5548	-0.101913	-0.100135
0.102966	2.53757	-0.101069	-0.102291
0.104328	2.55541	-0.101126	-0.100566
0.105377	2.56801	-0.103242	-0.0993017
0.106671	2.57418	-0.104123	-0.103378
0.0954731	2.57705	-0.104545	-0.101556
0.106498	2.57304	-0.102871	-0.101843
0.104548	2.57651	-0.102798	-0.0994369
0.108769	2.57317	-0.104629	-0.101968
0.110339	2.56111	-0.102047	-0.0999389
0.105208	2.57311	-0.101573	-0.0989657
0.111344	2.57218	-0.099677	-0.103048
0.10843	2.58701	-0.102308	-0.10216
0.106447	2.56738	-0.102283	-0.102506
0.095402	2.58977	-0.101374	-0.100809
0.103186	2.57489	-0.1037	-0.100755
0.110704	2.58185	-0.100822	-0.101427
0.110151	2.57016	-0.101908	-0.100351
0.114065	2.58147	-0.102733	-0.102818
0.100196	2.59244	-0.10215	-0.10154
0.112656	2.58176	-0.101584	-0.102315
0.112427	2.60661	-0.101125	-0.101694
0.103355	2.60483	-0.103516	-0.102041
0.108122	2.59819	-0.103069	-0.101983
0.111026	2.60289	-0.104387	-0.102089
0.107134	2.58936	-0.10085	-0.102334
0.0978404	2.5981	-0.103082	-0.101973
0.111023	2.63416	-0.0992433	-0.10238
0.106299	2.60775	-0.100692	-0.104014
0.104501	2.61997	-0.101901	-0.103907
0.103307	2.63357	-0.102159	-0.100409
0.110188	2.60674	-0.103322	-0.10325
0.104068	2.63481	-0.102054	-0.103554
0.106486	2.62369	-0.10353	-0.102446
0.102463	2.61605	-0.10204	-0.102201
0.110935	2.64842	-0.103142	-0.101864
0.104493	2.63314	-0.102703	-0.103867
0.109848	2.6431	-0.102746	-0.10518
0.112948	2.60807	-0.104547	-0.102512
0.104912	2.64032	-0.102178	-0.10559
0.100987	2.63284	-0.101303	-0.10405
0.101321	2.65398	-0.102724	-0.1012
0.112628	2.66388	-0.102595	-0.103703
0.101642	2.63976	-0.104089	-0.101421
0.0959321	2.66399	-0.103095	-0.10109
0.0960732	2.64212	-0.10327	-0.102549
0.104133	2.66601	-0.10066	-0.102782
0.116851	2.65658	-0.100274	-0.102784
0.116192	2.65643	-0.103048	-0.102385
0.118443	2.64612	-0.10036	-0.101467
0.0978318	2.66919	-0.103142	-0.103868
0.116628	2.67513	-0.100176	-0.101611
0.103147	2.66985	-0.100865	-0.103575
0.110978	2.66609	-0.101873	-0.102085
0.101161	2.67061	-0.102035	-0.0995509
0.11063	2.67102	-0.101321	-0.101826
0.104757	2.68355	-0.103957	-0.103858
0.100979	2.68679	-0.102114	-0.100986
0.102507	2.67485	-0.102769	-0.102592
0.116288	2.69074	-0.100839	-0.10308
0.110345	2.67461	-0.0996262	-0.102746
0.108906	2.67905	-0.100408	-0.102574
0.0942229	2.68371	-0.10125	-0.102225
0.100918	2.68488	-0.102257	-0.103852
0.111928	2.69346	-0.102301	-0.101028
0.107909	2.71637	-0.102798	-0.104052
0.0987814	2.69245	-0.101322	-0.102945
0.111348	2.72087	-0.104111	-0.104859
0.100398	2.68421	-0.103082	-0.102435
0.0989004	2.70235	-0.101719	-0.10316
0.108032	2.70165	-0.102367	-0.103907
0.10867	2.70613	-0.102551	-0.101935
0.103506	2.67854	-0.101347	-0.102316
0.0989065	2.72003	-0.103247	-0.101652
0.110133	2.70289	-0.101896	-0.103679
0.111096	2.72179	-0.102986	-0.101762
0.104522	2.73065	-0.102555	-0.102085
0.0938442	2.72415	-0.101951	-0.103038
0.11323	2.71833	-0.102238	-0.102281
0.0970916	2.73915	-0.102721	-0.101378
0.116137	2.72894	-0.102429	-0.103744
0.0947113	2.71799	-0.100845	-0.100967
0.107476	2.72837	-0.102713	-0.10132
0.104767	2.73771	-0.101534	-0.103194
0.0973434	2.73055	-0.102502	-0.104115
0.114388	2.75082	-0.103292	-0.103481
0.113679	2.77982	-0.10202	-0.102133
0.101356	2.76306	-0.102115	-0.102062
0.103185	2.7364	-0.102248	-0.101595
0.112322	2.74635	-0.102477	-0.102025
0.10591	2.74421	-0.103008	-0.101375
0.107085	2.74188	-0.103898	-0.103155
0.112846	2.76749	-0.100636	-0.103615
0.0990879	2.76658	-0.102106	-0.104007
0.113141	2.76862	-0.101667	-0.100015
0.106045	2.77319	-0.101267	-0.103337
0.10921	2.7691	-0.103084	-0.104631
0.111189	2.77868	-0.0990461	-0.101001
0.0999538	2.78183	-0.0996633	-0.102533
0.114792	2.7786	-0.101999	-0.101922
0.103621	2.78698	-0.100864	-0.101258
0.104935	2.77691	-0.101805	-0.102497
0.115096	2.76993	-0.101692	-0.103999
0.0988986	2.79552	-0.101315	-0.101434
0.106462	2.78662	-0.103862	-0.103232
0.121177	2.80773	-0.10384	-0.100482
0.103442	2.78698	-0.102587	-0.103315
0.098559	2.80529	-0.100551	-0.103711
0.101093	2.78863	-0.101857	-0.103419
0.115565	2.79575	-0.103525	-0.102253
0.102713	2.80021	-0.10171	-0.103106
0.104196	2.81372	-0.103231	-0.0998946
0.109882	2.81873	-0.101378	-0.102242
0.109391	2.82973	-0.103286	-0.103243
0.106902	2.83117	-0.102968	-0.101637
0.107581	2.83881	-0.102339	-0.101908
0.10491	2.839	-0.101476	-0.10146
0.101177	2.83479	-0.102774	-0.102229
0.104296	2.83764	-0.10351	-0.101391
0.113147	2.82576	-0.102348	-0.101546
0.101032	2.84294	-0.10138	-0.102381
0.106859	2.84889	-0.10197	-0.104281
0.109003	2.82596	-0.101392	-0.100137
0.0995901	2.84698	-0.10415	-0.102358
0.101878	2.85142	-0.100881	-0.102783
0.100129	2.85723	-0.102161	-0.102633
0.106754	2.84518	-0.102341	-0.103033
0.105122	2.855	-0.0996674	-0.102701
0.106333	2.87556	-0.103643	-0.101059
0.114596	2.86992	-0.102196	-0.103164
0.104935	2.86491	-0.102879	-0.101709
0.106221	2.86113	-0.10088	-0.0470641
0.108547	2.86847	-0.101288	0.57403
0.111044	2.8711	-0.100197	0.57636
0.105403	2.86251	-0.102663	0.572696
0.110556	2.87323	-0.100545	0.572592
0.106517	2.8752	-0.10196	0.574125
0.104284	2.88359	-0.100615	0.57551
0.0967459	2.89305	-0.102834	0.575735
0.115087	2.87022	-0.102274	0.575174
0.105524	2.89229	-0.103917	0.575273
0.109957	2.87274	-0.100798	0.576729
0.101471	2.92177	-0.10173	0.575784
0.103542	2.89743	-0.100732	0.575039
0.108058	2.89534	-0.102237	0.576057
0.109738	2.90942	-0.101551	0.576263
0.100768	2.90616	-0.103097	0.574118
0.121707	2.90761	-0.101791	0.573927
0.110838	2.9263	-0.104211	0.575968
0.100085	2.91513	-0.101627	0.574964
0.104258	2.91031	-0.103543	0.575753
0.11126	2.90757	-0.101162	0.574554
0.106263	2.93187	-0.101328	0.575802
0.097907	2.91835	-0.10214	0.574288
0.103322	2.92005	-0.101714	0.57627
0.10253	2.95029	-0.100904	0.57706
0.111283	2.94384	-0.102348	0.575912
0.103444	2.94483	-0.101886	0.576123
0.110547	2.9383	-0.10193	0.574535
0.116383	2.93206	-0.102364	0.573577
0.103033	2.93232	-0.105221	0.575976
0.105873	2.94905	-0.103626	0.576385
0.10118	2.95097	-0.101294	0.573673
0.114152	2.94745	-0.101347	0.574691
0.103296	2.95456	-0.102554	0.57467
0.0967772	2.9779	-0.102362	0.575582
0.0986381	2.96468	-0.102305	0.575137
0.101293	2.94264	-0.101042	0.575674
0.107101	2.95063	-0.104722	0.576146
0.110006	2.98047	-0.0997735	0.574068
0.104938	2.97181	-0.102318	0.574315
0.118602	2.94532	-0.101426	0.575756
0.113271	2.9697	-0.101991	0.576928
0.0893934	2.97765	-0.102882	0.575814
0.102728	2.95446	-0.101242	0.573884
0.108619	2.99087	-0.102785	0.57578
0.108069	2.97313	-0.10195	0.57617
0.109602	2.98936	-0.101866	0.57702
0.0940995	2.99258	-0.101961	0.573457
0.105968	2.97159	-0.10001	0.575098
0.113934	2.9723	-0.102487	0.575655
0.101751	3.00332	-0.102335	0.57548
0.102196	2.98564	-0.100706	0.575996
0.108654	3.01713	-0.102739	0.577828
0.111763	3.01895	-0.101525	0.577244
0.106449	3.01136	-0.100002	0.574629
0.108351	2.98853	-0.101351	0.575614
0.111051	2.97398	-0.100562	0.574165
0.108756	3.00854	-0.10237	0.5747
0.102588	3.01166	-0.102638	0.577055
0.104637	3.00581	-0.100763	0.574885
0.0996287	3.01453	-0.102143	0.576858
0.105053	2.99689	-0.100456	0.576137
0.110591	3.03918	-0.101483	0.574433
0.104139	3.0192	-0.100357	0.574031
0.106806	3.03576	-0.101192	0.572916
0.103573	3.0314	-0.101006	0.575795
0.0999448	3.0365	-0.101267	0.575386
0.109607	3.04639	-0.102134	0.577231
0.102258	3.04849	-0.101511	0.578018
0.110436	3.05021	-0.103703	0.576042
0.0985871	3.05404	-0.103874	0.57428
0.106702	3.04556	-0.101386	0.575913
0.11055	3.06746	-0.10187	0.576278
0.103114	3.03438	-0.100919	0.574784
0.104735	3.07571	-0.101838	0.575014
0.101555	3.05482	-0.102297	0.573042
0.118442	3.05355	-0.099164	0.576081
0.114867	3.05592	-0.101374	0.572515
0.108893	3.0619	-0.102885	0.576903
0.0959459	3.07437	-0.102785	0.5751
0.107498	3.06931	-0.102441	0.574867
0.104247	3.07959	-0.101982	0.575407
0.106553	3.06939	-0.102369	0.575964
0.10904	3.07287	-0.101455	0.573919
0.109642	3.0874	-0.101326	0.574229
0.1081	3.06445	-0.100994	0.575356
0.0990371	3.07926	-0.102046	0.573977
0.105124	3.07631	-0.101794	0.578294
0.107499	3.07781	-0.103627	0.57626
0.11946	3.10363	-0.102724	0.574128
0.106025	3.09325	-0.102006	0.576886
0.107187	3.11118	-0.102461	0.577198
0.106995	3.09826	-0.0989173	0.575845
0.100099	3.11899	-0.103006	0.577575
0.10121	3.11166	-0.101262	0.576746
0.10442	3.12501	-0.102046	0.576698
0.117084	3.10493	-0.101343	0.576161
0.100854	3.1145	-0.101893	0.577195
0.11148	3.12382	-0.102319	0.573606
0.101294	3.13617	-0.102359	0.576345
0.102352	3.12757	-0.101329	0.578219
0.105169	3.13213	-0.102348	0.574136
0.108464	3.11868	-0.103559	0.577672
0.111521	3.12099	-0.101114	0.574604
0.103299	3.12591	-0.100824	0.576303
0.106149	3.1286	-0.101755	0.574984
0.117118	3.15217	-0.101703	0.574038
0.106262	3.13345	-0.10188	0.575803
0.0979762	3.14658	-0.0998642	0.576466
0.108471	3.13124	-0.100561	0.576625
0.104899	3.13106	-0.101071	0.576011
0.10725	3.15717	-0.103138	0.575316
0.105223	3.13855	-0.102591	0.577491
0.108393	3.15168	-0.100284	0.572746
0.109869	3.14862	-0.102244	0.577055
0.100745	3.15677	-0.101318	0.576298
0.105881	3.17374	-0.102444	0.576413
0.110692	3.17035	-0.100002	0.578823
0.107455	3.16833	-0.101786	0.576644
0.104862	3.15887	-0.102335	0.576506
0.11234	3.1826	-0.100761	0.575213
0.105457	3.17967	-0.103078	0.57598
0.107	3.14085	-0.1036	0.576436
0.113323	3.15827	-0.102915	0.576784
0.103295	3.16978	-0.102016	0.575042
0.104626	3.1775	-0.100766	0.576927
0.103554	3.16537	-0.100883	0.57595
0.111266	3.17346	-0.100411	0.573623
0.110214	3.19935	-0.103936	0.576529
0.106468	3.18319	-0.103411	0.577169
0.112538	3.17107	-0.100309	0.575265
0.11009	3.18193	-0.102626	0.575216
0.103514	3.19555	-0.101941	0.577173
0.110806	3.19013	-0.102878	0.575216
0.117507	3.20719	-0.103873	0.577844
0.115686	3.19276	-0.102206	0.576668
0.10488	3.21265	-0.0999684	0.575583
0.11011	3.19612	-0.103685	0.5775
0.114433	3.19303	-0.10317	0.576692
0.101592	3.21003	-0.101422	0.576677
0.103487	3.20577	-0.101812	0.577244
0.102772	3.21539	-0.103427	0.573778
0.105737	3.22017	-0.103125	0.57694
0.0950107	3.20472	-0.100884	0.57593
0.112115	3.20664	-0.101358	0.575478
0.0950724	3.22658	-0.105463	0.576582
0.102437	3.24049	-0.101607	0.574952
0.104121	3.22706	-0.101792	0.577048
0.104117	3.22695	-0.100305	0.573864
0.114527	3.26312	-0.103409	0.575734
0.11471	3.23377	-0.101423	0.575651
0.105227	3.2502	-0.103439	0.577036
0.106995	3.22426	-0.102795	0.574954
0.105975	3.24397	-0.101875	0.57738
0.111743	3.24303	-0.104336	0.577309
0.110694	3.24033	-0.103516	0.576174
0.114413	3.24369	-0.104239	0.574953
0.115435	3.23947	-0.103367	0.576085
0.114389	3.26437	-0.102197	0.575052
0.107981	3.26328	-0.100147	0.577526
0.103261	3.24252	-0.100383	0.575015
0.10762	3.25623	-0.102211	0.57691
0.109927	3.26782	-0.102805	0.577048
0.109636	3.26842	-0.10193	0.57507
0.112553	3.26666	-0.100111	0.575257
0.101506	3.26936	-0.101708	0.576822
0.110148	3.25571	-0.102395	0.576707
0.101455	3.26372	-0.102215	0.577357
0.113686	3.29795	-0.102444	0.577213
0.111618	3.27294	-0.101802	0.575785
0.10236	3.30293	-0.102072	0.57638
0.100104	3.29196	-0.102652	0.576235
0.0993573	3.27896	-0.102112	0.574244
0.112151	3.30021	-0.100534	0.576222
0.118333	3.28947	-0.100361	0.575157
0.106952	3.28242	-0.0994077	0.576568
0.100409	3.27644	-0.101951	0.574198
0.0971462	3.30454	-0.100456	0.576221
0.100144	3.29848	-0.102646	0.575441
0.102786	3.30961	-0.104159	0.575319
0.093445	3.30094	-0.103401	0.578786
0.108657	3.30535	-0.104093	0.576051
0.103476	3.30742	-0.101348	0.57687
0.106003	3.3098	-0.102305	0.578782
0.121492	3.33493	-0.100862	0.576477
0.106785	3.31936	-0.101759	0.576754
0.110043	3.2955	-0.102995	0.578139
0.100825	3.31584	-0.100985	0.575604
0.106691	3.31097	-0.103278	0.573311
0.11016	3.32656	-0.101168	0.576059
0.101128	3.33634	-0.102418	0.574784
0.103356	3.31528	-0.101575	0.578358
0.094517	3.35434	-0.102898	0.577777
0.10641	3.35395	-0.102696	0.574255
0.107046	3.32886	-0.102527	0.575455
0.0957446	3.33416	-0.100634	0.57736
0.114241	3.36364	-0.101933	0.57586
0.101704	3.35698	-0.102164	0.573278
0.113798	3.34745	-0.101306	0.576665
0.105309	3.36433	-0.0990688	0.577395
0.112176	3.36706	-0.103627	0.575741
0.11	3.35908	-0.102568	0.576051
0.103587	3.35555	-0.101304	0.578361
0.102839	3.34792	-0.10296	0.574597
0.106508	3.36438	-0.102006	0.57694
0.104466	3.36366	-0.10345	0.575763
0.115726	3.35907	-0.102005	0.57389
0.106091	3.36362	-0.101265	0.575429
0.111545	3.38103	-0.10254	0.575679
0.103164	3.37481	-0.101523	0.573324
0.111721	3.38592	-0.101394	0.576358
0.0976381	3.3884	-0.102774	0.574832
0.113445	3.38048	-0.103176	0.574297
0.108379	3.37427	-0.10254	0.57621
0.10737	3.38236	-0.102142	0.57622
0.105196	3.37109	-0.102641	0.575411
0.0962377	3.38752	-0.103215	0.577018
0.108093	3.41501	-0.103921	0.575767
0.106513	3.3999	-0.102648	0.577002
0.105102	3.40569	-0.103779	0.576916
0.106182	3.41439	-0.101787	0.575118
0.0971555	3.4144	-0.103712	0.57481
0.110191	3.39888	-0.103492	0.574703
0.107465	3.4114	-0.102455	0.577196
0.113185	3.40835	-0.103189	0.575831
0.100461	3.4119	-0.100903	0.574087
0.100204	3.41177	-0.102441	0.576118
0.10207	3.40661	-0.1035	0.576656
0.110674	3.43353	-0.101783	0.578625
0.100075	3.41501	-0.100669	0.577154
0.10467	3.41671	-0.101966	0.574533
0.101522	3.45761	-0.102741	0.577065
0.111072	3.43186	-0.103438	0.577437
0.100373	3.41807	-0.103659	0.576772
0.105924	3.46867	-0.10464	0.574949
0.106557	3.46041	-0.101681	0.576058
0.114212	3.43916	-0.10091	0.57572
0.101491	3.44995	-0.1031	0.576681
0.103654	3.43029	-0.102191	0.575783
0.112252	3.43705	-0.102556	0.57553
0.106748	3.46876	-0.103957	0.576832
0.101342	3.47402	-0.0999214	0.576969
0.102728	3.48491	-0.101464	0.573725
0.120293	3.48374	-0.101256	0.579009
0.113172	3.46709	-0.101693	0.574471
0.105429	3.46139	-0.102152	0.575854
0.106442	3.46635	-0.100752	0.575512
0.1095	3.46835	-0.102524	0.575963
0.0988795	3.4957	-0.101726	0.576651
0.112685	3.49188	-0.102133	0.577677
0.0981628	3.47947	-0.101332	0.574315
0.0977278	3.50447	-0.100599	0.575312
0.0986422	3.47392	-0.101492	0.576001
0.111696	3.47265	-0.103045	0.574698
0.110799	3.48812	-0.102166	0.57758
0.111007	3.49707	-0.10184	0.57612
0.110099	3.51131	-0.100136	0.576104
0.100697	3.49358	-0.103177	0.576707
0.106734	3.50637	-0.101383	0.574685
0.108532	3.49086	-0.102644	0.575468
0.107969	3.50946	-0.102001	0.576087
0.10944	3.51546	-0.0995215	0.575003
0.105892	3.50529	-0.103745	0.574614
0.109126	3.51747	-0.100601	0.575657
0.112777	3.52164	-0.100498	0.577248
0.109103	3.53643	-0.101715	0.578361
0.108444	3.53136	-0.101245	0.574919
0.110687	3.52363	-0.101956	0.572903
0.111604	3.54218	-0.102738	0.57546
0.10566	3.52266	-0.101598	0.575172
0.113558	3.54506	-0.102916	0.576386
0.0996286	3.55049	-0.104121	0.576053
0.10202	3.53563	-0.102991	0.576295
0.10388	3.56416	-0.103265	0.574345
0.104646	3.53454	-0.102733	0.574051
0.109465	3.54023	-0.0997225	0.577887
0.100368	3.55171	-0.101021	0.572138
