sub2e	tbasej22	rp610	rp1220	rp1112	jlap1_11	cur1_11
					0.738227	0.0159627
					0.737599	0.0163038
					0.736359	0.0168143
					0.728927	0.0167547
					0.727341	0.0162709
					0.722379	0.016813
					0.718498	0.0160095
					0.721361	0.0185951
					0.729709	0.020545
					0.72445	0.0158143
					0.73127	0.0201473
					0.717857	0.0155194
					0.741402	0.0168684
					0.72447	0.01776
					0.731574	0.0138799
					0.720295	0.01611
					0.706962	0.0135613
					0.729851	0.0159943
					0.723526	0.0149269
					0.723337	0.0154438
					0.719605	0.0154403
					0.736733	0.015047
					0.743737	0.0184726
					0.723576	0.0154222
					0.711704	0.0203042
					0.725006	0.0208148
					0.734566	0.018972
					0.731653	0.0168011
					0.712938	0.0149782
					0.722859	0.0183147
					0.718043	0.0162709
					0.72372	0.0165382
					0.729672	0.0147216
					0.713497	0.0157291
					0.724373	0.0159657
					0.738717	0.017084
					0.724638	0.0158375
					0.733335	0.014416
					0.732583	0.0153255
					0.729274	0.0155425
					0.726611	0.0161689
					0.70808	0.0134396
					0.723952	0.0181108
					0.736582	0.015227
					0.739496	0.0174646
					0.728549	0.0162669
					0.736376	0.0140831
					0.735639	0.0185241
					0.737016	0.0180469
					0.729407	0.0181727
					0.729764	0.017063
					0.732522	0.0142127
					0.728989	0.0154427
					0.729721	0.0146754
					0.724696	0.0150732
					0.734322	0.0155766
					0.727325	0.0165586
					0.724513	0.0165837
					0.741474	0.0175618
					0.727128	0.014048
					0.731118	0.0154475
					0.720687	0.014602
					0.722395	0.0174538
					0.7222	0.0176345
					0.738814	0.0156042
					0.715967	0.0144565
					0.730662	0.0166199
					0.725459	0.0168434
					0.724745	0.0150897
					0.748009	0.0153077
					0.723722	0.0167155
					0.729613	0.0171171
					0.736906	0.0166559
					0.724417	0.0171876
					0.728671	0.0169998
					0.72916	0.0161799
					0.740045	0.0170763
					0.736556	0.0145292
					0.741171	0.0153906
					0.748748	0.0140867
					0.725355	0.0159769
					0.740515	0.0147515
					0.726545	0.0152186
					0.747851	0.0189925
					0.749942	0.0154187
					0.744183	0.0162153
					0.737738	0.0151045
					0.735806	0.016991
					0.74085	0.0162244
					0.730315	0.0146998
					0.738601	0.0174416
					0.746583	0.0140007
					0.750233	0.0170356
					0.732196	0.0159152
					0.733359	0.0149206
					0.734406	0.0145103
					0.72716	0.0164067
					0.745811	0.0169318
					0.756548	0.014548
					0.749797	0.0152755
					0.737885	0.0161753
					0.740095	0.0147294
					0.734992	0.0166278
					0.750604	0.0174913
					0.733497	0.0148741
					0.745203	0.0157228
					0.744862	0.016851
					0.748254	0.0180794
					0.746163	0.017068
					0.767548	0.0174331
					0.742652	0.0167176
					0.728037	0.0170747
					0.745445	0.016138
					0.752141	0.0166438
					0.723667	0.0152837
					0.742448	0.0156391
					0.747419	0.0161116
					0.750971	0.016712
					0.75771	0.0170203
					0.747303	0.0188461
					0.734995	0.0163297
					0.738729	0.0163092
					0.738289	0.0179096
					0.7461	0.0152938
					0.750885	0.0173694
					0.760945	0.0188462
					0.754978	0.0159712
					0.74266	0.0148027
					0.73846	0.0154498
					0.76817	0.0154478
					0.744297	0.0157779
					0.738336	0.0174843
					0.748907	0.0161233
					0.743842	0.0162109
					0.750145	0.015563
					0.737599	0.0163504
					0.737381	0.0179495
					0.740439	0.0185952
					0.74096	0.0173919
					0.75244	0.017764
					0.741385	0.0155559
					0.752263	0.0146712
					0.75507	0.0149384
					0.745018	0.0169471
					0.760894	0.0147103
					0.746907	0.0170731
					0.766417	0.0138187
					0.761362	0.0177362
					0.754493	0.0155162
					0.751353	0.014802
					0.745831	0.0162411
					0.756112	0.016494
					0.751605	0.0171976
					0.757269	0.0166775
					0.759383	0.0144116
					0.749702	0.0162438
					0.749201	0.0172804
					0.7445	0.0166858
					0.761091	0.0161664
					0.749834	0.019168
					0.758233	0.0170706
					0.764211	0.0153525
					0.755778	0.0151177
					0.764781	0.0163128
					0.762167	0.0161242
					0.755188	0.0160705
					0.747648	0.0159559
					0.749321	0.0152431
					0.764182	0.0145782
					0.752437	0.0161317
					0.744848	0.0163178
					0.75855	0.0167699
					0.7488	0.0145684
					0.767401	0.0164611
					0.765919	0.0167488
					0.755074	0.0169422
					0.763051	0.0157857
					0.759291	0.0157262
					0.7537	0.0178558
					0.755197	0.0172898
					0.768319	0.0155145
					0.754808	0.0150169
					0.753508	0.0150464
					0.771471	0.0170457
					0.765565	0.0151401
					0.777658	0.0144681
					0.775819	0.0171365
					0.776543	0.0171974
					0.768152	0.0176229
					0.780327	0.0144625
					0.778498	0.0176159
					0.778153	0.0210294
					0.794629	0.0170432
					0.788276	0.0195457
					0.783121	0.0145874
					0.797915	0.0151446
					0.776527	0.0176752
					0.776753	0.0153764
					0.772787	0.0165449
					0.781138	0.0181787
					0.773477	0.0163952
					0.775972	0.0159087
					0.788381	0.0178263
					0.785206	0.0158862
					0.788729	0.0165224
					0.775777	0.0179482
					0.767093	0.0157738
					0.771791	0.0206155
					0.786116	0.0167923
					0.796543	0.0154738
					0.772274	0.0161697
					0.784858	0.0147698
					0.785402	0.0138131
					0.780985	0.0152131
					0.790666	0.0168188
					0.78001	0.0165448
					0.790043	0.0161093
					0.786184	0.0168566
					0.786805	0.0151715
					0.774874	0.0184692
					0.783255	0.0172582
					0.797102	0.0169534
					0.793446	0.0178412
					0.794942	0.0169071
					0.789143	0.0184308
					0.801682	0.0161122
					0.787496	0.0141278
					0.787543	0.017169
					0.785587	0.0154864
					0.798758	0.0144615
					0.783438	0.0146279
					0.7896	0.0152021
					0.808257	0.0152496
					0.807445	0.0161261
					0.795596	0.0164376
					0.794123	0.0178433
					0.780746	0.0144666
					0.790538	0.0145679
					0.784725	0.0173428
					0.800515	0.0163788
					0.803994	0.0143832
					0.792077	0.0141752
					0.790397	0.0163859
					0.790016	0.0180644
					0.793275	0.0177978
					0.788028	0.0146224
					0.795653	0.0170324
					0.789879	0.0148324
					0.801737	0.0131949
					0.808995	0.0156494
					0.797993	0.0159159
					0.810349	0.0167182
					0.810182	0.0141466
					0.8083	0.0132229
					0.805279	0.0155499
					0.808646	0.0121747
					0.808588	0.0135315
					0.793783	0.0150944
					0.792423	0.0157938
					0.798783	0.0137183
					0.811533	0.0163127
					0.80466	0.0166361
					0.796766	0.0163409
					0.810746	0.0141421
					0.797483	0.012802
					0.808324	0.0158408
					0.795506	0.0157637
					0.820192	0.0164302
					0.790752	0.0152696
					0.786557	0.0186198
					0.792564	0.0175718
					0.810198	0.0170561
					0.808402	0.0157142
					0.818427	0.0152688
					0.825349	0.0172233
					0.823272	0.0166978
					0.832316	0.0149494
					0.834198	0.0138034
					0.828388	0.0134295
					0.816369	0.0149053
					0.809567	0.0167708
					0.821585	0.0152823
					0.822285	0.0141321
					0.826911	0.0159114
					0.828451	0.0160697
					0.828364	0.0169194
					0.818918	0.0188447
					0.823143	0.0173878
					0.821953	0.0166845
					0.826036	0.0176893
					0.835855	0.0140096
					0.822805	0.01574
					0.83911	0.0172091
					0.831582	0.0170454
					0.827386	0.0159692
					0.812908	0.0157235
					0.823423	0.0162788
					0.824967	0.015733
					0.827354	0.0158835
					0.823942	0.0139618
					0.819202	0.0151514
					0.8186	0.0170039
					0.84221	0.0178678
					0.82445	0.0167769
					0.843465	0.0177671
					0.839929	0.0162505
					0.826364	0.0154448
					0.838834	0.0152848
					0.854159	0.0171149
					0.838332	0.0183524
					0.841496	0.0147722
					0.836496	0.0158214
					0.833121	0.0185796
					0.824007	0.0158347
					0.849671	0.0139804
					0.850321	0.0183882
					0.84146	0.0178901
					0.852163	0.0152308
					0.840711	0.0168311
					0.83444	0.0150128
					0.842644	0.0163079
					0.83851	0.0160658
					0.859707	0.0156932
					0.825837	0.0160921
					0.839023	0.0158878
					0.84942	0.0195752
					0.839434	0.0169195
					0.843958	0.0156371
					0.850954	0.0155393
					0.834863	0.0154806
					0.837152	0.016248
					0.852912	0.0144335
					0.851598	0.017651
					0.849361	0.0145801
					0.85236	0.0186981
					0.862141	0.0162173
					0.860766	0.0157647
					0.843841	0.016736
					0.861689	0.0161202
					0.869783	0.0169488
					0.855249	0.0180546
					0.871163	0.0166987
					0.871285	0.0164707
					0.862279	0.0167176
					0.851943	0.0146766
					0.862069	0.0140901
					0.877789	0.0164575
					0.869678	0.0166376
					0.871744	0.017217
					0.882869	0.015662
					0.869551	0.0180202
					0.869811	0.016689
					0.865468	0.0152599
					0.873894	0.0163479
					0.864673	0.0187685
					0.882085	0.0172678
					0.88262	0.0167085
					0.869672	0.014267
					0.873939	0.0169094
					0.885976	0.0148087
					0.87685	0.0149792
					0.86967	0.0175039
					0.874219	0.0139696
					0.881587	0.0150652
					0.864646	0.0145248
					0.86974	0.0159525
					0.870269	0.0152903
					0.873481	0.0148982
					0.890634	0.0150882
					0.891538	0.0168248
					0.890923	0.0159956
					0.882609	0.015615
					0.886628	0.017048
					0.897675	0.016602
					0.885189	0.0153877
					0.888081	0.016182
					0.901916	0.0169784
					0.904891	0.0168567
					0.894605	0.0174147
					0.8885	0.0153749
					0.905901	0.0146044
					0.912816	0.0166148
					0.906885	0.0141316
					0.891155	0.0149451
					0.906967	0.0152345
					0.904138	0.0202454
					0.897922	0.0172656
					0.905713	0.0169018
					0.907471	0.0171993
					0.906324	0.0151351
					0.910644	0.0170958
					0.9173	0.0159119
					0.90219	0.0165937
					0.920963	0.0136887
					0.913768	0.0164676
					0.913629	0.016768
					0.913007	0.0152536
					0.911457	0.0155365
					0.914596	0.0144279
					0.904124	0.0151308
					0.917099	0.0168404
					0.910586	0.016241
					0.920184	0.0173704
					0.922393	0.0151887
					0.91079	0.0172348
					0.909438	0.0152227
					0.921808	0.0156179
					0.932597	0.013551
					0.913268	0.0140387
					0.922748	0.0156259
					0.921106	0.0140703
					0.91908	0.0135622
					0.920174	0.0145485
					0.922924	0.0178648
					0.932965	0.0167975
					0.930154	0.0143709
					0.922018	0.0125903
					0.924548	0.0174245
					0.935381	0.0158076
					0.933557	0.0165953
					0.948196	0.0160479
					0.938451	0.0172044
					0.928765	0.0158639
					0.934077	0.0157659
					0.928593	0.0177499
					0.931466	0.0163376
					0.935871	0.0165516
					0.952027	0.0162329
					0.935393	0.0152871
					0.919834	0.015012
					0.9346	0.0175774
					0.962148	0.0159858
					0.96419	0.017016
					0.950086	0.0165239
					0.943365	0.0165627
					0.966122	0.0184799
					0.953014	0.0160468
					0.967381	0.0156042
					0.954313	0.0161224
					0.956072	0.013459
					0.943109	0.0165663
					0.947971	0.0162842
					0.973382	0.0140583
					0.955232	0.0163316
					0.955587	0.0168335
					0.950806	0.0146128
					0.956556	0.0154759
					0.952559	0.0165013
					0.966099	0.0151912
					0.958953	0.01587
					0.96522	0.0150077
					0.970342	0.0161591
					0.980175	0.0159371
					0.974192	0.0163918
					0.979374	0.0171741
					0.980881	0.0142371
					0.987941	0.0149863
					0.993887	0.0162581
					0.974076	0.0162367
					0.979745	0.0164442
					0.981373	0.0156838
					0.977872	0.0152747
					0.991825	0.0149707
					0.986463	0.0162784
					0.977827	0.0162798
					0.976333	0.0161328
					0.988616	0.017922
					0.985707	0.0173657
					0.98783	0.0181664
					0.984755	0.0143847
					0.977065	0.0179834
					0.998371	0.0160287
					0.995734	0.0166259
					0.983636	0.017976
					0.998825	0.0168091
					1.0037	0.0137439
					0.992117	0.0178563
					0.994033	0.0158396
					0.99509	0.0170882
					1.00125	0.0152605
					1.01025	0.0155406
					0.999436	0.0168199
					1.00609	0.0173082
					1.01218	0.0162434
					1.00044	0.0176089
					1.00702	0.0155223
					0.994141	0.0201127
					1.0047	0.0168502
					0.991884	0.0167655
					1.00311	0.0163999
					1.02231	0.0152702
					1.0284	0.0153662
					1.00893	0.017347
					1.0216	0.0163906
					1.01681	0.015681
					1.03525	0.0152199
					1.02638	0.0165456
					1.03457	0.0156204
					1.0305	0.0175029
					1.03052	0.017211
					1.02923	0.0155783
					1.03492	0.0181709
					1.03028	0.0148667
					1.0254	0.0189072
					1.03105	0.016497
					1.033	0.015163
					1.04263	0.0160356
					1.02642	0.017829
					1.04724	0.0175182
					1.0363	0.0177747
					1.03824	0.0162991
					1.02342	0.0164711
					1.0352	0.0149019
					1.03812	0.0151304
					1.04429	0.0166905
					1.03009	0.017918
					1.03572	0.0160908
					1.05227	0.0147048
					1.0455	0.0148483
					1.06073	0.0166028
					1.0548	0.0174536
					1.0469	0.0176416
					1.0436	0.0143932
					1.06372	0.0179921
					1.05844	0.0151627
					1.04609	0.0171896
					1.05639	0.015154
					1.05532	0.0164982
					1.05473	0.0163822
					1.05924	0.0162923
					1.04526	0.0158563
					1.04717	0.015303
					1.06956	0.0146674
					1.08099	0.0163878
					1.07773	0.0131451
					1.06449	0.0168011
					1.0702	0.018709
					1.06259	0.0157164
					1.07688	0.0171359
					1.09136	0.0166184
					1.07447	0.0181808
					1.08643	0.0130982
					1.07246	0.0155397
					1.0849	0.0156495
					1.07401	0.0160817
					1.08834	0.0174103
					1.0716	0.0145601
					1.07632	0.0158001
					1.06566	0.017336
					1.07734	0.0154358
					1.08654	0.01631
					1.08006	0.0160216
					1.08656	0.0170569
					1.08275	0.0154179
					1.09266	0.016318
					1.0937	0.0158184
					1.09033	0.0160734
					1.09056	0.0138327
					1.06679	0.0147002
					1.08394	0.0147174
					1.08988	0.0170994
					1.0838	0.0131944
					1.08547	0.0161078
					1.09954	0.0135645
					1.09025	0.0168414
					1.09499	0.0161711
					1.12776	0.0141153
					1.1088	0.0138455
					1.11892	0.0173567
					1.11131	0.0144339
					1.11716	0.0162566
					1.10504	0.0164727
					1.10815	0.0190848
					1.09346	0.01628
					1.11241	0.0169082
					1.11494	0.0175071
					1.11535	0.0163197
					1.10926	0.0170794
					1.11863	0.0171657
					1.12362	0.0156734
					1.13079	0.0168104
					1.1282	0.0159516
					1.11576	0.0187788
					1.12063	0.0202256
					1.12208	0.0166231
					1.13073	0.0174696
					1.12912	0.0150091
					1.12848	0.0173032
					1.13295	0.0169351
					1.13072	0.0175514
					1.1223	0.0158951
					1.13915	0.0182728
					1.12581	0.0163579
					1.11436	0.0176001
					1.11629	0.0131979
					1.12998	0.0155912
					1.13449	0.0160561
					1.13635	0.0158233
					1.12773	0.0172646
					1.13438	0.016355
					1.13418	0.0143075
					1.14149	0.0166102
					1.1338	0.0171905
					1.151	0.0170711
					1.1333	0.01705
					1.14507	0.0174252
					1.13972	0.016069
					1.13092	0.0164652
					1.13695	0.0180797
					1.16257	0.0143847
					1.16751	0.0169993
					1.13039	0.0163228
					1.16058	0.0160996
					1.14484	0.0155831
					1.16259	0.0170667
					1.15055	0.0142353
					1.16004	0.0178871
					1.17632	0.0175681
					1.15503	0.0183575
					1.15837	0.0167542
					1.16571	0.0173538
					1.16425	0.0152909
					1.15482	0.0159744
					1.16394	0.0162661
					1.17629	0.015131
					1.14609	0.0185212
					1.16168	0.0140038
					1.15172	0.0162454
					1.16315	0.0179349
					1.15851	0.0156954
					1.16066	0.0139366
					1.15743	0.0152423
					1.17081	0.0169304
					1.16647	0.0157923
					1.15689	0.0182103
					1.16113	0.0160594
					1.18187	0.0178018
					1.18421	0.0180203
					1.16709	0.016605
					1.16258	0.0172492
					1.17464	0.0177684
					1.16826	0.0160782
					1.15961	0.0188682
					1.18201	0.0177865
					1.16275	0.0159418
					1.1683	0.0156361
					1.16979	0.0134977
					1.17913	0.013736
					1.1772	0.0151101
					1.16578	0.0165968
					1.15802	0.018703
					1.18575	0.0167822
					1.17618	0.015238
					1.17497	0.0181364
					1.16551	0.0155337
					1.19156	0.0130056
					1.18289	0.0195607
					1.17821	0.0169736
					1.1773	0.0167349
					1.18318	0.0148525
					1.17208	0.0169822
					1.17157	0.0151308
					1.17594	0.018
					1.17742	0.0173078
					1.18265	0.0171666
					1.16112	0.0161297
					1.18715	0.0181324
					1.18385	0.0157355
					1.19829	0.019283
					1.19018	0.0156399
					1.19204	0.0170595
					1.18939	0.0167171
					1.19848	0.0150455
					1.19668	0.0157162
					1.17882	0.0138448
					1.17993	0.0164743
					1.19729	0.015066
					1.19095	0.0172978
					1.20038	0.015258
					1.18726	0.0156094
					1.18647	0.0180837
					1.18816	0.0154039
					1.19383	0.0159834
					1.20282	0.0173641
					1.18293	0.0161986
					1.19703	0.0161264
					1.19362	0.0170792
					1.19777	0.0170231
					1.20304	0.0175061
					1.21277	0.0186043
					1.20437	0.0197429
					1.20073	0.0160391
					1.18866	0.0153179
					1.20363	0.017133
					1.19659	0.0148128
					1.20664	0.016347
					1.19509	0.0172567
					1.20281	0.0166981
					1.18868	0.0147971
					1.21218	0.0147755
					1.22584	0.0164246
					1.21022	0.0140374
					1.21385	0.0154677
					1.20276	0.0160113
					1.22217	0.0150566
					1.22077	0.0168478
					1.20606	0.0143838
					1.20891	0.016843
					1.21634	0.0153663
					1.19914	0.0166223
					1.19959	0.0157275
					1.20717	0.014768
					1.21054	0.0148932
					1.2198	0.0161827
					1.21428	0.0161169
					1.21238	0.0144369
					1.19729	0.0154822
					1.20716	0.0151605
					1.24021	0.016933
					1.22254	0.0158799
					1.22992	0.0156844
					1.21342	0.0160462
					1.21631	0.0152901
					1.22186	0.0146451
					1.20739	0.016687
					1.21174	0.0164764
					1.21666	0.0170806
					1.21683	0.016653
					1.23716	0.0151399
					1.22917	0.0144367
					1.24161	0.0171761
					1.23814	0.0173332
					1.23284	0.0157995
					1.22596	0.0159986
					1.2309	0.0182007
					1.22868	0.0166322
					1.2248	0.0183672
					1.22773	0.0157734
					1.23423	0.0162582
					1.23595	0.016681
					1.2475	0.0145661
					1.23161	0.0151494
					1.23543	0.0176666
					1.24046	0.0141581
					1.23005	0.0158123
					1.23143	0.014583
					1.22799	0.0156499
					1.24926	0.0153523
					1.2535	0.0182883
					1.23413	0.0177424
					1.23759	0.016064
					1.24238	0.0168228
					1.23681	0.0159062
					1.23269	0.0170228
					1.23598	0.0158207
					1.22978	0.0163171
					1.25458	0.0168302
					1.23316	0.0154534
					1.25123	0.0161313
					1.2365	0.0166313
					1.24001	0.0174616
					1.23874	0.0149225
					1.2281	0.0173733
					1.23651	0.0148027
					1.23677	0.0166472
					1.23975	0.0173855
					1.23834	0.0159668
					1.25359	0.0190669
					1.24729	0.0180875
					1.24698	0.0177448
					1.24273	0.0177742
					1.25136	0.0190394
					1.24075	0.0171358
					1.24518	0.0176149
					1.23778	0.0166536
					1.24006	0.0167289
					1.26787	0.0149529
					1.25494	0.0160457
					1.25235	0.0154861
					1.25052	0.0164135
					1.2688	0.0166121
					1.24462	0.015308
					1.25294	0.015705
					1.24835	0.0166966
					1.25208	0.01666
					1.25876	0.0183638
					1.23963	0.0170293
					1.26225	0.0181894
					1.249	0.0168106
					1.24746	0.0155715
					1.25781	0.0148029
					1.24883	0.0107843
					1.26042	0.0154739
					1.26431	0.0155927
					1.28053	0.0182037
					1.28614	0.014091
					1.28705	0.0158159
					1.2693	0.0154189
					1.26986	0.0167522
					1.27493	0.0172911
					1.28239	0.0175428
					1.26795	0.0179208
					1.28564	0.0161891
					1.29313	0.0175333
					1.28959	0.0150772
					1.27617	0.0188671
					1.28905	0.0152903
					1.27854	0.0164024
					1.27882	0.0145518
					1.27919	0.0142534
					1.29081	0.0130512
					1.27931	0.013823
					1.28243	0.0138695
					1.26456	0.0186063
					1.27976	0.0177186
					1.30096	0.0170624
					1.29004	0.0162878
					1.28103	0.0146214
					1.28769	0.0151134
					1.28576	0.0162317
					1.28956	0.0162092
					1.28028	0.0184023
					1.30472	0.0171579
					1.28389	0.0168846
					1.28991	0.014194
					1.27546	0.0150938
					1.30148	0.0159471
					1.30091	0.0152593
					1.28271	0.0163443
					1.29517	0.0164994
					1.29215	0.0172727
					1.28537	0.0138424
					1.29699	0.0170522
					1.29566	0.0165138
					1.28969	0.0161283
					1.30959	0.0143139
					1.29181	0.0148862
					1.29355	0.015355
					1.28733	0.0138591
					1.30141	0.0154888
					1.30067	0.0153462
					1.29218	0.0134307
					1.30727	0.0155361
					1.30204	0.0158146
					1.29815	0.0138876
					1.3058	0.015672
					1.28583	0.0146334
					1.28158	0.0180109
					1.29971	0.0147444
					1.30057	0.0161569
					1.28983	0.0150995
					1.29623	0.0151042
					1.29773	0.0168549
					1.30637	0.0181462
					1.33203	0.0162132
					1.33131	0.0159444
					1.31411	0.0177432
					1.30426	0.0159348
					1.32383	0.0168864
					1.32086	0.0143092
					1.32507	0.0162315
					1.30624	0.0155319
					1.31638	0.0145609
					1.31684	0.0165222
					1.30234	0.0172424
					1.3255	0.0166736
					1.30659	0.0155697
					1.31864	0.0161243
					1.31378	0.0163709
					1.30336	0.0157515
					1.32071	0.0175559
					1.30563	0.0155406
					1.31353	0.0158842
					1.30397	0.0155962
					1.31564	0.0159378
					1.31343	0.017956
					1.31858	0.0144474
					1.32671	0.0167354
					1.33135	0.0161414
					1.32627	0.0142312
					1.32726	0.01792
					1.3187	0.0187815
					1.31383	0.0181146
					1.31903	0.0184246
					1.32359	0.0153841
					1.31711	0.016166
					1.32072	0.0162183
					1.32874	0.018578
					1.30626	0.0164625
					1.33743	0.0172382
					1.3227	0.0170572
					1.3265	0.0173281
					1.3438	0.0152804
					1.34493	0.0166322
					1.33167	0.0156723
					1.32322	0.0155042
					1.33504	0.0180926
					1.33096	0.0166682
					1.33186	0.0156228
					1.3286	0.0182623
					1.32521	0.0180894
					1.33436	0.0160973
					1.32244	0.015348
					1.33456	0.0176719
					1.31997	0.0160188
					1.33771	0.0151319
					1.32994	0.0157876
					1.33379	0.0165512
					1.33329	0.01554
					1.327	0.0159618
					1.33092	0.0168923
					1.33291	0.0163751
					1.34721	0.0162177
					1.35164	0.0145027
					1.34897	0.0156121
					1.32368	0.0159022
					1.34488	0.016159
					1.33947	0.0174111
					1.32798	0.0152417
					1.33482	0.0131732
					1.33444	0.0169834
					1.33437	0.0178266
					1.35793	0.0174752
					1.34131	0.0175243
					1.35091	0.0141518
					1.35138	0.0148859
					1.33969	0.0192421
					1.35054	0.0165431
					1.34893	0.0166501
					1.35761	0.0152116
					1.35245	0.0150252
					1.35883	0.0184704
					1.34466	0.0173555
					1.36482	0.016221
					1.36144	0.0176553
					1.36926	0.0163966
					1.35267	0.0170585
					1.36112	0.0173381
					1.36692	0.0148226
					1.35717	0.0142275
					1.35272	0.0148499
					1.34859	0.0144178
					1.36283	0.0139299
					1.36829	0.0162208
					1.37477	0.0166965
					1.36217	0.0172015
					1.36812	0.014402
					1.37513	0.0185844
					1.37699	0.0155223
					1.39552	0.0169591
					1.3731	0.0168404
					1.37274	0.0152116
					1.37363	0.0167048
					1.3835	0.0153232
					1.38412	0.0165019
					1.36574	0.0192411
					1.37955	0.0161573
					1.3753	0.015813
					1.38414	0.0172406
					1.39049	0.0159482
					1.392	0.0144504
					1.37814	0.0156778
					1.38289	0.0149308
					1.38112	0.0177187
					1.38109	0.0174169
					1.38952	0.0176939
					1.3909	0.0163617
					1.38612	0.0160246
					1.39281	0.0156986
					1.40316	0.0139239
					1.38956	0.0153043
					1.38576	0.0167147
					1.41137	0.0157949
					1.40628	0.0176564
					1.41271	0.0149034
					1.41201	0.0178744
					1.42103	0.0173226
					1.40477	0.019016
					1.40619	0.0162171
					1.40656	0.0163055
					1.42023	0.0187168
					1.41087	0.0177902
					1.40908	0.0146242
					1.40765	0.0159375
					1.41724	0.0169327
					1.42528	0.0168802
					1.42643	0.0188322
					1.42795	0.0159109
					1.43271	0.0138781
					1.42302	0.0154825
					1.42976	0.0154051
					1.43065	0.0163042
					1.42629	0.0157868
					1.42232	0.0159796
					1.43423	0.0150891
					1.43102	0.01631
					1.43053	0.0166643
					1.43219	0.0163899
					1.42959	0.0161657
					1.44151	0.0176872
					1.44207	0.0152203
					1.44472	0.0133448
					1.45432	0.0165398
					1.44462	0.0168405
					1.45174	0.0147295
					1.45022	0.016215
					1.44946	0.0135507
					1.45379	0.0148435
					1.44799	0.016537
					1.45826	0.0184846
					1.45383	0.0186215
					1.44912	0.0146322
					1.46875	0.0161777
					1.47188	0.0187959
					1.47732	0.0156682
					1.45942	0.0132056
					1.46417	0.0158371
					1.45841	0.0148042
					1.47061	0.0150583
					1.4517	0.0162015
					1.46938	0.0157799
					1.47263	0.0147436
					1.45416	0.0158816
					1.4671	0.0166179
					1.46633	0.0150499
					1.44653	0.0153136
					1.46212	0.0147005
					1.46884	0.0158968
					1.4761	0.0165464
					1.47361	0.0155279
					1.48718	0.0156567
					1.49432	0.0171095
					1.4762	0.0173502
					1.4783	0.0162601
					1.50128	0.0168532
					1.48873	0.0166484
					1.50172	0.0178712
					1.49399	0.0162901
					1.47937	0.0169129
					1.50467	0.0161659
					1.47895	0.014943
					1.4911	0.0136425
					1.49575	0.0157819
					1.4971	0.015198
					1.51113	0.0143235
					1.51882	0.0163222
					1.49928	0.0183729
					1.49795	0.0158935
					1.50822	0.0194303
					1.49948	0.0195005
					1.51865	0.0159698
					1.4867	0.0154382
					1.50634	0.0156582
					1.51425	0.0159592
					1.52914	0.0162988
					1.51657	0.0164715
					1.50583	0.0155608
					1.52	0.0140722
					1.53809	0.0177156
					1.51919	0.015988
					1.52356	0.0154796
					1.52623	0.0160401
					1.53546	0.017417
					1.53501	0.0179576
					1.51884	0.0169777
					1.53099	0.0166693
					1.53255	0.0159347
					1.53862	0.0174459
					1.51858	0.0155956
					1.5315	0.0168191
					1.53931	0.0196227
					1.54103	0.0156525
					1.54175	0.0147418
					1.56219	0.0144567
					1.54746	0.0159785
					1.53225	0.0165916
					1.53649	0.0142008
					1.54287	0.017022
					1.54614	0.0156802
					1.53216	0.017245
					1.54348	0.0166187
					1.54401	0.0183648
					1.57061	0.0173028
					1.55675	0.0158905
					1.56072	0.0158078
					1.55706	0.0171305
					1.56717	0.016398
					1.56039	0.0147776
					1.56861	0.0157221
					1.56837	0.018004
					1.56682	0.0157818
					1.56779	0.0154573
					1.57666	0.0138531
					1.56037	0.0146575
					1.57422	0.0158757
					1.56666	0.0173407
					1.56695	0.014058
					1.57591	0.0176666
					1.57579	0.0161084
					1.57635	0.0163545
					1.56467	0.0160521
					1.57693	0.0187584
					1.5819	0.0166077
					1.56657	0.0161236
					1.56376	0.016155
					1.57597	0.01539
					1.57434	0.0153556
					1.58338	0.0159848
					1.58533	0.0165235
					1.59346	0.0169278
					1.58689	0.0166532
					1.58411	0.0144482
					1.58258	0.01487
					1.58727	0.0174059
					1.5921	0.0152569
					1.60576	0.0178635
					1.58615	0.0166766
					1.58797	0.0176464
					1.5867	0.0153403
					1.59069	0.0169498
					1.60012	0.0147166
					1.59852	0.01457
					1.58429	0.0157426
					1.58907	0.0136062
					1.59744	0.0134815
					1.59826	0.0150329
					1.58966	0.0161419
					1.58668	0.0152652
					1.60384	0.0165894
					1.57952	0.0162663
					1.60231	0.0168916
					1.61242	0.0165209
					1.62356	0.0151071
					1.6273	0.0165246
					1.62142	0.0157819
					1.61719	0.0157069
					1.61802	0.0161094
					1.61563	0.0152837
					1.62038	0.0155749
					1.60828	0.0159722
					1.60702	0.0168936
					1.62518	0.0140756
					1.61344	0.017009
					1.62533	0.0153581
					1.61694	0.0156518
					1.61338	0.01502
					1.64303	0.0160098
					1.63011	0.0174692
					1.61179	0.0152173
					1.6087	0.0160679
					1.63059	0.0180676
					1.61948	0.0163487
					1.62236	0.0174484
					1.63249	0.0166134
					1.61766	0.0146791
					1.62927	0.015907
					1.61205	0.0188906
					1.62195	0.0176973
					1.62792	0.0139614
					1.6346	0.0160672
					1.63438	0.0164669
					1.6315	0.0171683
					1.64963	0.0162049
					1.62566	0.0151032
					1.64724	0.0176774
					1.63748	0.0173785
					1.63848	0.015992
					1.6173	0.0181864
					1.63216	0.0180216
					1.64315	0.0165339
					1.6338	0.0161773
					1.64929	0.0158153
					1.65469	0.016534
					1.65456	0.0175717
