sub11	rp811	rp1316	lap1_11	cur1_11	lap1_12	cur1_12
			0.0280158	0.0137039	0.0278002	0.016222
			0.0280009	0.0124842	0.0278056	0.0143194
			0.0279871	0.0158753	0.0278133	0.0154259
			0.0279765	0.0133687	0.0278178	0.0171436
			0.027967	0.014461	0.0278205	0.0157766
			0.0279576	0.01298	0.0278221	0.0167669
			0.0279476	0.0133845	0.0278221	0.0169958
			0.0279394	0.0148849	0.0278206	0.0154521
			0.0279285	0.0116403	0.0278176	0.0161655
			0.0279163	0.0125646	0.027814	0.0154624
			0.0279049	0.0133882	0.0278116	0.0141829
			0.027892	0.0120515	0.0278083	0.015919
			0.0278762	0.0131316	0.0278086	0.0167284
			0.0278612	0.0131354	0.0278106	0.0155672
			0.0278495	0.0129589	0.0278137	0.0144356
			0.0278381	0.012989	0.0278163	0.0155507
			0.0278272	0.0142128	0.0278229	0.0148764
			0.0278111	0.0147203	0.0278271	0.0156222
			0.0277946	0.0138277	0.0278331	0.0154408
			0.027776	0.014729	0.0278399	0.0140144
			0.027755	0.0148524	0.0278472	0.0165673
			0.0277323	0.016345	0.0278574	0.0157447
			0.0277092	0.0141214	0.0278667	0.0161064
			0.0276856	0.0111736	0.0278781	0.0165264
			0.0276638	0.0128599	0.0278874	0.0174994
			0.027641	0.0136846	0.0278965	0.0167303
			0.0276192	0.0148119	0.0279057	0.0168819
			0.0276003	0.0130034	0.027916	0.0170764
			0.027579	0.0151772	0.027926	0.016929
			0.0275567	0.0122172	0.0279352	0.0162778
			0.0275355	0.0116971	0.0279441	0.0164758
			0.0275174	0.0150895	0.0279517	0.0146662
			0.0274996	0.0139731	0.0279581	0.015181
			0.0274814	0.0148616	0.0279622	0.017346
			0.0274666	0.0137538	0.0279678	0.0155826
			0.0274489	0.0150841	0.0279746	0.0162561
			0.0274303	0.0166311	0.0279795	0.0168963
			0.0274093	0.0163924	0.0279859	0.0174677
			0.0273861	0.0138789	0.0279902	0.0174395
			0.0273613	0.01233	0.0279975	0.0173604
			0.0273351	0.0136699	0.0280077	0.0182339
			0.0273103	0.016027	0.0280195	0.0181908
			0.0272871	0.0176835	0.0280282	0.0169913
			0.0272638	0.012202	0.0280364	0.0136802
			0.0272408	0.012256	0.0280463	0.0160806
			0.0272198	0.0115866	0.0280581	0.0157796
			0.0271969	0.0128056	0.0280688	0.0180077
			0.0271764	0.0117943	0.0280763	0.0151363
			0.0271569	0.0151227	0.0280852	0.0178844
			0.0271375	0.0151477	0.028094	0.0165462
			0.0271181	0.0148382	0.0281023	0.0151043
			0.0270982	0.0122986	0.0281132	0.0165934
			0.02708	0.0123843	0.0281248	0.0156181
			0.0270627	0.0146675	0.0281416	0.0147423
			0.027046	0.0139919	0.0281564	0.0189637
			0.0270304	0.0132663	0.0281691	0.0169142
			0.0270149	0.0128364	0.0281842	0.0190938
			0.026998	0.0132442	0.0282005	0.0168287
			0.0269823	0.0144341	0.0282146	0.0166057
			0.026965	0.0130493	0.0282292	0.0181327
			0.0269491	0.0128521	0.0282418	0.0148119
			0.0269345	0.0135656	0.0282539	0.0189727
			0.0269223	0.0144997	0.028267	0.0169185
			0.0269087	0.0113408	0.0282788	0.0152934
			0.0268944	0.0124796	0.0282902	0.014669
			0.0268797	0.0142908	0.0283011	0.0153484
			0.0268669	0.0139456	0.0283105	0.0182474
			0.0268547	0.0139268	0.0283185	0.0163361
			0.0268423	0.0138171	0.0283256	0.0168726
			0.0268317	0.0145133	0.02833	0.0174512
			0.0268196	0.0154766	0.0283339	0.0157378
			0.0268093	0.0133654	0.0283396	0.0179245
			0.026801	0.0148022	0.0283451	0.0164016
			0.0267943	0.0117424	0.0283495	0.016502
			0.0267889	0.0142872	0.0283542	0.0161615
			0.0267882	0.01352	0.0283601	0.017045
			0.0267878	0.0127562	0.0283658	0.0160314
			0.0267841	0.0129792	0.0283734	0.0160825
			0.0267803	0.0118888	0.028381	0.0163199
			0.0267765	0.0132754	0.0283872	0.0134261
			0.0267752	0.0137398	0.0283917	0.0153732
			0.0267751	0.0129043	0.0283958	0.016315
			0.026776	0.0138351	0.0283969	0.0159576
			0.026779	0.013288	0.028399	0.015136
			0.0267799	0.0140149	0.0284004	0.0161394
			0.0267818	0.0138395	0.0284036	0.0181839
			0.0267834	0.0146108	0.0284053	0.0158192
			0.0267849	0.0144384	0.028409	0.0158287
			0.026787	0.0150185	0.0284119	0.0161007
			0.0267871	0.0121656	0.0284145	0.0141638
			0.0267873	0.0151739	0.0284155	0.0170579
			0.0267877	0.0133456	0.02842	0.0144867
			0.0267862	0.0133889	0.0284243	0.0147378
			0.0267837	0.0124709	0.0284279	0.0137077
			0.0267808	0.0151328	0.0284334	0.0156058
			0.0267788	0.0133742	0.0284374	0.0153345
			0.0267783	0.0112826	0.0284399	0.0156816
			0.0267786	0.0119268	0.0284412	0.013745
			0.0267807	0.0120487	0.0284396	0.0159382
			0.0267824	0.0135685	0.0284391	0.0153825
			0.0267848	0.0152373	0.0284396	0.0161711
			0.026789	0.0175133	0.0284386	0.0142108
			0.0267957	0.0155262	0.0284358	0.0161725
			0.0268018	0.0183377	0.0284303	0.0140547
			0.026805	0.0135202	0.0284278	0.0159887
			0.0268106	0.0139846	0.0284288	0.0150562
			0.0268157	0.0152325	0.0284307	0.016218
			0.0268194	0.0125464	0.0284323	0.0152411
			0.0268221	0.0144912	0.028437	0.0171931
			0.0268266	0.0146942	0.0284422	0.0160563
			0.0268329	0.0128105	0.0284477	0.0165263
			0.0268377	0.0115647	0.0284517	0.0165021
			0.0268442	0.0126613	0.0284545	0.0177789
			0.0268529	0.0123987	0.0284546	0.0159426
			0.0268598	0.0140633	0.0284527	0.0127281
			0.026865	0.0141719	0.0284514	0.0149217
			0.0268695	0.0137246	0.0284516	0.015934
			0.0268719	0.0137807	0.028449	0.0142257
			0.0268771	0.0141929	0.0284481	0.016694
			0.0268831	0.0159937	0.0284494	0.0148093
			0.0268906	0.0134324	0.0284496	0.0167851
			0.0268989	0.0157297	0.0284485	0.0157681
			0.0269085	0.0141656	0.0284429	0.015004
			0.0269183	0.0163995	0.0284384	0.0157457
			0.0269276	0.0120477	0.0284326	0.0165453
			0.026937	0.0130394	0.0284279	0.0156822
			0.0269477	0.0142263	0.0284214	0.0151169
			0.0269565	0.0130752	0.0284147	0.0153205
			0.0269641	0.0138588	0.0284079	0.0163001
			0.0269738	0.0133551	0.0284012	0.0157572
			0.0269849	0.0137217	0.0283956	0.015133
			0.026996	0.0136868	0.028393	0.0131375
			0.027005	0.0133464	0.0283897	0.0174365
			0.0270125	0.0155419	0.0283866	0.0139679
			0.0270226	0.012972	0.0283862	0.0159088
			0.0270314	0.0159249	0.0283844	0.0145416
			0.0270425	0.0151596	0.0283821	0.0171921
			0.0270543	0.0178651	0.0283803	0.0159374
			0.0270684	0.0137441	0.0283781	0.0166381
			0.0270839	0.0143613	0.0283766	0.0182351
			0.0270995	0.014688	0.0283733	0.0168063
			0.0271153	0.0138948	0.0283683	0.0149252
			0.0271293	0.0103937	0.0283629	0.0156035
			0.0271425	0.0123832	0.0283602	0.0183385
			0.0271561	0.0142381	0.0283587	0.0157101
			0.0271709	0.0141212	0.0283554	0.017223
			0.0271843	0.0127758	0.028351	0.0143879
			0.0271995	0.0114381	0.028349	0.0129182
			0.027212	0.0147591	0.0283487	0.0159788
			0.0272239	0.0133166	0.0283475	0.0153517
			0.0272361	0.0109879	0.0283476	0.0153043
			0.0272487	0.0125702	0.0283489	0.0158927
			0.0272603	0.0142678	0.0283491	0.016119
			0.0272704	0.0143627	0.0283483	0.0180532
			0.02728	0.0142778	0.0283444	0.0163994
			0.0272906	0.0132635	0.0283417	0.0159998
			0.0273012	0.0140992	0.0283409	0.017302
			0.0273116	0.0124335	0.0283376	0.0179796
			0.0273207	0.0143659	0.0283333	0.0172398
			0.0273306	0.0107211	0.0283312	0.0177993
			0.0273427	0.0113749	0.0283264	0.0150335
			0.0273561	0.0138654	0.0283228	0.0179396
			0.0273661	0.0157301	0.028321	0.0162152
			0.0273751	0.0153057	0.0283196	0.0170891
			0.0273848	0.0148851	0.0283189	0.0174032
			0.0273948	0.0144252	0.0283173	0.0168854
			0.0274041	0.0139955	0.0283181	0.015153
			0.0274144	0.0126215	0.0283223	0.0177201
			0.0274264	0.0127441	0.0283264	0.015772
			0.027437	0.0140427	0.0283328	0.015609
			0.0274465	0.0135496	0.0283417	0.0161412
			0.0274553	0.0111174	0.0283519	0.0165907
			0.0274626	0.012541	0.028359	0.0172257
			0.0274681	0.0125159	0.0283645	0.0157144
			0.0274735	0.0143509	0.0283712	0.0179404
			0.0274779	0.0132872	0.0283788	0.0158454
			0.0274774	0.0146264	0.0283859	0.0167129
			0.0274766	0.0158925	0.0283935	0.0174298
			0.027478	0.0120898	0.0284004	0.0169725
			0.0274811	0.0127993	0.0284066	0.0157518
			0.0274866	0.0138918	0.0284151	0.0150557
			0.0274925	0.0123074	0.0284235	0.0166305
			0.0274973	0.0137851	0.0284316	0.0148037
			0.0275014	0.0127453	0.0284404	0.0177448
			0.0275015	0.0139384	0.0284493	0.0169073
			0.0275063	0.0130751	0.0284594	0.016669
			0.027513	0.0128679	0.0284701	0.0168173
			0.0275201	0.0151246	0.0284798	0.0162802
			0.0275266	0.0128184	0.0284861	0.0154553
			0.0275322	0.0138489	0.0284923	0.0157294
			0.027539	0.0133943	0.0285	0.0171055
			0.027546	0.0124171	0.0285085	0.0161225
			0.0275535	0.012532	0.0285142	0.0162938
			0.0275628	0.015538	0.0285212	0.0150289
			0.0275725	0.0130344	0.028528	0.0140311
			0.0275828	0.0121398	0.0285338	0.0149931
			0.0275947	0.0128528	0.028541	0.0159415
			0.0276065	0.0126665	0.0285486	0.0163126
			0.0276156	0.0163875	0.0285566	0.0156756
			0.0276233	0.0111432	0.0285667	0.0154553
			0.0276304	0.0105902	0.0285762	0.0147846
			0.0276385	0.011727	0.028586	0.0151174
			0.0276433	0.0132831	0.028598	0.0150879
			0.0276487	0.0133045	0.0286115	0.0145643
			0.0276557	0.0140336	0.0286255	0.0160436
			0.0276664	0.0129358	0.028637	0.0165015
			0.0276744	0.0135082	0.0286443	0.0168531
			0.0276825	0.0151348	0.0286514	0.0174322
			0.0276923	0.0127759	0.0286586	0.0144123
			0.0277008	0.0141676	0.0286646	0.0147261
			0.0277088	0.0110247	0.0286713	0.0175521
			0.0277168	0.0148743	0.0286785	0.013545
			0.0277256	0.0136237	0.0286876	0.0170278
			0.027734	0.0103803	0.0286984	0.0182512
			0.0277429	0.0122313	0.028709	0.0178417
			0.0277524	0.013248	0.0287212	0.0154522
			0.0277624	0.0136161	0.0287313	0.0158496
			0.0277735	0.0157364	0.0287395	0.0141626
			0.0277855	0.0140487	0.0287485	0.0148162
			0.0277974	0.0130989	0.0287568	0.0145298
			0.0278091	0.0145422	0.0287622	0.0148283
			0.0278206	0.0139178	0.0287691	0.0161682
			0.0278306	0.0124284	0.0287758	0.0140929
			0.0278406	0.0163356	0.0287855	0.0136499
			0.0278522	0.0140834	0.028794	0.0149717
			0.0278666	0.0148892	0.0288015	0.0149091
			0.0278784	0.0136174	0.0288091	0.0150857
			0.0278889	0.0126177	0.0288192	0.01689
			0.0279014	0.0126123	0.0288298	0.0189708
			0.0279136	0.0132955	0.0288399	0.0145808
			0.0279246	0.0142736	0.0288493	0.0165576
			0.027932	0.0140899	0.028859	0.0171105
			0.0279386	0.0129479	0.0288658	0.015735
			0.027945	0.0145321	0.0288723	0.015255
			0.027951	0.0142742	0.0288791	0.0151373
			0.0279548	0.0160779	0.0288862	0.0157615
			0.0279565	0.0139343	0.0288922	0.0141484
			0.027957	0.0133041	0.0288991	0.0146658
			0.027959	0.0136096	0.0289067	0.0140765
			0.0279589	0.0123892	0.0289129	0.0149779
			0.0279584	0.0162202	0.0289201	0.0159522
			0.0279586	0.0138745	0.0289282	0.0164149
			0.0279589	0.0132266	0.0289388	0.0166595
			0.0279615	0.0136104	0.0289489	0.0168403
			0.0279642	0.0161415	0.0289573	0.0164952
			0.0279666	0.0149572	0.0289657	0.0163342
			0.0279665	0.0143534	0.0289746	0.0155805
			0.027966	0.0127326	0.0289859	0.0172831
			0.027965	0.0137924	0.0289955	0.016229
			0.0279647	0.0118482	0.0290055	0.0170068
			0.0279658	0.01276	0.029016	0.014868
			0.0279659	0.0142661	0.0290247	0.0169832
			0.0279646	0.0145286	0.0290325	0.0157364
			0.0279638	0.0133313	0.0290419	0.0165347
			0.0279648	0.0145032	0.0290523	0.0146222
			0.0279664	0.0130668	0.029063	0.0164316
			0.0279669	0.014249	0.0290738	0.0175234
			0.0279666	0.0144944	0.0290832	0.0159153
			0.0279672	0.0124506	0.0290937	0.0177356
			0.0279691	0.013519	0.0291048	0.015897
			0.0279684	0.0145716	0.0291149	0.0145783
			0.0279661	0.0148967	0.0291292	0.0185059
			0.0279609	0.0152247	0.029145	0.0140915
			0.0279603	0.0165173	0.0291595	0.0151962
			0.0279602	0.0134815	0.0291707	0.0133728
			0.0279606	0.0156414	0.0291833	0.0159438
			0.0279607	0.0146359	0.029195	0.0148959
			0.0279619	0.0120559	0.0292059	0.0156862
			0.0279604	0.0146212	0.0292138	0.0154222
			0.0279557	0.0161338	0.0292198	0.0154563
			0.0279517	0.0138838	0.0292243	0.016981
			0.0279485	0.015788	0.0292261	0.0134177
			0.0279478	0.0135439	0.0292295	0.0137795
			0.0279499	0.0148768	0.0292353	0.0156129
			0.0279541	0.0138269	0.0292431	0.0183052
			0.0279575	0.0158972	0.02925	0.0147075
			0.0279625	0.0136931	0.029255	0.0167849
			0.0279696	0.0153436	0.0292596	0.0167628
			0.0279769	0.0147982	0.0292628	0.0166819
			0.0279826	0.013269	0.0292654	0.0146484
			0.0279868	0.0122836	0.029268	0.0158123
			0.0279904	0.0120935	0.0292679	0.0132418
			0.0279924	0.0133276	0.0292703	0.0167406
			0.0279954	0.0137694	0.0292725	0.0165776
			0.0279986	0.0153128	0.0292751	0.0135514
			0.0280034	0.0135129	0.0292778	0.0161454
			0.0280029	0.0141523	0.0292789	0.0168439
			0.0279993	0.0135876	0.0292797	0.0143212
			0.0279958	0.015701	0.029283	0.015641
			0.0279913	0.014015	0.0292905	0.0177904
			0.0279871	0.0144967	0.0292992	0.01809
			0.0279807	0.0139659	0.0293067	0.01738
			0.0279749	0.0133039	0.0293138	0.0159617
			0.0279685	0.0120992	0.0293227	0.0170427
			0.0279593	0.0151338	0.029329	0.0167168
			0.0279501	0.0144678	0.0293363	0.0167302
			0.0279376	0.0137775	0.0293418	0.0166625
			0.0279239	0.0168832	0.0293472	0.0167436
			0.0279096	0.0116874	0.0293553	0.0157172
			0.0278989	0.0137097	0.029364	0.0141402
			0.0278886	0.013299	0.0293709	0.016831
			0.0278807	0.0122988	0.0293776	0.0170009
			0.0278712	0.0132706	0.0293829	0.0136523
			0.0278628	0.0139303	0.0293877	0.0159517
			0.0278527	0.0141118	0.0293933	0.0188299
			0.0278404	0.0131066	0.0293984	0.0169324
			0.0278264	0.0140139	0.0294053	0.0206405
			0.027814	0.0122515	0.0294153	0.0164422
			0.0278027	0.0143509	0.0294271	0.0143875
			0.0277913	0.0145656	0.0294382	0.0171842
			0.0277818	0.0143228	0.0294487	0.0160146
			0.0277722	0.012389	0.0294589	0.01439
			0.0277614	0.0131107	0.0294692	0.0171102
			0.0277512	0.0117045	0.0294786	0.0172481
			0.0277394	0.0140374	0.0294877	0.0168418
			0.0277264	0.0131454	0.0294968	0.0152713
			0.0277123	0.0156163	0.0295066	0.0156655
			0.0276983	0.0113196	0.0295192	0.0154575
			0.0276828	0.0103005	0.0295331	0.0157117
			0.0276688	0.0144483	0.0295483	0.0154776
			0.0276544	0.0139063	0.0295647	0.0171246
			0.0276394	0.0133362	0.0295836	0.0151747
			0.0276246	0.0146231	0.0296019	0.017064
			0.0276139	0.0128922	0.0296217	0.0146585
			0.0276015	0.0139237	0.0296389	0.016819
			0.0275883	0.0147264	0.0296581	0.0163746
			0.027573	0.0108696	0.0296806	0.0161232
			0.0275594	0.0148905	0.0297013	0.0186703
			0.0275462	0.0150485	0.0297211	0.01665
			0.0275335	0.0129948	0.02974	0.0166185
			0.0275217	0.0125042	0.0297597	0.0162459
			0.0275114	0.0123648	0.0297802	0.0158089
			0.0275036	0.0126644	0.0298004	0.0181165
			0.0274965	0.0141705	0.0298214	0.0145898
			0.0274907	0.0136318	0.0298434	0.0169245
			0.0274859	0.0128172	0.0298662	0.0162467
			0.0274818	0.0132318	0.0298872	0.0149027
			0.02748	0.0161395	0.0299097	0.0153424
			0.0274797	0.0169567	0.0299309	0.0147979
			0.027477	0.0130836	0.0299523	0.0159394
			0.0274768	0.0127988	0.0299753	0.0178215
			0.0274768	0.0135579	0.0299989	0.0169078
			0.0274757	0.0147575	0.030022	0.0160112
			0.0274755	0.0129217	0.0300401	0.016157
			0.0274726	0.0130512	0.0300575	0.0147193
			0.0274701	0.0134382	0.0300759	0.0182677
			0.0274657	0.0165608	0.0300939	0.0150842
			0.027463	0.0127156	0.0301131	0.017985
			0.0274614	0.0126001	0.0301298	0.0160834
			0.0274581	0.0143519	0.0301479	0.0164345
			0.0274542	0.0120896	0.0301666	0.0147877
			0.0274475	0.0137193	0.0301859	0.0146228
			0.0274424	0.014175	0.0302052	0.013326
			0.0274373	0.0147647	0.0302233	0.015647
			0.0274327	0.0141337	0.0302393	0.0150574
			0.0274265	0.0142967	0.0302547	0.0160084
			0.0274185	0.0135678	0.0302704	0.0165592
			0.0274098	0.0133423	0.0302849	0.0134201
			0.0274022	0.0151882	0.0302995	0.0150106
			0.0273932	0.0152394	0.0303141	0.0162545
			0.027384	0.0166927	0.0303281	0.0172929
			0.027376	0.0157111	0.0303421	0.0159429
			0.0273694	0.0141965	0.0303526	0.017711
			0.0273651	0.0133873	0.0303599	0.0168176
			0.0273572	0.0135592	0.0303681	0.0150115
			0.0273483	0.0141696	0.0303789	0.0153522
			0.027339	0.0151089	0.0303902	0.0162377
			0.0273307	0.0105708	0.0304044	0.0161536
			0.0273212	0.0111243	0.0304173	0.0155009
			0.027316	0.0131949	0.0304304	0.0153274
			0.027313	0.012982	0.030446	0.0144981
			0.0273106	0.0123452	0.0304605	0.0146125
			0.0273075	0.014744	0.0304777	0.0169122
			0.0273042	0.0117689	0.0304941	0.0170602
			0.0272986	0.0147438	0.0305095	0.0137047
			0.0272915	0.0174101	0.0305253	0.0165365
			0.0272828	0.0137253	0.0305402	0.0164723
			0.0272722	0.0147107	0.0305556	0.0149386
			0.0272623	0.0150054	0.0305707	0.0153323
			0.0272527	0.0147779	0.0305864	0.0167925
			0.0272452	0.0145616	0.0306044	0.0157444
			0.0272403	0.01582	0.0306216	0.0158245
			0.0272353	0.0140582	0.0306401	0.0151643
			0.0272313	0.0135479	0.030657	0.0154279
			0.0272264	0.0135933	0.0306737	0.0160476
			0.0272219	0.0145923	0.0306915	0.015867
			0.0272182	0.0136408	0.0307075	0.0159372
			0.0272176	0.0135894	0.0307248	0.0164867
			0.0272208	0.0145511	0.0307398	0.0157969
			0.0272243	0.0100454	0.0307532	0.0179972
			0.0272293	0.0144131	0.0307638	0.0163872
			0.0272347	0.0140051	0.0307732	0.013558
			0.0272442	0.0157224	0.0307837	0.0145456
			0.027252	0.0132043	0.0307954	0.0154273
			0.0272613	0.0124062	0.0308047	0.015564
			0.0272743	0.0121226	0.0308164	0.0160133
			0.0272891	0.0125431	0.0308273	0.0169312
			0.0273074	0.0153091	0.0308403	0.0158275
			0.0273247	0.0145859	0.0308527	0.0164488
			0.0273428	0.0148935	0.0308611	0.0147205
			0.0273591	0.0125079	0.0308701	0.0142233
			0.0273764	0.0146182	0.0308798	0.0176283
			0.0273911	0.0144552	0.0308918	0.0157572
			0.0274061	0.0134477	0.0309041	0.0128614
			0.0274212	0.0132871	0.0309145	0.0164285
			0.027438	0.0132756	0.0309245	0.0147025
			0.0274567	0.0159754	0.0309365	0.0141639
			0.0274747	0.0158109	0.0309501	0.0159272
			0.0274941	0.0136889	0.0309616	0.0145585
			0.0275107	0.0140805	0.0309716	0.0179059
			0.0275268	0.0125212	0.0309844	0.0155747
			0.027542	0.014058	0.0309963	0.0161541
			0.0275562	0.0144893	0.0310076	0.014276
			0.0275713	0.015407	0.0310178	0.0134283
			0.027585	0.013683	0.0310272	0.0169595
			0.0275994	0.0148975	0.0310367	0.0138349
			0.0276123	0.0119709	0.0310495	0.0135606
			0.0276279	0.0125783	0.0310603	0.0174838
			0.0276425	0.0132189	0.0310679	0.0166006
			0.0276589	0.0107627	0.0310749	0.0146854
			0.027674	0.0145703	0.0310807	0.0132729
			0.027688	0.0147126	0.0310842	0.0167053
			0.0277027	0.0143276	0.0310833	0.0164022
			0.0277164	0.011975	0.0310809	0.0168161
			0.0277263	0.0140942	0.0310798	0.0164922
			0.0277398	0.012245	0.0310796	0.0155993
			0.0277519	0.0142367	0.0310779	0.0160683
			0.0277635	0.0133921	0.0310717	0.0155256
			0.0277741	0.0136337	0.0310661	0.0163312
			0.0277857	0.0146185	0.0310609	0.0139498
			0.027796	0.0136343	0.031058	0.0160051
			0.0278052	0.0127405	0.0310546	0.015333
			0.0278128	0.0121703	0.0310496	0.0176123
			0.0278203	0.012682	0.0310436	0.0126207
			0.0278275	0.0122566	0.0310385	0.015819
			0.0278314	0.011306	0.031033	0.0167966
			0.027836	0.0137778	0.0310242	0.016902
			0.0278391	0.0133889	0.0310165	0.0162605
			0.0278424	0.0132872	0.0310096	0.0153486
			0.0278439	0.0138718	0.0310052	0.0149041
			0.0278471	0.0148181	0.0310012	0.0173361
			0.0278486	0.0122848	0.0309953	0.0163759
			0.0278506	0.0143889	0.0309883	0.0176939
			0.0278543	0.0155612	0.0309812	0.014108
			0.0278558	0.0138295	0.0309788	0.0152257
			0.0278591	0.0140631	0.0309749	0.0139313
			0.0278631	0.0133177	0.0309709	0.0165988
			0.0278708	0.0155079	0.0309676	0.0146823
			0.0278786	0.010552	0.0309636	0.0149455
			0.0278864	0.0126433	0.0309595	0.0166029
			0.0278952	0.0122121	0.0309537	0.0162769
			0.027906	0.0156202	0.0309457	0.0155505
			0.0279178	0.0125375	0.0309359	0.0164652
			0.0279275	0.0133029	0.0309268	0.0142737
			0.0279386	0.0148474	0.0309192	0.0139958
			0.0279499	0.0150316	0.030913	0.0137779
			0.0279615	0.0122871	0.030906	0.016667
			0.0279754	0.0153921	0.0308999	0.0174328
			0.0279895	0.0120284	0.0308954	0.015622
			0.0280044	0.0153964	0.0308908	0.016575
			0.0280206	0.0167981	0.0308867	0.0163894
			0.028036	0.0137468	0.0308809	0.0163538
			0.028053	0.0146271	0.0308757	0.0187719
			0.02807	0.0137779	0.0308731	0.0174835
			0.0280877	0.0149104	0.030872	0.0164755
			0.0281082	0.0136753	0.0308713	0.0155655
			0.0281294	0.0146056	0.0308714	0.0171546
			0.0281519	0.014186	0.0308691	0.0172179
			0.0281742	0.0160631	0.0308658	0.0192123
			0.0281975	0.0148168	0.0308637	0.0158496
			0.0282171	0.0138873	0.0308634	0.0167583
			0.0282349	0.0157823	0.0308628	0.0172181
			0.0282525	0.0126102	0.0308642	0.016209
			0.0282707	0.0129906	0.0308641	0.0168253
			0.0282865	0.014238	0.0308611	0.0151078
			0.0283021	0.0139664	0.0308581	0.0169322
			0.0283184	0.0157302	0.0308547	0.0162102
			0.028337	0.0137785	0.0308526	0.0178134
			0.0283543	0.0132211	0.0308516	0.0186583
			0.0283698	0.014482	0.0308502	0.0159717
			0.0283857	0.0150262	0.0308497	0.0168784
			0.0284001	0.015844	0.0308461	0.0176452
			0.0284117	0.0166572	0.0308433	0.0169688
			0.0284217	0.0148686	0.0308419	0.0154683
			0.0284307	0.012999	0.0308391	0.0171877
			0.0284401	0.012094	0.0308372	0.0142903
			0.0284492	0.0145256	0.0308329	0.0159188
			0.0284575	0.014591	0.0308314	0.0144814
			0.0284647	0.0124115	0.0308295	0.0141183
			0.0284682	0.0138049	0.03083	0.0181649
			0.0284723	0.0119948	0.0308299	0.0155645
			0.028477	0.0138604	0.0308298	0.0169813
			0.0284817	0.0159912	0.0308293	0.0158758
			0.0284837	0.0130633	0.0308276	0.0160598
			0.0284865	0.0165306	0.0308239	0.0142372
			0.0284871	0.0147038	0.0308215	0.0152662
			0.0284863	0.0162624	0.0308182	0.0174899
			0.0284824	0.0146666	0.0308144	0.0147498
			0.0284766	0.0139447	0.0308091	0.0156057
			0.0284726	0.0113835	0.0308036	0.0129057
			0.0284678	0.0136136	0.0307999	0.0154543
			0.0284628	0.0143991	0.0307953	0.0164877
			0.028455	0.0131291	0.0307908	0.017258
			0.0284479	0.0124256	0.0307849	0.0149184
			0.0284418	0.0142927	0.030778	0.014487
			0.0284348	0.0153417	0.030772	0.0170163
			0.0284272	0.0138648	0.0307651	0.0161362
			0.0284184	0.0139675	0.0307565	0.0173399
			0.0284089	0.0116724	0.0307455	0.0166384
			0.0283969	0.0135168	0.0307356	0.0164133
			0.0283867	0.011192	0.030725	0.0165553
			0.0283766	0.0148054	0.0307119	0.0162077
			0.0283663	0.013702	0.0307015	0.0150279
			0.0283566	0.013975	0.0306908	0.0150914
			0.0283475	0.0144032	0.0306812	0.0158216
			0.0283383	0.0135965	0.0306727	0.0176587
			0.0283322	0.0137437	0.030663	0.0154691
			0.0283289	0.0138444	0.0306495	0.014708
			0.0283235	0.0139259	0.0306365	0.0138724
			0.0283189	0.0172539	0.0306252	0.0152774
			0.0283129	0.0167025	0.0306143	0.0152306
			0.0283063	0.0165543	0.0306043	0.0139817
			0.0283006	0.0142465	0.030596	0.017164
			0.0282941	0.016343	0.0305904	0.0145637
			0.0282879	0.0159806	0.0305867	0.0157271
			0.0282822	0.0149752	0.0305809	0.0172635
			0.0282749	0.0150251	0.0305765	0.0124055
			0.0282676	0.0161818	0.0305727	0.0182063
			0.0282625	0.0162147	0.030573	0.0160933
			0.0282582	0.0161403	0.0305737	0.015085
			0.0282531	0.0152756	0.0305742	0.0154799
			0.0282508	0.0141593	0.030572	0.0179625
			0.0282476	0.0155842	0.030568	0.0161137
			0.0282459	0.0135031	0.0305674	0.0145439
			0.0282435	0.0168735	0.0305663	0.0143076
			0.0282399	0.0147481	0.0305639	0.0153956
			0.0282391	0.0163586	0.0305616	0.0180957
			0.0282369	0.0152448	0.0305605	0.0151777
			0.0282359	0.0161421	0.0305583	0.0162483
			0.0282324	0.0149773	0.0305538	0.0168786
			0.0282299	0.0160719	0.0305461	0.0150109
			0.0282288	0.0164277	0.030538	0.0152066
			0.0282284	0.0153793	0.0305323	0.014252
			0.0282274	0.0163669	0.0305262	0.0158568
			0.0282255	0.0175412	0.030521	0.0164801
			0.0282257	0.0165113	0.030513	0.015048
			0.028225	0.0154491	0.0305089	0.0146095
			0.0282201	0.0163755	0.0305061	0.0171103
			0.0282126	0.0182671	0.0305022	0.0156144
			0.0282042	0.016495	0.0304973	0.0161114
			0.0281953	0.0165598	0.0304943	0.0168602
			0.0281857	0.0131034	0.0304929	0.015077
			0.0281746	0.0170458	0.030494	0.0158538
			0.0281648	0.0159168	0.0304963	0.0169278
			0.0281574	0.0113811	0.0304981	0.0152034
			0.0281502	0.0136939	0.0304996	0.0155886
			0.0281411	0.0147969	0.0305	0.0148478
			0.0281318	0.0168034	0.0305005	0.0169099
			0.0281209	0.0141631	0.0304982	0.0170739
			0.0281109	0.0160381	0.0304951	0.0161019
			0.0280983	0.0177516	0.0304945	0.0149001
			0.0280847	0.0163919	0.0304932	0.0156635
			0.0280726	0.0124059	0.0304944	0.0158361
			0.0280594	0.0154759	0.0304966	0.0160245
			0.0280441	0.0152503	0.0304953	0.0154
			0.0280272	0.0147056	0.0304957	0.0168849
			0.0280058	0.0176828	0.0304949	0.0169041
			0.027984	0.0149654	0.0304929	0.015116
