Vm1_35b_samp	Vm1_29b_samp	Vm1_24b_samp
-0.057467	-0.0706729	-0.0624815
-0.0573741	-0.070719	-0.0625935
-0.0573132	-0.0707364	-0.0625024
-0.0572623	-0.0707736	-0.0625007
-0.0572979	-0.0707414	-0.062464
-0.0573106	-0.0707124	-0.0624555
-0.0572473	-0.0706982	-0.062396
-0.057197	-0.0706755	-0.0623778
-0.0571522	-0.0706857	-0.0623043
-0.0571329	-0.0706853	-0.0622788
-0.0571162	-0.0707164	-0.0622085
-0.0571052	-0.070834	-0.0622074
-0.0570985	-0.0708012	-0.0622466
-0.0570608	-0.0708148	-0.0623243
-0.0570137	-0.0708834	-0.0623343
-0.0570094	-0.0708509	-0.0623648
-0.0569866	-0.0709471	-0.0623365
-0.05703	-0.0709885	-0.0622506
-0.0570177	-0.0710033	-0.0622355
-0.056999	-0.0710677	-0.0621648
-0.0570071	-0.0710823	-0.0621921
-0.0569748	-0.0710413	-0.062247
-0.0568668	-0.071079	-0.0622074
-0.0568212	-0.0710747	-0.0622636
-0.056777	-0.071084	-0.0623088
-0.0566489	-0.0710426	-0.0623971
-0.0565944	-0.0710706	-0.0624095
-0.0565343	-0.0710892	-0.062417
-0.0564698	-0.0711162	-0.0623872
-0.0563842	-0.0711473	-0.0623399
-0.0563682	-0.071251	-0.062357
-0.0563521	-0.0713266	-0.0623429
-0.05635	-0.0713947	-0.062326
-0.0563547	-0.0714329	-0.0623547
-0.0562412	-0.0714531	-0.06234
-0.05627	-0.0714852	-0.0622709
-0.0563058	-0.0715678	-0.0622775
-0.056274	-0.0716132	-0.0623088
-0.0562619	-0.0716389	-0.0623596
-0.0562522	-0.0716841	-0.0624084
-0.0562897	-0.071675	-0.0623622
-0.0562785	-0.0717259	-0.0623967
-0.0561857	-0.0717637	-0.0624733
-0.0561681	-0.0718227	-0.0624653
-0.0561569	-0.0717887	-0.062477
-0.0561596	-0.0717525	-0.0624897
-0.0561306	-0.0717661	-0.0625075
-0.0561018	-0.0717215	-0.062617
-0.0560737	-0.0716482	-0.0625782
-0.0560743	-0.0716584	-0.0625846
-0.056096	-0.0716074	-0.0625832
-0.0561354	-0.0716096	-0.0626191
-0.0561327	-0.071647	-0.0625997
-0.0561358	-0.0715496	-0.0626896
-0.0560891	-0.071413	-0.0626999
-0.0561171	-0.071345	-0.0627158
-0.0561943	-0.0712602	-0.062812
-0.0562177	-0.0712329	-0.0627382
-0.0561455	-0.0712093	-0.0627854
-0.0561254	-0.0711237	-0.0628311
-0.0560932	-0.0711183	-0.0628964
-0.05608	-0.0711078	-0.0629477
-0.0560841	-0.0710305	-0.0629407
-0.0560617	-0.0710132	-0.0629112
-0.0561181	-0.070984	-0.0628768
-0.0560871	-0.070937	-0.0628809
-0.0560419	-0.0708999	-0.0628954
-0.0560372	-0.0708029	-0.0629341
-0.0560253	-0.0708409	-0.0629433
-0.0560093	-0.0708134	-0.0629138
-0.0560584	-0.0707197	-0.0628616
-0.056034	-0.0707392	-0.062813
-0.0559833	-0.070763	-0.0628118
-0.0559491	-0.0707209	-0.0628305
-0.0559154	-0.0706981	-0.0628036
-0.0559954	-0.0706737	-0.0628343
-0.0560719	-0.0706846	-0.0628438
-0.0560184	-0.070671	-0.0628312
-0.0559992	-0.0706693	-0.0628253
-0.0559758	-0.0707368	-0.0628499
-0.0559681	-0.0708174	-0.0628752
-0.0559911	-0.0707096	-0.0628504
-0.0559695	-0.0707431	-0.0628812
-0.0559437	-0.0707133	-0.0629151
-0.0559363	-0.0706164	-0.062833
-0.0559308	-0.0706806	-0.0628165
-0.0559263	-0.0707005	-0.062823
-0.0559053	-0.0707163	-0.0627821
-0.0559349	-0.0706743	-0.0627728
-0.0558792	-0.0706378	-0.062773
-0.0558609	-0.0706351	-0.0627941
-0.0558143	-0.0706004	-0.0628095
-0.0558395	-0.0705739	-0.0626804
-0.0558166	-0.070561	-0.0626459
-0.05575	-0.0706135	-0.0626561
-0.0557327	-0.0706708	-0.0626877
-0.0557019	-0.0706709	-0.0626881
-0.0557126	-0.0706854	-0.0627446
-0.0557458	-0.0707048	-0.0627413
-0.055682	-0.0707512	-0.0626708
-0.0557523	-0.0707915	-0.0626872
-0.05582	-0.0707764	-0.0626604
-0.0558227	-0.0708115	-0.0626309
-0.0558203	-0.070775	-0.062594
-0.0558462	-0.0707891	-0.0626819
-0.0558298	-0.0707723	-0.0627099
-0.0557903	-0.07078	-0.0626783
-0.0557991	-0.0707919	-0.0626889
-0.055762	-0.0708371	-0.0627125
-0.0557692	-0.070954	-0.06272
-0.0557761	-0.0710081	-0.0627475
-0.0557713	-0.0710704	-0.0627465
-0.0557683	-0.0710876	-0.0627771
-0.0557717	-0.0711098	-0.0627541
-0.0556795	-0.0711528	-0.0627272
-0.0556052	-0.0712344	-0.0627968
-0.0556014	-0.0712174	-0.0628609
-0.0555727	-0.0713369	-0.0628373
-0.0555633	-0.0713532	-0.0628579
-0.0555951	-0.0712931	-0.0628877
-0.0554808	-0.0712913	-0.0628689
-0.0554542	-0.0712592	-0.0628448
-0.0555116	-0.0712511	-0.0628439
-0.0554457	-0.0712441	-0.0628105
-0.0554656	-0.0712126	-0.0627971
-0.0555239	-0.0711351	-0.0628187
-0.0554603	-0.0710812	-0.0627877
-0.0554205	-0.0711416	-0.0627426
-0.055379	-0.071093	-0.0626697
-0.0553202	-0.0710269	-0.0626907
-0.0552844	-0.0710163	-0.0626403
-0.0552628	-0.0709502	-0.0626796
-0.0552454	-0.0709215	-0.0626974
-0.055247	-0.0709276	-0.0627082
-0.0552162	-0.0708515	-0.0627367
-0.055141	-0.0707839	-0.0628123
-0.0552421	-0.0707586	-0.0627998
-0.0552638	-0.0707808	-0.0627991
-0.0552249	-0.0707617	-0.062858
-0.0552933	-0.0707403	-0.0628466
-0.0553255	-0.0707798	-0.0628557
-0.0552994	-0.0706955	-0.0628851
-0.0553053	-0.0706992	-0.0628601
-0.0552887	-0.0707285	-0.0628095
-0.0553606	-0.0706904	-0.0628659
-0.0553112	-0.070666	-0.0628727
-0.055303	-0.0707036	-0.0628161
-0.055307	-0.0706738	-0.0628233
-0.0553267	-0.0706814	-0.0627481
-0.0553305	-0.0707359	-0.0627157
-0.0553374	-0.0707259	-0.0627824
-0.0553249	-0.070721	-0.0628265
-0.0553153	-0.0707211	-0.0627524
-0.0553072	-0.0707078	-0.0628018
-0.0553147	-0.0706738	-0.0628253
-0.0553298	-0.0706749	-0.0627889
-0.0554365	-0.0706826	-0.062773
-0.0554443	-0.0706668	-0.0626939
-0.0554241	-0.0707251	-0.0626281
-0.0554502	-0.0706295	-0.0625953
-0.0554316	-0.0706373	-0.0625509
-0.0554548	-0.0706826	-0.0624433
-0.0554345	-0.0706845	-0.0623766
-0.0553944	-0.0706511	-0.0623502
-0.0553529	-0.0706259	-0.0622935
-0.0553433	-0.0704984	-0.0622131
-0.0553734	-0.0704804	-0.0621268
-0.0553486	-0.0705006	-0.0621574
-0.0553471	-0.0703919	-0.0621051
-0.0553524	-0.0703694	-0.0620941
-0.0553454	-0.0702671	-0.0620953
-0.0553552	-0.0701687	-0.0619909
-0.0554012	-0.0702483	-0.0619882
-0.055425	-0.0702608	-0.0619689
-0.0554212	-0.0702616	-0.0619609
-0.0554792	-0.0702536	-0.0619206
-0.0555699	-0.0702342	-0.0619287
-0.0556546	-0.0702163	-0.0619441
-0.0556493	-0.0701552	-0.062003
-0.0556105	-0.0701004	-0.0620529
-0.0556677	-0.0701137	-0.0620731
-0.0556114	-0.0701701	-0.0620689
-0.0556156	-0.0701027	-0.062062
-0.0556226	-0.0701101	-0.0620641
-0.0555863	-0.0701339	-0.0620534
-0.0555965	-0.070148	-0.0620889
-0.0555884	-0.0700925	-0.0620392
-0.0555845	-0.0700848	-0.0620802
-0.0556086	-0.0701366	-0.062089
-0.055611	-0.0701285	-0.0620378
-0.0555849	-0.0701302	-0.0619741
-0.0556577	-0.0700874	-0.0619559
-0.0556357	-0.0700281	-0.0619452
-0.0556028	-0.0699555	-0.0618799
-0.0555714	-0.0699807	-0.0618636
-0.0555989	-0.0700036	-0.0618704
-0.0555894	-0.0700121	-0.0619114
-0.0555864	-0.0700723	-0.0619606
-0.0555468	-0.0701819	-0.0619489
-0.0555102	-0.0702115	-0.0619921
-0.0555583	-0.0701849	-0.0619953
-0.0555438	-0.0701438	-0.0620124
-0.0556177	-0.0702107	-0.0620358
-0.0556769	-0.0701831	-0.0620012
-0.0556739	-0.0701539	-0.0620247
-0.055687	-0.0702104	-0.0620339
-0.0556633	-0.0701728	-0.0619912
-0.0556469	-0.0701769	-0.0619979
-0.0556102	-0.0702656	-0.061946
-0.0555943	-0.0702433	-0.0618605
-0.0556267	-0.0702734	-0.0618643
-0.0555781	-0.0702895	-0.0618843
-0.0556001	-0.0703188	-0.0618327
-0.0555976	-0.0702771	-0.0618702
-0.055574	-0.0703169	-0.061894
-0.0555267	-0.0704257	-0.0618525
-0.0555952	-0.0704516	-0.0618999
-0.0556144	-0.0705129	-0.0618343
-0.0555701	-0.070519	-0.0618541
-0.0555211	-0.0705311	-0.0619061
-0.0555249	-0.0705509	-0.0618277
-0.055618	-0.0705215	-0.0618282
-0.0556533	-0.0705067	-0.0618966
-0.055683	-0.0704962	-0.0619282
-0.0556801	-0.0704318	-0.0619222
-0.0556321	-0.0704249	-0.0619336
-0.0556049	-0.070466	-0.0619743
-0.0555811	-0.0704615	-0.062011
-0.0555739	-0.0703919	-0.0619829
-0.0555954	-0.0703962	-0.0619786
-0.0556665	-0.0703862	-0.0619145
-0.0556733	-0.0704499	-0.0618957
-0.0556483	-0.0704682	-0.0619062
-0.0557007	-0.070424	-0.0619318
-0.05576	-0.070487	-0.0619532
-0.0558302	-0.0704867	-0.0619897
-0.0559106	-0.0704777	-0.0618816
-0.0559484	-0.0705137	-0.0618609
-0.055938	-0.0705445	-0.0619139
-0.0559812	-0.0706006	-0.0618824
-0.0559437	-0.0705571	-0.0619422
-0.0558963	-0.0704548	-0.0619687
-0.0559222	-0.0704115	-0.061954
-0.0559779	-0.0703992	-0.062008
-0.0559756	-0.0703583	-0.0619716
-0.055998	-0.0703609	-0.0620181
-0.0559758	-0.0703151	-0.0620785
-0.0559668	-0.0702012	-0.0620612
-0.0560079	-0.0701199	-0.0620523
-0.0560302	-0.0700688	-0.0621206
-0.0560763	-0.0701065	-0.0621458
-0.056097	-0.0700588	-0.0621286
-0.0561338	-0.0700728	-0.0621724
-0.0561223	-0.0700682	-0.0621367
-0.0561697	-0.0700329	-0.0621871
-0.0561954	-0.0700681	-0.0622316
-0.0562576	-0.0700707	-0.0621271
-0.0562302	-0.0700324	-0.0620889
-0.0562174	-0.0700575	-0.0621182
-0.0562323	-0.0700142	-0.0621699
-0.0561995	-0.0700119	-0.0622186
-0.0562525	-0.0699587	-0.0622102
-0.0562351	-0.0698549	-0.0622162
-0.0562736	-0.0698616	-0.0622228
-0.056206	-0.0698163	-0.0622959
-0.0561826	-0.0698178	-0.062308
-0.0561959	-0.069829	-0.0622976
-0.0561774	-0.0698151	-0.0622945
-0.0562467	-0.069785	-0.06232
-0.0562172	-0.0697933	-0.0623478
-0.0562583	-0.0698422	-0.0623325
-0.0562355	-0.0698658	-0.0622942
-0.0562566	-0.0698774	-0.0622555
-0.0562988	-0.0698861	-0.0622174
-0.0563885	-0.0699123	-0.0622572
-0.0563338	-0.0699563	-0.0621846
-0.056352	-0.0699458	-0.0621298
-0.0564818	-0.0699365	-0.0620999
-0.0565186	-0.069922	-0.0621389
-0.0564771	-0.0699505	-0.0620767
-0.0564584	-0.0699999	-0.0620155
-0.0564602	-0.0700296	-0.0620255
-0.0565008	-0.0700043	-0.0620352
-0.0564808	-0.0699963	-0.0619508
-0.0564545	-0.0699622	-0.0619036
-0.0564586	-0.0699836	-0.0618633
-0.05646	-0.0699912	-0.0617628
-0.0564804	-0.0700308	-0.0617409
-0.0564623	-0.0699912	-0.0616497
-0.0564222	-0.0700099	-0.0615301
-0.0564212	-0.0700695	-0.0614934
-0.0564771	-0.0701308	-0.0614944
-0.0564273	-0.0701648	-0.0614327
-0.0563615	-0.0701592	-0.0613882
-0.0564107	-0.0701579	-0.061397
-0.0564284	-0.0701441	-0.0613933
-0.0565159	-0.0701295	-0.0614046
-0.0565598	-0.070109	-0.061377
-0.0566021	-0.0701138	-0.0613475
-0.0565999	-0.0701764	-0.0613321
-0.0566107	-0.0701822	-0.061317
-0.0566186	-0.0702865	-0.0613031
-0.0565559	-0.0702906	-0.0612731
-0.0566239	-0.0703092	-0.0612284
-0.0566984	-0.0703544	-0.0611698
-0.0566562	-0.0704147	-0.0610838
-0.0566621	-0.0704231	-0.0610298
-0.0567377	-0.0704274	-0.0609912
-0.0566898	-0.070436	-0.0609707
-0.0567252	-0.0704446	-0.0608796
-0.0567586	-0.0704048	-0.0608531
-0.0567027	-0.0704815	-0.0608677
-0.0567009	-0.0704424	-0.0607771
-0.0567087	-0.0704127	-0.0607456
-0.0566283	-0.0705352	-0.0607209
-0.0566318	-0.070512	-0.0606861
-0.0565696	-0.0705119	-0.0606879
-0.0564983	-0.0704672	-0.0607527
-0.0564789	-0.0705079	-0.0607218
-0.0564912	-0.0705549	-0.0606572
-0.0565365	-0.070543	-0.0606392
-0.0564793	-0.0705603	-0.0606788
-0.0565311	-0.0705367	-0.0607125
-0.0565722	-0.07053	-0.0607533
-0.0565174	-0.0705767	-0.0607778
-0.0565859	-0.0706134	-0.0607899
-0.056618	-0.0706591	-0.0607472
-0.0566148	-0.0706524	-0.0608179
-0.0566321	-0.0706308	-0.0608146
-0.0566601	-0.0707053	-0.0608455
-0.0566551	-0.070664	-0.0609098
-0.0567289	-0.0706195	-0.0608938
-0.0567526	-0.0705627	-0.0609404
-0.0567643	-0.0705603	-0.0609952
-0.0567453	-0.0706442	-0.0610205
-0.0566963	-0.0705921	-0.0609816
-0.0566624	-0.0706405	-0.0610085
-0.056622	-0.0705699	-0.0610107
-0.0566159	-0.070621	-0.060978
-0.0566368	-0.0706565	-0.0609995
-0.0566411	-0.0707208	-0.0610114
-0.0566408	-0.0707503	-0.061032
-0.0566496	-0.0706392	-0.0610603
-0.0566827	-0.0706265	-0.0610683
-0.0566814	-0.0706014	-0.0610283
-0.0567151	-0.070594	-0.0611017
-0.0566708	-0.0706026	-0.0610435
-0.0566376	-0.0705588	-0.061077
-0.0566262	-0.0705768	-0.0610542
-0.0565981	-0.0704915	-0.0610824
-0.0565798	-0.0705476	-0.0611311
-0.056608	-0.0705409	-0.0611809
-0.0566428	-0.0705394	-0.0611961
-0.0566801	-0.0705471	-0.0611519
-0.056673	-0.0705604	-0.0611929
-0.0567006	-0.0706131	-0.0611807
-0.0567593	-0.0706837	-0.0611523
-0.0567231	-0.0706663	-0.0611003
-0.0568034	-0.070632	-0.0610804
-0.0567709	-0.0706973	-0.0610765
-0.0567906	-0.0707887	-0.061063
-0.0568623	-0.0707922	-0.0610424
-0.0568522	-0.0708115	-0.0610798
-0.0569153	-0.0708348	-0.0610513
-0.0568685	-0.0708383	-0.0610448
-0.0568227	-0.0708966	-0.0610756
-0.0568715	-0.0709684	-0.0610738
-0.056905	-0.071014	-0.0610447
-0.0568787	-0.0709833	-0.0611208
-0.0568546	-0.0710001	-0.0610935
-0.0568797	-0.0710617	-0.0610299
-0.0568695	-0.0710657	-0.0610442
-0.0568098	-0.0710481	-0.0610052
-0.0568472	-0.0711373	-0.0610181
-0.056828	-0.071187	-0.0609672
-0.0567944	-0.0712204	-0.0609538
-0.0568638	-0.0712414	-0.0609522
-0.0568604	-0.0712447	-0.0609164
-0.0568067	-0.0712996	-0.0608795
-0.0567444	-0.0712177	-0.0608657
-0.0567464	-0.0712083	-0.060864
-0.0567582	-0.0712348	-0.0607871
-0.056697	-0.071213	-0.0607831
-0.0566226	-0.0711863	-0.0608182
-0.056653	-0.0710837	-0.060746
-0.0566397	-0.0710665	-0.0607623
-0.0566046	-0.071104	-0.0607492
-0.0565908	-0.070995	-0.0606621
-0.0565643	-0.0710577	-0.0606482
-0.0565287	-0.0709955	-0.0606486
-0.0565051	-0.0709223	-0.0606394
-0.0564667	-0.070897	-0.0605938
-0.05645	-0.070938	-0.060523
-0.0564122	-0.0709262	-0.0604359
-0.056385	-0.0709232	-0.0604874
-0.0563852	-0.0709097	-0.0604811
-0.0563603	-0.0708914	-0.0604214
-0.0563665	-0.0708681	-0.0604307
-0.0563301	-0.0708973	-0.060427
-0.0563141	-0.0710029	-0.0604512
-0.0563415	-0.0710062	-0.0604776
-0.056226	-0.0709921	-0.0604244
-0.0562014	-0.0709887	-0.0603443
-0.0562441	-0.0709927	-0.0604553
-0.0561988	-0.0710179	-0.0604993
-0.0562144	-0.0710334	-0.0604929
-0.0562354	-0.0710454	-0.0604974
-0.0561898	-0.0710539	-0.0605008
-0.0561842	-0.0710537	-0.0604956
-0.0561888	-0.0710834	-0.0605331
-0.0562287	-0.0710816	-0.0605393
-0.0562344	-0.0711857	-0.0605515
-0.0561961	-0.0711656	-0.0605104
-0.0562057	-0.0712592	-0.060443
-0.0562318	-0.0713737	-0.0604534
-0.0562166	-0.0713917	-0.0603815
-0.0562061	-0.0713708	-0.0604399
-0.0561783	-0.07139	-0.0604763
-0.0562386	-0.0714409	-0.0604768
-0.0562157	-0.0714987	-0.0604722
-0.056175	-0.0714865	-0.0603864
-0.0561021	-0.071489	-0.0604626
-0.0560941	-0.0714914	-0.060467
-0.056153	-0.0715324	-0.0604293
-0.056186	-0.07156	-0.0604162
-0.0561472	-0.0716057	-0.0604058
-0.0561857	-0.0715979	-0.0603661
-0.0561613	-0.0716465	-0.0602882
-0.0561205	-0.0717533	-0.060272
-0.0561202	-0.0717503	-0.0602381
-0.0560721	-0.071715	-0.0602817
-0.0561301	-0.0717572	-0.0603049
-0.0561087	-0.0717602	-0.060299
-0.056122	-0.0717755	-0.0603407
-0.0560942	-0.071729	-0.0602967
-0.0560331	-0.0717236	-0.0602928
-0.055983	-0.0717564	-0.0602977
-0.0559261	-0.0717627	-0.060304
-0.0558434	-0.0716962	-0.0603084
-0.0558317	-0.0716654	-0.0603169
-0.055849	-0.071656	-0.0603591
-0.0559059	-0.0715745	-0.0604155
-0.0559166	-0.0715109	-0.0604038
-0.0558626	-0.0714311	-0.0604204
-0.0558433	-0.0713779	-0.0604413
-0.0558155	-0.0713692	-0.0604469
-0.0558189	-0.0713288	-0.0603933
-0.0558199	-0.0714049	-0.060411
-0.0558733	-0.0714129	-0.0604827
-0.0558154	-0.0714147	-0.0604691
-0.0557792	-0.0714514	-0.0604766
-0.055771	-0.0714561	-0.0604462
-0.0557436	-0.0713557	-0.0604326
-0.0557433	-0.0713891	-0.0604216
-0.0557662	-0.0713852	-0.0603842
-0.0558318	-0.0713087	-0.060309
-0.0557616	-0.0712681	-0.0602689
-0.0557439	-0.0712491	-0.0602839
-0.0556868	-0.0711639	-0.0602014
-0.0556668	-0.0710748	-0.0601738
-0.0555998	-0.0710494	-0.0602501
-0.0556171	-0.0709797	-0.0602556
-0.055592	-0.0709204	-0.0602388
-0.0554982	-0.0708852	-0.0603113
-0.0554744	-0.0708204	-0.0603134
-0.0554908	-0.0707719	-0.0603104
-0.0554346	-0.0708065	-0.0603526
-0.0554145	-0.0707789	-0.0603691
-0.0554124	-0.0707123	-0.0603219
-0.0554196	-0.0706454	-0.0603603
-0.0554053	-0.0705493	-0.0604027
-0.0554067	-0.0704619	-0.0605174
-0.0553907	-0.0704816	-0.0605596
-0.0554147	-0.0703597	-0.0605576
-0.0553978	-0.0702772	-0.0605305
-0.0553624	-0.0702635	-0.0604831
-0.055322	-0.0702369	-0.0605433
-0.0553629	-0.0701745	-0.0605194
-0.0553036	-0.0701061	-0.0604959
-0.0552649	-0.0701186	-0.0605229
-0.0552815	-0.0700704	-0.0605765
-0.0552851	-0.070056	-0.0605857
-0.0552596	-0.0700275	-0.0606107
-0.05523	-0.0699756	-0.0606166
-0.055289	-0.069941	-0.0606157
-0.0552699	-0.069927	-0.0606277
-0.0552655	-0.0699648	-0.0606159
-0.0552333	-0.0699637	-0.0606683
-0.0552562	-0.0699621	-0.0606596
-0.0552504	-0.0699204	-0.0606829
-0.0553249	-0.0699328	-0.0606976
-0.0552885	-0.0699259	-0.0607189
-0.0553219	-0.06993	-0.0607826
-0.0552927	-0.0699234	-0.0607676
-0.0552055	-0.0698127	-0.0608048
-0.0552452	-0.069849	-0.0608855
-0.0552127	-0.0698573	-0.0609009
-0.0552039	-0.06988	-0.0608746
-0.0551939	-0.069789	-0.0608904
-0.0552311	-0.0697663	-0.0609888
-0.0552156	-0.069695	-0.0610103
-0.0552341	-0.0697055	-0.0610354
-0.0552402	-0.0697024	-0.0610382
-0.055213	-0.0696597	-0.0610598
-0.0552012	-0.0696145	-0.0610334
-0.0552131	-0.0695712	-0.0610567
-0.0552068	-0.0695437	-0.0609971
-0.0552138	-0.0694525	-0.0609837
-0.0552304	-0.069356	-0.0610378
-0.0551985	-0.0693689	-0.0611087
-0.055168	-0.0694309	-0.0611838
-0.0551589	-0.0694019	-0.0611029
-0.0551653	-0.0693719	-0.0611943
-0.0551067	-0.0693143	-0.0612231
-0.0550681	-0.0692973	-0.0612766
-0.055048	-0.0692173	-0.0613253
-0.0550311	-0.0691406	-0.0613375
-0.0550302	-0.0691337	-0.0613728
-0.0550725	-0.0690974	-0.061312
-0.0550319	-0.0691267	-0.0613364
-0.0549873	-0.0691752	-0.061357
-0.0549608	-0.0691611	-0.0613619
-0.0549501	-0.0691996	-0.0614293
-0.0549807	-0.0692329	-0.0614684
-0.054997	-0.0692726	-0.0614883
-0.0549974	-0.0692547	-0.0615666
-0.0549549	-0.0693154	-0.0615662
-0.0549726	-0.0693837	-0.0615989
-0.0549556	-0.0694468	-0.0616212
-0.054897	-0.0694337	-0.0616674
-0.0548688	-0.0694154	-0.0616573
-0.0548848	-0.0693929	-0.061704
-0.0548554	-0.0693957	-0.0617375
-0.0547907	-0.06942	-0.0617595
-0.054788	-0.0693766	-0.0617563
-0.0547719	-0.0693597	-0.0618077
-0.0547427	-0.069377	-0.0618142
-0.0547069	-0.0693937	-0.0617694
-0.0546277	-0.0693965	-0.061812
-0.0545757	-0.0694814	-0.0618208
-0.0545543	-0.0695056	-0.0619151
-0.0545649	-0.0695315	-0.0619268
-0.0545536	-0.0695466	-0.0619325
-0.0545564	-0.0694569	-0.0619126
-0.0545078	-0.0694187	-0.0618154
-0.0544123	-0.0694201	-0.0617837
-0.0543949	-0.0694349	-0.0618344
-0.0542836	-0.0693866	-0.0616974
-0.0542291	-0.0694219	-0.0615894
-0.0542903	-0.0694201	-0.0614739
-0.0542976	-0.0694523	-0.0614618
-0.0542677	-0.0695261	-0.0614647
-0.0542429	-0.0695513	-0.0614589
-0.0542362	-0.069517	-0.0613734
-0.0542535	-0.069581	-0.0612907
-0.0542521	-0.0695924	-0.0612466
-0.0542112	-0.0696032	-0.0612755
-0.0542002	-0.0696027	-0.0612356
-0.0542559	-0.0696137	-0.0611891
-0.0542991	-0.0696318	-0.0611375
-0.0542934	-0.0696514	-0.0610943
-0.0542867	-0.0696202	-0.0610672
-0.0542747	-0.0695869	-0.0610238
-0.0542529	-0.0695556	-0.061001
-0.054251	-0.0695335	-0.0609877
-0.0543017	-0.0695954	-0.0608918
-0.0543262	-0.0696369	-0.0608621
-0.0542725	-0.0697097	-0.0608995
-0.0542328	-0.0697046	-0.0609303
-0.0542629	-0.0697143	-0.0609068
-0.0542081	-0.0697311	-0.0608819
-0.0542423	-0.0697406	-0.0608766
-0.0542476	-0.0697502	-0.0608217
-0.0542443	-0.0697791	-0.0608244
-0.0542218	-0.0697593	-0.0608308
-0.0541966	-0.069793	-0.0608124
-0.0542044	-0.0699239	-0.0608493
-0.0542441	-0.069918	-0.0608098
-0.0542289	-0.069966	-0.0607891
-0.0542121	-0.0699579	-0.0608103
-0.0542518	-0.0699955	-0.0608422
-0.0542645	-0.0700721	-0.0608734
-0.0542304	-0.0700499	-0.060881
-0.0541785	-0.0700657	-0.0608553
-0.0542252	-0.0701733	-0.0607855
-0.0542066	-0.0702376	-0.0607021
-0.0542589	-0.0702657	-0.0607278
-0.054226	-0.0703265	-0.0606549
-0.0541932	-0.070269	-0.0606664
-0.054212	-0.0703143	-0.0606488
-0.0542349	-0.0702977	-0.0607017
-0.0542565	-0.070286	-0.0607476
-0.0543125	-0.0703302	-0.0607694
-0.054368	-0.0703738	-0.0608393
-0.054337	-0.0703664	-0.0608359
-0.0543181	-0.070374	-0.0608222
-0.054271	-0.0704307	-0.0608417
-0.0543394	-0.0704223	-0.06085
-0.0543599	-0.0703527	-0.0608518
-0.0543349	-0.0703573	-0.0608502
-0.0543547	-0.0703168	-0.0608222
-0.0543678	-0.0703061	-0.060812
-0.0543353	-0.0702395	-0.060886
-0.0543952	-0.0702756	-0.0608932
-0.0544174	-0.0702384	-0.0608786
-0.0544135	-0.0701868	-0.0608726
-0.0544781	-0.0701614	-0.0608822
-0.0544747	-0.0701433	-0.060832
-0.0545116	-0.0701752	-0.0607914
-0.054523	-0.0701793	-0.0607983
-0.0544847	-0.0701388	-0.0607961
-0.0544879	-0.0700455	-0.0606599
-0.0544784	-0.0700208	-0.060518
-0.0544759	-0.070039	-0.0604449
-0.0544774	-0.0700475	-0.0602989
-0.0544978	-0.0700702	-0.0602637
-0.0545624	-0.0700747	-0.0602205
-0.05456	-0.0700426	-0.0601027
-0.0545012	-0.0700549	-0.0600551
-0.0544981	-0.0699861	-0.0600306
-0.0544678	-0.069939	-0.0599681
-0.0545169	-0.069898	-0.0599391
-0.054533	-0.0698644	-0.0598729
-0.0545071	-0.0698948	-0.0598728
-0.0544652	-0.069926	-0.0598764
-0.0544702	-0.0699679	-0.0597986
-0.0544596	-0.0699058	-0.0598133
-0.054427	-0.0698717	-0.059781
-0.0544283	-0.0698853	-0.059746
-0.054393	-0.0699417	-0.0596691
-0.0544077	-0.0698576	-0.0596729
-0.0543505	-0.0699008	-0.0596913
-0.0543743	-0.0699171	-0.0596895
-0.0543508	-0.0698667	-0.0596641
-0.0543466	-0.0699535	-0.0596696
-0.054333	-0.0699955	-0.0596073
-0.0543756	-0.0699564	-0.059581
-0.0542969	-0.0699254	-0.0595656
-0.0542767	-0.0699554	-0.0595169
-0.0542573	-0.0700141	-0.0593928
-0.0542559	-0.0701203	-0.0593601
-0.05425	-0.0701096	-0.0593049
-0.0542611	-0.0701025	-0.0593037
-0.0542852	-0.0700807	-0.059254
-0.0543638	-0.0700924	-0.059127
-0.0543404	-0.0700339	-0.0591078
-0.0543815	-0.0700221	-0.0590808
-0.0544259	-0.0699605	-0.0590512
-0.0544232	-0.069948	-0.0589544
-0.0544873	-0.0699575	-0.0588231
-0.0545455	-0.0699322	-0.0588091
-0.0545701	-0.0698513	-0.0588829
-0.0545947	-0.0698252	-0.0588642
-0.0545613	-0.0698089	-0.0588056
-0.0545859	-0.0697765	-0.0587895
-0.0546416	-0.0697796	-0.0587114
-0.0546519	-0.0697324	-0.058732
-0.0546411	-0.0697078	-0.0586931
-0.0547582	-0.0697329	-0.0586935
-0.0547658	-0.0697369	-0.0587358
-0.0547094	-0.0697615	-0.0586826
-0.0546787	-0.0697535	-0.0586806
-0.0546957	-0.0697514	-0.0587144
-0.0547604	-0.069771	-0.058674
-0.0547278	-0.0697909	-0.058691
-0.0547106	-0.0698669	-0.0586913
-0.0547375	-0.0697784	-0.05868
-0.0547183	-0.0697652	-0.0587226
-0.0547139	-0.0697819	-0.0586748
-0.0547298	-0.0697831	-0.0586791
-0.054676	-0.0697838	-0.0587044
-0.0546494	-0.0697691	-0.0587216
-0.0546343	-0.0697417	-0.0587052
-0.0545892	-0.0697675	-0.0587559
-0.0546046	-0.0696827	-0.0587825
