Vm1_50b_samp	Vm1_53b_samp	Vm1_56b_samp
-0.039371	-0.0742532	-0.0576084
-0.0409726	-0.0742838	-0.0576705
-0.0422189	-0.0742239	-0.0576223
-0.043255	-0.0742332	-0.0576311
-0.0440948	-0.0742112	-0.0576504
-0.044644	-0.0741562	-0.0576022
-0.0451093	-0.0741646	-0.0576303
-0.0453776	-0.0741191	-0.0576606
-0.0456572	-0.0742422	-0.0576589
-0.0458849	-0.0742553	-0.0576169
-0.0460153	-0.0742642	-0.057583
-0.0461261	-0.0743047	-0.0576025
-0.04619	-0.0743129	-0.0576349
-0.0462076	-0.0743766	-0.0576117
-0.0461612	-0.0744096	-0.0575393
-0.0460656	-0.0744433	-0.0574374
-0.0460157	-0.0745068	-0.0573803
-0.046013	-0.074595	-0.0573348
-0.0459869	-0.0746175	-0.0573236
-0.0459766	-0.0745994	-0.0573566
-0.0459746	-0.0745614	-0.0573773
-0.0459443	-0.0745338	-0.057388
-0.0459147	-0.0746032	-0.0574178
-0.045922	-0.0745215	-0.0573857
-0.0458749	-0.0745991	-0.057468
-0.0458929	-0.0746102	-0.0574771
-0.0458919	-0.0745802	-0.0574508
-0.0458958	-0.0745741	-0.0574582
-0.045836	-0.0745263	-0.0574955
-0.0459072	-0.0745288	-0.0575791
-0.0458542	-0.0745238	-0.0576499
-0.0459282	-0.0746185	-0.0576316
-0.045964	-0.0745983	-0.0576121
-0.0459759	-0.0747151	-0.0575833
-0.0460364	-0.0748011	-0.0575593
-0.0460606	-0.0748236	-0.0575665
-0.0460925	-0.0748529	-0.0575572
-0.046119	-0.074873	-0.057603
-0.0461782	-0.0749546	-0.0576055
-0.0462171	-0.0750619	-0.0575471
-0.0463306	-0.0751059	-0.0575301
-0.0464212	-0.0751281	-0.0575696
-0.0465068	-0.075162	-0.0576463
-0.0465959	-0.0751555	-0.0576283
-0.0466044	-0.0751752	-0.0575494
-0.0466014	-0.0752223	-0.0575131
-0.0466233	-0.0753005	-0.0575462
-0.046654	-0.0753712	-0.0576038
-0.0467551	-0.0754407	-0.0576647
-0.0467908	-0.075463	-0.0577026
-0.0468517	-0.0755088	-0.057768
-0.0468861	-0.075519	-0.0577247
-0.0469679	-0.0756215	-0.057696
-0.0469906	-0.0755774	-0.0577342
-0.0470172	-0.0756404	-0.0577675
-0.0470767	-0.0757746	-0.0577978
-0.0470676	-0.0758221	-0.0577153
-0.0471605	-0.0758412	-0.0576186
-0.0472623	-0.0759598	-0.0575653
-0.0472083	-0.0761117	-0.0575378
-0.0472156	-0.0761971	-0.057534
-0.0472587	-0.0762429	-0.0575165
-0.0472268	-0.0763281	-0.0574614
-0.047255	-0.0763603	-0.0574128
-0.0472666	-0.0764117	-0.0573559
-0.0473051	-0.0763859	-0.0573335
-0.0473874	-0.0764214	-0.057235
-0.0474311	-0.0764935	-0.0571932
-0.0474763	-0.0765462	-0.0571057
-0.0474889	-0.0766088	-0.0570659
-0.0475728	-0.0766575	-0.057055
-0.0476928	-0.0767137	-0.0570379
-0.0476955	-0.0768047	-0.056996
-0.047747	-0.0768149	-0.0569141
-0.0477968	-0.0768253	-0.0569052
-0.0478148	-0.0768094	-0.0568997
-0.0478887	-0.0768521	-0.0568446
-0.0479678	-0.0768887	-0.0568187
-0.0479675	-0.0768863	-0.0566915
-0.0480312	-0.0768421	-0.0566295
-0.0480329	-0.0768472	-0.056587
-0.0480518	-0.0767753	-0.056534
-0.0479971	-0.0767276	-0.0564701
-0.0480446	-0.0766629	-0.0563895
-0.0480479	-0.0767171	-0.0562912
-0.0480185	-0.0766796	-0.0562584
-0.0480691	-0.0766962	-0.056232
-0.0481433	-0.0767143	-0.0562225
-0.0481683	-0.0766561	-0.0562048
-0.0481702	-0.0766201	-0.0561497
-0.0482493	-0.0766049	-0.0561978
-0.0482893	-0.0765607	-0.0561949
-0.0483603	-0.0764511	-0.0562009
-0.0484433	-0.0764145	-0.0562304
-0.048462	-0.0764484	-0.056179
-0.0484013	-0.0764624	-0.0561492
-0.0485087	-0.0763857	-0.0562405
-0.048559	-0.0764355	-0.056207
-0.048649	-0.0764235	-0.0561612
-0.0486914	-0.0764316	-0.0561657
-0.0487415	-0.0764309	-0.0561817
-0.0488075	-0.076439	-0.0561995
-0.0488214	-0.076449	-0.0562226
-0.0488591	-0.0764012	-0.0562023
-0.0489502	-0.0764424	-0.0562352
-0.0490742	-0.0764582	-0.0561162
-0.0491275	-0.0765504	-0.05606
-0.0491368	-0.0766456	-0.0560556
-0.0492253	-0.0766171	-0.0559934
-0.0491587	-0.0766113	-0.0559551
-0.0491417	-0.0766184	-0.0558622
-0.0492981	-0.0766386	-0.0558198
-0.0493514	-0.0766515	-0.0558819
-0.0493662	-0.0766833	-0.0558852
-0.0495426	-0.076659	-0.0559202
-0.0495484	-0.0765752	-0.055906
-0.0495901	-0.0765205	-0.0558476
-0.0495753	-0.0764723	-0.055872
-0.0495952	-0.0764051	-0.0558841
-0.0496665	-0.0764033	-0.0558726
-0.0497479	-0.0763239	-0.0559347
-0.0498008	-0.0763812	-0.0559809
-0.0498146	-0.0762921	-0.0559707
-0.0498748	-0.0762404	-0.0560103
-0.0498988	-0.0761936	-0.0560229
-0.0499157	-0.0762098	-0.0560623
-0.0499666	-0.076153	-0.0560401
-0.0500226	-0.0761796	-0.056026
-0.0500607	-0.0761229	-0.0560812
-0.0501617	-0.0760727	-0.0560857
-0.0502304	-0.0760987	-0.0561385
-0.0501827	-0.0760403	-0.0561597
-0.0501989	-0.0760573	-0.0561186
-0.0502001	-0.0760686	-0.0561458
-0.0502078	-0.0761572	-0.0561469
-0.0502542	-0.0762415	-0.0561704
-0.0502076	-0.0762967	-0.0562479
-0.0503223	-0.0763361	-0.0562875
-0.0503225	-0.0764013	-0.056332
-0.0503568	-0.0764755	-0.0563607
-0.0503737	-0.0765878	-0.056383
-0.0503677	-0.0765773	-0.0564187
-0.0503752	-0.076638	-0.0564733
-0.0504457	-0.0766407	-0.0564306
-0.0504845	-0.0766149	-0.0564589
-0.0505311	-0.0766756	-0.0564684
-0.0505517	-0.0766815	-0.0565051
-0.050591	-0.0766237	-0.0565998
-0.0506554	-0.0766085	-0.0566734
-0.0506878	-0.0767695	-0.0567191
-0.0507148	-0.076806	-0.056817
-0.050768	-0.0768132	-0.0569044
-0.0507961	-0.0769552	-0.0569128
-0.050765	-0.0769613	-0.0568407
-0.0507808	-0.0770008	-0.0568727
-0.0507742	-0.0770149	-0.0570017
-0.0508516	-0.0769566	-0.056954
-0.0508672	-0.0768719	-0.0569576
-0.0508861	-0.0768113	-0.0569779
-0.0509662	-0.0767462	-0.0569402
-0.0508814	-0.0767571	-0.0569131
-0.0509049	-0.0767119	-0.0569765
-0.051015	-0.0766662	-0.056958
-0.0510927	-0.0765548	-0.0569916
-0.0512161	-0.07638	-0.0570758
-0.0513352	-0.0762984	-0.0570744
-0.0513921	-0.0761741	-0.0570564
-0.0514454	-0.0760186	-0.057103
-0.0515608	-0.0758913	-0.0571057
-0.0516493	-0.0757738	-0.0571125
-0.0516592	-0.0756297	-0.0572509
-0.0516713	-0.0755395	-0.0573139
-0.0517033	-0.0753902	-0.0572904
-0.0517366	-0.0752908	-0.0573191
-0.0518023	-0.0752361	-0.0574063
-0.0518722	-0.0753123	-0.0574513
-0.0519064	-0.0753311	-0.0575365
-0.0518905	-0.0753086	-0.0575577
-0.051871	-0.0752885	-0.0575228
-0.0519249	-0.0753513	-0.057549
-0.0519331	-0.0753907	-0.0575608
-0.0519331	-0.075458	-0.0576047
-0.051961	-0.075518	-0.0576858
-0.0519915	-0.0756035	-0.0577011
-0.0519969	-0.075654	-0.0577587
-0.0520542	-0.0757225	-0.0578409
-0.0520725	-0.075806	-0.0578521
-0.0520688	-0.0759833	-0.057876
-0.0520989	-0.0761157	-0.057895
-0.0521762	-0.0762986	-0.0579678
-0.0522056	-0.0763951	-0.0579961
-0.0522358	-0.0763706	-0.0580209
-0.0522889	-0.0764317	-0.0580937
-0.0522966	-0.0763838	-0.0581593
-0.0523362	-0.0764313	-0.0582067
-0.0523949	-0.0765584	-0.0582515
-0.0524346	-0.0766222	-0.0582586
-0.0525333	-0.0766879	-0.0582834
-0.0525101	-0.0766846	-0.0582944
-0.0525244	-0.0767677	-0.0583627
-0.0525388	-0.0768276	-0.0584303
-0.0525514	-0.0769165	-0.058463
-0.0526592	-0.0770004	-0.0584904
-0.0527345	-0.0770699	-0.0585574
-0.0527684	-0.077288	-0.0585769
-0.0528228	-0.0773811	-0.058591
-0.0528814	-0.0773633	-0.0586075
-0.0529261	-0.0774758	-0.0586784
-0.0530629	-0.0775312	-0.0587758
-0.0532009	-0.0777403	-0.0587758
-0.0532134	-0.077936	-0.0587618
-0.0532142	-0.0780489	-0.0589004
-0.0532221	-0.0782577	-0.0589395
-0.0531373	-0.0782964	-0.0589622
-0.0532361	-0.0782831	-0.0590526
-0.0532122	-0.0782553	-0.0590214
-0.0532109	-0.0782254	-0.059018
-0.0532006	-0.0781908	-0.05906
-0.0531923	-0.0780596	-0.0590703
-0.0532567	-0.0779705	-0.0591088
-0.0533197	-0.0778685	-0.0591531
-0.0533237	-0.0777381	-0.0592207
-0.0534096	-0.0776537	-0.0592488
-0.0534162	-0.0775805	-0.0592786
-0.0534773	-0.0775265	-0.0593322
-0.0535286	-0.0774732	-0.0593596
-0.0535827	-0.0773031	-0.0593951
-0.0536509	-0.07723	-0.059382
-0.0536463	-0.0771515	-0.0593724
-0.0536873	-0.0769599	-0.0593744
-0.0537044	-0.0769351	-0.0593761
-0.0537876	-0.0768415	-0.0593938
-0.0538335	-0.0767099	-0.0594385
-0.0538009	-0.076606	-0.0593609
-0.0538755	-0.0764675	-0.0593116
-0.0538781	-0.0763535	-0.0593229
-0.0539179	-0.0762486	-0.0592846
-0.0539742	-0.0760267	-0.0592672
-0.0540197	-0.0758914	-0.0592358
-0.0540305	-0.0757546	-0.0593268
-0.0540364	-0.0755827	-0.0592696
-0.0540802	-0.0753815	-0.0592997
-0.0540927	-0.0753354	-0.0593429
-0.0540714	-0.0752678	-0.0593966
-0.0540079	-0.0752048	-0.0593728
-0.0539932	-0.0751591	-0.0594177
-0.0539699	-0.0751112	-0.0594781
-0.0537878	-0.0750964	-0.0595023
-0.0536913	-0.0751025	-0.0595429
-0.0536451	-0.0750306	-0.0595842
-0.0535876	-0.074959	-0.0596042
-0.0534773	-0.0749513	-0.0596224
-0.0534217	-0.0749631	-0.0596809
-0.0533937	-0.0748781	-0.0597044
-0.0533025	-0.0747928	-0.0597682
-0.0532728	-0.0747562	-0.0597806
-0.053221	-0.0747991	-0.0598337
-0.0531132	-0.0748156	-0.0598556
-0.0531422	-0.0747049	-0.0598794
-0.0530439	-0.0746936	-0.0599511
-0.0529648	-0.0746735	-0.0599477
-0.0529163	-0.0746672	-0.0599703
-0.0528418	-0.0746446	-0.0600535
-0.0528408	-0.074689	-0.0600513
-0.0528185	-0.0746572	-0.059993
-0.0527279	-0.0746698	-0.0599726
-0.0527064	-0.0745982	-0.0599797
-0.0527217	-0.0745631	-0.060023
-0.052688	-0.0745276	-0.0600372
-0.052643	-0.0745774	-0.0601432
-0.0526519	-0.074632	-0.0601036
-0.0526072	-0.0746409	-0.0601042
-0.0525592	-0.0746317	-0.0600618
-0.0525802	-0.0745636	-0.060099
-0.052577	-0.0745546	-0.0601005
-0.0524801	-0.0744618	-0.0601019
-0.0523949	-0.074487	-0.0601049
-0.0523313	-0.0745066	-0.0601257
-0.0523011	-0.0744435	-0.0601399
-0.0523619	-0.0744485	-0.0601046
-0.0523189	-0.074415	-0.060141
-0.0523055	-0.0743572	-0.0600949
-0.0523546	-0.0742364	-0.0600868
-0.0523531	-0.0742338	-0.0600936
-0.0524129	-0.0741666	-0.0600597
-0.0523363	-0.0740451	-0.0600524
-0.0523548	-0.0739793	-0.0599898
-0.0524158	-0.0739394	-0.0600516
-0.0524093	-0.0739485	-0.0601039
-0.0523899	-0.0739678	-0.0600883
-0.0524706	-0.0740187	-0.060073
-0.0525269	-0.074011	-0.0600717
-0.0524367	-0.0740602	-0.059968
-0.0525373	-0.074004	-0.0599434
-0.0525373	-0.0739326	-0.0599706
-0.0524674	-0.0738976	-0.0599577
-0.0524159	-0.0737998	-0.059982
-0.0524595	-0.0738789	-0.0600288
-0.052489	-0.0739576	-0.0600455
-0.0525284	-0.073997	-0.0600848
-0.0525586	-0.073946	-0.0600715
-0.0524392	-0.0739539	-0.060037
-0.052381	-0.0738861	-0.0600325
-0.0523334	-0.0738981	-0.0600399
-0.0523032	-0.0738956	-0.0600499
-0.0523423	-0.0739583	-0.060092
-0.0523336	-0.0740116	-0.06006
-0.0523233	-0.0739656	-0.0600616
-0.0523485	-0.0739764	-0.0600322
-0.0523297	-0.0739629	-0.060042
-0.0523783	-0.0739792	-0.0600496
-0.0523909	-0.0739175	-0.0599555
-0.0523842	-0.0737842	-0.0599068
-0.0524113	-0.0737408	-0.059947
-0.0524233	-0.0735777	-0.0599191
-0.0524164	-0.0733651	-0.0599391
-0.0524822	-0.0732154	-0.0599478
-0.0524635	-0.0731048	-0.0599569
-0.0525473	-0.0729903	-0.0599011
-0.0526156	-0.0728959	-0.0598035
-0.0526531	-0.0728712	-0.059822
-0.0526809	-0.0730001	-0.0598499
-0.0527638	-0.0730533	-0.0598196
-0.0527729	-0.0731888	-0.0598613
-0.0527913	-0.0733744	-0.0598782
-0.0528621	-0.0733674	-0.0598776
-0.0528662	-0.0734415	-0.0598849
-0.0528567	-0.0734559	-0.059848
-0.0528454	-0.0734398	-0.0598806
-0.0528408	-0.0734637	-0.0598783
-0.0528225	-0.0734777	-0.0598595
-0.0528193	-0.0735799	-0.0599082
-0.0529446	-0.0736343	-0.0599486
-0.0529425	-0.073644	-0.0599528
-0.0529654	-0.0736746	-0.0600221
-0.0529422	-0.0736991	-0.060073
-0.0529941	-0.0736697	-0.0600328
-0.05294	-0.0736798	-0.0600128
-0.0529258	-0.0737686	-0.0600762
-0.0528794	-0.0737847	-0.0601114
-0.052794	-0.073742	-0.0601078
-0.0527592	-0.0737504	-0.0601655
-0.0527149	-0.0737957	-0.0601427
-0.0526624	-0.0737476	-0.0601398
-0.0525729	-0.0736865	-0.0600833
-0.0525305	-0.0735993	-0.0600223
-0.0524269	-0.0735525	-0.0599568
-0.0524279	-0.0735141	-0.0599609
-0.0524334	-0.0734846	-0.0600262
-0.0524146	-0.0734914	-0.0600735
-0.0523987	-0.0735045	-0.0600077
-0.0523288	-0.0734338	-0.0601064
-0.0523619	-0.073439	-0.0601307
-0.052379	-0.073506	-0.0601127
-0.0523641	-0.0734917	-0.060134
-0.0523632	-0.0734677	-0.0601249
-0.0523621	-0.0734453	-0.0601314
-0.0523485	-0.073456	-0.0601746
-0.0522802	-0.0734289	-0.0601513
-0.0522061	-0.073426	-0.0601312
-0.0521871	-0.0733672	-0.0601486
-0.0521822	-0.0733029	-0.0601669
-0.0522681	-0.0732427	-0.0601737
-0.0522805	-0.0732283	-0.0602259
-0.0522564	-0.0731652	-0.0602058
-0.052225	-0.0730912	-0.0602456
-0.0522252	-0.0730431	-0.0602497
-0.0523062	-0.0730415	-0.0601226
-0.0522986	-0.0730389	-0.0601408
-0.0523355	-0.0729697	-0.0602342
-0.0523919	-0.0729439	-0.0602553
-0.0524125	-0.0729149	-0.0602106
-0.0524788	-0.0729164	-0.0602147
-0.0524351	-0.0729625	-0.0601835
-0.0524575	-0.0729122	-0.0602037
-0.0524376	-0.0729326	-0.0602015
-0.0523887	-0.0728869	-0.060183
-0.052365	-0.0728378	-0.0602231
-0.0523561	-0.072914	-0.0602348
-0.0523895	-0.0730384	-0.0601756
-0.0524288	-0.073095	-0.0602198
-0.0523713	-0.073168	-0.0602049
-0.052465	-0.0731895	-0.0601463
-0.0524857	-0.073212	-0.0602036
-0.0524761	-0.0732192	-0.060236
-0.0525687	-0.0732632	-0.0601851
-0.052622	-0.0732274	-0.0602158
-0.0526863	-0.0732007	-0.0603096
-0.0527636	-0.0731259	-0.0603062
-0.0528205	-0.0731694	-0.06028
-0.0528873	-0.0731741	-0.0602644
-0.0529491	-0.0730781	-0.0602726
-0.0529977	-0.0730842	-0.0602562
-0.0530267	-0.0731377	-0.0602298
-0.0530155	-0.073135	-0.0601729
-0.0530373	-0.0730947	-0.0601804
-0.0530682	-0.0730869	-0.0601612
-0.0530419	-0.0730974	-0.0602306
-0.053013	-0.0730215	-0.0602364
-0.0530664	-0.0730186	-0.0602687
-0.0530564	-0.0730367	-0.0602783
-0.0530688	-0.073096	-0.0603508
-0.0530968	-0.0731156	-0.0603795
-0.0530484	-0.0731454	-0.0602573
-0.0530553	-0.0731364	-0.0602051
-0.0530407	-0.0731696	-0.0602188
-0.0530577	-0.0731327	-0.0601887
-0.0530823	-0.0730957	-0.0601569
-0.0530786	-0.0730635	-0.0601938
-0.0530882	-0.0730955	-0.0602384
-0.0530595	-0.0731031	-0.0602074
-0.0530431	-0.0731125	-0.060162
-0.053084	-0.073154	-0.0602418
-0.0530227	-0.0731273	-0.0601824
-0.0530332	-0.0731334	-0.0601654
-0.0531135	-0.073226	-0.0602272
-0.0530862	-0.0732663	-0.0602769
-0.0531119	-0.0733246	-0.0602506
-0.053109	-0.0733593	-0.0603227
-0.0530908	-0.0732594	-0.0603619
-0.0530593	-0.0732282	-0.0603246
-0.0531173	-0.0732393	-0.0602595
-0.0531264	-0.0732277	-0.0602636
-0.0531097	-0.0732595	-0.0602372
-0.0531351	-0.0732576	-0.0603037
-0.0530826	-0.0731804	-0.0603405
-0.0530085	-0.0731218	-0.0603427
-0.0529946	-0.0731057	-0.0602703
-0.0529776	-0.0730776	-0.0602587
-0.0528596	-0.0731417	-0.0603599
-0.0528484	-0.0732277	-0.0604049
-0.0527523	-0.0732738	-0.060381
-0.0526964	-0.0733523	-0.0603991
-0.0526276	-0.0734057	-0.0604169
-0.0525597	-0.0735135	-0.0603736
-0.0524836	-0.073671	-0.0604124
-0.0524308	-0.073711	-0.0604433
-0.0523828	-0.0737642	-0.0605138
-0.0523154	-0.0737965	-0.0605276
-0.052208	-0.0738328	-0.0605088
-0.0520604	-0.0738857	-0.060478
-0.0519519	-0.0738981	-0.0605247
-0.0519225	-0.073924	-0.0605724
-0.0518665	-0.0739181	-0.0605918
-0.0518333	-0.0738753	-0.0605563
-0.0516823	-0.0739558	-0.0605575
-0.0516144	-0.0739822	-0.0605052
-0.0516258	-0.0740784	-0.0604996
-0.0515897	-0.0741266	-0.0605245
-0.0515792	-0.0741513	-0.0604734
-0.0516038	-0.0741054	-0.0603991
-0.0516039	-0.0741323	-0.0603977
-0.0515914	-0.0741783	-0.0603269
-0.0516353	-0.0742621	-0.060299
-0.0516404	-0.0742897	-0.0602987
-0.0516142	-0.0743711	-0.0602842
-0.0514958	-0.0744269	-0.0602257
-0.0514476	-0.0743876	-0.0602228
-0.051415	-0.0742836	-0.0602016
-0.0514161	-0.0742914	-0.0602162
-0.0513756	-0.0742825	-0.060262
-0.0513226	-0.074246	-0.0602757
-0.0513179	-0.0742017	-0.0602547
-0.0512452	-0.07424	-0.060223
-0.0511733	-0.0742719	-0.0602161
-0.0511657	-0.0742125	-0.0602132
-0.0510814	-0.0741694	-0.0601263
-0.0510427	-0.0741449	-0.060194
-0.0509809	-0.0741116	-0.0602695
-0.0509259	-0.074124	-0.0602759
-0.0509433	-0.0741476	-0.0603692
-0.050834	-0.0742039	-0.0604058
-0.0507668	-0.0742032	-0.0604143
-0.0507539	-0.0741927	-0.0604309
-0.0506874	-0.0742699	-0.0603309
-0.0506671	-0.0743244	-0.0603458
-0.0505866	-0.0743791	-0.0603994
-0.0504995	-0.0744073	-0.0604021
-0.0504496	-0.0744332	-0.0603797
-0.0504229	-0.0743752	-0.0603852
-0.0502916	-0.0743729	-0.0603615
-0.0502693	-0.0743857	-0.0604219
-0.0501793	-0.0744442	-0.06043
-0.0502253	-0.0743909	-0.0603673
-0.0501272	-0.0744259	-0.0603852
-0.050024	-0.0743956	-0.0603653
-0.0499992	-0.0743624	-0.060347
-0.0499763	-0.0743651	-0.0603342
-0.050006	-0.0743221	-0.0604064
-0.0499635	-0.0742936	-0.0604739
-0.0499175	-0.0742745	-0.0606496
-0.0498752	-0.0742492	-0.0606497
-0.0498647	-0.0742632	-0.060645
-0.0498345	-0.0741845	-0.0606305
-0.0498037	-0.0741205	-0.0606364
-0.0497973	-0.0740831	-0.0606837
-0.0496727	-0.0740131	-0.0606555
-0.049736	-0.073947	-0.0605952
-0.0497023	-0.073865	-0.0605997
-0.0497178	-0.073785	-0.0606085
-0.0497074	-0.0737245	-0.06073
-0.0496641	-0.0736349	-0.0607309
-0.0496853	-0.0734828	-0.0607375
-0.0496655	-0.0734482	-0.0607716
-0.0496464	-0.0733774	-0.0608331
-0.0494781	-0.0733107	-0.0608995
-0.0494862	-0.0732868	-0.0609645
-0.0495467	-0.0732191	-0.0609696
-0.0495223	-0.0731587	-0.0610215
-0.0495157	-0.0730795	-0.0610535
-0.0495053	-0.0730286	-0.0610435
-0.0494721	-0.0729783	-0.0611092
-0.0494245	-0.0730136	-0.061191
-0.0493887	-0.0729484	-0.0612689
-0.0493785	-0.0729199	-0.0612818
-0.0493659	-0.0729162	-0.0613149
-0.049371	-0.0729263	-0.061438
-0.0492734	-0.0729511	-0.061404
-0.049235	-0.0729334	-0.0614868
-0.0492216	-0.0729151	-0.0615179
-0.0491814	-0.0728344	-0.0614667
-0.0491751	-0.0728728	-0.0614744
-0.0491647	-0.072857	-0.0615245
-0.0490941	-0.0728327	-0.0616618
-0.0490764	-0.072823	-0.0616583
-0.0490478	-0.0729197	-0.06164
-0.0490623	-0.0728889	-0.061546
-0.0490879	-0.0728156	-0.0614208
-0.0490876	-0.0728294	-0.0614156
-0.0491383	-0.0727571	-0.0613739
-0.049105	-0.0727577	-0.0613873
-0.0490902	-0.0726763	-0.06138
-0.0491335	-0.0727001	-0.0613665
-0.0490862	-0.0727425	-0.0613699
-0.0490659	-0.072653	-0.0613202
-0.0490344	-0.0726751	-0.0612963
-0.0490172	-0.0726925	-0.0613329
-0.0490425	-0.0726571	-0.0613412
-0.0490637	-0.0726478	-0.0613384
-0.0491014	-0.0726624	-0.0613092
-0.0491354	-0.0726865	-0.0613904
-0.0490756	-0.0726874	-0.0614622
-0.049077	-0.0726701	-0.0614881
-0.0490588	-0.0726893	-0.0614616
-0.0490781	-0.0726594	-0.061495
-0.0490863	-0.0727011	-0.0615276
-0.0491844	-0.0726656	-0.0615317
-0.049121	-0.0727288	-0.0615546
-0.0490341	-0.0727569	-0.0616303
-0.0490159	-0.0727325	-0.0616805
-0.0489182	-0.0727917	-0.0617473
-0.0489315	-0.0728102	-0.0617698
-0.0488911	-0.0728049	-0.0617465
-0.0488594	-0.0728551	-0.0617637
-0.0489486	-0.0728398	-0.0617966
-0.0488282	-0.0728688	-0.0617591
-0.0488296	-0.0729675	-0.0618261
-0.0488129	-0.0729616	-0.0618425
-0.0487437	-0.0729231	-0.0618917
-0.0487299	-0.0729054	-0.0619305
-0.0487482	-0.072832	-0.0619438
-0.0486646	-0.0728607	-0.0620301
-0.0485839	-0.0728483	-0.0620598
-0.0484641	-0.0728114	-0.0620548
-0.0484221	-0.0727662	-0.062043
-0.0483207	-0.0727301	-0.0620851
-0.0481768	-0.0727995	-0.0620961
-0.0480405	-0.0727942	-0.0621187
-0.0478796	-0.07276	-0.0621322
-0.0477383	-0.0727281	-0.0621928
-0.0476568	-0.0726988	-0.0621967
-0.0474352	-0.0726575	-0.0622318
-0.0460127	-0.0725854	-0.0622767
-0.0411079	-0.0725276	-0.062297
-0.0312856	-0.0725105	-0.0623018
-0.019852	-0.0724914	-0.0622963
-0.00982609	-0.0724275	-0.0622862
-0.00236064	-0.0724243	-0.0623081
0.00256842	-0.0723924	-0.062362
0.00491071	-0.0723635	-0.0623852
0.00517457	-0.0723205	-0.0623494
0.00342611	-0.0723311	-0.0623255
1.63447e-06	-0.0722349	-0.0623147
-0.0046846	-0.0722304	-0.062333
-0.0101705	-0.0722175	-0.0623952
-0.0157294	-0.0721183	-0.0624099
-0.0209364	-0.0721217	-0.0623728
-0.0255722	-0.0721084	-0.0624554
-0.0296346	-0.072074	-0.0625215
-0.0330641	-0.072018	-0.0625925
-0.0359409	-0.0720728	-0.0625969
-0.0382788	-0.0720476	-0.0626094
-0.0401206	-0.0720371	-0.0625956
-0.0416404	-0.0720689	-0.062606
-0.0428712	-0.0719818	-0.062565
-0.0438096	-0.0720033	-0.0625701
-0.0445737	-0.0719595	-0.0625073
-0.0451439	-0.0719291	-0.0624937
-0.0455164	-0.0719279	-0.062452
-0.0458328	-0.071977	-0.0624133
-0.0460841	-0.0720265	-0.0623913
-0.0462498	-0.0720161	-0.0623257
-0.0463328	-0.0720422	-0.0623228
-0.0464577	-0.0719897	-0.0622747
-0.0465026	-0.0719748	-0.0622376
-0.0464958	-0.071935	-0.0622226
-0.0465242	-0.0718892	-0.0622016
-0.0465689	-0.071899	-0.0621802
-0.0465928	-0.0718689	-0.0621305
-0.0465757	-0.0718654	-0.0621143
-0.0466053	-0.0717788	-0.0620485
-0.0465715	-0.0717706	-0.0620213
-0.0465672	-0.0717702	-0.0620248
-0.0466262	-0.0717469	-0.0620415
-0.0465846	-0.0717444	-0.0620177
-0.0465967	-0.0717569	-0.0620283
-0.0465914	-0.0717746	-0.0620199
-0.0465635	-0.0716869	-0.0619597
-0.0465765	-0.0717002	-0.0619452
-0.046507	-0.0717284	-0.0619455
-0.046452	-0.0717485	-0.0619282
-0.0463698	-0.0716614	-0.0619674
-0.046418	-0.0716348	-0.0618868
-0.0464318	-0.071648	-0.0618475
-0.0464371	-0.0715981	-0.0619111
-0.0465379	-0.0715302	-0.0618737
-0.0465755	-0.0716121	-0.0618652
-0.0466324	-0.0715953	-0.0618707
-0.046724	-0.0715877	-0.0618469
-0.046837	-0.0716071	-0.061806
-0.0468599	-0.0715989	-0.0617525
-0.0468367	-0.0715337	-0.0617412
-0.046934	-0.0714663	-0.0617188
-0.0469926	-0.0715436	-0.0616949
-0.0469	-0.0714888	-0.0617137
-0.0470491	-0.071472	-0.0617436
-0.0470271	-0.0714711	-0.0618221
-0.0470458	-0.071429	-0.0618164
-0.0470831	-0.0714687	-0.0617615
-0.047176	-0.0715331	-0.0617728
-0.0473109	-0.0715783	-0.0618109
-0.0472959	-0.0715399	-0.0618214
-0.0472699	-0.0716073	-0.0617269
-0.0472692	-0.0716463	-0.0617707
-0.0472813	-0.0716509	-0.0617545
-0.0472347	-0.0716629	-0.0617592
-0.0472047	-0.0716777	-0.0617138
-0.0471789	-0.0716731	-0.0617128
-0.0471132	-0.0717124	-0.0617992
-0.0470042	-0.0717022	-0.0617381
-0.0470119	-0.0717884	-0.0618002
-0.0470193	-0.0718247	-0.0617909
-0.0470596	-0.071787	-0.0617757
-0.0470897	-0.0718653	-0.0618235
-0.0470589	-0.0719714	-0.061775
-0.0471376	-0.071929	-0.0617981
-0.0471976	-0.0719708	-0.0618185
-0.047289	-0.0719786	-0.0617958
-0.0473164	-0.0719502	-0.0618148
-0.047426	-0.0719843	-0.0618373
-0.0474524	-0.0720581	-0.0618377
-0.0474438	-0.0721504	-0.0618549
-0.0474376	-0.072184	-0.0618874
-0.0475036	-0.0722217	-0.0619078
-0.047456	-0.0722127	-0.0619292
-0.0474191	-0.0722607	-0.0619269
-0.0474398	-0.0722296	-0.061931
-0.0474376	-0.0723219	-0.0619629
-0.0474556	-0.0723055	-0.0619995
-0.0473649	-0.0723412	-0.0619677
-0.0473955	-0.0723899	-0.062029
-0.0474729	-0.0723874	-0.062055
-0.047391	-0.0724024	-0.0620004
-0.0473949	-0.0724623	-0.0620021
-0.0474338	-0.0723809	-0.0620565
