t,initial_ramp,delta_ramp
-4.997,0.0,1.7578535665249788
-4.835,0.0,1.9880970774762687
-4.751,0.0,2.200874292252351
-4.686,0.0,2.3792379078129784
-4.615,0.0,2.546531402419056
-4.549,0.0,2.709533821510256
-4.493,0.0,2.8387377443608557
-4.437,0.0,2.9472295063745833
-4.367,0.0,2.9941959986923408
-4.284,0.0,3.029946080418398
-4.22,0.0,3.0607090748610233
-4.16,0.0,3.044842386400738
-4.092,0.0,3.0282165936580085
-4.023,0.0,3.0034643870545494
-3.942,0.0,2.9748958025498027
-3.85,0.0,2.9191891663942044
-3.749,0.0,2.885838561621405
-3.656,0.0,2.8534142726380765
-3.57,0.0,2.8258000196142063
-3.489,0.0,2.7592938084340872
-3.418,0.0,2.690874880679914
-3.356,0.0,2.60077108859101
-3.299,0.0,2.5061060673422304
-3.248,0.0,2.4165389539064677
-3.193,0.0,2.39398099378878
-3.133,0.0,2.4360258777377837
-3.069,0.0,2.5063075711016296
-2.928,0.0,2.5943113958809576
-1.502,0.0,2.7188094344556646
-1.416,0.0,2.918578836220945
-1.287,0.0,3.1802009676364307
-1.1,0.0,3.430129539065007
-1.017,0.0,3.6682081595292004
-0.93,0.0,3.9272305851584974
-0.843,0.0,4.170604628963659
-0.771,0.0,4.437264713958747
-0.692,0.0,4.652722216410517
-0.616,0.0,4.941591847008752
-0.559,0.0,5.27194496894402
-0.501,0.0,5.6316084537429845
-0.424,0.0,5.984022968290205
-0.341,0.0,6.313538921216001
-0.275,0.0,6.645209401765193
-0.201,0.0,6.953257195161719
-0.117,0.0,7.268976253677579
-0.031,0.0,7.587302013729868
0.025,0.0,7.865523949002835
0.079,0.0,8.062932873487966
0.144,0.0,8.199336207910974
0.228,0.0,8.274180830336604
0.367,0.0,8.252638463550063
0.437,0.0,8.122400706113005
0.505,0.0,7.925869159856056
0.584,0.0,7.665630356325494
0.642,0.0,7.320526596926996
0.7,0.0,6.92017040209209
0.781,0.0,6.401041601830578
0.877,0.0,5.877001359921458
0.948,0.0,5.280961967963307
1.012,0.0,4.673397208237915
1.067,0.0,4.070364223602425
1.118,0.0,3.5240457862045957
1.178,0.0,3.0220198300097607
1.242,0.0,2.5617279372343518
1.301,0.0,2.160624177835871
1.351,0.0,1.8149606276560633
1.396,0.0,1.4976693233082514
1.456,0.0,1.2049119516181577
1.519,0.0,0.9784392481202815
1.58,0.0,0.8174926969597749
1.657,0.0,0.7228551029748047
1.74,0.0,0.6596335272964922
1.829,0.0,0.6330008695652083
1.992,0.0,0.5861464727034758
2.15,0.0,0.515245067015357
2.214,0.0,0.4145212683883557
2.298,0.0,0.27219210853220943
2.416,0.0,0.15737886891140818
2.525,0.0,0.055987858777371
2.631,0.0,-0.008597397842436294
2.747,0.0,-0.036196874795692224
2.865,0.0,-0.03525911735862053
3.031,0.0,-0.026338260869565033
3.171,0.0,-0.021465884275912117
3.316,0.0,-0.016507760706119257
3.496,0.0,-0.004614331480880196
3.695,0.0,0.012831173586135947
3.884,0.0,0.08016059496566186
4.049,0.0,0.1564954756456416
-4.902,0.0,-0.09179860237659254
-4.805,0.0,0.0025587235142200404
-4.554,0.0,0.0592544544720488
-4.066,0.0,0.150445376995748
-3.97,0.0,0.23359830834586137
-3.896,0.0,0.3750807052075791
-3.811,0.0,0.41174905237985715
-3.723,0.0,0.45055769801568535
-3.633,0.0,0.49695364175546897
-3.505,0.0,0.5633427203759324
-3.398,0.0,0.5978496947139508
-3.328,0.0,0.7023596451879606
-3.257,0.0,0.8501004178260757
-3.183,0.0,0.9329616739555286
-3.124,0.0,1.0031604812454917
-3.068,0.0,1.1331630250506552
-3.005,0.0,1.2748865211278027
-2.95,0.0,1.375789737701845
-2.9,0.0,1.479388511974482
-2.846,0.0,1.6347427305099491
-2.78,0.0,1.8258734133801657
-2.708,0.0,1.9889170987348548
-2.628,0.0,2.1566849857894455
-2.517,0.0,2.2779430310656776
-2.38,0.0,2.3391015287773476
-2.147,0.0,2.373544433484768
-1.959,0.0,2.450029790627624
-1.832,0.0,2.582981518806766
-1.74,0.0,2.684157103474957
-1.665,0.0,2.6990602381921844
-1.616,0.0,2.6860881885027434
-1.566,0.0,2.7590853329944065
-1.519,0.0,2.845949974053575
-1.475,0.0,2.9261324735632175
-1.432,0.0,3.0602466415919833
-1.39,0.0,3.2082373280908376
-1.315,0.0,3.34218361445893
-1.257,0.0,3.440774199617477
-1.197,0.0,3.5643982434226404
-1.137,0.0,3.6956911659463394
-1.082,0.0,3.809377772680565
-1.024,0.0,3.8850900969695474
-0.958,0.0,4.012433630804131
-0.884,0.0,4.119859783141496
-0.814,0.0,4.283684441526587
-0.735,0.0,4.483699335282713
-0.669,0.0,4.74102602374299
-0.612,0.0,5.066322957381431
-0.552,0.0,5.358824336917223
-0.494,0.0,5.64432266643667
-0.444,0.0,5.969903287554678
-0.392,0.0,6.308472274151601
-0.332,0.0,6.630666684089484
-0.266,0.0,6.909165945285951
-0.207,0.0,7.09952888415486
-0.156,0.0,7.210888501676925
-0.112,0.0,7.208223385625926
-0.069,0.0,7.137346200271237
-0.029,0.0,6.976303382356887
0.01,0.0,6.680568495138846
0.05,0.0,6.286870505599786
0.088,0.0,5.852694680166644
0.127,0.0,5.452302287227781
0.169,0.0,5.0981939773225875
0.213,0.0,4.778633248326187
0.259,0.0,4.51746226761354
0.306,0.0,4.27867011004571
0.36,0.0,4.067295928940777
0.431,0.0,3.8511488808858605
0.562,0.0,3.6951858799051496
0.665,0.0,3.5806248942889365
0.819,0.0,3.478440230019569
0.91,0.0,3.385619843618785
0.996,0.0,3.2570313463974734
1.098,0.0,3.138966086508622
1.193,0.0,3.0151083647041124
1.278,0.0,2.801294557904507
1.366,0.0,2.595870061337004
1.485,0.0,2.381982864540668
1.576,0.0,2.191918072778657
1.647,0.0,2.040455537342242
1.713,0.0,1.9440388143935672
1.779,0.0,1.850397773367089
1.843,0.0,1.7559356797090322
1.904,0.0,1.6288422748381612
1.96,0.0,1.6528070376691513
2.014,0.0,1.6389036445668304
2.065,0.0,1.5544655672539842
2.119,0.0,1.4006216942562744
2.177,0.0,1.225070584579912
2.236,0.0,1.0238429188394764
2.295,0.0,0.8275555920987141
2.355,0.0,0.6592266524125443
2.42,0.0,0.48452794842431507
2.486,0.0,0.3202447289081355
2.555,0.0,0.13942409520431298
2.631,0.0,-0.026406384200719057
2.718,0.0,-0.13443460829355847
4.47,0.0,-0.1746747473913025
4.696,0.0,-0.15796661627002095
-3.281,0.0,0.29975172556063656
-3.193,0.0,0.26679365756455997
-3.121,0.0,0.2517077275220627
-3.047,0.0,0.20425526462569166
-2.97,0.0,0.14787585893755928
-2.888,0.0,0.12761968992807904
-2.792,0.0,0.16308423160836627
-2.683,0.0,0.2168029523667836
-2.591,0.0,0.2842265793690708
-2.487,0.0,0.4133770510918544
-2.387,0.0,0.5793893587087204
-2.3,0.0,0.7190340246126088
-2.2,0.0,0.9096781635468987
-2.109,0.0,1.1983499141189773
-2.012,0.0,1.4117866081366273
-1.923,0.0,1.5937621802190047
-1.834,0.0,1.7181126879012523
-1.733,0.0,1.850726526083663
-1.605,0.0,2.0482856888819607
-1.478,0.0,2.2633971164726736
-1.363,0.0,2.4789793181725726
-1.245,0.0,2.7287632354658027
-1.127,0.0,3.0044214933932265
-1.033,0.0,3.2663386980352627
-0.947,0.0,3.577269786953206
-0.864,0.0,4.015801708169284
-0.786,0.0,4.55513043945401
-0.71,0.0,5.107196636904151
-0.634,0.0,5.680552636642619
-0.557,0.0,6.330653927587365
-0.479,0.0,7.021680744847897
-0.41,0.0,7.753672391137526
-0.35,0.0,8.528676477440229
-0.293,0.0,9.321642208071143
-0.238,0.0,9.990653173746193
-0.191,0.0,10.610267655603
-0.152,0.0,11.165053052791615
-0.114,0.0,11.68715939473342
-0.076,0.0,12.161181160016186
-0.039,0.0,12.562694965181269
-0.003,0.0,12.853906893916145
0.032,0.0,13.071707789633697
0.067,0.0,13.165671617682078
0.101,0.0,13.161323742559489
0.137,0.0,13.124512425135494
0.17,0.0,13.082165530725556
0.204,0.0,12.99479251993772
0.238,0.0,12.855364635008007
0.272,0.0,12.68988173209856
0.305,0.0,12.517528619970415
0.337,0.0,12.350511673255806
0.371,0.0,12.198149097250576
0.405,0.0,12.064072202840642
0.439,0.0,11.93954471346503
0.471,0.0,11.809248518630119
0.504,0.0,11.660152232262025
0.537,0.0,11.491092503592528
0.571,0.0,11.31252995700868
0.605,0.0,11.129752281297664
0.639,0.0,10.928230045272823
0.672,0.0,10.68537986874455
0.707,0.0,10.395571784403264
0.743,0.0,10.048955743213337
0.781,0.0,9.646541862860285
0.817,0.0,9.21896844344218
0.855,0.0,8.7367890645602
0.9,0.0,8.450167352562818
0.952,0.0,8.05686820578283
0.999,0.0,7.570262593818143
1.045,0.0,7.028368630791016
1.098,0.0,6.475730179499752
1.155,0.0,5.930640184893679
1.208,0.0,5.3886576996043765
1.261,0.0,4.839596653020532
1.321,0.0,4.288014724122206
1.387,0.0,3.7250635605066527
1.455,0.0,3.1591938323275164
1.545,0.0,2.6305769746943097
1.651,0.0,2.1140351549819925
1.738,0.0,1.6171707007485892
1.817,0.0,1.1781750994082876
1.89,0.0,0.792961786724409
1.969,0.0,0.4720254472343841
2.055,0.0,0.200346518989863
2.125,0.0,0.0008777512553117539
2.191,0.0,-0.09866709983981625
2.253,0.0,-0.020102941127819518
2.314,0.0,-0.10650474089898543
2.376,0.0,-0.1366741954592987
2.44,0.0,-0.08990057450473943
2.505,0.0,0.03999090078130041
2.592,0.0,0.13548535092840597
2.69,0.0,0.20928338296501825
2.769,0.0,0.2884703754462201
2.859,0.0,0.3475691299411525
2.935,0.0,0.39420870496566973
3.002,0.0,0.41228342873160595
3.083,0.0,0.3930773875416751
3.174,0.0,0.36449616491990366
3.254,0.0,0.32128406619483063
-3.415,0.0,-0.14353977116704897
-3.084,0.0,-0.1886138476626371
-2.896,0.0,-0.19252855835240723
-2.738,0.0,-0.13491682249100734
-2.578,0.0,-0.03747115397188594
-2.386,0.0,0.11048585812356748
-2.22,0.0,0.33428023537102547
-1.846,0.0,0.6049148545276282
-1.785,0.0,0.8977991304347626
-1.719,0.0,1.2155556521739044
-1.649,0.0,1.505828813337672
-1.583,0.0,1.7526723242889588
-1.521,0.0,1.9916501928734576
-1.46,0.0,2.2430035109512545
-1.411,0.0,2.4989354821836827
-1.365,0.0,2.749017404380467
-1.316,0.0,2.978598411245464
-1.266,0.0,3.1857617652827344
-1.217,0.0,3.417997986269974
-1.168,0.0,3.705173435763271
-1.12,0.0,4.061499326577255
-1.074,0.0,4.453901353383394
-1.024,0.0,4.856343425956119
-0.977,0.0,5.255906126184954
-0.931,0.0,5.642696286368022
-0.883,0.0,6.015922275253274
-0.838,0.0,6.386199947695239
-0.793,0.0,6.755207303040123
-0.751,0.0,7.104734109185912
-0.705,0.0,7.420864478587674
-0.656,0.0,7.708762680614484
-0.61,0.0,7.9830084798952825
-0.562,0.0,8.24503116704794
-0.516,0.0,8.491917535142093
-0.471,0.0,8.727100209218591
-0.429,0.0,8.966243654789025
-0.388,0.0,9.233524203988111
-0.343,0.0,9.540301647597119
-0.299,0.0,9.872512468126715
-0.256,0.0,10.201365328538607
-0.214,0.0,10.499136822490868
-0.17,0.0,10.746998509316626
-0.125,0.0,10.929460784569976
-0.083,0.0,11.03503884929701
-0.043,0.0,11.069769447531726
-0.001,0.0,11.062318842758927
0.041,0.0,11.050115835240128
0.081,0.0,11.059532834259414
0.12,0.0,11.085696220987103
0.158,0.0,11.107761863353886
0.197,0.0,11.087365328538596
0.235,0.0,10.999622830990376
0.276,0.0,10.858413677672296
0.317,0.0,10.712775429878903
0.362,0.0,10.609917273618692
0.408,0.0,10.551859117358475
0.452,0.0,10.50804917947027
0.492,0.0,10.451046466165266
0.537,0.0,10.359923321346713
0.583,0.0,10.209372945406862
0.626,0.0,9.987953919581429
0.668,0.0,9.70924362209859
0.711,0.0,9.385231690094678
0.763,0.0,8.998746989212037
0.815,0.0,8.542165132396093
0.858,0.0,8.053915606407223
0.902,0.0,7.5758004380515445
0.948,0.0,7.123707531873066
0.991,0.0,6.6729711801241365
1.04,0.0,6.203849375612862
1.095,0.0,5.726529695979011
1.15,0.0,5.252241824125463
1.199,0.0,4.785241660673364
1.25,0.0,4.350806322327493
1.299,0.0,3.9939362013729465
1.356,0.0,3.7008896829028544
1.416,0.0,3.4475362667538008
1.469,0.0,3.2478243674402947
1.518,0.0,3.06373757437067
1.569,0.0,2.8620157044785444
1.625,0.0,2.653091840470708
1.678,0.0,2.453287133049983
1.73,0.0,2.25861521412223
1.785,0.0,2.0810432298136448
1.847,0.0,1.9109403857469545
1.906,0.0,1.76013355344881
1.96,0.0,1.6599101471068707
2.017,0.0,1.5985358744687659
2.077,0.0,1.5170987054592757
2.139,0.0,1.4310881464530638
2.215,0.0,1.3414759529257694
2.284,0.0,1.2168853023863875
2.345,0.0,1.0594314939522604
2.41,0.0,0.8979889637136154
2.48,0.0,0.7406502582543268
2.549,0.0,0.567670035959452
2.618,0.0,0.3940718012422266
2.741,0.0,0.23226869565216646
3.187,0.0,0.07738674076496466
3.298,0.0,-0.05735137626675879
-2.045,0.0,1.8748380353056433
-1.989,0.0,2.093007502451769
-1.93,0.0,2.2808534324942613
-1.878,0.0,2.368649346191546
-1.83,0.0,2.396473340961073
-1.77,0.0,2.4603092350441074
-1.705,0.0,2.5068348970251435
-1.632,0.0,2.4957924975481944
-1.536,0.0,2.5101550343249173
-1.457,0.0,2.516513484798928
-1.386,0.0,2.4935688950637314
-1.325,0.0,2.3920145962732704
-1.25,0.0,2.343763762667521
-1.172,0.0,2.407636564236654
-1.113,0.0,2.4996520594965403
-1.055,0.0,2.507488966982649
-0.996,0.0,2.585468666230774
-0.938,0.0,2.7081251552794754
-0.881,0.0,2.8155946551160227
-0.832,0.0,2.933657486106533
-0.789,0.0,3.1010034815298795
-0.741,0.0,3.2515800098070926
-0.693,0.0,3.325464449166361
-0.644,0.0,3.40530740438048
-0.598,0.0,3.5445824942791404
-0.553,0.0,3.805678506047691
-0.499,0.0,4.155378931023158
-0.442,0.0,4.442157747629892
-0.393,0.0,4.701361605099649
-0.344,0.0,4.932413550179739
-0.284,0.0,5.148395439686112
-0.211,0.0,5.345086155606346
-0.139,0.0,5.579546044458908
-0.08,0.0,5.735931627982936
-0.03,0.0,5.742182592350375
0.02,0.0,5.641722638116974
0.069,0.0,5.5938327721476995
0.116,0.0,5.549290895717483
0.165,0.0,5.464736171951557
0.214,0.0,5.374851601830613
0.257,0.0,5.2852824615887
0.299,0.0,5.122134602811322
0.341,0.0,4.8993794540699085
0.385,0.0,4.723381480876057
0.434,0.0,4.560494524354311
0.483,0.0,4.395108548545238
0.525,0.0,4.2246667048054505
0.572,0.0,3.9934832788492542
0.624,0.0,3.713648463550143
0.683,0.0,3.4179964530892164
0.733,0.0,3.2057276724419452
0.785,0.0,2.981718944099349
0.852,0.0,2.7072803694017438
0.924,0.0,2.3858079928080826
0.981,0.0,2.0773447041516704
1.03,0.0,1.8494854364171118
1.088,0.0,1.7164388525661778
1.147,0.0,1.6394392448512463
1.205,0.0,1.5755265609676243
1.264,0.0,1.5571427100359472
1.328,0.0,1.4795229977116549
1.401,0.0,1.3463780483818155
1.496,0.0,1.1385107388035323
1.597,0.0,0.8676642203334453
1.96,0.0,0.6312441484145239
2.125,0.0,0.472081677018636
2.434,0.0,0.350945913697295
-2.847,0.0,-0.16951449123896478
-2.643,0.0,-0.009072840699574924
-2.475,0.0,0.2682395303367079
-2.204,0.0,0.38091490300751396
-2.095,0.0,0.49053704776069973
-1.995,0.0,0.5895688383785475
-1.921,0.0,0.6654442653154541
-1.847,0.0,0.7231285669826647
-1.786,0.0,0.7574414622098627
-1.736,0.0,0.8180039672768774
-1.687,0.0,0.7825217776724317
-1.639,0.0,0.7249904729977023
-1.594,0.0,0.7609885050343149
-1.554,0.0,0.8448242291271547
-1.513,0.0,0.9764509005884149
-1.472,0.0,1.133173628604104
-1.431,0.0,1.2750407070611143
-1.395,0.0,1.348733275874451
-1.357,0.0,1.4429810885583336
-1.318,0.0,1.5174830081398953
-1.278,0.0,1.6561008832624826
-1.24,0.0,1.8624137829028853
-1.202,0.0,2.124376414481829
-1.164,0.0,2.4149479443935613
-1.125,0.0,2.7543629166066985
-1.085,0.0,3.155937820169949
-1.047,0.0,3.568754204609303
-1.008,0.0,3.9514085393592167
-0.969,0.0,4.323360660967581
-0.93,0.0,4.690095257240867
-0.894,0.0,5.018352246453024
-0.856,0.0,5.291237104249686
-0.819,0.0,5.535091151323891
-0.781,0.0,5.786519402386325
-0.748,0.0,6.028363710983904
-0.712,0.0,6.252745414154872
-0.677,0.0,6.445761504380433
-0.641,0.0,6.647742171265032
-0.607,0.0,6.896772710656988
-0.573,0.0,7.24214210588418
-0.538,0.0,7.699105417423893
-0.502,0.0,8.232037722098617
-0.465,0.0,8.812946476593542
-0.431,0.0,9.453847339620665
-0.395,0.0,10.169916130075054
-0.36,0.0,10.926442409905054
-0.324,0.0,11.654938748577813
-0.29,0.0,12.327430497515367
-0.256,0.0,12.942551187283257
-0.22,0.0,13.462438457633038
-0.185,0.0,13.832021242856964
-0.152,0.0,14.093316976756926
-0.12,0.0,14.254921736482325
-0.085,0.0,14.359387705753326
-0.05,0.0,14.470770817881471
-0.014,0.0,14.574433452729462
0.02,0.0,14.614695466459438
0.055,0.0,14.54642580317078
0.09,0.0,14.408378892415636
0.127,0.0,14.26234737884911
0.162,0.0,14.077208320333257
0.198,0.0,13.788613201013224
0.234,0.0,13.412930481170141
0.271,0.0,12.988408290911892
0.306,0.0,12.540635551454558
0.341,0.0,12.087108526282941
0.377,0.0,11.598327767865165
0.414,0.0,11.056964819189133
0.451,0.0,10.491285110133894
0.486,0.0,9.859763459267606
0.524,0.0,9.192234730925017
0.562,0.0,8.583360422327445
0.601,0.0,7.985536009120524
0.639,0.0,7.426157022523603
0.68,0.0,6.8845081830335815
0.726,0.0,6.346438928375204
0.774,0.0,5.76698630660339
0.822,0.0,5.180746391598494
0.87,0.0,4.675015283393205
0.919,0.0,4.237601641680233
0.971,0.0,3.850890007159152
1.022,0.0,3.5070093141222163
1.074,0.0,3.359726299084625
1.132,0.0,3.1304956866949585
1.193,0.0,2.883021233605716
1.253,0.0,2.668267016868223
1.31,0.0,2.4396384924157903
1.37,0.0,2.1913110010787555
1.437,0.0,1.9059311609349212
1.506,0.0,1.6600802174893543
1.582,0.0,1.4002260203661145
1.681,0.0,1.0808816264465375
-1.886,0.0,2.5224566457665576
-1.805,0.0,2.276454936711314
-1.729,0.0,1.987662936057509
-1.66,0.0,1.819899211310862
-1.602,0.0,1.8584369203661082
-1.543,0.0,2.0615798494278907
-1.485,0.0,2.378749279306932
-1.429,0.0,2.7014439112127793
-1.379,0.0,2.9744821711016285
-1.329,0.0,3.2138425123896277
-1.274,0.0,3.712570819352681
-1.212,0.0,4.244158983785495
-1.135,0.0,4.773379423471661
-1.066,0.0,5.118020150833539
-0.998,0.0,5.284436337495845
-0.921,0.0,5.4086346751878995
-0.853,0.0,5.509340613403001
-0.775,0.0,5.569360305786132
-0.653,0.0,5.632492500947949
-0.529,0.0,5.816885878522317
-0.43,0.0,6.0351778987903755
-0.342,0.0,6.191245411049282
-0.252,0.0,6.481458306766833
-0.157,0.0,7.029726629748192
-0.058,0.0,7.584245985746878
0.077,0.0,8.003326842235921
0.225,0.0,8.244726188427483
0.375,0.0,8.425873867407539
0.512,0.0,8.625931624844608
0.626,0.0,8.802972615364382
0.727,0.0,9.103293131873043
0.854,0.0,9.386979947825965
0.994,0.0,9.373535191369605
1.155,0.0,9.151899542464738
1.42,0.0,8.970858589865852
1.741,0.0,8.829562293690632
-1.841,0.0,4.092349557208185
-1.804,0.0,4.066174058679254
-1.765,0.0,4.0457052649558145
-1.717,0.0,4.095186196632834
-1.671,0.0,4.215918190748556
-1.631,0.0,4.389651449983598
-1.589,0.0,4.553873820039169
-1.54,0.0,4.682407759234984
-1.49,0.0,4.819308834749855
-1.442,0.0,4.974538782445179
-1.388,0.0,5.080663607551422
-1.32,0.0,5.25277668045106
-1.242,0.0,5.32399112634841
-1.164,0.0,5.2907532054592314
-1.072,0.0,5.215492502615166
-0.978,0.0,5.190487641549459
-0.923,0.0,5.181487125040795
-0.85,0.0,5.116756621608301
-0.713,0.0,4.983284160019549
-0.616,0.0,4.801277330990457
-0.477,0.0,4.5718834212160235
-0.375,0.0,4.321034084831588
-0.27,0.0,4.100816618339273
-0.173,0.0,3.929888305165036
-0.109,0.0,3.7865249217063908
-0.054,0.0,3.6576011525007694
-0.007,0.0,3.5325463372016546
0.033,0.0,3.440721054429507
0.072,0.0,3.3823046536449386
0.109,0.0,3.320112685681552
0.145,0.0,3.225220358123528
0.18,0.0,3.1312431466165007
0.215,0.0,2.998336258744649
0.249,0.0,2.8307383705458933
0.283,0.0,2.704352411082018
0.316,0.0,2.6157935091532845
0.349,0.0,2.472682474501439
0.384,0.0,2.272778764792386
0.42,0.0,2.062179965838483
0.454,0.0,1.839270398986573
0.487,0.0,1.6395220161817377
0.521,0.0,1.4356056203007332
0.555,0.0,1.1925103702190105
0.59,0.0,0.9589386346845251
0.624,0.0,0.7416870397188527
0.661,0.0,0.5187695702843999
0.7,0.0,0.29231471085321636
0.743,0.0,0.09648768731611523
0.795,0.0,-0.07287096420398725
0.892,0.0,-0.17454954053612065
-5.491,11.13123584177822,-1.6118178162798174
-5.437,11.074093050016202,-1.550325531219329
-5.396,10.971418025498394,-1.5903192219679454
-5.295,10.826512435436285,-1.6026548218371843
-5.22,10.604085629290488,-1.6876744360902052
-5.146,10.304716619810264,-1.7776863027132848
-5.073,9.889365884275783,-1.6729722458319571
-5.007,9.502567584177726,-1.5211478587773684
-4.939,8.997623059823354,-1.264749460608023
-4.875,8.413271441647503,-0.8240912389669859
-4.816,7.745298607387944,-0.27250055573718157
-4.759,7.182331918927666,0.13880827067668378
-4.7,6.847213546910673,0.28075269695978733
-4.648,6.602925838509243,0.36383680941483476
-4.596,6.270657352075766,0.5311270022883221
-4.546,5.903209885583458,0.6978634194180984
-4.491,5.53798932330821,0.8770622098724914
-3.916,5.079580333442237,1.1446807453416028
-3.86,4.5630463027132535,1.4777739457338797
-3.81,4.034173272311165,1.797508695652155
-3.739,3.5824706570774367,2.1311968944099107
-2.769,3.180627767244154,2.461437234390303
-2.716,2.828240320366106,2.7225817587446457
-2.653,2.535474677999318,2.8914355671787817
-2.562,2.257718417783572,3.115295652173856
-2.469,2.0190075972539816,3.362239816933595
-2.38,1.8310586596926939,3.5343658711996966
-2.31,1.6228247924158055,3.8024478914677573
-2.219,1.3579833736515141,4.1333778685844464
-2.133,1.0508110624386973,4.538696469434392
-2.062,0.8358050800915251,4.866786891140833
-1.973,0.7851255769859407,5.0109823471722095
-1.857,0.781565916966322,5.030169761359865
-1.751,0.7411749722131376,5.026952173912981
-1.446,0.6872073030402035,5.008738117031648
-1.38,0.6233622883295169,5.083733050016285
-1.324,0.4851645112781995,5.342652795030979
-1.254,0.33576987250736323,5.597919418110415
-1.111,0.2296339130434859,5.765268224910024
-0.989,0.1640796142530263,5.83776871526635
-0.912,0.18302969597908714,5.897246485779583
-0.85,0.23504192219679965,5.917090585158469
-0.775,0.27034264138607256,5.939586629617452
-0.709,0.2747155737169038,5.951207224583122
-0.627,0.27001972540046637,6.005717227852159
-0.551,0.22663986270023173,6.094879372343826
-0.477,0.16556313828049696,6.224037234390238
-0.411,0.1062567636482541,6.434260967636405
-0.353,0.016632278522401123,6.658219548872097
-0.291,-0.10383133703823688,6.925156587119879
-0.229,-0.12879050670152736,7.146922098724978
-0.169,-0.15176275253350724,7.382196927100267
-0.11,-0.15576177182084905,7.50393144818559
-0.05,-0.043563831317413815,7.449302059496468
0.013,0.13117840470741982,7.317001078783825
0.059,0.2505682052958562,7.279374697613498
0.104,0.38051465838509557,7.223043347499093
0.164,0.7115530696305896,6.888453710362782
0.24,1.1197857600523022,6.4517642693689865
0.305,1.5305346649231666,6.0259780647269565
0.366,1.8890214906832128,5.663455279503026
0.424,2.202283504413195,5.302151062438632
0.479,2.472559542334068,4.966466884602745
0.53,2.7444894213795052,4.521158221641016
0.589,3.035495044132034,4.03407495913693
0.66,3.243028355671761,3.624605688133329
0.725,3.421025021248745,3.2674245831970836
0.785,3.639580169990161,2.876053906505348
0.871,3.8412923308270237,2.5281616541353102
0.972,4.040973239620747,2.230222491010103
1.028,4.211061765282729,1.9809946714612394
1.064,4.3488400261522955,1.8177267734553482
1.104,4.53381155279498,1.558735142203318
1.153,4.7911814776070045,1.2001595292579168
1.224,5.0209591827393965,0.9415440993788735
1.301,5.197617567832559,0.8654594965675031
1.376,5.403406551160444,0.8669179470415145
1.449,5.687687133049948,0.7794151683556549
1.515,5.874572716573972,0.7123090879372285
1.588,6.030624138607315,0.6617879045439636
1.682,6.2511524485125065,0.6527531873161152
3.816,6.431819136972791,0.6594491010133936
3.879,6.574897495913611,0.5575273618829755
3.965,6.758576181758663,0.43442144491663015
4.029,6.99381939849615,0.2774029094475381
4.098,7.29348523700547,-0.049088623733247516
4.162,7.5546930500162475,-0.34889901928734446
4.223,7.905374318404611,-0.7188808434128688
4.285,8.203909166394148,-1.0337717881660566
4.343,8.458833389996634,-1.2430692383131614
4.405,8.630568074534054,-1.301555344883937
4.47,8.810993376920457,-1.2685371690094698
4.534,9.109477587446769,-1.337042628309895
4.598,9.539947054592886,-1.5196514547237499
4.692,9.978577162471275,-1.644337953579587
4.972,10.32398752533495,-1.6515085322000402
5.027,10.650009624060012,-1.635488917947015
5.068,10.916002464857662,-1.673755410264775
5.118,11.044620150375806,-1.7194321346845172
5.2,11.08983495913683,-1.7050498855834988
-3.103,8.29762489702506,-5.080160902255578
-2.98,7.844752324288876,-4.66665547564557
-2.928,7.385597927427156,-4.252288525661918
-2.875,6.881316332134588,-3.809892350441274
-2.777,6.243283184046987,-3.2747353710362574
-2.641,5.6153831840469906,-2.6564395554102234
-2.562,5.069299365805733,-2.0552767244197128
-2.489,4.467274063419353,-1.378073488067976
-2.432,4.002067917620067,-0.9761709709054998
-2.382,3.514528427590662,-0.5273347172278449
-2.336,3.1785864857796184,-0.16118264138607685
-2.292,3.020158208564837,0.09849084668192631
-2.247,2.9333896567505207,0.34485312193528017
-2.202,2.7675189146779573,0.6773432494279064
-2.152,2.6884348349133305,0.9063744360902106
-2.103,2.5138636351748573,1.221183720169968
-2.053,2.3690289179469985,1.558406701536427
-2.001,2.2323251258580825,1.9505000326904067
-1.944,2.066029114089538,2.353610264792394
-1.887,1.8896202222948446,2.77210405361226
-1.832,1.7220873030401762,3.1880230467472686
-1.776,1.5732249297155647,3.50141340307286
-1.711,1.4162804053612064,3.69231036286363
-1.649,1.2253663811702964,3.853797711670431
-1.582,1.0709126708074308,3.9738074207256773
-1.514,0.9879122785223728,4.041481726054208
-1.446,0.9088124092840602,4.134358156260163
-1.376,0.8240020137299595,4.282363844393544
-1.298,0.7598462765609426,4.514753056554376
-1.225,0.7434516050996862,4.834709055246755
-1.159,0.7262626217718022,5.159461621444848
-1.092,0.7235901144164458,5.511244099378821
-1.025,0.7259869107551253,5.876480026152265
-0.966,0.7274053481529705,6.225129061784827
-0.911,0.7027921412226021,6.547365315462493
-0.852,0.5944097286694898,6.9277708728341665
-0.795,0.47159031055898737,7.253836220987161
-0.74,0.2963996927100254,7.572894442628204
-0.687,0.0998623929388458,7.776088787185266
-0.627,-0.04336389016019382,7.950069794050236
-0.564,-0.12880426283099666,8.099588852566093
-0.503,-0.1597091337038279,8.219111735861283
-0.447,-0.15027981039555982,8.291276724419632
-0.39,-0.11092368094149663,8.27830068649876
-0.329,-0.02625061784897298,8.204851781627873
