lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	rp1327	in_delta_vm	ind_t
0.449578	0.00565988	4.21342	0.00669364	2.71573	0.00909966	15.4998	0.00683669	15.8408			
0.449575	0.00551634	4.21678	0.00665815	2.71934	0.00888113	15.5025	0.00719889	15.8433			
0.449572	0.00560279	4.22015	0.00704978	2.72294	0.00887679	15.5052	0.00696513	15.8459			
0.449569	0.00572628	4.22352	0.0068255	2.72655	0.00921257	15.5079	0.00706349	15.8484			
0.449566	0.00574069	4.22689	0.00682662	2.73015	0.00930001	15.5106	0.00708889	15.851			
0.449563	0.00584267	4.23027	0.00658309	2.73379	0.00923696	15.5133	0.00695564	15.8535			
0.44956	0.00567592	4.23366	0.00690954	2.73745	0.00910302	15.516	0.00708817	15.8561			
0.449557	0.0059159	4.23704	0.00685644	2.74112	0.00905465	15.5187	0.00694893	15.8586			
0.449555	0.00568584	4.24042	0.00660618	2.74479	0.00909438	15.5215	0.00716589	15.8612			
0.449552	0.00573829	4.2438	0.00662454	2.74845	0.00908192	15.5242	0.00721543	15.8638			
0.449549	0.00581615	4.24718	0.00667171	2.75212	0.00897571	15.5269	0.00710695	15.8664			
0.449546	0.00560868	4.25056	0.0066215	2.75579	0.00903076	15.5296	0.00712549	15.869			
0.449543	0.005763	4.25395	0.00658302	2.75945	0.00919393	15.5323	0.00702285	15.8716			
0.44954	0.00572853	4.25733	0.0065415	2.76312	0.00903691	15.535	0.00700067	15.8742			
0.449537	0.00565781	4.26074	0.00667762	2.76685	0.00924095	15.5377	0.00698601	15.8768			
0.449535	0.00569032	4.26414	0.00674523	2.77058	0.00902519	15.5403	0.00703649	15.8794			
0.449532	0.0056872	4.26755	0.00678387	2.77432	0.0091294	15.543	0.00706854	15.882			
0.449529	0.00574012	4.27095	0.00649429	2.77805	0.00926099	15.5457	0.00695359	15.8846			
0.449526	0.0057204	4.27436	0.00660695	2.78178	0.00917977	15.5484	0.0071169	15.8872			
0.449523	0.00560273	4.27776	0.00677547	2.78552	0.00900335	15.5511	0.00719514	15.8898			
0.44952	0.00579647	4.28117	0.00690232	2.78925	0.00909274	15.5538	0.0070476	15.8924			
0.449517	0.00569916	4.28457	0.00654384	2.79298	0.00928962	15.5565	0.00716724	15.895			
0.449514	0.00553908	4.28798	0.00663693	2.79675	0.00884938	15.5592	0.00720242	15.8977			
0.449511	0.00554021	4.29137	0.00689937	2.80055	0.00918657	15.5619	0.00719414	15.9003			
0.449508	0.00568114	4.29477	0.00690818	2.80434	0.00917344	15.5645	0.00727802	15.9029			
0.449505	0.00579135	4.29816	0.006892	2.80814	0.00933252	15.5673	0.00722861	15.9056			
0.449502	0.00572329	4.30156	0.00681532	2.81193	0.00897087	15.57	0.00689412	15.9082			
0.449499	0.00567727	4.30496	0.00674765	2.81573	0.00908148	15.5727	0.0071362	15.9108			
0.449496	0.00580246	4.30835	0.0065961	2.81952	0.00934238	15.5754	0.00730086	15.9135			
0.449493	0.00566485	4.31175	0.00683577	2.82332	0.00904256	15.5781	0.00723978	15.9161			
0.44949	0.00567347	4.31514	0.0068993	2.82712	0.00923633	15.5808	0.0070865	15.9187			
0.449487	0.00558718	4.31854	0.00675403	2.83093	0.00926505	15.5835	0.007253	15.9214			
0.449485	0.00576934	4.32192	0.00664545	2.83474	0.00926057	15.5862	0.00704529	15.9241			
0.449482	0.0057687	4.32527	0.00674792	2.83855	0.00911118	15.5889	0.00702896	15.9268			
0.449479	0.00565076	4.32862	0.00667172	2.84236	0.00905346	15.5916	0.0071145	15.9294			
0.449476	0.00565794	4.33198	0.00672304	2.84617	0.00923775	15.5943	0.00714799	15.9321			
0.449473	0.00566901	4.33533	0.00680666	2.84998	0.00904651	15.597	0.00714464	15.9348			
0.44947	0.00577755	4.33869	0.00667129	2.85379	0.00909569	15.5998	0.00706081	15.9375			
0.449467	0.0056544	4.34204	0.00679911	2.8576	0.00903749	15.6025	0.00713716	15.9402			
0.449464	0.00566862	4.34539	0.00658821	2.86138	0.00899685	15.6052	0.00728928	15.9429			
0.449461	0.00579516	4.34875	0.0066612	2.86515	0.00903943	15.6079	0.00711497	15.9456			
0.449458	0.0056135	4.3521	0.00686396	2.86891	0.00903626	15.6106	0.0070538	15.9483			
0.449455	0.0056323	4.35541	0.00688556	2.87268	0.00901121	15.6133	0.00718171	15.951			
0.449452	0.00564324	4.35869	0.00663656	2.87645	0.00919024	15.616	0.00706149	15.9537			
0.44945	0.0054875	4.36197	0.00678633	2.88021	0.00918363	15.6187	0.0072433	15.9565			
0.449447	0.00567607	4.36525	0.00665513	2.88398	0.00897144	15.6214	0.00707621	15.9592			
0.449444	0.00582235	4.36853	0.00672431	2.88775	0.00885647	15.6241	0.00709091	15.962			
0.449441	0.00593226	4.37181	0.00681772	2.89151	0.00899394	15.6268	0.007073	15.9648			
0.449438	0.00579034	4.37509	0.00669336	2.8952	0.00909119	15.6295	0.00717535	15.9675			
0.449435	0.00549058	4.37837	0.00677594	2.89889	0.00920127	15.6323	0.00700271	15.9703			
0.449432	0.00574079	4.38165	0.00668454	2.90258	0.00910363	15.635	0.00720834	15.9731			
0.449429	0.00577159	4.38493	0.00671457	2.90627	0.00923349	15.6377	0.007178	15.9758			
0.449427	0.00574999	4.38818	0.00690229	2.90997	0.00883411	15.6404	0.00704146	15.9786			
0.449424	0.00587669	4.39142	0.00664572	2.91366	0.00889822	15.6431	0.00711143	15.9814			
0.449421	0.00558792	4.39467	0.00683631	2.91735	0.00911556	15.6458	0.00735388	15.9841			
0.449418	0.00580524	4.39791	0.00667062	2.92104	0.00898304	15.6485	0.00715729	15.987			
0.449415	0.00580699	4.40115	0.00670058	2.92471	0.0092523	15.6512	0.00704086	15.9898			
0.449412	0.00568999	4.40439	0.00669336	2.92833	0.00904847	15.6539	0.00689281	15.9926			
0.449409	0.00575544	4.40764	0.00672286	2.93194	0.00912736	15.6566	0.00716505	15.9954			
0.449406	0.00558935	4.41088	0.00685731	2.93556	0.00892288	15.6593	0.00712111	15.9983			
0.449403	0.00562475	4.41412	0.00682045	2.93917	0.00931825	15.6621	0.00724322	16.0011			
0.4494	0.00565551	4.41737	0.00675625	2.94278	0.0091748	15.6648	0.00722072	16.0039			
0.449398	0.00571871	4.42066	0.00669338	2.9464	0.0089384	15.6675	0.00725286	16.0067			
0.449395	0.00587786	4.42395	0.00679842	2.95001	0.00910926	15.6702	0.0070703	16.0095			
0.449392	0.0056492	4.42724	0.00665546	2.95363	0.00915208	15.673	0.00704289	16.0124			
0.449389	0.00570307	4.43053	0.00663544	2.95723	0.0089338	15.6757	0.00732318	16.0152			
0.449386	0.00575692	4.43382	0.00675915	2.96075	0.00900168	15.6784	0.00693002	16.018			
0.449383	0.00567325	4.43711	0.00676214	2.96427	0.0091453	15.6812	0.0070878	16.0208			
0.44938	0.00587782	4.4404	0.00680392	2.96779	0.00916328	15.6839	0.00738159	16.0236			
0.449377	0.00556408	4.44369	0.00686509	2.97131	0.00892513	15.6866	0.00705356	16.0263			
0.449374	0.0055835	4.44698	0.0066732	2.97483	0.00917996	15.6893	0.00711283	16.0291			
0.449371	0.0057088	4.45035	0.00683902	2.97835	0.00913057	15.6921	0.00719507	16.0319			
0.449368	0.00578738	4.45374	0.00676593	2.98187	0.00926702	15.6948	0.00699529	16.0347			
0.449365	0.00578718	4.45714	0.00681026	2.98539	0.00912173	15.6975	0.00715076	16.0375			
0.449362	0.00562739	4.46053	0.00674595	2.98891	0.00896652	15.7002	0.0072907	16.0403			
0.449359	0.00572223	4.46393	0.00672472	2.99234	0.00905919	15.7029	0.00716742	16.043			
0.449357	0.00563742	4.46733	0.00666403	2.99573	0.00903738	15.7056	0.00719224	16.0458			
0.449354	0.00568582	4.47072	0.00690888	2.99912	0.00904805	15.7083	0.00706156	16.0486			
0.449351	0.00559849	4.47411	0.00681196	3.00251	0.00899496	15.711	0.00736865	16.0513			
0.449348	0.00555015	4.47751	0.00690391	3.0059	0.00893403	15.7137	0.00704227	16.0539			
0.449345	0.005673	4.48097	0.00679959	3.00929	0.00915743	15.7164	0.00702914	16.0566			
0.449342	0.00559095	4.48447	0.0067827	3.01268	0.00938452	15.7191	0.00691844	16.0593			
0.449339	0.00547081	4.48797	0.00655381	3.01608	0.00887186	15.7219	0.00714109	16.062			
0.449336	0.00579948	4.49147	0.00681547	3.01947	0.00915828	15.7246	0.00701729	16.0646			
0.449333	0.00589897	4.49497	0.00677644	3.02285	0.0090549	15.7273	0.00709557	16.0673			
0.44933	0.00578492	4.49847	0.00673161	3.02615	0.00891453	15.73	0.00704448	16.07			
0.449327	0.00576293	4.50197	0.00660016	3.02944	0.00905998	15.7327	0.00713143	16.0726			
0.449324	0.00570532	4.50547	0.00678395	3.03274	0.00899344	15.7354	0.00719035	16.0753			
0.449321	0.00554099	4.50898	0.00670033	3.03603	0.00907627	15.7381	0.00709407	16.078			
0.449318	0.00582484	4.51256	0.00680647	3.03932	0.0090621	15.7408	0.00710379	16.0807			
0.449315	0.00564012	4.51618	0.00680677	3.04262	0.00909381	15.7435	0.00706806	16.0833			
0.449313	0.00580443	4.51979	0.0068132	3.04591	0.00891079	15.7462	0.00727543	16.0858			
0.44931	0.00577598	4.52341	0.0068391	3.0492	0.00918592	15.7489	0.00712617	16.0884			
0.449307	0.00550475	4.52702	0.00665951	3.05249	0.00907233	15.7517	0.00693828	16.0909			
0.449304	0.00554255	4.53064	0.0066486	3.05577	0.00904382	15.7544	0.00706838	16.0935			
0.449301	0.00562534	4.53425	0.00670484	3.059	0.00905519	15.7571	0.00710245	16.096			
0.449298	0.00565756	4.53787	0.00652437	3.06221	0.00925984	15.7598	0.00725418	16.0986			
0.449295	0.00552567	4.54152	0.00667763	3.06543	0.00916561	15.7624	0.00693647	16.1011			
0.449292	0.00565114	4.54526	0.0066819	3.06865	0.00923616	15.7651	0.0071308	16.1037			
0.449289	0.00561488	4.54901	0.00676975	3.07187	0.00911575	15.7678	0.00707022	16.1063			
0.449287	0.00558821	4.55276	0.00670032	3.07509	0.00894668	15.7705	0.00724001	16.1088			
0.449284	0.00547499	4.55651	0.00690028	3.07831	0.00895584	15.7732	0.00710067	16.1114			
0.449281	0.00570897	4.56026	0.00666414	3.08153	0.00904127	15.7759	0.00706769	16.1139			
0.449278	0.00544046	4.564	0.00667981	3.08475	0.00891954	15.7786	0.00713343	16.1164			
0.449275	0.00570232	4.56775	0.00681	3.08796	0.00907587	15.7813	0.0070814	16.1188			
0.449272	0.00577951	4.57151	0.00678686	3.09112	0.00937758	15.784	0.00728806	16.1212			
0.449269	0.00565157	4.57539	0.00684163	3.09428	0.00894524	15.7866	0.00717914	16.1237			
0.449266	0.00568909	4.57927	0.00685777	3.09744	0.00915978	15.7893	0.00708586	16.1261			
0.449264	0.0058014	4.58315	0.00681016	3.10059	0.00929965	15.792	0.0069505	16.1285			
0.449261	0.0055182	4.58703	0.00669036	3.10375	0.00923087	15.7946	0.0071715	16.1309			
0.449258	0.00561467	4.59091	0.0068179	3.1069	0.00907972	15.7973	0.00710221	16.1333			
0.449255	0.00567392	4.59479	0.00675087	3.11006	0.00907493	15.7999	0.0071879	16.1357			
0.449252	0.00573877	4.59868	0.00673523	3.11322	0.0089385	15.8026	0.00721143	16.1381			
0.449249	0.00576208	4.60257	0.00663821	3.11638	0.00923166	15.8052	0.00728159	16.1405			
0.449246	0.00571204	4.60655	0.00662304	3.11953	0.00914701	15.8079	0.00694345	16.1429			
0.449243	0.00568684	4.61053	0.00672271	3.12269	0.00913627	15.8105	0.00705222	16.1453			
0.44924	0.00553781	4.61452	0.00656826	3.12585	0.00907679	15.8132	0.00702322	16.1477			
0.449237	0.005572	4.61851	0.00678912	3.129	0.00912127	15.8158	0.0070707	16.1501			
0.449235	0.00554862	4.62249	0.0068795	3.13216	0.00905122	15.8185	0.00714682	16.1523			
0.449232	0.00574906	4.62648	0.0067087	3.13532	0.00905677	15.8211	0.00718541	16.1546			
0.449229	0.00579451	4.63046	0.00693007	3.13847	0.00892263	15.8238	0.00715687	16.1569			
0.449226	0.00561645	4.63446	0.00689164	3.14163	0.0091782	15.8263	0.00719848	16.1592			
0.449223	0.00553852	4.6385	0.00678709	3.14479	0.0095133	15.8289	0.00716602	16.1615			
0.44922	0.00565964	4.64255	0.00681804	3.14794	0.00910125	15.8315	0.00715646	16.1638			
0.449217	0.00578869	4.64659	0.00689695	3.1511	0.00908865	15.8341	0.00700736	16.1661			
0.449214	0.0056082	4.65063	0.00656183	3.1543	0.0091233	15.8366	0.00720212	16.1684			
0.449211	0.00572952	4.65468	0.00665931	3.1575	0.00881685	15.8392	0.00713846	16.1707			
0.449208	0.00574556	4.65872	0.00662567	3.16071	0.00903205	15.8418	0.00714694	16.1729			
0.449205	0.00581257	4.66276	0.00648743	3.16391	0.00912473	15.8444	0.0070699	16.1752			
0.449203	0.00571787	4.66681	0.00672033	3.16712	0.0092097	15.8469	0.00711683	16.1775			
0.4492	0.00565277	4.67086	0.00672828	3.17032	0.00926531	15.8495	0.00710056	16.1798			
0.449197	0.00558905	4.67491	0.0066963	3.17353	0.00909508	15.8521	0.00717677	16.1821			
0.449194	0.00576728	4.67895	0.0067941	3.17673	0.00885997	15.8546	0.00698614	16.1843			
0.449191	0.00549306	4.683	0.00668278	3.17994	0.00911867	15.8572	0.00691002	16.1866			
0.449188	0.00566953	4.68705	0.00669239	3.18316	0.0091394	15.8597	0.00715314	16.1888			
0.449185	0.00578079	4.6911	0.00663763	3.18644	0.00919033	15.8622	0.00703769	16.1911			
0.449183	0.0054007	4.69514	0.00667062	3.18972	0.00908478	15.8647	0.00690649	16.1933			
0.44918	0.00556766	4.69918	0.00678121	3.193	0.00913256	15.8672	0.00710843	16.1956			
0.449177	0.0058512	4.70316	0.00673067	3.19628	0.00916143	15.8697	0.00687413	16.1978			
0.449174	0.00572324	4.70715	0.00684296	3.19956	0.0090739	15.8722	0.00721977	16.2001			
0.449171	0.00553109	4.71114	0.00680306	3.20284	0.00899991	15.8746	0.0070912	16.2023			
0.449168	0.00577265	4.71512	0.00662726	3.20612	0.00920313	15.8771	0.00724846	16.2046			
0.449165	0.00555437	4.71911	0.00679121	3.2094	0.00912953	15.8796	0.0070784	16.2069			
0.449162	0.00565677	4.72309	0.00653117	3.21268	0.00917056	15.8821	0.00710713	16.2091			
0.449159	0.00596493	4.72708	0.00690776	3.21602	0.00895787	15.8846	0.00712323	16.2114			
0.449156	0.0056816	4.73106	0.00672708	3.21939	0.00907284	15.8871	0.0071052	16.2136			
0.449153	0.00549806	4.73498	0.00670487	3.22276	0.00912401	15.8896	0.0071649	16.2159			
0.449151	0.00581036	4.7389	0.00678169	3.22612	0.00917143	15.8921	0.00699227	16.2182			
0.449148	0.00558358	4.74282	0.00669507	3.22949	0.00921373	15.8945	0.00709951	16.2205			
0.449145	0.00552147	4.74674	0.00670745	3.23285	0.0089968	15.897	0.00701193	16.2228			
0.449142	0.00564457	4.75066	0.00687212	3.23622	0.00910432	15.8994	0.00720411	16.2251			
0.449139	0.0057206	4.75458	0.00664897	3.23959	0.00911918	15.9019	0.0070495	16.2273			
0.449136	0.00563935	4.7585	0.00669287	3.24295	0.008943	15.9044	0.00712484	16.2296			
0.449133	0.00568429	4.76242	0.00667963	3.24636	0.00900847	15.9068	0.00715817	16.2319			
0.44913	0.0057054	4.76631	0.00673462	3.24981	0.0090911	15.9093	0.00726222	16.2342			
0.449127	0.00561083	4.77019	0.0066366	3.25326	0.00912701	15.9118	0.00739951	16.2365			
0.449124	0.00576759	4.77407	0.00672374	3.25672	0.00898454	15.9142	0.00709062	16.2388			
0.449122	0.00577391	4.77795	0.00668387	3.26017	0.00898125	15.9167	0.00705626	16.2411			
0.449119	0.00565116	4.78183	0.00675424	3.26362	0.00905507	15.9191	0.00699678	16.2434			
0.449116	0.00567004	4.78571	0.00670252	3.26707	0.00912625	15.9216	0.00723266	16.2458			
0.449113	0.00566264	4.7896	0.00660615	3.27052	0.00898353	15.924	0.00716095	16.2482			
0.44911	0.0054285	4.79348	0.00668912	3.27398	0.00913549	15.9264	0.00709866	16.2506			
0.449107	0.0056659	4.79733	0.0067432	3.27743	0.00906321	15.9288	0.00718852	16.253			
0.449104	0.00579117	4.80115	0.00664628	3.28087	0.00886425	15.9313	0.00719033	16.2554			
0.449101	0.00557001	4.80498	0.00674975	3.28431	0.00918103	15.9337	0.00703542	16.2578			
0.449098	0.00566933	4.8088	0.0068964	3.28776	0.00902737	15.9361	0.00716786	16.2602			
0.449095	0.00568485	4.81263	0.00660891	3.2912	0.00897482	15.9385	0.00707964	16.2626			
0.449093	0.00564809	4.81645	0.00663263	3.29464	0.0091334	15.9409	0.00707063	16.265			
0.44909	0.00562939	4.82027	0.0068669	3.29808	0.00925692	15.9434	0.00689086	16.2674			
0.449087	0.00575962	4.8241	0.00678036	3.30153	0.00909695	15.9458	0.0071338	16.2698			
0.449084	0.00568465	4.82792	0.00679717	3.30497	0.00920032	15.9482	0.00695807	16.2722			
0.449081	0.00561461	4.83166	0.0068131	3.30841	0.00896139	15.9506	0.00694892	16.2747			
0.449078	0.00582194	4.83539	0.00685533	3.31179	0.0090972	15.9531	0.0069641	16.2772			
0.449075	0.0056496	4.83911	0.0066308	3.31514	0.00887573	15.9555	0.0071121	16.2797			
0.449072	0.00564234	4.84284	0.00658314	3.31848	0.00911592	15.958	0.00722388	16.2822			
0.449069	0.00569672	4.84657	0.00677088	3.32182	0.0090803	15.9605	0.00732608	16.2847			
0.449066	0.00574226	4.8503	0.00674294	3.32517	0.00926762	15.9629	0.0071462	16.2872			
0.449063	0.00561276	4.85403	0.00670509	3.32851	0.00915323	15.9654	0.00716945	16.2898			
0.449061	0.00556462	4.85776	0.00671095	3.33186	0.0090872	15.9678	0.00710548	16.2923			
0.449058	0.00562397	4.86147	0.00685431	3.3352	0.00924934	15.9703	0.00726927	16.2948			
0.449055	0.00563874	4.86509	0.00657616	3.33855	0.00909886	15.9728	0.00700552	16.2973			
0.449052	0.00563886	4.8687	0.00662401	3.34189	0.00910263	15.9752	0.00702271	16.2998			
0.449049	0.00567215	4.87232	0.00669721	3.34516	0.00881655	15.9777	0.00719004	16.3023			
0.449046	0.00574511	4.87593	0.00668136	3.34842	0.00928196	15.9802	0.00694624	16.3049			
0.449043	0.00558387	4.87955	0.00698094	3.35167	0.00922829	15.9826	0.00713625	16.3075			
0.44904	0.00550466	4.88316	0.00685764	3.35493	0.00904221	15.9851	0.00722186	16.3102			
0.449037	0.0058061	4.88678	0.0066034	3.35819	0.00913234	15.9877	0.00718806	16.3128			
0.449034	0.00568081	4.89039	0.00672997	3.36145	0.00937809	15.9902	0.0070855	16.3154			
0.449031	0.00580793	4.894	0.00676587	3.3647	0.00899926	15.9927	0.00708612	16.3181			
0.449028	0.0056867	4.89749	0.00700968	3.36796	0.00928287	15.9952	0.00721582	16.3207			
0.449026	0.00565118	4.90097	0.00669185	3.37122	0.0090865	15.9977	0.00719063	16.3233			
0.449023	0.00569411	4.90445	0.00670662	3.37447	0.00922889	16.0002	0.00687598	16.3259			
0.44902	0.00562721	4.90793	0.00658776	3.3777	0.00908071	16.0028	0.00701592	16.3286			
0.449017	0.00574063	4.91141	0.00684794	3.38092	0.00899662	16.0053	0.0072356	16.3312			
0.449014	0.00575121	4.9149	0.00690121	3.38415	0.0090958	16.0078	0.00706642	16.3338			
0.449011	0.00577451	4.91838	0.00666011	3.38737	0.0090182	16.0103	0.00707317	16.3365			
0.449008	0.00567349	4.92186	0.00694862	3.39059	0.0089563	16.0128	0.00724229	16.3393			
0.449005	0.00581162	4.92534	0.00663986	3.39382	0.00906865	16.0154	0.0071056	16.342			
0.449002	0.00578233	4.92879	0.00685393	3.39704	0.00914421	16.018	0.00710909	16.3448			
0.448999	0.00547319	4.93224	0.00667484	3.40026	0.0090845	16.0206	0.00706359	16.3475			
0.448996	0.00557574	4.93568	0.00701305	3.40349	0.00923076	16.0232	0.00696213	16.3503			
0.448993	0.00577408	4.93912	0.00680399	3.40671	0.00911778	16.0258	0.00721828	16.353			
0.44899	0.00577503	4.94256	0.00681449	3.40993	0.0089915	16.0284	0.00699972	16.3558			
0.448988	0.00545216	4.94601	0.0067903	3.41316	0.00908971	16.031	0.00717519	16.3585			
0.448985	0.00567534	4.94945	0.00681357	3.41638	0.00903202	16.0336	0.00719468	16.3613			
0.448982	0.00544481	4.95289	0.00678811	3.4196	0.00895405	16.0362	0.00699381	16.364			
0.448979	0.00574183	4.95634	0.00683772	3.42283	0.00895527	16.0388	0.00709443	16.3668			
0.448976	0.00564236	4.95977	0.00654369	3.42605	0.00912081	16.0413	0.00706092	16.3696			
0.448973	0.00565996	4.9632	0.00668724	3.42927	0.00916174	16.0439	0.00701521	16.3724			
0.44897	0.00573844	4.96664	0.00678573	3.4325	0.00914465	16.0465	0.00719941	16.3752			
0.448967	0.00555678	4.97007	0.0067155	3.43572	0.00906975	16.0491	0.00694077	16.3781			
0.448964	0.00576155	4.9735	0.00658212	3.43896	0.00914678	16.0517	0.00694411	16.3809			
0.448961	0.00588858	4.97693	0.0068198	3.44225	0.00916871	16.0543	0.00708979	16.3837			
0.448959	0.00571695	4.98036	0.00682519	3.44553	0.00879809	16.0569	0.00720692	16.3865			
0.448956	0.0056623	4.98379	0.00690646	3.44882	0.00886755	16.0595	0.00710008	16.3894			
0.448953	0.00560801	4.98723	0.00677663	3.4521	0.00923167	16.0621	0.00692593	16.3922			
0.44895	0.00579796	4.99066	0.0069406	3.45539	0.00921547	16.0647	0.00702178	16.395			
0.448947	0.00561842	4.99408	0.00671743	3.45867	0.00897957	16.0673	0.00736426	16.3978			
0.448944	0.00581238	4.9975	0.00670452	3.46196	0.00889041	16.0699	0.00711579	16.4007			
0.448941	0.00563158	5.00093	0.00653918	3.46524	0.00909605	16.0725	0.0073351	16.4036			
0.448938	0.00570708	5.00435	0.0065808	3.46853	0.00916096	16.0751	0.00715678	16.4064			
0.448936	0.00553478	5.00777	0.00669751	3.47192	0.00916447	16.0777	0.0071173	16.4093			
0.448933	0.0055958	5.0112	0.00669311	3.47533	0.00901796	16.0802	0.00707045	16.4121			
0.44893	0.00558965	5.01462	0.00686543	3.47873	0.00915106	16.0827	0.00695379	16.415			
0.448927	0.00588031	5.01805	0.00681254	3.48214	0.00921775	16.0852	0.00697598	16.4179			
0.448924	0.00580448	5.02147	0.00701493	3.48554	0.00903256	16.0877	0.00705613	16.4207			
0.448921	0.00565922	5.02489	0.00679531	3.48894	0.0092201	16.0903	0.00699752	16.4236			
0.448918	0.00571024	5.02832	0.0066097	3.49235	0.00906754	16.0928	0.00679793	16.4264			
0.448915	0.00570042	5.03174	0.00672804	3.49575	0.00916219	16.0953	0.00705408	16.4293			
0.448912	0.00575518	5.03516	0.00674703	3.49917	0.00904947	16.0978	0.0069786	16.4322			
0.448909	0.00553677	5.03859	0.0067118	3.50272	0.00916652	16.1003	0.00718943	16.4351			
0.448906	0.00565114	5.04201	0.00672254	3.50628	0.00899007	16.1028	0.0071171	16.438			
0.448904	0.00580419	5.04543	0.00689055	3.50985	0.00906249	16.1054	0.00721751	16.4409			
0.448901	0.0056703	5.04886	0.0067352	3.51342	0.00912369	16.1079	0.00725929	16.4438			
0.448898	0.00571602	5.05228	0.00677404	3.51698	0.00907474	16.1104	0.00728712	16.4467			
0.448895	0.00589759	5.05571	0.00668075	3.52055	0.00914719	16.1129	0.00685347	16.4496			
0.448892	0.00566649	5.05913	0.0066436	3.52412	0.00910792	16.1152	0.00701243	16.4525			
0.448889	0.00575032	5.06255	0.0066967	3.52768	0.00917188	16.1176	0.00706167	16.4554			
0.448886	0.00564788	5.06598	0.00674474	3.53129	0.00883991	16.12	0.00700156	16.4583			
0.448883	0.00561958	5.0694	0.00659001	3.53498	0.00919138	16.1223	0.00711849	16.4612			
0.44888	0.0057068	5.07282	0.00694936	3.53867	0.00925094	16.1247	0.00710818	16.4642			
0.448877	0.00551854	5.07625	0.00686977	3.54236	0.00910552	16.1271	0.00718299	16.4671			
0.448874	0.00572861	5.07967	0.00688878	3.54605	0.00928168	16.1294	0.00706825	16.47			
0.448872	0.00561834	5.0831	0.00660636	3.54974	0.00902781	16.1318	0.00706412	16.473			
0.448869	0.00578335	5.08652	0.00672071	3.55343	0.00931554	16.1342	0.00721043	16.4759			
0.448866	0.00542822	5.08986	0.00678878	3.55712	0.00907863	16.1365	0.00723059	16.4788			
0.448863	0.00564378	5.09317	0.00675488	3.56082	0.00901441	16.1389	0.00700563	16.4818			
0.44886	0.00570794	5.09648	0.00671336	3.56458	0.00902606	16.1413	0.00703121	16.4847			
0.448857	0.00582953	5.09979	0.00669193	3.56836	0.00910422	16.1436	0.00709577	16.4876			
0.448854	0.00558162	5.1031	0.00672023	3.57215	0.00893332	16.146	0.00691182	16.4906			
0.448851	0.00582099	5.10641	0.00685416	3.57593	0.0089856	16.1482	0.00701049	16.4935			
0.448848	0.00590705	5.10971	0.00683227	3.57971	0.00894963	16.1504	0.00720731	16.4963			
0.448845	0.00563492	5.11302	0.00674942	3.58349	0.00897345	16.1526	0.00718592	16.4992			
0.448842	0.0057172	5.11633	0.00684343	3.58727	0.00923414	16.1548	0.00699988	16.502			
0.448839	0.00575276	5.11964	0.0065267	3.59105	0.00920013	16.1569	0.00704284	16.5048			
0.448837	0.00574121	5.12291	0.00661656	3.59485	0.00906162	16.1591	0.00695864	16.5076			
0.448834	0.00571562	5.12617	0.0065796	3.59866	0.00932502	16.1613	0.00696565	16.5105			
0.448831	0.00568654	5.12943	0.00668415	3.60248	0.00904563	16.1635	0.00719255	16.5133			
0.448828	0.00568214	5.13269	0.00643384	3.60629	0.00931754	16.1656	0.00715962	16.5161			
0.448825	0.00599997	5.13595	0.00681793	3.61011	0.00917962	16.1678	0.00706413	16.5189			
0.448822	0.00571585	5.13921	0.00668634	3.61392	0.0089503	16.17	0.00722279	16.5218			
0.448819	0.00556454	5.14248	0.00657878	3.61774	0.0089606	16.1722	0.00709434	16.5246			
0.448816	0.00584342	5.14574	0.0065283	3.62155	0.00926216	16.1743	0.00713243	16.5274			
0.448813	0.0057868	5.149	0.00685291	3.62538	0.00905853	16.1765	0.00716786	16.5301			
0.448811	0.00576777	5.15228	0.00691535	3.62925	0.00929218	16.1787	0.00715831	16.5328			
0.448808	0.00565559	5.15558	0.00658199	3.63313	0.0091483	16.1809	0.00704435	16.5355			
0.448805	0.00571429	5.15889	0.00691869	3.637	0.00910129	16.1829	0.00683979	16.5382			
0.448802	0.00569103	5.1622	0.00686144	3.64087	0.00916352	16.1849	0.00737639	16.5409			
0.448799	0.00540051	5.16551	0.00690309	3.64474	0.0091785	16.1869	0.00703167	16.5436			
0.448796	0.00568746	5.16882	0.00680261	3.64861	0.00922599	16.1889	0.00711153	16.5463			
0.448793	0.00594179	5.17213	0.00654751	3.65248	0.00922058	16.1909	0.00716054	16.549			
0.44879	0.00548538	5.17544	0.0067123	3.65637	0.00935528	16.1928	0.00709166	16.5517			
0.448787	0.00574372	5.17875	0.00668003	3.66031	0.00925287	16.1948	0.00710047	16.5544			
0.448784	0.00569157	5.18206	0.00660141	3.66425	0.00930316	16.1968	0.00741033	16.5572			
0.448781	0.0055731	5.18537	0.00659911	3.6682	0.00916409	16.1988	0.00710465	16.5599			
0.448779	0.00562846	5.18869	0.0065746	3.67214	0.00909207	16.2008	0.00716825	16.5625			
0.448776	0.00566843	5.19201	0.00654594	3.67608	0.00913563	16.2028	0.00694898	16.5651			
0.448773	0.0057467	5.19533	0.0067038	3.68003	0.0089601	16.2047	0.00719651	16.5676			
0.44877	0.00569633	5.19865	0.00658445	3.68397	0.00909033	16.2067	0.00732884	16.5702			
