lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	cur2_11_samp	sub	ind_delta_vm	ind_t
0.235765	0.00148988											
0.235762	0.00165784											
0.23576	0.00143202											
0.235757	0.00162199											
0.235754	0.00153945											
0.235752	0.00159452											
0.235749	0.00158077											
0.235746	0.00171976											
0.235743	0.00170071											
0.235741	0.00170787											
0.235738	0.00166875											
0.235735	0.00163382											
0.235732	0.00162418											
0.23573	0.00158902											
0.235727	0.00153079											
0.235724	0.00168141											
0.235722	0.00159164											
0.235719	0.00168654											
0.235716	0.00161477											
0.235713	0.00152127											
0.23571	0.00141208											
0.235708	0.00140993											
0.235705	0.00145215											
0.235702	0.0015106											
0.2357	0.00172494											
0.235697	0.00154211											
0.235694	0.00148033											
0.235692	0.00174721											
0.235689	0.0016214											
0.235686	0.00140967											
0.235684	0.00155838											
0.235681	0.00163818											
0.235678	0.0014035											
0.235675	0.00147795											
0.235673	0.00164892											
0.23567	0.0018151											
0.235667	0.00151106											
0.235665	0.00164536											
0.235662	0.00150082											
0.235659	0.0014869											
0.235656	0.00136041											
0.235654	0.00160854											
0.235651	0.00140383											
0.235648	0.0013942											
0.235645	0.00130659											
0.235643	0.00156482											
0.23564	0.00139669											
0.235637	0.00163153											
0.235634	0.00157613											
0.235632	0.00168405											
0.235629	0.00159084											
0.235626	0.00150391											
0.235623	0.00141724											
0.235621	0.00171425											
0.235618	0.00155338											
0.235615	0.00155893											
0.235613	0.00144337											
0.23561	0.00168781											
0.235607	0.00147158											
0.235604	0.00146643											
0.235602	0.00158283											
0.235599	0.00168241											
0.235596	0.00162915											
0.235593	0.00166825											
0.235591	0.00172584											
0.235588	0.00163794											
0.235585	0.00139678											
0.235583	0.00178799											
0.23558	0.00141131											
0.235577	0.00158138											
0.235574	0.00159454											
0.235572	0.00172176											
0.235569	0.0015656											
0.235566	0.00146545											
0.235564	0.001528											
0.235561	0.00151832											
0.235558	0.00143133											
0.235555	0.00157842											
0.235553	0.00155633											
0.23555	0.00144768											
0.235547	0.00161674											
0.235544	0.00160067											
0.235542	0.00170942											
0.235539	0.00154175											
0.235536	0.0015178											
0.235533	0.00170422											
0.235531	0.00176491											
0.235528	0.00164229											
0.235525	0.00175641											
0.235523	0.00126047											
0.23552	0.00146754											
0.235517	0.00144175											
0.235515	0.00147979											
0.235512	0.00147868											
0.235509	0.00152172											
0.235506	0.00133785											
0.235504	0.00160119											
0.235501	0.0013564											
0.235498	0.00147225											
0.235495	0.00157488											
0.235493	0.001599											
0.23549	0.00155647											
0.235487	0.00155703											
0.235485	0.00165705											
0.235482	0.00168167											
0.235479	0.00150262											
0.235476	0.00155262											
0.235474	0.00155487											
0.235471	0.00153627											
0.235468	0.00169536											
0.235466	0.00145161											
0.235463	0.00160583											
0.23546	0.00155217											
0.235457	0.00132338											
0.235455	0.00132184											
0.235452	0.00156927											
0.235449	0.0014644											
0.235447	0.00166556											
0.235444	0.00152556											
0.235441	0.00174771											
0.235438	0.00163355											
0.235436	0.00153208											
0.235433	0.00160139											
0.23543	0.00161152											
0.235428	0.00142322											
0.235425	0.00164631											
0.235422	0.00150608											
0.23542	0.00151159											
0.235417	0.00163656											
0.235414	0.00161516											
0.235411	0.00153012											
0.235409	0.00160574											
0.235406	0.00165335											
0.235403	0.00146862											
0.2354	0.00181255											
0.235398	0.00170946											
0.235395	0.00153612											
0.235392	0.00176106											
0.235389	0.00162582											
0.235386	0.00152044											
0.235384	0.00159005											
0.235381	0.0016217											
0.235378	0.00159682											
0.235376	0.00171418											
0.235373	0.00150105											
0.23537	0.00154146											
0.235367	0.00174431											
0.235365	0.00157473											
0.235362	0.00181969											
0.235359	0.00179371											
0.235356	0.00167604											
0.235354	0.00141021											
0.235351	0.00175281											
0.235348	0.00181697											
0.235346	0.00162682											
0.235343	0.00175323											
0.23534	0.00173061											
0.235338	0.00155065											
0.235335	0.00139283											
0.235332	0.00170469											
0.235329	0.00154813											
0.235327	0.00172158											
0.235324	0.00158371											
0.235321	0.00160641											
0.235319	0.00158314											
0.235316	0.00150004											
0.235313	0.00144267											
0.23531	0.00142108											
0.235308	0.00141531											
0.235305	0.00165932											
0.235302	0.00152237											
0.2353	0.00132378											
0.235297	0.00148447											
0.235294	0.00139325											
0.235291	0.00151478											
0.235289	0.00163585											
0.235286	0.00135606											
0.235283	0.0015312											
0.235281	0.00162215											
0.235278	0.00152679											
0.235275	0.00145205											
0.235272	0.00137349											
0.23527	0.0015495											
0.235267	0.00150301											
0.235264	0.00135327											
0.235261	0.00138609											
0.235259	0.001746											
0.235256	0.00133135											
0.235253	0.00155441											
0.23525	0.0016738											
0.235248	0.00162773											
0.235245	0.00143474											
0.235242	0.0015893											
0.235239	0.00148282											
0.235237	0.00161262											
0.235234	0.00163861											
0.235231	0.00149966											
0.235228	0.00142856											
0.235226	0.0016202											
0.235223	0.00152808											
0.23522	0.00137851											
0.235218	0.00147123											
0.235215	0.00151											
0.235212	0.00157757											
0.235209	0.00155188											
0.235206	0.00150315											
0.235204	0.00152818											
0.235201	0.00161706											
0.235198	0.00138368											
0.235195	0.00144673											
0.235193	0.00168439											
0.23519	0.00139699											
0.235187	0.00164794											
0.235184	0.00155614											
0.235182	0.00173817											
0.235179	0.00165914											
0.235176	0.001578											
0.235173	0.00138835											
0.235171	0.00146805											
0.235168	0.00143695											
0.235165	0.00161094											
0.235163	0.00150961											
0.23516	0.00142823											
0.235157	0.00152202											
0.235154	0.0014234											
0.235152	0.00173159											
0.235149	0.00160112											
0.235146	0.00155538											
0.235143	0.00159269											
0.235141	0.00152408											
0.235138	0.00162087											
0.235135	0.00168231											
0.235133	0.00138453											
0.23513	0.00162096											
0.235127	0.00134757											
0.235125	0.00153131											
0.235122	0.00160671											
0.235119	0.00165233											
0.235116	0.00149306											
0.235114	0.00143995											
0.235111	0.0017249											
0.235108	0.00166466											
0.235105	0.00157381											
0.235103	0.00166649											
0.2351	0.00173067											
0.235097	0.00148978											
0.235094	0.00161467											
0.235092	0.00136084											
0.235089	0.00153355											
0.235086	0.001479											
0.235083	0.00148658											
0.23508	0.0016414											
0.235078	0.001586											
0.235075	0.00156182											
0.235072	0.00157024											
0.235069	0.00172466											
0.235066	0.00164848											
0.235064	0.0016362											
0.235061	0.00157664											
0.235058	0.00168175											
0.235056	0.00146341											
0.235053	0.00155787											
0.23505	0.00140074											
0.235047	0.00159984											
0.235045	0.00146346											
0.235042	0.00161113											
0.235039	0.00161328											
0.235036	0.00158272											
0.235033	0.00165728											
0.235031	0.00165755											
0.235028	0.00172329											
0.235025	0.00173003											
0.235022	0.00146272											
0.23502	0.00167393											
0.235017	0.00170411											
0.235014	0.00169735											
0.235011	0.0017064											
0.235009	0.0016164											
0.235006	0.0015856											
0.235003	0.00152013											
0.235001	0.0013955											
0.234998	0.001687											
0.234995	0.00145361											
0.234992	0.00169032											
0.23499	0.00142635											
0.234987	0.00135232											
0.234984	0.00129943											
0.234982	0.00149105											
0.234979	0.00146461											
0.234976	0.00166037											
0.234974	0.00142044											
0.234971	0.00169617											
0.234968	0.00141798											
0.234965	0.00144747											
0.234963	0.0015311											
0.23496	0.00139165											
0.234957	0.00146595											
0.234954	0.00158723											
0.234952	0.00151765											
0.234949	0.0016627											
0.234946	0.0015297											
0.234944	0.00143148											
0.234941	0.00179965											
0.234938	0.00156522											
0.234935	0.00171306											
0.234933	0.00164677											
0.23493	0.00164963											
0.234927	0.0015941											
0.234924	0.00152586											
0.234922	0.00177626											
0.234919	0.0015463											
0.234916	0.00154101											
0.234914	0.00150937											
0.234911	0.00152465											
0.234908	0.00134816											
0.234905	0.0015284											
0.234902	0.00159119											
0.2349	0.00162791											
0.234897	0.00151611											
0.234894	0.00180797											
0.234891	0.00164377											
0.234889	0.00170532											
0.234886	0.00151494											
0.234883	0.00169547											
0.23488	0.00175747											
0.234878	0.00150116											
0.234875	0.00159324											
0.234872	0.00169562											
0.234869	0.00167828											
0.234867	0.00173099											
0.234864	0.00174568											
0.234861	0.00156454											
0.234859	0.00174529											
0.234856	0.00167347											
0.234853	0.00162082											
0.234851	0.00163866											
0.234848	0.00147421											
0.234845	0.00164524											
0.234842	0.00162157											
0.23484	0.00150985											
0.234837	0.00159796											
0.234834	0.00165397											
0.234832	0.00164349											
0.234829	0.00160609											
0.234826	0.00162345											
0.234823	0.00168993											
0.23482	0.00166227											
0.234818	0.00169111											
0.234815	0.00175391											
0.234812	0.00154247											
0.23481	0.00177754											
0.234807	0.00174437											
0.234804	0.00164073											
0.234801	0.00176255											
0.234799	0.00165071											
0.234796	0.00162948											
0.234793	0.00157098											
0.23479	0.00159298											
0.234788	0.00158506											
0.234785	0.001603											
0.234782	0.00146941											
0.234779	0.0014237											
0.234777	0.00170382											
0.234774	0.00168931											
0.234771	0.00158055											
0.234768	0.00138762											
0.234766	0.00181387											
0.234763	0.00153594											
0.23476	0.00162842											
0.234758	0.00162585											
0.234755	0.00160365											
0.234752	0.001571											
0.23475	0.0016468											
0.234747	0.00143192											
0.234744	0.00154432											
0.234741	0.00167311											
0.234739	0.00157708											
0.234736	0.00167104											
0.234733	0.00169454											
0.23473	0.00192851											
0.234728	0.0014914											
0.234725	0.00157722											
0.234722	0.00165223											
0.23472	0.00192596											
0.234717	0.00149388											
0.234714	0.00171082											
0.234711	0.00140748											
0.234709	0.00162223											
0.234706	0.00159431											
0.234703	0.0016857											
0.234701	0.00174567											
0.234698	0.00164359											
0.234695	0.00168072											
0.234692	0.00163168											
0.23469	0.00166791											
0.234687	0.00149848											
0.234684	0.0015143											
0.234681	0.00145789											
0.234679	0.00124522											
0.234676	0.00144206											
0.234673	0.0018068											
0.234671	0.00167508											
0.234668	0.00134488											
0.234665	0.00168474											
0.234662	0.0016202											
0.23466	0.00161439											
0.234657	0.00148994											
0.234654	0.00174984											
0.234651	0.00163587											
0.234648	0.00161885											
0.234646	0.00175617											
0.234643	0.00158787											
0.23464	0.00166893											
0.234637	0.00160467											
0.234635	0.00169218											
0.234632	0.00157463											
0.234629	0.00183506											
0.234626	0.00148854											
0.234624	0.00161401											
0.234621	0.00158981											
0.234618	0.00172187											
0.234615	0.00165714											
0.234613	0.00154201											
0.23461	0.00173197											
0.234607	0.00159296											
0.234605	0.00150328											
0.234602	0.00173326											
0.234599	0.00159378											
0.234596	0.00165689											
0.234594	0.0012511											
0.234591	0.00170661											
0.234588	0.00164362											
0.234586	0.00146218											
0.234583	0.0014591											
0.23458	0.00155599											
0.234578	0.00151058											
0.234575	0.00146697											
0.234572	0.00162759											
0.234569	0.00164636											
0.234567	0.00175094											
0.234564	0.00153726											
0.234561	0.0014829											
0.234558	0.00154425											
0.234556	0.00152761											
0.234553	0.00152283											
0.23455	0.00152959											
0.234548	0.00164361											
0.234545	0.00157238											
0.234542	0.00154176											
0.23454	0.00145959											
0.234537	0.00134466											
0.234534	0.0016354											
0.234531	0.00178628											
0.234529	0.00152851											
0.234526	0.00159065											
0.234523	0.00166452											
0.234521	0.0016913											
0.234518	0.00153332											
0.234515	0.00151509											
0.234512	0.00166662											
0.23451	0.00148906											
0.234507	0.00163196											
0.234504	0.00164072											
0.234502	0.00157774											
0.234499	0.00162088											
0.234497	0.00162716											
0.234494	0.00172577											
0.234491	0.00154349											
0.234489	0.00175246											
0.234486	0.0016932											
0.234483	0.00164648											
0.234481	0.00160503											
0.234478	0.00174356											
0.234475	0.00149745											
0.234472	0.00185404											
0.23447	0.00139988											
0.234467	0.00157571											
0.234464	0.00181153											
0.234462	0.00155062											
0.234459	0.00165079											
0.234456	0.00155005											
0.234453	0.00167823											
0.234451	0.00153286											
0.234448	0.00173297											
0.234445	0.00164935											
0.234442	0.00159667											
0.23444	0.00148718											
0.234437	0.00165897											
0.234434	0.00156126											
0.234432	0.00139											
0.234429	0.00150248											
0.234426	0.00145175											
0.234423	0.00166556											
0.234421	0.00156227											
0.234418	0.00154061											
0.234415	0.00158786											
0.234412	0.00153756											
0.23441	0.00146039											
0.234407	0.00148106											
0.234404	0.00148743											
0.234401	0.00164619											
0.234399	0.0015845											
0.234396	0.00152647											
0.234393	0.0015931											
0.234391	0.00141167											
0.234388	0.0015609											
0.234385	0.00149163											
0.234382	0.00158923											
0.23438	0.00172246											
0.234377	0.00158858											
0.234374	0.00167315											
0.234372	0.00161926											
0.234369	0.00150969											
0.234366	0.0016117											
0.234363	0.00149052											
0.234361	0.0016401											
0.234358	0.00136979											
0.234355	0.00150902											
0.234352	0.00154929											
0.23435	0.00150498											
0.234347	0.00158175											
0.234344	0.00140967											
0.234342	0.00159802											
0.234339	0.00151322											
0.234336	0.00146006											
0.234333	0.00138392											
0.234331	0.00155029											
0.234328	0.00158412											
0.234325	0.00173334											
0.234322	0.00165268											
0.23432	0.00136215											
0.234317	0.00173209											
0.234314	0.00141657											
0.234312	0.00159269											
0.234309	0.00155228											
0.234306	0.00146635											
0.234303	0.0016376											
0.234301	0.00137861											
0.234298	0.00133445											
0.234295	0.00168362											
0.234293	0.00160549											
0.23429	0.00156855											
0.234287	0.00148444											
0.234285	0.00143373											
0.234282	0.00159555											
0.234279	0.00160604											
0.234276	0.00167815											
0.234274	0.00162878											
0.234271	0.00161757											
0.234268	0.00158593											
0.234265	0.00158608											
0.234263	0.00147611											
0.23426	0.001667											
0.234257	0.00172072											
0.234254	0.00159301											
0.234252	0.0016188											
0.234249	0.00157335											
0.234246	0.00155653											
0.234244	0.00156905											
0.234241	0.00163712											
0.234238	0.00162792											
0.234236	0.00160555											
0.234233	0.0015496											
0.23423	0.00157205											
0.234227	0.00160979											
0.234225	0.00171165											
0.234222	0.00177481											
0.234219	0.00150094											
0.234216	0.00162692											
0.234214	0.00153298											
0.234211	0.00159561											
0.234208	0.00147691											
0.234206	0.00143135											
0.234203	0.00161519											
0.2342	0.00154324											
0.234198	0.00155814											
0.234195	0.00161633											
0.234192	0.00146182											
0.234189	0.00147602											
0.234187	0.00183903											
0.234184	0.00157595											
0.234181	0.0014977											
0.234178	0.00170056											
0.234176	0.0014291											
0.234173	0.00154035											
0.23417	0.0016153											
0.234168	0.00145561											
0.234165	0.001822											
0.234162	0.00158569											
0.234159	0.00163065											
0.234157	0.00159459											
0.234154	0.00162037											
0.234151	0.00171581											
0.234149	0.00185593											
0.234146	0.00150445											
0.234143	0.00158737											
0.23414	0.00139998											
0.234138	0.00149232											
0.234135	0.00167301											
0.234132	0.00154614											
0.234129	0.00170054											
0.234127	0.00156127											
0.234124	0.0015504											
0.234121	0.00155087											
0.234118	0.00166135											
0.234116	0.00171882											
0.234113	0.00157214											
0.23411	0.00165447											
0.234108	0.0014166											
0.234105	0.0014818											
0.234102	0.00175523											
0.234099	0.00152742											
0.234097	0.0015386											
0.234094	0.00174544											
0.234091	0.00131353											
0.234089	0.00148246											
0.234086	0.00155416											
0.234083	0.00168632											
0.23408	0.00156324											
0.234078	0.00172707											
0.234075	0.00165237											
0.234072	0.00155465											
0.23407	0.00159											
0.234067	0.00151746											
0.234064	0.00141108											
0.234061	0.00171912											
0.234059	0.0016858											
0.234056	0.00157904											
0.234053	0.00156458											
0.23405	0.00142775											
0.234048	0.00156972											
0.234045	0.0016417											
0.234042	0.00158078											
0.234039	0.0016626											
0.234037	0.00164072											
0.234034	0.00160835											
0.234031	0.00161417											
0.234029	0.00172376											
0.234026	0.00153204											
0.234023	0.00147079											
0.23402	0.00167089											
0.234018	0.00167828											
0.234015	0.0015388											
0.234012	0.0015191											
0.234009	0.00168912											
0.234007	0.00168377											
0.234004	0.00152592											
0.234001	0.00160662											
0.233999	0.00151104											
0.233996	0.00153611											
0.233993	0.00136576											
0.23399	0.0015365											
0.233988	0.00154978											
0.233985	0.00145408											
0.233982	0.00154683											
0.23398	0.00152959											
0.233977	0.00139291											
0.233974	0.00159426											
0.233972	0.00158089											
0.233969	0.00152501											
0.233966	0.00161402											
0.233963	0.00161975											
0.233961	0.00159023											
0.233958	0.00154031											
0.233955	0.00157377											
0.233952	0.00159415											
0.23395	0.00147541											
0.233947	0.00151941											
0.233944	0.00176254											
0.233942	0.00146654											
0.233939	0.00145924											
0.233936	0.00163939											
0.233933	0.00159441											
0.233931	0.00156228											
0.233928	0.00153395											
0.233925	0.00147861											
0.233922	0.0014042											
0.23392	0.00156464											
0.233917	0.00160958											
0.233914	0.0014761											
0.233912	0.00147335											
0.233909	0.00170235											
0.233906	0.00181784											
0.233903	0.00156735											
0.233901	0.00168602											
0.233898	0.0016539											
0.233895	0.00157638											
0.233892	0.00164078											
0.23389	0.00155985											
0.233887	0.0018363											
0.233884	0.00157606											
0.233882	0.00179711											
0.233879	0.00170361											
0.233876	0.00138077											
0.233873	0.00165727											
0.233871	0.00147697											
0.233868	0.00162249											
0.233865	0.00158453											
0.233863	0.00167293											
0.23386	0.00155047											
0.233857	0.0015607											
0.233854	0.00159982											
0.233851	0.00153411											
0.233849	0.00147458											
0.233846	0.00162283											
0.233843	0.00145372											
0.23384	0.00151351											
0.233838	0.00148071											
0.233835	0.00153273											
0.233832	0.00153721											
0.23383	0.00149444											
0.233827	0.00157218											
0.233824	0.00151951											
0.233821	0.00145757											
0.233818	0.0016205											
0.233816	0.00152034											
0.233813	0.00151779											
0.23381	0.00163754											
0.233808	0.00143027											
0.233805	0.0016628											
0.233802	0.00154937											
0.2338	0.00162066											
0.233797	0.00145577											
0.233794	0.00146647											
0.233791	0.00159755											
0.233789	0.00169824											
0.233786	0.00146036											
0.233783	0.00147268											
0.233781	0.00156689											
0.233778	0.00144335											
0.233775	0.00171161											
0.233772	0.0014717											
0.23377	0.00176345											
0.233767	0.0016759											
0.233764	0.00150351											
0.233762	0.00151552											
0.233759	0.00166508											
0.233756	0.00176218											
0.233753	0.00151785											
0.233751	0.00156767											
0.233748	0.00158533											
0.233745	0.00155039											
0.233743	0.0014284											
0.23374	0.00156797											
0.233737	0.00146895											
0.233734	0.00145415											
0.233731	0.00138964											
0.233729	0.00140127											
0.233726	0.00149793											
0.233723	0.00167323											
0.23372	0.00145885											
0.233718	0.00151951											
0.233715	0.00163525											
0.233712	0.00159628											
0.23371	0.00153306											
0.233707	0.00149073											
0.233704	0.00164892											
0.233701	0.00175182											
0.233699	0.00150218											
0.233696	0.00162787											
0.233693	0.00166651											
0.23369	0.00163353											
0.233688	0.0014607											
0.233685	0.00167892											
0.233682	0.00182558											
0.233679	0.00178115											
0.233677	0.00164224											
0.233674	0.00135922											
0.233671	0.00160476											
0.233669	0.00139833											
0.233666	0.00173137											
0.233663	0.00168654											
0.23366	0.00157341											
0.233658	0.00158405											
0.233655	0.00153099											
0.233652	0.00139291											
0.23365	0.00164021											
0.233647	0.00164006											
0.233644	0.0014972											
0.233641	0.00150802											
0.233638	0.00169807											
0.233636	0.00169918											
0.233633	0.00136199											
0.23363	0.00171594											
0.233627	0.00160186											
0.233625	0.00144054											
0.233622	0.00159406											
0.233619	0.00152187											
0.233616	0.00154421											
0.233614	0.00145143											
0.233611	0.00155281											
0.233608	0.00153535											
0.233605	0.00170879											
0.233603	0.00134307											
0.2336	0.00144371											
0.233597	0.00169529											
0.233594	0.00167134											
0.233592	0.00152527											
0.233589	0.0013838											
0.233586	0.00168763											
0.233583	0.00150543											
0.233581	0.00150796											
0.233578	0.00163873											
0.233575	0.0016027											
0.233572	0.00149229											
0.23357	0.00136941											
0.233567	0.00148502											
0.233564	0.00164103											
0.233561	0.00124114											
0.233559	0.00144863											
0.233556	0.00166462											
0.233553	0.00165252											
0.233551	0.0015891											
0.233548	0.00140384											
0.233545	0.00144047											
0.233542	0.00173616											
0.23354	0.00136309											
0.233537	0.00145083											
0.233534	0.00150882											
0.233532	0.00142089											
0.233529	0.00157014											
0.233526	0.00153966											
0.233523	0.00172028											
0.233521	0.00156712											
0.233518	0.00135391											
0.233515	0.00151542											
0.233512	0.00151878											
0.23351	0.00141022											
0.233507	0.0014217											
0.233504	0.00170626											
0.233502	0.00145514											
0.233499	0.00154825											
0.233496	0.0013493											
0.233494	0.00156048											
0.233491	0.00147747											
0.233488	0.00156184											
0.233485	0.00172361											
0.233483	0.00185303											
0.23348	0.00145274											
0.233477	0.00129018											
0.233475	0.00163575											
0.233472	0.00152781											
0.233469	0.00159659											
0.233467	0.00152713											
0.233464	0.00157162											
0.233461	0.00138339											
0.233458	0.00142957											
0.233456	0.00155664											
0.233453	0.00168404											
0.23345	0.00158381											
0.233448	0.00135763											
0.233445	0.00151171											
0.233442	0.00141153											
0.233439	0.00160661											
0.233437	0.00172619											
0.233434	0.00171001											
0.233431	0.00140049											
0.233428	0.00158735											
0.233426	0.00163307											
0.233423	0.00144775											
0.23342	0.00139077											
0.233418	0.00151452											
0.233415	0.00153576											
0.233412	0.00141636											
0.233409	0.00154345											
0.233407	0.00148981											
0.233404	0.00167354											
0.233401	0.00160069											
0.233399	0.00161667											
0.233396	0.00164158											
0.233393	0.00157544											
0.233391	0.00156915											
0.233388	0.00148507											
0.233385	0.00142951											
0.233382	0.00167652											
0.23338	0.00165313											
0.233377	0.00145512											
0.233374	0.00167829											
0.233372	0.0016661											
0.233369	0.00156001											
0.233366	0.00173843											
0.233364	0.00157091											
0.233361	0.00155019											
0.233358	0.00165055											
0.233355	0.00159449											
0.233352	0.00156494											
0.23335	0.00149227											
0.233347	0.00173062											
0.233344	0.00151252											
0.233342	0.00177011											
0.233339	0.00162316											
0.233336	0.0013579											
0.233334	0.00153301											
0.233331	0.00164116											
0.233328	0.0016615											
0.233325	0.00170782											
0.233323	0.0018939											
0.23332	0.00157431											
0.233317	0.00173432											
0.233315	0.00166973											
0.233312	0.00176094											
0.233309	0.00172222											
0.233307	0.00154201											
0.233304	0.00162376											
0.233301	0.00187287											
0.233299	0.00142746											
0.233296	0.00155496											
0.233293	0.0015932											
0.233291	0.00162346											
0.233288	0.00169086											
0.233285	0.00178496											
0.233283	0.0016543											
0.23328	0.00145802											
0.233277	0.00190747											
0.233274	0.00164961											
0.233272	0.00170337											
0.233269	0.00177184											
0.233266	0.00174476											
0.233263	0.00153013											
0.233261	0.00156097											
0.233258	0.00158758											
0.233255	0.00191728											
0.233252	0.0016845											
0.23325	0.00168845											
0.233247	0.00164522											
0.233244	0.00151567											
0.233242	0.00161546											
0.233239	0.00174044											
0.233236	0.00148788											
0.233233	0.0015112											
0.233231	0.00151868											
0.233228	0.00174006											
0.233225	0.00155616											
0.233223	0.00158225											
0.23322	0.00154473											
0.233217	0.0017923											
0.233214	0.00153001											
0.233212	0.00164045											
0.233209	0.00153891											
0.233206	0.00155848											
0.233204	0.00169334											
0.233201	0.0015783											
0.233198	0.00164534											
0.233196	0.00186074											
0.233193	0.001326											
0.23319	0.00174302											
0.233187	0.00178724											
0.233185	0.00180358											
0.233182	0.0014293											
0.233179	0.00147944											
0.233176	0.00166732											
0.233173	0.00172811											
0.233171	0.0017555											
0.233168	0.00157928											
0.233165	0.00163628											
0.233162	0.00173881											
0.23316	0.00160979											
0.233157	0.0018017											
0.233154	0.00156443											
0.233151	0.00174649											
0.233149	0.00162048											
0.233146	0.00169309											
0.233143	0.00166648											
0.233141	0.00139338											
0.233138	0.001467											
0.233135	0.00135269											
0.233132	0.00159375											
0.23313	0.00135936											
0.233127	0.00151604											
0.233124	0.00153733											
0.233121	0.00165573											
0.233119	0.00149176											
0.233116	0.00171454											
0.233113	0.00173962											
0.233111	0.00150558											
0.233108	0.00150305											
0.233105	0.00139015											
0.233103	0.00165413											
0.2331	0.00170173											
0.233097	0.00154572											
0.233095	0.00149951											
0.233092	0.00142845											
0.233089	0.00145687											
0.233086	0.00161306											
0.233084	0.00143829											
0.233081	0.00156727											
0.233078	0.00149131											
0.233075	0.00152221											
0.233073	0.00135786											
0.23307	0.00132253											
0.233067	0.0014642											
0.233064	0.00124387											
0.233062	0.00179409											
0.233059	0.00132225											
0.233056	0.00155561											
0.233053	0.00148809											
0.233051	0.0016159											
0.233048	0.00157186											
0.233045	0.00159969											
0.233043	0.00151957											
0.23304	0.00155677											
0.233037	0.00161139											
0.233034	0.00148084											
0.233032	0.00157436											
0.233029	0.00175035											
0.233026	0.00169203											
0.233024	0.001732											
0.233021	0.00174409											
0.233018	0.00162919											
0.233016	0.0014794											
0.233013	0.00171995											
0.23301	0.00162821											
0.233007	0.00170046											
0.233005	0.0015533											
0.233002	0.00166596											
0.232999	0.00173897											
0.232997	0.00160818											
0.232994	0.00169666											
0.232991	0.0015832											
0.232988	0.00143675											
0.232986	0.00159714											
0.232983	0.00158662											
0.23298	0.00155836											
0.232977	0.00164846											
0.232975	0.00157185											
0.232972	0.00149784											
0.232969	0.00154479											
0.232966	0.00150718											
0.232964	0.00134371											
0.232961	0.00141866											
0.232958	0.00154582											
0.232956	0.00157052											
0.232953	0.00174737											
0.23295	0.0015653											
0.232947	0.00161342											
0.232945	0.00159397											
0.232942	0.00186949											
0.232939	0.00161868											
0.232936	0.00150661											
0.232933	0.00148782											
0.232931	0.00163269											
0.232928	0.00140227											
0.232925	0.00157437											
0.232923	0.00175367											
0.23292	0.0018548											
0.232917	0.00169073											
0.232914	0.00174995											
0.232911	0.00171438											
0.232909	0.00170667											
0.232906	0.00164748											
0.232903	0.00157434											
0.232901	0.00157114											
0.232898	0.00154073											
0.232895	0.00184838											
0.232892	0.00138331											
0.232889	0.00178288											
0.232887	0.00174237											
0.232884	0.00160845											
0.232881	0.00185263											
0.232878	0.00164134											
0.232875	0.00143067											
0.232873	0.00158339											
0.23287	0.00160131											
0.232867	0.00190454											
0.232865	0.00163891											
0.232862	0.00139129											
0.23286	0.00153939											
0.232857	0.00166601											
0.232854	0.00181634											
0.232852	0.00161794											
0.232849	0.00168357											
0.232846	0.00158001											
0.232843	0.00168531											
0.232841	0.00152897											
0.232838	0.00143986											
0.232835	0.00160753											
0.232832	0.00159337											
0.232829	0.00155138											
0.232827	0.00151514											
0.232824	0.00172565											
0.232821	0.00154908											
0.232819	0.00152382											
0.232816	0.00157417											
0.232813	0.00152524											
0.232811	0.00155009											
0.232808	0.00186258											
0.232805	0.00172121											
0.232803	0.00188829											
0.2328	0.0015775											
0.232797	0.00161209											
0.232795	0.0015693											
0.232792	0.00149552											
0.232789	0.00148945											
0.232786	0.00163354											
0.232784	0.001483											
0.232781	0.00170232											
0.232778	0.00135061											
0.232775	0.00163889											
0.232773	0.00156607											
0.23277	0.00147831											
0.232767	0.00159591											
0.232764	0.00157031											
0.232762	0.00171541											
0.232759	0.00149178											
0.232756	0.00160772											
0.232754	0.00154562											
0.232751	0.00168472											
0.232748	0.00158449											
0.232745	0.00152694											
0.232743	0.00163433											
0.23274	0.00143916											
0.232737	0.00163805											
0.232734	0.00169606											
0.232732	0.00165986											
0.232729	0.00157352											
0.232726	0.00177125											
0.232724	0.00181954											
0.232721	0.00161504											
0.232718	0.00155694											
0.232715	0.00159207											
0.232713	0.00158889											
0.23271	0.00175492											
0.232707	0.00152012											
0.232704	0.00153775											
0.232702	0.00159355											
0.232699	0.00158383											
0.232696	0.00155865											
0.232694	0.0015746											
0.232691	0.0016898											
0.232688	0.00148482											
0.232686	0.0015748											
0.232683	0.00182492											
0.23268	0.00178994											
0.232677	0.0015575											
0.232675	0.0014995											
0.232672	0.00153781											
0.232669	0.00164476											
0.232666	0.00169949											
0.232664	0.00173468											
0.232661	0.00169132											
0.232658	0.00186507											
0.232655	0.00164941											
0.232653	0.00149473											
0.23265	0.00159228											
0.232647	0.00159283											
0.232644	0.0013674											
0.232642	0.00145212											
0.232639	0.00154806											
0.232636	0.00154503											
0.232633	0.00176224											
0.232631	0.00141203											
0.232628	0.00157702											
0.232625	0.00176344											
0.232622	0.00151339											
0.23262	0.00175925											
0.232617	0.00162298											
0.232614	0.00158614											
0.232612	0.00180778											
0.232609	0.00143965											
