lap4_13_samp	cur4_13_samp	lap4_14_samp	cur4_14_samp	lap4_15_samp	cur4_15_samp	lap4_16_samp	cur4_16_samp	sub2	ind_t	ind_delta_vm
		17.3546	0.00372822	16.531	0.00362275	18.0439	0.00205787			
		17.3546	0.00355486	16.532	0.00372372	18.0451	0.0018173			
		17.3546	0.00330954	16.5331	0.00363365	18.0463	0.00178051			
		17.3546	0.00373151	16.5342	0.00354897	18.0475	0.00212284			
		17.3546	0.00371105	16.5352	0.00357297	18.0488	0.0018045			
		17.3546	0.00359267	16.5363	0.00377629	18.05	0.00194383			
		17.3546	0.00390655	16.5374	0.00368932	18.0512	0.00190581			
		17.3546	0.00341943	16.5384	0.0036269	18.0524	0.00187579			
		17.3546	0.00377753	16.5395	0.00358873	18.0536	0.00194498			
		17.3546	0.00363074	16.5406	0.00369999	18.0549	0.00180139			
		17.3546	0.00370133	16.5417	0.00362623	18.0561	0.00202026			
		17.3546	0.00374997	16.5427	0.00355337	18.0572	0.00199737			
		17.3546	0.00369463	16.5438	0.0034859	18.0579	0.00188748			
		17.3546	0.00354823	16.5448	0.00367941	18.0587	0.00203795			
		17.3546	0.00359017	16.5458	0.00352889	18.0594	0.0018298			
		17.3546	0.00357058	16.5468	0.00350807	18.0601	0.00184297			
		17.3546	0.00359282	16.5478	0.00367281	18.0608	0.00177131			
		17.3546	0.00348581	16.5488	0.00344763	18.0616	0.00209492			
		17.3546	0.0038172	16.5498	0.00378016	18.0623	0.00194845			
		17.3546	0.00370772	16.5508	0.00358306	18.063	0.00187771			
		17.3546	0.00353099	16.5517	0.00359508	18.0637	0.00192957			
		17.3546	0.0036048	16.5527	0.00347189	18.0645	0.00206158			
		17.3546	0.00373802	16.5537	0.00355881	18.0652	0.0020626			
		17.3546	0.00362642	16.5547	0.00377682	18.0659	0.0019401			
		17.3546	0.00370502	16.5557	0.00388024	18.0666	0.00196592			
		17.3546	0.00363324	16.5567	0.00347449	18.0673	0.00196574			
		17.3546	0.0035846	16.5577	0.00366221	18.0681	0.00194762			
		17.3546	0.00363422	16.5587	0.00347022	18.0688	0.00183043			
		17.3546	0.00352182	16.5597	0.0034051	18.0695	0.00169614			
		17.3546	0.0036278	16.5607	0.00374595	18.0702	0.00183721			
		17.3546	0.00363346	16.5617	0.00378308	18.071	0.00176142			
		17.3546	0.00378535	16.5627	0.00341656	18.0717	0.00190448			
		17.3546	0.00368588	16.5636	0.00358004	18.0724	0.00196451			
		17.3546	0.00370986	16.5646	0.00360811	18.0731	0.0017421			
		17.3546	0.00358933	16.5656	0.00360694	18.0739	0.00185155			
		17.3546	0.00355091	16.5666	0.00364779	18.0746	0.00189705			
		17.3546	0.00361374	16.5676	0.00364944	18.0753	0.00185759			
		17.3546	0.00346722	16.5689	0.00359628	18.076	0.00187969			
		17.3546	0.00351987	16.5702	0.00353158	18.0768	0.00192074			
		17.3546	0.00350881	16.5716	0.00338047	18.0775	0.00202771			
		17.3546	0.00355916	16.5729	0.00366191	18.0782	0.0019983			
		17.3546	0.00383556	16.5743	0.00353432	18.0789	0.0017434			
		17.3546	0.00358376	16.5756	0.00373039	18.0797	0.00166255			
		17.3546	0.00369222	16.5769	0.00361717	18.0804	0.00182412			
		17.3546	0.0037476	16.5783	0.00344136	18.0811	0.00177985			
		17.3546	0.00360764	16.5796	0.00375056	18.0818	0.00181162			
		17.3546	0.00367653	16.5809	0.00354326	18.0826	0.00195359			
		17.3546	0.00354866	16.5823	0.00361377	18.0833	0.00206658			
		17.3546	0.00373685	16.5836	0.00362572	18.084	0.00183431			
		17.3546	0.00375902	16.5849	0.00373632	18.0847	0.00165479			
		17.3546	0.00366115	16.5863	0.00354286	18.0855	0.00201661			
		17.3546	0.00348968	16.5876	0.00376169	18.0862	0.00194219			
		17.3546	0.00353986	16.5889	0.00376159	18.0869	0.00188937			
		17.3546	0.00367772	16.5903	0.00370114	18.0876	0.00181203			
		17.3546	0.00359522	16.5922	0.00345329	18.0884	0.00182757			
		17.3546	0.00367727	16.5941	0.00344292	18.0891	0.00195257			
		17.3546	0.00369377	16.596	0.00354403	18.0898	0.00191987			
		17.3546	0.0036328	16.5979	0.00370181	18.0905	0.00171701			
		17.3546	0.00360877	16.5998	0.00378548	18.0913	0.00206953			
		17.3546	0.00339685	16.6017	0.00347628	18.092	0.00178305			
		17.3546	0.00369359	16.6036	0.00368551	18.0927	0.00197395			
		17.3546	0.00355968	16.6055	0.00361536	18.0934	0.00198628			
		17.3546	0.0037504	16.6075	0.00358451	18.0941	0.00180366			
		17.3546	0.00365801	16.6094	0.00381669	18.0948	0.00191963			
		17.3546	0.00365355	16.6113	0.00365821	18.0954	0.00205748			
		17.3546	0.00365058	16.6132	0.00358682	18.096	0.00192698			
		17.3546	0.00381064	16.6151	0.0037838	18.0966	0.00184513			
		17.3546	0.00370792	16.617	0.00372579	18.0972	0.0019909			
		17.3546	0.00365462	16.6189	0.00347103	18.0978	0.00200378			
		17.3546	0.00366004	16.6211	0.00374113	18.0984	0.00179043			
		17.3546	0.0036284	16.6232	0.00346914	18.099	0.00187577			
		17.3546	0.00372265	16.6254	0.00354316	18.0996	0.00192995			
		17.3546	0.00350653	16.6275	0.00377455	18.1002	0.00189169			
		17.3546	0.00367285	16.6296	0.0035294	18.1009	0.00206807			
		17.3546	0.00357631	16.6318	0.00365174	18.1015	0.00211602			
		17.3546	0.00375061	16.6339	0.00367595	18.1021	0.00191184			
		17.3546	0.00369719	16.636	0.00355377	18.1027	0.00196215			
		17.3546	0.0036061	16.6382	0.00380534	18.1033	0.00188525			
		17.3546	0.00367148	16.6403	0.00342464	18.1039	0.00191572			
		17.3546	0.00363681	16.6424	0.00355819	18.1045	0.00213126			
		17.3546	0.0036164	16.6446	0.00361626	18.1051	0.00194561			
		17.3546	0.00371806	16.6467	0.00363966	18.1057	0.00187944			
		17.3546	0.00356151	16.6489	0.00345568	18.1063	0.00176099			
		17.3546	0.00371301	16.651	0.0036092	18.107	0.00172988			
		17.3546	0.00351454	16.6531	0.00352065	18.1076	0.00191703			
		17.3546	0.0036344	16.6551	0.00351615	18.1082	0.00182275			
		17.3546	0.00347609	16.6572	0.00364443	18.1088	0.00177637			
		17.3546	0.0036898	16.6592	0.0036658	18.1094	0.00185689			
		17.3546	0.00357535	16.6613	0.0037797	18.11	0.001882			
		17.3546	0.00352661	16.6634	0.00349619	18.1106	0.00192584			
		17.3546	0.00358036	16.6654	0.00369729	18.1112	0.00175634			
		17.3546	0.00363098	16.6675	0.00375619	18.1118	0.00178735			
		17.3546	0.00352627	16.6695	0.00370274	18.1124	0.0017585			
		17.3546	0.00366119	16.6716	0.0035038	18.1131	0.00215428			
		17.3546	0.00379964	16.6737	0.00365236	18.1137	0.00197474			
		17.3546	0.00372774	16.6757	0.00377792	18.1143	0.00166593			
		17.3546	0.00352193	16.6778	0.00355033	18.1149	0.00190437			
		17.3546	0.00357454	16.6798	0.00371321	18.1155	0.00189443			
		17.3546	0.00348047	16.6819	0.00343769	18.1161	0.00192199			
		17.3546	0.00348674	16.684	0.00349513	18.1167	0.00199004			
		17.3546	0.00354083	16.686	0.00371037	18.1173	0.00206605			
		17.3546	0.00349318	16.688	0.00374202	18.118	0.00183829			
		17.3546	0.00349072	16.6898	0.00367529	18.1187	0.0019484			
		17.3546	0.00363546	16.6917	0.00374646	18.1195	0.00180206			
		17.3546	0.00362509	16.6936	0.0036601	18.1203	0.00189505			
		17.3546	0.00363508	16.6954	0.00337019	18.1211	0.00175542			
		17.3546	0.00369241	16.6973	0.00371538	18.1219	0.00193612			
		17.3546	0.003501	16.6992	0.00374112	18.1227	0.00183503			
		17.3546	0.00347339	16.701	0.00373243	18.1235	0.00176854			
		17.3546	0.00366743	16.7029	0.00361853	18.1243	0.00196792			
		17.3546	0.00340737	16.7048	0.00359614	18.1251	0.00181033			
		17.3546	0.00371705	16.7067	0.00357757	18.126	0.00200204			
		17.3546	0.0036817	16.7085	0.00375269	18.1268	0.00190993			
		17.3546	0.00371094	16.7104	0.00357174	18.1276	0.00181494			
		17.3546	0.00352888	16.7123	0.00366861	18.1284	0.00184437			
		17.3546	0.00342123	16.7141	0.00354247	18.1292	0.00188831			
		17.3546	0.00368624	16.716	0.00352956	18.13	0.00189249			
		17.3546	0.00365052	16.7179	0.00342521	18.1308	0.0017957			
		17.3546	0.00357739	16.7197	0.00362166	18.1316	0.00178551			
		17.3546	0.0037247	16.7216	0.00342728	18.1324	0.00213338			
		17.3546	0.00367444	16.7233	0.0035465	18.1332	0.00174883			
		17.3546	0.00357913	16.7251	0.00367314	18.134	0.00213046			
		17.3546	0.00348309	16.7268	0.00350375	18.1348	0.00177534			
		17.3546	0.00357556	16.7286	0.00381392	18.1356	0.00204888			
		17.3546	0.00364932	16.7303	0.00356838	18.1364	0.00170032			
		17.3546	0.00359683	16.7321	0.0037433	18.1372	0.00186537			
		17.3546	0.00384731	16.7338	0.00355447	18.138	0.00161777			
		17.3546	0.0036938	16.7356	0.00356916	18.1388	0.00199347			
		17.3546	0.00370907	16.7373	0.00380815	18.1396	0.00174801			
		17.3546	0.00366036	16.7391	0.00334792	18.1404	0.00184386			
		17.3546	0.00356577	16.7409	0.00369778	18.1412	0.00192408			
		17.3546	0.00368025	16.7426	0.00359246	18.142	0.00198451			
		17.3546	0.00352198	16.7444	0.00342822	18.1428	0.00195669			
		17.3546	0.00371497	16.7461	0.00363806	18.1436	0.00192923			
		17.3546	0.00363146	16.7479	0.0037588	18.1446	0.00187204			
		17.3546	0.00379223	16.7496	0.00353647	18.1456	0.00176078			
		17.3546	0.00371697	16.7514	0.00361183	18.1466	0.00186272			
		17.3546	0.00368134	16.7531	0.00360703	18.1476	0.00191703			
		17.3546	0.0034839	16.7549	0.00368571	18.1486	0.00199868			
		17.3546	0.00365459	16.7567	0.00361853	18.1496	0.00221144			
		17.3546	0.00369691	16.7584	0.00371973	18.1506	0.00182665			
		17.3546	0.00379395	16.7601	0.00350335	18.1515	0.00191315			
		17.3546	0.00375404	16.7615	0.0036487	18.1525	0.00184564			
		17.3546	0.00367058	16.763	0.00368569	18.1535	0.00167239			
		17.3546	0.00393488	16.7644	0.00357881	18.1545	0.00166556			
		17.3546	0.0035963	16.7659	0.00381448	18.1555	0.00203949			
		17.3546	0.00350216	16.7673	0.00366315	18.1565	0.00192211			
		17.3546	0.00358619	16.7688	0.00354824	18.1575	0.002154			
		17.3546	0.00358767	16.7702	0.00357995	18.1585	0.00188993			
		17.3546	0.00359702	16.7717	0.00353263	18.1595	0.00201033			
		17.3546	0.0035341	16.7731	0.0035005	18.1605	0.00202709			
		17.3546	0.00365289	16.7746	0.00363128	18.1615	0.00187643			
		17.3546	0.00372763	16.776	0.00346996	18.1625	0.00169601			
		17.3546	0.00360891	16.7774	0.0038594	18.1635	0.00170822			
		17.3546	0.00346714	16.7789	0.00351354	18.1644	0.00198546			
		17.3546	0.00363315	16.7803	0.00366023	18.1654	0.00203717			
		17.3546	0.00362731	16.7818	0.00339452	18.1664	0.00182444			
		17.3546	0.00362794	16.7832	0.00374735	18.1674	0.00199959			
		17.3546	0.00359215	16.7847	0.00377164	18.1685	0.00199338			
		17.3546	0.00359521	16.7861	0.00366779	18.1698	0.0019783			
		17.3546	0.00369077	16.7876	0.00357681	18.1711	0.00196412			
		17.3546	0.00376146	16.789	0.00371571	18.1724	0.00177576			
		17.3546	0.00374232	16.7905	0.00386422	18.1737	0.0018679			
		17.3546	0.00377323	16.7919	0.00356621	18.175	0.00199833			
		17.3546	0.00362837	16.7934	0.0038439	18.1763	0.00186836			
		17.3546	0.00360833	16.7948	0.0037627	18.1776	0.00188722			
		17.3546	0.0036226	16.7963	0.00368012	18.1789	0.00189655			
		17.3546	0.00369211	16.7977	0.00378664	18.1802	0.00209158			
		17.3546	0.00353545	16.7992	0.00339141	18.1815	0.00174871			
		17.3546	0.00364339	16.8006	0.00346364	18.1828	0.00187116			
		17.3546	0.00372296	16.8018	0.0036611	18.1841	0.00205549			
		17.3546	0.00364545	16.8029	0.00379766	18.1854	0.00188383			
		17.3546	0.0034799	16.804	0.00339673	18.1866	0.00172471			
		17.3546	0.00359404	16.8052	0.00361686	18.1879	0.0020146			
		17.3546	0.00358445	16.8063	0.00368979	18.1892	0.00181256			
		17.3546	0.00362485	16.8075	0.00365318	18.1905	0.00185776			
		17.3546	0.00365227	16.8086	0.00360537	18.1918	0.0020104			
		17.3546	0.00337427	16.8098	0.00373628	18.1931	0.00177908			
		17.3546	0.0038702	16.8109	0.00369823	18.1944	0.00196445			
		17.3546	0.0035472	16.8121	0.00351109	18.1957	0.00180631			
		17.3546	0.00361732	16.8132	0.00370849	18.197	0.00194907			
		17.3546	0.00355444	16.8143	0.00354868	18.1983	0.0018222			
		17.3546	0.00356996	16.8155	0.00362917	18.1997	0.00191129			
		17.3546	0.00363081	16.8166	0.0036669	18.2011	0.00170727			
		17.3546	0.00350376	16.8178	0.00351954	18.2025	0.00199601			
		17.3546	0.00357242	16.8189	0.00361902	18.2038	0.00193213			
		17.3546	0.00361823	16.8201	0.00364144	18.2052	0.00175705			
		17.3546	0.00383796	16.8212	0.0037058	18.2066	0.00186216			
		17.3546	0.00349262	16.8224	0.00389542	18.208	0.002082			
		17.3546	0.00357906	16.8235	0.00382536	18.2093	0.00187369			
		17.3546	0.00373605	16.8246	0.00361667	18.2107	0.00196774			
		17.3546	0.0035861	16.8258	0.00353076	18.2121	0.00198834			
		17.3546	0.0036008	16.8269	0.00363404	18.2134	0.00175912			
		17.3546	0.00356979	16.8281	0.003576	18.2148	0.00185654			
		17.3546	0.00354705	16.8292	0.00365203	18.2162	0.00174735			
		17.3546	0.00365221	16.8304	0.00387003	18.2176	0.00181717			
		17.3546	0.00351031	16.8315	0.00356414	18.2189	0.00174962			
		17.3546	0.0035858	16.8327	0.00368442	18.2203	0.00192202			
		17.3546	0.00352973	16.8338	0.00341745	18.2217	0.00198282			
		17.3546	0.00370789	16.8349	0.00363458	18.2231	0.00182389			
		17.3546	0.0035383	16.8361	0.00354335	18.2244	0.00195403			
		17.3546	0.0036282	16.8372	0.00356665	18.2258	0.00180475			
		17.3546	0.00367739	16.8384	0.00377989	18.2272	0.00184481			
		17.3546	0.00369528	16.8395	0.00366478	18.2285	0.00203243			
		17.3546	0.00361579	16.8405	0.00354692	18.2299	0.00208177			
		17.3546	0.00353063	16.8414	0.00355108	18.2313	0.00190582			
		17.3546	0.00361877	16.8423	0.00353413	18.2326	0.00189207			
		17.3546	0.00358946	16.8432	0.00373288	18.2339	0.00198346			
		17.3546	0.00360923	16.8441	0.00365638	18.2353	0.00181046			
		17.3546	0.00358652	16.845	0.00356222	18.2366	0.00179296			
		17.3546	0.00366405	16.8459	0.00360334	18.2379	0.00200507			
		17.3546	0.00349673	16.8469	0.00363824	18.2393	0.00193771			
		17.3546	0.00357922	16.8478	0.003616	18.2406	0.0019183			
		17.3546	0.0038333	16.8487	0.00354774	18.242	0.00191979			
		17.3546	0.00341876	16.8496	0.00358989	18.2433	0.00163652			
		17.3546	0.00342257	16.8505	0.00365906	18.2446	0.00185564			
		17.3546	0.00363795	16.8514	0.00360308	18.246	0.00180525			
		17.3546	0.00351716	16.8524	0.00361845	18.2473	0.00185774			
		17.3546	0.00359738	16.8533	0.00367246	18.2486	0.00193814			
		17.3546	0.00367313	16.8542	0.00341029	18.25	0.00220373			
		17.3546	0.00381177	16.8551	0.00368786	18.2513	0.00184978			
		17.3546	0.00357494	16.856	0.00376154	18.2526	0.0018192			
		17.3546	0.00357546	16.8569	0.00361519	18.254	0.00168804			
		17.3546	0.00345136	16.8579	0.00348904	18.2553	0.00190795			
		17.3546	0.00366206	16.8588	0.00357994	18.2566	0.0021505			
		17.3546	0.00373427	16.8597	0.00361966	18.258	0.00182933			
		17.3546	0.00379121	16.8606	0.00361509	18.2593	0.00202863			
		17.3546	0.0036344	16.8615	0.00365555	18.2606	0.0018816			
		17.3546	0.00361274	16.8624	0.0036615	18.262	0.00176145			
		17.3546	0.00355175	16.8633	0.00372456	18.2633	0.00221492			
		17.3546	0.00355331	16.8643	0.0037845	18.2647	0.00185035			
		17.3546	0.00359766	16.8652	0.00367436	18.2659	0.0019205			
		17.3546	0.00357051	16.8661	0.00355704	18.2671	0.00193658			
		17.3546	0.00379134	16.867	0.00377447	18.2684	0.00183436			
		17.3546	0.00375533	16.8679	0.00362359	18.2696	0.0018379			
		17.3546	0.00357115	16.8688	0.0035421	18.2708	0.00177501			
		17.3546	0.00367038	16.8698	0.00378251	18.272	0.0019818			
		17.3546	0.00361155	16.8707	0.00356386	18.2732	0.00195824			
		17.3546	0.00369751	16.8716	0.00361986	18.2745	0.001842			
		17.3546	0.00357844	16.8725	0.00347637	18.2757	0.00196263			
		17.3546	0.00368387	16.8734	0.00344555	18.2769	0.00150957			
		17.3546	0.00359689	16.8743	0.00368834	18.2781	0.00182674			
		17.3546	0.00358682	16.8752	0.00361908	18.2793	0.00175642			
		17.3546	0.00363187	16.8762	0.00375118	18.2806	0.00177667			
		17.3546	0.00364259	16.8771	0.00375937	18.2818	0.00185119			
		17.3546	0.00344588	16.8779	0.00370236	18.283	0.00191996			
		17.3546	0.00372418	16.8786	0.00358058	18.2842	0.00188289			
		17.3546	0.00373123	16.8794	0.00363322	18.2854	0.00210754			
		17.3546	0.00379888	16.8802	0.0036875	18.2867	0.00176091			
		17.3546	0.00370993	16.8809	0.00366811	18.2879	0.00174335			
		17.3546	0.00355285	16.8817	0.00363181	18.2891	0.00217682			
		17.3546	0.00358288	16.8825	0.00351459	18.2903	0.00202641			
		17.3546	0.0037948	16.8832	0.0037123					
		17.3546	0.00356181	16.884	0.00353728					
		17.3546	0.00384395	16.8847	0.0035187					
		17.3546	0.00366367	16.8855	0.00344966					
		17.3546	0.00361799	16.8863	0.00354427					
		17.3546	0.00365294	16.887	0.00359759					
		17.3546	0.0037095	16.8878	0.00355832					
		17.3546	0.00344901	16.8886	0.00364274					
		17.3546	0.00357074	16.8893	0.00371337					
		17.3546	0.00348864	16.8901	0.00352457					
		17.3546	0.00345188	16.8908	0.00361557					
		17.3546	0.00346996	16.8916	0.00373911					
		17.3546	0.00373065	16.8924	0.00368104					
		17.3546	0.00368483	16.8931	0.00365073					
		17.3546	0.0038514	16.8939	0.00358221					
		17.3546	0.00335758	16.8947	0.00366194					
		17.3546	0.00357457	16.8954	0.00347917					
		17.3546	0.00370627	16.8962	0.00381662					
		17.3546	0.0037649	16.8969	0.0036402					
		17.3546	0.00362986	16.8977	0.00351455					
		17.3546	0.00361262	16.8985	0.00365613					
		17.3546	0.00374252	16.8992	0.00358838					
		17.3546	0.00381811	16.9	0.00378953					
		17.3546	0.00370713	16.9008	0.00349185					
		17.3546	0.00354988	16.9015	0.00353449					
		17.3546	0.00336407	16.9023	0.00366694					
		17.3546	0.00368167	16.903	0.00363935					
		17.3546	0.0037861	16.9038	0.00381609					
		17.3546	0.00349963	16.9046	0.0036804					
		17.3546	0.00367388	16.9053	0.00373827					
		17.3546	0.0034706	16.9061	0.00347539					
		17.3546	0.00345384	16.9069	0.00367144					
		17.3546	0.00357795	16.9076	0.00369874					
		17.3546	0.00363284	16.9084	0.00367144					
		17.3546	0.00351559	16.9092	0.00360492					
		17.3546	0.00358648	16.9099	0.00379444					
		17.3546	0.00345342	16.9107	0.00351506					
		17.3546	0.00360488	16.9114	0.00359054					
		17.3546	0.00335293	16.9122	0.0035921					
		17.3546	0.00373482	16.913	0.00364552					
		17.3546	0.00345701	16.9137	0.00367836					
		17.3546	0.0035298	16.9145	0.00353049					
		17.3546	0.00375321	16.9153	0.00374498					
		17.3546	0.00362171	16.916	0.00355637					
		17.3546	0.00356891	16.9168	0.00375907					
		17.3546	0.00370575	16.9175	0.00374852					
		17.3546	0.00368834	16.9183	0.00367815					
		17.3546	0.00343794	16.9191	0.00386132					
		17.3546	0.00357401	16.9197	0.00377391					
		17.3546	0.00364073	16.9202	0.00358686					
		17.3546	0.00372109	16.9208	0.00368449					
		17.3546	0.003678	16.9214	0.00357407					
		17.3546	0.00366772	16.9219	0.00374908					
		17.3546	0.00365659	16.9225	0.00354358					
		17.3546	0.00379425	16.9231	0.00355128					
		17.3546	0.00374627	16.9237	0.00363074					
		17.3546	0.00349732	16.9242	0.00348573					
		17.3546	0.00364154	16.9248	0.00374001					
		17.3546	0.00349673	16.9254	0.00361117					
		17.3546	0.00364828	16.9259	0.00354149					
		17.3546	0.00351605	16.9265	0.00360898					
		17.3546	0.00362202	16.9271	0.00359688					
		17.3546	0.00341999	16.9277	0.0036954					
		17.3546	0.00379848	16.9282	0.00356328					
		17.3546	0.00360167	16.9288	0.00370917					
		17.3546	0.00355411	16.9294	0.00362277					
		17.3546	0.00351896	16.93	0.00358832					
		17.3546	0.00352634	16.9305	0.00358928					
		17.3546	0.00349351	16.9311	0.00361632					
		17.3546	0.00399492	16.9317	0.00370531					
		17.3546	0.00353611	16.9322	0.00383049					
		17.3546	0.00374817	16.9328	0.00363303					
		17.3546	0.00356843	16.9334	0.00353399					
		17.3546	0.0035471	16.934	0.00366402					
		17.3546	0.00354755	16.9345	0.00351093					
		17.3546	0.00362819	16.9351	0.00363845					
		17.3546	0.00360208	16.9357	0.00373143					
		17.3546	0.00364495	16.9363	0.00358664					
		17.3546	0.00347616	16.9368	0.00363453					
		17.3546	0.00363797	16.9374	0.00365794					
		17.3546	0.00374696	16.938	0.00372302					
		17.3546	0.00349558	16.9385	0.00354312					
		17.3546	0.00358655	16.9391	0.003613					
		17.3546	0.00373788	16.9397	0.00364653					
		17.3546	0.00359033	16.9403	0.00369007					
		17.3546	0.00340223	16.9408	0.00361177					
		17.3546	0.00372419	16.9414	0.00379343					
		17.3546	0.00364677	16.942	0.00374013					
		17.3546	0.00351928	16.9425	0.00361504					
		17.3546	0.00342398	16.9431	0.00349941					
		17.3546	0.00363256	16.9437	0.00388721					
		17.3546	0.00386371	16.9443	0.00358274					
		17.3546	0.00349816	16.9448	0.00380006					
		17.3546	0.0036741	16.9454	0.00381062					
		17.3546	0.003725	16.946	0.00373583					
		17.3546	0.00361597	16.9466	0.0036886					
		17.3546	0.0036587	16.9471	0.00365281					
		17.3546	0.00361603	16.9477	0.00364932					
		17.3546	0.00359851	16.9483	0.00382664					
		17.3546	0.00370583	16.9488	0.00377438					
		17.3546	0.00361216	16.9494	0.00373053					
		17.3546	0.00345357	16.95	0.00355064					
		17.3546	0.00365609	16.9506	0.00360561					
		17.3546	0.00352872	16.9511	0.00375026					
		17.3546	0.00378481	16.9517	0.00360785					
		17.3546	0.00358899	16.9523	0.00377131					
		17.3546	0.00381226	16.9528	0.00367727					
		17.3546	0.00365051	16.9534	0.00361493					
		17.3546	0.00366635	16.954	0.0034894					
		17.3546	0.00364699	16.9546	0.00357246					
		17.3546	0.00367687	16.9551	0.00376282					
		17.3546	0.00356001	16.9557	0.00376304					
		17.3546	0.00353697	16.9563	0.00369767					
		17.3546	0.00343108	16.9569	0.00352491					
		17.3546	0.0036021	16.9574	0.00370884					
		17.3546	0.00365949	16.958	0.00362718					
		17.3546	0.00353288	16.9586	0.00348637					
		17.3546	0.00364507	16.9591	0.0037158					
		17.3546	0.00362748	16.9597	0.00366138					
		17.3546	0.00373275	16.9603	0.00342095					
		17.3546	0.00364824	16.9609	0.00375568					
		17.3546	0.00362074	16.9614	0.00345203					
		17.3546	0.00342742	16.962	0.00359151					
		17.3546	0.00373368	16.9624	0.00368649					
		17.3546	0.00359221	16.9628	0.00373357					
		17.3546	0.00372591	16.9633	0.00369792					
		17.3546	0.0035793	16.9637	0.00346253					
		17.3546	0.00366587	16.9641	0.0037451					
		17.3546	0.00368204	16.9645	0.00368079					
		17.3546	0.00337585	16.9649	0.00349155					
		17.3546	0.00376836	16.9654	0.00369768					
		17.3546	0.00362908	16.9658	0.00361412					
		17.3546	0.00349452	16.9662	0.00349627					
		17.3546	0.00366013	16.9666	0.00361336					
		17.3546	0.00360566	16.967	0.00380532					
		17.3546	0.00361339	16.9675	0.00372449					
		17.3546	0.00349973	16.9679	0.00369195					
		17.3546	0.00361492	16.9683	0.0036704					
		17.3546	0.00371721	16.9687	0.00364954					
		17.3546	0.00352111	16.9691	0.00360476					
		17.3546	0.00384102	16.9696	0.00363565					
		17.3546	0.00351748	16.97	0.00372882					
		17.3546	0.0036246	16.9704	0.00356254					
		17.3546	0.0035685	16.9708	0.0037757					
		17.3546	0.00364579	16.9712	0.00356376					
		17.3546	0.0034907	16.9717	0.00364819					
		17.3546	0.00358272	16.9721	0.00368815					
		17.3546	0.00367139	16.9725	0.00362577					
		17.3546	0.00363645	16.9729	0.00353748					
		17.3546	0.00371985	16.9733	0.00380513					
		17.3546	0.00385178	16.9738	0.00348929					
		17.3546	0.00363776	16.9742	0.00354501					
		17.3546	0.00347741	16.9746	0.00351235					
		17.3546	0.00377625	16.975	0.003475					
		17.3546	0.00362371	16.9754	0.00341537					
		17.3546	0.00356946	16.9759	0.00373999					
		17.3546	0.00353658	16.9763	0.00349591					
		17.3546	0.00338062	16.9767	0.00353233					
		17.3546	0.00353253	16.9771	0.00364211					
		17.3546	0.00358155	16.9775	0.00361426					
		17.3546	0.003558	16.9782	0.00369624					
		17.3546	0.00367665	16.9791	0.00373859					
		17.3546	0.00363905	16.9799	0.00343119					
		17.3546	0.00355303	16.9808	0.00378889					
		17.3546	0.00374647	16.9816	0.00349566					
		17.3546	0.003562	16.9824	0.00369127					
		17.3546	0.00351037	16.9833	0.0035743					
		17.3546	0.00369665	16.9841	0.00354258					
		17.3546	0.00371133	16.985	0.00378286					
		17.3546	0.00360153	16.9858	0.00359864					
		17.3546	0.00365294	16.9866	0.00372716					
		17.3546	0.00371149	16.9875	0.00368361					
		17.3546	0.0037701	16.9883	0.00359676					
		17.3546	0.00357506	16.9892	0.00379837					
		17.3546	0.00352172	16.99	0.00340713					
		17.3546	0.00355665	16.9908	0.00369331					
		17.3546	0.00364812	16.9917	0.00368297					
		17.3546	0.00344108	16.9925	0.00341631					
		17.3546	0.00371336	16.9934	0.00362263					
		17.3546	0.00361481	16.9942	0.00386618					
		17.3546	0.00369948	16.995	0.00344696					
		17.3546	0.00349923	16.9959	0.00365689					
		17.3546	0.00362149	16.9969	0.00361088					
		17.3546	0.00377951	16.9983	0.00360967					
		17.3546	0.00374371	16.9998	0.00354405					
		17.3546	0.00358001	17.0012	0.00381417					
		17.3546	0.00349149	17.0026	0.00357384					
		17.3546	0.0036572	17.004	0.00362286					
		17.3546	0.00357872	17.0054	0.00374081					
		17.3546	0.00350734	17.0068	0.00378824					
		17.3546	0.00348509	17.0082	0.00375001					
		17.3546	0.00373811	17.0096	0.00360173					
		17.3546	0.00366677	17.011	0.00366684					
		17.3546	0.00379887	17.0125	0.00378553					
		17.3546	0.00361243	17.0139	0.00354154					
		17.3546	0.00362383	17.0153	0.00363069					
		17.3546	0.00348376	17.0167	0.00364825					
		17.3546	0.00358417	17.0181	0.00358492					
		17.3546	0.00348957	17.0196	0.00360582					
		17.3546	0.00364402	17.0216	0.00362571					
		17.3546	0.00352148	17.0236	0.00361775					
		17.3546	0.00366851	17.0256	0.00365888					
		17.3546	0.00353821	17.0275	0.00352436					
		17.3546	0.00367032	17.0295	0.00355389					
		17.3546	0.0034186	17.0315	0.00373082					
		17.3546	0.00361102	17.0335	0.00359651					
		17.3546	0.0035519	17.0355	0.00386007					
		17.3546	0.00355664	17.0375	0.00366471					
		17.3546	0.00375158	17.0395	0.00378972					
		17.3546	0.00365316	17.0414	0.00362948					
		17.3546	0.0036543	17.0434	0.00349812					
		17.3546	0.00377276	17.0454	0.00363016					
		17.3546	0.00359082	17.0478	0.00359073					
		17.3546	0.00356319	17.0502	0.00353014					
		17.3546	0.00352462	17.0526	0.00355563					
