lap2_14_samp	lap2_15_samp	lap2_16_samp	lap2_17_samp	lap2_18_samp	cur2_14_samp	cur2_15_samp	cur2_16_samp	cur2_17_samp	cur2_18_samp	rp1936
1.23771	2.0676	4.2085	2.25986	0.588232	-0.000370132	-0.000714571	-0.000429414	-0.000513048	-0.000586628	
1.23771	2.0676	4.2101	2.25986	0.588232	-0.000638214	-0.000426747	-0.000560685	-0.00062201	-0.000502503	
1.23771	2.0676	4.2117	2.25986	0.588233	-0.000434526	-0.000818751	-0.000666526	-0.000440438	-0.000517654	
1.23771	2.0676	4.2133	2.25986	0.588233	-0.000734325	-0.000484672	-0.000643223	-0.000513725	-0.000546514	
1.23771	2.0676	4.2149	2.25986	0.588234	-0.000597092	-0.000624905	-0.000583198	-0.000708169	-0.000371734	
1.23771	2.0676	4.21651	2.25986	0.588234	-0.00059107	-0.000357464	-0.000527571	-0.000640776	-0.000400946	
1.23771	2.0676	4.21811	2.25986	0.588235	-0.000557027	-0.000429464	-0.000714874	-0.000359227	-0.000630407	
1.23771	2.0676	4.21971	2.25986	0.588235	-0.000442032	-0.000463118	-0.00087974	-0.000735402	-0.000552609	
1.23771	2.0676	4.22131	2.25986	0.588235	-0.000400403	-0.000588875	-0.000498691	-0.000529624	-0.000519351	
1.23771	2.0676	4.22291	2.25986	0.588236	-0.000841036	-0.000592038	-0.000672927	-0.000491576	-0.000802948	
1.23771	2.0676	4.22452	2.25986	0.588236	-0.000645641	-0.000613967	-0.00052005	-0.000376006	-0.000488429	
1.23771	2.0676	4.22612	2.25986	0.588237	-0.000612175	-0.000628412	-0.000835937	-0.000404971	-0.00063085	
1.23771	2.0676	4.22772	2.25986	0.588237	-0.000355372	-0.000312896	-0.000506881	-0.000624436	-0.000614361	
1.23771	2.0676	4.22932	2.25986	0.588237	-0.000333729	-0.000503543	-0.000740547	-0.000536543	-0.000504056	
1.23771	2.0676	4.23093	2.25986	0.588238	-0.00055249	-0.000449058	-0.000436774	-0.000428604	-0.000520784	
1.23771	2.0676	4.23253	2.25986	0.588238	-0.000424331	-0.000696244	-0.00036622	-0.000628902	-0.000455519	
1.23771	2.0676	4.23413	2.25986	0.588239	-0.000410267	-0.000477347	-0.000523098	-0.000636426	-0.000686475	
1.23771	2.0676	4.23573	2.25986	0.58824	-0.000590502	-0.00029823	-0.000414284	-0.00056982	-0.000531305	
1.23771	2.0676	4.23733	2.25986	0.58824	-0.000672823	-0.000694946	-0.000425711	-0.000577972	-0.000544617	
1.23771	2.0676	4.23893	2.25986	0.588241	-0.000648764	-0.000417333	-0.00063094	-0.000599445	-0.000746875	
1.23771	2.0676	4.24053	2.25986	0.588241	-0.000515254	-0.000650772	-0.000561606	-0.000285015	-0.000437691	
1.23771	2.0676	4.24212	2.25986	0.588242	-0.00029585	-0.000677194	-0.000344773	-0.000547375	-0.000626166	
1.23771	2.0676	4.24371	2.25986	0.588242	-0.000467987	-0.000591923	-0.000578101	-0.000759008	-0.000719887	
1.23771	2.0676	4.24531	2.25986	0.588243	-0.000370258	-0.000499551	-0.00058714	-0.000639166	-0.000603626	
1.23771	2.0676	4.2469	2.25986	0.588243	-0.000712509	-0.000461979	-0.00049715	-0.000547803	-0.000600327	
1.23771	2.0676	4.24849	2.25986	0.588243	-0.000748436	-0.000529441	-0.000350788	-0.000376268	-0.000640366	
1.23771	2.0676	4.25008	2.25986	0.588244	-0.000728773	-0.000571697	-0.000665927	-0.000675828	-0.000385676	
1.23771	2.0676	4.25168	2.25986	0.588244	-0.000434941	-0.000292167	-0.000630603	-0.000564166	-0.000611603	
1.23771	2.0676	4.25327	2.25986	0.588244	-0.000661251	-0.000547833	-0.0006409	-0.000644667	-0.0004791	
1.23771	2.0676	4.25486	2.25986	0.588245	-0.000745664	-0.000625273	-0.000532926	-0.000758518	-0.000567932	
1.23771	2.0676	4.25645	2.25986	0.588245	-0.000499986	-0.000332424	-0.000754887	-0.000435428	-0.000606426	
1.23771	2.0676	4.25805	2.25986	0.588246	-0.000444632	-0.000418394	-0.000439149	-0.000519231	-0.000639923	
1.23771	2.0676	4.25964	2.25986	0.588246	-0.000493002	-0.000570131	-0.000586653	-0.000586613	-0.000819518	
1.23771	2.0676	4.26123	2.25986	0.588246	-0.000676086	-0.000614293	-0.000365377	-0.000524494	-0.000529665	
1.23771	2.0676	4.26282	2.25986	0.588247	-0.000649292	-0.000708188	-0.000383663	-0.000629856	-0.000509009	
1.23771	2.0676	4.26442	2.25986	0.588247	-0.000486692	-0.000492011	-0.000680281	-0.000529041	-0.000365465	
1.23771	2.0676	4.26601	2.25986	0.588248	-0.000456677	-0.000673141	-0.000489312	-0.00065082	-0.00042537	
1.23771	2.0676	4.2676	2.25986	0.588248	-0.000595092	-0.000440377	-0.000560499	-0.000378082	-0.000276547	
1.23771	2.0676	4.2692	2.25986	0.588249	-0.000454616	-0.000553099	-0.000622522	-0.000671896	-0.000407157	
1.23771	2.0676	4.27079	2.25986	0.588249	-0.000637596	-0.000659161	-0.000714892	-0.000647717	-0.000378511	
1.23771	2.0676	4.27236	2.25986	0.58825	-0.000480443	-0.00050798	-0.000546771	-0.000664295	-0.000438031	
1.23771	2.0676	4.27391	2.25986	0.58825	-0.000778917	-0.000413406	-0.000588093	-0.00037644	-0.000599843	
1.23771	2.0676	4.27547	2.25986	0.588251	-0.000404077	-0.000656901	-0.000595775	-0.000650444	-0.000400604	
1.23771	2.0676	4.27702	2.25986	0.588251	-0.000720266	-0.000769427	-0.000642648	-0.000454589	-0.000646921	
1.23771	2.0676	4.27857	2.25986	0.588251	-0.000547506	-0.000451342	-0.00070999	-0.000576234	-0.000479915	
1.23771	2.0676	4.28013	2.25986	0.588252	-0.000622309	-0.00048429	-0.000626	-0.000383111	-0.000690023	
1.23771	2.0676	4.28168	2.25986	0.588252	-0.000620588	-0.000736075	-0.000616498	-0.000858021	-0.000416336	
1.23771	2.0676	4.28323	2.25986	0.588252	-0.000546802	-0.000491041	-0.000541401	-0.000480491	-0.000551989	
1.23771	2.0676	4.28479	2.25986	0.588253	-0.000593656	-0.000632487	-0.000405888	-0.000423442	-0.00055547	
1.23771	2.0676	4.28634	2.25986	0.588253	-0.000556847	-0.000555655	-0.000598648	-0.000767124	-0.00041958	
1.23771	2.0676	4.28789	2.25986	0.588254	-0.000393567	-0.000497054	-0.000640256	-0.000542307	-0.000622714	
1.23771	2.0676	4.28945	2.25986	0.588255	-0.000354803	-0.000686491	-0.000586638	-0.000507925	-0.000750298	
1.23771	2.0676	4.291	2.25986	0.588255	-0.000606538	-0.000792536	-0.000502175	-0.000472213	-0.000482586	
1.23771	2.0676	4.29255	2.25986	0.588563	-0.000635327	-0.000568133	-0.000701161	-0.000601402	-0.000417769	
1.23771	2.0676	4.29411	2.25986	0.588929	-0.000606593	-0.000621776	-0.000536626	-0.000571079	-0.000726603	
1.23771	2.0676	4.29566	2.25986	0.589295	-0.000675878	-0.000415079	-0.000657401	-0.000503621	-0.000570397	
1.23771	2.0676	4.29721	2.25986	0.58966	-0.000724261	-0.000485439	-0.000535877	-0.000384	-0.00045896	
1.23771	2.0676	4.29877	2.25986	0.590026	-0.000773687	-0.000485394	-0.000447232	-0.00073072	-0.000507005	
1.23771	2.0676	4.30032	2.25986	0.590392	-0.000565354	-0.000493887	-0.00055728	-0.000700663	-0.000751886	
1.23771	2.0676	4.30187	2.25986	0.590758	-0.000721477	-0.000431692	-0.000518925	-0.000761341	-0.000820031	
1.23771	2.0676	4.30343	2.25986	0.591123	-0.000635221	-0.000827965	-0.000417807	-0.000486865	-0.000670684	
1.23771	2.0676	4.30498	2.25986	0.591489	-0.000512464	-0.000659676	-0.000454905	-0.000627524	-0.00077406	
1.23771	2.0676	4.30653	2.25986	0.591854	-0.000606897	-0.000324175	-0.000662991	-0.000482398	-0.000558652	
1.23771	2.0676	4.30804	2.25986	0.59222	-0.000407498	-0.000607269	-0.000824107	-0.00073992	-0.000723188	
1.23771	2.0676	4.30942	2.25986	0.592585	-0.000539736	-0.000754019	-0.000613071	-0.000539339	-0.000499031	
1.23771	2.0676	4.31079	2.25986	0.592951	-0.000413505	-0.000656839	-0.000659975	-0.000593044	-0.000418652	
1.23771	2.0676	4.31216	2.25986	0.593316	-0.000681251	-0.000618407	-0.000570606	-0.000557849	-0.000502215	
1.23771	2.0676	4.31353	2.25986	0.593682	-0.000538013	-0.000919732	-0.000713224	-0.000393157	-0.000596964	
1.23771	2.0676	4.31491	2.25986	0.594048	-0.000424446	-0.000778266	-0.000564719	-0.0005503	-0.00059229	
1.23771	2.0676	4.31628	2.25986	0.594413	-0.000532061	-0.000427236	-0.000507883	-0.000720223	-0.000732677	
1.23771	2.0676	4.31765	2.25986	0.594779	-0.000769435	-0.000585876	-0.000493984	-0.000367643	-0.000714253	
1.23771	2.0676	4.31903	2.25986	0.595145	-0.000573268	-0.000257722	-0.000529889	-0.000698213	-0.000631024	
1.23771	2.0676	4.3204	2.25986	0.59551	-0.000653436	-0.000521609	-0.000832599	-0.000683099	-0.000502937	
1.23771	2.0676	4.32178	2.25986	0.595876	-0.000590636	-0.000539512	-0.000505559	-0.000591706	-0.000344547	
1.23771	2.0676	4.32315	2.25986	0.596241	-0.000692287	-0.000518778	-0.000461258	-0.000651758	-0.000533995	
1.23771	2.0676	4.32452	2.25986	0.596607	-0.000394123	-0.000533836	-0.000639053	-0.000485632	-0.000600017	
1.23771	2.0676	4.32589	2.25986	0.596972	-0.000793081	-0.000721179	-0.00067402	-0.000536046	-0.000613255	
1.23771	2.0676	4.32727	2.25986	0.597338	-0.000469956	-0.000675798	-0.000647922	-0.000738704	-0.00052415	
1.23771	2.0676	4.32864	2.25986	0.597704	-0.000606517	-0.000467063	-0.000524418	-0.000432375	-0.000618269	
1.23771	2.0676	4.33001	2.25986	0.598069	-0.000627363	-0.000557749	-0.000681635	-0.000565847	-0.000537637	
1.23771	2.0676	4.33139	2.25986	0.598435	-0.000816648	-0.000522267	-0.000606091	-0.000575789	-0.000651026	
1.23771	2.0676	4.33276	2.25986	0.598801	-0.000792683	-0.00063685	-0.000614756	-0.000650409	-0.00052178	
1.23771	2.0676	4.33413	2.25986	0.599166	-0.000459402	-0.000546487	-0.000490709	-0.000567775	-0.000805053	
1.23771	2.0676	4.33551	2.25986	0.599532	-0.000619886	-0.000564395	-0.000623175	-0.000588826	-0.000687326	
1.23771	2.0676	4.33688	2.25986	0.599898	-0.00046373	-0.000268869	-0.000463045	-0.000572047	-0.000542582	
1.23771	2.0676	4.33825	2.25986	0.600263	-0.000477596	-0.000843322	-0.000531539	-0.000672597	-0.00054437	
1.23771	2.0676	4.33963	2.25986	0.600629	-0.000472335	-0.000297377	-0.0007058	-0.000595016	-0.000538041	
1.23771	2.0676	4.341	2.25986	0.600995	-0.000593263	-0.000397886	-0.000506828	-0.000673903	-0.00076307	
1.23771	2.0676	4.34237	2.25986	0.60136	-0.000882292	-0.000581037	-0.000666878	-0.00060654	-0.0004453	
1.23771	2.0676	4.34365	2.25986	0.601726	-0.000399349	-0.000434831	-0.000494586	-0.000462273	-0.000609343	
1.23771	2.0676	4.3449	2.25986	0.602091	-0.000598708	-0.00066354	-0.000676406	-0.000484572	-0.000481476	
1.23771	2.0676	4.34615	2.25986	0.602457	-0.000533628	-0.000433556	-0.000628203	-0.000595947	-0.000470634	
1.23771	2.0676	4.3474	2.25986	0.602823	-0.000547493	-0.000590895	-0.00070447	-0.000505589	-0.000550538	
1.23771	2.0676	4.34865	2.25986	0.603188	-0.000677734	-0.000375402	-0.000385321	-0.000679309	-0.000536118	
1.23771	2.0676	4.3499	2.25986	0.603554	-0.000449728	-0.00079547	-0.000497843	-0.000625693	-0.000560114	
1.23771	2.0676	4.35115	2.25986	0.603919	-0.000670317	-0.000819562	-0.000553071	-0.000690426	-0.000490721	
1.23771	2.0676	4.3524	2.25986	0.604285	-0.000189408	-0.000541405	-0.000576179	-0.000555673	-0.000404618	
1.23771	2.0676	4.35365	2.25986	0.604651	-0.000648361	-0.000479605	-0.000539387	-0.000696548	-0.000608731	
1.23771	2.0676	4.3549	2.25986	0.605017	-0.000420324	-0.000637879	-0.000557076	-0.000306379	-0.000514188	
1.23771	2.0676	4.35615	2.25986	0.605382	-0.000501049	-0.000476197	-0.000537595	-0.000401402	-0.000644211	
1.23771	2.0676	4.3574	2.25986	0.605748	-0.000729032	-0.000698871	-0.000525793	-0.000648958	-0.000677762	
1.23771	2.0676	4.35865	2.25986	0.606113	-0.000616881	-0.000743906	-0.000447758	-0.000528896	-0.000553049	
1.23771	2.0676	4.3599	2.25986	0.606479	-0.000621617	-0.000606232	-0.000425821	-0.000682272	-0.000607104	
1.23771	2.0676	4.36115	2.25986	0.606845	-0.000673115	-0.000617017	-0.000762441	-0.000485676	-0.000677014	
1.23771	2.0676	4.36239	2.25986	0.60721	-0.000657715	-0.000701767	-0.000584662	-0.000614357	-0.000321285	
1.23771	2.0676	4.36364	2.25986	0.607576	-0.000702818	-0.000411289	-0.000546022	-0.000584721	-0.000672569	
1.23771	2.0676	4.36489	2.25986	0.607942	-0.000522734	-0.000676062	-0.000525009	-0.000409685	-0.000596548	
1.23771	2.0676	4.36614	2.25986	0.608307	-0.000609047	-0.000434871	-0.000436215	-0.00070708	-0.000599692	
1.23771	2.0676	4.36739	2.25986	0.608673	-0.000541157	-0.000412641	-0.000628282	-0.00054499	-0.000511258	
1.23771	2.0676	4.36864	2.25986	0.609039	-0.000620431	-0.000440326	-0.00042527	-0.00044816	-0.000404581	
1.23771	2.0676	4.36989	2.25986	0.609404	-0.00072549	-0.000729752	-0.000615563	-0.000523493	-0.000628842	
1.23771	2.0676	4.37114	2.25986	0.60977	-0.000499043	-0.000633426	-0.000516789	-0.000754323	-0.000415207	
1.23771	2.0676	4.37239	2.25986	0.610136	-0.000651844	-0.000581156	-0.000508914	-0.000379289	-0.000657704	
1.23771	2.0676	4.37364	2.25986	0.610502	-0.000552171	-0.000597531	-0.000662586	-0.000697129	-0.000845131	
1.23771	2.0676	4.37489	2.25986	0.610867	-0.00038279	-0.000355122	-0.000543778	-0.000503909	-0.00058706	
1.23771	2.0676	4.37612	2.25986	0.611233	-0.000570841	-0.000598024	-0.000439078	-0.000635671	-0.00059532	
1.23771	2.0676	4.37735	2.25986	0.611598	-0.0007231	-0.00062993	-0.000384041	-0.000649431	-0.000452305	
1.23771	2.0676	4.37858	2.25986	0.611964	-0.000526599	-0.000490692	-0.000575643	-0.000662362	-0.000553026	
1.23771	2.0676	4.37981	2.25986	0.612329	-0.000406307	-0.000734283	-0.000557358	-0.00062692	-0.000460962	
1.23771	2.0676	4.38104	2.25986	0.612695	-0.000542164	-0.00056437	-0.000676716	-0.000568918	-0.000680129	
1.23771	2.0676	4.38227	2.25986	0.61306	-0.000646626	-0.000625783	-0.000744055	-0.000485327	-0.0005795	
1.23771	2.0676	4.3835	2.25986	0.613426	-0.000400735	-0.000498406	-0.000489878	-0.00061809	-0.000453407	
1.23771	2.0676	4.38473	2.25986	0.613791	-0.000620644	-0.000507221	-0.000523986	-0.000448304	-0.00044509	
1.23771	2.0676	4.38596	2.25986	0.614157	-0.000480064	-0.000604269	-0.000578912	-0.000508364	-0.000738354	
1.23771	2.0676	4.38719	2.25986	0.614523	-0.000508864	-0.000644315	-0.000621076	-0.00076427	-0.000444742	
1.23772	2.0676	4.38842	2.25986	0.614888	-0.000776977	-0.000573723	-0.000303823	-0.000722553	-0.00063212	
1.23772	2.0676	4.38965	2.25986	0.615254	-0.000471185	-0.00067318	-0.000522688	-0.000696753	-0.000464403	
1.23772	2.0676	4.39088	2.25986	0.615619	-0.000638955	-0.000449263	-0.000427167	-0.000684574	-0.000579744	
1.23772	2.0676	4.39212	2.25986	0.615985	-0.000682464	-0.000465917	-0.000521722	-0.000453646	-0.00049942	
1.23772	2.0676	4.39335	2.25986	0.61635	-0.000706135	-0.000396475	-0.000672258	-0.000491301	-0.000613637	
1.23772	2.0676	4.39458	2.25986	0.616716	-0.000700025	-0.000389892	-0.000661395	-0.000659512	-0.000618968	
1.23772	2.0676	4.39581	2.25986	0.617082	-0.000458622	-0.000842551	-0.000715945	-0.000585474	-0.000492589	
1.23772	2.0676	4.39704	2.25986	0.617447	-0.000670491	-0.000546701	-0.000498227	-0.000281998	-0.000513089	
1.23772	2.0676	4.39827	2.25986	0.617813	-0.000622855	-0.000493626	-0.000389699	-0.000434098	-0.000607203	
1.23772	2.0676	4.3995	2.25986	0.618179	-0.000679363	-0.000756773	-0.000595943	-0.000654268	-0.000635235	
1.23772	2.0676	4.40073	2.25986	0.618544	-0.000542193	-0.000606354	-0.000418713	-0.000487557	-0.000562256	
1.23772	2.0676	4.40196	2.25986	0.61891	-0.000515686	-0.000481793	-0.000365305	-0.000537571	-0.000472222	
1.23772	2.0676	4.40319	2.25986	0.619275	-0.000572629	-0.000406599	-0.000334073	-0.000594992	-0.000718232	
1.23772	2.0676	4.40442	2.25986	0.619641	-0.000786187	-0.000527334	-0.000431995	-0.000412077	-0.000619752	
1.23772	2.0676	4.40565	2.25986	0.620006	-0.000854428	-0.00058499	-0.00047652	-0.000690999	-0.000616973	
1.23772	2.0676	4.40688	2.25986	0.620372	-0.000670944	-0.000556462	-0.000496058	-0.000461658	-0.00069231	
1.23772	2.0676	4.40811	2.25986	0.620737	-0.000500883	-0.000610802	-0.000685393	-0.000419232	-0.000566579	
1.23772	2.0676	4.40934	2.25986	0.621103	-0.000566176	-0.000747526	-0.000497427	-0.000731375	-0.000504454	
1.23772	2.0676	4.41057	2.25986	0.621469	-0.00061388	-0.000642022	-0.000608501	-0.000530418	-0.000396772	
1.23772	2.0676	4.4118	2.25986	0.621834	-0.000486737	-0.000475376	-0.000506209	-0.000377751	-0.000720586	
1.23772	2.0676	4.41303	2.25986	0.6222	-0.000670199	-0.000689828	-0.000492277	-0.000610776	-0.000475566	
1.23772	2.0676	4.41415	2.25986	0.622565	-0.00047867	-0.000527567	-0.0005961	-0.000544764	-0.000474906	
1.23772	2.0676	4.41517	2.25986	0.622931	-0.000634811	-0.000595285	-0.000507281	-0.000610288	-0.000692493	
1.23772	2.0676	4.41619	2.25986	0.623296	-0.000537452	-0.000463774	-0.00049771	-0.000663579	-0.000667595	
1.23772	2.0676	4.41721	2.25986	0.623662	-0.000616681	-0.000634953	-0.000629686	-0.000569244	-0.000349146	
1.23772	2.0676	4.41823	2.25986	0.624027	-0.000566897	-0.000502808	-0.00072296	-0.000487366	-0.000583739	
1.23772	2.0676	4.41925	2.25986	0.624393	-0.000685502	-0.000743109	-0.000497835	-0.000608374	-0.000552504	
1.23772	2.0676	4.42027	2.25986	0.624757	-0.000519484	-0.000611683	-0.000640502	-0.00083552	-0.000790615	
1.23772	2.0676	4.42129	2.25986	0.624799	-0.000462872	-0.000649629	-0.000594562	-0.000469984	-0.000626227	
1.23772	2.0676	4.42231	2.25986	0.6248	-0.000624937	-0.000672834	-0.000849926	-0.000364105	-0.000410949	
1.23772	2.0676	4.42333	2.25986	0.624801	-0.000721911	-0.000628187	-0.00045431	-0.000752714	-0.00054754	
1.23772	2.0676	4.42435	2.25986	0.624801	-0.000595614	-0.000698392	-0.0005306	-0.000748514	-0.000456053	
1.23772	2.0676	4.42537	2.25986	0.624801	-0.000473887	-0.000587721	-0.000378591	-0.000602966	-0.000357634	
1.23772	2.0676	4.42639	2.25986	0.624802	-0.000545075	-0.00060163	-0.000594779	-0.00052081	-0.000556323	
1.23772	2.0676	4.42741	2.25986	0.624802	-0.000569483	-0.000661292	-0.000597173	-0.000513177	-0.000493776	
1.23772	2.0676	4.42843	2.25986	0.624803	-0.00049728	-0.000610442	-0.000562921	-0.000666601	-0.000626643	
1.23772	2.0676	4.42945	2.25986	0.624803	-0.000682186	-0.000710421	-0.000546238	-0.000443253	-0.000617179	
1.23772	2.0676	4.43048	2.25986	0.624804	-0.000662319	-0.000517008	-0.000564113	-0.000479573	-0.000497962	
1.23772	2.0676	4.4315	2.25986	0.624804	-0.000617358	-0.000432328	-0.000562922	-0.000641006	-0.000481373	
1.23772	2.0676	4.43252	2.25986	0.624805	-0.00064303	-0.00072863	-0.000700863	-0.000616495	-0.00076067	
1.23772	2.0676	4.43354	2.25986	0.624805	-0.000583585	-0.000528724	-0.000473731	-0.000681006	-0.000634163	
1.23772	2.0676	4.43456	2.25986	0.624805	-0.000377154	-0.000815808	-0.000511772	-0.000631448	-0.000482202	
1.23772	2.0676	4.43558	2.25986	0.624806	-0.000531762	-0.000429881	-0.000647479	-0.000535122	-0.000403262	
1.23772	2.0676	4.4366	2.25986	0.624806	-0.00068468	-0.000754897	-0.000443136	-0.000567583	-0.000568588	
1.23772	2.0676	4.43762	2.25986	0.624807	-0.000566414	-0.000576145	-0.000659537	-0.000618147	-0.000312512	
1.23772	2.0676	4.43864	2.25986	0.624807	-0.000602154	-0.000549693	-0.000485242	-0.000704908	-0.000610557	
1.23772	2.0676	4.43966	2.25986	0.624808	-0.000694259	-0.000329105	-0.000304615	-0.000596431	-0.000374125	
1.23772	2.0676	4.44068	2.25986	0.624808	-0.00071193	-0.000295268	-0.000638586	-0.000575966	-0.000471329	
1.23772	2.0676	4.4417	2.25986	0.624808	-0.00034846	-0.000669193	-0.000773188	-0.000364149	-0.000548846	
1.23772	2.0676	4.44272	2.25986	0.624809	-0.000440486	-0.00047029	-0.000553141	-0.000678458	-0.000601228	
1.23772	2.0676	4.44374	2.25986	0.624809	-0.000453672	-0.000615167	-0.000613477	-0.000432126	-0.000669343	
1.23772	2.0676	4.44476	2.25986	0.62481	-0.000539595	-0.000477849	-0.000624788	-0.00062883	-0.000364545	
1.23772	2.0676	4.44578	2.25986	0.62481	-0.000701769	-0.000525026	-0.000428585	-0.000442573	-0.000753962	
1.23772	2.0676	4.4468	2.25986	0.624811	-0.000678234	-0.000575819	-0.000456079	-0.000615179	-0.000546589	
1.23772	2.0676	4.44782	2.25986	0.624811	-0.000500718	-0.000465348	-0.000294881	-0.00055125	-0.000746012	
1.23772	2.0676	4.44884	2.25986	0.624812	-0.000555111	-0.000431516	-0.000636499	-0.000530926	-0.000654371	
1.23772	2.0676	4.44986	2.25986	0.624812	-0.000500176	-0.000480824	-0.00076346	-0.000641461	-0.000715036	
1.23772	2.0676	4.45088	2.25986	0.624813	-0.000452957	-0.000599678	-0.000581242	-0.000736492	-0.000548105	
1.23772	2.0676	4.4519	2.25986	0.624813	-0.000648486	-0.000565525	-0.0003142	-0.000420614	-0.000658229	
1.23772	2.0676	4.45292	2.25986	0.624813	-0.000646966	-0.000386917	-0.000630788	-0.000533524	-0.000601499	
1.23772	2.0676	4.45395	2.25986	0.624814	-0.000573071	-0.00049479	-0.000769058	-0.000386203	-0.000535972	
1.23772	2.0676	4.45497	2.25986	0.624815	-0.000541562	-0.000495411	-0.000635339	-0.000454015	-0.000359986	
1.23772	2.0676	4.45599	2.25986	0.624815	-0.000612654	-0.00077925	-0.000765875	-0.000554142	-0.000586457	
1.23772	2.0676	4.45701	2.25986	0.624815	-0.000682646	-0.000511791	-0.000368814	-0.00053735	-0.000563786	
1.23772	2.0676	4.45803	2.25986	0.624816	-0.000622599	-0.000591672	-0.000475487	-0.000597483	-0.000423507	
1.23772	2.0676	4.45905	2.25986	0.624816	-0.000707611	-0.000356181	-0.00038638	-0.000482454	-0.000571848	
1.23772	2.0676	4.45993	2.25986	0.624817	-0.00054455	-0.000622412	-0.000680873	-0.000552289	-0.000438329	
1.23772	2.0676	4.46063	2.25986	0.624817	-0.000463781	-0.000334416	-0.000598362	-0.000571641	-0.00058989	
1.23772	2.0676	4.46134	2.25986	0.625034	-0.000665882	-0.000773599	-0.000467107	-0.00068776	-0.000627886	
1.23772	2.0676	4.46205	2.25986	0.625879	-0.000795587	-0.00047874	-0.00078234	-0.000515604	-0.000500876	
1.23772	2.0676	4.46275	2.25986	0.626724	-0.000687898	-0.000662972	-0.000589145	-0.000508469	-0.000544885	
1.23772	2.0676	4.46346	2.25986	0.62757	-0.000666853	-0.000448269	-0.00053954	-0.000629651	-0.000727491	
1.23772	2.0676	4.46416	2.25986	0.628415	-0.000701415	-0.000283628	-0.000520678	-0.000318945	-0.000644231	
1.23772	2.0676	4.46487	2.25986	0.62926	-0.000364564	-0.000645899	-0.000546748	-0.000388947	-0.000806523	
1.23772	2.0676	4.46557	2.25986	0.630106	-0.000711606	-0.000522882	-0.000656053	-0.000622507	-0.000449199	
1.23772	2.0676	4.46628	2.25986	0.630951	-0.000567957	-0.000488219	-0.000473533	-0.000544807	-0.000733587	
1.23772	2.0676	4.46699	2.25986	0.631796	-0.00081441	-0.000708488	-0.000558812	-0.000552356	-0.000644761	
1.23772	2.0676	4.46769	2.25986	0.632641	-0.000535823	-0.000813819	-0.000535626	-0.000822179	-0.000682483	
1.23772	2.0676	4.4684	2.25986	0.633487	-0.000605716	-0.000693049	-0.000662591	-0.000777513	-0.000416489	
1.23772	2.0676	4.4691	2.25986	0.634332	-0.00045797	-0.000683999	-0.000535715	-0.000691199	-0.000663162	
1.23772	2.0676	4.46981	2.25986	0.635177	-0.000735739	-0.000638977	-0.00054559	-0.000570599	-0.000474029	
1.23772	2.0676	4.47051	2.25988	0.636023	-0.000474172	-0.000539634	-0.000519461	-0.000610218	-0.000489556	
1.23772	2.0676	4.47122	2.26038	0.636868	-0.000660611	-0.000710142	-0.000511709	-0.000468801	-0.000531453	
1.23772	2.0676	4.47192	2.26091	0.637713	-0.000672386	-0.000717693	-0.000508949	-0.000580212	-0.000643198	
1.23772	2.0676	4.47263	2.26144	0.638558	-0.000420266	-0.000552152	-0.000542885	-0.000690501	-0.000489742	
1.23772	2.0676	4.47334	2.26197	0.639404	-0.000603045	-0.000688489	-0.000664108	-0.000552964	-0.000391678	
1.23772	2.0676	4.47404	2.2625	0.640249	-0.000514047	-0.000460458	-0.000543184	-0.000547388	-0.00053932	
1.23772	2.0676	4.47475	2.26303	0.641094	-0.000732453	-0.00051893	-0.000483972	-0.000431539	-0.000714394	
1.23772	2.0676	4.47545	2.26356	0.641939	-0.000742905	-0.000566265	-0.000506575	-0.000501417	-0.000656967	
1.23772	2.0676	4.47616	2.26409	0.642785	-0.0007432	-0.000726627	-0.000747886	-0.000393863	-0.000512637	
1.23772	2.0676	4.47687	2.26462	0.64363	-0.000578119	-0.000386853	-0.000874601	-0.000587694	-0.000696436	
1.23772	2.0676	4.47757	2.26515	0.644475	-0.00054676	-0.000459362	-0.000699327	-0.000548457	-0.000711343	
1.23772	2.0676	4.47828	2.26568	0.645321	-0.000612423	-0.000492335	-0.000791362	-0.000479601	-0.00059759	
1.23772	2.0676	4.47898	2.26621	0.646166	-0.000533374	-0.000735334	-0.000480866	-0.000506434	-0.000689409	
1.23772	2.0676	4.47969	2.26674	0.647011	-0.000594628	-0.000596928	-0.000419211	-0.00043422	-0.000658732	
1.23772	2.0676	4.48039	2.26727	0.647857	-0.000796165	-0.000463063	-0.00043262	-0.000676584	-0.000339553	
1.23772	2.0676	4.4811	2.26779	0.648702	-0.00064329	-0.000435486	-0.000603342	-0.000687218	-0.000573887	
1.23772	2.0676	4.48181	2.26832	0.649562	-0.000594704	-0.000525811	-0.00077286	-0.000574911	-0.000514864	
1.23772	2.0676	4.48251	2.26885	0.650649	-0.000597762	-0.000600562	-0.000361921	-0.000580365	-0.000826101	
1.23772	2.0676	4.48322	2.26938	0.651742	-0.000424821	-0.000304918	-0.000428927	-0.000520563	-0.000135922	
1.23772	2.0676	4.48392	2.26991	0.652835	-0.000403388	-0.000619921	-0.000580398	-0.000426692	-0.000501914	
1.23772	2.0676	4.48463	2.27044	0.653928	-0.000526851	-0.000572615	-0.000636674	-0.000410174	-0.000567504	
1.23772	2.0676	4.48533	2.27097	0.655021	-0.000754307	-0.000510903	-0.000548557	-0.000484528	-0.000544762	
