cur3_37_samp	cur3_38_samp	cur3_39_samp	cur3_40_samp	lap3_37_samp	lap3_38_samp	lap3_39_samp	lap3_40_samp	rp11
-0.000245831	-1.59123e-05	-0.000134073	-0.00011586	8.19356	8.92609	8.66426	8.83066	
-7.25681e-05	-0.000120223	-5.91232e-05	-8.66582e-05	8.1949	8.92771	8.66602	8.83312	
-0.000237766	-0.000164268	-0.000141134	-0.000112613	8.19623	8.92933	8.66777	8.83558	
-0.000126893	-3.03681e-05	-4.13213e-06	3.70484e-05	8.19757	8.93096	8.66953	8.83804	
3.68341e-06	-7.19227e-05	-0.000188396	-0.000196954	8.1989	8.93258	8.67128	8.8405	
-5.00843e-05	9.08219e-05	-0.000246234	-0.000152172	8.20024	8.9342	8.67303	8.84297	
-0.000152376	-0.000116181	-4.10277e-05	-0.000344618	8.20157	8.93582	8.67479	8.84545	
-0.000275153	-0.000105099	-6.96746e-05	-6.15572e-05	8.20291	8.93744	8.67654	8.84793	
-0.00039491	-6.24291e-05	-0.000214114	-0.000389113	8.20424	8.93911	8.6783	8.85041	
-2.36693e-05	9.77311e-06	-0.000244401	-0.000221433	8.20558	8.94082	8.68005	8.85289	
5.29597e-05	-9.18953e-05	-8.52686e-05	-0.000118394	8.20691	8.94254	8.68181	8.85537	
-0.000150939	-0.000141231	-0.000278192	-0.000236282	8.20825	8.94426	8.68362	8.85785	
-0.000180442	-0.000234235	-0.000238396	-9.16078e-05	8.20958	8.94597	8.68545	8.86033	
-8.17207e-05	-0.000225039	-0.000256552	-0.000158686	8.21092	8.94769	8.68728	8.86281	
-0.000225323	-0.000116334	1.31789e-05	-0.000133451	8.21225	8.94941	8.68911	8.86529	
-0.000214138	-0.000213748	-0.000160523	-0.000287202	8.21359	8.95112	8.69094	8.86777	
-0.000224246	-3.85782e-05	-4.53666e-05	-6.84812e-05	8.21492	8.95284	8.69277	8.87025	
-0.000241798	-0.000119129	-9.05423e-05	-0.000231039	8.21626	8.95455	8.6946	8.87273	
-9.60995e-05	-0.000242683	-7.55639e-05	-8.99792e-05	8.2176	8.95627	8.69643	8.87515	
6.09114e-05	-0.00027666	-0.00039029	-0.000152895	8.21893	8.95799	8.69827	8.87756	
-8.52217e-05	-0.000108678	-0.000118344	8.67805e-05	8.22027	8.95971	8.7001	8.87996	
-0.000158031	-9.02001e-05	-0.000220138	-7.0084e-05	8.2216	8.96142	8.70193	8.88236	
-7.3181e-05	-4.46586e-06	-7.51657e-05	-0.000205869	8.22293	8.96314	8.70376	8.88477	
-0.000103112	-0.000205878	-0.000101624	-0.000273707	8.22416	8.96486	8.70559	8.88717	
-5.28429e-05	-0.000166782	-0.000144708	-0.000221524	8.22535	8.96657	8.70742	8.88957	
-0.000345235	-0.000178999	-4.32928e-08	-0.000357533	8.22653	8.9683	8.70925	8.89198	
-8.59222e-05	-0.000192438	-0.000143211	-0.000206608	8.22771	8.97015	8.71108	8.89438	
-9.82418e-05	-0.000210583	-2.57253e-05	-0.000160017	8.2289	8.972	8.71305	8.89678	
-0.000152271	-6.71106e-05	-8.02391e-05	5.16513e-05	8.23008	8.97385	8.71505	8.89919	
-0.000379124	-0.000115221	-0.000177929	-5.3108e-05	8.23126	8.9757	8.71706	8.90159	
-0.00012607	-0.000312922	1.5763e-05	-5.50625e-05	8.23244	8.97755	8.71906	8.90399	
4.2089e-05	-0.000368608	-0.00019844	-0.000286707	8.23363	8.9794	8.72106	8.9064	
-6.35484e-05	-0.000233241	4.08163e-05	5.37131e-05	8.23481	8.98125	8.72306	8.90875	
-9.1707e-05	-0.000118562	-5.75613e-05	-0.000211186	8.23599	8.9831	8.72507	8.91097	
-0.000149385	-6.7172e-05	-7.00481e-05	-5.47123e-05	8.23717	8.98495	8.72707	8.91318	
-0.000183553	-0.000195775	-0.000157657	-0.000149706	8.23836	8.9868	8.72907	8.91539	
-0.000178055	3.87689e-05	-0.000123152	-5.77827e-05	8.23954	8.98865	8.73108	8.91761	
-0.000218644	-3.43173e-05	-2.69748e-06	-0.000240834	8.24072	8.9905	8.73308	8.91982	
-3.88266e-05	-0.00010142	-0.000131218	-0.000181554	8.2419	8.99235	8.73508	8.92203	
2.04909e-05	-2.62976e-05	-0.000212245	-0.000130411	8.24308	8.9942	8.73708	8.92424	
-0.000202853	1.4313e-05	-5.64976e-05	-0.000197195	8.24427	8.99605	8.73909	8.92646	
-0.000141232	-0.000175747	-0.000145609	-0.000173058	8.24545	8.9979	8.74109	8.92867	
-3.41165e-05	-0.000142214	-0.000433341	-2.2169e-05	8.24663	8.99977	8.74317	8.93088	
-0.000303182	-0.000378195	-0.000120384	-0.000118135	8.24782	9.00167	8.74529	8.93309	
-0.000101948	-0.000219341	-0.000312568	-0.000273426	8.249	9.00358	8.7474	8.93531	
-0.000234192	-0.000233298	-0.000397826	-8.55261e-05	8.25018	9.00549	8.74952	8.93752	
-0.000232004	-0.000159852	-0.00022154	-7.83874e-05	8.25136	9.0074	8.75164	8.93973	
-0.00018559	-0.000181948	-0.000276964	-0.000168982	8.25255	9.00931	8.75376	8.94194	
-1.83681e-05	-0.000352319	9.66852e-06	-0.000142465	8.25373	9.01121	8.75587	8.94404	
-0.000290981	-0.000290659	-0.000173674	-8.94508e-05	8.25491	9.01312	8.75799	8.9461	
-1.94679e-05	-0.000204109	7.44989e-05	-7.60337e-05	8.25609	9.01503	8.76011	8.94816	
-3.27515e-05	-5.06834e-05	-0.000180959	-9.5787e-05	8.25728	9.01693	8.76223	8.95022	
6.54242e-07	-0.000241633	-0.000121604	-0.000245322	8.25846	9.01884	8.76434	8.95228	
-0.000178131	-5.27411e-05	0.000109386	-9.4038e-05	8.25964	9.02075	8.76646	8.95434	
-0.00013597	-0.000121733	-5.46319e-05	-9.58908e-05	8.26073	9.02266	8.76858	8.9564	
-2.80257e-05	-0.00018366	-0.000354787	-0.000152192	8.26176	9.02456	8.77069	8.95846	
-0.000223662	1.02891e-05	-5.30858e-05	-0.000176442	8.26278	9.02647	8.77281	8.96052	
-0.000359728	-0.0001526	-0.000112074	-8.79692e-05	8.26381	9.02838	8.77493	8.96258	
-0.000188345	7.6783e-05	-0.000220225	-0.000354778	8.26484	9.03029	8.77704	8.96464	
-0.000226519	-0.000252938	-0.000261522	-3.92734e-05	8.26588	9.03221	8.77916	8.9667	
-0.000192009	-0.000143853	-0.000132467	-0.000218416	8.2669	9.03414	8.78128	8.96876	
-0.000168204	-0.000135789	-0.000151708	-0.000196592	8.26794	9.03606	8.7834	8.97082	
-0.000247359	-0.000114047	-0.000257107	-0.000310969	8.26897	9.03799	8.78551	8.97288	
-0.000201236	-5.98334e-05	-0.000428637	-8.12241e-05	8.27	9.03991	8.78763	8.97494	
-6.37463e-05	-0.000106643	-0.00019478	-8.95314e-05	8.27102	9.04184	8.78975	8.97695	
-0.000356728	-0.000239542	-0.000313724	-0.000111838	8.27205	9.04377	8.79186	8.97893	
-0.000137142	-0.00016853	6.14764e-05	-0.000280053	8.27308	9.04569	8.79398	8.98092	
-2.53119e-05	-0.000136726	-0.000158387	4.66103e-05	8.27411	9.04762	8.7961	8.9829	
6.59753e-06	-0.000112267	-2.9636e-05	-0.000123371	8.27514	9.04955	8.79821	8.98489	
-0.000246345	-5.00618e-05	-4.49059e-05	-0.000155211	8.27617	9.05147	8.80033	8.98687	
-9.29858e-05	-0.000158155	-1.82452e-05	-0.00021524	8.2772	9.0534	8.80245	8.98885	
-0.000263794	-0.000245168	-1.3784e-05	-0.000236186	8.27823	9.05532	8.80457	8.99084	
-0.000387023	-0.000158916	-0.000122395	-0.000367089	8.27927	9.05725	8.80674	8.99282	
-0.000152679	-9.56884e-05	-0.00012954	-2.04976e-05	8.28029	9.05918	8.80892	8.9948	
-3.2341e-05	-0.000286484	-6.48456e-05	-0.000123062	8.28132	9.06111	8.81109	8.99679	
-0.000204515	-0.000217991	-0.000164602	-0.000384559	8.28235	9.06303	8.81327	8.99877	
-0.000195258	-4.84951e-05	-7.82181e-05	-0.000140358	8.28339	9.06496	8.81544	9.00075	
-0.000349279	-0.000231015	-0.000236264	-0.000219742	8.28442	9.06689	8.81761	9.00274	
-0.000133979	-0.000233017	-0.000136194	-7.40572e-05	8.28545	9.06882	8.81979	9.00472	
-0.000512969	-0.000320969	-0.000171746	-0.000135591	8.28648	9.07074	8.82196	9.00671	
-0.000264637	6.51134e-06	-0.000298153	-3.67915e-05	8.28751	9.07267	8.82414	9.00869	
-0.000166408	-0.000116959	4.08705e-05	-0.000152375	8.28854	9.0746	8.82631	9.0106	
3.00106e-05	-9.19751e-05	-0.000179599	-1.69948e-05	8.28957	9.07653	8.82849	9.01251	
-0.000236792	-0.000149596	8.43182e-05	5.58202e-05	8.29059	9.07845	8.83066	9.01442	
-0.000215012	-0.000252509	-5.13213e-05	-5.40729e-05	8.29162	9.08038	8.83283	9.01633	
-0.000212373	-0.000250093	-4.71311e-05	-0.000351679	8.29265	9.08231	8.83501	9.01823	
-0.000206983	-0.000135125	-3.16216e-05	-0.00014491	8.29367	9.08423	8.83727	9.02014	
-4.00257e-05	-0.000212515	-0.000149282	-2.8305e-05	8.29466	9.08616	8.83954	9.02205	
-0.000151323	-0.000110249	-0.000237261	-0.000112944	8.29565	9.08809	8.84181	9.02396	
-0.000182938	-0.000192958	-0.000261539	-8.29028e-05	8.29664	9.09002	8.84408	9.02586	
1.50388e-05	-3.45866e-05	-6.46401e-06	-0.000188355	8.29764	9.09194	8.84635	9.02777	
-3.65285e-05	-9.20129e-05	-0.000347173	-0.000127526	8.29863	9.09387	8.84862	9.02968	
-0.000359211	-0.000126588	-0.000162165	-0.000154618	8.29962	9.09579	8.85089	9.03159	
-4.42532e-05	-0.000214821	-0.000142731	-5.4767e-05	8.30061	9.0977	8.85316	9.03349	
-6.91034e-05	-0.000157911	-0.000123766	-0.0002238	8.3016	9.0996	8.85543	9.0354	
-0.000309173	-0.000155035	-0.000112445	-0.000213142	8.3026	9.10151	8.8577	9.03731	
-0.000202311	-0.000271427	-0.00027497	-0.000281872	8.30359	9.10342	8.85997	9.03921	
-0.000138845	-4.99082e-05	-0.000146085	-0.000146362	8.30458	9.10532	8.86224	9.04112	
-0.000282852	-7.80645e-05	-8.36214e-05	-6.18245e-05	8.30557	9.10723	8.8645	9.043	
-3.11173e-05	0.000119271	-6.44421e-05	-0.000226066	8.30656	9.10914	8.86678	9.04485	
-0.00017886	-9.85955e-05	-0.000142668	-0.000158382	8.30755	9.11105	8.86906	9.0467	
-0.000206801	-0.000207162	-1.91116e-05	-0.000117236	8.30855	9.11295	8.87135	9.04855	
-9.42761e-05	-0.000165491	3.70841e-05	-0.000132184	8.30954	9.11486	8.87364	9.0504	
-0.000253311	-0.00027844	-0.000183356	-0.000201543	8.31053	9.11677	8.87593	9.05225	
-6.1337e-06	-0.000227466	-0.000216842	-0.000151441	8.31152	9.11868	8.87822	9.0541	
-4.49061e-06	-0.00017364	-0.00026824	-6.76081e-05	8.31251	9.12058	8.88051	9.05595	
-0.000247685	0.000139807	-0.000177648	-0.00033743	8.3135	9.12249	8.8828	9.0578	
-4.32255e-05	-7.37117e-05	-0.000120949	-0.000181364	8.3145	9.1244	8.88508	9.05965	
-0.000128884	-2.7095e-05	-0.000133124	-0.000218071	8.31549	9.1263	8.88737	9.0615	
-0.000179906	-0.000125479	-0.00026506	-8.29242e-05	8.31648	9.1282	8.88966	9.06335	
-8.63901e-06	-3.00869e-05	-0.000144301	-6.89933e-05	8.31747	9.13009	8.89195	9.0652	
-2.68064e-05	-0.000185001	-0.000191574	-0.000143497	8.31846	9.13198	8.89424	9.06705	
-0.000111445	-0.000170885	-0.000200125	-0.00024663	8.31946	9.13387	8.89653	9.0689	
-0.000356161	-0.000196719	-0.000167754	-8.34081e-05	8.32045	9.13576	8.89882	9.07075	
-1.20778e-05	-0.000207423	-0.000200199	-0.000319174	8.32144	9.13764	8.90107	9.0726	
-0.000129914	-0.000294848	-0.000229708	-0.000262458	8.32243	9.13953	8.9033	9.07445	
-0.000146117	-0.000188715	-0.00011765	-6.76339e-05	8.32342	9.14142	8.90553	9.0763	
-9.64651e-05	-8.10164e-05	-0.000103719	-8.35529e-05	8.32441	9.14331	8.90777	9.07815	
-0.000165373	-3.2017e-05	4.61436e-05	1.55191e-05	8.32542	9.1452	8.91	9.08	
-0.000182034	-0.000200165	-0.000172446	1.56118e-05	8.32643	9.14708	8.91223	9.08185	
-0.000131648	-0.000121925	-0.000347645	-0.000160628	8.32744	9.14897	8.91446	9.0837	
-5.56293e-05	-0.000184668	-0.000321745	-6.92557e-05	8.32845	9.15086	8.91669	9.08555	
-0.000297077	-0.000149716	-0.000181529	-0.000290207	8.32946	9.15275	8.91892	9.0874	
-0.000180027	8.49522e-05	-0.000242838	-0.000137937	8.33047	9.15464	8.92115	9.08925	
5.28339e-05	-0.000174169	-5.36187e-05	-0.000333181	8.33148	9.15653	8.92339	9.0911	
-8.69132e-05	-2.1498e-05	-0.000285463	-0.000186383	8.33249	9.15841	8.92562	9.09295	
-0.000409142	-0.000352118	-0.000145623	-0.000396552	8.33351	9.16029	8.92785	9.0948	
-0.00032735	-0.000265604	-0.000168423	-0.000260685	8.33452	9.16214	8.93008	9.09665	
-0.000170814	9.22734e-06	-0.000206249	-9.56115e-05	8.33553	9.16399	8.93231	9.0985	
-0.000136369	-0.0001463	-0.000305191	-4.97e-05	8.33654	9.16584	8.93449	9.10035	
-8.77265e-05	-0.000374905	-0.000171614	-0.000168371	8.33755	9.16769	8.9366	9.1022	
-0.00019987	-0.000194499	-5.95741e-06	-1.73122e-05	8.33856	9.16954	8.93872	9.10405	
1.98777e-05	-3.31309e-05	-0.000141064	-4.63564e-05	8.33957	9.17139	8.94084	9.1059	
-0.000127191	-0.000236486	-0.000127189	-0.000419825	8.34058	9.17324	8.94296	9.10772	
-0.00014663	-0.000207183	-0.000182499	-1.5326e-05	8.34159	9.17509	8.94507	9.10953	
-9.75469e-05	-0.000130948	-0.000133738	-9.2965e-05	8.3426	9.17694	8.94719	9.11135	
-0.000155907	-0.00016625	-0.000205898	-0.000163346	8.34361	9.17879	8.94931	9.11316	
-3.76e-05	-1.44652e-05	-7.57079e-05	-0.00016755	8.34463	9.18064	8.95142	9.11497	
-1.67491e-05	-7.06494e-05	-0.000222557	-0.000184335	8.34564	9.18249	8.95354	9.11678	
-5.53275e-05	-9.71321e-05	-0.00011652	-0.00027341	8.34665	9.18434	8.95566	9.1186	
-0.00013978	-0.000143188	-0.000131714	-0.000186507	8.34766	9.1862	8.95777	9.12041	
-0.000167135	-0.000112665	-9.38093e-05	-0.00027285	8.34867	9.18805	8.95989	9.12222	
-0.0003329	-0.00013578	-0.000295464	-0.000229263	8.34968	9.18989	8.96201	9.12403	
-0.000169858	-2.04407e-05	-0.000123961	-0.000103463	8.35069	9.19174	8.96413	9.12584	
-0.000178542	-0.000349041	-0.000237563	-0.000156974	8.3517	9.19357	8.96624	9.12765	
-0.00014699	4.26756e-05	-0.00029861	-0.000126048	8.35271	9.19535	8.9683	9.12947	
-0.00021676	-3.31607e-05	-2.22004e-05	-0.000151554	8.35372	9.19712	8.97034	9.13128	
-0.000273574	-3.8013e-05	-0.000217875	-0.000131013	8.3548	9.19889	8.97238	9.13309	
-3.98793e-06	-8.87185e-05	-0.000130724	6.42968e-05	8.3559	9.20067	8.97442	9.1349	
-8.5113e-05	-0.000207708	-0.000298709	-1.29067e-05	8.35701	9.20244	8.97646	9.13671	
-0.00040483	-0.000287305	-4.1942e-05	-0.000244937	8.35812	9.20422	8.9785	9.13853	
-7.83792e-05	-9.78917e-05	5.21933e-05	-0.000148575	8.35922	9.20599	8.98054	9.14034	
-0.000159844	2.06714e-05	-0.000285798	-2.32199e-07	8.36033	9.20776	8.98258	9.14206	
-0.00014074	-0.000301857	2.9018e-05	-8.4591e-05	8.36143	9.20954	8.98462	9.14374	
-0.000293211	1.37077e-05	-0.000110212	-7.44931e-05	8.36254	9.21131	8.98666	9.14542	
-0.000183325	-0.000187415	-0.000102294	0.000118798	8.36365	9.21309	8.9887	9.1471	
4.06861e-05	-0.000139286	-7.03108e-05	-0.000195465	8.36475	9.21486	8.99075	9.14878	
-0.000315497	2.43367e-05	-5.31708e-05	-0.000316148	8.36586	9.21663	8.99279	9.15046	
-4.01836e-05	-0.000169993	-0.000186085	-0.000168148	8.36697	9.21841	8.99483	9.15213	
-5.29707e-05	-0.000116687	-7.98298e-05	-0.000245536	8.36807	9.22018	8.99687	9.15381	
-0.000190497	-5.88086e-05	-0.000210643	-0.00019352	8.36918	9.22196	8.99891	9.15549	
-0.000108269	-0.000171222	-8.97326e-05	-0.000236613	8.37029	9.22373	9.00097	9.15717	
-0.000267768	-0.000272674	-0.000268437	-0.00018659	8.37139	9.2255	9.00303	9.15884	
-0.000165163	-0.000149651	8.30667e-05	-0.000205739	8.3725	9.22724	9.00509	9.16052	
-0.000227324	-0.000194606	-0.000176489	-8.31077e-05	8.3736	9.22896	9.00716	9.1622	
-0.000213953	-0.000258943	-0.000227189	-6.59257e-06	8.37471	9.23067	9.00921	9.16388	
-0.000240902	-0.00018152	-0.00011332	-0.000109901	8.37582	9.23239	9.01128	9.16556	
-0.000274568	-0.000147549	-0.000104839	9.56622e-05	8.37692	9.23411	9.01334	9.16724	
-9.76028e-05	3.92896e-05	-3.23338e-05	-0.00014994	8.37803	9.23582	9.0154	9.16892	
-0.000206226	-8.86993e-06	6.24293e-05	-4.6467e-05	8.37914	9.23754	9.01745	9.1706	
-0.000186509	-0.000119085	-0.000162918	-0.000299233	8.38024	9.23926	9.01952	9.17227	
-0.000274603	-0.000259226	-8.82293e-05	-0.000258374	8.38135	9.24097	9.02157	9.17395	
-0.000136244	-0.000139174	-0.000200163	-0.000159687	8.38245	9.24269	9.02363	9.17557	
-9.14978e-05	-0.000112077	-0.000310904	-0.000226564	8.38356	9.24441	9.02569	9.17717	
-0.00019475	-2.68197e-05	-0.000224196	-0.000227561	8.3847	9.24612	9.02775	9.17877	
-0.000185263	-2.19133e-05	-0.000248213	-0.000187781	8.38588	9.24784	9.02989	9.18038	
-0.000164571	-0.000164825	-0.000424078	-0.000217199	8.38707	9.24956	9.03206	9.18198	
-0.00020073	-0.000168658	-0.00011383	-0.000232425	8.38825	9.25127	9.03424	9.18358	
-0.000407976	-8.33836e-05	-3.96194e-07	-0.000261513	8.38943	9.25299	9.03641	9.18518	
-0.000316463	-8.56947e-05	-0.000239799	-0.00021897	8.39061	9.25471	9.03859	9.18678	
-0.000210899	-0.000161317	-0.000158077	-0.000252064	8.3918	9.25642	9.04076	9.18839	
-0.000276509	-0.000225616	-0.000143582	-0.00021524	8.39298	9.25814	9.04294	9.18999	
-0.000132513	-6.72279e-05	-0.000252945	-8.89937e-05	8.39416	9.25986	9.04511	9.19159	
-0.000312197	-0.000103654	-0.000165105	-0.000169637	8.39535	9.26157	9.04728	9.19319	
8.41174e-06	-6.30008e-05	-8.94335e-05	-1.53723e-05	8.39653	9.26329	9.04946	9.1948	
-1.05309e-05	-0.000137942	-0.000104931	-7.84825e-05	8.39771	9.26501	9.05163	9.1964	
0.000149775	3.79887e-05	-0.000200893	-9.91698e-05	8.39889	9.26672	9.05381	9.198	
0.000101642	-1.85946e-05	-0.000155111	-0.000228314	8.40007	9.26844	9.05598	9.1996	
-0.000197201	-0.000125426	-4.35041e-05	-0.000199843	8.40126	9.27016	9.05816	9.2012	
-0.000148363	-3.20955e-05	-5.21649e-05	-0.000241982	8.40244	9.27187	9.06039	9.20281	
5.35923e-05	-9.27214e-05	-0.000206496	-0.000132525	8.40362	9.27359	9.06266	9.20441	
-0.000360752	-9.89409e-05	-0.000202626	-3.18896e-05	8.4048	9.27531	9.06493	9.20601	
-0.000207614	-0.000144061	-0.00017381	-6.39102e-05	8.40599	9.27702	9.0672	9.20761	
-0.000169755	-2.46574e-05	-0.000138725	-0.000112927	8.40717	9.27874	9.06947	9.20922	
-0.000239205	-9.57234e-05	-0.00018082	-4.96152e-05	8.40835	9.28046	9.07174	9.21082	
-0.00013965	-0.000108271	-8.59746e-05	-0.000209984	8.40953	9.28217	9.07401	9.21242	
-0.000285669	-0.000289196	-0.000119467	-6.09929e-05	8.41072	9.28389	9.07628	9.21402	
-2.34505e-05	-0.000117627	-0.000128624	-0.000173165	8.4119	9.28561	9.07855	9.21562	
-0.000173054	-0.000104571	-0.000295176	-0.00013137	8.41308	9.28732	9.08082	9.21723	
-0.000167676	-1.91537e-05	-7.89058e-05	-2.74557e-05	8.41427	9.28904	9.08309	9.21883	
-6.50392e-06	-0.000233071	9.83443e-07	-0.00022637	8.41545	9.29076	9.08536	9.22043	
-4.71763e-05	-4.22559e-06	-0.000210625	-7.30037e-05	8.41663	9.29243	9.08763	9.22203	
-9.92684e-05	-6.69776e-05	-8.84282e-05	-0.000184848	8.4178	9.29409	9.0899	9.22363	
-9.83437e-05	-0.000135395	-6.48771e-05	-0.000116932	8.41894	9.29575	9.09216	9.22524	
-8.89933e-05	-5.4375e-05	-0.000150274	-0.000262758	8.42008	9.29741	9.09443	9.22684	
-0.000332738	-3.48574e-05	-5.30722e-05	-0.000124495	8.42123	9.29907	9.0967	9.22844	
-0.000244951	9.66874e-05	-0.000296318	3.19806e-06	8.42237	9.30073	9.09897	9.23004	
-9.22793e-05	-8.19115e-05	-0.000235469	-9.91804e-05	8.42352	9.30239	9.10124	9.23164	
-0.000243192	-0.000325093	-0.000154049	-0.000329826	8.42466	9.30405	9.10351	9.23325	
3.25326e-05	-0.000262972	-0.0002357	-0.000152185	8.42581	9.30571	9.10578	9.23485	
2.69377e-05	-0.000368812	-0.000244954	-0.000306483	8.42695	9.30737	9.10805	9.23645	
-3.34494e-05	-9.01999e-05	-0.000241822	0.000123846	8.42809	9.30903	9.11032	9.23807	
-0.000177081	-0.000116192	-0.000256236	-0.000296653	8.42924	9.31069	9.11259	9.23971	
-0.000159438	-0.000206815	-0.000214626	-0.000120038	8.43038	9.31235	9.11486	9.24135	
-3.87191e-05	-0.000230875	-8.90165e-05	-6.60654e-05	8.43153	9.314	9.11713	9.24299	
-8.71209e-05	-0.000159636	-6.85977e-05	-9.4805e-05	8.43267	9.31566	9.1194	9.24463	
-0.000113056	-0.000111961	-1.13181e-05	-3.71629e-05	8.43382	9.31732	9.12167	9.24627	
-2.95022e-05	-0.000125929	-3.38967e-05	-0.000175234	8.43496	9.31898	9.12393	9.24791	
-8.02735e-05	-4.38508e-05	-0.000193785	-0.000288285	8.43611	9.32064	9.12619	9.24955	
-8.84227e-07	-0.000111435	-4.54419e-05	-5.39603e-05	8.43725	9.3223	9.12844	9.25119	
-8.68539e-05	-0.000212842	-3.27162e-06	-0.000130512	8.43839	9.32396	9.13069	9.25283	
-8.92254e-05	-0.000208926	-0.000108956	-0.000144531	8.43954	9.32562	9.13294	9.25448	
-0.000138648	-4.25185e-05	-0.000218903	-0.000125322	8.44068	9.3272	9.13519	9.25612	
-0.000189197	-0.00012303	-0.000391866	-7.74174e-05	8.44183	9.3287	9.13744	9.25776	
-0.000258635	-0.000332071	-7.30543e-05	-0.000279114	8.44297	9.33021	9.1397	9.25939	
-0.000253174	-0.000138578	-3.12403e-05	-2.47679e-05	8.44412	9.33172	9.14195	9.26104	
-0.000202696	-0.00024509	-0.000283576	-0.000170985	8.44526	9.33322	9.1442	9.26268	
-8.29444e-05	2.34276e-05	-0.000257229	-0.000207192	8.44644	9.33473	9.14645	9.26432	
-0.000231029	-0.000174523	-0.000269639	-0.000311558	8.44772	9.33624	9.1487	9.26596	
-0.000355371	-0.000306569	-0.000441456	-8.43443e-05	8.449	9.33774	9.15095	9.2676	
-0.000195522	-0.000113408	-0.000211735	-0.000153189	8.45028	9.33925	9.15321	9.26928	
-0.000303887	-0.000261141	-0.000172856	-0.000146181	8.45156	9.34076	9.15548	9.27097	
-0.000228078	-0.000145371	-0.000228009	0.000101348	8.45283	9.34226	9.15778	9.27267	
-0.000193286	-0.000125325	-6.5756e-05	2.30947e-05	8.45411	9.34377	9.16007	9.27437	
4.03357e-06	-0.000159123	-9.56509e-05	-4.51185e-05	8.45539	9.34528	9.16236	9.27607	
-3.9429e-05	-0.000173453	-0.000180977	-0.000161517	8.45667	9.34678	9.16465	9.27776	
-9.45084e-05	-0.000185514	-0.00015545	-0.000239822	8.45794	9.34829	9.16695	9.27946	
-7.10767e-05	-0.00020117	0.000148691	-7.15066e-05	8.45922	9.3498	9.16925	9.28116	
-0.000154981	-0.000364788	-0.000202465	-0.000113381	8.4605	9.35131	9.17155	9.28286	
-0.00022441	-0.00021314	-4.19366e-05	-6.43368e-05	8.46178	9.35281	9.17384	9.28455	
-0.000200829	-0.000284882	-2.83408e-07	-0.000251368	8.46306	9.35432	9.17614	9.28625	
-0.000364688	-4.84915e-05	-0.000131238	-0.000130855	8.46433	9.35583	9.17844	9.28795	
-0.000252129	-5.7104e-06	-0.000236704	-5.19659e-05	8.46561	9.35733	9.18073	9.28965	
-0.000166885	-0.000188024	4.18964e-05	-0.00011209	8.46689	9.35884	9.18303	9.29135	
-0.000195741	-0.00023815	-0.000186888	-0.000201806	8.46817	9.36035	9.18532	9.29304	
-0.000214437	-0.000164271	-0.000294739	-1.73899e-05	8.46945	9.3618	9.18764	9.29474	
-0.000225849	-0.000237834	-8.76579e-05	-0.00014201	8.47072	9.36319	9.18997	9.29644	
-7.2175e-05	-0.00021795	-0.000264389	-1.56169e-05	8.472	9.36458	9.1923	9.29813	
-0.000135407	-0.000121263	-1.80791e-05	6.41389e-05	8.47328	9.36597	9.19462	9.29983	
-7.33416e-05	-0.000116587	-9.01411e-05	-0.000208504	8.47456	9.36736	9.19695	9.30155	
-0.000215957	-1.67636e-05	-0.000193054	-3.73417e-05	8.47585	9.36874	9.19928	9.30326	
2.79696e-05	-0.000144608	4.39304e-05	4.47506e-05	8.47722	9.37013	9.20161	9.30498	
-0.000112545	-0.00010273	-8.07081e-05	6.59769e-05	8.4786	9.37152	9.20393	9.3067	
-0.000214287	-0.000252308	-0.00014066	-0.000316499	8.47997	9.37291	9.20626	9.30842	
-0.000128233	-0.000124728	8.92838e-06	-0.000431229	8.48134	9.3743	9.20859	9.31013	
-5.32481e-05	-2.90193e-05	-5.72175e-05	-0.000174332	8.48272	9.37569	9.21091	9.31185	
-7.44035e-05	-6.31524e-05	4.33197e-05	-0.000100825	8.48409	9.37708	9.21324	9.31356	
-0.000196358	-5.73426e-05	-9.36051e-05	-0.000317698	8.48546	9.37846	9.21557	9.31528	
-7.51163e-05	-0.000210433	-0.000175184	-0.000152107	8.48684	9.37985	9.2179	9.317	
-0.000175987	-0.000186721	-4.77882e-05	-0.000196948	8.48821	9.38124	9.22022	9.31872	
-0.00010239	-0.000163969	-0.000329973	-0.000316411	8.48958	9.38263	9.22255	9.32043	
-7.88041e-05	-0.000167827	-0.000203081	-0.000205647	8.49096	9.38402	9.22488	9.32215	
-0.000180533	-3.26651e-05	-0.000141839	-0.000267582	8.49233	9.38541	9.2272	9.32386	
-6.07013e-05	-9.27193e-05	-6.18915e-05	-0.000206753	8.4937	9.3868	9.22953	9.32558	
9.95845e-05	-0.000104526	-9.15016e-05	-0.000164712	8.49507	9.38819	9.23186	9.3273	
-6.382e-05	-4.49455e-05	-0.000182423	-0.000141442	8.49645	9.38958	9.23418	9.32901	
-9.84048e-05	-0.000198252	-4.96384e-05	-0.000152918	8.49782	9.39096	9.23651	9.33073	
-8.18754e-05	3.79557e-05	-4.22806e-05	3.30297e-05	8.49919	9.39235	9.23884	9.33245	
-0.00017191	-0.000259942	-8.57276e-05	-0.000131639	8.50057	9.39373	9.24117	9.33414	
-0.000245546	5.09677e-05	-4.29391e-05	-7.69954e-05	8.50194	9.39512	9.24349	9.33583	
