lap2_9_samp	lap2_9b_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_9b_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp48	rp1423
1.69236	9.0676	10.7333	11.689	13.9886	13.1408	-0.000453587	-0.00047946	-0.000266376	-0.000547338	-0.000402996	-0.000277369		
1.69236	9.0688	10.7345	11.6918	13.9893	13.1424	-0.000460858	-0.000227095	-0.000461246	-0.000426884	-0.000292966	-0.000385466		
1.69236	9.0699	10.7346	11.6945	13.9899	13.1439	-0.000549625	-0.000509563	-0.000276098	-0.000618618	-0.000455869	-0.000410798		
1.69236	9.0711	10.7346	11.6972	13.9904	13.1454	-0.000362742	-0.000500346	-0.000398919	-0.000384097	-0.000252257	-0.0005442		
1.69236	9.0723	10.7346	11.7	13.991	13.1469	-0.000433439	-0.000377182	-0.000437789	-0.000575589	-0.000508911	-0.000493729		
1.69236	9.0735	10.7346	11.7027	13.9916	13.1485	-0.000548391	-0.000394915	-0.000187931	-0.000362325	-0.000442897	-0.000424535		
1.69236	9.0747	10.7346	11.7059	13.9921	13.15	-0.000328926	-0.000544498	-0.000566303	-0.000516143	-0.000386635	-0.000194435		
1.69236	9.0759	10.7346	11.7091	13.9927	13.1515	-0.000579693	-0.000408097	-0.000569006	-0.000338458	-0.00059589	-0.000474195		
1.69236	9.077	10.7346	11.7123	13.9933	13.153	-0.00050805	-0.000571259	-0.000439275	-0.000292896	-0.000503371	-0.000113047		
1.69236	9.0782	10.7346	11.7155	13.9938	13.1546	-0.000387657	-0.000410344	-0.000477078	-0.0004401	-0.000509287	-0.000384782		
1.69236	9.0794	10.7346	11.7187	13.9944	13.1561	-0.00055132	-0.000298332	-0.000502837	-0.000490401	-0.00054604	-0.000373782		
1.69236	9.0806	10.7346	11.7219	13.995	13.1576	-0.000344974	-0.000438897	-0.000552972	-0.000490143	-0.000470773	-0.000407717		
1.69236	9.0818	10.7346	11.7251	13.9955	13.1591	-0.000405173	-0.000585595	-0.000351883	-0.000361003	-0.000317132	-0.000389796		
1.69236	9.083	10.7346	11.7283	13.9961	13.1607	-0.000308514	-0.000276827	-0.00052682	-0.000442522	-0.000439136	-0.00036273		
1.69236	9.0841	10.7346	11.7315	13.9967	13.1622	-0.000600428	-0.000216334	-0.000294974	-0.000431575	-0.000396465	-0.00065725		
1.69236	9.0853	10.7346	11.7349	13.9973	13.1637	-0.000576473	-0.000400768	-0.000372218	-0.000546826	-0.000410033	-0.000271821		
1.69236	9.0865	10.7346	11.7384	13.9978	13.1652	-0.000417666	-0.00071951	-0.000324907	-0.000488843	-0.000427782	-0.000452419		
1.69236	9.0877	10.7346	11.7419	13.9984	13.1668	-0.000531131	-0.000397164	-0.000318014	-0.000216496	-0.000319065	-0.000456409		
1.69236	9.0889	10.7346	11.7453	13.999	13.1683	-0.00062134	-0.000355938	-0.000458158	-0.000501807	-0.000656806	-0.000537985		
1.69236	9.09	10.7346	11.7488	13.9995	13.1698	-0.000691646	-0.000446	-0.000331474	-0.000350207	-0.000390587	-0.000485327		
1.69236	9.0912	10.7346	11.7523	14.0001	13.1713	-0.000501269	-0.000307241	-0.000279616	-0.0004886	-0.000507061	-0.000414281		
1.69236	9.0924	10.7346	11.7557	14.0007	13.1729	-0.000461036	-0.000209295	-0.000422955	-0.000571368	-0.000387593	-0.000589019		
1.69236	9.0936	10.7346	11.7592	14.0012	13.1744	-0.000310674	-0.000421427	-0.000479628	-0.000542488	-0.000527811	-0.000412163		
1.69236	9.0948	10.7346	11.7627	14.0018	13.1759	-0.000532662	-0.000541687	-0.000480021	-0.00028748	-0.00035109	-0.000309375		
1.69237	9.0961	10.7346	11.7662	14.0024	13.1774	-0.000402527	-0.000426978	-0.00039566	-0.000286646	-0.000475413	-0.000726975		
1.69237	9.0973	10.7346	11.7698	14.0029	13.179	-0.00030256	-0.000534875	-0.000216918	-0.000433568	-0.000426742	-0.000578756		
1.69237	9.0986	10.7346	11.7734	14.0035	13.1805	-0.000557795	-0.000489333	-0.000449801	-0.000451053	-0.000601746	-0.000555302		
1.69237	9.0998	10.7346	11.777	14.0041	13.182	-0.000260697	-0.000471465	-0.000341882	-0.000383654	-0.000511125	-0.000479723		
1.69237	9.1011	10.7346	11.7806	14.0046	13.1835	-0.000452006	-0.000535275	-0.000355915	-0.000338077	-0.000348557	-0.000430865		
1.69237	9.1024	10.7346	11.7842	14.0052	13.1851	-0.000463101	-0.00058127	-0.000339033	-0.000481626	-0.000344998	-0.00039491		
1.69237	9.1036	10.7346	11.7878	14.0058	13.1866	-0.000678351	-0.000431533	-0.000521813	-0.000310803	-0.000348498	-0.00058865		
1.69237	9.1049	10.7346	11.7913	14.0063	13.1881	-0.000495332	-0.000565505	-0.000351911	-0.000539731	-0.000754879	-0.000649583		
1.69237	9.1061	10.7346	11.7949	14.0069	13.1897	-0.000363428	-0.000495063	-0.00025606	-0.000372235	-0.000279855	-0.000582217		
1.69237	9.1074	10.7346	11.7986	14.0075	13.1912	-0.000596319	-0.0005442	-0.000429768	-0.000615135	-0.000347347	-0.000372235		
1.69237	9.1087	10.7346	11.8023	14.008	13.1927	-0.000704317	-0.000391919	-0.000497807	-0.00073601	-0.000433337	-0.000308196		
1.69237	9.1099	10.7346	11.806	14.0086	13.1942	-0.000378482	-0.000623265	-0.000391331	-0.000508838	-0.000299442	-0.00032415		
1.69237	9.1112	10.7346	11.8097	14.0092	13.1958	-0.000442296	-0.000366153	-0.000391162	-0.00050096	-0.000380165	-0.000415864		
1.69237	9.1124	10.7346	11.8133	14.0097	13.1973	-0.000354753	-0.000340176	-0.00047026	-0.000580675	-0.000383183	-0.000611985		
1.69237	9.1137	10.7346	11.817	14.0103	13.1988	-0.000607114	-0.000331056	-0.000394589	-0.000584259	-0.000316856	-0.000372297		
1.69237	9.115	10.7346	11.8207	14.0109	13.2003	-0.000371187	-0.000527915	-0.000390038	-0.000514824	-0.000359119	-0.000310572		
1.69237	9.1162	10.7346	11.8244	14.0114	13.2019	-0.000482698	-0.000537129	-0.000327125	-0.00062017	-0.000470371	-0.000521756		
1.69237	9.1175	10.7346	11.8281	14.012	13.2034	-0.000355118	-0.00061936	-0.00037258	-0.00049152	-0.000475458	-0.000255428		
1.69237	9.1187	10.7346	11.8317	14.0126	13.2049	-0.000443262	-0.000617661	-0.000277736	-0.000443539	-0.000426934	-0.000661499		
1.69237	9.12	10.7346	11.8354	14.0132	13.2064	-0.000535983	-0.00020907	-0.000267095	-0.000492739	-0.000212696	-0.000519236		
1.69237	9.1212	10.7346	11.8391	14.0137	13.208	-0.000425998	-0.000433025	-0.00044927	-0.00031367	-0.000573282	-0.000337663		
1.69237	9.1225	10.7346	11.8428	14.0143	13.2095	-0.00034328	-0.000235904	-0.000401696	-0.000479418	-0.000425569	-0.000566739		
1.69237	9.1238	10.7346	11.8465	14.0149	13.211	-0.000472726	-0.000538095	-0.000360334	-0.000421297	-0.000414768	-0.000474557		
1.69237	9.1252	10.7346	11.8502	14.0154	13.2125	-0.000486261	-0.000666616	-0.000324176	-0.000601973	-0.000289708	-0.000526377		
1.69237	9.1266	10.7346	11.8538	14.016	13.2141	-0.000590733	-0.000248077	-0.000464785	-0.000466605	-0.000639181	-0.000386202		
1.69237	9.1279	10.7346	11.8575	14.0166	13.2156	-0.000355826	-0.000577575	-0.000394251	-0.00042398	-0.000238136	-0.000564724		
1.69237	9.1293	10.7346	11.8612	14.0171	13.2171	-0.000476113	-0.00050437	-0.000385003	-0.000387974	-0.00053968	-0.000285906		
1.69237	9.1307	10.7346	11.8649	14.0177	13.2186	-0.000587794	-0.000476255	-0.000525409	-0.000510798	-0.000549685	-0.00051442		
1.69237	9.132	10.7346	11.8686	14.0183	13.2202	-0.000498457	-0.000475935	-0.000470371	-0.000437796	-0.000303778	-0.000446357		
1.69237	9.1334	10.7346	11.8722	14.0188	13.2217	-0.000298264	-0.000477214	-0.000440098	-0.000528236	-0.00049073	-0.000559198		
1.69237	9.1348	10.7346	11.8759	14.0194	13.2232	-0.000500617	-0.000629686	-0.000381336	-0.00038133	-0.000506989	-0.000558783		
1.69237	9.1362	10.7346	11.8796	14.02	13.2247	-0.000264145	-0.000523429	-0.00042076	-0.000466271	-0.000684498	-0.000454588		
1.69237	9.1375	10.7346	11.8833	14.0205	13.2263	-0.000581428	-0.000623177	-0.000319546	-0.000601231	-0.000252638	-0.000607088		
1.69237	9.1389	10.7346	11.887	14.0211	13.2278	-0.000377723	-0.000406919	-0.000393771	-0.000235784	-0.000594484	-0.000453845		
1.69237	9.1403	10.7346	11.8906	14.0217	13.2293	-0.000575386	-0.000494534	-0.000178888	-0.00038014	-0.000164105	-0.000422162		
1.69237	9.1417	10.7346	11.8943	14.0223	13.2308	-0.000403245	-0.00020482	-0.000592497	-0.000532222	-0.000493935	-0.000507452		
1.69237	9.143	10.7346	11.898	14.0228	13.2324	-0.000470907	-0.000324053	-0.000343032	-0.000519079	-0.000525862	-0.000558718		
1.69237	9.1444	10.7346	11.9016	14.0234	13.2339	-0.000530634	-0.000378569	-0.000391116	-0.000538162	-0.000354004	-0.000600898		
1.69237	9.1458	10.7346	11.9053	14.0239	13.2354	-0.000490738	-0.000412237	-0.00043347	-0.000535858	-0.000645267	-0.00056885		
1.69237	9.1471	10.7346	11.909	14.0245	13.237	-0.000324565	-0.000443461	-0.00034335	-0.000591144	-0.000516547	-0.000565041		
1.69237	9.1485	10.7346	11.9126	14.0251	13.2385	-0.000355005	-0.000546456	-0.00044184	-0.000409034	-0.000406796	-0.00053704		
1.69237	9.1499	10.7346	11.9163	14.0257	13.24	-0.000647429	-0.000254484	-0.000399748	-0.000382961	-0.000425518	-0.000337811		
1.69237	9.1513	10.7346	11.9199	14.0262	13.2415	-0.000498929	-0.000348794	-0.000602954	-0.000215824	-0.00045729	-0.000432407		
1.69237	9.1526	10.7346	11.9236	14.0268	13.2431	-0.0006285	-0.000366284	-0.00036732	-0.000368628	-0.000395092	-0.000278322		
1.69237	9.154	10.7346	11.9272	14.0274	13.2446	-0.000532696	-0.000235299	-0.000418575	-0.000424935	-0.000442619	-0.000302308		
1.69237	9.1554	10.7346	11.9307	14.0279	13.2461	-0.00031679	-0.000703917	-0.000427316	-0.000239464	-0.000646183	-0.000354915		
1.69237	9.1568	10.7346	11.9342	14.0285	13.2476	-0.000515789	-0.00040216	-0.000523333	-0.000368071	-0.000310584	-0.000247906		
1.69237	9.1582	10.7346	11.9378	14.0291	13.2492	-0.000703335	-0.000462714	-0.000708892	-0.000566502	-0.000669347	-0.000369049		
1.69237	9.1597	10.7346	11.9413	14.0296	13.2507	-0.000445394	-0.000297751	-0.000462245	-0.000396013	-0.000477943	-0.000251598		
1.69237	9.1611	10.7346	11.9449	14.0301	13.2522	-0.000576776	-0.000511305	-0.000569676	-0.000404016	-0.000432983	-0.000463685		
1.69237	9.1625	10.7346	11.9484	14.0306	13.2537	-0.000594413	-0.0004389	-0.0005778	-0.000554813	-0.000330979	-0.000288436		
1.69237	9.1639	10.7346	11.952	14.031	13.2553	-0.000439913	-0.00029182	-0.000461624	-0.000323165	-0.000452282	-0.000439092		
1.69237	9.1653	10.7346	11.9555	14.0314	13.2568	-0.000441893	-0.000558879	-0.000218521	-0.000615431	-0.000463855	-0.000514533		
1.69237	9.1667	10.7346	11.959	14.0319	13.2575	-0.000369236	-0.000371962	-0.000480552	-0.000297566	-0.000546901	-0.000346584		
1.69237	9.1681	10.7346	11.9623	14.0323	13.2575	-0.000401277	-0.000541872	-0.000488213	-0.000466814	-0.000546621	-0.000629904		
1.69237	9.1695	10.7346	11.9657	14.0328	13.2575	-0.000382898	-0.000373924	-0.000306009	-0.000365777	-0.000469853	-0.000451103		
1.69237	9.1709	10.7346	11.9691	14.0332	13.2575	-0.000495034	-0.000522352	-0.000441755	-0.000553521	-0.000375242	-0.000454637		
1.69237	9.1724	10.7346	11.9724	14.0336	13.2575	-0.00035153	-0.000384286	-0.000453594	-0.000344913	-0.000258412	-0.000379171		
1.69237	9.1738	10.7346	11.9758	14.0341	13.2575	-0.000567607	-0.000471185	-0.000381569	-0.000531894	-0.000344919	-0.000345899		
1.69237	9.1752	10.7346	11.9791	14.0345	13.2575	-0.000339948	-0.000284219	-0.000408739	-0.000486317	-0.00050565	-0.000413738		
1.69237	9.1766	10.7346	11.9825	14.035	13.2575	-0.000169569	-0.000375037	-0.000556372	-0.000450128	-0.000362476	-0.000455977		
1.69237	9.178	10.7346	11.9858	14.0354	13.2575	-0.00055909	-0.000263492	-0.000216062	-0.00051073	-0.000458112	-0.00046123		
1.69237	9.1794	10.7346	11.9892	14.0358	13.2575	-0.000580507	-0.000331044	-0.000344137	-0.000422176	-0.000479085	-0.000352719		
1.69237	9.1808	10.7346	11.9925	14.0363	13.2575	-0.000471894	-0.000304279	-0.000607579	-0.00037201	-0.000398479	-0.000595122		
1.69237	9.1822	10.7346	11.9956	14.0367	13.2575	-0.000418267	-0.000342467	-0.00041841	-0.000448257	-0.000211744	-0.000441836		
1.69237	9.1837	10.7346	11.9987	14.0372	13.2575	-0.000547493	-0.00049483	-0.000313495	-0.000407695	-0.000417626	-0.000461338		
1.69237	9.1851	10.7346	12.0018	14.0385	13.2575	-0.000403655	-0.000424112	-0.000599001	-0.00059499	-0.000291959	-0.000287478		
1.69237	9.1865	10.7346	12.0049	14.0404	13.2575	-0.000712274	-0.000595428	-0.000374596	-0.000518151	-0.000433861	-0.000424851		
1.69237	9.1879	10.7346	12.008	14.0423	13.2575	-0.000373121	-0.000625516	-0.000437345	-0.000260681	-0.000327786	-0.00045993		
1.69237	9.1893	10.7346	12.0112	14.0442	13.2575	-0.000323406	-0.000514347	-0.00034827	-0.000491625	-0.000767929	-0.000438138		
1.69237	9.1907	10.7346	12.0143	14.0461	13.2575	-0.000578145	-0.000542601	-0.000175663	-0.000414519	-0.000531494	-0.000502881		
1.69237	9.1921	10.7346	12.0174	14.048	13.2575	-0.000386506	-0.000640598	-0.000655704	-0.000441792	-0.000576859	-0.000604813		
1.69237	9.1935	10.7346	12.0205	14.0499	13.2575	-0.000194287	-0.00052907	-0.000536002	-0.000405457	-0.00044122	-0.000495973		
1.69237	9.1949	10.7346	12.0236	14.0518	13.2575	-0.000525217	-0.000518791	-0.000403719	-0.000490719	-0.000397295	-0.000358507		
1.69237	9.1964	10.7346	12.0267	14.0536	13.2575	-0.000316816	-0.000364202	-0.000391344	-0.000276928	-0.000309355	-0.000244174		
1.69237	9.1978	10.7346	12.0296	14.0555	13.2575	-0.000324422	-0.000634721	-0.000404491	-0.000508966	-0.000538568	-0.000419491		
1.69237	9.1992	10.7346	12.0324	14.0574	13.2575	-0.000535624	-0.00057428	-0.000404976	-0.000364239	-0.000270149	-0.000330202		
1.69237	9.2006	10.7346	12.0352	14.0593	13.2575	-0.000327321	-0.000487589	-0.000434908	-0.000607261	-0.000521067	-0.000547079		
1.69237	9.202	10.7346	12.038	14.0613	13.2575	-0.00023698	-0.000461598	-0.000461338	-0.000345226	-0.000518689	-0.000371495		
1.69237	9.2034	10.7346	12.0409	14.0638	13.2575	-0.000607026	-0.000197437	-0.000395623	-0.000412662	-0.000447087	-0.000465282		
1.69237	9.2048	10.7346	12.0437	14.0664	13.2575	-0.000375453	-0.000442543	-0.000457564	-0.000521536	-0.000463961	-0.000289166		
1.69237	9.2062	10.7346	12.0465	14.0689	13.2575	-0.000272972	-0.000355464	-0.000306348	-0.000633334	-0.00029719	-0.000226366		
1.69237	9.2076	10.7346	12.0493	14.0715	13.2575	-0.000425297	-0.000368328	-0.000336738	-0.000411323	-0.000407433	-0.00043009		
1.69237	9.2091	10.7346	12.0521	14.0741	13.2575	-0.00052743	-0.000353062	-0.000460858	-0.000545334	-0.000332462	-0.00039193		
1.69237	9.2105	10.7346	12.055	14.0766	13.2575	-0.000277274	-0.000555148	-0.000538461	-0.000402899	-0.000454273	-0.000454079		
1.69237	9.2119	10.7346	12.0578	14.0792	13.2575	-0.000485913	-0.000409398	-0.000433943	-0.000566999	-0.000357454	-0.000273514		
1.69237	9.2133	10.7346	12.0606	14.0817	13.2575	-0.000403126	-0.000291464	-0.000498262	-0.000319905	-0.000612968	-0.000373729		
1.69237	9.2147	10.7346	12.0634	14.0843	13.2575	-0.000487431	-0.000366709	-0.000327993	-0.000306544	-0.000566085	-0.000340455		
1.69237	9.2161	10.7346	12.0659	14.0868	13.2575	-0.000520239	-0.000744777	-0.000375569	-0.000623404	-0.000371451	-0.000665137		
1.69237	9.2175	10.7346	12.0684	14.0896	13.2575	-0.000218039	-0.000636628	-0.000377083	-0.000243714	-0.000333706	-0.000526042		
1.69237	9.219	10.7346	12.0709	14.0926	13.2575	-0.00030691	-0.000501247	-0.000497093	-0.00052048	-0.000533666	-0.000592933		
1.69237	9.2205	10.7346	12.0734	14.0956	13.2575	-0.000334295	-0.000394283	-0.000534107	-0.000506775	-0.000468027	-0.000338959		
1.69237	9.222	10.7346	12.0758	14.0986	13.2575	-0.000467771	-0.000366144	-0.000436712	-0.000871217	-0.000341481	-0.000481087		
1.69237	9.2235	10.7346	12.0783	14.1017	13.2575	-0.000292862	-0.000617014	-0.000607439	-0.000468722	-0.000384633	-0.000498459		
1.69237	9.225	10.7346	12.0808	14.1047	13.2575	-0.000342334	-0.000551701	-0.000338314	-0.000337737	-0.000262154	-0.000330563		
1.69237	9.2264	10.7346	12.0833	14.1077	13.2575	-0.000312563	-0.000394761	-0.000278381	-0.000402308	-0.000334722	-0.000337432		
1.69237	9.2279	10.7346	12.0858	14.1107	13.2575	-0.000454474	-0.000393822	-0.000307718	-0.000576066	-0.00035923	-0.000435081		
1.69237	9.2294	10.7346	12.0882	14.1137	13.2575	-0.000415583	-0.000486411	-0.000520373	-0.00049114	-0.000435084	-0.000450279		
1.69237	9.2309	10.7346	12.0907	14.1167	13.2575	-0.000617492	-0.000474045	-0.00028593	-0.000366696	-0.000528072	-0.000170928		
1.69237	9.2324	10.7346	12.0932	14.12	13.2575	-0.000516557	-0.000386083	-0.000138019	-0.000673932	-0.000209911	-0.00040725		
1.69237	9.2339	10.7346	12.0957	14.1233	13.2575	-0.000597343	-0.000431512	-0.000491341	-0.000422372	-0.000507346	-0.000504944		
1.69237	9.2354	10.7346	12.0982	14.1266	13.2575	-0.00055961	-0.000391871	-0.00044313	-0.000315879	-0.000629712	-0.000336147		
1.69237	9.2368	10.7346	12.1006	14.1299	13.2575	-0.000485495	-0.000655217	-0.000490699	-0.000169219	-0.00029349	-0.000314133		
1.69237	9.2383	10.7346	12.1028	14.1333	13.2575	-0.000575932	-0.000514865	-0.000227178	-0.000430032	-0.000476093	-0.000266028		
1.69237	9.2398	10.7346	12.1049	14.1366	13.2575	-0.000484341	-0.000383712	-0.000529033	-0.00038518	-0.000474048	-0.000359248		
1.69237	9.2413	10.7346	12.107	14.1399	13.2575	-0.000423706	-0.000384839	-0.000404382	-0.000325373	-0.000406037	-0.000434973		
1.69237	9.2428	10.7346	12.1091	14.1432	13.2575	-0.000496584	-0.000359023	-0.000357094	-0.00051477	-0.000661735	-0.000536623		
1.69237	9.2443	10.7346	12.1112	14.1465	13.2575	-0.000353116	-0.00051715	-0.000443344	-0.000690168	-0.000225074	-0.000377588		
1.69237	9.2457	10.7346	12.1133	14.15	13.2575	-0.000537056	-0.00040852	-0.000403403	-0.000448202	-0.000273546	-0.000489192		
1.69237	9.2472	10.7346	12.1154	14.1535	13.2575	-0.000343285	-0.000345369	-0.000441239	-0.000625437	-0.00019603	-0.000474257		
1.69237	9.2487	10.7346	12.1175	14.1569	13.2575	-0.000483354	-0.000497229	-0.000351607	-0.000381765	-0.000322243	-0.00045536		
1.69237	9.2503	10.7346	12.1196	14.1604	13.2575	-0.000516924	-0.000437764	-0.000575239	-0.000317509	-0.000324142	-0.000602105		
1.69237	9.2518	10.7346	12.1217	14.1639	13.2575	-0.0004394	-0.000213012	-0.000357465	-0.000634558	-0.0003721	-0.000453909		
1.69237	9.2533	10.7346	12.1238	14.1674	13.2575	-0.000502389	-0.000435419	-0.000509527	-0.000242658	-0.000236076	-0.00045403		
1.69237	9.2549	10.7346	12.1259	14.1709	13.2575	-0.000638467	-0.00039712	-0.000334541	-0.000430562	-0.000499275	-0.00016877		
1.69237	9.2564	10.7346	12.128	14.1744	13.2575	-0.000523722	-0.000530315	-0.000241948	-0.000310867	-0.000444232	-0.000338296		
1.69237	9.2579	10.7346	12.1301	14.1779	13.2575	-0.000562195	-0.000440856	-0.000401394	-0.000289313	-0.000414441	-0.000388144		
1.69237	9.2595	10.7346	12.1322	14.1814	13.2575	-0.000276129	-0.000364284	-0.000229003	-0.000387574	-0.000522725	-0.000478931		
1.69237	9.261	10.7346	12.1343	14.185	13.2575	-0.000516484	-0.000404679	-0.000412162	-0.000366061	-0.00037503	-0.000720247		
1.69237	9.2625	10.7346	12.1364	14.1886	13.2575	-0.000639077	-0.000445587	-0.000515117	-0.000338388	-0.000377255	-0.000490776		
1.69237	9.2641	10.7346	12.1385	14.1922	13.2575	-0.000363293	-0.000350963	-0.000296596	-0.000228717	-0.000413011	-0.000496036		
1.69237	9.2656	10.7346	12.1406	14.1958	13.2575	-0.000409405	-0.000334273	-0.000528265	-0.000266443	-0.000527447	-0.000463897		
1.69237	9.2672	10.7346	12.1423	14.1994	13.2575	-0.000417777	-0.000460022	-0.000296842	-0.000530957	-0.000463176	-0.000479012		
1.69237	9.2687	10.7346	12.144	14.203	13.2575	-0.000290521	-0.000495799	-0.00036604	-0.000605342	-0.000489133	-0.000426479		
1.69237	9.2702	10.7346	12.1457	14.2066	13.2575	-0.000356514	-0.000528791	-0.000343564	-0.000531816	-0.000370598	-0.000362483		
1.69237	9.2718	10.7346	12.1474	14.2101	13.2575	-0.000385126	-0.000298347	-0.000351527	-0.00025637	-0.000432061	-0.000614593		
1.69237	9.2733	10.7346	12.1491	14.2138	13.2575	-0.000417344	-0.000425404	-0.000501889	-0.000515011	-0.000494044	-0.000203064		
1.69237	9.2748	10.7346	12.1507	14.2174	13.2575	-0.000430449	-0.000401306	-0.000256045	-0.000428456	-0.000451294	-0.000413186		
1.69237	9.2764	10.7346	12.1524	14.221	13.2575	-0.000529981	-0.000480427	-0.000173145	-0.000811008	-0.000432094	-0.000443604		
1.69237	9.2781	10.7346	12.1541	14.2246	13.2575	-0.000387769	-0.000293982	-0.000510493	-0.000463877	-0.000413659	-0.000353602		
1.69237	9.2799	10.7346	12.1558	14.2283	13.2575	-0.000398008	-0.000422379	-0.000417484	-0.000390594	-0.000454618	-0.000286504		
1.69237	9.2816	10.7346	12.1575	14.2319	13.2575	-0.000575617	-0.000439953	-0.000498751	-0.000463859	-0.000379003	-0.000437355		
1.69237	9.2834	10.7346	12.1591	14.2355	13.2575	-0.000321405	-0.000375039	-0.000393904	-0.000285772	-0.000318499	-0.000310779		
1.69237	9.2851	10.7346	12.1608	14.2391	13.2575	-0.000512574	-0.00060679	-0.000345202	-0.000455058	-0.000486112	-0.000441461		
1.69237	9.2869	10.7346	12.1625	14.2428	13.2575	-0.000564535	-0.000454837	-0.000382328	-0.000452274	-0.000306305	-0.000438582		
1.69237	9.2886	10.7346	12.1642	14.2464	13.2575	-0.000257176	-0.000390806	-0.000461681	-0.000220939	-0.000648274	-0.000455543		
1.69237	9.2904	10.7346	12.1658	14.25	13.2575	-0.000414747	-0.000554979	-0.000310439	-0.000369532	-0.000330317	-0.000421865		
1.69237	9.2921	10.7346	12.1675	14.2536	13.2575	-0.000494073	-0.000471657	-0.000486968	-0.000224965	-0.000620855	-0.000613782		
1.69237	9.2939	10.7346	12.1692	14.2572	13.2575	-0.000383534	-0.000580963	-0.000388552	-0.00048899	-0.000556935	-0.000657085		
1.69237	9.2956	10.7346	12.1709	14.2609	13.2575	-0.000575627	-0.000665666	-0.000363299	-0.000324865	-0.000629985	-0.000569708		
1.69237	9.2974	10.7346	12.1726	14.2645	13.2575	-0.000556841	-0.000447762	-0.000577721	-0.000415341	-0.000520166	-0.000276816		
1.69237	9.2991	10.7346	12.1742	14.2681	13.2575	-0.000361899	-0.000216414	-0.00040423	-0.000423896	-0.000456429	-0.000435121		
1.69237	9.3009	10.7346	12.1759	14.2717	13.2575	-0.000739027	-0.000538444	-0.000336395	-0.000372967	-0.000194032	-0.000562572		
1.69237	9.3026	10.7346	12.1776	14.2754	13.2575	-0.000523988	-0.000579671	-0.000531651	-0.000496547	-0.000239434	-0.000455397		
1.69237	9.3044	10.7346	12.1793	14.279	13.2575	-0.000527137	-0.000517874	-0.000401862	-0.000623355	-0.000320837	-0.000466178		
1.69237	9.3061	10.7346	12.181	14.2827	13.2575	-0.000732151	-0.000450284	-0.000353874	-0.000424637	-0.000725278	-0.000563577		
1.69237	9.308	10.7346	12.1826	14.2863	13.2575	-0.000495575	-0.000408859	-0.000362968	-0.000359683	-0.000448589	-0.000248198		
1.69237	9.3099	10.7346	12.1843	14.2899	13.2575	-0.000555938	-0.000498526	-0.000269658	-0.000596147	-0.000497053	-0.000376798		
1.69237	9.3117	10.7346	12.186	14.2936	13.2575	-0.000369042	-0.000526495	-0.000619323	-0.000569436	-0.000492972	-0.000416252		
1.69237	9.3136	10.7346	12.1873	14.2972	13.2576	-0.000367204	-0.000391781	-0.000304394	-0.000313747	-0.000246403	-0.000368999		
1.69237	9.3155	10.7346	12.1885	14.3009	13.258	-0.00056586	-0.000382684	-0.000496841	-0.000354671	-0.000177058	-0.000474981		
1.69237	9.3173	10.7346	12.1896	14.3045	13.2585	-0.000633782	-0.000575349	-0.000550129	-0.000296408	-0.000646381	-0.000543647		
1.69237	9.3192	10.7346	12.1908	14.3081	13.259	-0.000579816	-0.000500559	-0.000605248	-0.000253352	-0.000845169	-0.000330329		
1.69237	9.3211	10.7346	12.192	14.3118	13.2595	-0.000433793	-0.000350782	-0.000384283	-0.000600891	-0.00041151	-0.000426907		
1.69237	9.3229	10.7346	12.1932	14.3154	13.26	-0.000514764	-0.000644942	-0.00059949	-0.000577524	-0.000542108	-0.000475822		
1.69237	9.3248	10.7346	12.1944	14.319	13.2605	-0.000387622	-0.000514283	-0.000446852	-0.000497896	-0.000445855	-0.000483417		
1.69237	9.3267	10.7346	12.1956	14.3226	13.261	-0.000489402	-0.000538231	-0.000238449	-0.000532254	-0.000601997	-0.000452102		
1.69237	9.3286	10.7346	12.1967	14.3262	13.2615	-0.000648022	-0.000609903	-0.000368059	-0.000427502	-0.000677741	-0.000365894		
1.69237	9.3304	10.7346	12.1979	14.3298	13.262	-0.000481952	-0.000415677	-0.000657555	-0.000359199	-0.000470477	-0.000397097		
1.69237	9.3323	10.7346	12.1991	14.3334	13.2625	-0.000616705	-0.000499653	-0.000266514	-0.000403121	-0.000452353	-0.000352673		
1.69237	9.3342	10.7346	12.2003	14.337	13.263	-0.00052241	-0.000499045	-0.000437907	-0.00042828	-0.000631065	-0.000538439		
1.69237	9.336	10.7346	12.2015	14.3406	13.2635	-0.000407649	-0.000411556	-0.000356358	-0.000484433	-0.000684272	-0.000253628		
1.69237	9.3379	10.7346	12.2026	14.344	13.264	-0.000351325	-0.000408539	-0.000496232	-0.000701015	-0.000447487	-0.000386596		
1.69237	9.3398	10.7346	12.2038	14.3474	13.2645	-0.000696976	-0.000380393	-0.000291673	-0.000507037	-0.000496474	-0.000362337		
1.69237	9.3416	10.7346	12.205	14.3508	13.265	-0.000577084	-0.00036999	-0.000460052	-0.000491155	-0.000483237	-0.00027011		
1.69237	9.3435	10.7346	12.2062	14.3541	13.2655	-0.000321452	-0.000450847	-0.000518972	-0.00037308	-0.000496827	-0.000429252		
1.69237	9.3454	10.7346	12.2074	14.3575	13.266	-0.000399386	-0.000255884	-0.00034929	-0.000331568	-0.000525953	-0.000250889		
