lap3_7_samp	lap3_8_samp	lap3_9_samp	lap3_10_samp	lap3_11_samp	lap3_12_samp	rp1	cur3_8_samp	cur3_9_samp	cur3_10_samp	cur3_11_samp	cur3_12_samp
0.439941	9.78973	1.86528	4.09975	9.28087	3.19324		-0.000640433	-0.000773928	-0.000766591	-0.000691862	-0.000869316
0.439941	9.79254	1.86528	4.10263	9.28265	3.19474		-0.00100363	-0.00102897	-0.000721998	-0.000863165	-0.000930709
0.439942	9.79534	1.86528	4.10551	9.28442	3.19624		-0.000878247	-0.000815214	-0.00093141	-0.00075957	-0.000787057
0.439942	9.79815	1.86528	4.10839	9.28619	3.19774		-0.00101582	-0.00103918	-0.000785898	-0.000841719	-0.000648239
0.439943	9.80095	1.86528	4.11127	9.28797	3.19924		-0.000773554	-0.000730873	-0.000868407	-0.000844994	-0.000881331
0.439944	9.80375	1.86528	4.11415	9.28974	3.20075		-0.00085785	-0.000694973	-0.000879111	-0.000800163	-0.000669769
0.439944	9.80656	1.86528	4.11697	9.29152	3.20225		-0.00101195	-0.000799238	-0.000851989	-0.00101034	-0.000830418
0.439945	9.80936	1.86528	4.11973	9.29329	3.20375		-0.00095662	-0.000898796	-0.00089936	-0.00115328	-0.000680427
0.439945	9.81216	1.86528	4.12248	9.29506	3.20525		-0.000782715	-0.0008065	-0.000751802	-0.000904054	-0.0007472
0.439946	9.81497	1.86528	4.12524	9.29684	3.20675		-0.000898048	-0.000726817	-0.00057713	-0.00108667	-0.00105318
0.439946	9.81777	1.86528	4.128	9.29861	3.20825		-0.000927286	-0.000855433	-0.000875436	-0.00111859	-0.000738922
0.439947	9.82055	1.86528	4.13075	9.30039	3.20976		-0.000853392	-0.000828556	-0.000686957	-0.000876853	-0.000843383
0.439947	9.82334	1.86528	4.13351	9.30216	3.21126		-0.000764455	-0.000833564	-0.00100363	-0.000801119	-0.000923503
0.439948	9.82612	1.86528	4.13626	9.30393	3.21276		-0.000811835	-0.00090576	-0.000805316	-0.000735932	-0.000824531
0.439948	9.82891	1.86528	4.13902	9.30571	3.21426		-0.000756688	-0.000935253	-0.000696871	-0.000789868	-0.000805009
0.439949	9.83169	1.86528	4.14178	9.30748	3.21577		-0.000934716	-0.00103329	-0.000737709	-0.000803516	-0.000709599
0.439949	9.83448	1.86528	4.14453	9.30926	3.21727		-0.00096895	-0.000956385	-0.000985829	-0.000680212	-0.000745902
0.43995	9.83726	1.86528	4.14729	9.31116	3.21877		-0.000928433	-0.000995857	-0.000856618	-0.000865607	-0.000795394
0.43995	9.84005	1.86528	4.15	9.31309	3.22027		-0.0007339	-0.000857244	-0.000960108	-0.00083975	-0.000972235
0.439951	9.84283	1.86528	4.15268	9.31502	3.22177		-0.000949042	-0.000813005	-0.00078897	-0.000819996	-0.00075539
0.439951	9.84562	1.86528	4.15536	9.31694	3.22328		-0.000708311	-0.000880283	-0.000756024	-0.00100205	-0.00090882
0.439952	9.8484	1.86528	4.15804	9.31887	3.2248		-0.000811802	-0.000848519	-0.000902196	-0.000617559	-0.000675905
0.439952	9.85116	1.86528	4.16072	9.3208	3.22634		-0.00086413	-0.000862639	-0.00109704	-0.00109001	-0.000874102
0.439953	9.85389	1.86528	4.1634	9.32272	3.22787		-0.00085867	-0.00106024	-0.000725043	-0.000914952	-0.000814245
0.439953	9.85662	1.86528	4.16608	9.32465	3.22941		-0.000896361	-0.000826676	-0.000852062	-0.000860717	-0.000912108
0.439954	9.85934	1.86528	4.16876	9.32657	3.23094		-0.000981959	-0.000922055	-0.00100062	-0.000759721	-0.000856293
0.439954	9.86207	1.86528	4.17144	9.3285	3.23248		-0.000912134	-0.000836955	-0.000890031	-0.000787509	-0.000757273
0.439955	9.8648	1.86528	4.17412	9.33043	3.23401		-0.00075545	-0.00100147	-0.000966681	-0.00090929	-0.000758416
0.439955	9.86752	1.86528	4.1768	9.33235	3.23555		-0.000845227	-0.000968785	-0.000914417	-0.000878238	-0.000782758
0.439956	9.87025	1.86528	4.17949	9.33428	3.23709		-0.0010062	-0.00107876	-0.000929681	-0.000962744	-0.000820417
0.439957	9.87298	1.86528	4.1822	9.33621	3.23862		-0.000864839	-0.00071079	-0.000897504	-0.00073986	-0.000744798
0.439957	9.87571	1.86528	4.18492	9.33813	3.24016		-0.000798021	-0.000768863	-0.000867916	-0.000573836	-0.00090579
0.439958	9.87844	1.86528	4.18763	9.34006	3.24169		-0.000883074	-0.00103191	-0.000795804	-0.00065835	-0.000767708
0.439958	9.88116	1.86528	4.19035	9.34201	3.24323		-0.000867733	-0.00106715	-0.000818834	-0.000775568	-0.000819453
0.439959	9.88387	1.86528	4.19307	9.34397	3.24476		-0.000830703	-0.000845003	-0.000600636	-0.000738404	-0.000936673
0.439959	9.88647	1.86528	4.19579	9.34593	3.2463		-0.000856102	-0.00111318	-0.00103904	-0.000908914	-0.000953049
0.43996	9.88906	1.86528	4.19851	9.3479	3.24783		-0.000948861	-0.000901124	-0.000726919	-0.00079373	-0.000825429
0.43996	9.89165	1.86528	4.20122	9.34986	3.24937		-0.000655328	-0.000936825	-0.000812897	-0.000920705	-0.00069271
0.439961	9.89425	1.86528	4.20394	9.35183	3.25091		-0.000893318	-0.000609121	-0.000956874	-0.00062976	-0.00102716
0.439962	9.89684	1.86528	4.20666	9.35379	3.25244		-0.0010604	-0.000730661	-0.000835498	-0.00102663	-0.000721585
0.439962	9.89944	1.86528	4.20938	9.35576	3.25398		-0.000721822	-0.000905375	-0.000698181	-0.000908044	-0.000794847
0.439963	9.90203	1.86528	4.21212	9.35772	3.25553		-0.000842667	-0.000872259	-0.000742157	-0.000747973	-0.000665945
0.439963	9.90462	1.86528	4.21489	9.35969	3.25711		-0.00084056	-0.000844726	-0.000593814	-0.000933871	-0.00088464
0.439963	9.90722	1.86528	4.21767	9.36165	3.25869		-0.000931364	-0.000651724	-0.000705719	-0.00108222	-0.000784267
0.439964	9.90981	1.86528	4.22044	9.36362	3.26027		-0.00106238	-0.000545819	-0.000644601	-0.000816215	-0.000794585
0.439965	9.91241	1.86528	4.22322	9.36558	3.26185		-0.00099046	-0.000832986	-0.000737336	-0.000990287	-0.00089271
0.439965	9.915	1.86528	4.22599	9.36755	3.26343		-0.000873827	-0.000774577	-0.000988408	-0.000800595	-0.000765775
0.439966	9.91756	1.86528	4.22877	9.36951	3.265		-0.0010127	-0.000821064	-0.000838743	-0.000828964	-0.000790813
0.439966	9.92007	1.86528	4.23154	9.37147	3.26658		-0.000531	-0.000874399	-0.000903135	-0.000938762	-0.000907952
0.439967	9.92259	1.86528	4.23432	9.37344	3.26816		-0.000668618	-0.000871893	-0.000853024	-0.000861824	-0.000920878
0.439967	9.92511	1.86528	4.23709	9.37537	3.26974		-0.000922246	-0.000721639	-0.000691536	-0.000968218	-0.000912404
0.439968	9.92763	1.86528	4.23987	9.3773	3.27132		-0.000709421	-0.000772786	-0.000968265	-0.000842204	-0.000874876
0.439968	9.93014	1.86528	4.24265	9.37923	3.2729		-0.000935213	-0.000808369	-0.000795643	-0.000796378	-0.00076016
0.439969	9.93266	1.86528	4.24546	9.38116	3.27447		-0.000827508	-0.000690017	-0.000932907	-0.000633857	-0.000968726
0.439969	9.93518	1.86528	4.24827	9.38309	3.27605		-0.000860538	-0.000845453	-0.000591871	-0.000818911	-0.000836234
0.43997	9.9377	1.86528	4.25108	9.38501	3.27763		-0.000902749	-0.000748206	-0.000733852	-0.00107056	-0.000794207
0.43997	9.94022	1.86528	4.2539	9.38694	3.27921		-0.000940204	-0.000802593	-0.000839217	-0.000917365	-0.000719395
0.439971	9.94273	1.86528	4.25671	9.38887	3.28079		-0.000815629	-0.000974561	-0.000814948	-0.000938775	-0.000809874
0.439971	9.94525	1.86528	4.25952	9.3908	3.28237		-0.00100288	-0.000628689	-0.00103747	-0.00108356	-0.000851108
0.439972	9.94777	1.86528	4.26234	9.39273	3.28394		-0.000699058	-0.000902691	-0.00086828	-0.00100224	-0.000823412
0.439972	9.9503	1.86528	4.26515	9.39466	3.28555		-0.000922893	-0.000921092	-0.000749518	-0.000925765	-0.000738557
0.439973	9.95284	1.86528	4.26796	9.39659	3.28722		-0.00101449	-0.000733405	-0.000887761	-0.00086181	-0.000845464
0.439974	9.95537	1.86528	4.27078	9.39852	3.28888		-0.000727355	-0.00102815	-0.000947027	-0.000908046	-0.00105308
0.439974	9.95791	1.86528	4.27359	9.40045	3.29054		-0.000749374	-0.000939713	-0.000657989	-0.000990915	-0.000693303
0.439975	9.96045	1.86528	4.27643	9.40238	3.29221		-0.000916905	-0.000814733	-0.00100578	-0.000849809	-0.000916301
0.439975	9.96299	1.86528	4.27929	9.40431	3.29387		-0.000805017	-0.00100513	-0.000840758	-0.00078254	-0.000935119
0.439976	9.96552	1.86528	4.28214	9.40623	3.29554		-0.000716099	-0.000994453	-0.00106021	-0.000795776	-0.000784556
0.439976	9.96806	1.86528	4.28499	9.40812	3.2972		-0.00109777	-0.000833548	-0.000805177	-0.000841881	-0.000961524
0.439977	9.9706	1.86528	4.28784	9.41001	3.29887		-0.000931769	-0.000901294	-0.000784311	-0.000920576	-0.000739748
0.439977	9.97313	1.86528	4.29069	9.4119	3.30053		-0.000886084	-0.000777214	-0.0010085	-0.000742908	-0.000998912
0.439978	9.97567	1.86528	4.29354	9.41379	3.30219		-0.00102244	-0.000802696	-0.000855214	-0.000902306	-0.000948753
0.439978	9.97821	1.86528	4.2964	9.41568	3.30386		-0.00100737	-0.000995858	-0.000760566	-0.00106331	-0.000789642
0.439979	9.98075	1.86528	4.29925	9.41757	3.30552		-0.000907778	-0.000803324	-0.000747211	-0.000938726	-0.000904424
0.439979	9.98331	1.86528	4.3021	9.41945	3.30719		-0.00082846	-0.000883945	-0.000498517	-0.000940327	-0.000902274
0.43998	9.98586	1.86528	4.30495	9.42134	3.30885		-0.000780896	-0.000748243	-0.000693713	-0.000893408	-0.000776439
0.43998	9.98842	1.86528	4.30788	9.42323	3.31051		-0.000834061	-0.000822671	-0.000666348	-0.000927591	-0.000859704
0.439981	9.99097	1.86528	4.31082	9.42512	3.31218		-0.000958054	-0.000844989	-0.000838313	-0.000891402	-0.000897119
0.439981	9.99353	1.86528	4.31376	9.427	3.31384		-0.000959241	-0.00105043	-0.000779954	-0.00106763	-0.000854622
0.439982	9.99609	1.86528	4.31669	9.42889	3.31551		-0.000787494	-0.000773889	-0.000923121	-0.000652836	-0.000857108
0.439982	9.99864	1.86528	4.31963	9.43078	3.3172		-0.000799811	-0.000768943	-0.000791952	-0.000743388	-0.000852984
0.439983	10.0012	1.86528	4.32257	9.43267	3.31891		-0.000906965	-0.000851197	-0.000655568	-0.000860453	-0.00100593
0.439983	10.0038	1.86528	4.32551	9.43456	3.32061		-0.000886334	-0.000940612	-0.000812075	-0.000657308	-0.000706814
0.439984	10.0063	1.86528	4.32844	9.43645	3.32232		-0.000974202	-0.000928105	-0.000957987	-0.000985021	-0.000931763
0.439984	10.0089	1.86528	4.33138	9.43834	3.32403		-0.000843948	-0.000819225	-0.000973985	-0.000971082	-0.000824458
0.439985	10.0114	1.86528	4.33432	9.44019	3.32573		-0.00104869	-0.000931257	-0.000857449	-0.000914943	-0.00102991
0.439985	10.014	1.86528	4.33732	9.44198	3.32744		-0.000966067	-0.00108659	-0.000684553	-0.000942375	-0.000986262
0.439986	10.0167	1.86528	4.34038	9.44377	3.32915		-0.000798933	-0.000707032	-0.000886538	-0.00077282	-0.00104285
0.439986	10.0193	1.86528	4.34344	9.44557	3.33085		-0.000909861	-0.000825301	-0.000764158	-0.000667074	-0.000840453
0.439987	10.0219	1.86528	4.3465	9.44736	3.33256		-0.00101955	-0.000850001	-0.000846247	-0.000695056	-0.000739461
0.439988	10.0245	1.86528	4.34956	9.44915	3.33427		-0.00101591	-0.00081014	-0.000925513	-0.000781904	-0.000919236
0.439988	10.0271	1.86528	4.35262	9.45094	3.33598		-0.00095479	-0.000795962	-0.000776165	-0.000757444	-0.0007814
0.439989	10.0297	1.86528	4.35568	9.45274	3.33768		-0.000888487	-0.000926512	-0.000834184	-0.00105253	-0.000863639
0.439989	10.0323	1.86528	4.35875	9.45453	3.33939		-0.000727986	-0.000922458	-0.000802929	-0.000964566	-0.000892506
0.43999	10.0349	1.86528	4.36181	9.45632	3.3411		-0.00095085	-0.000852482	-0.000778389	-0.000948363	-0.00080403
0.43999	10.0376	1.86528	4.36487	9.45811	3.3428		-0.000802809	-0.000594392	-0.000761166	-0.000810809	-0.000777098
0.439991	10.0402	1.86528	4.36798	9.45991	3.34451		-0.00100037	-0.00106178	-0.000943148	-0.000897845	-0.000703483
0.439991	10.0428	1.86528	4.37117	9.4617	3.34622		-0.000923888	-0.00074449	-0.000856458	-0.000858132	-0.000947441
0.439992	10.0456	1.86528	4.37436	9.46349	3.34793		-0.00100982	-0.00115633	-0.000843011	-0.000562569	-0.000857586
0.439993	10.0483	1.86528	4.37754	9.46529	3.34964		-0.000903595	-0.000839846	-0.000898561	-0.000648241	-0.000986663
0.439993	10.051	1.86528	4.38073	9.46708	3.35136		-0.000810734	-0.000834684	-0.000779241	-0.000615262	-0.000697862
0.439994	10.0537	1.86528	4.38391	9.46887	3.35308		-0.000841399	-0.000739505	-0.000883393	-0.000629507	-0.000781791
0.439994	10.0565	1.86528	4.3871	9.47067	3.35479		-0.000752023	-0.000804828	-0.000852763	-0.00067221	-0.000941921
0.439995	10.0592	1.86528	4.39028	9.47246	3.35651		-0.000854387	-0.000826049	-0.000968464	-0.000647499	-0.000955529
0.439995	10.0619	1.86528	4.39347	9.47419	3.35823		-0.00091666	-0.000857077	-0.000909345	-0.000857398	-0.000918079
0.439996	10.0647	1.86528	4.39665	9.47589	3.35994		-0.000977119	-0.000758842	-0.000768391	-0.000678069	-0.000736043
0.439996	10.0674	1.86528	4.39992	9.47759	3.36166		-0.00102617	-0.000790655	-0.00085481	-0.00102734	-0.000879293
0.439997	10.0701	1.86528	4.40321	9.47929	3.36338		-0.000895876	-0.000791541	-0.000844672	-0.000981549	-0.000761947
0.439997	10.0729	1.86528	4.4065	9.48098	3.36509		-0.000796054	-0.0007195	-0.00084598	-0.000843788	-0.000895267
0.439998	10.0758	1.86528	4.40979	9.48268	3.36681		-0.000918539	-0.000724187	-0.000758977	-0.000809377	-0.000826869
0.439999	10.0787	1.86528	4.41308	9.48438	3.36853		-0.000982654	-0.000598029	-0.000827357	-0.000994112	-0.000838654
0.439999	10.0816	1.86528	4.41637	9.48607	3.37024		-0.000795294	-0.00103407	-0.000694313	-0.000841255	-0.000707254
0.44	10.0845	1.86528	4.41966	9.48777	3.37196		-0.000889737	-0.000899045	-0.000906921	-0.000859689	-0.000816587
0.44	10.0874	1.86528	4.42295	9.48947	3.37367		-0.000926914	-0.000839346	-0.000724778	-0.000962544	-0.000840546
0.440001	10.0903	1.86528	4.42624	9.49117	3.37539		-0.00103112	-0.000740063	-0.000908619	-0.000753677	-0.000683106
0.440001	10.0932	1.86528	4.42955	9.49287	3.37711		-0.000853682	-0.000722469	-0.000720001	-0.000800616	-0.000917293
0.440002	10.0961	1.86528	4.43291	9.49456	3.37884		-0.000814974	-0.000940777	-0.000795154	-0.000767188	-0.000636094
0.440003	10.099	1.86528	4.43628	9.49626	3.38062		-0.000919164	-0.000863875	-0.000897258	-0.00083176	-0.00102077
0.440003	10.1019	1.86528	4.43964	9.49796	3.38241		-0.000838631	-0.000926418	-0.000568861	-0.000893976	-0.00084485
0.440004	10.1049	1.86528	4.44301	9.49966	3.3842		-0.000623897	-0.00100143	-0.00104126	-0.000664922	-0.000986935
0.440004	10.1079	1.86528	4.44638	9.50135	3.38599		-0.000841732	-0.00100819	-0.000811651	-0.000752397	-0.000832384
0.440005	10.1109	1.86528	4.44974	9.50305	3.38778		-0.00118597	-0.000863112	-0.000854104	-0.000742753	-0.000766831
0.440005	10.1139	1.86528	4.45311	9.50475	3.38956		-0.000936343	-0.000821607	-0.000897237	-0.000736438	-0.000858014
0.440006	10.1169	1.86528	4.45648	9.50645	3.39135		-0.000936021	-0.000716776	-0.000784615	-0.000530242	-0.000778388
0.440006	10.12	1.86528	4.45984	9.50809	3.39314		-0.000724848	-0.000759469	-0.000878771	-0.000770386	-0.000933552
0.440007	10.123	1.86528	4.46321	9.50968	3.39493		-0.000952272	-0.000722467	-0.000654405	-0.000922686	-0.000939145
0.440008	10.126	1.86528	4.46658	9.51126	3.39672		-0.00089764	-0.000906444	-0.000832438	-0.000912383	-0.000764711
0.440008	10.129	1.86528	4.46994	9.51284	3.3985		-0.000755753	-0.000800084	-0.000619571	-0.000893476	-0.000743949
0.440009	10.132	1.86528	4.47331	9.51443	3.40029		-0.000897083	-0.000810529	-0.000849282	-0.000740912	-0.000955748
0.440009	10.1351	1.86528	4.47668	9.51601	3.40208		-0.000963745	-0.000728216	-0.000872102	-0.000971155	-0.000717743
0.44001	10.1381	1.86528	4.48004	9.51759	3.40387		-0.000960755	-0.00107428	-0.000940774	-0.00104207	-0.000679212
0.44001	10.1412	1.86528	4.48341	9.51917	3.40566		-0.000828919	-0.000842133	-0.00073314	-0.000918374	-0.000853147
0.440011	10.1443	1.86528	4.48677	9.52076	3.40745		-0.00087322	-0.000804091	-0.000867807	-0.000971509	-0.000910203
0.440011	10.1474	1.86528	4.49014	9.52234	3.40924		-0.000895704	-0.000920791	-0.00076533	-0.00109601	-0.000780402
0.440012	10.1505	1.86528	4.49351	9.52392	3.41111		-0.000628607	-0.000866528	-0.000704189	-0.000891324	-0.000717148
0.440012	10.1536	1.86528	4.49688	9.52551	3.41298		-0.000826937	-0.000675803	-0.00103978	-0.000982695	-0.000712282
0.440013	10.1567	1.86528	4.50024	9.52709	3.41484		-0.000708871	-0.000828765	-0.000830726	-0.000891327	-0.00086304
0.440013	10.1598	1.86528	4.50361	9.52867	3.41671		-0.000903539	-0.000799987	-0.000569272	-0.000961704	-0.000929031
0.440014	10.1629	1.86528	4.50697	9.53026	3.41858		-0.00108786	-0.000882423	-0.000982981	-0.000950762	-0.000910891
0.440015	10.166	1.86528	4.51034	9.53184	3.42045		-0.00088765	-0.000874926	-0.00077838	-0.000807986	-0.000865837
0.440015	10.1691	1.86528	4.51371	9.53342	3.42232		-0.00103853	-0.000772711	-0.000688404	-0.000869039	-0.000837259
0.440016	10.1722	1.86528	4.51707	9.53501	3.42419		-0.000855229	-0.00096534	-0.000769259	-0.000967089	-0.00076893
0.440016	10.1753	1.86528	4.52044	9.53659	3.42606		-0.00091706	-0.000638099	-0.000823916	-0.000917652	-0.000947558
0.440017	10.1784	1.86528	4.52381	9.53817	3.42793		-0.000790774	-0.000730521	-0.000695932	-0.000805322	-0.000714083
0.440017	10.1815	1.86528	4.52713	9.53975	3.4298		-0.000684754	-0.000954594	-0.000792769	-0.000882413	-0.000943287
0.440018	10.1846	1.86528	4.53042	9.54134	3.43167		-0.000736126	-0.00074698	-0.000647344	-0.000878848	-0.000872611
0.440018	10.1877	1.86528	4.53371	9.54292	3.43354		-0.000867555	-0.00078152	-0.000761836	-0.000839406	-0.00056978
0.440019	10.1908	1.86528	4.537	9.54438	3.43541		-0.00103042	-0.000723524	-0.00084566	-0.000787624	-0.000775895
0.440019	10.1939	1.86528	4.54029	9.54579	3.43728		-0.00060065	-0.000888824	-0.000792751	-0.00079286	-0.000911234
0.44002	10.197	1.86528	4.54358	9.5472	3.43914		-0.000855817	-0.000800319	-0.000815441	-0.000834109	-0.000823798
0.44002	10.2002	1.86528	4.54687	9.54861	3.44104		-0.000952693	-0.000769367	-0.000889495	-0.00103862	-0.00103382
0.440021	10.2033	1.86528	4.55016	9.55002	3.44296		-0.00058698	-0.000711347	-0.000801187	-0.00069286	-0.000979257
0.440022	10.2064	1.86528	4.55345	9.55143	3.44488		-0.000812617	-0.000901597	-0.000866001	-0.000720483	-0.000770442
0.440022	10.2095	1.86528	4.55674	9.55285	3.4468		-0.000742017	-0.000734599	-0.0010859	-0.001089	-0.000894795
0.440023	10.2126	1.86528	4.55998	9.55426	3.44872		-0.00093624	-0.000950873	-0.00109054	-0.000703049	-0.000649745
0.440023	10.2157	1.86528	4.56315	9.55567	3.45064		-0.000763155	-0.000947474	-0.00080862	-0.000940009	-0.000757125
0.440024	10.2188	1.86528	4.56633	9.55708	3.45256		-0.000696822	-0.0010348	-0.000960912	-0.000702185	-0.000819117
0.440024	10.2219	1.86528	4.5695	9.55849	3.45449		-0.000977464	-0.000716548	-0.000806553	-0.000629801	-0.000966663
0.440025	10.225	1.86528	4.57268	9.5599	3.45641		-0.000923411	-0.000740924	-0.000954442	-0.000693937	-0.000806871
0.440025	10.2281	1.86528	4.57585	9.56131	3.45833		-0.000798928	-0.000874066	-0.000970281	-0.00110499	-0.000976724
0.440026	10.2312	1.86528	4.57903	9.56273	3.46025		-0.000841626	-0.000942327	-0.000706622	-0.00113176	-0.00100406
0.440027	10.2343	1.86528	4.5822	9.56414	3.46217		-0.000781597	-0.000741739	-0.000649137	-0.00100909	-0.000904598
0.440027	10.2374	1.86528	4.58538	9.56555	3.46409		-0.00103609	-0.000688597	-0.00072558	-0.000912038	-0.000951061
0.440028	10.2404	1.86528	4.58856	9.56696	3.46601		-0.000578531	-0.000842545	-0.000877541	-0.000695214	-0.000550742
0.440028	10.2435	1.86528	4.59172	9.56837	3.46793		-0.00067209	-0.000755102	-0.000933278	-0.000904829	-0.000926982
0.440029	10.2466	1.86528	4.59483	9.56978	3.46986		-0.000865427	-0.000732784	-0.000791574	-0.000851481	-0.000680061
0.440029	10.2497	1.86528	4.59793	9.57119	3.47178		-0.000923982	-0.000857629	-0.000820254	-0.00058848	-0.000802686
0.44003	10.2527	1.86528	4.60104	9.5726	3.47373		-0.000781907	-0.000807927	-0.000989719	-0.000858622	-0.000694223
0.44003	10.2558	1.86528	4.60415	9.57402	3.47569		-0.000994966	-0.000980923	-0.00108588	-0.000710911	-0.000745443
0.440031	10.2589	1.86528	4.60726	9.57543	3.47764		-0.000824573	-0.000727177	-0.000906911	-0.000875149	-0.00086849
0.440031	10.2619	1.86528	4.61037	9.57684	3.4796		-0.000844649	-0.000821242	-0.000817409	-0.000859095	-0.000700223
0.440032	10.265	1.86528	4.61348	9.57825	3.48155		-0.000685429	-0.000905639	-0.000598585	-0.000841232	-0.000761921
0.440032	10.268	1.86528	4.61659	9.57966	3.48351		-0.00105559	-0.00111453	-0.00073502	-0.00085545	-0.000966059
0.440033	10.271	1.86528	4.6197	9.58107	3.48546		-0.000871447	-0.000713523	-0.0009632	-0.000816387	-0.000779982
0.440033	10.2741	1.86528	4.62281	9.58248	3.48742		-0.000801508	-0.000914916	-0.000816163	-0.000967518	-0.000910147
0.440034	10.2771	1.86528	4.62594	9.58387	3.48937		-0.000831781	-0.000670664	-0.000748494	-0.00087149	-0.000940765
0.440035	10.2801	1.86528	4.62908	9.58498	3.49133		-0.00079981	-0.000779947	-0.000533007	-0.000987195	-0.000926463
0.440035	10.2832	1.86528	4.63222	9.58609	3.49328		-0.000612916	-0.000772938	-0.000792307	-0.000891748	-0.000842934
0.440036	10.2862	1.86528	4.63536	9.5872	3.49524		-0.00096816	-0.000945607	-0.000730026	-0.00101393	-0.000867037
0.440036	10.2892	1.86528	4.63849	9.5883	3.49719		-0.000794606	-0.000860709	-0.000649828	-0.00066429	-0.000955222
0.440037	10.2923	1.86528	4.64163	9.58941	3.49915		-0.00105702	-0.000858994	-0.000838088	-0.000860161	-0.000947023
0.440037	10.2953	1.86528	4.64477	9.59052	3.5011		-0.000862575	-0.00105526	-0.000938137	-0.000634435	-0.00105848
0.440038	10.2984	1.86528	4.64791	9.59162	3.50312		-0.000915961	-0.000810122	-0.000648147	-0.000909816	-0.00070925
0.440038	10.3014	1.86528	4.65104	9.59273	3.50518		-0.000840857	-0.000765675	-0.000783866	-0.0010493	-0.000748631
0.440039	10.3045	1.86528	4.6542	9.59383	3.50725		-0.000916036	-0.000737366	-0.000686123	-0.000850119	-0.000806187
