lap1_27_samp	lap1_28_samp	lap1_29_samp	cur1_27_samp	cur1_28_samp	cur1_29_samp	rp1111
0.710909	1.39642	7.54313	0.000312605	0.000122488	0.000170431	
0.710908	1.39857	7.54313	0.000124679	0.000265429	0.000251618	
0.710908	1.40071	7.54313	0.000150766	0.000272826	5.67835e-05	
0.710907	1.40285	7.54313	0.000154478	0.000302003	0.000227927	
0.710906	1.405	7.54313	0.000269243	0.000113568	0.000221078	
0.710906	1.40705	7.54313	0.000373837	0.000187974	0.000229579	
0.710905	1.40905	7.54313	0.000220032	0.000331812	0.000282156	
0.710904	1.41105	7.54313	0.000315829	0.000192425	0.000244423	
0.710904	1.41305	7.54313	0.000213395	0.000373732	0.000186555	
0.710903	1.41505	7.54313	0.00034529	0.000323866	0.000246733	
0.710903	1.41705	7.54313	0.000108721	0.000378366	0.000113743	
0.710902	1.41905	7.54313	7.35298e-05	0.000202635	0.000193979	
0.710901	1.42105	7.54313	0.000293354	0.000333948	0.000264983	
0.710901	1.42305	7.54313	0.000347537	0.000126781	0.000170913	
0.7109	1.42505	7.54313	0.000261228	0.00020951	0.000238102	
0.710899	1.42705	7.54313	0.000232379	2.94137e-05	0.000161903	
0.710898	1.42905	7.54313	0.000245731	0.000384975	0.000288909	
0.710898	1.43105	7.54313	0.000121482	0.000189985	0.000307757	
0.710897	1.43305	7.54313	0.000245177	0.000142418	0.000275732	
0.710896	1.43505	7.54313	6.72137e-05	7.64182e-05	0.000204987	
0.710896	1.43705	7.54313	0.000152966	0.000249993	0.000159353	
0.710895	1.43905	7.54313	0.000130167	0.00013985	0.000118254	
0.710894	1.44097	7.54313	0.000184466	0.000316186	0.000264771	
0.710894	1.44287	7.54313	0.000283239	0.000386365	0.000269544	
0.710893	1.44477	7.54313	0.000369946	0.000314817	0.00019765	
0.710892	1.44668	7.54313	0.000285561	0.000320707	0.000216966	
0.710892	1.44858	7.54313	-0.00932852	0.000181844	8.7509e-05	
0.710891	1.45048	7.54313	-0.00994907	0.000217845	0.000309678	
0.71089	1.45239	7.54313	-0.00998008	0.000252355	0.000179805	
0.71089	1.45429	7.54313	-0.00987599	0.000389119	0.000201147	
0.710889	1.45619	7.54313	-0.00998374	0.000144005	0.000144307	
0.710888	1.45809	7.54313	-0.00985857	-1.02719e-05	0.00021513	
0.710888	1.46	7.54313	-0.00993183	0.000370522	8.45834e-05	
0.710887	1.4619	7.54313	-0.00984167	0.000254997	0.000131026	
0.710886	1.4638	7.54313	-0.00987754	0.000131441	0.00020319	
0.710886	1.4657	7.54313	-0.00980277	0.000206607	8.36082e-05	
0.710885	1.46761	7.54313	-0.00984342	8.6922e-05	0.000145934	
0.710885	1.46951	7.54313	-0.00993111	0.000255121	0.000144641	
0.710884	1.47141	7.54313	-0.00989111	0.000194909	0.000216454	
0.710884	1.47332	7.54313	-0.00973177	0.000404837	0.0001529	
0.710883	1.47524	7.54313	-0.00997299	0.000157494	0.000177959	
0.710882	1.47715	7.54313	-0.00979315	0.000289971	0.000192803	
0.710882	1.47906	7.54313	-0.00992688	0.000208737	0.000216087	
0.710881	1.48097	7.54313	-0.00974406	0.000268219	0.000349287	
0.71088	1.48289	7.54313	-0.00962815	0.000320054	0.000161877	
0.71088	1.4848	7.54313	-0.00978987	5.00667e-05	0.000372333	
0.710879	1.48671	7.54313	-0.00984286	0.000109906	0.000106099	
0.710878	1.48862	7.54313	-0.00991544	9.60851e-05	0.000179222	
0.710877	1.49053	7.54313	-0.00986482	0.000216452	0.000291225	
0.710877	1.49245	7.54313	-0.00988596	7.39736e-05	0.000146937	
0.710877	1.49436	7.54313	-0.0101093	6.36387e-05	0.000339423	
0.710876	1.49627	7.54313	-0.00984999	9.76381e-06	0.000125787	
0.710875	1.49818	7.54313	-0.00987992	9.82649e-05	0.00019277	
0.710874	1.50009	7.54313	-0.00986246	0.000376985	0.000267836	
0.710873	1.50202	7.54313	-0.0097447	0.000237751	0.000290658	
0.710873	1.50402	7.54313	-0.00993073	0.000340425	0.000326028	
0.710872	1.50602	7.54313	-0.00981938	0.000180435	7.48631e-05	
0.710871	1.50801	7.54313	-0.00986563	0.000423754	0.000308617	
0.710871	1.51001	7.54313	-0.00990361	0.000316342	0.000103552	
0.71087	1.51201	7.54313	-0.00975823	0.000212253	0.000276272	
0.71087	1.51401	7.54313	-0.00993918	0.000178603	0.000300693	
0.710869	1.516	7.54313	-0.00986329	0.000142726	0.000250427	
0.710868	1.518	7.54313	-0.00986021	0.000170366	0.000451991	
0.710868	1.52	7.54313	-0.00981571	6.0564e-05	0.000262012	
0.710867	1.522	7.54313	-0.00984176	1.50047e-06	0.000293055	
0.710866	1.524	7.54313	-0.00982822	0.000107934	-5.94251e-06	
0.710865	1.52599	7.54313	-0.00980423	0.000253436	0.000245241	
0.710865	1.52799	7.54313	-0.00329416	8.52896e-05	0.000198092	
0.710864	1.52999	7.54313	6.7129e-05	0.000319803	0.000201883	
0.710863	1.532	7.54313	0.000228873	0.000241936	0.00011247	
0.710862	1.5341	7.54313	0.000325977	0.000170797	0.000177695	
0.710862	1.53622	7.54313	0.000182637	0.000270592	0.000137155	
0.710861	1.53833	7.54313	0.000201424	0.000206284	0.000282685	
0.71086	1.54044	7.54313	0.000148482	7.2305e-05	0.000283404	
0.71086	1.54255	7.54313	0.000158558	0.000277548	0.000235472	
0.710859	1.54467	7.54313	0.000251337	0.000112636	0.000184764	
0.710859	1.54678	7.54313	0.000203984	0.000317646	0.000119309	
0.710858	1.54889	7.54313	5.88672e-05	0.000329306	0.000268693	
0.710857	1.551	7.54313	0.000365264	0.000384109	0.000194821	
0.710857	1.55312	7.54313	6.11464e-05	0.000268877	0.000206556	
0.710856	1.55523	7.54313	0.000214499	0.000242471	0.000214626	
0.710855	1.55734	7.54313	0.000244052	0.000444517	0.000251944	
0.710854	1.55945	7.54313	0.000222303	0.000143141	0.00018613	
0.710854	1.56157	7.54313	0.000144085	0.000157006	0.000298768	
0.710853	1.56377	7.54313	8.96632e-05	0.000271811	6.72478e-05	
0.710852	1.566	7.54313	0.000217322	0.000230348	0.000178752	
0.710851	1.56824	7.54313	0.000137176	0.000235187	1.23017e-05	
0.71085	1.57047	7.54313	0.000348162	0.000202701	5.26703e-05	
0.71085	1.5727	7.54313	0.000197276	0.000148026	0.000148078	
0.710849	1.57494	7.54313	0.000312726	0.000202933	0.000217376	
0.710848	1.57717	7.54313	0.000256352	0.000349229	0.0001401	
0.710847	1.57941	7.54313	0.000306659	0.000232321	0.000178769	
0.710847	1.58164	7.54313	0.000228721	0.000165221	0.00013805	
0.710846	1.58387	7.54313	0.000234339	5.41616e-05	0.000219464	
0.710846	1.58611	7.54313	0.00023379	0.000299046	0.000190107	
0.710845	1.58834	7.54313	0.00025183	0.00014684	0.000285713	
0.710844	1.59058	7.54313	1.49912e-05	0.000149335	0.000133635	
0.710844	1.59282	7.54313	0.000368347	0.000234115	0.000314796	
0.710843	1.59513	7.54313	0.000129231	0.000150742	0.000286365	
0.710842	1.59745	7.54313	0.000353983	0.000378427	0.00031198	
0.710842	1.59977	7.54313	0.000290278	0.000212989	0.000216801	
0.710841	1.60209	7.54313	0.000103354	0.00015011	0.000139012	
0.71084	1.60441	7.54313	0.000209502	0.000215667	0.000244219	
0.71084	1.60673	7.54313	0.000277966	8.46325e-05	0.000241025	
0.710839	1.60905	7.54313	0.000257178	0.000210211	0.000303478	
0.710838	1.61137	7.54313	0.000303974	0.000127867	0.000272545	
0.710837	1.61369	7.54313	0.000283415	0.000314487	0.000207116	
0.710836	1.61601	7.54313	0.000173863	0.000350894	0.000157464	
0.710836	1.61833	7.54313	0.00025358	0.000169441	0.000268705	
0.710835	1.62065	7.54313	0.000300568	0.000299057	0.000130213	
0.710834	1.62297	7.54313	0.000276005	0.000150503	0.000176553	
0.710833	1.62534	7.54313	0.000225813	0.000214544	0.000260931	
0.710833	1.62775	7.54313	0.000175532	0.000132464	0.000240075	
0.710832	1.63015	7.54313	0.000267821	0.000248254	0.000120838	
0.710831	1.63255	7.54313	-0.0100584	0.000271295	0.000116465	
0.710831	1.63496	7.54313	-0.0098271	0.000177668	0.000254092	
0.71083	1.63736	7.54313	-0.00976048	0.000288898	0.000382167	
0.710829	1.63976	7.54313	-0.00980452	9.33157e-05	0.000251134	
0.710829	1.64217	7.54313	-0.00992119	0.000235659	9.58487e-05	
0.710828	1.64457	7.54313	-0.00991	0.000155188	0.000240341	
0.710827	1.64697	7.54313	-0.00989141	0.000230159	0.000298811	
0.710827	1.64938	7.54313	-0.00982249	0.000219403	0.00026561	
0.710826	1.65178	7.54313	-0.00985385	0.000369777	0.000102148	
0.710825	1.65418	7.54313	-0.00978841	0.000163502	0.000134847	
0.710825	1.6566	7.54313	-0.00982548	0.00022709	0.000328123	
0.710824	1.65903	7.54313	-0.00971316	0.000233421	0.000217578	
0.710823	1.66146	7.54313	-0.00988223	0.000307458	0.000368124	
0.710823	1.66389	7.54313	-0.0098843	0.000352931	0.000332204	
0.710822	1.66632	7.54313	-0.00975269	0.000257707	0.000188476	
0.710821	1.66875	7.54313	-0.00994278	0.000232129	0.000111656	
0.710821	1.67118	7.54313	-0.00985769	0.000421696	0.000198071	
0.71082	1.67361	7.54313	-0.00986591	0.00026437	0.00019488	
0.710819	1.67604	7.54313	-0.0100356	0.000244493	0.000159306	
0.710819	1.67847	7.54313	-0.00987478	0.00020901	0.000135137	
0.710818	1.6809	7.54313	-0.00980305	0.000348517	0.000205794	
0.710818	1.68333	7.54313	-0.00986829	0.000231278	0.000222783	
0.710817	1.68576	7.54313	-0.00993144	0.000247745	0.000212689	
0.710816	1.68818	7.54313	-0.00987702	0.00027581	0.000255177	
0.710815	1.69059	7.54313	-0.00998673	0.000121251	0.000167745	
0.710815	1.69299	7.54313	-0.00985165	0.000304621	0.000286123	
0.710814	1.6954	7.54313	-0.00992371	0.000263558	0.000223946	
0.710813	1.69781	7.54313	-0.00977995	0.000164182	0.00018283	
0.710812	1.70022	7.54313	-0.00984854	0.000141836	0.000177602	
0.710812	1.70263	7.54313	-0.00987558	0.000261812	0.000107285	
0.710811	1.70503	7.54313	-0.00975521	0.000206572	0.000170427	
0.71081	1.70744	7.54313	-0.00972424	0.000311148	0.000202201	
0.710809	1.70985	7.54313	-0.00992965	0.000218065	0.000127968	
0.710809	1.71226	7.54313	-0.00980958	9.49265e-05	0.000218978	
0.710808	1.71467	7.54313	-0.00991366	0.00022854	0.00022276	
0.710808	1.71707	7.54313	-0.00987203	0.00013788	0.000264695	
0.710807	1.71949	7.54313	-0.00976761	0.000236768	2.66112e-05	
0.710806	1.72193	7.54313	-0.0100981	0.000186222	0.000128745	
0.710806	1.72437	7.54313	-0.00991093	0.000181244	0.000239918	
0.710805	1.72682	7.54313	-0.00991096	0.000133874	0.000135377	
0.710804	1.72926	7.54313	-0.00990645	0.000274047	0.000355226	
0.710804	1.7317	7.54313	-0.00147607	0.00020057	0.000249709	
0.710803	1.73414	7.54313	0.000340759	0.000190847	0.000112668	
0.710802	1.73658	7.54313	0.000302935	0.000224862	0.000271613	
0.710802	1.73903	7.54313	0.000184354	0.000224443	0.000169669	
0.710801	1.74147	7.54313	5.9852e-05	0.000328537	0.000239791	
0.7108	1.74391	7.54313	0.000222215	0.000316153	0.000161294	
0.7108	1.74635	7.54313	0.00021126	0.000278735	0.000213779	
0.710799	1.74879	7.54313	0.00022043	0.000164133	0.000129657	
0.710799	1.75131	7.54313	0.000338269	0.000154223	0.000253371	
0.710798	1.75385	7.54313	0.000293013	0.000159414	0.00019144	
0.710797	1.7564	7.54313	0.000284873	3.34903e-05	0.000120485	
0.710797	1.75895	7.54313	0.000104004	0.000132801	0.000203879	
0.710796	1.76149	7.54313	0.000143366	0.000175091	2.07922e-05	
0.710795	1.76404	7.54313	0.000306278	0.000178419	0.000188741	
0.710794	1.76658	7.54313	0.000320285	0.000173375	0.000238988	
0.710794	1.76913	7.54313	0.00043051	0.000121555	0.000132697	
0.710793	1.77168	7.54313	0.000118982	0.000249424	0.000238227	
0.710793	1.77422	7.54313	0.000175839	0.000190103	1.27181e-05	
0.710792	1.77677	7.54313	0.000199074	0.000234406	0.000256576	
0.710791	1.77932	7.54313	0.000178003	0.000225118	0.000188583	
0.710791	1.78191	7.54313	0.000248946	0.000396809	0.000155092	
0.71079	1.78453	7.54313	0.000218159	0.000442054	0.000239279	
0.710789	1.78716	7.54313	0.000258721	0.000238868	0.000287481	
0.710789	1.78978	7.54313	0.000195108	0.000333325	0.000285922	
0.710788	1.7924	7.54313	0.000130358	0.00015641	0.000312969	
0.710787	1.79503	7.54313	0.000156442	0.00030207	0.000203857	
0.710787	1.79765	7.54313	0.000269328	0.000169636	0.000134195	
0.710786	1.80028	7.54313	0.000250838	0.000180451	9.08255e-05	
0.710786	1.8029	7.54313	0.000173819	0.000240637	0.000143829	
0.710785	1.80553	7.54313	0.000256828	0.000211835	0.00027591	
0.710784	1.80815	7.54313	0.000286163	2.86579e-05	0.000146126	
0.710784	1.81078	7.54313	0.000201227	0.000169397	8.11744e-05	
0.710783	1.81341	7.54313	8.85423e-05	0.000308755	0.000122005	
0.710782	1.81604	7.54313	0.000388169	0.000305303	0.000217347	
0.710781	1.81867	7.54313	0.000251984	0.000199599	0.000302904	
0.710781	1.8213	7.54313	0.000293853	0.000112221	7.25969e-05	
0.71078	1.82393	7.54313	0.000237879	0.00019042	0.000210617	
0.710779	1.82656	7.54313	0.000219637	0.000296765	0.000159199	
0.710779	1.8292	7.54313	5.36085e-05	0.000173753	0.000200683	
0.710778	1.83183	7.54313	0.000410581	0.000167278	0.000163921	
0.710777	1.83446	7.54313	0.000364679	0.000135148	0.000265228	
0.710777	1.83709	7.54313	0.000300572	0.000155333	3.52848e-05	
0.710776	1.83972	7.54313	9.15588e-05	0.000244115	0.000204794	
0.710775	1.84235	7.54313	0.000375011	0.000224487	0.000226117	
0.710775	1.84498	7.54313	0.00019751	5.95196e-05	0.000267457	
0.710774	1.84758	7.54313	0.000125967	0.000182518	0.000225482	
0.710773	1.85019	7.54313	0.000247128	0.000251909	0.000107407	
0.710773	1.85279	7.54313	-0.00990489	5.19287e-05	0.000200437	
0.710772	1.85539	7.54313	-0.00988658	0.000171865	3.92865e-05	
0.710771	1.858	7.54313	-0.00964898	0.00033656	0.000321488	
0.710771	1.8606	7.54313	-0.0098296	0.000151152	0.000306565	
0.71077	1.8632	7.54313	-0.00994225	0.000196608	0.000155107	
0.710769	1.86581	7.54313	-0.00969104	0.000163354	8.97194e-05	
0.710769	1.86841	7.54313	-0.00979474	0.000294526	0.000173534	
0.710768	1.87101	7.54313	-0.00989994	0.000212672	0.000228233	
0.710768	1.87362	7.54313	-0.00980189	0.000311916	0.000116276	
0.710767	1.87622	7.54313	-0.00990721	0.000189515	0.000411902	
0.710766	1.87883	7.54313	-0.00986776	0.000207461	0.000234897	
0.710766	1.88144	7.54313	-0.00986431	0.000301574	0.0003159	
0.710765	1.88406	7.54313	-0.00985648	0.000229649	0.000117884	
0.710764	1.88667	7.54313	-0.00987019	5.8372e-05	0.000119024	
0.710764	1.88928	7.54313	-0.00994815	0.000211589	0.000427469	
0.710763	1.8919	7.54313	-0.00984371	0.000165834	0.000296206	
0.710763	1.89451	7.54313	-0.00991813	0.000137135	0.000200781	
0.710762	1.89712	7.54313	-0.00990283	0.000252834	0.000152419	
0.710761	1.89973	7.54313	-0.00984837	0.000137279	0.000312893	
0.71076	1.90235	7.54313	-0.00997701	0.00013791	0.000187076	
0.71076	1.90496	7.54313	-0.00971686	0.000308153	0.000290062	
0.710759	1.90757	7.54313	-0.00988902	0.000300559	0.000271294	
0.710758	1.9102	7.54313	-0.00988846	0.000232703	0.0002433	
0.710758	1.91282	7.54313	-0.00980738	0.000128768	0.00026185	
0.710757	1.91545	7.54313	-0.00984559	0.000292631	0.000233642	
0.710756	1.91808	7.54313	-0.00979776	5.03148e-05	0.000138852	
0.710755	1.92071	7.54313	-0.00987299	0.000239026	0.000275268	
0.710755	1.92333	7.54313	-0.00988712	0.000333814	0.000269728	
0.710754	1.92596	7.54313	-0.00987712	0.000184329	8.98742e-05	
0.710753	1.92859	7.54313	-0.00993527	0.000241598	0.000179781	
0.710753	1.93122	7.54313	-0.0100384	0.000171601	1.36381e-05	
0.710752	1.93384	7.54313	-0.00994455	0.000190962	0.000281323	
0.710751	1.93647	7.54313	-0.00997152	0.000282867	0.000199963	
0.710751	1.9391	7.54313	-0.00981164	0.000423643	0.000230366	
0.710751	1.94172	7.54313	-0.00984661	0.000254017	0.00036709	
0.71075	1.94433	7.54313	-0.00967355	0.000266962	0.000218766	
0.710749	1.94695	7.54313	-0.00969812	0.000320066	0.000142196	
0.710749	1.94956	7.54313	-0.0098501	0.000179436	0.000147206	
0.710748	1.95218	7.54313	-0.00983995	0.000132822	0.000273692	
0.710747	1.95479	7.54313	-0.00992837	0.000244977	0.000208005	
0.710747	1.95741	7.54313	-0.00988472	0.000149326	0.000234945	
0.710746	1.96003	7.54313	-0.000899335	0.00012871	0.0001727	
0.710745	1.96264	7.54313	0.000292862	0.000341247	0.000129949	
0.710745	1.96526	7.54313	0.000319428	0.000176124	0.000360336	
0.710744	1.96787	7.54313	0.000289483	0.000114307	0.000284833	
0.710743	1.97049	7.54313	0.000323949	0.000164498	0.000258233	
0.710742	1.9731	7.54313	8.30261e-05	0.000138988	0.000142978	
0.710742	1.9757	7.54313	0.000135121	0.000248602	0.000310877	
0.710741	1.9783	7.54313	0.000138382	0.000303242	0.000166918	
0.710741	1.98089	7.54313	0.000171315	0.000348663	0.000253294	
0.71074	1.98349	7.54313	0.000265044	0.000131076	0.000274348	
0.710739	1.98609	7.54313	0.000324678	0.000167732	0.000224266	
0.710739	1.98869	7.54313	0.000205903	9.95705e-05	0.000115703	
0.710738	1.99129	7.54313	0.000247717	0.000119517	5.61548e-06	
0.710738	1.99389	7.54313	0.000204256	8.80408e-05	0.000222381	
0.710737	1.99649	7.54313	0.000248913	0.000268471	0.000134319	
0.710737	1.99909	7.54313	0.000183379	0.000253979	0.000281636	
0.710736	2.00168	7.54313	0.000310739	0.000114633	0.000248578	
0.710735	2.00428	7.54313	0.000283831	0.000349132	0.000132567	
0.710734	2.00686	7.54313	0.000120064	0.000151031	0.000291951	
0.710734	2.00944	7.54313	0.000385443	0.000350423	0.000211717	
0.710733	2.01202	7.54313	0.000224642	0.000158158	0.000327188	
0.710732	2.0146	7.54313	0.000260613	0.000115258	0.000285124	
0.710732	2.01717	7.54313	0.000295718	0.000214053	0.000252342	
0.710731	2.01975	7.54313	0.000228167	0.000195959	0.000198895	
0.71073	2.02233	7.54313	0.000291402	0.000198882	0.000373802	
0.71073	2.02491	7.54313	0.000208593	0.000244534	0.000200665	
0.710729	2.02748	7.54313	0.000197071	0.000153063	0.00012858	
0.710728	2.03006	7.54313	0.000257214	0.000130075	0.00010289	
0.710728	2.03264	7.54313	0.000137636	0.000163083	0.000173855	
0.710727	2.03521	7.54313	0.000276381	0.000153711	0.000177633	
0.710726	2.03781	7.54313	0.000196454	0.000404689	0.000218045	
0.710726	2.04042	7.54313	0.000457135	0.000197583	0.000289391	
0.710725	2.04303	7.54313	0.000201598	0.000246568	0.000152323	
0.710724	2.04563	7.54313	0.000277367	0.000272736	0.000179157	
0.710724	2.04824	7.54313	0.000214035	0.000221209	0.000200311	
0.710723	2.05085	7.54313	0.000214251	0.000173641	0.000313409	
0.710722	2.05346	7.54313	0.000387079	0.000208414	0.000319541	
0.710721	2.05607	7.54313	0.000322333	0.00017761	0.000274264	
0.71072	2.05868	7.54313	0.000255928	8.16294e-05	0.000273077	
0.71072	2.06128	7.54313	0.000293808	0.000367039	0.000347085	
0.710719	2.06389	7.54313	0.000111745	4.82572e-05	0.000300843	
0.710719	2.0665	7.54313	0.000199905	0.000194275	0.000185229	
0.710718	2.06913	7.54313	0.000351631	0.000265542	0.000222104	
0.710717	2.07177	7.54313	0.000263041	0.000143247	0.000248096	
0.710717	2.07441	7.54313	0.000275455	0.000174944	0.000345814	
0.710716	2.07705	7.54313	3.74849e-05	8.89044e-05	6.33749e-05	
0.710716	2.07969	7.54313	0.00021441	0.000377813	0.000129154	
0.710715	2.08233	7.54313	-0.00989826	0.000178782	0.000124509	
0.710714	2.08498	7.54313	-0.00984344	0.000210003	0.000133774	
0.710713	2.08762	7.54313	-0.0099166	0.00019528	0.000230621	
0.710713	2.09026	7.54313	-0.0098679	0.000116155	0.000260889	
0.710712	2.0929	7.54313	-0.00977915	0.000158209	0.000379429	
0.710712	2.09554	7.54313	-0.00977809	0.000194006	0.000236613	
0.710711	2.09818	7.54313	-0.00988523	9.56425e-05	0.000215538	
0.710711	2.10082	7.54313	-0.00988413	0.000240804	0.000259472	
0.71071	2.10345	7.54313	-0.00992366	0.000185492	8.21048e-05	
0.71071	2.10608	7.54313	-0.0098018	0.000174181	0.00026569	
0.710709	2.1087	7.54313	-0.00998381	0.000246148	2.97325e-05	
0.710708	2.11133	7.54313	-0.00993044	6.67603e-05	0.000169439	
0.710707	2.11396	7.54313	-0.00977722	0.000123694	0.000131394	
0.710707	2.11659	7.54313	-0.00985907	0.000201432	0.00013467	
0.710706	2.11921	7.54313	-0.00985676	0.000222608	0.00029267	
0.710706	2.12184	7.54313	-0.00978465	0.000187026	0.000267283	
0.710705	2.12447	7.54313	-0.00978989	9.83512e-05	1.67834e-05	
0.710704	2.1271	7.54313	-0.00990377	0.00029468	0.000176932	
0.710704	2.12972	7.54313	-0.00987499	0.000202236	5.44186e-05	
0.710703	2.13235	7.54313	-0.00979191	0.00031779	0.000299567	
0.710702	2.13495	7.54313	-0.00990804	0.000318569	0.00021197	
0.710702	2.13756	7.54313	-0.00982876	9.83008e-05	0.000141074	
0.710701	2.14016	7.54313	-0.00983475	0.000136528	0.000177773	
0.7107	2.14276	7.54313	-0.0096331	0.000220517	0.000349389	
0.7107	2.14537	7.54313	-0.00985548	0.000292953	0.000414795	
0.710699	2.14797	7.54313	-0.00977337	9.63305e-05	0.000324923	
0.710698	2.15057	7.54313	-0.00989653	9.19936e-05	0.000130674	
0.710698	2.15318	7.54313	-0.00997364	0.000287543	0.000185265	
0.710697	2.15578	7.54313	-0.0100271	0.000247305	0.000226398	
0.710697	2.15838	7.54313	-0.00998539	0.000172656	0.000153883	
0.710696	2.16099	7.54313	-0.00990421	0.00022675	9.01295e-05	
0.710695	2.16359	7.54313	-0.00995909	0.000289255	9.1286e-05	
0.710694	2.16621	7.54313	-0.009937	0.000401907	0.000136076	
0.710694	2.16883	7.54313	-0.00979808	0.000210252	0.000364242	
0.710693	2.17144	7.54313	-0.00987796	0.000319985	0.000148385	
0.710692	2.17406	7.54313	-0.00985836	0.000263643	0.000361208	
0.710692	2.17668	7.54313	-0.00980375	0.00018451	0.000259011	
0.710691	2.1793	7.54313	-0.00986179	0.000197939	0.000275134	
0.71069	2.18191	7.54313	-0.00993747	0.000251967	0.000422964	
0.710689	2.18453	7.54313	-0.00980554	0.000131659	3.76446e-06	
0.710689	2.18715	7.54313	-0.00987159	0.000282688	0.00024753	
0.710688	2.18977	7.54313	-0.000126006	0.000103782	0.00026123	
0.710687	2.19239	7.54313	0.000270201	0.000119452	0.000288388	
0.710686	2.195	7.54313	0.000120303	0.000223174	7.82854e-05	
0.710686	2.19763	7.54313	0.000252279	0.000163696	0.000120399	
0.710685	2.20026	7.54313	0.000160198	0.000163148	0.000136096	
0.710684	2.20288	7.54313	0.000378435	7.5314e-05	0.000274323	
0.710683	2.20551	7.54313	0.000164412	0.000201903	0.000284686	
0.710682	2.20814	7.54313	0.000149469	0.000141067	0.000133995	
0.710682	2.21077	7.54313	0.000266439	0.000258512	0.00013251	
0.710681	2.21339	7.54313	0.000325842	0.00026479	0.00020204	
0.71068	2.21602	7.54313	0.000268742	0.000254424	0.000185805	
0.71068	2.21865	7.54313	0.000286751	0.000245301	0.000282764	
0.710679	2.22127	7.54313	0.000358673	0.000201703	0.000197405	
0.710679	2.2239	7.54313	0.000297257	0.000207765	9.56503e-05	
0.710678	2.22653	7.54313	0.000283299	0.000472581	0.000179911	
0.710677	2.22917	7.54313	0.000296026	0.000311526	0.000244764	
0.710677	2.23181	7.54313	0.00029081	0.000317707	0.000225068	
0.710676	2.23445	7.54313	0.000312322	0.000194212	0.00016219	
0.710675	2.23709	7.54313	0.000179326	0.000186782	0.000242956	
0.710675	2.23973	7.54313	0.000124343	0.000170271	0.000194882	
0.710674	2.24237	7.54313	0.000310648	0.000314005	0.000241712	
0.710673	2.24502	7.54313	0.000307421	0.000410526	9.10633e-05	
0.710672	2.24766	7.54313	0.000244025	0.000149932	0.000204436	
0.710672	2.2503	7.54313	0.000198977	0.000160874	0.000171754	
0.710671	2.25294	7.54313	8.47977e-05	0.000293569	0.000262201	
0.71067	2.25558	7.54313	0.000459443	0.000313773	0.000305033	
0.71067	2.25822	7.54313	0.000227724	0.000384385	0.000227678	
0.71067	2.26087	7.54313	0.000401834	0.000299466	0.000117984	
0.710669	2.26352	7.54313	0.000407748	1.61571e-05	0.000174544	
0.710668	2.26616	7.54313	5.99857e-05	0.000146997	0.000117792	
0.710668	2.26881	7.54313	0.000229061	0.00034434	0.000354106	
0.710667	2.27145	7.54313	0.000308651	0.000248697	0.000243576	
0.710666	2.2741	7.54313	0.000285804	0.000272993	0.000213886	
0.710665	2.27675	7.54313	0.00023827	0.000274836	0.000230338	
0.710665	2.27939	7.54313	0.000302752	0.000121266	0.000143478	
0.710664	2.28204	7.54313	0.000319677	0.000167387	0.00015798	
0.710663	2.28469	7.54313	0.000307102	0.000104899	0.000195637	
0.710662	2.28733	7.54313	0.00024976	0.000263654	0.000177292	
0.710661	2.28998	7.54313	0.00031822	0.000178592	0.000241093	
0.71066	2.29261	7.54313	0.000126755	0.000196632	0.000213949	
0.710659	2.29521	7.54313	0.000147524	0.000210904	0.000133509	
0.710659	2.29781	7.54313	0.000258395	0.00012674	0.000283395	
0.710658	2.30041	7.54313	0.000305867	0.000144263	0.000207798	
0.710658	2.30301	7.54313	0.000322503	0.000308095	0.000150331	
0.710657	2.30561	7.54313	0.000219444	0.000157997	0.000178914	
0.710656	2.3082	7.54313	0.00024188	0.000202117	0.000170064	
0.710656	2.3108	7.54313	0.000313678	0.000178703	7.35067e-05	
0.710655	2.3134	7.54313	-0.00991661	0.00013858	0.000228599	
0.710654	2.316	7.54313	-0.00989631	0.000174633	0.000210153	
0.710653	2.3186	7.54313	-0.00991521	0.000186787	0.000223238	
0.710653	2.3212	7.54313	-0.00991611	0.000195353	0.00020363	
0.710652	2.3238	7.54313	-0.00989257	0.000166857	0.000194477	
0.710651	2.32635	7.54313	-0.00983526	0.000267416	0.000197533	
0.71065	2.32889	7.54313	-0.00990013	3.75361e-05	0.000210078	
0.71065	2.33144	7.54313	-0.00985684	0.000198582	0.000134789	
0.710649	2.33398	7.54313	-0.00984726	0.000133173	0.000153512	
0.710648	2.33652	7.54313	-0.00980394	0.000139048	0.000156173	
0.710648	2.33906	7.54313	-0.00991641	0.000227411	0.000188829	
0.710647	2.3416	7.54313	-0.00976481	0.000266777	0.000225843	
0.710646	2.34414	7.54313	-0.00997567	0.000209942	0.000154788	
0.710646	2.34669	7.54313	-0.0098771	0.000101889	0.000177639	
0.710645	2.34923	7.54313	-0.00987242	0.000277907	0.000245439	
0.710644	2.35177	7.54313	-0.00988013	0.000140201	0.000150853	
0.710644	2.35431	7.54313	-0.0098179	0.000259879	0.000163831	
0.710643	2.35689	7.54313	-0.00996959	0.00035585	0.000174823	
0.710642	2.3595	7.54313	-0.00988071	0.000248851	0.00015149	
0.710642	2.36212	7.54313	-0.00988225	0.000172945	0.000187287	
0.710641	2.36473	7.54313	-0.00997693	0.00010623	0.000199517	
