lap2_9_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp1631	rp16312
11.2213	6.98479	8.79872	13.5422	9.83675	-0.000723577	-0.000673117	-0.000864416	-0.00066274	-0.000897756		
11.2213	6.98854	8.80101	13.5422	9.83675	-0.000629864	-0.000699142	-0.000527422	-0.000973698	-0.000676297		
11.2213	6.99229	8.8033	13.5422	9.83675	-0.000956701	-0.000891203	-0.000783312	-0.000743409	-0.000678464		
11.2213	6.99602	8.80559	13.5422	9.83675	-0.000598131	-0.000827299	-0.000566792	-0.000873793	-0.000879231		
11.2213	6.99975	8.80788	13.5422	9.83675	-0.000946354	-0.00068913	-0.000858824	-0.000552802	-0.000644474		
11.2213	7.00348	8.81017	13.5422	9.83675	-0.000416491	-0.00103764	-0.000851821	-0.000664336	-0.00114156		
11.2213	7.00721	8.81246	13.5422	9.83675	-0.000610335	-0.000575074	-0.000448663	-0.000760714	-0.000727431		
11.2213	7.01094	8.81474	13.5422	9.83675	-0.000739103	-0.000722999	-0.000793928	-0.000928135	-0.000730302		
11.2213	7.01467	8.81703	13.5422	9.83675	-0.000914181	-0.00064342	-0.000541163	-0.000428149	-0.00055544		
11.2213	7.01839	8.81932	13.5422	9.83675	-0.000705538	-0.000858752	-0.000452248	-0.000818662	-0.000829121		
11.2213	7.02212	8.82159	13.5422	9.83675	-0.000806094	-0.000820909	-0.000753062	-0.000685724	-0.000499425		
11.2213	7.02585	8.82386	13.5422	9.83675	-0.000811028	-0.000934961	-0.000395941	-0.000745861	-0.000878563		
11.2213	7.02956	8.82613	13.5422	9.83675	-0.000831471	-0.000531974	-0.000340273	-0.000629465	-0.000619755		
11.2213	7.03328	8.8284	13.5422	9.83675	-0.000715822	-0.00056483	-0.000886237	-0.000885943	-0.000733681		
11.2213	7.037	8.83067	13.5422	9.83675	-0.000751205	-0.00088046	-0.000408319	-0.000765067	-0.000904648		
11.2213	7.04072	8.83294	13.5422	9.83675	-0.000938295	-0.000501741	-0.000835717	-0.000677965	-0.000554578		
11.2213	7.04444	8.83521	13.5422	9.83675	-0.000889191	-0.000911531	-0.000704509	-0.000730605	-0.000827964		
11.2213	7.04816	8.83748	13.5422	9.83675	-0.000405359	-0.000703064	-0.000699636	-0.000796871	-0.000715153		
11.2213	7.05188	8.83975	13.5422	9.83675	-0.000862767	-0.000899796	-0.00085309	-0.000655713	-0.000489061		
11.2213	7.0556	8.84202	13.5422	9.83675	-0.000805968	-0.000822515	-0.00058151	-0.00076374	-0.0008951		
11.2213	7.05933	8.84429	13.5422	9.83675	-0.000639898	-0.000729598	-0.000685726	-0.000592913	-0.000831407		
11.2213	7.06306	8.84656	13.5422	9.83675	-0.000476941	-0.000753767	-0.000752888	-0.000605292	-0.00052341		
11.2213	7.06679	8.84883	13.5422	9.83675	-0.00088781	-0.000500853	-0.000391332	-0.000620654	-0.000659519		
11.2213	7.07052	8.8511	13.5422	9.83675	-0.000665458	-0.00064753	-0.000380737	-0.000731907	-0.000679816		
11.2213	7.07425	8.85337	13.5422	9.83675	-0.000737359	-0.000841557	-0.000527227	-0.000615001	-0.000699727		
11.2213	7.07798	8.85564	13.5422	9.83675	-0.000653192	-0.000517419	-0.000808054	-0.000885096	-0.000290857		
11.2213	7.0817	8.85791	13.5422	9.83675	-0.000791482	-0.000838374	-0.000614383	-0.00103709	-0.000805332		
11.2213	7.08543	8.86018	13.5422	9.83675	-0.000590343	-0.0003884	-0.000627263	-0.000849088	-0.000677687		
11.2213	7.08917	8.86245	13.5422	9.83675	-0.000600952	-0.000598007	-0.00052068	-0.00100865	-0.00110648		
11.2213	7.09292	8.86472	13.5422	9.83675	-0.00028149	-0.000683526	-0.00045558	-0.0011548	-0.000693146		
11.2213	7.09667	8.86699	13.5422	9.83675	-0.000591966	-0.000609414	-0.000572859	-0.000846543	-0.000748891		
11.2213	7.10042	8.86926	13.5422	9.83675	-0.00070115	-0.000628761	-0.000415404	-0.000764361	-0.000876874		
11.2213	7.10417	8.87153	13.5422	9.83675	-0.000705083	-0.000524891	-0.000543911	-0.000638248	-0.000558756		
11.2213	7.10791	8.8738	13.5422	9.83675	-0.000889958	-0.000655764	-0.000806541	-0.000821123	-0.000578287		
11.2213	7.11166	8.87607	13.5422	9.83675	-0.00064145	-0.00069062	-0.000734856	-0.000920617	-0.000645431		
11.2213	7.11541	8.87834	13.5422	9.83675	-0.000506412	-0.000698863	-0.000473337	-0.00104578	-0.000634091		
11.2213	7.11916	8.88061	13.5422	9.83675	-0.000960014	-0.000814967	-0.000575215	-0.00069324	-0.000973422		
11.2213	7.12293	8.88288	13.5422	9.83675	-0.00054806	-0.00110643	-0.000744537	-0.00062224	-0.000791705		
11.2213	7.12669	8.88515	13.5422	9.83675	-0.000875212	-0.000580093	-0.000731277	-0.000623495	-0.000744718		
11.2213	7.13046	8.88742	13.5422	9.83675	-0.000763755	-0.000661541	-0.000582572	-0.000763902	-0.000845342		
11.2213	7.13423	8.88969	13.5422	9.83675	-0.000794849	-0.000592974	-0.000405564	-0.000668342	-0.000687817		
11.2213	7.13799	8.89196	13.5422	9.83675	-0.000884685	-0.000698622	-0.000616727	-0.000963094	-0.000641015		
11.2213	7.14176	8.89423	13.5422	9.83675	-0.000623372	-0.000569702	-0.000793541	-0.000656336	-0.00038038		
11.2213	7.14553	8.89649	13.5422	9.83675	-0.000734885	-0.00088978	-0.000741958	-0.000756555	-0.000365997		
11.2213	7.1493	8.89877	13.5422	9.83675	-0.000446544	-0.000754309	-0.000692626	-0.000786951	-0.000584207		
11.2213	7.15308	8.90103	13.5422	9.83675	-0.000819011	-0.000845841	-0.000728349	-0.000820224	-0.000828431		
11.2213	7.15686	8.9033	13.5422	9.83675	-0.000729827	-0.000624015	-0.000752688	-0.000803668	-0.000629148		
11.2213	7.16065	8.90557	13.5422	9.83675	-0.000781348	-0.000991905	-0.000532028	-0.000709829	-0.000461259		
11.2213	7.16444	8.90784	13.5422	9.83675	-0.00066323	-0.000861996	-0.000380371	-0.00105949	-0.000725969		
11.2213	7.16822	8.91011	13.5422	9.83675	-0.000770514	-0.000660687	-0.000843526	-0.00078069	-0.000812506		
11.2213	7.17201	8.91238	13.5422	9.83675	-0.000491096	-0.000803663	-0.000361859	-0.000345977	-0.000813313		
11.2213	7.17579	8.91465	13.5422	9.83675	-0.000538356	-0.000610655	-0.000849348	-0.000541156	-0.000857094		
11.2213	7.17958	8.91691	13.5422	9.83675	-0.000819745	-0.000588136	-0.000578065	-0.000489006	-0.000463372		
11.2213	7.18338	8.91914	13.5422	9.83675	-0.000832155	-0.000403819	-0.000681373	-0.0011374	-0.000780211		
11.2213	7.1872	8.92137	13.5422	9.83675	-0.000896269	-0.000769258	-0.000437299	-0.000659287	-0.000790337		
11.2213	7.19103	8.9236	13.5422	9.83675	-0.000397577	-0.000961776	-0.000583599	-0.000482262	-0.000659047		
11.2213	7.19485	8.92583	13.5422	9.83675	-0.00058592	-0.000632133	-0.00050912	-0.000564907	-0.000729265		
11.2213	7.19868	8.92806	13.5422	9.83675	-0.000772226	-0.00106886	-0.000786782	-0.000673584	-0.000784537		
11.2213	7.2025	8.9303	13.5422	9.83675	-0.00081273	-0.000500908	-0.000613948	-0.000638664	-0.000812422		
11.2213	7.20633	8.93253	13.5422	9.83675	-0.000806744	-0.000715692	-0.000837187	-0.000451703	-0.000702252		
11.2213	7.21015	8.93476	13.5422	9.83675	-0.000561289	-0.000666158	-0.000565766	-0.00040809	-0.000685169		
11.2213	7.21398	8.93699	13.5422	9.83675	-0.000599961	-0.000545939	-0.000834028	-0.000573577	-0.000790284		
11.2213	7.21784	8.93922	13.5422	9.83675	-0.00065268	-0.000434924	-0.000696021	-0.000705131	-0.0010026		
11.2213	7.2217	8.94145	13.5422	9.83675	-0.000525881	-0.000750892	-0.000464834	-0.000673176	-0.00061177		
11.2213	7.22556	8.94369	13.5422	9.83675	-0.000958426	-0.000764574	-0.000448994	-0.000770165	-0.000538472		
11.2213	7.22943	8.94592	13.5422	9.83675	-0.000996734	-0.000823527	-0.000604809	-0.000684778	-0.000676541		
11.2213	7.23329	8.94815	13.5422	9.83675	-0.00102985	-0.00065268	-0.000488603	-0.00074627	-0.000672378		
11.2213	7.23715	8.95035	13.5422	9.83675	-0.00075362	-0.000731509	-0.000594235	-0.000438633	-0.000909971		
11.2213	7.24101	8.95254	13.5422	9.83675	-0.000601014	-0.000719487	-0.000717567	-0.000864432	-0.000859461		
11.2213	7.24488	8.95473	13.5422	9.83675	-0.00067507	-0.000864519	-0.0006449	-0.000592385	-0.000608429		
11.2213	7.24875	8.95693	13.5422	9.83675	-0.000922081	-0.000600776	-0.000610391	-0.000623512	-0.00057064		
11.2213	7.25262	8.95912	13.5422	9.83675	-0.000525818	-0.000691425	-0.000709789	-0.000754443	-0.000708657		
11.2213	7.25649	8.96132	13.5422	9.83675	-0.000700528	-0.000658284	-0.000641663	-0.000774218	-0.000556941		
11.2213	7.26036	8.96351	13.5422	9.83675	-0.000586295	-0.00069333	-0.000715644	-0.000359514	-0.000859891		
11.2213	7.26423	8.9657	13.5422	9.83675	-0.000791668	-0.000439889	-0.000676436	-0.00106232	-0.000665823		
11.2213	7.26811	8.9679	13.5422	9.83675	-0.000765525	-0.000527413	-0.000725614	-0.000851843	-0.000854915		
11.2213	7.27198	8.97009	13.5422	9.83675	-0.000560343	-0.000785484	-0.000488231	-0.000869056	-0.000670751		
11.2213	7.27585	8.97228	13.5422	9.83675	-0.000641813	-0.000642421	-0.000352547	-0.000806635	-0.000789587		
11.2213	7.27975	8.97447	13.5422	9.83675	-0.00072531	-0.000911839	-0.000615613	-0.000737825	-0.000507462		
11.2213	7.28366	8.97667	13.5422	9.83675	-0.00102179	-0.000897144	-0.00067873	-0.000713175	-0.00101674		
11.2213	7.28757	8.97886	13.5422	9.83675	-0.000826583	-0.000562166	-0.000780505	-0.000481329	-0.00061235		
11.2213	7.29148	8.98115	13.5422	9.83675	-0.000473145	-0.000401216	-0.000746285	-0.000623433	-0.000915149		
11.2213	7.29539	8.98344	13.5422	9.83675	-0.000820279	-0.000724076	-0.000628519	-0.000599278	-0.000454644		
11.2213	7.2993	8.98573	13.5422	9.83675	-0.000503307	-0.000611762	-0.000385795	-0.000631984	-0.000521941		
11.2213	7.30321	8.98802	13.5422	9.83675	-0.000710758	-0.000616419	-0.000832291	-0.000874379	-0.000682745		
11.2213	7.30712	8.99031	13.5422	9.83675	-0.000864815	-0.0011191	-0.000809398	-0.00083723	-0.000676165		
11.2213	7.31106	8.9926	13.5422	9.83675	-0.000709315	-0.000860741	-0.000440532	-0.000792653	-0.00093248		
11.2213	7.31501	8.99489	13.5422	9.83675	-0.000596143	-0.000555951	-0.000515836	-0.000688624	-0.000487435		
11.2213	7.31897	8.99718	13.5422	9.83675	-0.000923522	-0.000822228	-0.000695245	-0.000601711	-0.000689211		
11.2213	7.32293	8.99948	13.5422	9.83675	-0.000581946	-0.000788673	-0.000802343	-0.000791595	-0.000934943		
11.2213	7.32689	9.00177	13.5422	9.83675	-0.000793806	-0.00100766	-0.000531197	-0.000792885	-0.000760767		
11.2213	7.33085	9.00405	13.5422	9.83675	-0.000707067	-0.000863598	-0.000555253	-0.000902726	-0.000997268		
11.2213	7.3348	9.00635	13.5422	9.83675	-0.000788987	-0.000486436	-0.000618414	-0.000721378	-0.000698409		
11.2213	7.33876	9.00864	13.5422	9.83675	-0.000782343	-0.000495502	-0.000675111	-0.000830114	-0.000515579		
11.2213	7.34274	9.01106	13.5422	9.83675	-0.00061608	-0.00087539	-0.000692571	-0.00073885	-0.000813919		
11.2213	7.34674	9.0135	13.5422	9.83675	-0.000507422	-0.000483545	-0.000202591	-0.000493611	-0.000730744		
11.2213	7.35073	9.01594	13.5422	9.83675	-0.000707877	-0.000641884	-0.000549405	-0.000649145	-0.000909975		
11.2213	7.35473	9.01838	13.5422	9.83675	-0.000645921	-0.000257737	-0.000628287	-0.000857816	-0.000586155		
11.2213	7.35873	9.02082	13.5422	9.83675	-0.0006946	-0.00118819	-0.000775369	-0.000514921	-0.000473103		
11.2213	7.36272	9.02326	13.5422	9.83675	-0.000783324	-0.000786599	-0.000577035	-0.000620683	-0.000546158		
11.2213	7.36672	9.02571	13.5422	9.83675	-0.000265884	-0.000447798	-0.000726098	-0.000634451	-0.00116707		
11.2213	7.37071	9.02814	13.5422	9.83675	-0.000796465	-0.000645854	-0.00034189	-0.000698009	-0.000890956		
11.2213	7.37474	9.03059	13.5422	9.83675	-0.000727833	-0.000607726	-0.000630917	-0.000669607	-0.000744789		
11.2213	7.37877	9.03303	13.5422	9.83675	-0.000848696	-0.000477028	-0.000558228	-0.000756193	-0.000845383		
11.2213	7.3828	9.03547	13.5422	9.83675	-0.000643309	-0.000234297	-0.000397331	-0.000787229	-0.000808004		
11.2213	7.38684	9.03791	13.5422	9.83675	-0.000823512	-0.000731174	-0.000551405	-0.000723104	-0.000598846		
11.2213	7.39087	9.04043	13.5422	9.83675	-0.000897909	-0.000672517	-0.000761795	-0.000439984	-0.000793852		
11.2213	7.39491	9.04302	13.5422	9.83675	-0.000617225	-0.000839301	-0.000374561	-0.000524054	-0.000763454		
11.2213	7.39894	9.04562	13.5422	9.83675	-0.000885431	-0.000774193	-0.000593874	-0.000647305	-0.000642868		
11.2213	7.40298	9.04821	13.5422	9.83675	-0.000850455	-0.000919458	-0.000742688	-0.000732954	-0.000728871		
11.2213	7.40702	9.0508	13.5422	9.83675	-0.000678414	-0.00069909	-0.000836586	-0.000530864	-0.000745125		
11.2213	7.41108	9.0534	13.5422	9.83675	-0.000697896	-0.000880251	-0.000800254	-0.000617958	-0.000483498		
11.2213	7.41513	9.05599	13.5422	9.83675	-0.000666101	-0.000462243	-0.000658235	-0.00064197	-0.0007246		
11.2213	7.41919	9.05859	13.5422	9.83675	-0.000623736	-0.000919501	-0.000875383	-0.000904813	-0.000741445		
11.2213	7.42324	9.06118	13.5422	9.83675	-0.000615199	-0.000375851	-0.000470135	-0.000950759	-0.000442365		
11.2213	7.42729	9.06377	13.5422	9.83675	-0.000707215	-0.000796124	-0.000403993	-0.000391103	-0.000894246		
11.2213	7.43134	9.06637	13.5422	9.83675	-0.000687411	-0.000495613	-0.000699051	-0.000730794	-0.000761361		
11.2213	7.4354	9.06896	13.5422	9.83675	-0.000841877	-0.000628638	-0.000577272	-0.000585546	-0.000657467		
11.2213	7.43943	9.07168	13.5422	9.83675	-0.000815979	-0.000648031	-0.000643534	-0.000831443	-0.00086617		
11.2213	7.44347	9.07443	13.5422	9.83675	-0.0010901	-0.000692136	-0.000696438	-0.000718071	-0.000706938		
11.2213	7.4475	9.07718	13.5422	9.83675	-0.000853742	-0.000647968	-0.000781191	-0.000586856	-0.000606613		
11.2213	7.45153	9.07992	13.5422	9.83675	-0.000424604	-0.000801472	-0.000857636	-0.000576992	-0.000794554		
11.2213	7.45557	9.08267	13.5422	9.83675	-0.000754043	-0.000926776	-0.000692031	-0.000632083	-0.00076231		
11.2213	7.4596	9.08542	13.5422	9.83675	-0.000931201	-0.000724865	-0.000645031	-0.000789015	-0.000849224		
11.2213	7.46364	9.08816	13.5422	9.83675	-0.000803917	-0.000316392	-0.000839597	-0.000797131	-0.000726004		
11.2213	7.46767	9.09091	13.5422	9.83675	-0.000840085	-0.000849568	-0.000615227	-0.000808116	-0.00059537		
11.2213	7.47167	9.09366	13.5422	9.83675	-0.000724428	-0.000502998	-0.000727112	-0.000678931	-0.000393551		
11.2213	7.47567	9.0964	13.5422	9.83675	-0.000680483	-0.00055309	-0.000789595	-0.000620144	-0.0006174		
11.2213	7.47966	9.09915	13.5422	9.83675	-0.000812567	-0.00051536	-0.000476515	-0.000748714	-0.000783288		
11.2213	7.48366	9.10202	13.5422	9.83675	-0.000829312	-0.000494772	-0.000493782	-0.000853817	-0.000805068		
11.2213	7.48765	9.10492	13.5422	9.83675	-0.000701963	-0.00074286	-0.000758903	-0.000588059	-0.000464835		
11.2213	7.49165	9.10782	13.5422	9.83675	-0.000589084	-0.000720416	-0.000626597	-0.000859468	-0.000652045		
11.2213	7.49565	9.11072	13.5422	9.83675	-0.000756411	-0.000809339	-0.000686189	-0.000862001	-0.000828528		
11.2213	7.49964	9.11362	13.5422	9.83675	-0.000653318	-0.000807641	-0.000507519	-0.000472368	-0.000508743		
11.2213	7.5036	9.11652	13.5422	9.83675	-0.000674796	-0.000896485	-0.000443433	-0.000711828	-0.000605961		
11.2213	7.50755	9.11942	13.5422	9.83675	-0.000397731	-0.000419681	-0.000626938	-0.000616568	-0.000890364		
11.2213	7.5115	9.12231	13.5422	9.83675	-0.000565647	-0.000724785	-0.00056549	-0.000874079	-0.00069726		
11.2213	7.51544	9.12521	13.5422	9.83675	-0.000792303	-0.000717313	-0.000552395	-0.000687162	-0.000929713		
11.2213	7.51939	9.12811	13.5422	9.83675	-0.000720784	-0.000566592	-0.000878328	-0.000978787	-0.000856105		
11.2213	7.52334	9.13103	13.5422	9.83675	-0.000568454	-0.000814453	-0.00066433	-0.000373735	-0.000791455		
11.2213	7.52729	9.13402	13.5422	9.83675	-0.000389388	-0.000584894	-0.000754373	-0.000523096	-0.000864446		
11.2213	7.53124	9.13702	13.5422	9.83675	-0.000841579	-0.000522252	-0.00094797	-0.000634905	-0.000951586		
11.2213	7.53515	9.14001	13.5422	9.83675	-0.000617979	-0.000871561	-0.0006936	-0.00059944	-0.000899731		
11.2213	7.53904	9.14301	13.5422	9.83675	-0.000952943	-0.000732276	-0.000651559	-0.000868677	-0.000604587		
11.2213	7.54293	9.146	13.5422	9.83675	-0.000735524	-0.000871959	-0.00099196	-0.000763633	-0.000980856		
11.2213	7.54682	9.149	13.5422	9.83675	-0.00093696	-0.00075129	-0.000854213	-0.000868071	-0.000643643		
11.2213	7.55072	9.15199	13.5422	9.83675	-0.000760796	-0.000562436	-0.00082856	-0.000690859	-0.000842524		
11.2213	7.55461	9.15499	13.5422	9.83675	-0.000568331	-0.000646514	-0.000654043	-0.00061477	-0.000464613		
11.2213	7.5585	9.15798	13.5422	9.83675	-0.000693833	-0.000854916	-0.00055674	-0.000636934	-0.000739077		
11.2213	7.56239	9.16097	13.5422	9.83675	-0.000687296	-0.000566047	-0.000957708	-0.000909322	-0.000443188		
11.2213	7.56627	9.16398	13.5422	9.83675	-0.000759558	-0.000559978	-0.000540281	-0.000661594	-0.000501422		
11.2213	7.57011	9.16699	13.5422	9.83675	-0.000655322	-0.00055103	-0.000668461	-0.000847841	-0.000412574		
11.2213	7.57395	9.17001	13.5422	9.83675	-0.000662729	-0.000543794	-0.000779365	-0.00060353	-0.000585645		
11.2213	7.5778	9.17302	13.5422	9.83675	-0.000864859	-0.000990016	-0.000598905	-0.000665602	-0.000639157		
11.2213	7.58164	9.17603	13.5422	9.83675	-0.000640064	-0.000850614	-0.000382122	-0.000765325	-0.00084118		
11.2213	7.58548	9.17905	13.5422	9.83675	-0.000690831	-0.000693087	-0.000670474	-0.000510754	-0.000485425		
11.2213	7.58933	9.18206	13.5422	9.83675	-0.000591189	-0.00060838	-0.000730787	-0.000833569	-0.000760205		
11.2213	7.59317	9.18507	13.5422	9.83675	-0.000712557	-0.000673783	-0.000618042	-0.000694387	-0.000480036		
11.2213	7.59701	9.18809	13.5422	9.83675	-0.00088555	-0.000834097	-0.000742881	-0.000727286	-0.000589496		
11.2213	7.60079	9.1911	13.5422	9.83675	-0.00081638	-0.000647657	-0.000683464	-0.000832223	-0.000914503		
11.2213	7.60456	9.19411	13.5422	9.83675	-0.000848943	-0.000908815	-0.000758626	-0.000427447	-0.000851036		
11.2213	7.60833	9.19707	13.5422	9.83675	-0.000776009	-0.000526229	-0.00075315	-0.00025153	-0.000911114		
11.2213	7.6121	9.19999	13.5422	9.83675	-0.000717685	-0.000894793	-0.000727997	-0.000827741	-0.000679446		
11.2213	7.61586	9.20291	13.5422	9.83675	-0.000587392	-0.00053142	-0.000532348	-0.000749507	-0.000578263		
11.2213	7.61963	9.20583	13.5422	9.83675	-0.000953327	-0.000715465	-0.000661477	-0.000655625	-0.0007852		
11.2213	7.6234	9.20875	13.5422	9.83675	-0.00078976	-0.000715262	-0.000418934	-0.000696079	-0.000632608		
11.2213	7.62716	9.21166	13.5422	9.83675	-0.000570983	-0.000814315	-0.000822047	-0.000616495	-0.000752366		
11.2213	7.63092	9.21458	13.5422	9.83675	-0.000768291	-0.000779681	-0.000530019	-0.000641866	-0.000768401		
11.2213	7.6346	9.2175	13.5422	9.83675	-0.000623704	-0.000914398	-0.000800895	-0.000957919	-0.000760186		
11.2213	7.63829	9.22042	13.5422	9.83675	-0.000998901	-0.000913849	-0.00058947	-0.000708237	-0.000356221		
11.2213	7.64197	9.22334	13.5422	9.83675	-0.000885517	-0.000390858	-0.000585132	-0.000665061	-0.00086755		
11.2213	7.64565	9.22625	13.5422	9.83675	-0.000808525	-0.000820785	-0.000730055	-0.000879297	-0.000637794		
11.2213	7.64933	9.22917	13.5422	9.83675	-0.000708006	-0.000530486	-0.00066538	-0.000559415	-0.000855223		
11.2213	7.65301	9.23193	13.5422	9.83675	-0.000740687	-0.000797199	-0.000691621	-0.000410288	-0.000637972		
11.2213	7.65669	9.23468	13.5422	9.83675	-0.000733871	-0.000840593	-0.000493804	-0.000943655	-0.000701214		
11.2213	7.66037	9.23742	13.5422	9.83675	-0.000556211	-0.000829335	-0.000756489	-0.000674202	-0.000915507		
11.2213	7.66403	9.24017	13.5422	9.83675	-0.000798735	-0.000693018	-0.00077148	-0.000521974	-0.00066942		
11.2213	7.66763	9.24292	13.5422	9.83675	-0.000782416	-0.00101397	-0.000460419	-0.000574625	-0.000452553		
11.2213	7.67122	9.24566	13.5422	9.83675	-0.000692015	-0.000658805	-0.00101291	-0.000499857	-0.000600449		
11.2213	7.67482	9.24841	13.5422	9.83675	-0.000858664	-0.000660115	-0.000814974	-0.000754474	-0.000525614		
11.2213	7.67841	9.25115	13.5422	9.83675	-0.000641769	-0.000183333	-0.000695619	-0.000731548	-0.000931972		
11.2213	7.68201	9.2539	13.5422	9.83675	-0.000868977	-0.00081382	-0.000632193	-0.00083212	-0.000837741		
11.2213	7.68561	9.25665	13.5422	9.83675	-0.000506049	-0.000569868	-0.000460602	-0.000810905	-0.000340242		
11.2213	7.6892	9.25939	13.5422	9.83675	-0.000468816	-0.000819809	-0.000421698	-0.000718231	-0.000756233		
11.2213	7.6928	9.26214	13.5422	9.83675	-0.000602784	-0.000498538	-0.00076159	-0.000771976	-0.000803431		
11.2213	7.69638	9.26484	13.5422	9.83675	-0.000619753	-0.000688474	-0.00042363	-0.000562369	-0.000726856		
11.2213	7.69991	9.26735	13.5422	9.83675	-0.000581461	-0.000521677	-0.000707501	-0.000813279	-0.000702128		
11.2213	7.70344	9.26987	13.5422	9.83675	-0.00089767	-0.000879257	-0.000473789	-0.000488451	-0.00117923		
11.2213	7.70697	9.27239	13.5422	9.83675	-0.000956681	-0.000706155	-0.000441577	-0.000722156	-0.000784727		
11.2213	7.7105	9.27491	13.5422	9.83675	-0.000527078	-0.00059774	-0.000434798	-0.000601322	-0.000857719		
11.2213	7.71402	9.27742	13.5422	9.83675	-0.000800241	-0.000797082	-0.000656763	-0.000692545	-0.000452165		
11.2213	7.71755	9.27994	13.5422	9.83675	-0.000848595	-0.000578119	-0.000739233	-0.000726475	-0.00103562		
11.2213	7.72108	9.28246	13.5422	9.83675	-0.000625663	-0.000805975	-0.000425618	-0.000529693	-0.000800122		
11.2213	7.72461	9.28498	13.5422	9.83675	-0.000913461	-0.000478245	-0.000789035	-0.000602901	-0.000723903		
11.2213	7.72814	9.28749	13.5422	9.83675	-0.000444642	-0.000682481	-0.000632761	-0.000746817	-0.000628964		
11.2213	7.73163	9.29001	13.5422	9.83675	-0.000993422	-0.000642771	-0.000728559	-0.000668756	-0.000641344		
11.2213	7.73512	9.29253	13.5422	9.83675	-0.000567457	-0.000915013	-0.000789216	-0.000923468	-0.000873385		
11.2213	7.73861	9.29505	13.5422	9.83675	-0.000596193	-0.00105222	-0.000770698	-0.000839442	-0.000605838		
11.2213	7.7421	9.29756	13.5422	9.83675	-0.000699669	-0.00055201	-0.000727504	-0.000689054	-0.000443344		
11.2213	7.74559	9.29999	13.5422	9.83675	-0.000765124	-0.000607224	-0.00056945	-0.000571087	-0.00070695		
11.2213	7.74908	9.30232	13.5422	9.83675	-0.000798938	-0.000754271	-0.000778853	-0.000814122	-0.000680863		
11.2213	7.75257	9.30464	13.5422	9.83675	-0.000520188	-0.000594207	-0.000680455	-0.000714769	-0.000713577		
11.2213	7.75606	9.30697	13.5422	9.83675	-0.000757598	-0.000709132	-0.000804739	-0.000770526	-0.000866018		
11.2213	7.75955	9.3093	13.5422	9.83675	-0.000549345	-0.000643029	-0.000579089	-0.00062856	-0.000683156		
11.2213	7.76302	9.31162	13.5422	9.83675	-0.000895972	-0.000733939	-0.000490761	-0.0008291	-0.000749279		
11.2213	7.76648	9.31395	13.5422	9.83675	-0.000793857	-0.000664757	-0.000580382	-0.000837803	-0.000463879		
11.2213	7.76995	9.31628	13.5422	9.83675	-0.000761678	-0.000731482	-0.000577381	-0.000589806	-0.000541401		
11.2213	7.77341	9.3186	13.5422	9.83675	-0.000935	-0.000976124	-0.000736592	-0.000826299	-0.000221226		
11.2213	7.77687	9.32093	13.5422	9.83675	-0.000595587	-0.000997814	-0.00052981	-0.000862005	-0.000551161		
11.2213	7.78033	9.32326	13.5422	9.83675	-0.000906656	-0.000412017	-0.000684356	-0.000638143	-0.000637467		
11.2213	7.78379	9.32559	13.5422	9.83675	-0.000861467	-0.000545145	-0.000542551	-0.000652192	-0.000586452		
11.2213	7.78725	9.32791	13.5422	9.83675	-0.000793448	-0.000574568	-0.000674242	-0.000592058	-0.000805195		
11.2213	7.79072	9.33024	13.5422	9.83675	-0.000584565	-0.000470157	-0.000768626	-0.000883917	-0.000829678		
11.2213	7.79416	9.33257	13.5422	9.83675	-0.000552295	-0.000459162	-0.000503705	-0.000863408	-0.00069493		
11.2213	7.79756	9.33479	13.5422	9.83675	-0.000827153	-0.00045321	-0.00054958	-0.000739755	-0.000806735		
11.2213	7.80096	9.33694	13.5422	9.83675	-0.000604601	-0.000840136	-0.000330364	-0.000550886	-0.000561618		
11.2213	7.80437	9.3391	13.5422	9.83675	-0.000617768	-0.000937054	-0.000699042	-0.000762177	-0.000679773		
11.2213	7.80777	9.34126	13.5422	9.83675	-0.000521939	-0.00100398	-0.000948714	-0.000857531	-0.000586181		
11.2213	7.81118	9.34341	13.5422	9.83675	-0.000861504	-0.000615205	-0.000671782	-0.000594153	-0.000744467		
11.2213	7.81458	9.34557	13.5422	9.83675	-0.000878213	-0.000612201	-0.00063252	-0.000746106	-0.000820594		
11.2213	7.81799	9.34772	13.5422	9.83675	-0.00038508	-0.000615637	-0.000681914	-0.000692132	-0.000676284		
11.2213	7.82139	9.34988	13.5422	9.83675	-0.000489921	-0.00087079	-0.000736238	-0.000654312	-0.00100421		
11.2213	7.8248	9.35203	13.5422	9.83675	-0.000784401	-0.00084291	-0.000510811	-0.000635598	-0.0010937		
11.2213	7.82821	9.35419	13.5422	9.83675	-0.000990706	-0.000967356	-0.000961146	-0.000518123	-0.000595285		
11.2213	7.83163	9.35634	13.5422	9.83675	-0.000703017	-0.000693922	-0.000538338	-0.000511188	-0.000872612		
11.2213	7.83504	9.3585	13.5422	9.83675	-0.000498418	-0.000826211	-0.000646855	-0.00107479	-0.000611062		
11.2213	7.83845	9.36065	13.5422	9.83675	-0.000725656	-0.00067858	-0.000561006	-0.0007284	-0.000492286		
