lap2_47_samp	lap2_48_samp	lap2_49_samp	lap2_50_samp	lap2_51_samp	Smth2_47_samp	Smth2_48_samp	Smth2_49_samp	Smth2_50_samp	Smth2_51_samp	rp1111
14.7034	13.9651	11.2835	13.3958	10.9966	-0.0587986	-0.0601942	-0.0446394	-0.0570925	-0.0524062	
14.7072	13.9694	11.2862	13.3994	11.0009	-0.0588344	-0.0602622	-0.0448392	-0.0569674	-0.0524425	
14.7109	13.9736	11.289	13.403	11.0052	-0.0588805	-0.0603238	-0.0450267	-0.0568335	-0.0524862	
14.7146	13.9779	11.2917	13.4066	11.0096	-0.058937	-0.0603798	-0.0452017	-0.05669	-0.0525348	
14.7183	13.9822	11.2945	13.4102	11.0138	-0.0590042	-0.060431	-0.0453653	-0.0565379	-0.052587	
14.722	13.9865	11.2972	13.4138	11.018	-0.0590821	-0.0604776	-0.0455194	-0.0563801	-0.0526422	
14.7258	13.9907	11.3	13.4173	11.0222	-0.0591694	-0.0605187	-0.0456647	-0.0562179	-0.0526985	
14.7295	13.995	11.3027	13.4208	11.0264	-0.0592649	-0.0605546	-0.0458021	-0.0560521	-0.0527546	
14.7332	13.9993	11.3054	13.4243	11.0306	-0.0593675	-0.0605858	-0.0459335	-0.0558821	-0.0528089	
14.7369	14.0036	11.3082	13.4278	11.0348	-0.0594768	-0.0606128	-0.0460605	-0.0557076	-0.0528602	
14.7406	14.0078	11.3109	13.4313	11.039	-0.0595932	-0.0606357	-0.0461845	-0.0555276	-0.0529066	
14.7443	14.0121	11.3137	13.4347	11.0432	-0.0597151	-0.0606541	-0.046308	-0.0553409	-0.0529465	
14.748	14.0163	11.3164	13.4382	11.0475	-0.0598402	-0.0606685	-0.0464327	-0.0551467	-0.0529796	
14.7517	14.0206	11.319	13.4417	11.0518	-0.0599663	-0.0606791	-0.0465599	-0.0549444	-0.0530065	
14.7554	14.0248	11.3217	13.4452	11.0561	-0.0600923	-0.0606875	-0.0466902	-0.054734	-0.053026	
14.7591	14.0291	11.3244	13.4487	11.0605	-0.060218	-0.0606948	-0.046825	-0.054517	-0.0530363	
14.7628	14.0333	11.3271	13.4522	11.0648	-0.0603425	-0.0607013	-0.0469663	-0.0542952	-0.0530364	
14.7665	14.0376	11.3297	13.4556	11.0691	-0.0604647	-0.0607066	-0.0471158	-0.0540709	-0.0530261	
14.7703	14.0418	11.3324	13.4591	11.0734	-0.0605833	-0.06071	-0.0472744	-0.0538458	-0.0530057	
14.774	14.0461	11.3351	13.4626	11.0777	-0.0606969	-0.0607116	-0.0474426	-0.0536208	-0.0529747	
14.7778	14.0503	11.3377	13.466	11.0819	-0.0608048	-0.0607117	-0.0476209	-0.0533975	-0.0529321	
14.7815	14.0546	11.3404	13.4695	11.0861	-0.0609063	-0.060711	-0.0478092	-0.0531779	-0.0528777	
14.7852	14.0588	11.3431	13.473	11.0903	-0.0610002	-0.0607094	-0.0480069	-0.0529638	-0.0528128	
14.789	14.0631	11.3457	13.4765	11.0945	-0.0610858	-0.0607077	-0.0482131	-0.0527576	-0.0527403	
14.7927	14.0674	11.3484	13.48	11.0987	-0.0611618	-0.0607061	-0.0484272	-0.0525602	-0.0526616	
14.7964	14.0716	11.351	13.4835	11.103	-0.0612276	-0.0607046	-0.0486473	-0.0523736	-0.0525785	
14.8001	14.0758	11.3537	13.487	11.1072	-0.0612833	-0.0607042	-0.0488712	-0.0521992	-0.0524927	
14.8039	14.0801	11.3563	13.4905	11.1113	-0.0613304	-0.0607046	-0.0490978	-0.0520376	-0.0524055	
14.8076	14.0843	11.3589	13.494	11.1154	-0.0613703	-0.0607059	-0.0493255	-0.0518912	-0.052318	
14.8113	14.0885	11.3616	13.4975	11.1195	-0.0614028	-0.0607083	-0.0495523	-0.0517614	-0.052232	
14.815	14.0928	11.3642	13.501	11.1236	-0.0614261	-0.0607116	-0.0497774	-0.0516514	-0.0521492	
14.8187	14.097	11.3668	13.5045	11.1277	-0.0614395	-0.060717	-0.0499986	-0.0515638	-0.0520707	
14.8225	14.1012	11.3695	13.5081	11.1318	-0.0614435	-0.0607254	-0.0502139	-0.0515001	-0.0519974	
14.8262	14.1054	11.3721	13.5117	11.1359	-0.0614398	-0.060736	-0.050421	-0.0514614	-0.0519301	
14.8299	14.1096	11.3747	13.5153	11.14	-0.0614293	-0.0607482	-0.0506181	-0.0514478	-0.0518699	
14.8336	14.1138	11.3774	13.5189	11.144	-0.0614113	-0.0607618	-0.0508039	-0.051457	-0.0518184	
14.8373	14.118	11.38	13.5225	11.148	-0.0613848	-0.0607767	-0.0509774	-0.0514865	-0.0517776	
14.8411	14.1222	11.3826	13.5261	11.152	-0.0613487	-0.0607927	-0.0511383	-0.0515332	-0.0517472	
14.8448	14.1264	11.3853	13.5297	11.156	-0.0613021	-0.060809	-0.051286	-0.0515945	-0.0517263	
14.8485	14.1306	11.3879	13.5333	11.16	-0.0612448	-0.0608248	-0.0514201	-0.0516699	-0.0517153	
14.8522	14.1348	11.3906	13.5369	11.164	-0.061176	-0.0608398	-0.0515408	-0.051758	-0.0517154	
14.8559	14.139	11.3932	13.5405	11.168	-0.0610953	-0.0608528	-0.0516495	-0.0518579	-0.0517271	
14.8597	14.1432	11.3959	13.5441	11.1719	-0.0610025	-0.0608638	-0.0517465	-0.051969	-0.0517487	
14.8634	14.1474	11.3986	13.5476	11.1759	-0.060897	-0.0608724	-0.0518324	-0.0520888	-0.0517779	
14.8671	14.1516	11.4012	13.5512	11.18	-0.0607793	-0.0608784	-0.0519081	-0.0522144	-0.0518138	
14.8708	14.1558	11.4039	13.5548	11.184	-0.0606513	-0.0608822	-0.0519741	-0.0523423	-0.0518554	
14.8745	14.16	11.4065	13.5583	11.188	-0.0605145	-0.0608828	-0.0520317	-0.0524691	-0.051903	
14.8783	14.1642	11.4092	13.5619	11.192	-0.0603689	-0.0608805	-0.0520821	-0.0525925	-0.0519564	
14.882	14.1683	11.4118	13.5655	11.196	-0.0602146	-0.0608766	-0.0521268	-0.0527097	-0.0520152	
14.8857	14.1724	11.4144	13.569	11.2	-0.0600527	-0.060871	-0.0521673	-0.0528194	-0.052079	
14.8894	14.1765	11.4169	13.5726	11.204	-0.0598858	-0.0608636	-0.0522038	-0.0529211	-0.0521472	
14.8931	14.1807	11.4195	13.576	11.208	-0.0597166	-0.0608535	-0.0522375	-0.0530151	-0.0522183	
14.8968	14.1848	11.4221	13.5794	11.2119	-0.0595457	-0.0608396	-0.0522696	-0.0531023	-0.0522918	
14.9005	14.1889	11.4247	13.5828	11.2159	-0.0593705	-0.0608219	-0.0523015	-0.0531839	-0.0523675	
14.9042	14.193	11.4272	13.5862	11.2198	-0.0591892	-0.0608006	-0.0523343	-0.0532611	-0.0524447	
14.9079	14.1971	11.4298	13.5896	11.2237	-0.0590073	-0.0607749	-0.0523675	-0.0533351	-0.0525223	
14.9116	14.2012	11.4324	13.593	11.2277	-0.0588286	-0.0607451	-0.0523999	-0.053407	-0.0525989	
14.9153	14.2052	11.435	13.5964	11.2316	-0.0586557	-0.0607117	-0.0524302	-0.0534785	-0.0526756	
14.919	14.2092	11.4375	13.5998	11.2356	-0.0584906	-0.0606748	-0.0524572	-0.0535511	-0.0527529	
14.9227	14.2132	11.4401	13.6032	11.2395	-0.0583345	-0.0606343	-0.0524801	-0.0536253	-0.0528293	
14.9264	14.2173	11.4427	13.6066	11.2435	-0.0581869	-0.0605887	-0.0524983	-0.0536997	-0.0529039	
14.9301	14.2213	11.4453	13.6098	11.2474	-0.0580476	-0.0605373	-0.0525113	-0.0537736	-0.0529759	
14.9338	14.2253	11.4478	13.6131	11.2514	-0.0579173	-0.06048	-0.0525191	-0.0538463	-0.0530452	
14.9375	14.2293	11.4503	13.6164	11.2553	-0.0577962	-0.0604161	-0.052522	-0.0539194	-0.0531114	
14.9412	14.2333	11.4528	13.6196	11.2593	-0.0576841	-0.0603458	-0.0525196	-0.0539949	-0.0531735	
14.9449	14.237	11.4553	13.6229	11.2632	-0.0575798	-0.0602683	-0.052512	-0.0540727	-0.0532313	
14.9486	14.2408	11.4578	13.6261	11.2672	-0.0574822	-0.0601849	-0.0524991	-0.0541522	-0.0532848	
14.9523	14.2446	11.4604	13.6294	11.2711	-0.0573924	-0.0600965	-0.0524802	-0.0542328	-0.0533353	
14.956	14.2484	11.4629	13.6327	11.275	-0.0573143	-0.0600039	-0.0524539	-0.0543151	-0.0533829	
14.9596	14.2521	11.4654	13.6359	11.2789	-0.0572509	-0.0599073	-0.0524183	-0.0544	-0.0534277	
14.9633	14.2559	11.4679	13.6392	11.2828	-0.057198	-0.0598065	-0.0523723	-0.0544882	-0.0534692	
14.9669	14.2597	11.4704	13.6423	11.2868	-0.0571527	-0.0597012	-0.052316	-0.0545798	-0.0535083	
14.9706	14.2635	11.4729	13.6455	11.2907	-0.0571147	-0.0595924	-0.0522495	-0.054673	-0.0535455	
14.9742	14.2675	11.4755	13.6486	11.2946	-0.0570855	-0.0594828	-0.052174	-0.0547673	-0.0535814	
14.9779	14.2715	11.478	13.6518	11.2985	-0.0570669	-0.0593739	-0.0520902	-0.0548628	-0.0536174	
14.9815	14.2754	11.4805	13.6549	11.3024	-0.0570551	-0.0592683	-0.0519995	-0.0549603	-0.0536541	
14.9851	14.2794	11.4831	13.6581	11.3062	-0.0570481	-0.059167	-0.0519039	-0.0550603	-0.0536912	
14.9887	14.2834	11.4856	13.6612	11.3099	-0.0570449	-0.05907	-0.0518055	-0.0551622	-0.0537289	
14.9923	14.2873	11.4882	13.6644	11.3137	-0.0570443	-0.0589773	-0.0517061	-0.0552653	-0.0537677	
14.9959	14.2913	11.4907	13.6675	11.3174	-0.0570457	-0.058889	-0.0516068	-0.0553684	-0.053809	
14.9994	14.2953	11.4932	13.6707	11.3212	-0.057048	-0.0588066	-0.0515082	-0.0554718	-0.0538535	
15.003	14.2992	11.4958	13.6738	11.325	-0.0570509	-0.0587311	-0.0514092	-0.0555759	-0.0539016	
15.0066	14.3031	11.4983	13.6768	11.3287	-0.0570533	-0.0586629	-0.0513089	-0.0556809	-0.0539539	
15.0101	14.3071	11.5009	13.6798	11.3325	-0.0570555	-0.0586012	-0.051208	-0.0557848	-0.0540117	
15.0137	14.311	11.5034	13.6828	11.3362	-0.0570577	-0.0585456	-0.0511081	-0.0558858	-0.054075	
15.0173	14.3149	11.5059	13.6858	11.34	-0.0570601	-0.0584967	-0.0510116	-0.055982	-0.0541433	
15.0208	14.3188	11.5085	13.6888	11.3438	-0.0570623	-0.0584548	-0.0509202	-0.0560732	-0.0542159	
15.0244	14.3228	11.5112	13.6917	11.3475	-0.0570626	-0.0584191	-0.0508349	-0.0561594	-0.0542912	
15.0279	14.3267	11.5138	13.6947	11.3513	-0.0570572	-0.0583865	-0.050757	-0.0562401	-0.054368	
15.0314	14.3306	11.5164	13.6977	11.355	-0.0570419	-0.0583556	-0.0506889	-0.0563139	-0.0544454	
15.0349	14.3345	11.5191	13.7007	11.3588	-0.0570186	-0.0583272	-0.050632	-0.0563798	-0.0545231	
15.0385	14.3384	11.5217	13.7037	11.3625	-0.0569877	-0.0583025	-0.0505865	-0.0564368	-0.0546016	
15.042	14.3423	11.5243	13.7067	11.3663	-0.0569487	-0.0582821	-0.050552	-0.0564848	-0.0546799	
15.0455	14.3462	11.527	13.7096	11.3701	-0.0569027	-0.0582648	-0.050528	-0.0565227	-0.0547571	
15.0491	14.3502	11.5296	13.7124	11.374	-0.0568511	-0.0582489	-0.0505138	-0.0565472	-0.0548318	
15.0526	14.3541	11.5322	13.7152	11.3778	-0.0567955	-0.0582319	-0.050509	-0.0565566	-0.0549038	
15.056	14.358	11.5349	13.718	11.3816	-0.0567366	-0.0582121	-0.0505138	-0.0565501	-0.0549734	
15.0595	14.3618	11.5375	13.7208	11.3855	-0.056675	-0.0581897	-0.0505281	-0.0565281	-0.0550399	
15.063	14.3657	11.5401	13.7236	11.3893	-0.0566118	-0.0581658	-0.0505514	-0.0564915	-0.0551026	
15.0665	14.3696	11.5427	13.7264	11.3931	-0.0565481	-0.0581417	-0.0505829	-0.056441	-0.0551611	
15.0699	14.3734	11.5453	13.7292	11.397	-0.0564861	-0.0581175	-0.050622	-0.0563775	-0.0552154	
15.0734	14.3773	11.5479	13.732	11.4008	-0.0564268	-0.0580937	-0.050669	-0.0563012	-0.0552642	
15.0769	14.3811	11.5505	13.7348	11.4045	-0.0563711	-0.058071	-0.0507244	-0.0562133	-0.0553052	
15.0803	14.385	11.5531	13.7376	11.4083	-0.0563193	-0.0580501	-0.0507869	-0.056115	-0.055337	
15.0838	14.3889	11.5557	13.7404	11.4121	-0.0562718	-0.0580317	-0.0508542	-0.0560086	-0.0553596	
15.0872	14.3927	11.5583	13.7431	11.4159	-0.0562291	-0.0580143	-0.0509235	-0.0558957	-0.0553727	
15.0907	14.3965	11.5609	13.7457	11.4197	-0.056192	-0.0579961	-0.0509926	-0.0557782	-0.0553755	
15.0941	14.4003	11.5635	13.7483	11.4234	-0.0561612	-0.0579754	-0.0510597	-0.0556579	-0.0553683	
15.0975	14.4041	11.566	13.751	11.4272	-0.0561366	-0.0579518	-0.0511238	-0.0555366	-0.0553518	
15.101	14.4079	11.5686	13.7536	11.431	-0.0561181	-0.0579265	-0.0511836	-0.0554183	-0.0553278	
15.1044	14.4118	11.5712	13.7562	11.4349	-0.0561056	-0.0578994	-0.0512373	-0.0553057	-0.0552966	
15.1078	14.4156	11.5738	13.7589	11.4389	-0.0560996	-0.0578701	-0.0512835	-0.0552	-0.0552585	
15.1113	14.4194	11.5764	13.7615	11.4428	-0.0561011	-0.0578377	-0.0513208	-0.0551028	-0.0552137	
15.1147	14.4232	11.5789	13.7641	11.4467	-0.056109	-0.0578023	-0.0513486	-0.0550151	-0.0551621	
15.1181	14.4269	11.5815	13.7668	11.4506	-0.0561213	-0.0577652	-0.0513668	-0.0549397	-0.0551038	
15.1215	14.4307	11.584	13.7694	11.4545	-0.0561358	-0.0577281	-0.0513752	-0.0548776	-0.0550382	
15.1249	14.4344	11.5866	13.772	11.4584	-0.0561518	-0.0576917	-0.0513733	-0.0548274	-0.0549651	
15.1282	14.4381	11.5891	13.7747	11.4623	-0.05617	-0.0576558	-0.0513613	-0.054787	-0.0548862	
15.1316	14.4418	11.5917	13.7772	11.4662	-0.0561902	-0.0576201	-0.0513404	-0.0547549	-0.0548024	
15.135	14.4455	11.5942	13.7797	11.47	-0.0562128	-0.0575849	-0.0513115	-0.0547305	-0.0547139	
15.1384	14.4493	11.5968	13.7822	11.4739	-0.0562374	-0.0575504	-0.0512756	-0.0547133	-0.0546209	
15.1418	14.453	11.5994	13.7847	11.4777	-0.0562642	-0.0575163	-0.0512333	-0.0547037	-0.0545247	
15.1451	14.4567	11.6019	13.7872	11.4816	-0.0562933	-0.0574828	-0.0511838	-0.0547011	-0.0544273	
15.1485	14.4603	11.6045	13.7898	11.4854	-0.0563241	-0.0574508	-0.0511268	-0.0547053	-0.0543288	
15.1518	14.4636	11.6071	13.7923	11.4893	-0.0563549	-0.0574213	-0.0510632	-0.0547146	-0.0542281	
15.1551	14.467	11.6096	13.7948	11.4931	-0.0563852	-0.0573965	-0.0509955	-0.0547284	-0.0541252	
15.1584	14.4703	11.6122	13.7973	11.4969	-0.0564152	-0.057378	-0.0509262	-0.0547473	-0.0540196	
15.1616	14.4737	11.6148	13.7998	11.5007	-0.0564456	-0.0573677	-0.0508582	-0.0547701	-0.0539107	
15.1649	14.477	11.6174	13.8024	11.5045	-0.0564765	-0.0573667	-0.0507931	-0.0547951	-0.0537975	
15.1682	14.4803	11.62	13.8049	11.5083	-0.0565088	-0.0573739	-0.0507325	-0.0548186	-0.0536765	
15.1715	14.4837	11.6226	13.8074	11.5121	-0.0565423	-0.0573874	-0.050678	-0.0548386	-0.0535444	
15.1748	14.487	11.6252	13.8098	11.5159	-0.0565766	-0.057405	-0.0506306	-0.0548562	-0.0534019	
15.1781	14.4904	11.6277	13.8122	11.5197	-0.0566113	-0.0574254	-0.0505904	-0.0548723	-0.0532499	
15.1813	14.4938	11.6303	13.8146	11.5235	-0.056646	-0.0574482	-0.0505569	-0.0548867	-0.0530893	
15.1846	14.4973	11.6329	13.817	11.5273	-0.0566806	-0.0574716	-0.0505291	-0.0548989	-0.05292	
15.1878	14.5007	11.6355	13.8194	11.531	-0.0567144	-0.0574945	-0.0505049	-0.0549087	-0.0527426	
15.191	14.5042	11.6381	13.8217	11.5348	-0.0567467	-0.0575163	-0.0504826	-0.0549169	-0.0525573	
15.1942	14.5076	11.6407	13.8241	11.5385	-0.0567765	-0.0575367	-0.0504605	-0.0549249	-0.052363	
15.1974	14.5111	11.6433	13.8265	11.5423	-0.0568035	-0.0575559	-0.0504377	-0.0549329	-0.0521602	
15.2006	14.5145	11.6459	13.8289	11.546	-0.0568278	-0.0575744	-0.0504137	-0.0549416	-0.0519498	
15.2038	14.518	11.6485	13.8313	11.5497	-0.0568492	-0.0575908	-0.050388	-0.0549522	-0.0517332	
15.207	14.5214	11.6511	13.8337	11.5535	-0.0568668	-0.0576041	-0.0503607	-0.054964	-0.0515111	
15.2102	14.5249	11.6537	13.836	11.5572	-0.0568797	-0.0576132	-0.0503316	-0.0549776	-0.0512843	
15.2134	14.5283	11.6562	13.8384	11.5609	-0.0568875	-0.0576162	-0.0503015	-0.0549939	-0.0510541	
15.2166	14.5317	11.6588	13.8408	11.5646	-0.0568906	-0.0576112	-0.0502705	-0.0550148	-0.0508232	
15.2198	14.5352	11.6614	13.8431	11.5682	-0.0568893	-0.0575968	-0.0502371	-0.0550412	-0.0505949	
15.223	14.5386	11.664	13.8454	11.5719	-0.0568834	-0.0575737	-0.050199	-0.0550721	-0.0503692	
15.2262	14.542	11.6666	13.8477	11.5756	-0.0568726	-0.0575425	-0.0501535	-0.0551082	-0.050147	
15.2294	14.5455	11.6693	13.85	11.5792	-0.0568583	-0.0575037	-0.0500984	-0.0551512	-0.0499311	
15.2326	14.5489	11.672	13.8523	11.5829	-0.0568412	-0.0574591	-0.0500321	-0.0552033	-0.0497245	
15.2358	14.5523	11.6747	13.8546	11.5866	-0.0568227	-0.0574118	-0.0499554	-0.0552645	-0.0495309	
15.239	14.5557	11.6773	13.8569	11.5902	-0.0568042	-0.0573644	-0.0498699	-0.0553328	-0.0493501	
15.2422	14.5591	11.68	13.8592	11.5939	-0.0567861	-0.0573187	-0.0497776	-0.0554062	-0.0491807	
15.2454	14.5625	11.6827	13.8614	11.5975	-0.0567692	-0.0572743	-0.0496802	-0.0554843	-0.049022	
15.2487	14.5659	11.6853	13.8637	11.6011	-0.0567545	-0.057231	-0.0495793	-0.0555669	-0.0488672	
15.2519	14.5693	11.688	13.866	11.6047	-0.0567438	-0.0571887	-0.0494767	-0.055654	-0.0487113	
15.2552	14.5727	11.6907	13.8683	11.6084	-0.0567379	-0.0571479	-0.0493742	-0.0557446	-0.0485559	
15.2584	14.5761	11.6933	13.8706	11.612	-0.0567376	-0.0571095	-0.0492721	-0.0558378	-0.048402	
15.2616	14.5795	11.696	13.8729	11.6156	-0.0567435	-0.0570744	-0.0491689	-0.0559323	-0.0482505	
15.2649	14.5829	11.6988	13.8752	11.6192	-0.0567553	-0.0570438	-0.049063	-0.0560263	-0.0481034	
15.2681	14.5863	11.7016	13.8775	11.6229	-0.0567729	-0.0570209	-0.0489531	-0.0561179	-0.0479628	
15.2714	14.5897	11.7044	13.8798	11.6264	-0.0567965	-0.057008	-0.0488388	-0.056207	-0.0478306	
15.2746	14.5931	11.7072	13.882	11.63	-0.0568267	-0.0570063	-0.0487206	-0.0562922	-0.0477094	
15.2779	14.5965	11.71	13.8843	11.6335	-0.0568634	-0.0570169	-0.0485993	-0.0563713	-0.0476001	
15.2811	14.5999	11.7128	13.8866	11.6371	-0.0569067	-0.0570403	-0.0484777	-0.0564414	-0.0475016	
15.2843	14.6034	11.7156	13.8889	11.6406	-0.0569566	-0.0570758	-0.0483588	-0.0565013	-0.0474123	
15.2876	14.6068	11.7184	13.8912	11.6442	-0.0570123	-0.0571212	-0.0482434	-0.0565517	-0.0473333	
15.2908	14.6102	11.7212	13.8935	11.6477	-0.0570733	-0.0571757	-0.0481321	-0.056592	-0.0472658	
15.2941	14.6136	11.724	13.8958	11.6513	-0.0571377	-0.0572392	-0.0480257	-0.0566215	-0.0472072	
15.2973	14.617	11.7269	13.8981	11.6548	-0.0572043	-0.0573104	-0.0479243	-0.0566391	-0.0471587	
15.3006	14.6204	11.7298	13.9004	11.6583	-0.0572723	-0.0573879	-0.0478245	-0.0566437	-0.0471207	
15.3038	14.6237	11.7328	13.9026	11.6618	-0.0573408	-0.0574704	-0.047719	-0.0566357	-0.0470922	
15.307	14.627	11.7357	13.9049	11.6653	-0.0574095	-0.0575568	-0.0476076	-0.0566151	-0.047073	
15.3103	14.6303	11.7387	13.9072	11.6688	-0.0574783	-0.0576465	-0.0474945	-0.0565816	-0.047063	
15.3135	14.6337	11.7416	13.9096	11.6723	-0.0575473	-0.0577393	-0.0473819	-0.0565353	-0.0470698	
15.3168	14.637	11.7446	13.9119	11.6758	-0.0576156	-0.0578339	-0.0472737	-0.056477	-0.0470996	
15.3201	14.6403	11.7476	13.9142	11.6793	-0.0576835	-0.0579281	-0.0471744	-0.0564077	-0.0471513	
15.3233	14.6436	11.7505	13.9165	11.6828	-0.0577498	-0.0580205	-0.0470891	-0.0563289	-0.047223	
15.3266	14.6469	11.7535	13.9188	11.6863	-0.0578135	-0.0581092	-0.0470232	-0.0562428	-0.0473126	
15.3299	14.6503	11.7564	13.9211	11.6898	-0.0578744	-0.058192	-0.0469774	-0.0561517	-0.0474171	
15.3331	14.6537	11.7594	13.9234	11.6933	-0.0579335	-0.0582668	-0.046948	-0.056057	-0.0475326	
15.3364	14.6572	11.7623	13.9257	11.6969	-0.0579915	-0.058333	-0.0469346	-0.0559598	-0.0476552	
15.3396	14.6607	11.7652	13.928	11.7004	-0.058049	-0.0583915	-0.046937	-0.055861	-0.0477797	
15.3429	14.6642	11.7681	13.9303	11.704	-0.0581069	-0.058443	-0.0469542	-0.0557623	-0.0479039	
15.3463	14.6676	11.7711	13.9326	11.7075	-0.0581656	-0.0584889	-0.0469824	-0.055666	-0.0480277	
15.3496	14.6711	11.774	13.9349	11.7111	-0.0582242	-0.0585302	-0.0470176	-0.0555731	-0.048151	
15.3529	14.6746	11.7769	13.9373	11.7146	-0.0582827	-0.0585689	-0.0470628	-0.0554839	-0.048273	
15.3562	14.6781	11.7798	13.9396	11.7182	-0.0583421	-0.0586051	-0.0471175	-0.0553984	-0.048392	
15.3595	14.6815	11.7827	13.9419	11.7217	-0.0584036	-0.0586388	-0.0471791	-0.0553162	-0.0485074	
15.3629	14.685	11.7856	13.9443	11.7251	-0.0584679	-0.0586688	-0.0472465	-0.055238	-0.0486168	
15.3662	14.6884	11.7886	13.9466	11.7283	-0.0585349	-0.0586944	-0.0473195	-0.0551643	-0.0487184	
15.3695	14.6919	11.7916	13.949	11.7315	-0.0586047	-0.0587168	-0.0474024	-0.0550955	-0.0488123	
15.3728	14.6954	11.7946	13.9513	11.7347	-0.0586777	-0.0587375	-0.0474932	-0.0550318	-0.048899	
15.3762	14.6988	11.7977	13.9537	11.7379	-0.0587552	-0.0587578	-0.0475859	-0.0549727	-0.0489784	
15.3795	14.7023	11.8007	13.956	11.7411	-0.0588374	-0.0587787	-0.047677	-0.054918	-0.0490488	
15.3829	14.7057	11.8038	13.9584	11.7443	-0.0589239	-0.0588017	-0.0477621	-0.0548677	-0.0491098	
15.3862	14.7092	11.8068	13.9607	11.7475	-0.0590142	-0.0588283	-0.0478371	-0.0548215	-0.0491622	
15.3896	14.7126	11.8099	13.9631	11.7507	-0.059109	-0.0588584	-0.0478982	-0.05478	-0.0492086	
15.393	14.716	11.8129	13.9654	11.7539	-0.0592088	-0.0588913	-0.0479413	-0.0547428	-0.0492496	
15.3963	14.7194	11.816	13.9678	11.7572	-0.0593128	-0.0589269	-0.0479667	-0.0547095	-0.0492849	
15.3997	14.7228	11.819	13.9701	11.7604	-0.0594199	-0.0589644	-0.0479796	-0.0546798	-0.0493147	
15.403	14.7262	11.8221	13.9725	11.7637	-0.059529	-0.0590021	-0.0479815	-0.0546538	-0.0493401	
15.4064	14.7296	11.8252	13.9749	11.767	-0.0596384	-0.0590387	-0.0479751	-0.054633	-0.0493643	
15.4098	14.733	11.8283	13.9773	11.7702	-0.0597467	-0.0590732	-0.0479625	-0.0546192	-0.0493881	
15.4132	14.7364	11.8314	13.9797	11.7735	-0.0598527	-0.0591051	-0.0479459	-0.054613	-0.0494117	
15.4165	14.7398	11.8346	13.9821	11.7767	-0.0599568	-0.0591351	-0.0479262	-0.0546144	-0.0494345	
15.4199	14.7432	11.8377	13.9844	11.78	-0.0600591	-0.0591614	-0.0479001	-0.0546238	-0.0494571	
15.4233	14.7466	11.8408	13.9868	11.7833	-0.0601588	-0.0591821	-0.0478681	-0.0546414	-0.0494809	
15.4267	14.7499	11.8439	13.9892	11.7865	-0.0602539	-0.0591954	-0.0478329	-0.0546674	-0.049507	
15.43	14.7533	11.847	13.9916	11.7898	-0.0603431	-0.0591986	-0.0477969	-0.0547013	-0.0495369	
15.4334	14.7566	11.8501	13.994	11.793	-0.0604247	-0.0591862	-0.0477629	-0.0547425	-0.0495716	
15.4368	14.76	11.8532	13.9964	11.7962	-0.0604968	-0.0591614	-0.0477324	-0.0547906	-0.0496112	
15.4402	14.7633	11.8564	13.9987	11.7994	-0.0605571	-0.0591257	-0.0477055	-0.054845	-0.049656	
15.4435	14.7666	11.8596	14.0011	11.8027	-0.0606032	-0.0590802	-0.0476835	-0.0549064	-0.0497065	
15.4469	14.77	11.8627	14.0035	11.8059	-0.060634	-0.0590251	-0.0476676	-0.0549746	-0.0497646	
15.4503	14.7733	11.8659	14.0059	11.8091	-0.0606494	-0.0589608	-0.0476587	-0.0550496	-0.0498302	
15.4537	14.7766	11.8691	14.0083	11.8123	-0.0606488	-0.0588881	-0.0476577	-0.055132	-0.049902	
15.457	14.78	11.8722	14.0108	11.8156	-0.0606319	-0.0588088	-0.0476641	-0.0552198	-0.0499778	
15.4604	14.7833	11.8754	14.0132	11.8188	-0.0605979	-0.0587249	-0.0476776	-0.0553107	-0.0500573	
15.4638	14.7866	11.8786	14.0156	11.8219	-0.060547	-0.0586382	-0.047698	-0.0554035	-0.0501412	
15.4672	14.7899	11.8817	14.018	11.8251	-0.0604794	-0.0585497	-0.047726	-0.0554964	-0.0502304	
15.4706	14.7932	11.8849	14.0204	11.8282	-0.0603954	-0.0584616	-0.0477618	-0.0555859	-0.0503252	
15.474	14.7965	11.8881	14.0228	11.8313	-0.060296	-0.058375	-0.0478032	-0.0556684	-0.0504259	
15.4774	14.7998	11.8914	14.0252	11.8344	-0.0601821	-0.0582912	-0.0478488	-0.0557412	-0.0505331	
15.4807	14.8031	11.8946	14.0276	11.8375	-0.0600542	-0.0582134	-0.0478972	-0.0558036	-0.0506467	
15.4841	14.8064	11.8978	14.03	11.8406	-0.059914	-0.0581475	-0.0479479	-0.0558557	-0.0507665	
15.4875	14.8097	11.901	14.0324	11.8437	-0.0597647	-0.0580904	-0.0480012	-0.0558967	-0.0508917	
15.4909	14.813	11.9043	14.0348	11.8468	-0.059608	-0.0580419	-0.0480574	-0.0559258	-0.0510217	
15.4943	14.8163	11.9075	14.0371	11.8499	-0.0594447	-0.058003	-0.0481165	-0.0559422	-0.0511563	
15.4977	14.8196	11.9107	14.0395	11.853	-0.0592758	-0.0579771	-0.0481773	-0.0559459	-0.0512941	
15.5011	14.8229	11.9139	14.0419	11.8562	-0.0591033	-0.0579712	-0.048239	-0.0559372	-0.0514335	
15.5045	14.8262	11.9171	14.0443	11.8593	-0.0589305	-0.0579824	-0.0483008	-0.0559159	-0.0515738	
