lap4_23_samp	lap4_23b_samp	lap4_24_samp	lap4_25_samp	lap4_26_samp	cur4_23_samp	cur4_23b_samp	cur4_24_samp	cur4_25_samp	cur4_26_samp	rp2747
10.3298	8.3911	11.8011	10.5159	0.632872	-0.000433318	-0.000501652	-0.000594743	-0.00059428	-0.000677254	
10.3328	8.3932	11.8043	10.5191	0.632872	-0.00058173	-0.000434329	-0.00041983	-0.000592985	-0.000444917	
10.3357	8.3954	11.8075	10.5224	0.632873	-0.00040998	-0.000291991	-0.00047157	-0.000599962	-0.000488747	
10.3387	8.3975	11.8107	10.5257	0.632873	-0.000735837	-0.000568939	-0.000310635	-0.000631713	-0.000644975	
10.3416	8.3996	11.8139	10.5289	0.632873	-0.000324598	0.0892979	-0.000412383	-0.000436658	-0.000575161	
10.3446	8.4017	11.8172	10.5322	0.632874	-0.000788269	0.0896103	-0.000428307	-0.00055872	-0.000353117	
10.3476	8.4037	11.8204	10.5354	0.632874	-0.000412839	0.0892036	-0.000515903	-0.000390409	-0.000482952	
10.3505	8.4058	11.8236	10.5386	0.632874	-0.000592788	0.0893808	-0.000628957	-0.000374878	-0.000356279	
10.3535	8.4079	11.8268	10.5419	0.632875	-0.000568108	0.0894543	-0.000685328	-0.000608912	-0.000621189	
10.3564	8.4099	11.83	10.5451	0.632875	-0.000446122	0.0893546	-0.000506686	-0.000487651	-0.000433159	
10.3593	8.412	11.8332	10.5484	0.632876	-0.000304264	0.089272	-0.000464724	-0.000730549	-0.000474886	
10.3622	8.414	11.8364	10.5516	0.632876	-0.000371962	0.0895535	-0.000613924	-0.000654059	-0.000569916	
10.3652	8.4161	11.8396	10.5549	0.632877	-0.000680746	0.089283	-0.000466987	-0.000582945	-0.00061294	
10.3681	8.4182	11.8428	10.5581	0.632877	-0.000535231	0.0895999	-0.000647795	-0.000528726	-0.000510321	
10.371	8.4202	11.846	10.5612	0.632878	-0.00068409	0.0892611	-0.000614161	-0.000373968	-0.000571909	
10.3739	8.4223	11.8492	10.5643	0.632878	-0.000710886	0.0894419	-0.000406524	-0.000385757	-0.000446961	
10.3768	8.4243	11.8524	10.5675	0.632879	-0.000293913	0.0893834	-0.000476254	-0.000418769	-0.000358138	
10.3798	8.4264	11.8556	10.5706	0.632879	-0.000588161	0.0896136	-0.000322406	-0.000304013	-0.000435537	
10.3827	8.4285	11.8588	10.5737	0.632879	-0.000652538	0.0895558	-0.000419536	-0.000306292	-0.000545357	
10.3856	8.4305	11.862	10.5769	0.63288	-0.000408272	0.0895069	-0.000343352	-0.000581298	-0.00067212	
10.3885	8.4326	11.8652	10.58	0.63288	-0.000645505	0.0896142	-0.000449867	-0.00062732	-0.000559804	
10.3914	8.4346	11.8684	10.5831	0.63288	-0.000574934	0.0894029	-0.000427751	-0.000576834	-0.000428915	
10.3943	8.4365	11.8716	10.5862	0.632881	-0.000762813	0.0895562	-0.000450931	-0.000520936	-0.000564786	
10.3971	8.4383	11.8748	10.5894	0.632881	-0.000639044	0.0895154	-0.000583032	-0.000356666	-0.000508097	
10.4	8.4401	11.8781	10.5925	0.632881	-0.000425983	0.0894923	-0.000488615	-0.000609062	-0.000714156	
10.4029	8.442	11.8813	10.5956	0.632882	-0.000401794	0.089504	-0.000690177	-0.000324699	-0.000422476	
10.4058	8.4438	11.8844	10.5987	0.632882	-0.000393372	0.0895585	-0.000557998	-0.00066787	-0.00043983	
10.4087	8.4456	11.8876	10.6018	0.632883	-0.000557108	0.0894736	-0.000723744	-0.000538778	-0.000704401	
10.4115	8.4475	11.8908	10.6049	0.632883	-0.000421214	0.0893247	-0.00048877	-0.000570647	-0.000449507	
10.4144	8.4493	11.894	10.608	0.632883	-0.000635158	0.089236	-0.000199362	-0.000634051	-0.000527219	
10.4173	8.4511	11.8972	10.6111	0.632883	-0.000560453	0.0895731	-0.0006647	-0.000583576	-0.000495863	
10.4202	8.4529	11.9004	10.6142	0.632884	-0.000424962	0.0893627	-0.000658186	-0.000674702	-0.000578018	
10.423	8.4548	11.9036	10.6174	0.632885	-0.000418495	0.0893848	-0.000609858	-0.000447926	-0.000450039	
10.4258	8.4566	11.9067	10.6205	0.632885	-0.00039237	0.0893498	-0.000460143	-0.000639264	-0.000716756	
10.4286	8.4584	11.9099	10.6236	0.632885	-0.000399394	0.0894429	-0.000423445	-0.0004761	-0.000498822	
10.4315	8.4603	11.9131	10.6267	0.632886	-0.000462061	0.0893214	-0.000516063	-0.000395719	-0.000499543	
10.4343	8.4621	11.9163	10.6299	0.632886	-0.000552452	0.0894915	-0.000451691	-0.000440374	-0.000467329	
10.4371	8.4639	11.9194	10.633	0.632887	-0.000425889	0.0895181	-0.000471495	-0.000554172	-0.000519217	
10.4399	8.4658	11.9225	10.6362	0.632887	-0.000226463	0.0891365	-0.00059972	-0.000559489	-0.000343723	
10.4428	8.4677	11.9256	10.6393	0.632888	-0.000399143	0.0896762	-0.000349871	-0.000697872	-0.000439308	
10.4456	8.4696	11.9288	10.6425	0.632888	-0.000605036	0.0894974	-0.000423942	-0.000356943	-0.000567112	
10.4484	8.4715	11.9319	10.6456	0.632888	-0.00029572	0.0894868	-0.00073055	-0.00055094	-0.00045592	
10.4512	8.4734	11.935	10.6488	0.632889	-0.000568877	0.089493	-0.000633392	-0.00048651	-0.00030653	
10.454	8.4753	11.9382	10.6519	0.632889	-0.000268759	0.0896489	-0.000588808	-0.000442579	-0.000467666	
10.4568	8.4772	11.9413	10.6551	0.632889	-0.000481478	0.0893158	-0.000402184	-0.00060207	-0.000474875	
10.4595	8.4791	11.9444	10.6583	0.63289	-0.000468039	0.0895267	-0.000452602	-0.00045169	-0.000422326	
10.4623	8.4811	11.9475	10.6615	0.63289	-0.000623953	0.0894832	-0.000518169	-0.000609067	-0.000388416	
10.4651	8.483	11.9506	10.6647	0.632891	-0.000630623	0.0894407	-0.00057184	-0.000404809	-0.000562578	
10.4678	8.4849	11.9538	10.6679	0.632891	-0.000549664	0.0894057	-0.00053012	-0.000630292	-0.000472613	
10.4706	8.4868	11.9569	10.6711	0.632892	-0.000752393	0.0894066	-0.000549537	-0.000605696	-0.000579122	
10.4734	8.4887	11.96	10.6743	0.632892	-0.000493167	0.0894667	-0.000437696	-0.000520856	-0.000521371	
10.4761	8.4906	11.9631	10.6775	0.632892	-0.000505647	0.0894853	-0.000559713	-0.000376303	-0.000708428	
10.4789	8.4925	11.9662	10.6807	0.632893	-0.000886136	0.0895919	-0.000565301	-0.000441088	-0.000426515	
10.4817	8.4944	11.9693	10.6839	0.632893	-0.000533376	0.0895927	-0.000674913	-0.000454948	-0.000613141	
10.4844	8.4963	11.9724	10.6871	0.632894	-0.000544489	0.0895737	-0.000514219	-0.000680101	-0.000837533	
10.4872	8.4983	11.9755	10.6902	0.632894	-0.000435159	0.0896616	-0.000427966	-0.000593874	-0.000562529	
10.4901	8.5003	11.9786	10.6933	0.632894	-0.000534924	0.0894951	-0.000532385	-0.000488747	-0.000626288	
10.4929	8.5023	11.9817	10.6964	0.632895	-0.000439861	0.089325	-0.000408987	-0.000568909	-0.000525203	
10.4957	8.5043	11.9849	10.6995	0.632895	-0.000409828	0.0894947	-0.000574348	-0.000329331	-0.000556549	
10.4985	8.5063	11.988	10.7027	0.632895	-0.00029733	0.0893811	-0.000365264	-0.000567615	-0.000359164	
10.5013	8.5082	11.9911	10.7058	0.632896	-0.000750303	0.0895061	-0.000573317	-0.000688427	-0.000567084	
10.5041	8.5102	11.9942	10.7089	0.632896	-0.000564999	0.0894306	-0.000368744	-0.000596538	-0.000607133	
10.5069	8.5122	11.9974	10.712	0.632897	-0.00045673	0.0892671	-0.000375556	-0.000531052	-0.000539743	
10.5097	8.5142	12.0005	10.7151	0.632897	-0.000600946	0.0892514	-0.000569878	-0.000666486	-0.000535953	
10.5125	8.5162	12.0036	10.7182	0.632898	-0.000510783	0.0893738	-0.000612987	-0.000455192	-0.000576183	
10.5153	8.5182	12.0067	10.7213	0.632898	-0.000667624	0.0892616	-0.000613002	-0.00064487	-0.000491428	
10.5181	8.5201	12.0098	10.7243	0.632898	-0.000653545	0.0894014	-0.000437271	-0.000610419	-0.000492514	
10.521	8.5221	12.0129	10.7274	0.632899	-0.000443796	0.0896581	-0.000497438	-0.00052788	-0.000417233	
10.5238	8.5241	12.0161	10.7305	0.632899	-0.000520617	0.0895156	-0.000509045	-0.000453864	-0.000474138	
10.5266	8.5261	12.0192	10.7336	0.632899	-0.000412764	0.089507	-0.000494049	-0.000531937	-0.000530362	
10.5295	8.5281	12.0223	10.7366	0.6329	-0.000391024	0.0894688	-0.000835085	-0.000612369	-0.000468717	
10.5323	8.53	12.0254	10.7397	0.6329	-0.000379049	0.0893566	-0.000763092	-0.000461966	-0.000606303	
10.5352	8.532	12.0285	10.7428	0.632901	-0.000391343	0.0894529	-0.000593267	-0.000372734	-0.000249202	
10.538	8.5339	12.0316	10.7458	0.632901	-0.000653142	0.0893386	-0.00036618	-0.00071366	-0.000575286	
10.5409	8.5359	12.0347	10.7489	0.632901	-0.000781121	0.0894141	-0.000344764	-0.000541176	-0.000493427	
10.5437	8.5378	12.0378	10.752	0.632902	-0.000411655	0.0895167	-0.000595306	-0.000494201	-0.000337969	
10.5465	8.5397	12.0409	10.7549	0.632902	-0.000450737	0.0893263	-0.000439768	-0.000379656	-0.000346885	
10.5494	8.5417	12.044	10.7579	0.632903	-0.000505721	0.0893574	-0.000376111	-0.000437504	-0.000403024	
10.5522	8.5436	12.0471	10.7609	0.632903	-0.000403906	0.0895322	-0.000657496	-0.000473998	-0.000718718	
10.555	8.5456	12.0502	10.7639	0.632904	-0.000539482	0.0894189	-0.000432948	-0.000714683	-0.000623797	
10.5578	8.5475	12.0532	10.7669	0.632904	-0.00042206	0.0894258	-0.000560461	-0.000532155	-0.000921049	
10.5606	8.5495	12.0563	10.7699	0.632904	-0.000473933	0.0893592	-0.000513663	-0.00056978	-0.000656689	
10.5634	8.5514	12.0594	10.7729	0.632905	-0.000418969	0.0896285	-0.000561678	-0.000523878	-0.000557556	
10.5662	8.5534	12.0624	10.7759	0.632905	-0.000275951	0.0894021	-0.000543074	-0.000354372	-0.000402598	
10.569	8.5553	12.0655	10.7789	0.632906	-0.000639913	0.089626	-0.00044617	-0.000290812	-0.000447172	
10.5718	8.5573	12.0686	10.7819	0.632906	-0.000497124	0.0895096	-0.000486589	-0.000367314	-0.000457491	
10.5746	8.5592	12.0717	10.7849	0.632907	-0.000562458	0.0894194	-0.000509263	-0.000461681	-0.000572719	
10.5774	8.5611	12.0747	10.7878	0.632907	-0.000570345	0.0895905	-0.000433128	-0.000185154	-0.000445208	
10.5802	8.563	12.0777	10.7907	0.632908	-0.000318244	0.0896367	-0.000517994	-0.000450602	-0.000187334	
10.583	8.5648	12.0807	10.7936	0.632908	-0.000556623	0.0896327	-0.000446083	-0.000657523	-0.000413044	
10.5858	8.5666	12.0837	10.7965	0.632909	-0.000652933	0.089561	-0.000481571	-0.000422185	-0.000441053	
10.5886	8.5684	12.0867	10.7994	0.632909	-0.000579756	0.0894085	-0.000530189	-0.000612049	-0.00044302	
10.5913	8.5702	12.0897	10.8023	0.632909	-0.000534693	0.0893343	-0.000711398	-0.000487721	-0.000253337	
10.5941	8.572	12.0927	10.8052	0.63291	-0.000569879	0.089299	-0.000493237	-0.000567706	-0.000420595	
10.5969	8.5738	12.0957	10.8081	0.63291	-0.000469965	0.0891868	-0.000421644	-0.000636877	-0.000554407	
10.5997	8.5756	12.0987	10.811	0.632911	-0.000687887	0.0894178	-0.000739157	-0.000480338	-0.000669146	
10.6025	8.5774	12.1017	10.8139	0.632911	-0.000666906	0.0895155	-0.000452732	-0.000461257	-0.000543644	
10.6053	8.5792	12.1047	10.8167	0.632911	-0.000571144	0.0893082	-0.000388259	-0.00063646	-0.000474368	
10.6081	8.581	12.1077	10.8196	0.632912	-0.000658236	0.0895053	-0.000541765	-0.00055513	-0.000537898	
10.6108	8.5828	12.1106	10.8222	0.632912	-0.000603686	0.0893582	-0.000479834	-0.000370881	-0.000400367	
10.6136	8.5846	12.1135	10.8248	0.632913	-0.000597546	0.0894166	-0.000608169	-0.0003677	-0.000615915	
10.6164	8.5863	12.1164	10.8274	0.632914	-0.00057792	0.0893374	-0.000504333	-1.89E-05	-0.000340958	
10.6191	8.5881	12.1194	10.83	0.632914	-0.000632088	0.0895542	-0.000536047	-0.000573038	-0.000506392	
10.6219	8.5899	12.1223	10.8326	0.632915	-0.000525273	0.0895019	-0.000550068	-0.000576615	-0.000640927	
10.6247	8.5917	12.1252	10.8352	0.632916	-0.000522464	0.0892505	-0.000496355	-0.0006557	-0.000523109	
10.6274	8.5935	12.1281	10.8377	0.632916	-0.000398136	0.0894521	-0.00038165	-0.000565867	-0.000424947	
10.6302	8.5953	12.131	10.8403	0.632917	-0.000418811	0.0894154	-0.000629374	-0.000453367	-0.000480809	
10.633	8.5971	12.134	10.8429	0.632917	-0.000519628	0.0894409	-0.000361207	-0.00048192	-0.000629971	
10.6357	8.5988	12.1369	10.8455	0.632917	-0.000501376	0.0894989	-0.00044638	-0.000484982	-0.000543036	
10.6385	8.6005	12.1398	10.8481	0.632918	-0.000549776	0.0892322	-0.000710335	-0.000267924	-0.000453609	
10.6413	8.6022	12.1427	10.8507	0.632918	-0.000591292	0.0893722	-0.000718004	-0.000677406	-0.000571653	
10.644	8.6039	12.1456	10.8532	0.632919	-0.000297285	0.089582	-0.000564323	-0.000394344	-0.000687849	
10.6468	8.6056	12.1484	10.8558	0.632919	-0.000427376	0.0896435	-0.000587592	-0.000261866	-0.000459596	
10.6496	8.6074	12.1513	10.8584	0.632919	-0.000376425	0.0894298	-0.000605007	-0.000344375	-0.000644702	
10.6523	8.6091	12.1542	10.861	0.63292	-0.000539175	0.0893108	-0.000536566	-0.000529052	-0.000766131	
10.6551	8.6108	12.1571	10.8635	0.63292	-0.000476756	0.0894036	-0.000404663	-0.000256521	-0.000427167	
10.6579	8.6125	12.16	10.8661	0.63292	-0.000509312	0.0894336	-0.000318471	-0.000373869	-0.000169912	
10.6606	8.6142	12.1628	10.8687	0.632921	-0.000676906	0.0894185	-0.000666149	-0.000511015	-0.000581068	
10.6634	8.6159	12.1657	10.8713	0.632921	-0.000559725	0.0894824	-0.000489509	-0.000431769	-0.000343177	
10.6662	8.6177	12.1686	10.8738	0.632921	-0.000489716	0.0894542	-0.000684675	-0.000430564	-0.000460225	
10.6689	8.6194	12.1715	10.8764	0.632921	-0.000519657	0.0893504	-0.000553112	-0.000499045	-0.000531918	
10.6717	8.6211	12.1743	10.879	0.632922	-0.000703738	0.0895246	-0.000658312	-0.000513666	-0.000270422	
10.6745	8.6228	12.1772	10.8816	0.632922	-0.000405175	0.0894156	-0.000699401	-0.000419767	-0.000570848	
10.6772	8.6245	12.18	10.8841	0.632923	-0.000486164	0.089632	-0.000571328	-0.000368903	-0.000579307	
10.68	8.6262	12.1829	10.8867	0.632923	-0.000362124	0.0894769	-0.000598512	-0.000391229	-0.000436122	
10.6827	8.628	12.1857	10.8892	0.632923	-0.000633309	0.0893321	-0.000504986	-0.000412244	-0.000687607	
10.6855	8.6297	12.1885	10.8918	0.632924	-0.000806721	0.0894127	-0.000356286	-0.000533812	-0.000379056	
10.6882	8.6313	12.1914	10.8943	0.632925	-0.000650406	0.0894611	-0.000399717	-0.000608292	-0.000606973	
10.691	8.6329	12.1942	10.8968	0.632925	-0.000478822	0.089431	-0.000592111	-0.000357025	-0.000496745	
10.6937	8.6345	12.1971	10.8994	0.632925	-0.000634477	0.089687	-0.000612631	-0.000589589	-0.00052572	
10.6964	8.6361	12.1999	10.9019	0.632926	-0.000546963	0.0893578	-0.000516898	-0.000440493	-0.000470006	
10.6992	8.6377	12.2028	10.9044	0.632926	-0.000567045	0.0893018	-0.00068332	-0.000617376	-0.00059713	
10.7019	8.6393	12.2056	10.907	0.632927	-0.000590168	0.089639	-0.000459254	-0.000437118	-0.000456915	
10.7047	8.6409	12.2084	10.9095	0.632927	-0.000249476	0.0894213	-0.000361049	-0.000524915	-0.000783375	
10.7074	8.6425	12.2112	10.912	0.632927	-0.000504454	0.089622	-0.000395055	-0.000485875	-0.000324702	
10.7102	8.6441	12.2141	10.9146	0.632928	-0.000355243	0.0892824	-0.000692821	-0.000390477	-0.000437333	
10.7129	8.6457	12.2169	10.9171	0.632928	-0.000527053	0.0894102	-0.000653403	-0.00045998	-0.000208032	
10.7156	8.6474	12.2197	10.9196	0.632929	-0.000497951	0.0893888	-0.000459995	-0.000430685	-0.00062686	
10.7184	8.649	12.2225	10.9221	0.632929	-0.000456685	0.0893466	-0.000449103	-0.000578237	-0.000437581	
10.7211	8.6506	12.2254	10.9246	0.63293	-0.000380461	0.0897753	-0.000651515	-0.000518457	-0.000546418	
10.7238	8.6522	12.2282	10.9271	0.63293	-0.000469756	0.0896858	-0.000639546	-0.000558441	-0.000472678	
10.7265	8.6538	12.231	10.9296	0.632931	-0.000695502	0.0893373	-0.000410055	-0.0004935	-0.000475307	
10.7293	8.6554	12.2338	10.9321	0.632931	-0.000753733	0.0893724	-0.000494056	-0.000402402	-0.000585296	
10.732	8.657	12.2366	10.9346	0.632931	-0.000491894	0.0894378	-0.000328888	-0.00050498	-0.000403716	
10.7347	8.6586	12.2395	10.9371	0.632932	-0.000743667	0.0895253	-0.000579226	-0.000703397	-0.000477417	
10.7374	8.6602	12.2424	10.9396	0.632932	-0.000489005	0.0893774	-0.000462103	-0.000374945	-0.000680474	
10.7402	8.6618	12.2452	10.9421	0.632933	-0.000419474	0.0894254	-0.000444135	-0.000536474	-0.000528779	
10.7429	8.6634	12.2481	10.9446	0.632933	-0.000654577	0.0895205	-0.000422187	-0.000311194	-0.000550653	
10.7456	8.665	12.251	10.9471	0.632934	-0.000676033	0.089377	-0.000517467	-0.000483085	-0.000319722	
10.7484	8.6666	12.2538	10.9496	0.632934	-0.000284062	0.0896411	-0.000578235	-0.000373504	-0.000588703	
10.7511	8.6682	12.2567	10.9521	0.632934	-0.000306217	0.0894457	-0.000610783	-0.000310014	-0.000362859	
10.7538	8.6696	12.2595	10.9545	0.632935	-0.0005771	0.0894609	-0.0002976	-0.0006545	-0.000487378	
10.7565	8.6709	12.2624	10.9566	0.632935	-0.000404695	0.0893863	-0.000429914	-0.000618465	-0.000587345	
10.7593	8.6723	12.2653	10.9588	0.632936	-0.000567995	0.0894329	-0.00049079	-0.000391816	-0.000429572	
10.762	8.6736	12.2681	10.961	0.632936	-0.000454465	0.0893848	-0.000434977	-0.000567459	-0.000448921	
10.7647	8.675	12.2711	10.9631	0.632937	-0.000346425	0.0895891	-0.000564886	-0.000518583	-0.000621402	
10.7674	8.6763	12.274	10.9653	0.632937	-0.000431986	0.089432	-0.000546068	-0.000697712	-0.000422208	
10.7702	8.6776	12.2769	10.9674	0.632938	-0.0004533	0.0894732	-0.00073007	-0.000483094	-0.000470453	
10.7729	8.679	12.2799	10.9696	0.632938	-0.000454862	0.0894074	-0.00040332	-0.000528617	-0.000485638	
10.7757	8.6803	12.2828	10.9717	0.632938	-0.000565376	0.0894413	-0.000550591	-0.000683789	-0.000511756	
10.7785	8.6816	12.2858	10.9739	0.632939	-0.000316052	0.089386	-0.000296197	-0.000727584	-0.000647802	
10.7813	8.683	12.2887	10.976	0.632939	-0.000451797	0.0894596	-0.00065416	-0.000336477	-0.000765661	
10.7841	8.6843	12.2916	10.9782	0.63294	-0.000707392	0.0895956	-0.000596273	-0.000646339	-0.000408519	
10.7868	8.6856	12.2946	10.9804	0.63294	-0.000772279	0.089356	-0.000495136	-0.000484618	-0.000537784	
10.7896	8.687	12.2975	10.9825	0.63294	-0.00068524	0.0895055	-0.000466074	-0.000285661	-0.000491221	
10.7924	8.6883	12.3004	10.9847	0.632941	-0.000606291	0.0894708	-0.00038619	-0.00022479	-0.00053077	
10.7952	8.6896	12.3033	10.9868	0.632941	-0.000735249	0.089496	-0.000435616	-0.00044343	-0.000470599	
10.798	8.691	12.3061	10.9889	0.632942	-0.000676996	0.0893092	-0.000392157	-0.000416452	-0.000480764	
10.8008	8.6923	12.309	10.9909	0.632942	-0.000450622	0.0895057	-0.000461351	-0.000617682	-0.00057689	
10.8036	8.6936	12.3118	10.9929	0.632943	-0.000447205	0.0895698	-0.000626463	-0.000449267	-0.000469056	
10.8064	8.695	12.3147	10.995	0.632943	-0.000606541	0.0894344	-0.000465099	-0.000402185	-0.000479677	
10.8092	8.6963	12.3175	10.997	0.632944	-0.000455309	0.0894553	-0.000399322	-0.000689588	-0.000528825	
10.812	8.6977	12.3203	10.999	0.632944	-0.000359246	0.0895369	-0.000549616	-0.00047967	-0.000533188	
10.8148	8.699	12.3232	11.001	0.632944	-0.000338655	0.0896896	-0.00033863	-0.000399396	-0.000707871	
10.8177	8.7003	12.326	11.0031	0.632945	-0.000416495	0.0895156	-0.000469454	-0.000646711	-0.000449426	
10.8205	8.7017	12.3289	11.0051	0.632945	-0.000424145	0.089629	-0.00053419	-0.000521012	-0.000516235	
10.8233	8.703	12.3318	11.0071	0.632946	-0.000409657	0.0896663	-0.000503856	-0.000568981	-0.000557641	
10.8261	8.7043	12.3349	11.0091	0.632946	-0.000590203	0.0894949	-0.000332226	-0.000461024	-0.000483507	
10.829	8.7057	12.338	11.0111	0.632947	-0.000397767	0.0894475	-0.000697101	-0.000569754	-0.000601359	
10.8318	8.707	12.341	11.0132	0.632947	-0.000484586	0.0896543	-0.000422375	-0.000487663	-0.00030807	
10.8346	8.7083	12.3441	11.0152	0.632948	-0.000591406	0.0893913	-0.000594751	-0.000421114	-0.000573556	
10.8375	8.7097	12.3472	11.0172	0.632948	-0.000348897	0.0895025	-0.000563352	-0.000455931	-0.000572939	
10.8404	8.711	12.3503	11.0192	0.632948	-0.000563998	0.0894601	-0.000580729	-0.000512563	-0.000627911	
10.8432	8.7123	12.3533	11.0213	0.632949	-0.000483059	0.0895006	-0.000566136	-0.000651897	-0.000607161	
10.8461	8.7137	12.3564	11.0233	0.63295	-0.000262567	0.0895128	-0.000723133	-0.000445606	-0.000658101	
10.849	8.715	12.3595	11.0251	0.63295	-0.000555317	0.0896407	-0.000671592	-0.000465812	-0.000732497	
10.8519	8.7163	12.3625	11.0269	0.63295	-0.000504218	0.0894753	-0.000595025	-0.000491241	-0.000270928	
10.8548	8.7172	12.3656	11.0287	0.632951	-0.000553574	0.0895711	-0.000454703	-0.00073345	-0.00043483	
10.8576	8.7182	12.3687	11.0305	0.632952	-0.000442849	0.0896269	-0.00059021	-0.000569596	-0.000377954	
10.8605	8.7191	12.3718	11.0323	0.632952	-0.000596574	0.0896199	-0.000318821	-0.000612255	-0.000481226	
10.8634	8.72	12.3748	11.0341	0.632952	-0.000694838	0.0896399	-0.000403492	-0.000436602	-0.000560858	
10.8663	8.7209	12.3779	11.0359	0.632953	-0.000707252	0.0894536	-0.00069902	-0.000586802	-0.000564395	
10.8692	8.7218	12.381	11.0377	0.632953	-0.000663783	0.0894151	-0.000653916	-0.000560291	-0.000459057	
10.8721	8.7227	12.384	11.0395	0.632954	-0.000741534	0.0894395	-0.000537408	-0.000740431	-0.000566738	
10.875	8.7237	12.3871	11.0413	0.632954	-0.000410874	0.0896417	-0.000352944	-0.000343349	-0.00043878	
10.878	8.7246	12.3902	11.0431	0.632954	-0.000400222	0.0896124	-0.000416285	-0.000510894	-0.000366577	
10.8809	8.7255	12.3933	11.0449	0.632955	-0.000402421	0.0896465	-0.000468709	-0.000216214	-0.000641055	
10.8838	8.7264	12.3965	11.0467	0.632955	-0.000583378	0.0894174	-0.000480745	-0.000593425	-0.000647184	
10.8867	8.7273	12.3997	11.0484	0.632956	-0.000521779	0.0893915	-0.000531768	-0.000512217	-0.000599962	
10.8896	8.7282	12.4029	11.0502	0.632956	-0.000666017	0.0895095	-0.000264825	-0.000494624	-0.000703943	
10.8925	8.7291	12.4061	11.052	0.632957	-0.000425915	0.0894263	-0.000591008	-0.00038828	-0.000538243	
10.8955	8.7301	12.4093	11.0538	0.632957	-0.000507047	0.0894359	-0.000560109	-0.000447992	-0.000819709	
10.8984	8.731	12.4125	11.0556	0.632957	-0.000385251	0.0894455	-0.00063733	-0.000474319	-0.000584446	
10.9013	8.7319	12.4157	11.0574	0.632958	-0.000329269	0.0894857	-0.000483852	-0.000468544	-0.000531855	
10.9043	8.7328	12.4189	11.0591	0.632958	-0.000581684	0.0895668	-0.000522695	-0.000501907	-0.000427374	
10.9072	8.7337	12.4222	11.0608	0.632959	-0.000446179	0.0896521	-0.000522294	-0.000268681	-0.000335203	
10.9101	8.7346	12.4254	11.0625	0.632959	-0.000714902	0.0894732	-0.000633505	-0.000438613	-0.000405161	
10.9131	8.7355	12.4286	11.0642	0.63296	-0.000556236	0.0895699	-0.000675592	-0.000557044	-0.000672842	
10.916	8.7365	12.4319	11.0658	0.63296	-0.000702557	0.089532	-0.000514433	-0.00045347	-0.000444765	
10.9189	8.7374	12.4351	11.0675	0.632961	-0.000350681	0.0895	-0.00074435	-0.000701199	-0.000363595	
10.9219	8.7383	12.4383	11.0692	0.632961	-0.000450354	0.0893192	-0.000483468	-0.000638616	-0.000364831	
10.9248	8.7392	12.4416	11.0709	0.632962	-0.000506314	0.0894102	-0.000606343	-0.00048251	-0.000423345	
10.9278	8.7401	12.4448	11.0726	0.632962	-0.000521061	0.0894952	-0.000448218	-0.000519605	-0.000611978	
10.9307	8.741	12.4481	11.0742	0.632963	-0.000504466	0.089308	-0.000462325	-0.000684553	-0.00045049	
10.9336	8.742	12.4513	11.0759	0.632963	-0.000620116	0.0894603	-0.000311858	-0.000296455	-0.000630089	
10.9365	8.7429	12.4546	11.0776	0.632963	-0.000388233	0.0895976	-0.000547287	-0.000502505	-0.000461794	
10.9394	8.7438	12.4578	11.0793	0.632964	-0.000511151	0.0894951	-0.000378052	-0.00052003	-0.000543188	
10.9423	8.7447	12.4609	11.0809	0.632964	-0.000434989	0.0893635	-0.000618457	-0.000558318	-0.000524286	
10.9452	8.7456	12.4639	11.0826	0.632965	-0.000574304	0.0894459	-0.000484854	-0.000631638	-0.000433941	
10.9481	8.7465	12.4669	11.0843	0.632966	-0.000377219	0.0894563	-0.000422003	-0.00058916	-0.000643147	
10.951	8.7475	12.47	11.086	0.632966	-0.00027637	0.0895237	-0.000444289	-0.000545034	-0.000499701	
10.9539	8.7484	12.473	11.0877	0.632966	-0.000482615	0.0897103	-0.000583389	-0.000484705	-0.000663617	
10.9568	8.7493	12.476	11.0893	0.632967	-0.000475399	0.0892569	-0.000768971	-0.000378632	-0.000404344	
10.9597	8.7502	12.4791	11.091	0.632967	-0.000622618	0.0896873	-0.000828971	-0.000743416	-0.000650153	
10.9626	8.7511	12.4821	11.0927	0.632968	-0.000594448	0.0896952	-0.000503293	-0.000677992	-0.000559556	
10.9654	8.752	12.4851	11.0944	0.632968	-0.000587315	0.0896242	-0.000600825	-0.00038155	-0.000543831	
10.9683	8.7529	12.4882	11.0959	0.632968	-0.000531144	0.0894982	-0.000721676	-0.000397441	-0.000491606	
10.9711	8.7539	12.4912	11.0974	0.632969	-0.000672207	0.089484	-0.000628385	-0.000324986	-0.000357993	
10.974	8.7548	12.4942	11.0988	0.632969	-0.000522409	0.0895809	-0.000564472	-0.000599973	-0.000488523	
10.9768	8.7557	12.497	11.1003	0.63297	-0.000619522	0.0895027	-0.000461608	-0.000798267	-0.000562731	
10.9796	8.7566	12.4996	11.1017	0.63297	-0.00079882	0.0892291	-0.000698426	-0.000433975	-0.000287993	
10.9825	8.7575	12.5022	11.1032	0.632971	-0.000317776	0.0893761	-0.000550932	-0.000343932	-0.000493024	
10.9853	8.7584	12.5049	11.1046	0.632971	-0.000396225	0.0893889	-0.00047266	-0.000604879	-0.000436576	
