lap4_30_samp	lap4_31_samp	lap4_32_samp	lap4_33_samp	lap4_34_samp	rp2529	rp3548	cur4_30_samp	cur4_31_samp	cur4_32_samp	cur4_33_samp	cur4_34_samp	rp5463	lap4_49_samp	lap4_50_samp	lap4_51_samp	lap4_52_samp	lap4_53_samp	cur4_49_samp	cur4_50_samp	cur4_51_samp	cur4_52_samp	cur4_53_samp
17.3377	9.45716		14.6637	13.9225			-0.000850253	-0.000785964		-0.000944258	-0.000959988			19.062	17.5618		19.2673		-0.00091515	-0.00104968		-0.000836235
17.3396	9.45716		14.6648	13.9247			-0.000713632	-0.000921351		-0.000894175	-0.000820251			19.0625	17.5636		19.2678		-0.000940732	-0.00100312		-0.000877112
17.3415	9.45716		14.6659	13.9269			-0.000747831	-0.00101336		-0.000751636	-0.000859292			19.0629	17.5654		19.2682		-0.000839141	-0.000709102		-0.00077047
17.3433	9.45716		14.667	13.9291			-0.000922329	-0.000885206		-0.000858555	-0.000801028			19.0634	17.5672		19.2687		-0.000746562	-0.000628718		-0.000843
17.3452	9.45716		14.6682	13.9314			-0.000875123	-0.000901244		-0.000595284	-0.0007698			19.0639	17.5691		19.2692		-0.000945927	-0.000804131		-0.000858592
17.3471	9.45716		14.6693	13.9336			-0.000764476	-0.000567858		-0.000917661	-0.000841221			19.0643	17.5709		19.2696		-0.000890972	-0.000809968		-0.000736527
17.3489	9.45716		14.6704	13.9359			-0.000861297	-0.000809724		-0.000850705	-0.00088443			19.0648	17.5727		19.2701		-0.000964942	-0.000596184		-0.00075586
17.3508	9.45716		14.6715	13.9382			-0.000902315	-0.000792719		-0.000976679	-0.000843594			19.0657	17.5746		19.2705		-0.000921582	-0.000840722		-0.000778154
17.3527	9.45716		14.6727	13.9404			-0.000856722	-0.000871752		-0.000754672	-0.000733009			19.0668	17.5764		19.271		-0.000943997	-0.000830605		-0.000892461
17.3545	9.45716		14.6738	13.9427			-0.000706483	-0.000831688		-0.000878873	-0.000714732			19.0679	17.5782		19.2715		-0.000899741	-0.00084285		-0.000774808
17.3564	9.45716		14.6749	13.945			-0.000882804	-0.000714215		-0.00108827	-0.000998476			19.069	17.5801		19.2719		-0.000988386	-0.000853941		-0.000939083
17.3583	9.45716		14.676	13.9473			-0.000965111	-0.000828767		-0.000714087	-0.000838939			19.0701	17.5819		19.2724		-0.000715033	-0.000874154		-0.000856459
17.3601	9.45716		14.6772	13.9495			-0.0007469	-0.000793489		-0.000792024	-0.000930938			19.0712	17.5837		19.2728		-0.00104562	-0.000889209		-0.000995684
17.362	9.45716		14.6783	13.9518			-0.00110762	-0.000729756		-0.000921501	-0.000710581			19.0723	17.5856		19.2733		-0.000821334	-0.00083408		-0.000761227
17.3639	9.45716		14.6794	13.9541			-0.000885075	-0.000998114		-0.000990502	-0.000705801			19.0734	17.5874		19.2737		-0.000764342	-0.000840834		-0.000931492
17.3658	9.45716		14.6805	13.9563			-0.000828734	-0.000750509		-0.000677537	-0.000906266			19.0745	17.5892		19.2742		-0.000884012	-0.000906733		-0.000681648
17.3676	9.45716		14.6817	13.9586			-0.000752766	-0.000674631		-0.000814227	-0.000961877			19.0756	17.5911		19.2747		-0.000854711	-0.000791979		-0.000961315
17.3695	9.45716		14.6828	13.9609			-0.000902114	-0.000662314		-0.000871872	-0.000683261			19.0767	17.5929		19.2751		-0.000685181	-0.000832706		-0.000729335
17.3714	9.45716		14.6839	13.9632			-0.000960356	-0.000643084		-0.000948326	-0.000697026			19.0778	17.5947		19.2756		-0.000847581	-0.000752566		-0.00113464
17.3732	9.45716		14.6851	13.9656			-0.000837241	-0.000769297		-0.00084793	-0.000930818			19.079	17.5965		19.276		-0.000914464	-0.00100328		-0.000710668
17.3751	9.45716		14.6864	13.9679			-0.000844325	-0.00104189		-0.000780545	-0.00103371			19.0801	17.5984		19.2765		-0.000794134	-0.000807601		-0.000722106
17.377	9.45716		14.6877	13.9702			-0.000686982	-0.000833226		-0.000811681	-0.000865486			19.0812	17.6002		19.2769		-0.000832013	-0.000683794		-0.000920571
17.3788	9.45716		14.689	13.9726			-0.00093601	-0.00062798		-0.000823623	-0.000855471			19.0823	17.602		19.2774		-0.000836264	-0.000929497		-0.000795326
17.3807	9.45716		14.6903	13.9749			-0.000854615	-0.000935453		-0.000932129	-0.000821408			19.0834	17.6039		19.2779		-0.000659156	-0.000833108		-0.00071656
17.3826	9.45716		14.6916	13.9772			-0.000790581	-0.000651996		-0.000758967	-0.000793351			19.0845	17.6058		19.2783		-0.000939116	-0.000687712		-0.000697421
17.3844	9.45716		14.6929	13.9795			-0.000819084	-0.000836131		-0.000858717	-0.000912266			19.0856	17.6076		19.2788		-0.000977736	-0.000548493		-0.000676752
17.3863	9.45716		14.6942	13.9819			-0.00084113	-0.000950761		-0.000801153	-0.000913505			19.0867	17.6095		19.2792		-0.00102945	-0.000904907		-0.000764419
17.3882	9.45716		14.6955	13.9842			-0.000693945	-0.000887674		-0.0009682	-0.000835446			19.0878	17.6114		19.2799		-0.000834473	-0.000865857		-0.000478338
17.3901	9.45716		14.6968	13.9865			-0.000756644	-0.00078725		-0.000895823	-0.00088034			19.0889	17.6133		19.2807		-0.000758438	-0.000913226		-0.000851267
17.3919	9.45716		14.6981	13.9888			-0.000915758	-0.00077453		-0.000825743	-0.00068411			19.09	17.6151		19.2815		-0.000855294	-0.000741366		-0.000825745
17.3937	9.45716		14.6994	13.9912			-0.000850803	-0.000733033		-0.000832	-0.000887211			19.0911	17.617		19.2823		-0.000695528	-0.000831502		-0.000536734
17.3956	9.45716		14.7007	13.9936			-0.000838181	-0.000740197		-0.000799386	-0.000933683			19.0922	17.6189		19.2831		-0.000761372	-0.000986755		-0.00081806
17.3974	9.45716		14.702	13.9961			-0.000921503	-0.000619376		-0.000788986	-0.000834042			19.0933	17.6207		19.2839		-0.000745849	-0.000786332		-0.000846024
17.3992	9.45716		14.7033	13.9985			-0.000770037	-0.000869899		-0.00106613	-0.000765106			19.0946	17.6226		19.2847		-0.00103103	-0.000800535		-0.000982192
17.401	9.45716		14.7046	14.0009			-0.000869766	-0.00100085		-0.000704205	-0.000938284			19.0958	17.6245		19.2855		-0.000737945	-0.000877429		-0.000939928
17.4029	9.45716		14.7059	14.0033			-0.000684509	-0.000867993		-0.000873916	-0.000805673			19.0971	17.6263		19.2863		-0.00100662	-0.000753465		-0.000602522
17.4047	9.45716		14.7072	14.0057			-0.000771153	-0.000882007		-0.000915204	-0.000918468			19.0984	17.6282		19.2871		-0.000770334	-0.000817253		-0.000932606
17.4065	9.45716		14.7085	14.0082			-0.00074565	-0.000758982		-0.000757514	-0.00093755			19.0996	17.6301		19.2879		-0.000846589	-0.000835295		-0.000745552
17.4084	9.45716		14.7098	14.0106			-0.000872921	-0.000656449		-0.000854493	-0.000846115			19.1009	17.6319		19.2887		-0.000869947	-0.000813197		-0.000903397
17.4102	9.45716		14.7111	14.013			-0.000915446	-0.000877834		-0.000762685	-0.000847603			19.1021	17.6339		19.2895		-0.000848385	-0.000782956		-0.00107928
17.412	9.45716		14.7124	14.0154			-0.000909265	-0.000881928		-0.000762247	-0.000895347			19.1034	17.6358		19.2903		-0.000863905	-0.000812568		-0.000964496
17.4139	9.45716		14.7137	14.0179			-0.000798239	-0.000804525		-0.000917356	-0.000642246			19.1047	17.6377		19.2911		-0.00103285	-0.000898081		-0.0008798
17.4157	9.45716		14.715	14.0203			-0.000758238	-0.000918524		-0.000724457	-0.000842407			19.1059	17.6397		19.2919		-0.000874127	-0.000681991		-0.000720041
17.4175	9.45716		14.7163	14.0227			-0.000699954	-0.000705757		-0.000698273	-0.000865293			19.1072	17.6416		19.2927		-0.000825813	-0.000811927		-0.000731266
17.4194	9.45716		14.7176	14.0252			-0.00081187	-0.000813749		-0.000714373	-0.000712255			19.1084	17.6436		19.2935		-0.001143	-0.00099057		-0.000776112
17.4212	9.45716		14.7189	14.0277			-0.000821796	-0.000868499		-0.000575557	-0.000722525			19.1097	17.6455		19.2943		-0.000865912	-0.000876252		-0.000925938
17.423	9.45716		14.7202	14.0301			-0.000944492	-0.000601083		-0.000857642	-0.000892315			19.111	17.6475		19.2951		-0.000929764	-0.000769377		-0.000828713
17.4248	9.45716		14.7215	14.0326			-0.00094287	-0.000945107		-0.000916142	-0.00082787			19.1122	17.6494		19.2959		-0.000854152	-0.000828437		-0.000932831
17.4266	9.45716		14.7229	14.0351			-0.000773119	-0.000754982		-0.000699862	-0.000804139			19.1135	17.6514		19.2967		-0.000908587	-0.00100302		-0.000811997
17.4284	9.45716		14.7242	14.0375			-0.0005671	-0.000616136		-0.000897161	-0.00077796			19.1147	17.6533		19.2975		-0.000822785	-0.000837204		-0.000810123
17.4302	9.45716		14.7255	14.04			-0.000972912	-0.000859318		-0.000631765	-0.00082171			19.116	17.6553		19.2983		-0.000795408	-0.000798912		-0.000877173
17.432	9.45716		14.7268	14.0424			-0.000771052	-0.00059365		-0.000718791	-0.000971403			19.1172	17.6572		19.2991		-0.000444837	-0.000741723		-0.000783579
17.4338	9.45716		14.7281	14.0449			-0.00084372	-0.000866024		-0.000955798	-0.000701148			19.1185	17.6591		19.2999		-0.00081144	-0.000768607		-0.000620108
17.4356	9.45716		14.7294	14.0474			-0.000729649	-0.000826546		-0.000750929	-0.000825904			19.1198	17.6611		19.3007		-0.000631553	-0.000806947		-0.000768439
17.4374	9.45716		14.7308	14.0498			-0.000595189	-0.000840172		-0.000637199	-0.000664754			19.121	17.663		19.3015		-0.000875886	-0.000893095		-0.000764192
17.4392	9.45716		14.7321	14.0523			-0.000925032	-0.000841173		-0.00105707	-0.000991902			19.1223	17.6651		19.3023		-0.000757651	-0.000937836		-0.000666972
17.441	9.45716		14.7334	14.0548			-0.00057365	-0.00101942		-0.00086891	-0.000920361			19.1236	17.6671		19.3031		-0.000967867	-0.000876683		-0.000896395
17.4427	9.45716		14.7347	14.0573			-0.000782057	-0.000697805		-0.0007897	-0.000865381			19.125	17.6692		19.3039		-0.000937785	-0.000795176		-0.000818424
17.4445	9.45716		14.736	14.0599			-0.000913479	-0.00113693		-0.000771932	-0.000869028			19.1263	17.6713		19.3049		-0.000793647	-0.000877871		-0.000867954
17.4463	9.45716		14.7373	14.0624			-0.000632782	-0.000813589		-0.00077448	-0.000891379			19.1277	17.6733		19.3059		-0.000667598	-0.000696498		-0.00069545
17.4481	9.45716		14.7387	14.0649			-0.000730853	-0.00081051		-0.000911614	-0.00079541			19.1291	17.6754		19.307		-0.000915021	-0.000789752		-0.000948642
17.4499	9.45716		14.74	14.0674			-0.000790284	-0.000638311		-0.00088563	-0.00085761			19.1304	17.6775		19.308		-0.000784935	-0.00103189		-0.000948673
17.4517	9.45716		14.7413	14.0699			-0.000640909	-0.000868936		-0.000615881	-0.000642249			19.1318	17.6795		19.309		-0.000995304	-0.00107563		-0.000906968
17.4535	9.45716		14.7426	14.0724			-0.000702021	-0.000634898		-0.000738117	-0.000729865			19.1332	17.6816		19.3101		-0.000738231	-0.000862139		-0.000947853
17.4553	9.45716		14.7439	14.075			-0.000754563	-0.000879708		-0.000787125	-0.000831225			19.1346	17.6836		19.3111		-0.00084664	-0.00091326		-0.000750312
17.4571	9.45716		14.7452	14.0775			-0.000851069	-0.000818877		-0.000557759	-0.000638763			19.1359	17.6857		19.3121		-0.000814412	-0.00102165		-0.000809991
17.4589	9.45716		14.7466	14.08			-0.000857375	-0.000795241		-0.000688314	-0.000667681			19.1373	17.6877		19.3132		-0.00102325	-0.000861091		-0.000926535
17.4607	9.45716		14.7479	14.0825			-0.000894306	-0.000672984		-0.000694449	-0.000974767			19.1387	17.6898		19.3142		-0.000704076	-0.000897162		-0.000871966
17.4625	9.45716		14.7492	14.0851			-0.000882232	-0.000750995		-0.000775167	-0.000711825			19.1401	17.6919		19.3152		-0.000755815	-0.000965249		-0.000692669
17.4643	9.45716		14.7505	14.0876			-0.000805233	-0.000698614		-0.00094934	-0.000919043			19.1414	17.694		19.3162		-0.0006987	-0.000779932		-0.000948058
17.4661	9.45716		14.7518	14.0902			-0.00098238	-0.000853723		-0.000706162	-0.00078331			19.1428	17.6962		19.3173		-0.000771498	-0.000960737		-0.000893629
17.4678	9.45716		14.7531	14.0928			-0.000848368	-0.000923218		-0.000960283	-0.000803605			19.1442	17.6984		19.3183		-0.000709874	-0.000706548		-0.000693119
17.4696	9.45716		14.7545	14.0954			-0.000650703	-0.000670485		-0.000963467	-0.00100138			19.1455	17.7006		19.3193		-0.000930127	-0.00109517		-0.000852261
17.4714	9.45716		14.7558	14.0979			-0.000851843	-0.000781351		-0.000922907	-0.000732079			19.1469	17.7028		19.3204		-0.000805219	-0.00100155		-0.000989297
17.4732	9.45716		14.7571	14.1005			-0.000917375	-0.000907657		-0.000687783	-0.000669751			19.1483	17.7051		19.3214		-0.000945794	-0.000805559		-0.000919788
17.475	9.45716		14.7584	14.1031			-0.000701586	-0.000837689		-0.000909336	-0.000678467			19.1497	17.7073		19.3224		-0.000758696	-0.00088143		-0.000670788
17.4768	9.45716		14.7597	14.1057			-0.000773063	-0.00101931		-0.000885798	-0.000795951			19.151	17.7095		19.3235		-0.000798232	-0.000761576		-0.000828322
17.4786	9.45716		14.761	14.1082			-0.000825059	-0.00084434		-0.000739115	-0.000783669			19.1524	17.7117		19.3245		-0.000612004	-0.000818408		-0.00060935
17.4804	9.45716		14.7623	14.1108			-0.000944559	-0.000776471		-0.000827107	-0.000636651			19.1539	17.7139		19.3255		-0.000877788	-0.000752994		-0.00072617
17.4822	9.45716		14.7637	14.1134			-0.00104584	-0.000884717		-0.000903025	-0.000766035			19.1554	17.7161		19.3265		-0.000778098	-0.000924386		-0.000796425
17.484	9.45716		14.765	14.116			-0.000808983	-0.000729919		-0.000945026	-0.000889004			19.1568	17.7183		19.3276		-0.000815679	-0.000748232		-0.000849756
17.4858	9.45716		14.7663	14.1186			-0.000757651	-0.000873074		-0.000816309	-0.00100026			19.1583	17.7205		19.3286		-0.000852491	-0.000852724		-0.000732054
17.4876	9.45716		14.7676	14.1213			-0.000886207	-0.000877354		-0.000855398	-0.00076414			19.1598	17.7228		19.3299		-0.000762344	-0.000809839		-0.000664328
17.4893	9.45716		14.7689	14.1239			-0.000697935	-0.000779031		-0.000751921	-0.000851907			19.1613	17.7251		19.3313		-0.000775775	-0.000734895		-0.000815163
17.491	9.45716		14.7702	14.1266			-0.00095679	-0.000686175		-0.000574273	-0.000673283			19.1628	17.7275		19.3326		-0.000840742	-0.000930556		-0.00084735
17.4927	9.45716		14.7716	14.1292			-0.000781278	-0.000987831		-0.000745092	-0.00101888			19.1643	17.7298		19.3339		-0.000842629	-0.000802101		-0.000829796
17.4944	9.45716		14.7729	14.1319			-0.000728668	-0.000965762		-0.000785033	-0.000994168			19.1658	17.7322		19.3353		-0.000803154	-0.000705205		-0.00111589
17.496	9.45716		14.7742	14.1345			-0.000848065	-0.000855468		-0.000904698	-0.000903759			19.1673	17.7346		19.3366		-0.000967524	-0.00069944		-0.000765568
17.4977	9.45716		14.7755	14.1372			-0.00092726	-0.000858287		-0.000966229	-0.000959139			19.1687	17.7369		19.3379		-0.000904871	-0.000739226		-0.000818245
17.4994	9.45716		14.7768	14.1398			-0.000915939	-0.000845198		-0.000848826	-0.000807048			19.1702	17.7393		19.3393		-0.000749796	-0.000992543		-0.000882389
17.5011	9.45716		14.7781	14.1425			-0.000613198	-0.000794438		-0.000939467	-0.000706374			19.1717	17.7417		19.3406		-0.000890199	-0.000959374		-0.00092455
17.5028	9.45716		14.7795	14.1451			-0.00081218	-0.000988647		-0.000760048	-0.000796279			19.1732	17.744		19.3419		-0.00107129	-0.000781544		-0.000967275
17.5044	9.45716		14.7808	14.1478			-0.000891575	-0.000835127		-0.000837253	-0.000651929			19.1747	17.7464		19.3433		-0.000902874	-0.00090429		-0.000797585
17.5061	9.45716		14.7821	14.1505			-0.000652611	-0.000636261		-0.000783711	-0.000676556			19.1762	17.7488		19.3446		-0.000821054	-0.000835205		-0.000793481
17.5078	9.45716		14.7833	14.1531			-0.0009646	-0.00085523		-0.000730292	-0.000679667			19.1777	17.7511		19.3459		-0.000791914	-0.000889535		-0.000878879
17.5095	9.45716		14.7845	14.1558			-0.000786947	-0.000962133		-0.000733854	-0.000848569			19.1792	17.7535		19.3473		-0.000772411	-0.000702917		-0.000781251
17.5112	9.45716		14.7858	14.1585			-0.000823838	-0.000757928		-0.000992796	-0.000896874			19.1806	17.7559		19.3486		-0.000844718	-0.000769324		-0.00055738
17.5128	9.45716		14.787	14.1612			-0.000867572	-0.000830578		-0.000758594	-0.0006321			19.1821	17.7583		19.35		-0.000737709	-0.000779954		-0.000716129
17.5145	9.45716		14.7883	14.1638			-0.000694763	-0.000713216		-0.000771591	-0.000845757			19.1836	17.7607		19.3513		-0.000616951	-0.000807967		-0.000853208
17.5162	9.45716		14.7895	14.1665			-0.000817294	-0.000676249		-0.000770014	-0.000895674			19.1851	17.7631		19.3526		-0.000963782	-0.000764828		-0.00106789
17.5179	9.45716		14.7907	14.1692			-0.000822377	-0.000695269		-0.000918252	-0.000670671			19.1866	17.7655		19.354		-0.000828033	-0.000863371		-0.000819118
17.5195	9.45716		14.792	14.1718			-0.000851174	-0.000704185		-0.000765631	-0.000711871			19.188	17.7679		19.3553		-0.000828392	-0.000926755		-0.000822975
17.5212	9.45716		14.7932	14.1745			-0.000725318	-0.000804257		-0.00114635	-0.000733169			19.1894	17.7703		19.3567		-0.000702528	-0.000954461		-0.000853958
17.5229	9.45716		14.7945	14.1772			-0.000633851	-0.000670132		-0.00087597	-0.000732946			19.1908	17.7727		19.3583		-0.000635439	-0.000914613		-0.000839092
17.5245	9.45716		14.7957	14.1798			-0.000808944	-0.000857278		-0.000718653	-0.000634142			19.1922	17.7751		19.3599		-0.000991426	-0.000718659		-0.00108703
17.5262	9.45716		14.7969	14.1825			-0.000763557	-0.000767143		-0.000889434	-0.000889091			19.1936	17.7775		19.3614		-0.000862934	-0.000925608		-0.00080486
17.5278	9.45716		14.7982	14.1852			-0.000913615	-0.000694442		-0.000785342	-0.000509748			19.195	17.7799		19.363		-0.000475411	-0.000888653		-0.0009341
17.5294	9.45716		14.7994	14.1879			-0.000840171	-0.000773654		-0.000606455	-0.000797458			19.1965	17.7823		19.3646		-0.000953153	-0.000782459		-0.000897356
17.5311	9.45716		14.8007	14.1905			-0.000833164	-0.000821007		-0.00093201	-0.000794419			19.1979	17.7847		19.3661		-0.00106758	-0.00102186		-0.000822384
17.5327	9.45716		14.8019	14.1932			-0.00095428	-0.000880997		-0.000837984	-0.000751261			19.1993	17.7871		19.3677		-0.000802503	-0.00071158		-0.000952505
17.5344	9.45716		14.8031	14.1959			-0.000897084	-0.000751719		-0.000803585	-0.00108302			19.2007	17.7896		19.3692		-0.000701871	-0.000663671		-0.000936356
17.536	9.45716		14.8044	14.1985			-0.000865059	-0.00064944		-0.000871155	-0.000891102			19.2021	17.792		19.3708		-0.000921895	-0.000781119		-0.000865503
17.5376	9.45716		14.8056	14.2012			-0.000893243	-0.000847941		-0.000749709	-0.00075933			19.2035	17.7945		19.3724		-0.000688634	-0.00111475		-0.000875186
17.5393	9.45716		14.8069	14.2039			-0.00096244	-0.000922873		-0.000698499	-0.000716965			19.2049	17.7969		19.3739		-0.000631343	-0.000845583		-0.000805439
17.5409	9.45716		14.8081	14.2065			-0.0010269	-0.000821866		-0.000962603	-0.00081421			19.2063	17.7993		19.3755		-0.000735098	-0.000975854		-0.000936317
17.5426	9.45716		14.8093	14.2092			-0.000896626	-0.000808823		-0.000845093	-0.000698571			19.2077	17.8018		19.3771		-0.000860884	-0.000747892		-0.000878465
17.5442	9.45716		14.8106	14.2119			-0.000793299	-0.000822027		-0.000768551	-0.000786641			19.2092	17.8042		19.3786		-0.000984347	-0.000754034		-0.000842029
17.5458	9.45716		14.8118	14.2147			-0.000833474	-0.000857967		-0.000828583	-0.000647081			19.2106	17.8067		19.3802		-0.000686741	-0.000902561		-0.00107593
17.5475	9.45716		14.8131	14.2174			-0.000949516	-0.000849564		-0.000831736	-0.000694766			19.212	17.8091		19.3818		-0.000903872	-0.000708538		-0.000705894
17.5491	9.45716		14.8143	14.2201			-0.000681859	-0.000723665		-0.000945564	-0.000838142			19.2134	17.8116		19.3833		-0.000616726	-0.000815492		-0.000887433
17.5508	9.45716		14.8155	14.2228			-0.000879512	-0.000803482		-0.00095155	-0.000963225			19.2148	17.814		19.3849		-0.000835688	-0.000868125		-0.000787462
17.5524	9.45716		14.8168	14.2256			-0.00104518	-0.000898594		-0.000700786	-0.000643349			19.2162	17.8164		19.3867		-0.000742954	-0.000665719		-0.000755256
17.554	9.45716		14.818	14.2283			-0.00081578	-0.000726983		-0.000913028	-0.000869095			19.2176	17.8189		19.3884		-0.000662565	-0.000799172		-0.00107275
17.5557	9.45716		14.8192	14.231			-0.000926148	-0.000823185		-0.000764078	-0.000750256			19.219	17.8212		19.3902		-0.000900919	-0.000555148		-0.000918941
17.5573	9.45716		14.8203	14.2338			-0.000946071	-0.000894805		-0.000770252	-0.00107177			19.2204	17.8236		19.392		-0.000731048	-0.000687033		-0.000748954
17.559	9.45716		14.8214	14.2365			-0.00110783	-0.000975084		-0.000929769	-0.000968655			19.2218	17.826		19.3937		-0.000767702	-0.000723279		-0.000845047
17.5606	9.45716		14.8224	14.2392			-0.000728712	-0.000920977		-0.000925702	-0.000787833			19.2231	17.8283		19.3955		-0.000838715	-0.000769164		-0.000718313
17.5623	9.45716		14.8235	14.2419			-0.00073273	-0.000718477		-0.00082868	-0.00077058			19.2244	17.8307		19.3972		-0.000951546	-0.000726016		-0.00108627
17.5639	9.45716		14.8246	14.2447			-0.000784052	-0.000757472		-0.000679762	-0.000759819			19.2256	17.8331		19.399		-0.000888679	-0.000940202		-0.000849391
17.5655	9.45716		14.8256	14.2475			-0.000963293	-0.00063084		-0.000941089	-0.00103781			19.2269	17.8354		19.4007		-0.000693991	-0.000787791		-0.000678583
17.5672	9.45716		14.8267	14.2503			-0.00101429	-0.000671385		-0.000743294	-0.000934725			19.2281	17.8378		19.4025		-0.000613734	-0.000790509		-0.000712328
17.5688	9.45716		14.8278	14.2531			-0.000994123	-0.000793833		-0.000926703	-0.00077343			19.2294	17.8402		19.4042		-0.000708722	-0.000711063		-0.000853639
17.5704	9.45716		14.8288	14.2559			-0.000883045	-0.000710918		-0.000866878	-0.000887865			19.2307	17.8425		19.406		-0.00109984	-0.000890483		-0.00101559
17.5721	9.45716		14.8299	14.2587			-0.00069503	-0.000764924		-0.000912218	-0.000738802			19.2319	17.8449		19.4077		-0.000859654	-0.000775957		-0.000738553
17.5737	9.45716		14.831	14.2614			-0.000761254	-0.000735729		-0.00090077	-0.000857203			19.2332	17.8473		19.4095		-0.000586052	-0.000897015		-0.000814419
17.5754	9.45716		14.832	14.2642			-0.00068103	-0.000722281		-0.000848945	-0.000767621			19.2344	17.8496		19.4112		-0.00072288	-0.000867408		-0.000941691
17.577	9.45716		14.8331	14.267			-0.000812296	-0.00075637		-0.00098016	-0.000955141			19.2357	17.852		19.413		-0.000920054	-0.000716415		-0.00082334
17.5787	9.45716		14.8342	14.2698			-0.000793192	-0.000971479		-0.000829725	-0.000778442			19.237	17.8543		19.4148		-0.000851819	-0.000707502		-0.000804504
17.5803	9.45716		14.8352	14.2726			-0.000855774	-0.000735622		-0.000757454	-0.000927464			19.2382	17.8566		19.4166		-0.00073699	-0.000930667		-0.000855611
17.5819	9.45716		14.8363	14.2754			-0.000743747	-0.000910133		-0.000859353	-0.000829759			19.2395	17.8589		19.4185		-0.000863152	-0.000751459		-0.000698017
17.5836	9.45716		14.8374	14.2782			-0.000853563	-0.000897739		-0.00055375	-0.000763626			19.2407	17.8612		19.4204		-0.000930323	-0.000836127		-0.000680168
17.5852	9.45716		14.8384	14.281			-0.000825399	-0.000903132		-0.000957961	-0.000765241			19.242	17.8634		19.4222		-0.00101982	-0.000902203		-0.000807743
17.5868	9.45717		14.8395	14.2838			-0.000789935	-0.000854557		-0.00085391	-0.0006384			19.2432	17.8657		19.4241		-0.000956246	-0.000771174		-0.000907284
17.5885	9.45798		14.8406	14.2866			-0.000737546	-0.000842981		-0.0007413	-0.000784589			19.2445	17.868		19.426		-0.000813318	-0.000687466		-0.000865129
17.5901	9.45895		14.8416	14.2894			-0.000920567	-0.000789337		-0.000778923	-0.000691759			19.2458	17.8703		19.4279		-0.000872872	-0.000814312		-0.000847645
17.5917	9.45992		14.8427	14.2922			-0.000875962	-0.0007676		-0.000788565	-0.000999867			19.247	17.8726		19.4297		-0.000600829	-0.00075571		-0.000924566
17.5933	9.46089		14.8438	14.295			-0.00103685	-0.00064967		-0.000794462	-0.000825257			19.2483	17.8749		19.4316		-0.000769235	-0.000867975		-0.000586628
17.5949	9.46187		14.8449	14.2978			-0.000745867	-0.000928446		-0.000978437	-0.000941826			19.2495	17.8772		19.4335		-0.000853912	-0.000743751		-0.00107459
17.5965	9.46284		14.8459	14.3006			-0.000943972	-0.000676694		-0.000868569	-0.000846062			19.2508	17.8795		19.4353		-0.00078211	-0.00108505		-0.000833668
17.5981	9.46381		14.847	14.3034			-0.000878251	-0.000932167		-0.000945336	-0.00102736			19.2521	17.8818		19.4372		-0.000762827	-0.000906845		-0.000804099
17.5997	9.46478		14.8481	14.3062			-0.000799853	-0.000821984		-0.000911841	-0.000953997			19.2533	17.884		19.4391		-0.000733059	-0.000683513		-0.000850581
17.6013	9.46576		14.8491	14.3091			-0.0008822	-0.000960963		-0.000738919	-0.000938579			19.2546	17.8863		19.4409		-0.000731349	-0.000780802		-0.000889367
17.6029	9.46673		14.8502	14.3119			-0.00065478	-0.000809332		-0.000898625	-0.000860109			19.2558	17.8885		19.4428		-0.00107788	-0.000850905		-0.000878619
17.6045	9.4677		14.8513	14.3147			-0.000773063	-0.000679395		-0.000670844	-0.000943052			19.2571	17.8906		19.4447		-0.000675263	-0.000801549		-0.000768762
17.6061	9.46868		14.8523	14.3175			-0.000597473	-0.000904907		-0.000894891	-0.000741409			19.2584	17.8928		19.4466		-0.00090502	-0.000810083		-0.000830449
17.6077	9.46965		14.8534	14.3203			-0.000755636	-0.000847225		-0.000870381	-0.00103977			19.2596	17.8949		19.4485		-0.000892629	-0.000631498		-0.000812112
17.6093	9.47062		14.8545	14.3232			-0.000792858	-0.000958652		-0.000817871	-0.000787126			19.2608	17.897		19.4505		-0.000847861	-0.000882036		-0.00073103
17.6109	9.47159		14.8555	14.326			-0.000972228	-0.000698762		-0.000748317	-0.00069602			19.2619	17.8992		19.4524		-0.000806082	-0.00078642		-0.000760414
17.6125	9.47257		14.8566	14.3288			-0.000884847	-0.00100487		-0.00102966	-0.000883583			19.2629	17.9013		19.4544		-0.000997265	-0.000740934		-0.000956286
17.6141	9.47354		14.8577	14.3316			-0.000874952	-0.000692936		-0.000785514	-0.000983335			19.2639	17.9034		19.4563		-0.000677742	-0.000875181		-0.000905414
17.6157	9.47451		14.8587	14.3345			-0.000782147	-0.00077218		-0.000649172	-0.000765932			19.265	17.9056		19.4583		-0.000954916	-0.000627259		-0.000998049
17.6173	9.47549		14.8598	14.3373			-0.000972143	-0.0007651		-0.000994994	-0.000626646			19.266	17.9077		19.4602		-0.000860654	-0.000741113		-0.000832264
17.6189	9.47646		14.8609	14.3401			-0.000872287	-0.00086159		-0.000764841	-0.000904431			19.267	17.9099		19.4622		-0.000883819	-0.000924741		-0.000803941
17.6205	9.47743		14.8619	14.3429			-0.000966839	-0.000814431		-0.000923109	-0.000632213			19.268	17.912		19.4641		-0.000766049	-0.000835931		-0.000945542
17.6221	9.4784		14.863	14.3457			-0.000857374	-0.000938331		-0.000899592	-0.00101042			19.2691	17.9141		19.466		-0.000875329	-0.000896193		-0.000894618
