lap3_47_samp	lap3_48_samp	lap3_49_samp	lap3_50_samp	cur3_47_samp	cur3_48_samp	cur3_49_samp	cur3_50_samp	rp2
0.543021	9.9613	10.7769	11.2352	-0.00135215	-0.00127275	-0.00129721	-0.00158296	
0.543021	9.96529	10.7812	11.2384	-0.00141702	-0.00149758	-0.00135786	-0.00129391	
0.543022	9.96928	10.7856	11.2416	-0.00134418	-0.00132876	-0.00143964	-0.00125106	
0.543022	9.97326	10.79	11.2449	-0.00138436	-0.00120367	-0.00147423	-0.00132016	
0.543023	9.97727	10.7943	11.2481	-0.00123813	-0.00127459	-0.00131713	-0.00121483	
0.543023	9.98127	10.7987	11.2514	-0.00156469	-0.00147486	-0.00139342	-0.00135414	
0.543023	9.98528	10.8031	11.2546	-0.00130511	-0.00136052	-0.00128755	-0.0014742	
0.543024	9.98928	10.8074	11.2578	-0.00138663	-0.00140764	-0.0014986	-0.00130018	
0.543024	9.99329	10.8118	11.2611	-0.00133319	-0.00149352	-0.00142701	-0.00146181	
0.543025	9.99729	10.8161	11.2643	-0.00135263	-0.00134281	-0.00143703	-0.00132838	
0.543025	10.0013	10.8204	11.2676	-0.00146575	-0.00155177	-0.00137509	-0.00154561	
0.543026	10.0053	10.8247	11.2708	-0.00142583	-0.00148487	-0.0013333	-0.00133793	
0.543026	10.0093	10.8291	11.2739	-0.00148603	-0.00150475	-0.0012799	-0.00151107	
0.543026	10.0132	10.8334	11.2771	-0.00140991	-0.00142907	-0.00145915	-0.00130481	
0.543027	10.0172	10.8377	11.2803	-0.0013971	-0.00125106	-0.00140217	-0.00126292	
0.543027	10.0212	10.8421	11.2835	-0.0013708	-0.00146737	-0.00120166	-0.00142928	
0.543027	10.0251	10.8464	11.2867	-0.00144794	-0.00134951	-0.00132676	-0.00136678	
0.543027	10.0291	10.8507	11.2899	-0.0011529	-0.00134941	-0.00134148	-0.00131117	
0.543028	10.0331	10.8551	11.2931	-0.00157189	-0.00142339	-0.0014712	-0.00117691	
0.543028	10.037	10.8594	11.2962	-0.00142194	-0.00125286	-0.00141719	-0.00122302	
0.543029	10.041	10.8637	11.2994	-0.0012881	-0.00127974	-0.00139396	-0.00128109	
0.543029	10.0449	10.868	11.3026	-0.00129962	-0.00127993	-0.00132445	-0.00143544	
0.543029	10.0487	10.8724	11.3057	-0.00148804	-0.00122149	-0.00138681	-0.00119747	
0.54303	10.0526	10.8767	11.3088	-0.00123321	-0.0012826	-0.00139434	-0.00108851	
0.54303	10.0565	10.8811	11.3119	-0.00134831	-0.00133383	-0.00123794	-0.0014026	
0.543031	10.0604	10.8854	11.3151	-0.00139763	-0.00136263	-0.00135896	-0.0012019	
0.543031	10.0643	10.8898	11.3182	-0.00137346	-0.001209	-0.00121551	-0.00139979	
0.543032	10.0682	10.8941	11.3213	-0.00143872	-0.00133476	-0.00129613	-0.00139607	
0.543032	10.0721	10.8985	11.3245	-0.00134821	-0.00110166	-0.00159169	-0.00142537	
0.543033	10.0759	10.9028	11.3276	-0.00153548	-0.00134975	-0.00142224	-0.00123489	
0.543033	10.0797	10.9072	11.3307	-0.00136749	-0.00139609	-0.00153992	-0.00131066	
0.543033	10.0836	10.9115	11.3338	-0.00139727	-0.00137435	-0.00139691	-0.00146834	
0.543034	10.0874	10.9158	11.3369	-0.00122354	-0.00124088	-0.00130056	-0.00137445	
0.543034	10.0912	10.9201	11.3399	-0.00145032	-0.00143904	-0.00143665	-0.00124755	
0.543035	10.0951	10.9245	11.343	-0.00151126	-0.00132883	-0.00131882	-0.00131741	
0.543035	10.0989	10.9288	11.346	-0.00121911	-0.00152248	-0.00155425	-0.00136523	
0.543036	10.1027	10.9331	11.3491	-0.00149156	-0.00132876	-0.00143851	-0.00133358	
0.543036	10.1066	10.9375	11.3521	-0.00153816	-0.00122198	-0.00138953	-0.00117107	
0.543037	10.1104	10.9418	11.3552	-0.00146006	-0.00116316	-0.00140416	-0.00135675	
0.543037	10.1142	10.9461	11.3582	-0.00135117	-0.00122181	-0.00150698	-0.00142006	
0.543038	10.1181	10.9504	11.3613	-0.00146542	-0.00143165	-0.0016068	-0.00144528	
0.543038	10.1219	10.9548	11.3643	-0.00132794	-0.00148359	-0.00137224	-0.0013433	
0.543039	10.1257	10.9591	11.3673	-0.0014087	-0.00126664	-0.00155327	-0.00142967	
0.543039	10.1296	10.9634	11.3703	-0.00126015	-0.00143142	-0.00140166	-0.00131622	
0.54304	10.1334	10.9678	11.3732	-0.00153485	-0.0013733	-0.00154632	-0.00119647	
0.54304	10.1373	10.9721	11.3762	-0.00121777	-0.00135841	-0.00139729	-0.00133013	
0.543041	10.1411	10.9764	11.3791	-0.0012841	-0.00134827	-0.00148715	-0.00134946	
0.543041	10.145	10.9808	11.3821	-0.00143049	-0.00145461	-0.00131777	-0.00130269	
0.543042	10.1488	10.9851	11.3851	-0.00136069	-0.00142092	-0.00135625	-0.00113947	
0.543042	10.1527	10.9894	11.388	-0.00130218	-0.00130972	-0.0014477	-0.00139858	
0.543042	10.1565	10.9937	11.391	-0.00145755	-0.00131044	-0.00145398	-0.00125736	
0.543043	10.1604	10.9981	11.3939	-0.00149385	-0.0011336	-0.00142352	-0.00128802	
0.543043	10.1642	11.0025	11.3969	-0.00138271	-0.00145767	-0.0014139	-0.00129526	
0.543044	10.1681	11.0068	11.3998	-0.00129201	-0.0014484	-0.00157166	-0.00129838	
0.543044	10.172	11.0112	11.4027	-0.00144676	-0.00134779	-0.00140635	-0.0014104	
0.543045	10.1759	11.0156	11.4056	-0.00146861	-0.00145961	-0.00114208	-0.00125893	
0.543045	10.1798	11.0199	11.4084	-0.0012902	-0.00141932	-0.00128292	-0.00111236	
0.543045	10.1837	11.0243	11.4113	-0.00149431	-0.00103468	-0.00140731	-0.00130125	
0.543046	10.1876	11.0287	11.4142	-0.00130081	-0.00138848	-0.00132146	-0.00139709	
0.543046	10.1914	11.033	11.4171	-0.0013238	-0.0015097	-0.00150778	-0.00135823	
0.543047	10.1953	11.0373	11.42	-0.00144517	-0.00129386	-0.00132784	-0.00132251	
0.543047	10.1992	11.0417	11.4228	-0.00123297	-0.00138862	-0.00133699	-0.00127248	
0.543048	10.2031	11.046	11.4257	-0.00145056	-0.00144147	-0.0016607	-0.00131857	
0.543048	10.207	11.0503	11.4286	-0.00151558	-0.00129966	-0.00132143	-0.00148073	
0.543048	10.2109	11.0546	11.4315	-0.00127874	-0.00128455	-0.0013481	-0.00133848	
0.543049	10.2148	11.059	11.4343	-0.00132083	-0.00146397	-0.00144043	-0.00142825	
0.543049	10.2187	11.0633	11.437	-0.00137144	-0.00126949	-0.00134873	-0.00137396	
0.543049	10.2226	11.0676	11.4398	-0.001416	-0.00130708	-0.00137518	-0.00130494	
0.54305	10.2265	11.0719	11.4426	-0.00134845	-0.00139104	-0.0014254	-0.0012373	
0.54305	10.2304	11.0762	11.4453	-0.00143874	-0.00122988	-0.00134353	-0.00128536	
0.543051	10.2343	11.0805	11.4481	-0.00127002	-0.00158656	-0.00132835	-0.00133303	
0.543051	10.2382	11.0847	11.4509	-0.00139594	-0.00138447	-0.0013501	-0.0012411	
0.543052	10.2421	11.089	11.4536	-0.00117089	-0.00135256	-0.00121567	-0.00150003	
0.543052	10.246	11.0933	11.4564	-0.0013991	-0.00139704	-0.00148446	-0.00139399	
0.543053	10.2499	11.0976	11.4592	-0.00134072	-0.00122307	-0.00124911	-0.00128859	
0.543053	10.2538	11.1019	11.4619	-0.00129091	-0.0014265	-0.00139779	-0.0012408	
0.543054	10.2577	11.1062	11.4647	-0.00141274	-0.00120711	-0.00142308	-0.00146607	
0.543054	10.2616	11.1105	11.4674	-0.00116339	-0.00140675	-0.00137296	-0.00137466	
0.543054	10.2656	11.1148	11.4701	-0.00130058	-0.00125371	-0.00139108	-0.0011484	
0.543055	10.2696	11.1191	11.4727	-0.00134587	-0.00146029	-0.00135619	-0.0014924	
0.543056	10.2735	11.1234	11.4754	-0.0014435	-0.00127596	-0.00125811	-0.00132345	
0.543056	10.2775	11.1277	11.4781	-0.00136374	-0.00139609	-0.00164219	-0.00138069	
0.543057	10.2815	11.132	11.4808	-0.0013404	-0.00137343	-0.00126897	-0.00135793	
0.543057	10.2854	11.1364	11.4835	-0.00126982	-0.00153024	-0.00159	-0.00139182	
0.543058	10.2894	11.1407	11.4862	-0.00131264	-0.0014126	-0.00119858	-0.00138753	
0.543058	10.2934	11.1451	11.4889	-0.00146185	-0.00136575	-0.00121118	-0.00128448	
0.543059	10.2974	11.1494	11.4916	-0.00125371	-0.00119502	-0.0014567	-0.00144617	
0.543059	10.3013	11.1538	11.4943	-0.0013775	-0.00118977	-0.00121337	-0.00148685	
0.543059	10.3053	11.1581	11.497	-0.00152868	-0.00137103	-0.00132331	-0.00133132	
0.54306	10.3093	11.1625	11.4996	-0.00131398	-0.00135941	-0.00123354	-0.00141699	
0.54306	10.3133	11.1668	11.5021	-0.00130211	-0.00143516	-0.00125721	-0.00143149	
0.54306	10.3173	11.1711	11.5047	-0.00136653	-0.00137322	-0.00125811	-0.00136507	
0.543061	10.3213	11.1754	11.5072	-0.00130313	-0.00149188	-0.00138148	-0.0014272	
0.543061	10.3253	11.1798	11.5098	-0.00135729	-0.00150339	-0.00135961	-0.0013577	
0.543061	10.3292	11.1841	11.5123	-0.0013886	-0.00124313	-0.00125786	-0.0013174	
0.543062	10.3332	11.1884	11.5149	-0.00144101	-0.00153727	-0.00131835	-0.00153635	
0.543062	10.3372	11.1928	11.5175	-0.00125324	-0.0013757	-0.0012944	-0.00147651	
0.543062	10.3411	11.1971	11.52	-0.00152053	-0.00122486	-0.00142984	-0.00135286	
0.543063	10.3451	11.2015	11.5226	-0.00150372	-0.00132678	-0.00139359	-0.00143042	
0.543063	10.3491	11.2058	11.5251	-0.00148404	-0.00131063	-0.00138946	-0.00132865	
0.543063	10.353	11.2102	11.5277	-0.0012756	-0.0014501	-0.00143862	-0.00152757	
0.543064	10.357	11.2145	11.5302	-0.00132504	-0.00124148	-0.00135696	-0.00133336	
0.543064	10.361	11.2189	11.5327	-0.00143073	-0.00132829	-0.00137449	-0.00138501	
0.543065	10.3649	11.2233	11.5352	-0.00127651	-0.00124778	-0.00141489	-0.00124471	
0.543065	10.3689	11.2277	11.5377	-0.00145734	-0.00140887	-0.00158483	-0.0014858	
0.543065	10.3728	11.2321	11.5402	-0.00135686	-0.00125433	-0.00138743	-0.00145264	
0.543066	10.3767	11.2365	11.5427	-0.00139216	-0.00133694	-0.00142105	-0.00145119	
0.543066	10.3807	11.2409	11.5451	-0.00119499	-0.00135645	-0.00135896	-0.00147613	
0.543067	10.3846	11.2453	11.5476	-0.00121709	-0.00142096	-0.0011759	-0.00142594	
0.543067	10.3886	11.2497	11.5501	-0.00136856	-0.00115721	-0.0012765	-0.00134933	
0.543068	10.3925	11.2541	11.5526	-0.00131877	-0.00139651	-0.00147765	-0.00135554	
0.543068	10.3965	11.2585	11.5551	-0.00140364	-0.00142507	-0.00131354	-0.00136597	
0.543069	10.4004	11.2629	11.5575	-0.00143595	-0.00136059	-0.00140431	-0.00139265	
0.543069	10.4043	11.2673	11.56	-0.00134625	-0.00130611	-0.00137203	-0.00128602	
0.543069	10.4082	11.2717	11.5625	-0.0012273	-0.00148772	-0.00141144	-0.0011548	
0.54307	10.4122	11.2761	11.565	-0.00123979	-0.00136961	-0.00130279	-0.00139764	
0.54307	10.4161	11.2805	11.5673	-0.00127978	-0.00136344	-0.00125852	-0.00118738	
0.543071	10.42	11.2849	11.5696	-0.00137982	-0.00133898	-0.00139342	-0.00133453	
0.543071	10.4239	11.2894	11.5719	-0.00133908	-0.00146532	-0.00142235	-0.00157846	
0.543071	10.4278	11.2938	11.5742	-0.00125758	-0.00137541	-0.00143543	-0.00136234	
0.543072	10.4317	11.2982	11.5765	-0.00141796	-0.00153366	-0.00135234	-0.00123714	
0.543072	10.4356	11.3026	11.5788	-0.00124125	-0.00129565	-0.00126269	-0.00144848	
0.543073	10.4395	11.3071	11.5811	-0.00137654	-0.00133849	-0.00133809	-0.00133575	
0.543073	10.4434	11.3115	11.5833	-0.0012528	-0.00151414	-0.00150297	-0.00146734	
0.543074	10.4473	11.3159	11.5856	-0.00139941	-0.00133807	-0.00123557	-0.00129716	
0.543074	10.4512	11.3203	11.5879	-0.00144773	-0.00144684	-0.00145195	-0.00138523	
0.543075	10.4551	11.3247	11.5902	-0.00126098	-0.00124212	-0.00133323	-0.00127597	
0.543075	10.4589	11.3291	11.5925	-0.00137395	-0.00136171	-0.00145499	-0.00137147	
0.543076	10.4627	11.3335	11.5948	-0.00138423	-0.0014772	-0.00143722	-0.0012984	
0.543076	10.4665	11.338	11.5971	-0.00131334	-0.0013558	-0.00150116	-0.00149258	
0.543076	10.4703	11.3424	11.5994	-0.00138482	-0.00121651	-0.00114866	-0.00120609	
0.543077	10.4741	11.3468	11.6016	-0.00147764	-0.00139125	-0.00134586	-0.00142683	
0.543077	10.4779	11.3512	11.6038	-0.00137387	-0.00133356	-0.00133263	-0.00148954	
0.543077	10.4818	11.3555	11.606	-0.00148384	-0.00138245	-0.00147112	-0.00152135	
0.543078	10.4856	11.3599	11.6082	-0.00142034	-0.00137731	-0.00163928	-0.00135473	
0.543078	10.4893	11.3643	11.6104	-0.00137879	-0.00140221	-0.00138241	-0.00144926	
0.543079	10.4931	11.3686	11.6126	-0.00137282	-0.0014551	-0.00143028	-0.00138607	
0.543079	10.4968	11.373	11.6148	-0.00120416	-0.00149383	-0.00108646	-0.00124813	
0.543079	10.5005	11.3774	11.6171	-0.00133532	-0.00143948	-0.00139237	-0.00145368	
0.54308	10.5042	11.3817	11.6193	-0.00137227	-0.00138567	-0.00116196	-0.00152508	
0.543081	10.5079	11.386	11.6215	-0.00146407	-0.00126774	-0.00138244	-0.00134484	
0.543081	10.5117	11.3903	11.6237	-0.00149331	-0.00156876	-0.00121791	-0.00137236	
0.543081	10.5154	11.3947	11.6259	-0.00153991	-0.00136239	-0.00156385	-0.00140666	
0.543082	10.5191	11.399	11.6281	-0.00158065	-0.00133754	-0.00127383	-0.00149417	
0.543082	10.5227	11.4033	11.6303	-0.00127235	-0.00128986	-0.00149939	-0.00133966	
0.543082	10.5264	11.4076	11.6326	-0.00133661	-0.0013718	-0.00144892	-0.00124366	
0.543083	10.53	11.4119	11.6348	-0.00124725	-0.00130046	-0.00144098	-0.0013996	
0.543083	10.5336	11.4161	11.637	-0.00143381	-0.00138723	-0.00126143	-0.00134162	
0.543084	10.5372	11.4203	11.6393	-0.00143405	-0.00135143	-0.00126201	-0.00139616	
0.543084	10.5409	11.4245	11.6415	-0.00136857	-0.0013692	-0.00139493	-0.00120184	
0.543085	10.5445	11.4287	11.6437	-0.00149458	-0.00151218	-0.00137531	-0.00127436	
0.543085	10.5481	11.4329	11.6459	-0.00144245	-0.00137874	-0.00126254	-0.00136515	
0.543086	10.5517	11.4371	11.6482	-0.00123919	-0.0014842	-0.00137661	-0.00115089	
0.543086	10.5553	11.4413	11.6504	-0.00129431	-0.00135687	-0.00142765	-0.00142527	
0.543086	10.5589	11.4455	11.6526	-0.00128842	-0.00138788	-0.00131215	-0.0013795	
0.543087	10.5624	11.4496	11.6549	-0.00130003	-0.00148534	-0.00140703	-0.00114658	
0.543087	10.566	11.4537	11.6571	-0.00134133	-0.00147348	-0.00145032	-0.00129444	
0.543088	10.5696	11.4578	11.6593	-0.00137271	-0.00133078	-0.00125239	-0.00124201	
0.543088	10.5731	11.4619	11.6616	-0.00126511	-0.00141733	-0.00148687	-0.00131336	
0.543088	10.5767	11.466	11.6639	-0.00125016	-0.00124387	-0.00116162	-0.00104901	
0.543089	10.5803	11.4701	11.6662	-0.00135039	-0.00150191	-0.00123779	-0.00139638	
0.543089	10.5838	11.4742	11.6685	-0.00123442	-0.00131532	-0.00158436	-0.00131056	
0.54309	10.5874	11.4783	11.6708	-0.00149312	-0.00141422	-0.00136595	-0.00138896	
0.54309	10.5909	11.4824	11.6731	-0.0014357	-0.00127674	-0.00137498	-0.00145355	
0.543091	10.5945	11.4864	11.6754	-0.00137644	-0.00126324	-0.00135871	-0.00140708	
0.543091	10.598	11.4905	11.6777	-0.00135416	-0.00131302	-0.00149288	-0.00125183	
0.543092	10.6016	11.4945	11.68	-0.00133587	-0.00135904	-0.00124728	-0.00134751	
0.543093	10.6051	11.4986	11.6823	-0.00144945	-0.00139721	-0.00137826	-0.00137712	
0.543093	10.6087	11.5026	11.6847	-0.00142525	-0.00144267	-0.00121664	-0.00143029	
0.543094	10.6122	11.5066	11.687	-0.00133237	-0.00128354	-0.00122389	-0.00134476	
0.543094	10.6158	11.5107	11.6893	-0.00140691	-0.00110472	-0.0013532	-0.0014789	
0.543095	10.6193	11.5147	11.6916	-0.00139707	-0.00123866	-0.00138322	-0.00134176	
0.543095	10.6228	11.5188	11.694	-0.00151394	-0.00140874	-0.00114854	-0.0012899	
0.543096	10.6264	11.5228	11.6965	-0.00116291	-0.00149965	-0.00129527	-0.00130529	
0.543096	10.6299	11.5269	11.699	-0.00131848	-0.00153577	-0.00147425	-0.00130989	
0.543096	10.6334	11.5309	11.7014	-0.00128522	-0.00143321	-0.00148373	-0.00129989	
0.543097	10.637	11.535	11.7039	-0.00151252	-0.00138125	-0.00127692	-0.00123276	
0.543097	10.6405	11.539	11.7063	-0.00142259	-0.0013778	-0.00144367	-0.00148492	
0.543097	10.644	11.543	11.7088	-0.00122292	-0.00145031	-0.00134608	-0.00135918	
0.543097	10.6475	11.547	11.7113	-0.00140369	-0.00144401	-0.0014039	-0.00137569	
0.543098	10.651	11.551	11.7137	-0.00143675	-0.00123026	-0.00135081	-0.00109772	
0.543098	10.6544	11.555	11.7162	-0.00129624	-0.00122577	-0.00124058	-0.00155946	
0.543099	10.6577	11.559	11.7186	-0.00134096	-0.00149029	-0.0013052	-0.00131783	
0.543099	10.6611	11.563	11.7211	-0.00129686	-0.00121207	-0.00142396	-0.0012891	
0.5431	10.6644	11.567	11.7236	-0.00129094	-0.0012939	-0.00137964	-0.00138174	
0.5431	10.6678	11.5709	11.726	-0.00136811	-0.00127794	-0.00113767	-0.00125072	
0.5431	10.6712	11.5749	11.7284	-0.00153417	-0.00149166	-0.00136935	-0.00142238	
0.543101	10.6745	11.5788	11.7308	-0.00121792	-0.00139245	-0.00138113	-0.00152387	
0.543101	10.6779	11.5827	11.7332	-0.00125177	-0.0012775	-0.0014364	-0.00142194	
0.543102	10.6812	11.5866	11.7357	-0.00137602	-0.00144613	-0.00142548	-0.00127653	
0.543102	10.6846	11.5905	11.7381	-0.00140971	-0.00120117	-0.00131346	-0.00132301	
0.543103	10.6879	11.5943	11.7405	-0.00130784	-0.00127721	-0.00134579	-0.00133374	
0.543103	10.6912	11.5982	11.7429	-0.00148859	-0.00140082	-0.00131044	-0.00128395	
0.543104	10.6945	11.6021	11.7454	-0.00134708	-0.00140347	-0.00134324	-0.00125151	
0.543104	10.6978	11.6059	11.7478	-0.00146091	-0.00134504	-0.00162203	-0.00134956	
0.543105	10.7011	11.6098	11.7502	-0.00145414	-0.00129175	-0.00124738	-0.00144256	
0.543105	10.7044	11.6136	11.7526	-0.00140937	-0.00137817	-0.00122583	-0.00134471	
0.543106	10.7077	11.6173	11.755	-0.00139485	-0.00116877	-0.00121422	-0.00140372	
0.543106	10.711	11.6211	11.7575	-0.00129237	-0.00136885	-0.00142981	-0.00109424	
0.543107	10.7146	11.6249	11.7599	-0.00133566	-0.00126829	-0.00127877	-0.00139615	
0.543107	10.7182	11.6287	11.7623	-0.00125062	-0.00126614	-0.00146318	-0.00152692	
0.543108	10.7219	11.6324	11.7647	-0.00128117	-0.00142653	-0.00132791	-0.00115828	
0.543108	10.7256	11.6362	11.7671	-0.00139614	-0.00134741	-0.00135037	-0.00141939	
0.543109	10.7292	11.64	11.7695	-0.00128445	-0.00146186	-0.00138471	-0.0013499	
0.543109	10.7329	11.6437	11.7719	-0.00145127	-0.00150052	-0.00120809	-0.0013832	
0.54311	10.7365	11.6474	11.7743	-0.00136545	-0.0013056	-0.00141831	-0.00145668	
0.54311	10.7402	11.6511	11.7767	-0.00144992	-0.00143206	-0.00150182	-0.00104693	
0.543111	10.7439	11.6548	11.7791	-0.00134076	-0.0013773	-0.00133544	-0.0013619	
0.543111	10.7475	11.6585	11.7815	-0.00137243	-0.00137309	-0.00125332	-0.00147549	
0.543112	10.7512	11.6622	11.7839	-0.00136879	-0.00146913	-0.00142951	-0.00131821	
0.543112	10.7549	11.6659	11.7863	-0.00145148	-0.00121701	-0.00134219	-0.00120972	
0.543112	10.7585	11.6696	11.7887	-0.00129084	-0.00135607	-0.00148861	-0.00136188	
0.543113	10.7622	11.6733	11.7911	-0.00130785	-0.00132409	-0.00141558	-0.00147106	
0.543113	10.7658	11.677	11.7935	-0.00151758	-0.00142104	-0.00117931	-0.00138609	
0.543114	10.7695	11.6807	11.7958	-0.00143888	-0.00125346	-0.00140803	-0.00134033	
0.543114	10.7732	11.6843	11.7982	-0.00135502	-0.0012594	-0.00131995	-0.00151108	
0.543114	10.7768	11.688	11.8006	-0.0014077	-0.00126731	-0.00139507	-0.00138929	
0.543115	10.7804	11.6916	11.803	-0.00148912	-0.001469	-0.00133193	-0.00127047	
0.543116	10.7841	11.6953	11.8054	-0.00128297	-0.00135462	-0.00119313	-0.00153288	
0.543116	10.7877	11.699	11.8078	-0.00137813	-0.00109748	-0.00135429	-0.00122013	
0.543116	10.7913	11.7026	11.8101	-0.00148924	-0.00145736	-0.00148183	-0.00136897	
0.543116	10.7949	11.7063	11.8125	-0.0013425	-0.00132505	-0.00143845	-0.0012453	
0.543117	10.7986	11.7099	11.8149	-0.00148107	-0.00108698	-0.00130706	-0.00137988	
0.543117	10.8022	11.7135	11.8173	-0.00133859	-0.00136497	-0.00146028	-0.00125345	
0.543118	10.8058	11.7171	11.8197	-0.00134565	-0.00147418	-0.00152387	-0.00139313	
0.543118	10.8094	11.7207	11.822	-0.00152773	-0.00140621	-0.00122978	-0.00133031	
0.543119	10.813	11.7243	11.8244	-0.00152996	-0.00140347	-0.00130463	-0.00147045	
0.543119	10.8166	11.7279	11.8267	-0.00143506	-0.00132942	-0.00143568	-0.00138174	
0.54312	10.8202	11.7315	11.8291	-0.00132008	-0.00150162	-0.00146458	-0.00125874	
0.54312	10.8238	11.7351	11.8314	-0.00145518	-0.00128321	-0.00129025	-0.00119784	
0.543121	10.8273	11.7387	11.8338	-0.00135401	-0.00146588	-0.00122816	-0.00137153	
0.543121	10.8309	11.7423	11.8361	-0.00142338	-0.001514	-0.00134546	-0.00121569	
0.543122	10.8345	11.7458	11.8385	-0.00142577	-0.0012869	-0.00113488	-0.00144152	
0.543122	10.8381	11.7493	11.8408	-0.00139061	-0.00131305	-0.0013687	-0.00127161	
0.543123	10.8417	11.7528	11.8432	-0.00132854	-0.00112295	-0.00140328	-0.00140602	
0.543123	10.8452	11.7564	11.8455	-0.00139643	-0.00132984	-0.00144191	-0.00125667	
0.543124	10.8487	11.7599	11.8479	-0.00136484	-0.00127787	-0.00131106	-0.00141612	
0.543124	10.8522	11.7634	11.8502	-0.00124748	-0.00120714	-0.00138126	-0.00118645	
0.543124	10.8558	11.767	11.8525	-0.00123959	-0.00135144	-0.00128379	-0.0014206	
0.543125	10.8593	11.7705	11.8549	-0.00124196	-0.00150796	-0.00133251	-0.00141306	
0.543125	10.8628	11.774	11.8571	-0.00142232	-0.00131137	-0.00126505	-0.0014621	
0.543126	10.8664	11.7775	11.8593	-0.00137003	-0.00167309	-0.00137912	-0.00122216	
0.543126	10.8699	11.7811	11.8615	-0.00134303	-0.00120449	-0.0014784	-0.00141843	
0.543126	10.8734	11.7846	11.8637	-0.00142496	-0.0012436	-0.00120859	-0.00121978	
0.543127	10.8769	11.7881	11.8659	-0.00128142	-0.00130762	-0.00125781	-0.00125908	
0.543127	10.8804	11.7917	11.8681	-0.00138056	-0.00124305	-0.0014761	-0.00136378	
0.543128	10.8839	11.7952	11.8704	-0.00139578	-0.00125016	-0.00143563	-0.00119161	
0.543128	10.8874	11.7987	11.8726	-0.00136005	-0.00142984	-0.0011885	-0.00148652	
0.543129	10.8909	11.8022	11.8748	-0.00132244	-0.00136515	-0.00128624	-0.00143471	
0.543129	10.8944	11.8058	11.877	-0.0013437	-0.00158257	-0.00153354	-0.00131008	
0.543129	10.8978	11.8093	11.8792	-0.00126977	-0.0015104	-0.0013826	-0.00124404	
0.54313	10.9013	11.8128	11.8814	-0.00126693	-0.00136177	-0.00125254	-0.00141998	
0.54313	10.9048	11.8164	11.8836	-0.00125443	-0.00141605	-0.0012561	-0.00130767	
0.543131	10.9083	11.8199	11.8858	-0.00122835	-0.00146987	-0.00144117	-0.00116922	
0.543131	10.9118	11.8234	11.8881	-0.00129945	-0.00127606	-0.00127139	-0.00123372	
0.543131	10.9153	11.8269	11.8902	-0.00141821	-0.00148826	-0.00127551	-0.00122734	
0.543132	10.9188	11.8305	11.8922	-0.0015098	-0.00138308	-0.00147052	-0.00128529	
0.543132	10.9223	11.834	11.8943	-0.0014038	-0.00136377	-0.00119191	-0.00115188	
0.543133	10.9258	11.8375	11.8964	-0.0013717	-0.00132897	-0.00131328	-0.00137938	
0.543133	10.9293	11.841	11.8985	-0.00113652	-0.00145166	-0.00131267	-0.00138663	
0.543134	10.9327	11.8445	11.9006	-0.0012959	-0.0013189	-0.00156476	-0.00138677	
0.543134	10.9362	11.848	11.9026	-0.00123558	-0.00122317	-0.00126302	-0.00122636	
0.543135	10.9397	11.8515	11.9047	-0.0015383	-0.00141314	-0.00135097	-0.00112709	
0.543135	10.9433	11.855	11.9068	-0.0014706	-0.00128545	-0.00138417	-0.00147057	
0.543136	10.9468	11.8584	11.9089	-0.00142617	-0.00141173	-0.00113046	-0.00143531	
0.543136	10.9503	11.8619	11.911	-0.00124686	-0.00145777	-0.00129841	-0.00131774	
0.543137	10.9538	11.8654	11.913	-0.00134911	-0.00139662	-0.00126071	0.0884862	
0.543137	10.9573	11.8689	11.9151	-0.00140489	-0.00145796	-0.00131023	0.0887437	
0.543138	10.9608	11.8723	11.9172	-0.00148203	-0.00138428	-0.00151258	0.088702	
0.543138	10.9643	11.8756	11.9193	-0.00129973	-0.00113829	-0.00137376	0.0887095	
0.543139	10.9678	11.879	11.9213	-0.00117443	-0.00141446	-0.00153591	0.0884562	
0.543139	10.9714	11.8824	11.9234	-0.00136383	-0.00127996	-0.00129278	0.0888195	
0.54314	10.975	11.8858	11.9253	-0.00145114	-0.00131313	-0.0015009	0.0885978	
0.54314	10.9786	11.8891	11.9273	-0.00155602	-0.00128081	-0.00117475	0.0886081	
0.543141	10.9823	11.8925	11.9293	-0.00132985	-0.00142675	-0.0013452	0.0888476	
0.543141	10.9859	11.8959	11.9312	-0.00133859	-0.00131397	-0.00124709	0.0886907	
0.543141	10.9895	11.8993	11.9332	-0.00136656	-0.00127235	-0.00125017	0.0885246	
0.543142	10.9931	11.9026	11.9352	-0.00146001	-0.00130921	-0.00133292	0.0886481	
0.543142	10.9967	11.9058	11.9371	-0.00145837	-0.00135565	-0.00137395	0.0887728	
0.543142	11.0003	11.9088	11.9391	-0.00131861	-0.00145871	-0.00126554	0.0886186	
0.543143	11.004	11.9118	11.941	-0.00134529	-0.00133971	-0.00148502	0.0885312	
0.543143	11.0077	11.9148	11.943	-0.00143617	-0.00131471	-0.00129203	0.0886557	
0.543144	11.0114	11.9178	11.945	-0.00124752	-0.00135459	-0.00137229	0.088698	
0.543144	11.0151	11.9208	11.9469	-0.00130334	-0.00144009	-0.00125324	0.0886721	
0.543144	11.0188	11.9238	11.9489	-0.00138129	-0.00125948	-0.00117408	0.0888371	
0.543145	11.0225	11.9268	11.9509	-0.00152327	-0.00133146	-0.00130117	0.0885151	
