lap3_21_samp	lap3_22_samp	lap3_23_samp	lap3_24_samp	lap3_25_samp	lap3_26_samp	rp315	rp2840	cur3_21_samp	cur3_22_samp	cur3_23_samp	cur3_24_samp	cur3_25_samp	cur3_26_samp
11.3236	5.23442	1.01356	10.0105	7.79718	10.7914			-0.000866841	-0.00107237	-0.00123077	-0.00113227	-0.00116625	0.108675
11.3278	5.2387	1.01356	10.0163	7.80364	10.7971			-0.000947416	-0.00108532	-0.00115724	-0.00111283	-0.00109191	0.109016
11.3321	5.24297	1.01356	10.0222	7.81008	10.8029			-0.00138596	-0.00102355	-0.00102451	0.080095	-0.00103571	0.108769
11.3363	5.24724	1.01356	10.028	7.81648	10.8086			-0.00123114	-0.000884968	-0.00130731	0.109092	-0.00125486	0.10889
11.3406	5.25151	1.01356	10.0338	7.82288	10.8144			-0.000979878	-0.00121394	-0.00110751	0.10871	-0.00103997	0.108779
11.3448	5.25579	1.01356	10.0397	7.82928	10.8201			-0.0011634	-0.000983117	-0.00122929	0.108848	-0.000964857	0.108765
11.3491	5.26008	1.01356	10.0455	7.83567	10.8259			-0.000970586	-0.00105062	-0.0011524	0.108716	-0.00127026	0.108614
11.3534	5.26436	1.01356	10.0513	7.84207	10.8316			-0.000941281	-0.00134722	-0.000997448	0.109089	-0.00107752	0.1089
11.3576	5.26864	1.01356	10.0571	7.84845	10.8373			-0.000995759	-0.00121552	-0.00125758	0.10886	-0.00105079	0.108747
11.3619	5.27292	1.01356	10.0628	7.85483	10.8431			-0.00125513	-0.0010378	-0.00118018	0.108817	-0.0010023	0.108979
11.3662	5.2772	1.01356	10.0685	7.86121	10.8488			-0.00117588	-0.00117685	-0.000924326	0.108609	-0.00116053	0.108671
11.3705	5.28149	1.01356	10.0742	7.86759	10.8546			-0.0010157	-0.00107157	-0.00115248	0.109155	-0.000982951	0.108843
11.3748	5.28576	1.01356	10.0799	7.87395	10.8603			-0.00108256	-0.00100971	-0.00111472	0.108766	-0.000985386	0.108736
11.3791	5.29002	1.01356	10.0857	7.88025	10.8661			-0.00112976	-0.00110404	-0.00103787	0.108795	-0.00105057	0.109023
11.3835	5.29429	1.01356	10.0917	7.88656	10.8719			-0.00121949	-0.0011078	-0.00103006	0.108734	-0.00103436	0.108737
11.3878	5.29855	1.01356	10.0977	7.89286	10.8776			-0.000996245	-0.00110761	-0.0010684	0.108654	-0.00107854	0.108648
11.3921	5.30281	1.01356	10.1037	7.89917	10.8834			-0.00129346	-0.00112815	-0.00122211	0.108896	-0.00121945	0.10868
11.3965	5.30708	1.01356	10.1096	7.90546	10.8892			-0.000869363	-0.00110536	-0.00120397	0.10884	-0.00114323	0.10904
11.4008	5.31134	1.01356	10.1156	7.91172	10.895			-0.00112183	-0.00097296	-0.00114041	0.108901	-0.000994435	0.108838
11.4052	5.3156	1.01356	10.1217	7.91797	10.9007			-0.00117033	-0.000966434	-0.00102324	0.108717	-0.00113482	0.108991
11.4096	5.31983	1.01356	10.1278	7.92423	10.9065			-0.00135196	-0.0011729	-0.000978286	0.108689	-0.00111935	0.108792
11.414	5.32404	1.01356	10.1338	7.93049	10.9122			-0.00115699	-0.00113829	-0.000998911	0.108946	-0.00112174	0.108822
11.4183	5.32826	1.01356	10.1399	7.93674	10.918			-0.0011964	-0.00117985	-0.00106997	0.108786	-0.000980845	0.108784
11.4227	5.33248	1.01356	10.146	7.94291	10.9238			-0.00118302	-0.00109356	-0.00111078	0.108714	-0.00113348	0.108934
11.4271	5.33669	1.01356	10.152	7.94907	10.9294			-0.00102348	-0.00108769	-0.00108634	0.108945	-0.00125995	0.108727
11.4316	5.34091	1.01356	10.1582	7.95523	10.935			-0.00126508	-0.00101261	-0.00109775	0.108718	-0.00103056	0.108893
11.436	5.34512	1.01356	10.1643	7.96139	10.9406			-0.0011728	-0.00120049	-0.000929105	0.108962	-0.000973908	0.108775
11.4404	5.34933	1.01356	10.1704	7.96755	10.9462			-0.000987449	-0.00117039	-0.0011087	0.10895	-0.000901558	0.108706
11.4448	5.35351	1.01356	10.1765	7.97359	10.9518			-0.0011459	-0.00112953	-0.00103415	0.108859	-0.00111893	0.108641
11.4493	5.35769	1.01356	10.1825	7.97955	10.9575			-0.00125736	-0.00124049	-0.00108632	0.108878	-0.00134135	0.108922
11.4537	5.36187	1.01356	10.1886	7.98551	10.9633			-0.00112163	-0.000997179	-0.00125279	0.108897	-0.00100965	0.108777
11.4583	5.36604	1.01356	10.1946	7.99147	10.9691			-0.00103967	-0.00108338	-0.001081	0.108634	-0.00115292	0.108892
11.4628	5.37022	1.01356	10.2006	7.99744	10.975			-0.000996156	-0.00122059	-0.00119921	0.108629	-0.00113729	0.10887
11.4673	5.3744	1.01356	10.2066	8.00341	10.9808			-0.00111419	-0.00106529	-0.00117584	0.108782	-0.00124261	0.108781
11.4719	5.37857	1.01356	10.2127	8.00943	10.9866			-0.000959775	-0.00121025	-0.00105022	0.108695	-0.00111033	0.108745
11.4764	5.38275	1.01356	10.2187	8.01546	10.9923			-0.00114163	-0.00132496	-0.00110527	0.108857	-0.00109432	0.108697
11.4809	5.38693	1.01356	10.2247	8.02148	10.9979			-0.000948186	-0.00095461	-0.00116635	0.108754	-0.000929309	0.108877
11.4855	5.3911	1.01356	10.2306	8.0275	11.0035			-0.00106472	-0.00111111	-0.00115275	0.108873	-0.0011685	0.108973
11.4901	5.39528	1.01356	10.2366	8.03353	11.0091			-0.00100929	-0.00129122	-0.00106031	0.108669	-0.000995935	0.108837
11.4947	5.39946	1.01356	10.2426	8.0395	11.0147			-0.00103798	-0.00121955	-0.00118965	0.108793	-0.00102878	0.108894
11.4994	5.40364	1.01356	10.2486	8.04547	11.0203			-0.0011637	-0.000940753	-0.00100935	0.108803	-0.000721651	0.108763
11.504	5.40781	1.01356	10.2545	8.05144	11.0259			-0.00118349	-0.0011484	-0.00113682	0.108752	-0.00110743	0.108933
11.5086	5.41201	1.01356	10.2605	8.05741	11.0315			-0.000953394	-0.00117204	-0.00118327	0.108725	-0.001229	0.108706
11.5132	5.41636	1.01356	10.2664	8.06338	11.0371			-0.00124591	-0.000968098	-0.00103097	0.108791	-0.00113783	0.108809
11.5178	5.42071	1.01356	10.2724	8.06931	11.0427			-0.00102548	-0.000924742	-0.00105224	0.108791	-0.00121253	0.108793
11.5224	5.42506	1.01356	10.2783	8.0752	11.0483			-0.00130995	-0.00115105	-0.00117424	0.108729	-0.00115871	0.108753
11.5271	5.4294	1.01356	10.2841	8.0811	11.0539			-0.0011585	-0.00108118	-0.00102303	0.108886	-0.00114122	0.108835
11.5317	5.43375	1.01356	10.29	8.08699	11.0594			-0.000902111	-0.00123892	-0.00109855	0.108828	-0.000983784	0.108765
11.5363	5.4381	1.01356	10.2958	8.09289	11.065			-0.00120937	-0.00102943	-0.00129886	0.108738	-0.00109909	0.108703
11.5409	5.44245	1.01356	10.3017	8.09877	11.0705			-0.00115274	-0.0014044	-0.00105067	0.108653	-0.00110514	0.108973
11.5455	5.44685	1.01356	10.3075	8.10458	11.0761			-0.00116032	-0.000977342	-0.00123728	0.108494	-0.00115887	0.108807
11.5501	5.45125	1.01356	10.3133	8.11038	11.0816			-0.00106375	-0.00126875	-0.0010814	0.108768	-0.000994622	0.108889
11.5547	5.45566	1.01356	10.319	8.11618	11.0872			-0.00115931	-0.00116587	-0.000911587	0.108805	-0.00108101	0.108711
11.5592	5.46006	1.01356	10.3248	8.12198	11.0928			-0.00105812	-0.0011736	-0.00109312	0.108817	-0.00111016	0.108855
11.5638	5.46447	1.01356	10.3306	8.12778	11.0984			-0.00108684	-0.00115477	-0.00128397	0.108764	-0.00121902	0.108909
11.5683	5.46888	1.01356	10.3363	8.13359	11.1039			-0.00113985	-0.00106696	-0.00129535	0.108825	-0.00118159	0.108793
11.5729	5.47328	1.01356	10.3421	8.13943	11.1095			-0.00114003	-0.00115869	-0.00110552	0.108804	-0.00106816	0.108823
11.5775	5.4777	1.01356	10.3478	8.14527	11.1151			-0.00125632	-0.000838621	-0.00122781	0.108958	-0.00120518	0.10891
11.582	5.48213	1.01356	10.3535	8.1511	11.1206			-0.000992998	-0.0011958	-0.00100521	0.108884	-0.00119409	0.108932
11.5866	5.48655	1.01356	10.3592	8.15694	11.126			-0.00106868	-0.00119583	-0.000993174	0.108871	-0.00122309	0.108919
11.5912	5.49098	1.01356	10.365	8.16277	11.1315			-0.00098322	-0.0013736	-0.00108757	0.108766	-0.00115027	0.108645
11.5958	5.4954	1.01356	10.3707	8.16852	11.1369			-0.00130803	-0.00117197	-0.00117441	0.108849	-0.0011642	0.108755
11.6003	5.49983	1.01356	10.3764	8.17426	11.1423			-0.00108905	-0.000576017	-0.00100957	0.108806	-0.00111645	0.108933
11.6049	5.50425	1.01356	10.3821	8.18	11.1477			-0.00086914	-0.000969567	-0.000958514	0.108659	-0.00104204	0.108631
11.6095	5.50867	1.01356	10.3878	8.18574	11.1531			-0.00106543	-0.00104054	-0.000854153	0.108655	-0.00104071	0.108778
11.6141	5.51306	1.01356	10.3936	8.19148	11.1584			-0.0011659	-0.0011407	-0.00116764	0.108889	-0.00108178	0.108702
11.6187	5.51746	1.01356	10.3993	8.19722	11.1637			-0.00131193	-0.00124363	-0.00123744	0.108741	-0.00115274	0.108782
11.6233	5.52185	1.01356	10.405	8.20294	11.169			-0.00115835	-0.00103554	-0.00101074	0.108724	-0.00112807	0.108663
11.6279	5.52625	1.01356	10.4108	8.20866	11.1743			-0.00109432	-0.00124099	-0.000953368	0.10886	-0.000997949	0.108626
11.6325	5.53065	1.01356	10.4165	8.21438	11.1796			-0.00114019	-0.00113899	-0.0010776	0.108803	-0.00135061	0.108718
11.6371	5.53504	1.01356	10.4223	8.22011	11.1849			-0.00105007	-0.00110883	-0.00122887	0.108959	-0.00125779	0.108887
11.6417	5.53944	1.01356	10.4281	8.22613	11.1902			-0.00111897	-0.0012466	-0.0010995	0.108838	-0.00107395	0.108915
11.6463	5.54376	1.01356	10.4338	8.23256	11.1955			-0.00121393	-0.000975642	-0.00112784	0.108762	-0.000975656	0.108653
11.651	5.54808	1.01356	10.4396	8.23898	11.2008			-0.00111383	-0.00111408	-0.0012607	0.108755	-0.000994044	0.108795
11.6557	5.5524	1.01356	10.4453	8.24541	11.2061			-0.00100549	-0.00112046	-0.00117419	0.10867	-0.00115961	0.108917
11.6603	5.55672	1.01356	10.4511	8.25184	11.2114			-0.00104209	-0.00115463	-0.0011298	0.108589	-0.0011504	0.108765
11.665	5.56104	1.01356	10.4569	8.25821	11.2167			-0.00118622	-0.00104037	-0.00125293	0.108584	-0.00112913	0.108843
11.6697	5.56536	1.01356	10.4626	8.26449	11.2221			-0.00114938	-0.00119754	-0.00103043	0.10878	-0.00115774	0.108743
11.6744	5.56968	1.01356	10.4684	8.27076	11.2274			-0.00107017	-0.00126	-0.00128432	0.108706	-0.00106231	0.108778
11.679	5.57396	1.01356	10.4741	8.27704	11.2327			-0.000878722	-0.00117366	-0.00110926	0.108656	-0.000952768	0.108839
11.6837	5.57815	1.01356	10.4799	8.28331	11.2381			-0.00109813	-0.000962009	-0.000991396	0.108836	-0.001061	0.108842
11.6884	5.58233	1.01356	10.4856	8.28965	11.2434			-0.0010147	-0.0012359	-0.00109576	0.108723	-0.00114997	0.108733
11.6931	5.58652	1.01356	10.4913	8.29607	11.2488			-0.00109395	-0.00135813	-0.00109174	0.108758	-0.00112587	0.108606
11.6978	5.5907	1.01356	10.4971	8.3025	11.2541			-0.00105501	-0.00100079	-0.00118724	0.108854	-0.000996658	0.108808
11.7025	5.59489	1.01356	10.5028	8.30893	11.2595			-0.00118161	-0.00119689	-0.000890786	0.108845	-0.00118267	0.108833
11.7072	5.59908	1.01356	10.5085	8.31536	11.2648			-0.00102004	-0.00130917	-0.0011859	0.108653	-0.00114681	0.108749
11.7119	5.60326	1.01356	10.5142	8.32174	11.2701			-0.000907054	-0.00103471	-0.00110192	0.108963	-0.00118369	0.108981
11.7167	5.60739	1.01356	10.5199	8.32795	11.2755			-0.00107513	-0.000785563	-0.00101839	0.108736	-0.00081924	0.10895
11.7214	5.61141	1.01356	10.5256	8.33417	11.2808			-0.00112378	-0.00114885	-0.00109883	0.108776	-0.00102091	0.108699
11.7262	5.61544	1.01356	10.5313	8.34039	11.2861			-0.00116813	-0.00122138	-0.00119107	0.108858	-0.000920745	0.108857
11.7309	5.61946	1.01356	10.537	8.34661	11.2914			-0.0010908	-0.00106563	-0.000978147	0.108805	-0.00125813	0.108627
11.7357	5.62349	1.01356	10.5428	8.35282	11.2967			-0.00111034	-0.00115028	-0.00124737	0.108817	-0.000999497	0.10892
11.7404	5.62751	1.01356	10.5485	8.359	11.302			-0.00117101	-0.00110226	-0.00114699	0.108875	-0.00104158	0.108726
11.7452	5.63153	1.01356	10.5542	8.36518	11.3073			-0.000788402	-0.0011409	-0.00106329	0.108683	-0.00098598	0.108853
11.7499	5.63556	1.01356	10.5599	8.37136	11.3126			-0.00105247	-0.00093538	-0.00116327	0.108799	-0.00114663	0.108718
11.7546	5.63956	1.01356	10.5656	8.37754	11.3179			-0.00112741	-0.00114786	-0.000885508	0.10888	-0.00107074	0.108771
11.7594	5.64342	1.01356	10.5713	8.38372	11.3231			-0.00121124	-0.00124467	-0.00117279	0.108779	-0.00107122	0.10885
11.7641	5.64727	1.01356	10.577	8.38988	11.3284			-0.00121073	-0.00109766	-0.000970938	0.109008	-0.00117087	0.108768
11.7688	5.65112	1.01356	10.5828	8.39604	11.3337			-0.00110739	-0.00103576	-0.000903849	0.108767	-0.0010872	0.108732
11.7735	5.65498	1.01356	10.5885	8.40221	11.3389			-0.00113755	-0.00111703	-0.00116216	0.108573	-0.0010998	0.108887
11.7782	5.65883	1.01356	10.5942	8.40837	11.3442			-0.000923727	-0.00104938	-0.0012913	0.108775	-0.00113337	0.10879
11.7829	5.66268	1.01356	10.5999	8.41453	11.3494			-0.00098686	-0.000990194	-0.00120953	0.108628	-0.00102346	0.108805
11.7875	5.66653	1.01356	10.6056	8.42069	11.3546			-0.00106358	-0.00116323	-0.00108268	0.108914	-0.00103577	0.108803
11.7922	5.67039	1.01356	10.6113	8.42685	11.3599			-0.00117252	-0.00134503	-0.00105471	0.108617	-0.00107381	0.108816
11.7969	5.67417	1.01356	10.617	8.43301	11.3651			-0.000950341	-0.000975606	-0.0011274	0.108798	-0.00102857	0.108987
11.8016	5.67787	1.01356	10.6227	8.43917	11.3703			-0.00121732	-0.00110076	-0.00114566	0.108824	-0.00103201	0.108698
11.8062	5.68157	1.01356	10.6284	8.44533	11.3755			-0.000914805	-0.00108712	-0.00107376	0.108835	-0.00124137	0.108796
11.8108	5.68527	1.01356	10.6342	8.45149	11.3807			-0.00105686	-0.00110349	-0.0011681	0.108841	-0.00130991	0.108842
11.8153	5.68897	1.01356	10.6399	8.45765	11.3859			-0.000980251	-0.00108416	-0.00088539	0.108851	-0.00114979	0.108874
11.8199	5.69267	1.01356	10.6457	8.46381	11.3911			-0.00110052	-0.00111725	-0.00104512	0.108807	-0.00109324	0.108571
11.8245	5.69637	1.01356	10.6514	8.46997	11.3963			-0.00106844	-0.0012348	-0.0011075	0.108703	-0.00103187	0.108958
11.8291	5.70007	1.01356	10.6571	8.47613	11.4015			-0.00102908	-0.00124197	-0.00100819	0.108845	-0.00103436	0.108543
11.8336	5.70377	1.01356	10.6629	8.4823	11.4066			-0.000866781	-0.00110917	-0.00110034	0.108879	-0.00105558	0.109069
11.8383	5.7074	1.01357	10.6688	8.48848	11.4118			-0.00113566	-0.00118105	-0.000988297	0.10878	-0.00106886	0.108709
11.843	5.71089	1.01357	10.6746	8.49466	11.4169			-0.000976427	-0.0011247	-0.0010797	0.108755	-0.00126596	0.108792
11.8477	5.71438	1.01357	10.6804	8.50084	11.422			-0.00119811	-0.00109135	-0.00108	0.108942	-0.00112091	0.108781
11.8524	5.71787	1.01357	10.6863	8.50702	11.4271			-0.00116893	-0.00116149	-0.00106202	0.108889	-0.00115164	0.108754
11.8571	5.72136	1.01357	10.6921	8.51321	11.4322			-0.00101048	-0.0011188	-0.00112122	0.109002	-0.00109235	0.108801
11.8618	5.72485	1.01357	10.698	8.51945	11.4373			-0.00114666	-0.00105241	-0.00103034	0.108775	-0.00117557	0.108731
11.8665	5.72834	1.01357	10.7039	8.52569	11.4424			-0.00109226	-0.00129478	-0.00119799	0.108824	-0.0012108	0.108921
11.871	5.73183	1.01357	10.7097	8.53192	11.4475			-0.0010561	-0.00102846	-0.00125139	0.108802	-0.00113281	0.108653
11.8754	5.73532	1.01357	10.7156	8.53816	11.4525			-0.00112283	-0.00110005	-0.00103246	0.10884	-0.00112407	0.108836
11.8798	5.73882	1.01357	10.7215	8.5444	11.4576			-0.00122996	-0.001288	-0.00112253	0.10891	-0.00124339	0.108618
11.8842	5.74218	1.01357	10.7274	8.55065	11.4626			-0.00104517	-0.00126782	-0.00120796	0.108819	-0.00102681	0.108719
11.8886	5.74545	1.01357	10.7333	8.55691	11.4677			-0.00122916	-0.00111209	-0.00115231	0.10895	-0.000878037	0.108831
11.893	5.74872	1.01357	10.7392	8.56317	11.4727			-0.00114357	-0.00116358	-0.00135572	0.108982	-0.00106615	0.10895
11.8974	5.752	1.01357	10.7451	8.56942	11.4778			-0.00107448	-0.000873852	-0.00124347	0.108742	-0.00114186	0.108449
11.902	5.75526	1.01357	10.751	8.57568	11.4829			-0.000910705	-0.000917985	-0.00117957	0.108613	-0.000931225	0.108969
11.9066	5.75854	1.01357	10.7569	8.58195	11.4879			-0.00115964	-0.00130508	-0.001015	0.108869	-0.00108837	0.108801
11.9112	5.76181	1.01357	10.7628	8.58823	11.493			-0.00129118	-0.00121838	-0.000976208	0.108707	-0.000989162	0.108757
11.9158	5.76508	1.01357	10.7687	8.59451	11.498			-0.000902086	-0.00128168	-0.00109641	0.108876	-0.000940722	0.108693
11.9204	5.76835	1.01357	10.7746	8.60078	11.5031			-0.00118538	-0.00109115	-0.00108491	0.108924	-0.00123228	0.10875
11.9249	5.77162	1.01357	10.7805	8.60706	11.5082			-0.00129176	-0.00111963	-0.00109378	0.108836	-0.00104134	0.108779
11.9295	5.77485	1.01357	10.7864	8.61335	11.5133			-0.00120894	-0.001084	-0.00087495	0.108712	-0.00105077	0.108575
11.9341	5.77795	1.01357	10.7924	8.61964	11.5185			-0.00111222	-0.00114194	-0.00114615	0.108903	-0.00135044	0.108614
11.9384	5.78105	1.01357	10.7983	8.62594	11.5236			-0.00113524	-0.0012271	-0.00114063	0.108824	-0.00120373	0.108842
11.9425	5.78415	1.01357	10.8043	8.63223	11.5287			-0.00115557	-0.00123008	-0.00125573	0.108834	-0.000961727	0.108784
11.9466	5.78725	1.01357	10.8102	8.63853	11.5339			-0.00103126	-0.00127459	-0.00109341	0.108821	-0.000974186	0.108798
11.9507	5.79035	1.01357	10.8162	8.64485	11.5391			-0.00117971	-0.00119655	-0.000914285	0.108817	-0.000911403	0.108842
11.9548	5.79345	1.01357	10.8221	8.65119	11.5443			-0.00093486	-0.000950569	-0.00111391	0.108601	-0.00106778	0.108964
11.9589	5.79655	1.01357	10.8281	8.65752	11.5495			-0.00112609	-0.00102156	-0.00121075	0.108673	-0.0013678	0.108749
11.963	5.79965	1.01357	10.834	8.66385	11.5547			-0.00118668	-0.00108937	-0.00113845	0.1088	-0.00122587	0.10876
11.9671	5.80275	1.01357	10.84	8.67018	11.56			-0.00117034	-0.00127638	-0.00105729	0.108859	-0.00112569	0.108661
11.971	5.80584	1.01357	10.8459	8.67651	11.5652			-0.00125818	-0.00127077	-0.00115078	0.108802	-0.0011496	0.108861
11.975	5.80892	1.01357	10.8519	8.68285	11.5705			-0.00104372	-0.00116874	-0.00112818	0.108882	-0.0012146	0.108867
11.9789	5.81199	1.01357	10.8578	8.68918	11.5759			-0.000926429	-0.00118956	-0.000927178	0.108746	-0.00093011	0.108728
11.9828	5.81506	1.01357	10.8638	8.69551	11.5812			-0.00109599	-0.00103848	-0.00108144	0.108787	-0.00103116	0.108809
11.9867	5.81813	1.01357	10.8698	8.70185	11.5865			-0.00116921	-0.00100358	-0.00122372	0.108624	-0.00117987	0.108816
11.9906	5.8212	1.01357	10.8758	8.70815	11.5919			-0.00104577	-0.000851472	-0.00128815	0.108811	-0.00141717	0.0112987
11.9945	5.82427	1.01357	10.8817	8.71444	11.5972			-0.00107004	-0.00104618	-0.000868838	0.10876	-0.00120473	-0.0012427
11.9984	5.82735	1.01357	10.8877	8.72073	11.6027			-0.000907476	-0.00107858	-0.00107292	0.10889	-0.00102666	-0.00114002
12.0024	5.83042	1.01357	10.8937	8.72703	11.6082			-0.00128392	-0.00103728	-0.00102873	0.108683	-0.000990661	-0.00112868
12.0064	5.83349	1.01357	10.8997	8.73333	11.6137			-0.00109403	-0.00103358	-0.00105626	0.108822	-0.00102003	-0.000954316
12.0104	5.83656	1.01357	10.9057	8.7396	11.6192			-0.00117135	-0.000979717	-0.000926179	0.108828	-0.000982354	-0.00110957
12.0145	5.83973	1.01357	10.9117	8.74588	11.6247			-0.00112957	-0.00113748	-0.000919548	0.108752	-0.00104395	-0.00111834
12.0185	5.84293	1.01357	10.9176	8.75216	11.6302			-0.0010836	-0.00108559	-0.00104696	0.108801	-0.000907786	-0.00101253
12.0225	5.84612	1.01357	10.9236	8.75843	11.6357			-0.00129359	-0.0007925	-0.000957425	0.108888	-0.00124094	-0.00103983
12.0265	5.84932	1.01357	10.9295	8.7647	11.6412			-0.00120767	-0.000804367	-0.00103627	0.108791	-0.00117931	-0.000943193
12.0306	5.85251	1.01357	10.9355	8.77097	11.6467			-0.000986851	-0.00119002	-0.0011974	0.108758	-0.00115581	-0.00113903
12.0346	5.85571	1.01357	10.9414	8.77723	11.6522			-0.00130435	-0.00105037	-0.0011393	0.108985	-0.00120981	-0.00109695
12.0386	5.8589	1.01357	10.9474	8.78348	11.6578			-0.000998625	-0.00111697	-0.00110478	0.108595	-0.00114358	-0.00110245
12.0425	5.8621	1.01357	10.9533	8.78974	11.6633			-0.000742024	-0.00119783	-0.00105421	0.108633	-0.00108934	-0.000984621
12.0465	5.86529	1.01357	10.9592	8.79599	11.6689			-0.00125356	-0.00124093	-0.00103008	0.108848	-0.00130719	-0.00110791
12.0505	5.86853	1.01357	10.9651	8.80225	11.6745			-0.00102829	-0.00102232	-0.00108168	0.108997	-0.0013324	-0.00101356
12.0545	5.87187	1.01357	10.971	8.80851	11.6801			-0.00116438	-0.00138624	-0.00121612	0.108873	-0.00104039	-0.00108524
12.0585	5.87521	1.01357	10.9769	8.81476	11.6857			-0.000856576	-0.00134246	-0.00111876	0.108649	-0.000965792	-0.00121228
12.0625	5.87854	1.01357	10.9827	8.82102	11.6913			-0.000970263	-0.00106071	-0.00132624	0.108879	-0.00108126	-0.000901349
12.0664	5.88188	1.01357	10.9886	8.82727	11.6968			-0.00118596	-0.00120086	-0.00127629	0.108878	-0.000957899	-0.00109504
12.0704	5.88522	1.01357	10.9945	8.83355	11.7024			-0.00111367	-0.0011168	-0.00116138	0.108936	-0.00115301	-0.001246
12.0743	5.88856	1.01357	11.0004	8.83987	11.708			-0.00120057	-0.000999219	-0.000993868	0.108676	-0.00106475	-0.00114499
12.0782	5.8919	1.01357	11.0062	8.84618	11.7135			-0.00124542	-0.00111033	-0.00100551	0.108572	-0.00107786	-0.00114374
12.0821	5.89523	1.01357	11.0121	8.85249	11.7191			-0.00129135	-0.00118298	-0.00102611	0.108922	-0.00109832	-0.00105547
12.0861	5.89859	1.01357	11.018	8.85881	11.7247			-0.00106179	-0.00114464	-0.00127833	0.108908	-0.00119155	-0.00123832
12.09	5.90206	1.01357	11.0239	8.8651	11.7302			-0.00121016	-0.00110454	-0.000946125	0.10873	-0.00109015	-0.00112527
12.0939	5.90553	1.01357	11.0298	8.87136	11.7357			-0.000871325	-0.00111102	-0.000998043	0.108903	-0.00120245	-0.00102477
12.098	5.909	1.01357	11.0357	8.87762	11.7412			-0.000905391	-0.00107754	-0.00120182	0.108815	-0.00105337	-0.000987984
12.102	5.91247	1.01357	11.0416	8.88387	11.7467			-0.00102257	-0.00110092	-0.00119924	0.108852	-0.00113598	-0.000992749
12.1061	5.91594	1.01357	11.0476	8.89013	11.7522			-0.00127754	-0.00112747	-0.00126751	0.108938	-0.0010042	-0.00103906
12.1101	5.91941	1.01357	11.0536	8.89639	11.7578			-0.00109573	-0.000985412	-0.00114003	0.108784	-0.00107565	-0.00112667
12.1142	5.92288	1.01357	11.0596	8.90266	11.7633			-0.00128525	-0.00135146	-0.001243	0.108661	-0.000801185	-0.00120951
12.1183	5.92636	1.01357	11.0656	8.90894	11.7689			-0.00114184	-0.00119579	-0.00126596	0.108629	-0.000931703	-0.000957317
12.1223	5.92988	1.01357	11.0716	8.91521	11.7744			-0.00105299	-0.00101268	-0.00105102	0.108548	-0.00120269	-0.00115128
12.1264	5.93353	1.01357	11.0777	8.92149	11.78			-0.0013049	-0.00113145	-0.00093782	0.108824	-0.00115297	-0.00110329
12.1304	5.93717	1.01357	11.0837	8.92776	11.7855			-0.00127048	-0.00128903	-0.00113286	0.108753	-0.00121492	-0.00102813
12.1342	5.94081	1.01357	11.0898	8.934	11.791			-0.00115858	-0.00104451	-0.00112094	0.108778	-0.00108587	-0.0011338
12.138	5.94446	1.01357	11.0959	8.94023	11.7965			-0.00109992	-0.000981971	-0.001112	0.108881	-0.00108418	-0.00119701
12.1418	5.9481	1.01357	11.102	8.94647	11.802			-0.00106129	-0.000946068	-0.00113443	0.108747	-0.00129073	-0.00106181
12.1456	5.95174	1.01357	11.1081	8.95271	11.8075			-0.00104401	-0.0012842	-0.00103567	0.108824	-0.00103472	-0.00111015
12.1495	5.95539	1.01357	11.1141	8.95895	11.813			-0.000977397	-0.00113108	-0.000928547	0.108686	-0.00107235	-0.00132288
12.1533	5.95903	1.01357	11.1202	8.9652	11.8185			-0.000915612	-0.00108267	-0.001177	0.108926	-0.00123798	-0.000840357
12.1571	5.96275	1.01357	11.1263	8.97146	11.824			-0.00113193	-0.00111339	-0.00115783	0.108881	-0.000965675	-0.00130064
12.1609	5.96648	1.01357	11.1323	8.97771	11.8295			-0.000973734	-0.00101174	-0.00103689	0.10885	-0.00104991	-0.00102669
12.1648	5.97022	1.01357	11.1384	8.98397	11.8349			-0.000946303	-0.00121536	-0.00128049	0.108839	-0.0010861	-0.00134102
12.1687	5.97396	1.01357	11.1445	8.99023	11.8404			-0.00114491	-0.00134232	-0.00121306	0.108723	-0.00118596	-0.000901506
12.1725	5.9777	1.01357	11.1505	8.99648	11.8459			-0.000941473	-0.00122576	-0.00118301	0.108879	-0.00117455	-0.00108552
12.1764	5.98144	1.01357	11.1566	9.00274	11.8513			-0.00127374	-0.000984261	-0.00102473	0.108741	-0.00104088	-0.00129534
12.1803	5.98518	1.01357	11.1627	9.009	11.8568			-0.00122175	-0.00123256	-0.00118421	0.108945	-0.00124072	-0.00107207
12.1841	5.98891	1.01357	11.1687	9.01525	11.8622			-0.00134856	-0.00120124	-0.00129999	0.108701	-0.00117669	-0.00111342
12.188	5.99269	1.01357	11.1748	9.02151	11.8676			-0.0011583	-0.00118591	-0.00113239	0.108704	-0.00103622	-0.00102642
12.1919	5.99653	1.01357	11.1809	9.02778	11.873			-0.00117727	-0.00111255	-0.00108388	0.10876	-0.00113997	-0.0010629
12.1958	6.00036	1.01357	11.187	9.03405	11.8784			-0.00109038	-0.00119582	-0.00115608	0.108853	-0.00112814	-0.00127395
12.1997	6.0042	1.01357	11.1931	9.04033	11.8839			-0.00108417	-0.0012166	-0.00107777	0.108926	-0.000972462	-0.00122518
12.2036	6.00803	1.01357	11.1991	9.0466	11.8893			-0.00105945	-0.00109388	-0.000950295	0.10877	-0.000915508	-0.00118319
