lap6_3_samp	lap6_4_samp	lap6_5_samp	cur6_3_samp	cur6_4_samp	cur6_5_samp	rp621
3.1404	15.1627	5.88527	0.00201293	0.00223478	0.00218721	
3.14121	15.1627	5.88527	0.0020525	0.00209827	0.00206068	
3.14202	15.1627	5.88527	0.00202848	0.00197136	0.00190182	
3.14283	15.1627	5.88527	0.00230169	0.00201011	0.002113	
3.14365	15.1627	5.88527	0.00212931	0.00202785	0.00223957	
3.14446	15.1627	5.88527	0.00211604	0.00227766	0.00219527	
3.14527	15.1627	5.88527	0.00182977	0.00198122	0.00205869	
3.14608	15.1627	5.88527	0.0020898	0.0021202	0.00208588	
3.14689	15.1627	5.88527	0.00207459	0.0019028	0.00196982	
3.14771	15.1627	5.88527	0.00212537	0.00207488	0.00223601	
3.14878	15.1627	5.88527	0.00216643	0.00218035	0.00226384	
3.14987	15.1627	5.88527	0.00199263	0.00196517	0.00211767	
3.15097	15.1627	5.88527	0.00217555	0.00208896	0.00219727	
3.15207	15.1627	5.88527	0.00194971	0.00206461	0.00207032	
3.15316	15.1627	5.88527	0.00213837	0.00211519	0.00219786	
3.15426	15.1627	5.88527	0.00217074	0.00219041	0.00188196	
3.15536	15.1627	5.88527	0.00230864	0.00208031	0.00205127	
3.15645	15.1627	5.88527	0.00196311	0.00213716	0.00195757	
3.15755	15.1627	5.88527	0.00202026	0.00208985	0.00210028	
3.15865	15.1627	5.88527	0.00200553	0.00234556	0.00225268	
3.15974	15.1627	5.88527	0.00209374	0.00215994	0.00228362	
3.16084	15.1627	5.88527	0.00226764	0.00213657	0.00210891	
3.16194	15.1627	5.88527	0.00208098	0.00207292	0.00211342	
3.16303	15.1627	5.88527	0.00215026	0.00198532	0.00216934	
3.16413	15.1627	5.88527	0.0020486	0.00206541	0.0019602	
3.16523	15.1627	5.88527	0.00208009	0.00200165	0.00234686	
3.16632	15.1627	5.88527	0.00191755	0.00196814	0.00221306	
3.16742	15.1627	5.88527	0.00212257	0.00222483	0.00213347	
3.16852	15.1627	5.88527	0.00217082	0.00202423	0.00213539	
3.16961	15.1627	5.88527	0.00220865	0.00202344	0.00209951	
3.17071	15.1627	5.88527	0.00198102	0.00207291	0.00199485	
3.17181	15.1627	5.88527	0.00206411	0.0022479	0.00207848	
3.17299	15.1627	5.88527	0.00211346	0.00209536	0.00208438	
3.1744	15.1627	5.88527	0.00209242	0.00214079	0.00216054	
3.17582	15.1627	5.88527	0.00208123	0.00196032	0.00206595	
3.17723	15.1627	5.88527	0.00205359	0.00221455	0.00203711	
3.17864	15.1627	5.88527	0.00215389	0.00206353	0.00207826	
3.18005	15.1627	5.88527	0.00211991	0.002214	0.00210221	
3.18146	15.1627	5.88527	0.00219433	0.00208455	0.00208923	
3.18287	15.1627	5.88527	0.00212986	0.00207741	0.00236912	
3.18428	15.1627	5.88527	0.00224325	0.00211673	0.0021483	
3.18569	15.1627	5.88527	0.00214289	0.00205857	0.00211702	
3.18711	15.1627	5.88527	0.00213799	0.00197655	0.00209602	
3.18852	15.1627	5.88527	0.00207132	0.00214466	0.00221509	
3.18993	15.1627	5.88527	0.00220203	0.00203866	0.00213262	
3.19134	15.1627	5.88527	0.00222401	0.00213688	0.00228026	
3.19275	15.1627	5.88527	0.00176136	0.00201503	0.00217613	
3.19416	15.1627	5.88527	0.00205723	0.00209495	0.00205168	
3.19557	15.1627	5.88527	0.00207985	0.00211633	0.00195636	
3.19701	15.1627	5.88527	0.00201724	0.00193002	0.00204184	
3.19881	15.1627	5.88527	0.00192943	0.00225083	0.00202261	
3.20066	15.1627	5.88527	0.00187097	0.00193646	0.0020479	
3.2025	15.1627	5.88527	0.00208428	0.00200382	0.00209948	
3.20435	15.1627	5.88527	0.00207014	0.00215443	0.00215769	
3.20619	15.1627	5.88527	0.00202746	0.00216896	0.00200668	
3.20804	15.1627	5.88527	0.00201959	0.00203817	0.00205116	
3.20989	15.1627	5.88527	0.00207987	0.00206951	0.00195911	
3.21173	15.1627	5.88527	0.00202281	0.00196434	0.00205112	
3.21358	15.1627	5.88527	0.00207026	0.00208845	0.00209795	
3.21542	15.1627	5.88527	0.00205189	0.00202252	0.00204259	
3.21727	15.1627	5.88527	0.00223221	0.00216103	0.00215531	
3.21911	15.1627	5.88527	0.00187818	0.00215296	0.00228418	
3.22096	15.1627	5.88527	0.00203129	0.0021308	0.00209553	
3.22281	15.1627	5.88527	0.002111	0.0020181	0.00191745	
3.22485	15.1627	5.88527	0.00223826	0.00223345	0.00206612	
3.22707	15.1627	5.88527	0.00211313	0.0020764	0.0021706	
3.22929	15.1627	5.88527	0.00205585	0.00214975	0.00215557	
3.23151	15.1627	5.88527	0.00204076	0.00195689	0.00217785	
3.23372	15.1627	5.88527	0.00193879	0.00222212	0.00200804	
3.23594	15.1627	5.88527	0.00210919	0.00209607	0.00210913	
3.23816	15.1627	5.88527	0.00214134	0.00200419	0.00203516	
3.24037	15.1627	5.88527	0.00190778	0.00199324	0.00206455	
3.24259	15.1627	5.88527	0.00207087	0.00210273	0.00203787	
3.24481	15.1627	5.88527	0.00199188	0.00201313	0.00201653	
3.24703	15.1627	5.88527	0.0021357	0.00209154	0.00211827	
3.24924	15.1627	5.88527	0.00206774	0.00210347	0.00213661	
3.25146	15.1627	5.88527	0.00212305	0.00213543	0.00218118	
3.25388	15.1627	5.88527	0.00221947	0.0019424	0.002102	
3.25638	15.1627	5.88527	0.00229466	0.00202056	0.00184524	
3.25887	15.1627	5.88527	0.00211646	0.0021776	0.00218039	
3.26137	15.1627	5.88527	0.00207502	0.00212628	0.00226981	
3.26386	15.1627	5.88527	0.00208328	0.00197679	0.00186103	
3.26635	15.1627	5.88527	0.00213655	0.0020861	0.00213369	
3.26885	15.1627	5.88527	0.00199665	0.00185886	0.00202106	
3.27134	15.1627	5.88527	0.00221744	0.00208821	0.00206588	
3.27384	15.1627	5.88527	0.00212563	0.00181916	0.00221842	
3.27633	15.1627	5.88527	0.00208776	0.00205664	0.00203463	
3.27882	15.1627	5.88527	0.0020367	0.00180996	0.00212266	
3.2815	15.1627	5.88527	0.00228562	0.00202716	0.00199658	
3.28435	15.1627	5.88527	0.00211276	0.00208926	0.0020383	
3.2872	15.1627	5.88527	0.00201738	0.00211475	0.00196096	
3.29005	15.1627	5.88527	0.00213794	0.00204473	0.00182387	
3.29291	15.1627	5.88527	0.00194624	0.00227804	0.00214578	
3.29576	15.1627	5.88527	0.00206369	0.00201709	0.00214668	
3.29861	15.1627	5.88527	0.00215014	0.00218469	0.00209288	
3.30146	15.1627	5.88527	0.002017	0.00205421	0.00230301	
3.30431	15.1627	5.88527	0.00193645	0.00213241	0.00195747	
3.30716	15.1627	5.88527	0.00192698	0.00191482	0.00227023	
3.31001	15.1627	5.88527	0.00218526	0.00190508	0.00196975	
3.31294	15.1627	5.88527	0.00208443	0.00198635	0.00200105	
3.31591	15.1627	5.88527	0.00226785	0.00201514	0.00197901	
3.31887	15.1627	5.88527	0.00219993	0.00210954	0.00212802	
3.32183	15.1627	5.88527	0.00207698	0.00201209	0.00205338	
3.32479	15.1627	5.88527	0.00209069	0.00212394	0.00206006	
3.32775	15.1627	5.88527	0.00209327	0.00198333	0.00202191	
3.33071	15.1627	5.88527	0.00194052	0.00200932	0.00197236	
3.33367	15.1627	5.88527	0.001779	0.00213734	0.00223129	
3.33663	15.1627	5.88527	0.0020522	0.00205568	0.00213428	
3.3396	15.1627	5.88527	0.00204144	0.00202105	0.0019714	
3.34275	15.1627	5.88527	0.00199957	0.00194222	0.00209433	
3.34597	15.1627	5.88527	0.00201179	0.0020225	0.0020963	
3.34918	15.1627	5.88527	0.00230074	0.00212112	0.00200932	
3.35239	15.1627	5.88527	0.00200374	0.00213005	0.00221492	
3.35561	15.1627	5.88527	0.00196583	0.00207612	0.00218734	
3.35882	15.1627	5.88527	0.00213668	0.002105	0.00210796	
3.36204	15.1627	5.88527	0.00225562	0.00210092	0.00217335	
3.36525	15.1627	5.88527	0.00207694	0.00208415	0.00210683	
3.36847	15.1627	5.88527	0.00196707	0.00215752	0.00217827	
3.37174	15.1627	5.88527	0.00194842	0.00230767	0.0019628	
3.37512	15.1627	5.88527	0.00213518	0.00206353	0.00210434	
3.3785	15.1627	5.88527	0.0020759	0.00200639	0.00199773	
3.38188	15.1627	5.88527	0.00199516	0.00216977	0.00214935	
3.38526	15.1627	5.88527	0.00214444	0.00196045	0.00204783	
3.38864	15.1627	5.88527	0.00193638	0.00209049	0.00218668	
3.39202	15.1627	5.88527	0.00201543	0.00207953	0.00203827	
3.3954	15.1627	5.88527	0.00194719	0.00214899	0.00222094	
3.39878	15.1627	5.88527	0.00219054	0.00198906	0.00212647	
3.40223	15.1627	5.88527	0.0020345	0.00211502	0.00220998	
3.4058	15.1627	5.88527	0.00225107	0.00191048	0.0021793	
3.40936	15.1627	5.88527	0.00206236	0.00195126	0.00206676	
3.41293	15.1627	5.88527	0.00206021	0.0020922	0.0021219	
3.4165	15.1627	5.88527	0.00206943	0.0020182	0.00233605	
3.42006	15.1627	5.88527	0.00221847	0.00216919	0.00208091	
3.42363	15.1627	5.88527	0.00202648	0.0019824	0.00203082	
3.4272	15.1627	5.88527	0.00199926	0.00193375	0.00205058	
3.43076	15.1627	5.88527	0.00205553	0.00206918	0.0021885	
3.4344	15.1627	5.88527	0.00222883	0.00227227	0.0020131	
3.43808	15.1627	5.88527	0.00219799	0.00216853	0.00210596	
3.44176	15.1627	5.88527	0.00229813	0.00195432	0.00202488	
3.44543	15.1627	5.88527	0.00203708	0.00226457	0.00215738	
3.44911	15.1627	5.88527	0.00192119	0.00188778	0.00199055	
3.45279	15.1627	5.88527	0.00198552	0.00204758	0.00210664	
3.45646	15.1627	5.88527	0.00207953	0.0022122	0.0020957	
3.46014	15.1627	5.88527	0.00192014	0.00208265	0.00203916	
3.46381	15.1627	5.88527	0.00212435	0.00206919	0.00208178	
3.46747	15.1627	5.88527	0.00210825	0.00205262	0.00220874	
3.47113	15.1627	5.88527	0.00205084	0.0019925	0.00206614	
3.47479	15.1627	5.88527	0.00201849	0.00210067	0.00209741	
3.47845	15.1627	5.88527	0.00221766	0.00209131	0.00213305	
3.4821	15.1627	5.88527	0.00194521	0.00204645	0.00216195	
3.48576	15.1627	5.88527	0.00203886	0.00226045	0.00212945	
3.48942	15.1627	5.88527	0.00237479	0.00201718	0.00203624	
3.49308	15.1627	5.88527	0.00205689	0.00204318	0.00217563	
3.49673	15.1627	5.88527	0.00208307	0.00213874	0.00203773	
3.50027	15.1627	5.88527	0.00192847	0.00216944	0.00203516	
3.50377	15.1627	5.88527	0.00196942	0.00190195	0.00230104	
3.50726	15.1627	5.88527	0.00223332	0.00221432	0.00220038	
3.51076	15.1627	5.88527	0.00214777	0.00210797	0.00199424	
3.51426	15.1627	5.88527	0.00217469	0.00215602	0.00216034	
3.51776	15.1627	5.88527	0.00198749	0.00195924	0.00212874	
3.52126	15.1627	5.88527	0.00192688	0.00203373	0.00222856	
3.52476	15.1627	5.88527	0.00201852	0.00220013	0.00219314	
3.52826	15.1627	5.88527	0.00200886	0.00202766	0.0021698	
3.53176	15.1627	5.88527	0.0021073	0.00227138	0.00218085	
3.53526	15.1627	5.88527	0.00193867	0.00210253	0.00212701	
3.53876	15.1627	5.88527	0.00218151	0.0021623	0.00214804	
3.54226	15.1627	5.88527	0.00210251	0.00206603	0.00209139	
3.54576	15.1627	5.88527	0.00193491	0.00219072	0.00206841	
3.54926	15.1627	5.88527	0.00206742	0.001881	0.00227598	
3.55276	15.1627	5.88527	0.00213941	0.00231014	0.00225017	
3.55626	15.1627	5.88527	0.0019485	0.00197963	0.00204366	
3.55976	15.1627	5.88527	0.00202621	0.00219026	0.00215299	
3.56331	15.1627	5.88527	0.00221564	0.00201488	0.0021143	
3.56688	15.1627	5.88527	0.00223397	0.00224733	0.00193405	
3.57045	15.1627	5.88527	0.00213047	0.00221755	0.00210183	
3.57403	15.1627	5.88527	0.00207576	0.00215198	0.00203757	
3.5776	15.1627	5.88527	0.00211489	0.00211839	0.00223125	
3.58117	15.1627	5.88527	0.00205735	0.00202211	0.0020144	
3.58474	15.1627	5.88527	0.00211237	0.00207526	0.00215529	
3.58831	15.1627	5.88527	0.00207349	0.00211596	0.0020623	
3.59188	15.1627	5.88527	0.00211666	0.00213492	0.00208526	
3.59541	15.1627	5.88527	0.00204811	0.00220534	0.00220522	
3.59879	15.1627	5.88527	0.00211951	0.00204412	0.00215863	
3.60218	15.1627	5.88527	0.00197188	0.00213059	0.00230897	
3.60556	15.1627	5.88527	0.0021647	0.0020901	0.00193052	
3.60895	15.1627	5.88527	0.00191224	0.00205746	0.00204574	
3.61233	15.1627	5.88527	0.002135	0.00204842	0.00233894	
3.61572	15.1627	5.88527	0.00203536	0.00190685	0.002112	
3.61911	15.1627	5.88527	0.0019677	0.00195295	0.00221241	
3.62249	15.1627	5.88527	0.00214841	0.00200422	0.00208157	
3.62588	15.1627	5.88527	0.00184281	0.00203929	0.0021207	
3.62923	15.1627	5.88527	0.00208343	0.0020984	0.00207468	
3.63257	15.1627	5.88527	0.00211572	0.00198515	0.00214221	
3.63592	15.1627	5.88527	0.00211345	0.00197582	0.00213282	
3.63926	15.1627	5.88527	0.00219365	0.00215426	0.00225348	
3.6426	15.1627	5.88527	0.00188391	0.00223414	0.00202142	
3.64595	15.1627	5.88527	0.0020714	0.00212049	0.0021017	
3.64929	15.1627	5.88527	0.00199028	0.00199558	0.00216398	
3.65263	15.1627	5.88527	0.00200777	0.00206433	0.00212253	
3.65597	15.1627	5.88527	0.00192532	0.00214045	0.00223998	
3.65932	15.1627	5.88527	0.00233106	0.00216494	0.00207069	
3.66256	15.1627	5.88527	0.00201513	0.00214195	0.00225257	
3.66576	15.1627	5.88527	0.00206029	0.0021518	0.00236235	
3.66896	15.1627	5.88527	0.00190959	0.00216703	0.00210977	
3.67216	15.1627	5.88527	0.00205489	0.00224878	0.00213586	
3.67536	15.1627	5.88527	0.00190155	0.00217272	0.00219575	
3.67856	15.1627	5.88527	0.00209549	0.00195229	0.00217669	
3.68176	15.1627	5.88527	0.00213802	0.00215432	0.00218761	
3.68495	15.1627	5.88527	0.00206058	0.00202163	0.00213357	
3.68815	15.1627	5.88527	0.00213041	0.00205634	0.00190216	
3.69135	15.1627	5.88527	0.00221479	0.00212258	0.0019963	
3.69454	15.1627	5.88527	0.0021597	0.00211091	0.00202183	
3.69754	15.1627	5.88527	0.00203732	0.00214809	0.00225288	
3.70052	15.1627	5.88527	0.00212211	0.00188313	0.00203366	
3.70351	15.1627	5.88527	0.00210703	0.00213586	0.0020958	
3.70649	15.1627	5.88527	0.00218935	0.00211783	0.0020269	
3.70948	15.1627	5.88527	0.00201244	0.00209082	0.00206535	
3.71246	15.1627	5.88527	0.00219851	0.0019608	0.00208302	
3.71545	15.1627	5.88527	0.00202927	0.00194286	0.00214691	
3.71843	15.1627	5.88527	0.00204299	0.00212957	0.00209241	
3.72142	15.1627	5.88527	0.00204527	0.00208997	0.00210099	
3.7244	15.1627	5.88527	0.00218912	0.00209582	0.00218982	
3.72739	15.1627	5.88527	0.00206259	0.00196933	0.00209137	
3.73027	15.1627	5.88527	0.00190344	0.00228724	0.00210318	
3.73305	15.1627	5.88527	0.0020663	0.0019939	0.00207041	
3.73582	15.1627	5.88527	0.00216665	0.00199709	0.00210646	
3.73859	15.1627	5.88527	0.00206336	0.00215811	0.00234439	
3.74136	15.1627	5.88527	0.00194275	0.00210995	0.00179686	
3.74413	15.1627	5.88527	0.00197663	0.00203716	0.00223259	
3.74691	15.1627	5.88527	0.00202595	0.00208263	0.00230772	
3.74968	15.1627	5.88527	0.00196212	0.00205826	0.00209404	
3.75245	15.1627	5.88527	0.00224521	0.00199276	0.00220344	
3.75522	15.1627	5.88527	0.00194931	0.00225402	0.00223836	
3.75799	15.1627	5.88527	0.00215097	0.0019851	0.00206151	
3.76076	15.1627	5.88527	0.0021761	0.00206885	0.00212396	
3.76353	15.1627	5.88527	0.00221039	0.00190029	0.00196656	
3.76615	15.1627	5.88527	0.00186283	0.00205319	0.00188831	
3.76862	15.1627	5.88527	0.00194466	0.00217278	0.00207938	
3.77109	15.1627	5.88527	0.00198048	0.00222358	0.00238889	
3.77356	15.1627	5.88527	0.00213554	0.00201222	0.00212656	
3.77603	15.1627	5.88527	0.00201643	0.00199977	0.00220655	
3.7785	15.1627	5.88527	0.00229224	0.00190104	0.00208538	
3.78096	15.1627	5.88527	0.00213725	0.00210982	0.00213659	
3.78344	15.1627	5.88527	0.00197441	0.00217183	0.00207838	
3.78591	15.1627	5.88527	0.00216807	0.00214035	0.00217844	
3.78838	15.1627	5.88527	0.0020677	0.00200016	0.00185502	
3.79085	15.1627	5.88527	0.00212957	0.00202079	0.00224019	
3.79331	15.1627	5.88527	0.00220921	0.00212071	0.00198127	
3.79579	15.1627	5.88527	0.00210982	0.00233507	0.00222825	
3.79826	15.1627	5.88527	0.00212051	0.00193612	0.00200253	
3.80071	15.1627	5.88527	0.00215945	0.00204034	0.00208543	
3.80293	15.1627	5.88527	0.00208303	0.00208402	0.00202217	
3.80513	15.1627	5.88527	0.00202992	0.0020506	0.00216034	
3.80733	15.1627	5.88527	0.00184617	0.00198886	0.00208547	
3.80953	15.1627	5.88527	0.00213315	0.002065	0.00215445	
3.81172	15.1627	5.88527	0.00197242	0.00204021	0.00225178	
3.81392	15.1627	5.88527	0.00202371	0.0022379	0.00212488	
3.81612	15.1627	5.88527	0.00201939	0.00201778	0.00215508	
3.81832	15.1627	5.88527	0.00204854	0.00208084	0.00222824	
3.82052	15.1627	5.88527	0.0021175	0.00203532	0.00206382	
3.82272	15.1627	5.88527	0.00208697	0.00220764	0.00206764	
3.82492	15.1627	5.88527	0.00199353	0.00210512	0.0020493	
3.82712	15.1627	5.88527	0.00197573	0.00220715	0.00199439	
3.82932	15.1627	5.88527	0.00225724	0.00199781	0.00202494	
3.83152	15.1627	5.88527	0.00209455	0.00205827	0.00201633	
3.83372	15.1627	5.88527	0.00194682	0.00193829	0.00202289	
3.83592	15.1627	5.88527	0.00219415	0.00222838	0.00214338	
3.83796	15.1627	5.88527	0.00196462	0.00205324	0.00197162	
3.83992	15.1627	5.88527	0.00205028	0.00218586	0.00202064	
3.84187	15.1627	5.88527	0.00215895	0.00207339	0.0020148	
3.84383	15.1627	5.88527	0.00203863	0.00223287	0.00212783	
3.84578	15.1627	5.88527	0.00203338	0.00220463	0.00208575	
3.84774	15.1627	5.88527	0.00209371	0.00201774	0.00212302	
3.84969	15.1627	5.88527	0.00212766	0.00224562	0.0022723	
3.85165	15.1627	5.88527	0.0020698	0.0020866	0.00202485	
3.8536	15.1627	5.88527	0.00220849	0.00209315	0.00208018	
3.85556	15.1627	5.88527	0.00196049	0.00207837	0.00214045	
3.85751	15.1627	5.88527	0.00221396	0.00211668	0.00206459	
3.85947	15.1627	5.88527	0.00215463	0.00218751	0.00214964	
3.86142	15.1627	5.88527	0.00205291	0.00202264	0.0019959	
3.86338	15.1627	5.88527	0.00201617	0.00218934	0.00204113	
3.86533	15.1627	5.88527	0.00209672	0.00208292	0.00208713	
3.86729	15.1627	5.88527	0.00215045	0.00194643	0.00219117	
3.86924	15.1627	5.88527	0.00206514	0.00225052	0.00210196	
3.8712	15.1627	5.88527	0.00190828	0.00217553	0.00204176	
3.87315	15.1627	5.88527	0.00188053	0.00220637	0.0020993	
3.8751	15.1627	5.88527	0.00202038	0.00206274	0.00233784	
3.87677	15.1627	5.88527	0.00196529	0.00211574	0.00214226	
3.87839	15.1627	5.88527	0.0022131	0.00216108	0.00211245	
3.88	15.1627	5.88527	0.00191906	0.00214757	0.00231167	
3.88162	15.1627	5.88527	0.00228441	0.00205091	0.00214267	
3.88323	15.1627	5.88527	0.00215026	0.00199618	0.00202726	
3.88485	15.1627	5.88527	0.00209363	0.00223767	0.00224499	
3.88647	15.1627	5.88527	0.00208598	0.00206237	0.00201857	
3.88808	15.1627	5.88527	0.00214227	0.00210237	0.00224486	
3.8897	15.1627	5.88527	0.00210567	0.00214494	0.00207588	
3.89132	15.1627	5.88527	0.00199903	0.00217074	0.00211693	
3.89293	15.1627	5.88527	0.00198295	0.00209816	0.00197769	
3.89455	15.1627	5.88527	0.00217322	0.00207509	0.00204204	
3.89617	15.1627	5.88527	0.00203503	0.00207548	0.00208135	
3.89778	15.1627	5.88527	0.0021721	0.00200075	0.00220444	
3.8994	15.1627	5.88527	0.00207678	0.00210411	0.00213112	
3.90102	15.1627	5.88527	0.00194884	0.00231147	0.00212985	
3.90263	15.1627	5.88527	0.00206928	0.00203975	0.00212393	
3.90425	15.1627	5.88527	0.00199563	0.00212712	0.00211964	
3.90587	15.1627	5.88527	0.00208225	0.00222764	0.00216312	
3.90748	15.1627	5.88527	0.00219971	0.00213593	0.00221627	
3.9091	15.1627	5.88527	0.00207614	0.00207217	0.00200964	
3.91072	15.1627	5.88527	0.00211986	0.00209877	0.0020653	
3.91233	15.1627	5.88527	0.00216915	0.00192055	0.00203435	
3.91395	15.1627	5.88527	0.00202482	0.00204508	0.00225033	
3.91557	15.1627	5.88527	0.00205448	0.00225309	0.00197589	
3.91718	15.1627	5.88527	0.00189626	0.0020268	0.00197295	
3.9188	15.1627	5.88527	0.00211994	0.0019515	0.00206659	
3.92028	15.1627	5.88527	0.00208941	0.002161	0.0020523	
3.92144	15.1627	5.88527	0.00191146	0.00205539	0.00215713	
3.92261	15.1627	5.88527	0.00218239	0.00213881	0.00216152	
3.92377	15.1627	5.88527	0.0021846	0.00206201	0.00207869	
3.92493	15.1627	5.88527	0.00212088	0.00206774	0.00180411	
3.9261	15.1627	5.88527	0.00214381	0.0020792	0.00212856	
3.92726	15.1627	5.88527	0.00207653	0.00197601	0.00207009	
3.92842	15.1627	5.88527	0.00202019	0.00217795	0.00212007	
3.92959	15.1627	5.88527	0.00204509	0.00226591	0.00226805	
3.93075	15.1627	5.88527	0.00207226	0.00206863	0.00219506	
3.93191	15.1627	5.88527	0.00201658	0.00198925	0.00216496	
3.93308	15.1627	5.88527	0.00208606	0.00198418	0.002249	
3.93424	15.1627	5.88527	0.00200592	0.00192797	0.00208883	
3.9354	15.1627	5.88527	0.00216255	0.00203589	0.00204182	
3.93657	15.1627	5.88527	0.00210394	0.00185552	0.00209376	
3.93773	15.1627	5.88527	0.00210035	0.00216472	0.0020786	
3.93889	15.1627	5.88527	0.00203339	0.00191043	0.00229714	
3.94006	15.1627	5.88527	0.00205004	0.00217292	0.00197869	
3.94122	15.1627	5.88527	0.00183347	0.00224208	0.00196456	
3.94239	15.1627	5.88527	0.00215515	0.00220523	0.00215253	
3.94355	15.1627	5.88527	0.00220229	0.00215967	0.00211515	
3.94471	15.1627	5.88527	0.00220436	0.00190833	0.00199086	
3.94588	15.1627	5.88527	0.00208187	0.00225435	0.00211796	
3.94704	15.1627	5.88527	0.0020431	0.00217315	0.00195329	
3.9482	15.1627	5.88527	0.0022684	0.0020208	0.00224689	
3.94937	15.1627	5.88527	0.00192163	0.00182815	0.00200535	
3.95053	15.1627	5.88527	0.00208353	0.00203255	0.00196494	
3.95169	15.1627	5.88527	0.00220254	0.00190764	0.0021811	
3.95286	15.1627	5.88527	0.00225727	0.00223749	0.00195482	
3.95402	15.1627	5.88527	0.00214461	0.00192087	0.00214705	
3.95518	15.1627	5.88527	0.0020596	0.00218582	0.00195996	
3.95635	15.1627	5.88527	0.00192278	0.00221639	0.00213326	
3.95751	15.1627	5.88527	0.00192768	0.0019917	0.00215324	
3.95867	15.1627	5.88527	0.00198338	0.00209561	0.00201345	
3.95984	15.1627	5.88527	0.00217421	0.00197503	0.00228221	
3.961	15.1627	5.88527	0.00219073	0.00208469	0.00211959	
3.96216	15.1627	5.88527	0.00221788	0.00228424	0.00214707	
3.96333	15.1627	5.88527	0.00208833	0.00210437	0.00203076	
3.96449	15.1627	5.88527	0.00213669	0.00198734	0.00218022	
3.96565	15.1627	5.88527	0.00213716	0.00212566	0.00197002	
3.96682	15.1627	5.88527	0.00191934	0.00205213	0.00215266	
3.96798	15.1627	5.88527	0.00209876	0.00201002	0.00199012	
3.96915	15.1627	5.88527	0.00212426	0.00190683	0.00216975	
3.97031	15.1627	5.88527	0.00224137	0.00216964	0.0021247	
3.97147	15.1627	5.88527	0.00200087	0.00210776	0.00204413	
3.97264	15.1627	5.88527	0.00203254	0.00218085	0.00192521	
3.9738	15.1627	5.88527	0.00205014	0.00187684	0.00226025	
3.97496	15.1627	5.88527	0.00209177	0.00231244	0.00199964	
3.97613	15.1627	5.88527	0.0021115	0.00223486	0.00213614	
3.97729	15.1627	5.88527	0.00214115	0.00214202	0.00205665	
3.97845	15.1627	5.88527	0.00213519	0.00211871	0.00206973	
3.97962	15.1627	5.88527	0.00202808	0.00201971	0.00210357	
3.98078	15.1627	5.88527	0.00199361	0.00217012	0.00210161	
3.98194	15.1627	5.88527	0.00196342	0.00217893	0.00193654	
3.98311	15.1627	5.88527	0.00210296	0.00204445	0.00219207	
3.98427	15.1627	5.88527	0.00202571	0.00217234	0.00207613	
3.98543	15.1627	5.88527	0.00206819	0.00209752	0.00215936	
3.9866	15.1627	5.88527	0.00210247	0.00195045	0.00204134	
3.98776	15.1627	5.88527	0.00204633	0.00196784	0.00235004	
3.98892	15.1627	5.88527	0.00212396	0.0022251	0.00202229	
3.99009	15.1627	5.88527	0.00209702	0.00223719	0.00211987	
3.99125	15.1627	5.88527	0.00219517	0.00225842	0.0020898	
3.99241	15.1627	5.88527	0.00192172	0.00202	0.00192988	
3.99358	15.1627	5.88527	0.00216933	0.00204161	0.00214318	
3.99474	15.1627	5.88527	0.00189875	0.00222594	0.00217499	
3.99591	15.1627	5.88527	0.0022638	0.002006	0.0022301	
3.99707	15.1627	5.88527	0.00219774	0.00197314	0.00207861	
3.99823	15.1627	5.88527	0.00216661	0.00230634	0.0020155	
3.9994	15.1627	5.88527	0.00223971	0.00206201	0.00209066	
4.00056	15.1627	5.88527	0.00199727	0.00215577	0.00201689	
4.00172	15.1627	5.88527	0.00222831	0.00216184	0.00205192	
4.00289	15.1627	5.88527	0.0020176	0.0021223	0.00223137	
4.00405	15.1627	5.88527	0.00207626	0.00199446	0.00224732	
4.00521	15.1627	5.88527	0.00216785	0.00215632	0.00200788	
4.00638	15.1627	5.88527	0.00192165	0.00213263	0.00193651	
4.00754	15.1627	5.88527	0.00202029	0.0019428	0.00218587	
4.0087	15.1627	5.88527	0.00206093	0.00196823	0.00205631	
4.00987	15.1627	5.88527	0.00206679	0.00198689	0.00215496	
4.01103	15.1627	5.88527	0.00220296	0.0020604	0.00224745	
4.01219	15.1627	5.88527	0.00221885	0.00206879	0.00222992	
4.01336	15.1627	5.88527	0.00203659	0.00221309	0.00205406	
4.01452	15.1627	5.88527	0.00200511	0.00201822	0.00211888	
4.01568	15.1627	5.88527	0.00201459	0.00203149	0.00203041	
4.01685	15.1627	5.88527	0.00205482	0.00220975	0.00211531	
4.01801	15.1627	5.88527	0.00197272	0.00193213	0.00220678	
4.01917	15.1627	5.88527	0.00211145	0.00200979	0.00212833	
4.02034	15.1627	5.88527	0.00220419	0.00205477	0.00206888	
4.0215	15.1627	5.88527	0.00219145	0.00205028	0.0020518	
4.02267	15.1627	5.88527	0.00189978	0.0020315	0.0020759	
4.02383	15.1627	5.88527	0.00199094	0.00210458	0.00192698	
4.02499	15.1627	5.88527	0.00216605	0.0021473	0.0021377	
4.02616	15.1627	5.88527	0.00197661	0.00203408	0.00205773	
4.02732	15.1627	5.88527	0.00210712	0.00216568	0.00216897	
4.02848	15.1627	5.88527	0.00223963	0.00200537	0.00205963	
4.02965	15.1627	5.88527	0.00222606	0.00199103	0.00218271	
4.03081	15.1627	5.88527	0.00210179	0.00193518	0.0021743	
