lap4_11_samp	lap4_12_samp	lap4_13_samp	lap4_14_samp	lap4_15_samp	lap4_16_samp	rp711	rp1727	cur4_12_samp	cur4_13_samp	cur4_14_samp	cur4_15_samp	cur4_16_samp
15.6517		14.8753							-0.00101621			
15.6539		14.8753							-0.000920195			
15.6561		14.8753							-0.000912887			
15.6583		14.8753							-0.000758614			
15.6606		14.8753							-0.00116594			
15.6629		14.8753							-0.000851833			
15.6651		14.8753							-0.000969152			
15.6674		14.8753							-0.000833967			
15.6697		14.8753							-0.000887626			
15.6719		14.8753							-0.000795192			
15.6742		14.8753							-0.000807256			
15.6765		14.8753							-0.000917928			
15.6788		14.8753							-0.0010058			
15.681		14.8753							-0.000704447			
15.6833		14.8753							-0.00103149			
15.6856		14.8753							-0.000467548			
15.6878		14.8753							-0.000922404			
15.6902		14.8753							-0.000999779			
15.6925		14.8753							-0.000784355			
15.6949		14.8753							-0.000997875			
15.6972		14.8753							-0.000951242			
15.6996		14.8753							-0.000744361			
15.7019		14.8753							-0.000902615			
15.7042		14.8753							-0.000864535			
15.7066		14.8753							-0.000910356			
15.7089		14.8753							-0.000924662			
15.7113		14.8753							-0.00104684			
15.7136		14.8753							-0.000855727			
15.716		14.8753							-0.000664266			
15.7183		14.8753							-0.000797908			
15.7208		14.8753							-0.000860283			
15.7232		14.8753							-0.000777719			
15.7256		14.8753							-0.000930599			
15.7281		14.8753							-0.000829945			
15.7305		14.8753							-0.000746486			
15.733		14.8753							-0.000890845			
15.7354		14.8753							-0.000623494			
15.7378		14.8755							-0.000838356			
15.7403		14.8758							-0.000754658			
15.7427		14.8762							-0.000883498			
15.7452		14.8766							-0.000791449			
15.7476		14.877							-0.001087			
15.7501		14.8774							-0.00068502			
15.7526		14.8778							-0.000891077			
15.7552		14.8781							-0.000961782			
15.7577		14.8785							-0.00109743			
15.7603		14.8789							-0.0008372			
15.7629		14.8793							-0.000958729			
15.7654		14.8797							-0.00103718			
15.768		14.88							-0.000862202			
15.7705		14.8804							-0.000854876			
15.7731		14.8808							-0.000877807			
15.7756		14.8812							-0.000831978			
15.7782		14.8816							-0.000898561			
15.7808		14.882							-0.000923277			
15.7834		14.8823							-0.00107788			
15.786		14.8827							-0.00113592			
15.7886		14.8831							-0.000785877			
15.7912		14.8835							-0.00111197			
15.7938		14.8839							-0.00096187			
15.7964		14.8842							-0.00100915			
15.799		14.8846							-0.00123765			
15.8017		14.885							-0.000863515			
15.8043		14.8854							-0.000950415			
15.8069		14.8858							-0.000706784			
15.8095		14.8861							-0.000935489			
15.8121		14.8865							-0.00103072			
15.8148		14.8869							-0.00103277			
15.8174		14.8873							-0.00102577			
15.8201		14.8877							-0.00100474			
15.8227		14.8881							-0.000779516			
15.8254		14.8884							-0.000963677			
15.828		14.8888							-0.000708873			
15.8307		14.8892							-0.000892397			
15.8333		14.8896							-0.000934773			
15.836		14.89							-0.00105915			
15.8386		14.8903							-0.000621729			
15.8413		14.8907							-0.00110052			
15.8439		14.8911							-0.000776855			
15.8466		14.8915							-0.00109075			
15.8493		14.8919							-0.000776099			
15.8519		14.8923							-0.000680794			
15.8546		14.8926							-0.000968342			
15.8573		14.893							-0.000865775			
15.86		14.8935							-0.001037			
15.8626		14.8942							-0.000980773			
15.8653		14.8948							-0.000880663			
15.868		14.8955							-0.000972101			
15.8706		14.8962							-0.000790396			
15.8733		14.8968							-0.000935991			
15.876		14.8975							-0.00104636			
15.8787		14.8982							-0.000857089			
15.8814		14.8988							-0.000913612			
15.884		14.8995							-0.000974296			
15.8867		14.9002							-0.000871554			
15.8894		14.9008							-0.0010937			
15.8921		14.9015							-0.000871094			
15.8948		14.9022							-0.00096466			
15.8975		14.9028							-0.000877787			
15.9002		14.9035							-0.000887426			
15.9029		14.9042							-0.000856065			
15.9056		14.9048							-0.000808108			
15.9082		14.9055							-0.000947347			
15.9109		14.9062							-0.000862583			
15.9135		14.9068							-0.00100568			
15.9162		14.9075							-0.0010408			
15.9188		14.9082							-0.000848399			
15.9215		14.9089							-0.000867181			
15.9242		14.9095							-0.000803157			
15.9268		14.9102							-0.0009608			
15.9295		14.9109							-0.00104426			
15.9321		14.9115							-0.000816162			
15.9348		14.9122							-0.000868954			
15.9374		14.9129							-0.000995315			
15.9401		14.9135							-0.000825438			
15.9427		14.9142							-0.000943956			
15.9453		14.9149							-0.000872878			
15.9479		14.9157							-0.00101791			
15.9505		14.9167							-0.000694335			
15.9531		14.9177							-0.00102199			
15.9557		14.9186							-0.00110347			
15.9584		14.9196							-0.000850958			
15.961		14.9206							-0.000932623			
15.9636		14.9215							-0.00077385			
15.9662		14.9225							-0.00100481			
15.9688		14.9235							-0.00109073			
15.9714		14.9245							-0.000926615			
15.974		14.9254							-0.000950648			
15.9766		14.9264							-0.000866689			
15.9791		14.9274							-0.000976246			
15.9817		14.9284							-0.000777741			
15.9842		14.9293							-0.00103029			
15.9868		14.9303							-0.000795087			
15.9893		14.9313							-0.000936632			
15.9919		14.9322							-0.000894292			
15.9945		14.9332							-0.000858999			
15.997		14.9342							-0.00095558			
15.9996		14.9352							-0.000823976			
16.0021		14.9361							-0.000748806			
16.0047		14.9372							-0.00106109			
16.0072		14.9386							-0.00100067			
16.0097		14.94							-0.000793003			
16.0122		14.9414							-0.00102637			
16.0146		14.9428							-0.00107209			
16.0171		14.9442							-0.00100894			
16.0196		14.9456							-0.00106906			
16.0221		14.947							-0.00109987			
16.0246		14.9484							-0.000839921			
16.027		14.9498							-0.000915151			
16.0295		14.9513							-0.000686892			
16.032		14.9527							-0.000851238			
16.0345		14.9541							-0.000912665			
16.037		14.9555							-0.000937908			
16.0394		14.9569							-0.00091774			
16.0418		14.9583							-0.00109413			
16.0442		14.9597							-0.00108504			
16.0465		14.9611							-0.000810087			
16.0489		14.9626							-0.00100505			
16.0513		14.9643							-0.000905529			
16.0536		14.9661							-0.000874299			
16.056		14.9679							-0.000756508			
16.0584		14.9696							-0.000996642			
16.0607		14.9714							-0.000917128			
16.0631		14.9732							-0.000838008			
16.0654		14.975							-0.000834283			
16.0678		14.9767							-0.000994071			
16.0702		14.9785							-0.00105143			
16.0725		14.9803							-0.000848392			
16.0748		14.9821							-0.000984757			
16.077		14.9838							-0.000859792			
16.0792		14.9856							-0.000745029			
16.0814		14.9874							-0.000902913			
16.0837		14.9892							-0.000932385			
16.0859		14.9909							-0.000800898			
16.0881		14.9929							-0.000890235			
16.0903		14.9949							-0.000774109			
16.0925		14.9969							-0.000948805			
16.0947		14.9989							-0.000900688			
16.0969		15.0008							-0.000928661			
16.0991		15.0028							-0.000988974			
16.1014		15.0048							-0.00078539			
16.1036		15.0068							-0.00089142			
16.1058		15.0088							-0.000871498			
16.108		15.0108							-0.000830823			
16.1101		15.0127							-0.000802699			
16.1121		15.0147							-0.000767375			
16.1141		15.0167							-0.00102536			
16.1161		15.0187							-0.000809789			
16.1182		15.0207							-0.000845807			
16.1202		15.0229							-0.000992792			
16.1222		15.025							-0.00105583			
16.1242		15.0272							-0.00077882			
16.1262		15.0293							-0.000874291			
16.1283		15.0315							-0.000868053			
16.1303		15.0336							-0.00101849			
16.1323		15.0358							-0.00106139			
16.1343		15.0379							-0.000848904			
16.1363		15.0401							-0.000933437			
16.1384		15.0423							-0.00106421			
16.1404		15.0444							-0.000882333			
16.1424		15.0466							-0.000578887			
16.1443		15.0487							-0.000794548			
16.1462		15.0509							-0.000915037			
16.1481		15.0533							-0.000780156			
16.15		15.0556							-0.00087039			
16.152		15.0579							-0.000944232			
16.1539		15.0602							-0.00106417			
16.1558		15.0626							-0.00081425			
16.1577		15.0649							-0.00111897			
16.1596		15.0672							-0.000842025			
16.1615		15.0696							-0.00112568			
16.1634		15.0719							-0.000592393			
16.1653		15.0742							-0.000966599			
16.1672		15.0765							-0.00076458			
16.1691		15.0789							-0.000880443			
16.171		15.0812							-0.000867469			
16.1729		15.0837							-0.000913962			
16.1749		15.0862							-0.000895114			
16.1768		15.0886							-0.000937356			
16.1787		15.0911							-0.0010612			
16.1807		15.0935							-0.00105546			
16.1826		15.096							-0.000918723			
16.1846		15.0985							-0.00108218			
16.1865		15.1009							-0.000989			
16.1885		15.1034							-0.00112847			
16.1904		15.1058							-0.0009023			
16.1924		15.1083							-0.000893928			
16.1943		15.1108							-0.000833836			
16.1963		15.1133							-0.000869908			
16.1982		15.1159							-0.000829308			
16.2001		15.1185							-0.000937223			
16.2021		15.1211							-0.000875668			
16.204		15.1236							-0.000988516			
16.206		15.1262							-0.000832162			
16.208		15.1288							-0.000930726			
16.21		15.1314							-0.00108961			
16.2119		15.1339							-0.000811123			
16.2139		15.1365							-0.00087946			
16.2159		15.1391							-0.000668623			
16.2179		15.1417							-0.00098154			
16.2199		15.1443							-0.000748759			
16.2219		15.147							-0.000852351			
16.2239		15.1497							-0.000960356			
16.2258		15.1524							-0.000792616			
16.2278		15.1551							-0.000815273			
16.2298		15.1578							-0.000986473			
16.2318		15.1605							-0.00108066			
16.2338		15.1632							-0.00114823			
16.2358		15.1659							-0.000983607			
16.2378		15.1685							-0.000986911			
16.2399		15.1712							-0.000760568			
16.2419		15.174							-0.00101593			
16.244		15.1767							-0.000990387			
16.246		15.1794							-0.000828731			
16.2481		15.1822							-0.0010237			
16.2502		15.1849							-0.000860301			
16.2522		15.1877							-0.000950512			
16.2543		15.1904							-0.000872788			
16.2563		15.1932							-0.000812459			
16.2584		15.1959							-0.000923886			
16.2605		15.1987							-0.000790091			
16.2625		15.2014							-0.000927051			
16.2646		15.2042							-0.000921575			
16.2666		15.2069							-0.000783754			
16.2687		15.2095							-0.000885871			
16.2708		15.2122							-0.000915254			
16.2729		15.2149							-0.000834794			
16.275		15.2176							-0.00102487			
16.2771		15.2202							-0.00101289			
16.2792		15.2229							-0.000870468			
16.2813		15.2256							-0.001022			
16.2834		15.2282							-0.000901556			
16.2855		15.2309							-0.000967519			
16.2876		15.2336							-0.000786958			
16.2897		15.2363							-0.00102826			
16.2918		15.2389							-0.000919673			
16.2939		15.2415							-0.000754461			
16.296		15.244							-0.000955456			
16.2981		15.2464							-0.000883057			
16.3002		15.2489							-0.000923657			
16.3023		15.2513							-0.00100518			
16.3044		15.2538							-0.00105849			
16.3065		15.2563							-0.00107766			
16.3086		15.2587							-0.000951722			
16.3107		15.2612							-0.000929399			
16.3128		15.2636							-0.000976671			
16.3149		15.2661							-0.000970478			
16.317		15.2686							-0.000962383			
16.3191		15.271							-0.000793558			
16.3212		15.2735							-0.000742415			
16.3233		15.2759							-0.000890413			
16.3254		15.2783							-0.000755722			
16.3275		15.2804							-0.000780092			
16.3296		15.2825							-0.00103902			
16.3317		15.2846							-0.000956218			
16.3339		15.2867							-0.000979992			
16.3361		15.2889							-0.00096228			
16.3382		15.291							-0.00107753			
16.3404		15.2931							-0.00100751			
16.3426		15.2952							-0.00110217			
16.3448		15.2973							-0.000951132			
16.3469		15.2994							-0.00108119			
16.3491		15.3016							-0.000800071			
16.3513		15.3037							-0.000988571			
16.3534		15.3058							-0.000700013			
16.3556		15.3079							-0.000927997			
16.3578		15.31							-0.000860055			
16.36		15.3122							-0.000750819			
16.3622		15.3143							-0.00105425			
16.3645		15.3164							-0.00109822			
16.3668		15.3182							-0.000999755			
16.3691		15.3199							-0.000940298			
16.3714		15.3216							-0.0010384			
16.3737		15.3234							-0.000826951			
16.376		15.3251							-0.000921275			
16.3783		15.3268							-0.000867812			
16.3805		15.3285							-0.00106366			
16.3828		15.3302							-0.000985394			
16.3851		15.3319							-0.000838698			
16.3874		15.3337							-0.00101125			
16.3897		15.3354							-0.00101407			
16.392		15.3371							-0.00090441			
16.3944		15.3388							-0.000804871			
16.3967		15.3405							-0.000860136			
16.3991		15.3422							-0.000932587			
16.4015		15.344							-0.000940337			
16.4038		15.3457							-0.000864378			
16.4062		15.3474							-0.00102333			
16.4086		15.3491							-0.000881271			
16.4109		15.3508							-0.00102486			
16.4133		15.3525							-0.00107515			
16.4157		15.3543							-0.000729999			
16.418		15.356							-0.000843347			
16.4204		15.3577							-0.000764669			
16.4228		15.3594							-0.000708301			
16.4252		15.3611							-0.000811312			
16.4277		15.3628							-0.000899954			
16.4301		15.364							-0.00108842			
16.4325		15.3652							-0.000977933			
16.435		15.3664							-0.00101469			
16.4374		15.3676							-0.000863491			
16.4399		15.3688							-0.000865349			
16.4423		15.37							-0.000769157			
16.4448		15.3712							-0.000995691			
16.4472		15.3724							-0.000983354			
16.4496		15.3736							-0.000956506			
16.4521		15.3748							-0.00105492			
16.4545		15.376							-0.000860046			
16.457		15.3772							-0.000900099			
16.4595		15.3784							-0.00104852			
16.462		15.3796							-0.00107261			
16.4644		15.3808							-0.00105908			
16.4669		15.382							-0.000903289			
16.4694		15.3832							-0.000962727			
16.4719		15.3844							-0.00101542			
16.4744		15.3856							-0.000946077			
16.4768		15.3868							-0.00092364			
16.4793		15.388							-0.000885665			
16.4818		15.3892							-0.000663587			
16.4843		15.3904							-0.000994739			
16.4869		15.3916							-0.000928317			
16.4895		15.3928							-0.000997734			
16.4921		15.394							-0.000902898			
16.4947		15.3952							-0.000963097			
16.4973		15.3964							-0.000884493			
16.4999		15.3976							-0.000958927			
16.5024		15.3988							-0.000851276			
16.505		15.4							-0.000954365			
16.5076		15.4012							-0.000980165			
16.5102		15.4024							-0.000950276			
16.5128		15.4036							-0.000700279			
16.5154		15.4048							-0.000991126			
16.5181		15.406							-0.000698292			
16.5209		15.4072							-0.000670366			
16.5236		15.4084							-0.00095284			
16.5263		15.4096							-0.00108837			
16.529		15.4108							-0.000948299			
16.5317		15.412							-0.00117693			
16.5344		15.4133							-0.00108762			
16.5371		15.4144							-0.00078351			
16.5398		15.4152							-0.00075537			
16.5425		15.416							-0.00101665			
16.5452		15.4167							-0.00100971			
16.5479		15.4175							-0.000990719			
16.5506		15.4182							-0.00112455			
16.5533		15.419							-0.00113782			
16.5559		15.4197							-0.000886575			
16.5586		15.4204							-0.0008986			
16.5613		15.4212							-0.000835045			
16.564		15.4219							-0.000786492			
16.5666		15.4227							-0.000889607			
16.5693		15.4234							-0.000981985			
16.572		15.4242							-0.000947625			
16.5746		15.4249							-0.000778626			
16.5773		15.4256							-0.00108629			
16.58		15.4264							-0.000975615			
16.5826		15.4271							-0.000766003			
16.5851		15.4279							-0.000831884			
16.5876		15.4286							-0.000760469			
16.5901		15.4294							-0.000892583			
16.5927		15.4301							-0.000892101			
16.5952		15.4309							-0.000886249			
16.5977		15.4316							-0.000718168			
16.6002		15.4323							-0.000765525			
16.6027		15.4331							-0.000773132			
16.6052		15.4338							-0.000932849			
16.6078		15.4346							-0.000698395			
16.6103		15.4353							-0.00100658			
16.6128		15.4361							-0.00103662			
16.6153		15.4368							-0.00114041			
16.6177		15.4376							-0.00090747			
16.62		15.4383							-0.000853027			
16.6223		15.439							-0.000663504			
16.6247		15.4398							-0.000805301			
16.627		15.4405							-0.00079599			
16.6293		15.4413							-0.00105362			
16.6316		15.442							-0.00118656			
16.634		15.4428							-0.000800271			
16.6363		15.4435							-0.000940793			
16.6386		15.4442							-0.00079966			
16.641		15.445							-0.000882003			
16.6433		15.4457							-0.000997259			
16.6456		15.4465							-0.000948948			
16.6479		15.4472							-0.00105642			
16.6502		15.448							-0.000931074			
16.6525		15.4487							-0.000794821			
16.6547		15.4495							-0.0012893			
16.6569		15.4502							-0.000917122			
16.6591		15.4509							-0.000930208			
16.6613		15.4517							-0.00091			
16.6635		15.4524							-0.000766747			
16.6657		15.4532							-0.00089153			
16.6679		15.4539							-0.00101881			
16.6702		15.4547							-0.000915306			
16.6724		15.4554							-0.000843672			
16.6746		15.4561							-0.000978256			
16.6768		15.4569							-0.000778026			
16.679		15.4576							-0.00083054			
16.6812		15.4584							-0.00096804			
16.6834		15.4591							-0.000914649			
16.6855		15.4599							-0.000811477			
16.6877		15.4606							-0.000921158			
16.6898		15.4614							-0.000931043			
16.6919		15.4621							-0.000879186			
16.6941		15.4628							-0.000935111			
16.6962		15.4636							-0.000826154			
16.6984		15.4643							-0.000930051			
16.7005		15.4651							-0.000814261			
16.7026		15.4658							-0.000954291			
16.7048		15.4666							-0.000862078			
16.7069		15.4673							-0.000885806			
16.709		15.4681							-0.00108769			
16.7112		15.4688							-0.00074366			
16.7133		15.4695							-0.000848343			
16.7154		15.4703							-0.00106305			
16.7175		15.471							-0.00117721			
16.7196		15.4715							-0.000905973			
16.7217		15.4719							-0.000763747			
16.7238		15.4723							-0.000957788			
16.7259		15.4727							-0.000961279			
16.728		15.4732							-0.000953548			
16.7301		15.4736							-0.000928833			
16.7322		15.474							-0.000954583			
16.7343		15.4744							-0.000803946			
16.7364		15.4748							-0.00102047			
16.7385		15.4753							-0.000938568			
16.7406		15.4757							-0.000953775			
16.7427		15.4761							-0.000863487			
16.7448		15.4765							-0.00110127			
16.7469		15.4769							-0.000812627			
16.749		15.4774							-0.000942831			
16.7511		15.4778							-0.000903884			
16.7532		15.4782							-0.000970024			
16.7553		15.4786							-0.00085189			
16.7574		15.479							-0.000899036			
16.7595		15.4795							-0.0010509			
16.7616		15.4799							-0.00088979			
16.7637		15.4803							-0.000938481			
16.7658		15.4807							-0.000837882			
16.7679		15.4811							-0.00106485			
16.77		15.4816							-0.000891133			
16.7721		15.482							-0.00100169			
16.7742		15.4824							-0.00105706			
16.7763		15.4828							-0.000865336			
16.7784		15.4832							-0.00099882			
16.7805		15.4836							-0.000729067			
16.7825		15.4841							-0.000877768			
16.7845		15.4845							-0.000891915			
16.7865		15.4849							-0.00110325			
16.7885		15.4853							-0.000821015			
16.7906		15.4857							-0.00092447			
16.7926		15.4862							-0.000836401			
16.7946		15.4866							-0.00112266			
16.7966		15.487							-0.000894157			
16.7987		15.4874							-0.00109733			
16.8007		15.4878							-0.00082834			
16.8027		15.4883							-0.000915606			
16.8047		15.4887							-0.00101353			
16.8067		15.4891							-0.000885367			
16.8088		15.4895							-0.00082124			
16.8108		15.4899							-0.000911049			
16.8128		15.4904							-0.000817019			
16.8149		15.4908							-0.00112714			
16.8169		15.4912							-0.000886522			
16.819		15.4916							-0.000959813			
16.8211		15.492							-0.00105572			
16.8231		15.4925							-0.00104354			
16.8252		15.4929							-0.00090188			
16.8272		15.4933							-0.000866156			
16.8293		15.4937							-0.00089332			
16.8314		15.4941							-0.000803498			
16.8334		15.4946							-0.000861157			
16.8355		15.495							-0.00100408			
16.8376		15.4954							-0.000934427			
16.8396		15.4958							-0.0010629			
16.8417		15.4962							-0.00080494			
16.8438		15.4967							-0.00106706			
16.8459		15.4971							-0.000990274			
16.848		15.4975							-0.000829434			
16.8502		15.4979							-0.000784437			
16.8523		15.4983							-0.000821848			
16.8545		15.4988							-0.00088778			
16.8566		15.4992							-0.00096586			
16.8587		15.4996							-0.000916398			
16.8609		15.5							-0.000882888			
16.863		15.5004							-0.000871733			
16.8651		15.5009							-0.000944793			
16.8673		15.5013							-0.000959066			
16.8694		15.5017							-0.000799751			
16.8715		15.5021							-0.000969223			
16.8737		15.5025							-0.000933494			
16.8759		15.503							-0.000865135			
16.8781		15.5034							-0.00105664			
16.8803		15.5038							-0.000993154			
16.8825		15.5042							-0.000980549			
16.8847		15.5046							-0.000830725			
16.887		15.505							-0.000960763			
16.8892		15.5055							-0.000962294			
16.8914		15.5059							-0.000822985			
16.8936		15.5063							-0.000764994			
16.8958		15.5067							-0.000970403			
16.898		15.5071							-0.00107449			
16.9002		15.5076							-0.00100933			
16.9025		15.508							-0.00096378			
16.9047		15.5084							-0.0011231			
16.9069		15.5088							-0.000729607			
16.9091		15.5092							-0.000847379			
16.9113		15.5097							-0.000934571			
16.9135		15.5101							-0.000991176			
16.9157		15.5105							-0.000669397			
16.9179		15.5109							-0.000889305			
16.9202		15.5113							-0.000871616			
16.9224		15.5118							-0.000752608			
16.9246		15.5122							-0.000779605			
16.9268		15.5126							-0.000951772			
16.929		15.513							-0.000964139			
16.9312		15.513							-0.000986174			
16.9334		15.513							-0.000979775			
16.9356		15.513							-0.000852847			
16.9379		15.513							-0.000993959			
16.9401		15.513							-0.000893096			
16.9424		15.513							-0.000758511			
16.9446		15.513							-0.000678988			
16.9469		15.513							-0.00105152			
16.9491		15.513							-0.00103752			
16.9514		15.513							-0.000851587			
16.9536		15.513							-0.0011132			
16.9559		15.513							-0.000731926			
16.9581		15.513							-0.00091624			
16.9604		15.513							-0.000924413			
16.9626		15.513							-0.00106723			
16.9649		15.513							-0.000934617			
16.9671		15.513							-0.000925016			
16.9694		15.513							-0.000870069			
16.9717		15.513							-0.000944333			
16.974		15.513							-0.000917412			
16.9763		15.513							-0.00115919			
16.9786		15.513							-0.0009637			
16.9808		15.513							-0.000830697			
16.9831		15.513							-0.000830515			
16.9854		15.513							-0.000882656			
16.9877		15.513							-0.000880556			
16.99		15.513							-0.000892631			
16.9923		15.513							-0.000634112			
16.9946		15.513							-0.000763216			
16.9969		15.513							-0.000843935			
16.9992		15.513							-0.000856661			
17.0015		15.513							-0.000881781			
17.0039		15.513							-0.000951139			
17.0062		15.513							-0.000943294			
17.0086		15.513							-0.00104931			
17.011		15.513							-0.000852192			
17.0133		15.513							-0.000951317			
17.0157		15.513							-0.00110896			
17.0181		15.513							-0.000877721			
17.0204		15.513							-0.000956695			
17.0228		15.513							-0.000864726			
17.0252		15.513							-0.000758755			
17.0275		15.513							-0.00102943			
17.0299		15.513							-0.000955173			
17.0323		15.513							-0.000906853			
17.0348		15.513							-0.00100158			
17.0372		15.513							-0.000953866			
17.0397		15.513							-0.000987893			
17.0421		15.513							-0.000861874			
17.0445		15.513							-0.000680921			
17.047		15.513							-0.00087619			
17.0494		15.513							-0.000894227			
17.0519		15.513							-0.000926755			
17.0543		15.513							-0.000897197			
17.0567		15.513							-0.000903432			
17.0592		15.513							-0.000847868			
17.0616		15.513							-0.00103047			
17.0641		15.513							-0.00106939			
17.0665		15.513							-0.000947219			
17.069		15.513							-0.000939029			
17.0714		15.513							-0.000897906			
17.0738		15.513							-0.000773311			
17.0763		15.513							-0.00103967			
17.0787		15.513							-0.000762493			
17.0812		15.513							-0.000874678			
17.0836		15.513							-0.000576702			
17.086		15.513							-0.00102757			
17.0885		15.513							-0.00100679			
17.0909		15.513							-0.000698604			
17.0934		15.513							-0.0010035			
17.0959		15.513							-0.000998041			
17.0984		15.513							-0.000901643			
17.1009		15.513							-0.00078014			
17.1034		15.513							-0.00090761			
17.106		15.513							-0.00101826			
17.1085		15.513							-0.000866441			
17.111		15.513							-0.00110733			
17.1135		15.513							-0.000952711			
17.116		15.513							-0.000933572			
17.1186		15.513							-0.000937778			
17.1211		15.513							-0.000945736			
17.1236		15.513							-0.0008642			
17.1262		15.513							-0.000884524			
17.1288		15.513							-0.000970464			
17.1314		15.513							-0.000900544			
17.134		15.513							-0.000896707			
17.1365		15.513							-0.00103227			
17.1391		15.513							-0.000901089			
17.1417		15.513							-0.00106993			
17.1443		15.513							-0.000825721			
17.1469		15.513							-0.000858748			
17.1495		15.513							-0.000905473			
17.1521		15.513							-0.00102805			
17.1547		15.513							-0.000792992			
17.1575		15.513							-0.00086608			
17.1602		15.513							-0.000688162			
17.163		15.513							-0.000973095			
17.1657		15.513							-0.000909673			
17.1685		15.513							-0.000924703			
17.1712		15.513							-0.000727061			
17.174		15.513							-0.000843331			
17.1767		15.513							-0.000945924			
17.1794		15.513							-0.0009023			
17.1822		15.513							-0.00088547			
17.1849		15.513							-0.00100739			
17.1877		15.513							-0.000936969			
17.1906		15.513							-0.000854829			
17.1934		15.513							-0.000969103			
17.1962		15.513							-0.000904764			
17.199		15.513							-0.000933589			
17.2019		15.513							-0.000788768			
17.2047		15.513							-0.00102041			
17.2075		15.513							-0.00091652			
17.2103		15.513							-0.000761956			
17.2132		15.513							-0.000790308			
17.216		15.513							-0.0007874			
17.2188		15.513							-0.000882155			
17.2216		15.513							-0.00104208			
17.2244		15.513							-0.000997146			
17.2273		15.513							-0.000968335			
17.2301		15.513							-0.000849221			
17.2329		15.513							-0.000980555			
17.2357		15.513							-0.000983537			
17.2386		15.513							-0.000907679			
17.2414		15.513							-0.000950786			
17.2442		15.513							-0.000902267			
17.247		15.513							-0.00100069			
17.2498		15.513							-0.00102079			
17.2526		15.513							-0.000813651			
17.2554		15.513							-0.000935721			
17.2581		15.513							-0.000995136			
17.2608		15.513							-0.000931897			
17.2636		15.513							-0.000927208			
17.2663		15.513							-0.00105162			
17.2691		15.513							-0.000922871			
17.2718		15.513							-0.00086609			
17.2746		15.513							-0.000775617			
17.2773		15.513							-0.000679342			
17.2801		15.513							-0.000771518			
17.2828		15.513							-0.00108213			
17.2855		15.513							-0.00102288			
17.2881		15.513							-0.000697816			
17.2907		15.513							-0.000917359			
17.2934		15.513							-0.000977957			
17.296		15.513							-0.000924358			
17.2986		15.513							-0.000814846			
17.3013		15.513							-0.000887977			
17.3039		15.513							-0.000969405			
17.3065		15.513							-0.000865465			
17.3092		15.513							-0.000945779			
17.3118		15.513							-0.000953162			
17.3144		15.513							-0.000898909			
17.317		15.513							-0.000887458			
17.3196		15.513							-0.0010316			
17.3221		15.513							-0.000868402			
17.3246		15.513							-0.000953061			
17.3271		15.513							-0.000906978			
17.3296		15.513							-0.00102656			
17.3321		15.513							-0.000933344			
17.3347		15.513							-0.000853408			
17.3372		15.513							-0.000782816			
17.3397		15.513							-0.000713766			
17.3422		15.513							-0.000830621			
17.3447		15.513							-0.000971441			
17.3472		15.513							-0.00106883			
17.3498		15.513							-0.000930173			
17.3522		15.513							-0.00106467			
17.3547		15.513							-0.000830289			
17.3571		15.513							-0.00104631			
17.3595		15.513							-0.000947714			
17.362		15.513							-0.000902183			
17.3644		15.513							-0.000950148			
17.3669		15.513							-0.0011178			
17.3693		15.513							-0.00104957			
17.3717		15.513							-0.000879002			
17.3742		15.513							-0.000941088			
17.3766		15.513							-0.00106142			
17.3791		15.513							-0.000894533			
17.3815		15.513							-0.000928774			
17.3839		15.513							-0.000803448			
17.3863		15.513							-0.00068866			
17.3886		15.513							-0.000895629			
17.391		15.513							-0.000897441			
17.3934		15.513							-0.00101109			
17.3957		15.513							-0.000948755			
17.3981		15.513							-0.000946144			
17.4005		15.513							-0.000916371			
17.4028		15.513							-0.000949371			
17.4052		15.513							-0.00103879			
17.4076		15.513							-0.000851467			
17.4099		15.513							-0.000877784			
17.4123		15.513							-0.00083875			
17.4147		15.513							-0.000912621			
17.417		15.513							-0.000913386			
17.4194		15.513							-0.000813528			
17.4217		15.513							-0.000668078			
17.4241		15.513							-0.000868838			
17.4265		15.513							-0.000841339			
17.4288		15.513							-0.000970828			
17.4312		15.513							-0.000842035			
17.4336		15.513							-0.00072758			
17.4359		15.513							-0.000671687			
17.4383		15.513							-0.000960384			
17.4407		15.513							-0.000847877			
17.443		15.513							-0.00101028			
17.4454		15.513							-0.000958292			
17.4478		15.513							-0.00104607			
17.4501		15.513							-0.000924821			
17.4524		15.513							-0.000993134			
17.4547		15.513							-0.00100621			
17.4571		15.513							-0.000861613			
17.4594		15.513							-0.000844864			
17.4617		15.513							-0.000968695			
17.464		15.513							-0.00101198			
17.4664		15.513							-0.000987831			
17.4687		15.513							-0.000899576			
17.471		15.513							-0.000939646			
17.4734		15.513							-0.000810597			
17.4757		15.513							-0.000950625			
17.478		15.513							-0.000762395			
17.4803		15.513							-0.000863225			
17.4826		15.513							-0.000902564			
17.4848		15.513							-0.000950016			
17.487		15.513							-0.000974923			
17.4892		15.513							-0.00100903			
17.4914		15.513							-0.000755788			
17.4936		15.513							-0.000805173			
17.4958		15.513							-0.000994293			
17.4981		15.513							-0.000945306			
17.5003		15.513							-0.000680276			
17.5025		15.513							-0.00082406			
17.5047		15.513							-0.000832549			
17.5069		15.513							-0.000902349			
17.5091		15.513							-0.000902291			
17.5113		15.513							-0.00113287			
17.5135		15.513							-0.000765214			
